Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,verbatim_name,initial_comments,processing_notes,comments
,?,Dendrospyris,,,,sakaii,,,,? Dendrospyris sakaii,radiolarians,Dendrospyris ? sakaii,,"in PBDB, so it will be classified correctly",
,,Dendrospyris,,,,megalocephalis,,,,Dendrospyris megalocephalis,radiolarians,Dendrospyris megalocephalis,,"in PBDB, so it will be classified correctly",
,,Dendrospyris,,,,sakaii,,,,Dendrospyris sakaii,radiolarians,Dendrospyris sakaii,,"in PBDB, so it will be classified correctly",
,,Dendrospyris,,,,sp.,,,,Dendrospyris sp.,radiolarians,Dendrospyris sp.,,"in PBDB, so it will be classified correctly",
,,Dendrospyris,,,,uruyaensis,,,,Dendrospyris uruyaensis,radiolarians,Dendrospyris uruyaensis,,"in PBDB, so it will be classified correctly",
,,Desmospyris,,,,rhodospyroides,,,,Desmospyris rhodospyroides,radiolarians,Desmospyris rhodospyroides,,"in PBDB, so it will be classified correctly",
,,Desmospyris,,,,spongiosa,,,,Desmospyris spongiosa,radiolarians,Desmospyris spongiosa,,"in PBDB, so it will be classified correctly",
,,Diartus,,,,hughesi,,,,Diartus hughesi,radiolarians,Diartus hughesi,,"in PBDB, so it will be classified correctly",
,,Diartus,,,,petterssoni,,,,Diartus petterssoni,radiolarians,Diartus petterssoni,,"in PBDB, so it will be classified correctly",
,,Dictyoprora,,,,mongolfieri,,,,Dictyoprora mongolfieri,radiolarians,Dicty mongolferi,,"in PBDB, so it will be classified correctly",
,,Dictyocorine,,,,profunda,,,,Dictyocorine profunda,radiolarians,Dictyocorine profunda,,"in PBDB, so it will be classified correctly",
,,Dictyocorine,,,,truncatum,,,,Dictyocorine truncatum,radiolarians,Dictyocorine truncatum,,"in PBDB, so it will be classified correctly",
,,Dictyocorine,,,,profunda,,,,Dictyocorine profunda,radiolarians,Dictyocoryne profunda,,"in PBDB, so it will be classified correctly",
,,Dictyocorine,,,,sp.,,,,Dictyocorine sp.,radiolarians,Dictyocoryne sp.,,"in PBDB, so it will be classified correctly",
,,Dictyocorine,,,,truncatum,,,,Dictyocorine truncatum,radiolarians,Dictyocoryne truncatum,,"in PBDB, so it will be classified correctly",
,,Dictyophimus,,,,bullatus,,,,Dictyophimus bullatus,radiolarians,Dictyophimus bullatus,,"in PBDB, so it will be classified correctly",
,,Dictyophimus,,,,craticula,,,,Dictyophimus craticula,radiolarians,Dictyophimus craticula,,"in PBDB, so it will be classified correctly",
,,Dictyophimus,,,,crisiae,,,,Dictyophimus crisiae,radiolarians,Dictyophimus crisiae,,"in PBDB, so it will be classified correctly",
,,Dictyophimus,,,,hirundo,,,,Dictyophimus hirundo,radiolarians,Dictyophimus hirundo,,"in PBDB, so it will be classified correctly",
,,Dictyophimus,,,,infabricatus,,,,Dictyophimus infabricatus,radiolarians,Dictyophimus infabricatus,,"in PBDB, so it will be classified correctly",
,,Dictyopodium,,,,oxylophus,,,,Dictyopodium oxylophus,radiolarians,Dictyopodium aff. oxylophus,,"in PBDB, so it will be classified correctly",Dictyopodium aff. oxylophus
,,Dictyoprora,,,,amphora,,,,Dictyoprora amphora,radiolarians,Dictyoprora amphora,,"in PBDB, so it will be classified correctly",
,,Dictyoprora,,,,armadillo,,,,Dictyoprora armadillo,radiolarians,Dictyoprora armadillo,,"in PBDB, so it will be classified correctly",
,,Dictyoprora,,,,mongolfieri,,,,Dictyoprora mongolfieri,radiolarians,Dictyoprora mongolfieri,,"in PBDB, so it will be classified correctly",
,,Dictyoprora,,,,pirum,,,,Dictyoprora pirum,radiolarians,Dictyoprora pirum,,"in PBDB, so it will be classified correctly",
,,Dictyoprora,,,,urceolus,,,,Dictyoprora urceolus,radiolarians,Dictyoprora urceolus,,"in PBDB, so it will be classified correctly",
,,Didymocyrtis,,,,antepenultima,,,,Didymocyrtis antepenultima,radiolarians,Didymocyrtis antepenultima,,"in PBDB, so it will be classified correctly",
,,Didymocyrtis,,,,antepenultima,,,,Didymocyrtis antepenultima,radiolarians,Didymocyrtis antipenultima,,"in PBDB, so it will be classified correctly",
,,Didymocyrtis,,,,avita,,,,Didymocyrtis avita,radiolarians,Didymocyrtis avita,,"in PBDB, so it will be classified correctly",
,,Didymocyrtis,,,,bassanii,,,,Didymocyrtis bassanii,radiolarians,Didymocyrtis bassanii,,"in PBDB, so it will be classified correctly",
,,Didymocyrtis,,,,laticonus,,,,Didymocyrtis laticonus,radiolarians,Didymocyrtis laticonus,,"in PBDB, so it will be classified correctly",
,,Didymocyrtis,,,,mammifera,,,,Didymocyrtis mammifera,radiolarians,Didymocyrtis mammifera,,"in PBDB, so it will be classified correctly",
,,Didymocyrtis,,,,penultima,,,,Didymocyrtis penultima,radiolarians,Didymocyrtis penultima,,"in PBDB, so it will be classified correctly",
,,Didymocyrtis,,,,prismatica,,,,Didymocyrtis prismatica,radiolarians,Didymocyrtis prismatica,,"in PBDB, so it will be classified correctly",
,,Didymocyrtis,,,,sp.,,,,Didymocyrtis sp.,radiolarians,Didymocyrtis sp.,,"in PBDB, so it will be classified correctly",
,,Didymocyrtis,,,,tetrathalamus,,,,Didymocyrtis tetrathalamus,radiolarians,Didymocyrtis tetrathalamus,,"in PBDB, so it will be classified correctly",
,,Didymocyrtis,,,,tetrathalamus,,tetrathalamus,,Didymocyrtis tetrathalamus tetrathalamus,radiolarians,Didymocyrtis tetrathalamus  tetrathalamus,,"in PBDB, so it will be classified correctly",
,,Didymocyrtis,,,,tetrathalamus,,tetrathalamus,,Didymocyrtis tetrathalamus tetrathalamus,radiolarians,Didymocyrtis tetrathalamus tetrathalamus,,"in PBDB, so it will be classified correctly",
,,Didymocyrtis,,,,tetratharamus,,,,Didymocyrtis tetratharamus,radiolarians,Didymocyrtis tetratharamus,,"in PBDB, so it will be classified correctly",
,,Didymocyrtis,,,,tubaria,,,,Didymocyrtis tubaria,radiolarians,Didymocyrtis tubaria,,"in PBDB, so it will be classified correctly",
,,Didymocyrtis,,,,violina,,,,Didymocyrtis violina,radiolarians,Didymocyrtis violina,,"in PBDB, so it will be classified correctly",
,,Diploplegma,,,,somphum,,,,Diploplegma somphum,radiolarians,Diploplegma somphum,,"in PBDB, so it will be classified correctly",
,,Disolenia,,,,sp.,,,,Disolenia sp.,radiolarians,Disolenia sp.,,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,alata,,,,Dorcadospyris alata,radiolarians,Dorcadospyris alata,,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,anastasis,,,,Dorcadospyris anastasis,radiolarians,Dorcadospyris anastasis n. sp.,,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,ateuchus,,,,Dorcadospyris ateuchus,radiolarians,Dorcadospyris ateuchus,,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,circulus,,,,Dorcadospyris circulus,radiolarians,Dorcadospyris circulus,,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,copelata,,,,Dorcadospyris copelata,radiolarians,Dorcadospyris copelata n. sp.,,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,cyclacantha,,,,Dorcadospyris cyclacantha,radiolarians,Dorcadospyris cyclacantha n. sp.,,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,dentata,,,,Dorcadospyris dentata,radiolarians,Dorcadospyris dentata,,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,forcipata,,,,Dorcadospyris forcipata,radiolarians,Dorcadospyris forcipata,,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,ombros,,,,Dorcadospyris ombros,radiolarians,Dorcadospyris ombros n. sp.,,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,ombros,,,upper,Dorcadospyris ombros (upper),radiolarians,Dorcadospyris ombros n. sp. (upper),,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,papilio,,,,Dorcadospyris papilio,radiolarians,Dorcadospyris papilio,,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,praeforcipata,,,,Dorcadospyris praeforcipata,radiolarians,Dorcadospyris praeforcipata,,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,pseudopapilio,,,,Dorcadospyris pseudopapilio,radiolarians,Dorcadospyris pseudopapilio,,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,quadripes,,,,Dorcadospyris quadripes,radiolarians,Dorcadospyris quadripes,,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,riedeli,,,,Dorcadospyris riedeli,radiolarians,Dorcadospyris riedeli,,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,scambos,,,,Dorcadospyris scambos,radiolarians,Dorcadospyris scambos n. sp.,,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,simplex,,,,Dorcadospyris simplex,radiolarians,Dorcadospyris simplex s.s.,,"in PBDB, so it will be classified correctly",
,,Dorcadospyris ,,,,spinosa,,,,Dorcadospyris spinosa,radiolarians,Dorcadospyris spinosa,,"in PBDB, so it will be classified correctly",
,,Druppatractus ,,,,hastatus,,,,Druppatractus hastatus,radiolarians,Druppatractus hastatus,,"in PBDB, but classification differs to Mikrotax and WoRMS",
,,Dictyophimus,,,,buetschlii,,,,Dictyophimus buetschlii,radiolarians,Dyctiophimus butschlii,,"in PBDB, so it will be classified correctly",
,,Dictyocoryne ,,,,profunda,,,,Dictyocoryne profunda,radiolarians,Dyctyocoryne profunda,,"in PBDB, so it will be classified correctly",
,,Elatomma ,,,,penicillus,,,,Elatomma penicillus,radiolarians,Elatomma penicillus,,"in PBDB, so it will be classified correctly",
,,Enneaphormis ,,,,rotula,,,,Enneaphormis rotula,radiolarians,Enneaphormis rotula,,"in PBDB, but classification differs to Mikrotax and WoRMS",
,,Eucecryphalus,,,,sp.,,,,Eucecryphalus sp.,radiolarians,Eucecryphalus sp.,,"in PBDB, so it will be classified correctly",
,,Euchitonia,,,,elegans-furcata,,,,Euchitonia elegans-furcata,radiolarians,Euchitonia elegans/furcata group,,"in PBDB, so it will be classified correctly",
,,Euchitonia,,,,furcata,,,,Euchitonia furcata,radiolarians,Euchitonia furcata,,"in PBDB, so it will be classified correctly",
,,Euchitonia,,,,sp.,,,,Euchitonia sp.,radiolarians,Euchitonia sp.,,"in PBDB, so it will be classified correctly",
,,Eucyrtidium ,,,,acuminatum,,,,Eucyrtidium acuminatum,radiolarians,Eucyrtidium acuminatum,,"in PBDB, so it will be classified correctly",
,,Eucyrtidium ,,,,annulatum,,,,Eucyrtidium annulatum,radiolarians,Eucyrtidium annulatum,,"in PBDB, so it will be classified correctly",
,,Eucyrtidium ,,,,antiquum,,,,Eucyrtidium antiquum,radiolarians,Eucyrtidium antiquum,,"in PBDB, so it will be classified correctly",
,,Eucyrtidium ,,,,calvertense,,,,Eucyrtidium calvertense,radiolarians,Eucyrtidium calvertense,,"in PBDB, so it will be classified correctly",
,,Eucyrtidium ,,,,calvertense,,,,Eucyrtidium calvertense,radiolarians,Eucyrtidium cf. calvertense,,"in PBDB, so it will be classified correctly",
,,Eucyrtidium ,,,,cienkowskii,,,,Eucyrtidium cienkowskii,radiolarians,Eucyrtidium cienkowskii,,"in PBDB, so it will be classified correctly",
,,Eucyrtidium ,,,,diaphanes,,,,Eucyrtidium diaphanes,radiolarians,Eucyrtidium diaphanes,,"in PBDB, so it will be classified correctly",
,,Eucyrtidium ,,,,hexagonatum,,,,Eucyrtidium hexagonatum,radiolarians,Eucyrtidium hexagonatum,,"in PBDB, so it will be classified correctly",
,,Eucyrtidium ,,,,inflatum,,,,Eucyrtidium inflatum,radiolarians,Eucyrtidium inflatum,,"in PBDB, so it will be classified correctly",
,,Eucyrtidium ,,,,mariae,,,,Eucyrtidium mariae,radiolarians,Eucyrtidium mariae,,"in PBDB, so it will be classified correctly",
,,Eucyrtidium ,,,,matuyamai,,,,Eucyrtidium matuyamai,radiolarians,Eucyrtidium matuyamai,,"in PBDB, so it will be classified correctly",
,,Eucyrtidium ,,,,mitodes,,,,Eucyrtidium mitodes,radiolarians,Eucyrtidium mitodes n. sp.,,"in PBDB, so it will be classified correctly",
,,Eucyrtidium ,,,,montiparum,,,,Eucyrtidium montiparum,radiolarians,Eucyrtidium montiparum,,"in PBDB, so it will be classified correctly",
,,Eucyrtidium ,,,,nishimurae,,,,Eucyrtidium nishimurae,radiolarians,Eucyrtidium nishimurae,,"in PBDB, so it will be classified correctly",
,,Eucyrtidium ,,,,plesiodiaphanes,,,,Eucyrtidium plesiodiaphanes,radiolarians,Eucyrtidium plesiodiaphanes,,"in PBDB, so it will be classified correctly",
,,Eucyrtidium ,,,,pseudoinflatum,,,,Eucyrtidium pseudoinflatum,radiolarians,Eucyrtidium pseudoinflatum,,"in PBDB, so it will be classified correctly",
,,Eucyrtidium ,,,,spinosum,,,,Eucyrtidium spinosum,radiolarians,Eucyrtidium spinosum,,"in PBDB, so it will be classified correctly",
,,Eusyringium ,,,,fistuligerum,,,,Eusyringium fistuligerum,radiolarians,Eusyringium fistuligerum,,"in PBDB, but classification differs to Mikrotax",
,,Eusyringium ,,,,lagena,,,,Eusyringium lagena,radiolarians,Eusyringium lagena,,"in PBDB, but classification differs to Mikrotax",
,,Giraffospyris ,,,,angulata,,,,Giraffospyris angulata,radiolarians,Giraffospyris angulata,,"in PBDB, so it will be classified correctly",
,,Giraffospyris ,,,,sp.,,,,Giraffospyris sp.,radiolarians,Giraffospyris sp.,,"in PBDB, so it will be classified correctly",
,,Gondwanaria ,,,,deflandrei,,,,Gondwanaria deflandrei,radiolarians,Gondwanaria deflandrei,,"in PBDB, so it will be classified correctly",
,,Gondwanaria ,,,,japonica,,,,Gondwanaria japonica,radiolarians,Gondwanaria japonica,,"in PBDB, so it will be classified correctly",
,,Giraffospyris ,,,,angulata,,,,Giraffospyris angulata,radiolarians,Gyraffospyris angulata,,"in PBDB, so it will be classified correctly; Can't find any taxonomic info about this taxa? AF: It's a junior synonym with very little info online. Lazarus opinion is listed here in ""name to use"" AF: Oh my god, finally figured it out! Giraffe spelled Gyraff... sigh... not a valid taxon anymore, but Giraffospyris is in the database, so we're ok! OH MY GOD, I JUST NOTICED IT'S RIGHT ABOVE THIS LINE.... ",
,,Haliommetta ,,,,miocenica,,,,Haliommetta miocenica,radiolarians,Haliommetta miocenica,,"in PBDB, so it will be classified correctly",
,,Heliodiscus ,,,,asteriscus,,,,Heliodiscus asteriscus,radiolarians,Heliodiscus astericus,,"in PBDB, so it will be classified correctly",
,,Heliodiscus ,,,,asteriscus,,,,Heliodiscus asteriscus,radiolarians,Heliodiscus asteriscus,,"in PBDB, so it will be classified correctly",
,,Heliodiscus ,,,,asteriscus,,,,Heliodiscus asteriscus,radiolarians,"Heliodiscus asteriscus Haeckel, 1887",,"in PBDB, so it will be classified correctly",
,,Helotholus ,,,,vema,,,,Helotholus vema,radiolarians,Helotholus vema,,"in PBDB, so it will be classified correctly",
,?,Helotholus ,,,,haysi,,,,? Helotholus haysi,radiolarians,Helotholus? haysi,,"in PBDB, so it will be classified correctly",
,,Hexacontium ,,,,akitaensis,,,,Hexacontium akitaensis,radiolarians,Hexacontium akitaensis,,"in PBDB, so it will be classified correctly",
,,Hexacontium ,,,,dionysus,,,,Hexacontium dionysus,radiolarians,Hexacontium dionysus,,"in PBDB, so it will be classified correctly",
,,Hexacontium ,,,,enthacanthus,,,,Hexacontium enthacanthus,radiolarians,Hexacontium enthacanthus,,"in PBDB, so it will be classified correctly",
,,Hexacontium ,,,,laevigatum,,,,Hexacontium laevigatum,radiolarians,Hexacontium laevigatum,,"in PBDB, so it will be classified correctly",
,,Hexacontium ,,,,melpomene,,,,Hexacontium melpomene,radiolarians,Hexacontium melpomene,,"in PBDB, so it will be classified correctly",
,,Hexacontium ,,,,pachydermum,,,,Hexacontium pachydermum,radiolarians,Hexacontium pachydermum,,"in PBDB, so it will be classified correctly",
,,Hexacontium ,,,,parviakitaensis,,,,Hexacontium parviakitaensis,radiolarians,Hexacontium parviakitaensis,,"in PBDB, so it will be classified correctly",
,,Hexacontium ,,,,sp.,,,,Hexacontium sp.,radiolarians,Hexacontium sp.,,"in PBDB, so it will be classified correctly",
,,Hexalonche,,,,amphisiphon,,,,Hexalonche amphisiphon,radiolarians,Hexalonche amphisiphon,,"in PBDB, so it will be classified correctly",
,,Hexapyle,,,,dodecantha,,,,Hexapyle dodecantha,radiolarians,Hexapyle dodecantha group,,"in PBDB, so it will be classified correctly",
,,Histiastrum,,,,quadribrachiatus ,,quadribrachiatus,,Histiastrum quadribrachiatus quadribrachiatus,radiolarians,Histiastrum quadribrachiatus quadribrachiatus,,"in PBDB, so it will be classified correctly",
,,Hymeniastrum,,,,euclidis,,,,Hymeniastrum euclidis,radiolarians,Hymeniastrum euclidis,,"in PBDB, so it will be classified correctly",
,,Hymeniastrum,,,,sp.,,,,Hymeniastrum sp.,radiolarians,Hymeniastrum sp.,,"in PBDB, so it will be classified correctly",
,,Lamaprocyrtis ,,,,heteroporos,,,,Lamaprocyrtis heteroporos,radiolarians,Lamaprocyrtis heteroporos,,"in PBDB, so it will be classified correctly",
,,Lamaprocyrtis ,,,,neoheteroporos,,,,Lamaprocyrtis neoheteroporos,radiolarians,Lamaprocyrtis neoheteroporos,,"in PBDB, so it will be classified correctly",
,,Lamaprocyrtis ,,,,nigriniae,,,,Lamaprocyrtis nigriniae,radiolarians,Lamaprocyrtis nigriniae,,"in PBDB, so it will be classified correctly",
,,Lamprocyclas,,,cf.,heteroporus,,,,Lamprocyclas cf. heteroporus,radiolarians,Lamprocyclas cf. heteroporus,,"in PBDB, so it will be classified correctly",
,,Lamprocyclas,,,,hadros,,,,Lamprocyclas hadros,radiolarians,Lamprocyclas hadros,,"in PBDB, so it will be classified correctly",
,,Lamprocyclas,,,,junonis,,,,Lamprocyclas junonis,radiolarians,Lamprocyclas junonis,,"in PBDB, so it will be classified correctly",
,,Lamprocyclas,,,,maritalis,,,,Lamprocyclas maritalis,radiolarians,Lamprocyclas maritalis,,"in PBDB, so it will be classified correctly",
,,Lamprocyclas,,,,maritalis,,maritalis,,Lamprocyclas maritalis maritalis,radiolarians,Lamprocyclas maritalis maritalis,,"in PBDB, so it will be classified correctly",
,,Lamprocyclas,,,,maritalis,,polypora,,Lamprocyclas maritalis polypora,radiolarians,Lamprocyclas maritalis polypora,,"in PBDB, so it will be classified correctly",
,,Lamprocyclas,,,,maritalis,,,,Lamprocyclas maritalis,radiolarians,Lamprocyclas marytalis,,"in PBDB, so it will be classified correctly",
,,Lamprocyclas,,,,particollis,,,,Lamprocyclas particollis,radiolarians,Lamprocyclas particollis,,"in PBDB, so it will be classified correctly",
,,Lamprocyrtis ,,,,heteroporos,,,,Lamprocyrtis heteroporos,radiolarians,Lamprocyrtis heteroporos,,"in PBDB, so it will be classified correctly",
,,Lamprocyrtis ,,,,neoheteroporos,,,,Lamprocyrtis neoheteroporos,radiolarians,Lamprocyrtis neoheteroporos,,"in PBDB, so it will be classified correctly",
,,Lamprocyrtis ,,,,nigriniae,,,,Lamprocyrtis nigriniae,radiolarians,Lamprocyrtis nigrinae,,"in PBDB, so it will be classified correctly",
,,Lamprocyrtis ,,,,nigriniae,,,,Lamprocyrtis nigriniae,radiolarians,Lamprocyrtis nigriniae,,"in PBDB, so it will be classified correctly",
,,Lampromitra ,,,,coronata,,,,Lampromitra coronata,radiolarians,Lampromitra coronata,,"in PBDB, so it will be classified correctly",
,,Lampromitra ,,,,sp.,,,,Lampromitra sp.,radiolarians,Lampromitra sp.,,"in PBDB, so it will be classified correctly",
,,Lamptonium ,,,,fabaeforme ,,chaunothorax,,Lamptonium fabaeforme chaunothorax,radiolarians,Lamptonium fab. chaunothorax,,"in PBDB, so it will be classified correctly",
,,Lamptonium ,,,,fabaeforme ,,constrictum,,Lamptonium fabaeforme constrictum,radiolarians,Lamptonium fab. constrictum,,"in PBDB, so it will be classified correctly",
,,Lamptonium ,,,,fabaeforme ,,fabaeforme ,,Lamptonium fabaeforme fabaeforme,radiolarians,Lamptonium fab. fabaeforme,,"in PBDB, so it will be classified correctly",
,,Lamptonium ,,,,fabaeforme ,,,,Lamptonium fabaeforme,radiolarians,Lamptonium fabaeforme,,"in PBDB, so it will be classified correctly",
,,Lamptonium ,,,,fabaeforme ,,fabaeforme ,,Lamptonium fabaeforme fabaeforme,radiolarians,Lamptonium fabaeforme fabaeforme,,"in PBDB, so it will be classified correctly",
,,Lamptonium ,,,,pennatum,,,,Lamptonium pennatum,radiolarians,Lamptonium pennatum,,"in PBDB, so it will be classified correctly",
,,Lamptonium ,,,,sanfilippoae,,,,Lamptonium sanfilippoae,radiolarians,Lamptonium sanfilippoae,,"in PBDB, so it will be classified correctly",
,,Larcopyle ,,,,buetschlii,,,,Larcopyle buetschlii,radiolarians,Larcopyle buetschlii,,"in PBDB, so it will be classified correctly",
,,Larcopyle ,,,,hayesi,,,,Larcopyle hayesi,radiolarians,Larcopyle hayesi,,"in PBDB, so it will be classified correctly",
,,Larcopyle ,,,,nebulum,,,,Larcopyle nebulum,radiolarians,Larcopyle nebulum,,"in PBDB, so it will be classified correctly",
,,Larcopyle ,,,,polycantha,,,,Larcopyle polycantha,radiolarians,Larcopyle polyacantha,,"in PBDB, so it will be classified correctly",
,,Larcopyle ,,,,polycantha,,,,Larcopyle polycantha,radiolarians,Larcopyle polyacantha group,,"in PBDB, so it will be classified correctly",Larcopyle polyacantha group
,,Larcopyle ,,,,pylomaticus,,,,Larcopyle pylomaticus,radiolarians,Larcopyle pylomaticus,,"in PBDB, so it will be classified correctly",
,,Larcopyle ,,,,quadrangula,,,,Larcopyle quadrangula,radiolarians,Larcopyle quadrangula,,"in PBDB, so it will be classified correctly",
,,Larcopyle ,,,,weddellium,,,,Larcopyle weddellium,radiolarians,Larcopyle weddellium,,"in PBDB, so it will be classified correctly",
,,Larcospira ,,,,minor,,,,Larcospira minor,radiolarians,Larcospira minor,,"in PBDB, so it will be classified correctly",
,,Larcospira ,,,,quadrangula,,,,Larcospira quadrangula,radiolarians,Larcospira quadrangula,,"in PBDB, so it will be classified correctly",
,,Lipmanella ,,,,dictyoceras,,,,Lipmanella dictyoceras,radiolarians,Lipmanella dictyoceras,,"in PBDB, so it will be classified correctly",
,,Liriospyris,,,,longicornuta,,,,Liriospyris longicornuta,radiolarians,Liriospyris longicornuta,,"in PBDB, so it will be classified correctly",
,,Liriospyris,,,,parkerae,,,,Liriospyris parkerae,radiolarians,Liriospyris parkerae,,"in PBDB, so it will be classified correctly",
,,Liriospyris,,,,reticulata,,,,Liriospyris reticulata,radiolarians,Liriospyris reticulata,,"in PBDB, so it will be classified correctly",
,,Liriospyris,,,,sp.,,,,Liriospyris sp.,radiolarians,Liriospyris sp.,,"in PBDB, so it will be classified correctly",
,,Liriospyris,,,,stauropora,,,,Liriospyris stauropora,radiolarians,Liriospyris stauropora,,"in PBDB, so it will be classified correctly",
,,Lithelius,,,,barbatus,,,,Lithelius barbatus,radiolarians,Lithelius barbatus,,"in PBDB, so it will be classified correctly",
,,Lithelius ,,,,barbatus,,,,Lithelius barbatus,radiolarians,Lithelius barbatus Motoyama,,"in PBDB, so it will be classified correctly",
,,Lithelius ,,,,minor,,,,Lithelius minor,radiolarians,Lithelius minor,,"in PBDB, so it will be classified correctly",
,,Lithelius ,,,,minor,,,,Lithelius minor,radiolarians,Lithelius minor gr.,,"in PBDB, so it will be classified correctly",
,,Lithelius ,,,,nautiloides,,,,Lithelius nautiloides,radiolarians,Lithelius nautiloides,,"in PBDB, so it will be classified correctly",
,,Lithelius ,,,,sp.,,,,Lithelius sp.,radiolarians,Lithelius sp.,,"in PBDB, so it will be classified correctly",
,,Lithelius ,,,,sp. A,,,,Lithelius sp. A,radiolarians,Lithelius sp. A,,"in PBDB, so it will be classified correctly",
,,Lithochytris,,,,archaea,,,,Lithochytris archaea,radiolarians,Lithochytris archaea,,"in PBDB, so it will be classified correctly",
,,Lithochytris,,,,vespertilio,,,,Lithochytris vespertilio,radiolarians,Lithochytris vespertilio,,"in PBDB, so it will be classified correctly",
,,Lithocyclia,,,,angusta,,,,Lithocyclia angusta,radiolarians,Lithocyclia angusta,,"in PBDB, so it will be classified correctly",
,,Lithocyclia,,,,aristotelis,,,,Lithocyclia aristotelis,radiolarians,Lithocyclia aristotelis gr.,,"in PBDB, so it will be classified correctly",
,,Lithocyclia,,,,crux,,,,Lithocyclia crux,radiolarians,Lithocyclia crux,,"in PBDB, so it will be classified correctly",
,,Lithocyclia,,,,ocellus,,,,Lithocyclia ocellus,radiolarians,Lithocyclia ocellus,,"in PBDB, so it will be classified correctly",
,,Lithocyclia,,,,ocellus,,,,Lithocyclia ocellus,radiolarians,Lithocyclia ocellus gr.,,"in PBDB, so it will be classified correctly",
,,Lithomelissa,,,,ehrenbergi,,,,Lithomelissa ehrenbergi,radiolarians,Lithomelissa ehrenbergi,,"in PBDB, so it will be classified correctly",
,,Lithomelissa,,,,sakaii,,,,Lithomelissa sakaii,radiolarians,Lithomelissa sakaii,,"in PBDB, so it will be classified correctly",
,,Lithomelissa,,,,setosa,,,,Lithomelissa setosa,radiolarians,Lithomelissa setosa,,"in PBDB, so it will be classified correctly",
,,Lithomelissa,,,,sp.,,,,Lithomelissa sp.,radiolarians,Lithomelissa sp.,,"in PBDB, so it will be classified correctly",
,,Lithomelissa,,,,sphaerocephalis,,,,Lithomelissa sphaerocephalis,radiolarians,Lithomelissa sphaerocephalis,,"in PBDB, so it will be classified correctly",
,,Lithomelissa,,,,stigi,,,,Lithomelissa stigi,radiolarians,Lithomelissa stigi,,"in PBDB, so it will be classified correctly",
,,Lithomelissa,,,,tricorns,,,,Lithomelissa tricorns,radiolarians,Lithomelissa tricornis,,"in PBDB, so it will be classified correctly",
,,Lithopera ,,,,bacca,,,,Lithopera bacca,radiolarians,Lithopera bacca,,"in PBDB, so it will be classified correctly",
,,Lithopera ,,,,neotera,,,,Lithopera neotera,radiolarians,Lithopera neotera,,"in PBDB, so it will be classified correctly",
,,Lithopera ,,,,renzae,,,,Lithopera renzae,radiolarians,Lithopera renzae,,"in PBDB, so it will be classified correctly",
,,Lithostrobus ,,,,hexagonalis,,,,Lithostrobus hexagonalis,radiolarians,Lithostrobus hexagonalis,,"in PBDB, so it will be classified correctly",
,,Lophocyrtis,,,,aspera,,,,Lophocyrtis aspera,radiolarians,Lophocyrtis aspera,,"in PBDB, but classification differs to WoRMS and Mikrotax",
,,Lophocyrtis,,,,biaurita,,,,Lophocyrtis biaurita,radiolarians,Lophocyrtis biaurita,,"in PBDB, but classification differs to WoRMS and Mikrotax",
,,Lophocyrtis,,,,dumitricai,,,,Lophocyrtis dumitricai,radiolarians,Lophocyrtis dumitricai,,"in PBDB, but classification differs to WoRMS and Mikrotax",
,,Lophocyrtis,,,,exitelus,,,,Lophocyrtis exitelus,radiolarians,Lophocyrtis exitelus,,"in PBDB, but classification differs to WoRMS and Mikrotax",
,,Lophocyrtis,,,,hadra,,,,Lophocyrtis hadra,radiolarians,Lophocyrtis hadra,,"in PBDB, but classification differs to WoRMS and Mikrotax",
,,Lophocyrtis,,,,jacchia,,,,Lophocyrtis jacchia,radiolarians,Lophocyrtis jacchia,,"in PBDB, but classification differs to WoRMS and Mikrotax",
,,Lophocyrtis,,,,jacchia,,hapsis,,Lophocyrtis jacchia hapsis,radiolarians,Lophocyrtis jacchia hapsis,,"in PBDB, but classification differs to WoRMS and Mikrotax",
,,Lophocyrtis,,,,keraspera,,,,Lophocyrtis keraspera,radiolarians,Lophocyrtis keraspera,,"in PBDB, but classification differs to WoRMS and Mikrotax",
