Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group
,,Globorotalia,,,,birnageae,,,,Globorotalia birnageae,planktic_forams
,,Globorotalia,,,cf.,crassula,,,,Globorotalia cf. crassula,planktic_forams
,,Globorotalia,,,,challengeri,,,,Globorotalia challengeri,planktic_forams
,,Globorotalia,,,,cibaoensis,,,,Globorotalia cibaoensis,planktic_forams
,,Globorotalia,,,,conica,,,,Globorotalia conica,planktic_forams
,,Globorotalia,,,,conoidea,,,,Globorotalia conoidea,planktic_forams
,,Globorotalia ,,,,conomiozea,,,,Globorotalia conomiozea,planktic_forams
,,Globorotalia,,,,continuosa,,,,Globorotalia continuosa,planktic_forams
,,Globorotalia,,,,continuousa,,,,Globorotalia continuousa,planktic_forams
,,Globorotalia ,,,,crassaformis,,crassaformis,,Globorotalia crassaformis crassaformis,planktic_forams
,,Globorotalia,,,s.l.,crassaformis,,,dextral,Globorotalia s.l. crassaformis (dextral),planktic_forams
,,Globorotalia,,,s.l.,crassaformis,,,sinistral,Globorotalia s.l. crassaformis (sinistral),planktic_forams
,,Globorotalia,,,s.l.,crassaformis,,,,Globorotalia s.l. crassaformis,planktic_forams
,,Globorotalia,,,,crassula,,,,Globorotalia crassula,planktic_forams
,,Globorotalia,,,,decoraperta,,,,Globorotalia decoraperta,planktic_forams
,,Globorotalia,,,,excelsa,,,,Globorotalia excelsa,planktic_forams
,,Globorotalia,,,,exilis,,,,Globorotalia exilis,planktic_forams
,,Globorotalia,,,,fimbriata,,,,Globorotalia fimbriata,planktic_forams
,,Globorotalia ,,,,flexuosa,,,,Globorotalia flexuosa,planktic_forams
,,Globorotalia ,,,,fohsi,,fohsi,,Globorotalia fohsi fohsi,planktic_forams
,,Globorotalia,,,,hessi,,,,Globorotalia hessi,planktic_forams
,,Globorotalia ,,,,hirsuta,,,,Globorotalia hirsuta,planktic_forams
,,Globorotalia ,,,,hirsuta,,,dextral,Globorotalia hirsuta (dextral),planktic_forams
,,Globorotalia ,,,,hirsuta,,,sinistral,Globorotalia hirsuta (sinistral),planktic_forams
,,Globorotalia,,,,ichinosekiensis,,,,Globorotalia ichinosekiensis,planktic_forams
,,Globorotalia,,,,ikbei,,,,Globorotalia ikbei,planktic_forams
,,Globorotalia,,,,inflata,,,,Globorotalia inflata,planktic_forams
,,Globorotalia,,,,iwaiensis,,,,Globorotalia iwaiensis,planktic_forams
,,Globorotalia,,,,juanai,,,,Globorotalia juanai,planktic_forams
,,Globorotalia,,,,lenguaensis,,,,Globorotalia lenguaensis,planktic_forams
,,Globorotalia ,,,,mayeri,,,,Globorotalia mayeri,planktic_forams
,,Globorotalia,,,,menardii,,,dextral,Globorotalia menardii (dextral),planktic_forams
,,Globorotalia,,,,menardii,,,sinistral,Globorotalia menardii (sinistral),planktic_forams
,,Globorotalia,,,,merotumida,,,,Globorotalia merotumida,planktic_forams
,,Globorotalia,,,,miocenica,,,,Globorotalia miocenica,planktic_forams
,,Globorotalia ,,,,miotumida,,,,Globorotalia miotumida,planktic_forams
,,Globorotalia,,,,miozea,,,,Globorotalia miozea,planktic_forams
,,Globorotalia,,,,munda,,,,Globorotalia munda,planktic_forams
,,Globorotalia,,,,peripheroacuta,,,,Globorotalia peripheroacuta,planktic_forams
,,Globorotalia,,,,pliozea,,,,Globorotalia pliozea,planktic_forams
,,Globorotalia,,,,praehumerosa,,,,Globorotalia praehumerosa,planktic_forams
,,Globorotalia,,,,praeinflata,,,,Globorotalia praeinflata,planktic_forams
,,Globorotalia,,,,praemenardii,,,,Globorotalia praemenardii,planktic_forams
,,Globorotalia,,,,praescitula,,,,Globorotalia praescitula,planktic_forams
,,Globorotalia,,,,pseudomiocenica,,,,Globorotalia pseudomiocenica,planktic_forams
,,Globorotalia,,,,puncticulata,,,,Globorotalia puncticulata,planktic_forams
,,Globorotalia ,,,,ronda,,,,Globorotalia ronda,planktic_forams
,,Globorotalia ,,,,scitula,,,,Globorotalia scitula,planktic_forams
,,Globorotalia ,,,,scitula,,,dextral,Globorotalia scitula (dextral),planktic_forams
,,Globorotalia,,,,scitula,,,sinistral,Globorotalia scitula (sinistral),planktic_forams
,,Globorotalia,,,,semivera,,,,Globorotalia semivera,planktic_forams
,,Globorotalia,,,,sp.,,,,Globorotalia sp.,planktic_forams
,,Globorotalia,,,,sphericomiozea,,,,Globorotalia sphericomiozea,planktic_forams
,,Globorotalia,,,,theyeri,,,,Globorotalia theyeri,planktic_forams
,,Globorotalia,,,,truncatulinoides,,,dextral,Globorotalia truncatulinoides (dextral),planktic_forams
,,Globorotalia,,,,truncatulinoides,,,sinistral,Globorotalia truncatulinoides (sinistral),planktic_forams
,,Globorotalia,,,,tumida,,flexuosa,,Globorotalia tumida flexuosa,planktic_forams
,,Globorotalia,,,,viola,,,,Globorotalia viola,planktic_forams
,,Globorotalia,,,,zealandica,,,,Globorotalia zealandica,planktic_forams
,,Globorotalia,,Fohsella,,fohsi,,,,Globorotalia Fohsella fohsi,planktic_forams
,,Globorotalia,,Fohsella,,fohsi,,robusta,,Globorotalia Fohsella fohsi robusta,planktic_forams
,,Globorotalia,,Fohsella,,peripheroacuta,,,,Globorotalia Fohsella peripheroacuta,planktic_forams
,,Globorotalia,,Fohsella,,peripheroronda,,,,Globorotalia Fohsella peripheroronda,planktic_forams
,,Globorotalia,,Fohsella,,praefohsi,,,,Globorotalia Fohsella praefohsi,planktic_forams
,,Globorotalia,,Fohsella,,fohsi,,lobata,,Globorotalia Fohsella fohsi lobata,planktic_forams
,,Globorotalia,,Globoconella,,conoidea,,,,Globorotalia Globoconella conoidea,planktic_forams
,,Globorotalia,,Globoconella,,inflata,,,,Globorotalia Globoconella inflata,planktic_forams
,,Globorotalia,,Globoconella,,miozea,,,,Globorotalia Globoconella miozea,planktic_forams
,,Globorotalia,,Globoconella,,puncticulata,,,,Globorotalia Globoconella puncticulata,planktic_forams
,,Globorotalia,,Globoconella,,merotumida,,,,Globorotalia Globoconella merotumida,planktic_forams
,,Globorotalia,,Globoconella,,tumida ,,flexosa,,Globorotalia Globoconella tumida flexosa,planktic_forams
,,Globorotalia,,Globoconella,,tumida,,tumida,,Globorotalia Globoconella tumida tumida,planktic_forams
,,Globorotalia,,Hirsutella,,cibaoenisis,,,,Globorotalia Hirsutella cibaoenisis,planktic_forams
,,Globorotalia,,Hirsutella,,hirsuta,,,,Globorotalia Hirsutella hirsuta,planktic_forams
,,Globorotalia,,Hirsutella,,margaritae,,,,Globorotalia Hirsutella margaritae,planktic_forams
,,Globorotalia,,Hirsutella,,praemargaritae,,,,Globorotalia Hirsutella praemargaritae,planktic_forams
,,Globorotalia,,Hirsutella,,scitula,,,,Globorotalia Hirsutella scitula,planktic_forams
,,Globorotalia,,Menardella,,archeomenardii,,,,Globorotalia Menardella archeomenardii,planktic_forams
,,Globorotalia,,Menardella,,cultrata,,,,Globorotalia Menardella cultrata,planktic_forams
,,Globorotalia,,Menardella,,exilis,,,,Globorotalia Menardella exilis,planktic_forams
,,Globorotalia,,Menardella,,fimbriata,,,,Globorotalia Menardella fimbriata,planktic_forams
,,Globorotalia,,Menardella,,limbata,,,,Globorotalia Menardella limbata,planktic_forams
,,Globorotalia,,Menardella,,menardii,,,,Globorotalia Menardella menardii,planktic_forams
,,Globorotalia,,Menardella,,multicamerata,,,,Globorotalia Menardella multicamerata,planktic_forams
,,Globorotalia,,Menardella,,pertenuis,,,,Globorotalia Menardella pertenuis,planktic_forams
,,Globorotalia,,Menardella,,praemenardii,,,,Globorotalia Menardella praemenardii,planktic_forams
,,Globorotalia,,Truncorotalia,,crossaformis,,,,Globorotalia Truncorotalia crossaformis,planktic_forams
,,Globorotalia,,Truncorotalia,,tosaensis,,,,Globorotalia Truncorotalia tosaensis,planktic_forams
,,Globorotalia,,Truncorotalia,,truncatulinoides,,,,Globorotalia Truncorotalia truncatulinoides,planktic_forams
,,Globorotaloides,,,,eovariabilis,,,,Globorotaloides eovariabilis,planktic_forams
,,Globorotaloides,,,,hexagonus,,,,Globorotaloides hexagonus,planktic_forams
,,Globorotaloides,,,,quadrocameratus,,,,Globorotaloides quadrocameratus,planktic_forams
,,Globorotaloides,,,,suteri,,,,Globorotaloides suteri,planktic_forams
,,Globorotaloides,,,,testarugosa,,,,Globorotaloides testarugosa,planktic_forams
,,Globorotaloides,,,,variabilis,,,,Globorotaloides variabilis,planktic_forams
,,Globotruncana,,,,aegyptiaca,,,,Globotruncana aegyptiaca,planktic_forams
,,Globotruncana,,,,arca,,,,Globotruncana arca,planktic_forams
,,Globotruncana,,,,bulloides,,,,Globotruncana bulloides,planktic_forams
,,Globotruncana,,,,lapparenti,,,,Globotruncana lapparenti,planktic_forams
,,Globotruncana,,,,linneiana,,,,Globotruncana linneiana,planktic_forams
,,Globotruncana,,,,morozovae,,,,Globotruncana morozovae,planktic_forams
,,Globotruncana,,,,neotricarinata,,,,Globotruncana neotricarinata,planktic_forams
,,Globotruncana,,,,orientalis,,,,Globotruncana orientalis,planktic_forams
,,Globotruncana,,,,ventricosa,,,,Globotruncana ventricosa,planktic_forams
,,Globotruncanella,,,,havanensis,,,,Globotruncanella havanensis,planktic_forams
,,Globotruncanella,,,,petaloidea,,,,Globotruncanella petaloidea,planktic_forams
,,Globotruncanita,,,,calcarata,,,,Globotruncanita calcarata,planktic_forams
,,Globotruncanita,,,,elevata,,,,Globotruncanita elevata,planktic_forams
,,Globotruncanita,,,,stuarti,,,,Globotruncanita stuarti,planktic_forams
,,Globotruncanita,,,,stuartiformis,,,,Globotruncanita stuartiformis,planktic_forams
,,Globoturborotalita,,,,brazieri,,,,Globoturborotalita brazieri,planktic_forams
,,Globoturborotalita,,,,connecta,,,,Globoturborotalita connecta,planktic_forams
,,Globoturborotalita,,,,decoraperta,,,,Globoturborotalita decoraperta,planktic_forams
,,Globoturborotalita,,,,druryi,,,,Globoturborotalita druryi,planktic_forams
,,Globoturborotalita,,,,nepenthes,,,,Globoturborotalita nepenthes,planktic_forams
,,Globoturborotalita,,,,obliquus,,,,Globoturborotalita obliquus,planktic_forams
,,Globoturborotalita,,,,rubescens,,,,Globoturborotalita rubescens,planktic_forams
,,Globoturborotalita,,,,tenella,,,,Globoturborotalita tenella,planktic_forams
,,Globoturborotalita,,,,woodi,,connecta,,Globoturborotalita woodi connecta,planktic_forams
,,Globoturborotalita,,,,sp.,,,,Globoturborotalita sp.,planktic_forams
,,Gublerina,,,,rajagopalani,,,,Gublerina rajagopalani,planktic_forams
,,Guembelitria ,,,,cenomana,,,,Guembelitria cenomana,planktic_forams
,,Guembelitria,,,,cretacea,,,,Guembelitria cretacea,planktic_forams
,,Guembelitrioides,,,,nuttali,,,,Guembelitrioides nuttali,planktic_forams
,,Hantkenina,,,,alabamensis,,,,Hantkenina alabamensis,planktic_forams
,,Hantkenina,,,,compressa,,,,Hantkenina compressa,planktic_forams
,,Hantkenina,,,,dumblei,,,,Hantkenina dumblei,planktic_forams
,,Hantkenina,,,,mexicana,,,,Hantkenina mexicana,planktic_forams
,,Hantkenina,,,,sp.,,,,Hantkenina sp.,planktic_forams
,,Hantkenina,,,,spp.,,,,Hantkenina spp.,planktic_forams
,,Hastigerina,,,,pelagica,,,,Hastigerina pelagica,planktic_forams
,,Hastigerinoides,,,,subdigitata,,,,Hastigerinoides subdigitata,planktic_forams
,,Hedbergella,,,,angolae,,,,Hedbergella angolae,planktic_forams
,,Hedbergella,,,,delrioensis,,,,Hedbergella delrioensis,planktic_forams
,,Hedbergella,,,,holmdelensis,,,,Hedbergella holmdelensis,planktic_forams
,,Hedbergella,,,,implicata,,,,Hedbergella implicata,planktic_forams
,,Hedbergella,,,,monmouthensis,,,,Hedbergella monmouthensis,planktic_forams
,,Hedbergella,,,,planispira,,,,Hedbergella planispira,planktic_forams
,,Hedbergella,,,,rischi,,,,Hedbergella rischi,planktic_forams
,,Hedbergella,,,,simplex,,,,Hedbergella simplex,planktic_forams
,,Hedbergella,,,,sp.,,,,Hedbergella sp.,planktic_forams
,,Hedbergella,,,,wondersi,,,,Hedbergella wondersi,planktic_forams
,,Helvetoglobotruncana,,,,helvetica,,,,Helvetoglobotruncana helvetica,planktic_forams
,,Helvetoglobotruncana,,,,praehelvetica,,,,Helvetoglobotruncana praehelvetica,planktic_forams
,,Heterohelix,,,,globulosa,,,,Heterohelix globulosa,planktic_forams
,,Heterohelix,,,cf.,globulosa,,,,Heterohelix cf. globulosa,planktic_forams
,,Heterohelix,,,,labellosa,,,,Heterohelix labellosa,planktic_forams
,,Heterohelix,,,,navarroensis,,,,Heterohelix navarroensis,planktic_forams
,,Heterohelix,,,,punctulata,,,,Heterohelix punctulata,planktic_forams
,,Heterohelix,,,,sp.,,,,Heterohelix sp.,planktic_forams
,,Hirsutella,,,,bermudezi,,,,Hirsutella bermudezi,planktic_forams
,,Hirsutella,,,,cibaoensis,,,,Hirsutella cibaoensis,planktic_forams
,,Hirsutella,,,,hirsuta,,,,Hirsutella hirsuta,planktic_forams
,,Hirsutella,,,,juanai,,,,Hirsutella juanai,planktic_forams
,,Hirsutella,,,,margaritae,,,,Hirsutella margaritae,planktic_forams
,,Hirsutella,,,,panda,,,,Hirsutella panda,planktic_forams
,,Hirsutella,,,cf.,panda,,,,Hirsutella cf. panda,planktic_forams
,,Hirsutella,,,,scitula,,,,Hirsutella scitula,planktic_forams
,,Hirsutella,,,cf.,scitula,,,,Hirsutella cf. scitula,planktic_forams
,,Igorina,,,,broedermanni,,,,Igorina broedermanni,planktic_forams
,,Igorina,,,,pusilla,,,,Igorina pusilla,planktic_forams
,,Igorina,,,,tadjikistanensis,,,,Igorina tadjikistanensis,planktic_forams
,,Laeviheterohelix,,,,dentata,,,,Laeviheterohelix dentata,planktic_forams
,,Laeviheterohelix,,,,pulchra,,,,Laeviheterohelix pulchra,planktic_forams
,,Marginotruncana,,,,angusticarenata,,,,Marginotruncana angusticarenata,planktic_forams
,,Marginotruncana,,,,coldreriensis,,,,Marginotruncana coldreriensis,planktic_forams
,,Marginotruncana,,,,coronata,,,,Marginotruncana coronata,planktic_forams
,,Marginotruncana,,,,marginata,,,,Marginotruncana marginata,planktic_forams
,,Marginotruncana,,,,pseudolinneiana,,,,Marginotruncana pseudolinneiana,planktic_forams
,,Marginotruncana,,,,renzi,,,,Marginotruncana renzi,planktic_forams
,,Marginotruncana,,,,schneegansi,,,,Marginotruncana schneegansi,planktic_forams
,,Marginotruncana,,,,sigali,,,,Marginotruncana sigali,planktic_forams
,,Marginotruncana,,,,sinuosa,,,,Marginotruncana sinuosa,planktic_forams
,,Marginotruncana,,,,spp.,,,,Marginotruncana spp.,planktic_forams
,,Menardella,,,,limbata,,,,Menardella limbata,planktic_forams
,,Menardella,,,,menardii,,,,Menardella menardii,planktic_forams
,,Menardella,,,,miocenica,,,,Menardella miocenica,planktic_forams
,,Menardella,,,,multicamerata,,,,Menardella multicamerata,planktic_forams
,,Menardella,,,,praemenardii,,,,Menardella praemenardii,planktic_forams
,,Microhedbergella,,,,praeplanispira,,,,Microhedbergella praeplanispira,planktic_forams
,,Microhedbergella,,,,pseudodelrioensis,,,,Microhedbergella pseudodelrioensis,planktic_forams
,,Microhedbergella,,,,pseudoplanispira,,,,Microhedbergella pseudoplanispira,planktic_forams
,,Microhedbergella,,,,renilaevis,,,,Microhedbergella renilaevis,planktic_forams
,,Microhedbergella,,,,rischi,,,,Microhedbergella rischi,planktic_forams
,,Microhedbergella,,,,sp.,,,,Microhedbergella sp.,planktic_forams
,,Morozovella,,,,acuta,,,,Morozovella acuta,planktic_forams
,,Morozovella,,,,acutispira,,,,Morozovella acutispira,planktic_forams
,,Morozovella,,,,aequa,,,,Morozovella aequa,planktic_forams
,,Morozovella,,,,angulata,,,,Morozovella angulata,planktic_forams
,,Morozovella,,,,aragonensis,,,,Morozovella aragonensis,planktic_forams
,,Morozovella,,,,caucasica,,,,Morozovella caucasica,planktic_forams
,,Morozovella,,,,conicotruncata,,,,Morozovella conicotruncata,planktic_forams
,,Morozovella,,,,crassata,,,,Morozovella crassata,planktic_forams
,,Morozovella,,,,crater,,,,Morozovella crater,planktic_forams
,,Morozovella,,,,edgari,,,,Morozovella edgari,planktic_forams
,,Morozovella,,,,formosa,,,,Morozovella formosa,planktic_forams
,,Morozovella,,,,gracilis,,,,Morozovella gracilis,planktic_forams
,,Morozovella,,,,lehneri,,,,Morozovella lehneri,planktic_forams
,,Morozovella,,,,lensiformis,,,,Morozovella lensiformis,planktic_forams
,,Morozovella,,,,marginodentata,,,,Morozovella marginodentata,planktic_forams
,,Morozovella,,,,occlusa,,,,Morozovella occlusa,planktic_forams
,,Morozovella ,,,,pasionensis,,,,Morozovella pasionensis,planktic_forams
,,Morozovella,,,,praeangulata,,,,Morozovella praeangulata,planktic_forams
,,Morozovella,,,,quetra,,,,Morozovella quetra,planktic_forams
,,Morozovella,,,,sp.,,,,Morozovella sp.,planktic_forams
,,Morozovella,,,,spinulosa,,,,Morozovella spinulosa,planktic_forams
,,Morozovella,,,,subbotinae,,,,Morozovella subbotinae,planktic_forams
,,Morozovella,,,,velascoensis,,,,Morozovella velascoensis,planktic_forams
,,Morozovelloides,,,,bandyi,,,,Morozovelloides bandyi,planktic_forams
,,Morozovelloides,,,,crassatus,,,,Morozovelloides crassatus,planktic_forams
,,Morozovelloides,,,,lehneri,,,,Morozovelloides lehneri,planktic_forams
,,Muricohedbergella,,,,delrioensis,,,,Muricohedbergella delrioensis,planktic_forams
,,Muricoglobigerina,,,,senni,,,,Muricoglobigerina senni,planktic_forams
,,Muricohedbergella,,,,crassa,,,,Muricohedbergella crassa,planktic_forams
,,Muricohedbergella ,,,,delrioensis,,,,Muricohedbergella delrioensis,planktic_forams
,,Muricohedbergella,,,,flandrini,,,,Muricohedbergella flandrini,planktic_forams
,,Muricohedbergella,,,,hoelzli,,,,Muricohedbergella hoelzli,planktic_forams
,,Muricohedbergella,,,,holmdelensis,,,,Muricohedbergella holmdelensis,planktic_forams
,,Muricohedbergella,,,,planispira,,,,Muricohedbergella planispira,planktic_forams
,,Muricohedbergella,,,,praelibyca,,,,Muricohedbergella praelibyca,planktic_forams
,,Muricohedbergella ,,,,sp.,,,,Muricohedbergella sp.,planktic_forams
,,Mutabella ,,,,mirabilis,,,,Mutabella mirabilis,planktic_forams
,,Neogloboquadrina ,,,,acostaensis,,,dextral,Neogloboquadrina acostaensis (dextral),planktic_forams
,,Neogloboquadrina,,,,asanoi,,,,Neogloboquadrina asanoi,planktic_forams
,,Neogloboquadrina ,,,,atlantica,,,dextral,Neogloboquadrina atlantica (dextral),planktic_forams
,,Neogloboquadrina,,,,atlantica,,,sinistral,Neogloboquadrina atlantica (sinistral),planktic_forams
,,Neogloboquadrina ,,,,atlantica,,atlantica,,Neogloboquadrina atlantica atlantica,planktic_forams
,,Neogloboquadrina,,,cf.,pachyderma,,,,Neogloboquadrina cf. pachyderma,planktic_forams
,,Neogloboquadrina,,,,continuosa,,,,Neogloboquadrina continuosa,planktic_forams
,,Neogloboquadrina,,,,humerosa,,,,Neogloboquadrina humerosa,planktic_forams
,,Neogloboquadrina,,,,incompta,,,dextral,Neogloboquadrina incompta (dextral),planktic_forams
,,Neogloboquadrina,,,,incompta,,,sinistral,Neogloboquadrina incompta (sinistral),planktic_forams
,,Neogloboquadrina,,,,inglei,,,,Neogloboquadrina inglei,planktic_forams
,,Neogloboquadrina,,,,kagaensis,,,,Neogloboquadrina kagaensis,planktic_forams
,,Neogloboquadrina ,,,,nympha,,,,Neogloboquadrina nympha,planktic_forams
,,Neogloboquadrina,,,,pachyderma,,,dextral,Neogloboquadrina pachyderma (dextral),planktic_forams
,,Neogloboquadrina,,,,pachyderma,,,sinistral,Neogloboquadrina pachyderma (sinistral),planktic_forams
,,Neogloboquadrina,,,,pachyderma,,A,"dextral, inflated form","Neogloboquadrina pachyderma A(dextral, inflated form)",planktic_forams
,,Neogloboquadrina,,,,pachyderma ,,B,"sinistral, inflated form","Neogloboquadrina pachyderma B(sinistral, inflated form)",planktic_forams
,,Neogloboquadrina ,,,,praeatlantica,,,,Neogloboquadrina praeatlantica,planktic_forams
,,Neogloboquadrina,,,,pseudopima,,,,Neogloboquadrina pseudopima,planktic_forams
,,Neogloboquadrina,,,,sp.,,,,Neogloboquadrina sp.,planktic_forams
,,Orbulina,,,,sp.,,,,Orbulina sp.,planktic_forams
,,Orbulina,,,,suturalis,,,,Orbulina suturalis,planktic_forams
,,Orbulina ,,,,universa,,,juvenile,Orbulina universa (juvenile),planktic_forams
,,Orbulinoides,,,,beckmanni,,,,Orbulinoides beckmanni,planktic_forams
,,Paragloborotalia,,,,acrostoma,,,,Paragloborotalia acrostoma,planktic_forams
,,Paragloborotalia,,,,bella,,,,Paragloborotalia bella,planktic_forams
,,Paragloborotalia,,,,continuosa,,,,Paragloborotalia continuosa,planktic_forams
,,Paragloborotalia,,,,griffinoides,,,,Paragloborotalia griffinoides,planktic_forams
,,Paragloborotalia,,,,kugleri,,,,Paragloborotalia kugleri,planktic_forams
,,Paragloborotalia ,,,,kugleri,,,,Paragloborotalia kugleri,planktic_forams
,,Paragloborotalia,,,,mayeri,,,,Paragloborotalia mayeri,planktic_forams
,,Paragloborotalia,,,,mayeri,,,dextral,Paragloborotalia mayeri (dextral),planktic_forams
,,Paragloborotalia,,,,mayeri,,,sinistral,Paragloborotalia mayeri (sinistral),planktic_forams
,,Paragloborotalia,,,,nana,,,,Paragloborotalia nana,planktic_forams
,,Paragloborotalia,,,,nana ,,,,Paragloborotalia nana,planktic_forams
,,Paragloborotalia,,,,opima,,,,Paragloborotalia opima,planktic_forams
,,Paragloborotalia,,,,partimlabiata,,,,Paragloborotalia partimlabiata,planktic_forams
,,Paragloborotalia,,,,pseudocontinuosa,,,,Paragloborotalia pseudocontinuosa,planktic_forams
,,Paragloborotalia,,,,pseudocontinuosa,,,dextral,Paragloborotalia pseudocontinuosa (dextral),planktic_forams
,,Paragloborotalia,,,,pseudocontinuosa,,,sinistral,Paragloborotalia pseudocontinuosa (sinistral),planktic_forams
,,Paragloborotalia,,,,pseudokugleri,,,,Paragloborotalia pseudokugleri,planktic_forams
,,Paragloborotalia ,,,,pseudokugleri,,,,Paragloborotalia pseudokugleri,planktic_forams
,,Paragloborotalia,,,,semivera,,,,Paragloborotalia semivera,planktic_forams
,,Paragloborotalia,,,,semivera,,,dextral,Paragloborotalia semivera (dextral),planktic_forams
,,Paragloborotalia,,,,semivera,,,sinistral,Paragloborotalia semivera (sinistral),planktic_forams
,,Paragloborotalia ,,,,siakensis,,,,Paragloborotalia siakensis,planktic_forams
,,Paragloborotalia,,,,siakensis,,,dextral,Paragloborotalia siakensis (dextral),planktic_forams
,,Paragloborotalia ,,,,siakensis,,,sinistral,Paragloborotalia siakensis (sinistral),planktic_forams
,,Paragloborotalia,,,,sp.,,,,Paragloborotalia sp.,planktic_forams
,,Parasubbotina ,,,,griffinae ,,,,Parasubbotina griffinae,planktic_forams
,,Parasubbotina,,,,inaequispira,,,,Parasubbotina inaequispira,planktic_forams
,,Parasubbotina,,,,inaquespira ,,,,Parasubbotina inaquespira,planktic_forams
,,Parasubbotina,,,,prebetica,,,,Parasubbotina prebetica,planktic_forams
,,Parasubbotina,,,,pseudobulloides,,,,Parasubbotina pseudobulloides,planktic_forams
,,Parasubbotina ,,,,pseudowilsoni,,,,Parasubbotina pseudowilsoni,planktic_forams
,,Parasubbotina,,,,varianta,,,,Parasubbotina varianta,planktic_forams
,,Parasubbotina ,,,,variospira,,,,Parasubbotina variospira,planktic_forams
,,Parvularugoglobigerina,,,,alabamensis,,,,Parvularugoglobigerina alabamensis,planktic_forams
,,Pearsonites,,,,broedermanni,,,,Pearsonites broedermanni,planktic_forams
,,Planoglobulina,,,,acervulinoides,,,,Planoglobulina acervulinoides,planktic_forams
,,Planoglobulina,,,,multicamerata,,,,Planoglobulina multicamerata,planktic_forams
,,Planoheterohelix,,,,globulosa,,,,Planoheterohelix globulosa,planktic_forams
,,Planoheterohelix,,,,moremani,,,,Planoheterohelix moremani,planktic_forams
,,Planoheterohelix,,,,papula,,,,Planoheterohelix papula,planktic_forams
,,Planoheterohelix,,,,planata,,,,Planoheterohelix planata,planktic_forams
,,Planoheterohelix ,,,,postmoremani,,,,Planoheterohelix postmoremani,planktic_forams
,,Planoheterohelix,,,,reussi,,,,Planoheterohelix reussi,planktic_forams
,,Planoheterohelix,,,,sp.,,,,Planoheterohelix sp.,planktic_forams
,,Planomalina,,,,buxtorfi,,,,Planomalina buxtorfi,planktic_forams
,,Planorotalites,,,,compressa,,,,Planorotalites compressa,planktic_forams
,,Planorotalites,,,,pseudoscitula,,,,Planorotalites pseudoscitula,planktic_forams
,,Praeglobotruncana ,,,,delrioensis,,,,Praeglobotruncana delrioensis,planktic_forams
,,Praeglobotruncana,,,,gibba,,,,Praeglobotruncana gibba,planktic_forams
,,Praeglobotruncana,,,,stephani,,,,Praeglobotruncana stephani,planktic_forams
,,Praehedbergella,,,,aptiana,,,,Praehedbergella aptiana,planktic_forams
,,Praehedbergella,,,,gorbachikae,,,,Praehedbergella gorbachikae,planktic_forams
,,Praehedbergella,,,,roblesae,,,,Praehedbergella roblesae,planktic_forams
,,Praemurica,,,,inconstans,,,,Praemurica inconstans,planktic_forams
,,Praemurica ,,,,pseudoinconstans,,,,Praemurica pseudoinconstans,planktic_forams
,,Praemurica,,,,taurica,,,,Praemurica taurica,planktic_forams
,,Praemurica,,,,uncinata,,,,Praemurica uncinata,planktic_forams
,,Praeorbulina,,,,glomerosa,,,,Praeorbulina glomerosa,planktic_forams
,,Praeorbulina,,,,circularis,,,,Praeorbulina circularis,planktic_forams
,,Praeorbulina,,,,curva,,,,Praeorbulina curva,planktic_forams
,,Praeorbulina ,,,,sicana,,,,Praeorbulina sicana,planktic_forams
,,Praeorbulina,,,,sicana,,,,Praeorbulina sicana,planktic_forams
,,Praeorbulina,,,,sp.,,,,Praeorbulina sp.,planktic_forams
,,Praeorbulina,,,,transitoria,,,,Praeorbulina transitoria,planktic_forams
,,Pseudoguembelina,,,cf.,costulata,,,,Pseudoguembelina cf. costulata,planktic_forams
,,Pseudoguembelina,,,,hariaensis,,,,Pseudoguembelina hariaensis,planktic_forams
,,Pseudohastigerina,,,cf.,naguewichiensis,,,,Pseudohastigerina cf. naguewichiensis,planktic_forams
,,Pseudohastigerina,,,,micra,,,,Pseudohastigerina micra,planktic_forams
,,Pseudohastigerina,,,,naguewichiensis,,,,Pseudohastigerina naguewichiensis,planktic_forams
,,Pseudohastigerina,,,,wilcoxensis,,,,Pseudohastigerina wilcoxensis,planktic_forams
,,Pseudoschackoina,,,,saundersi,,,,Pseudoschackoina saundersi,planktic_forams
,,Pseudotextularia,,,,elegans,,,,Pseudotextularia elegans,planktic_forams
,,Pseudotextularia,,,,nuttalli,,,,Pseudotextularia nuttalli,planktic_forams
,,Pulleniatina,,,,sp.,,,dextral,Pulleniatina sp. (dextral),planktic_forams
,,Pulleniatina,,,,sp.,,,sinistral ,Pulleniatina sp. (sinistral ),planktic_forams
,,Pulleniatina,,,,,,,dextral,Pulleniatina (dextral),planktic_forams
,,Pulleniatina,,,,,,,sinistral,Pulleniatina (sinistral),planktic_forams
,,Pulleniatina,,,,finalis,,,,Pulleniatina finalis,planktic_forams
,,Pulleniatina ,,,,obliquiloculata,,,sinistral,Pulleniatina obliquiloculata (sinistral),planktic_forams
,,Pulleniatina ,,,,praecursor,,,,Pulleniatina praecursor,planktic_forams
,,Pulleniatina,,,,praespectabilis,,,,Pulleniatina praespectabilis,planktic_forams
,,Pulleniatina ,,,,primalis,,,dextral,Pulleniatina primalis (dextral),planktic_forams
