pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,genus species name,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,species_taxon_id,species_taxon_name,tmp_genus_taxon_id,tmp_genus_taxon_name
87682,Discoaster,genus,Discoaster deflandrei,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,366224,Discoaster deflandrei,87682,Discoaster
87682,Discoaster,genus,Discoaster druggii,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
87682,Discoaster,genus,Discoaster hamatus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
87682,Discoaster,genus,Discoaster kugleri,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
87682,Discoaster,genus,Discoaster moorei,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
87682,Discoaster,genus,Discoaster neohamatus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
87682,Discoaster,genus,Discoaster pentaradiatus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
87682,Discoaster,genus,Discoaster petaliformis,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
87682,Discoaster,genus,Discoaster prepentaradiatus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
87682,Discoaster,genus,Discoaster quinqueramus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,388328,Discoaster quinqueramus,87682,Discoaster
87682,Discoaster,genus,Discoaster signus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
87682,Discoaster,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
87682,Discoaster,genus,Discoaster surculus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,388327,Discoaster surculus,87682,Discoaster
87682,Discoaster,genus,Discoaster tanii,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
87682,Discoaster,genus,Discoaster variabilis,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,255399,Discoaster variabilis,87682,Discoaster
421517,Emiliania,genus,Emiliania huxleyi,419747,Noelaerhabdaceae,418931,Isochrysidales,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
424500,Florisphaera,genus,Florisphaera profunda,388309,Ceratolithaceae,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
421973,Gephyrocapsa,genus,,419747,Noelaerhabdaceae,418931,Isochrysidales,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
421973,Gephyrocapsa,genus,,419747,Noelaerhabdaceae,418931,Isochrysidales,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
255396,Helicosphaera,genus,Helicosphaera ampliaperta,,,,,,,87644,Haptophyta,,,,,,
255396,Helicosphaera,genus,Helicosphaera bramlettei,,,,,,,87644,Haptophyta,,,,,,
255396,Helicosphaera,genus,Helicosphaera carteri,,,,,,,87644,Haptophyta,,,255397,Helicosphaera carteri,255396,Helicosphaera
255396,Helicosphaera,genus,Helicosphaera compacta,,,,,,,87644,Haptophyta,,,,,,
255396,Helicosphaera,genus,Helicosphaera euphratis,,,,,,,87644,Haptophyta,,,,,,
424633,Lanternithus,genus,Lanternithus minutus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
388319,Nicklithus,genus,Nicklithus amplificus,388309,Ceratolithaceae,,,418920,Coccolithophyceae,87644,Haptophyta,,,388329,Nicklithus amplificus,388319,Nicklithus
424460,Orthorhabdus,genus,Orthorhabdus serratus,388309,Ceratolithaceae,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
87680,Pontosphaera,genus,Pontosphaera exilis,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
87680,Pontosphaera,genus,Pontosphaera multipora,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
87680,Pontosphaera,genus,Pontosphaera punctosa,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
298168,Pseudoemiliania,genus,Pseudoemiliania lacunosa,419747,Noelaerhabdaceae,418931,Isochrysidales,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
255392,Reticulofenestra,genus,Reticulofenestra bisecta,,,,,,,87644,Haptophyta,,,,,,
255392,Reticulofenestra,genus,Reticulofenestra bisecta,,,,,,,87644,Haptophyta,,,,,,
255392,Reticulofenestra,genus,Reticulofenestra erbae,,,,,,,87644,Haptophyta,,,,,,
255392,Reticulofenestra,genus,Reticulofenestra lockeri,,,,,,,87644,Haptophyta,,,,,,
255392,Reticulofenestra,genus,Reticulofenestra pseudoumbilicus,,,,,,,87644,Haptophyta,,,255398,Reticulofenestra pseudoumbilicus,255392,Reticulofenestra
255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,,,,,
255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,,,,,
255392,Reticulofenestra,genus,Reticulofenestra umbilicus,,,,,,,87644,Haptophyta,,,,,,
424334,Rhabdosphaera,genus,,420233,Rhabdosphaeraceae,87650,Syracosphaerales,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
424338,Scyphosphaera,genus,,420114,Pontosphaeraceae,419259,Zygodiscales,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
255390,Sphenolithus,genus,Sphenolithus abies,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,255391,Sphenolithus abies,255390,Sphenolithus
255390,Sphenolithus,genus,Sphenolithus belemnos,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
255390,Sphenolithus,genus,Sphenolithus calyculus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
255390,Sphenolithus,genus,Sphenolithus capricornutus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
255390,Sphenolithus,genus,Sphenolithus ciperoensis,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
255390,Sphenolithus,genus,Sphenolithus delphix,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
255390,Sphenolithus,genus,Sphenolithus disbelemnos,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
255390,Sphenolithus,genus,Sphenolithus dissimilis,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
255390,Sphenolithus,genus,Sphenolithus heteromorphus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,366229,Sphenolithus heteromorphus,255390,Sphenolithus
255390,Sphenolithus,genus,Sphenolithus moriformis,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,366228,Sphenolithus moriformis,255390,Sphenolithus
255390,Sphenolithus,genus,Sphenolithus pospichalii,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
255390,Sphenolithus,genus,Sphenolithus predistentus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
255390,Sphenolithus,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
270678,Syracosphaera,genus,,,,,,,,87644,Haptophyta,,,,,,
87725,Triquetrorhabdulus,genus,Triquetrorhabdulus carinatus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
87725,Triquetrorhabdulus,genus,Triquetrorhabdulus longus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
87725,Triquetrorhabdulus,genus,Triquetrorhabdulus rugosus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
255407,Umbilicosphaera,genus,Umbilicosphaera rotula,,,,,,,87644,Haptophyta,,,,,,
255407,Umbilicosphaera,genus,Umbilicosphaera sibogae,,,,,,,87644,Haptophyta,,,,,,
87677,Zygrhablithus,genus,Zygrhablithus bijugatus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,416732,Zygrhablithus bijugatus,87677,Zygrhablithus
366219,Cyclicargolithus,genus,Cyclicargolithus floridanus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,366222,Cyclicargolithus floridanus,366219,Cyclicargolithus
87682,Discoaster,genus,Discoaster tamalis,,,,,418920,Coccolithophyceae,87644,Haptophyta,,,,,,
82177,Thalassiosira,genus,"Thalassiosira ""palmeri""",71204,Thalassiosiraceae,432628,Thalassiosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
,,,"""Skeletonema"" utriculosa",,,,,,,,,,,,,,
83624,Achnanthes,genus,Achnanthes brevipes,71198,Achnanthaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
83624,Achnanthes,genus,Achnanthes diapar,71198,Achnanthaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
83624,Achnanthes,genus,Achnanthes inflata,71198,Achnanthaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
83624,Achnanthes,genus,Achnanthes lanceolata,71198,Achnanthaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
83624,Achnanthes,genus,,71198,Achnanthaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
83624,Achnanthes,genus,,71198,Achnanthaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
434218,Actiniscus,genus,Actiniscus pentasterias,434217,Actiniscaceae,434216,Actiniscales,321578,Dinophyceae,,,,,,,,
82146,Actinocyclus,genus,Actinocyclus actinochilus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,434529,Actinocyclus actinochilus,82146,Actinocyclus
82146,Actinocyclus,genus,Actinocyclus curvatulus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus dimorphus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus ellipticus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,387040,Actinocyclus ellipticus,82146,Actinocyclus
82146,Actinocyclus,genus,Actinocyclus ellipticus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,387040,Actinocyclus ellipticus,82146,Actinocyclus
82146,Actinocyclus,genus,Actinocyclus elongatus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus endoi,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus fasciculatus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus fryxellae,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus ingens,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,387041,Actinocyclus ingens,82146,Actinocyclus
82146,Actinocyclus,genus,Actinocyclus ingens,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,387041,Actinocyclus ingens,82146,Actinocyclus
82146,Actinocyclus,genus,Actinocyclus ingens,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,387041,Actinocyclus ingens,82146,Actinocyclus
82146,Actinocyclus,genus,Actinocyclus ingens,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,387041,Actinocyclus ingens,82146,Actinocyclus
82146,Actinocyclus,genus,Actinocyclus karstenii,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus maccollumii,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus mahoodii,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus moronensis,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus ochotensis,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus octonarius,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,387042,Actinocyclus octonarius,82146,Actinocyclus
82146,Actinocyclus,genus,Actinocyclus octonarius,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,387042,Actinocyclus octonarius,82146,Actinocyclus
82146,Actinocyclus,genus,Actinocyclus oculatus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus robustus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus tsugaruensis,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus subtilis,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus octonarius,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,387042,Actinocyclus octonarius,82146,Actinocyclus
82146,Actinocyclus,genus,,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus senarius,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,387049,Actinocyclus senarius,71244,Actinoptychus
82146,Actinocyclus,genus,Actinocyclus splendens,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus undulatus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus vulgaris,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus karstenii,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82146,Actinocyclus,genus,Actinocyclus ellipticus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,387040,Actinocyclus ellipticus,82146,Actinocyclus
82146,Actinocyclus,genus,Actinocyclus ellipticus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,387040,Actinocyclus ellipticus,82146,Actinocyclus
432678,Alveus,genus,Alveus marinus,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432847,Amphitetras,genus,,134837,Triceratiaceae,,,,,432613,Ochrophyta,,,,,,
387135,Amphora,genus,,432978,Catenulaceae,426798,Thalassiophysales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71245,Anaulus,genus,,432979,Anaulaceae,426609,Anaulales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82147,Annellus,genus,Annellus californicus,,,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71246,Arachnoidiscus,genus,Arachnoidiscus ehrenbergi,427311,Arachnoidiscaceae,426615,Arachnoidiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71246,Arachnoidiscus,genus,,427311,Arachnoidiscaceae,426615,Arachnoidiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432223,Araniscus,genus,Araniscus lewisianus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432223,Araniscus,genus,,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432982,Asterolampra,genus,Asterolampra acutiloba,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432982,Asterolampra,genus,Asterolampra eximia,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432982,Asterolampra,genus,Asterolampra grevillei,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432982,Asterolampra,genus,Asterolampra marylandica,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,,454003,Asterolampra marylandica,432982,Asterolampra
432982,Asterolampra,genus,Asterolampra arachne,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432982,Asterolampra,genus,Asterolampra cleveanus,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432982,Asterolampra,genus,Asterolampra concavus,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82148,Asteromphalus,genus,Asteromphalus elegans,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82148,Asteromphalus,genus,Asteromphalus flabellatus,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82148,Asteromphalus,genus,Asteromphalus grevillei,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82148,Asteromphalus,genus,Asteromphalus hookeri,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82148,Asteromphalus,genus,Asteromphalus kennettii,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82148,Asteromphalus,genus,Asteromphalus parvulus,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82148,Asteromphalus,genus,Asteromphalus robustus,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82148,Asteromphalus,genus,,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82148,Asteromphalus,genus,Asteromphalus symmetricus,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71247,Aulacodiscus,genus,Aulacodiscus brownei,382647,Aulacodiscaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432983,Aulacoseira,genus,Aulacoseira granulata,427312,Aulacoseiraceae,426698,Aulacoseirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432983,Aulacoseira,genus,,427312,Aulacoseiraceae,426698,Aulacoseirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432282,Azpeitia,genus,Azpeitia aeginensis,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432282,Azpeitia,genus,Azpeitia africana,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432282,Azpeitia,genus,Azpeitia apiculata,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432282,Azpeitia,genus,Azpeitia barronii,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432282,Azpeitia,genus,Azpeitia burky,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432282,Azpeitia,genus,Azpeitia endoi,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432282,Azpeitia,genus,Azpeitia gombosi,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432282,Azpeitia,genus,Azpeitia neocrenulata,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432282,Azpeitia,genus,Azpeitia nodulifera,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432282,Azpeitia,genus,Azpeitia nodulifera,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432282,Azpeitia,genus,Azpeitia praenodulifera,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432282,Azpeitia,genus,Azpeitia salisburyana,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432282,Azpeitia,genus,,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432282,Azpeitia,genus,,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432282,Azpeitia,genus,Azpeitia tabularis,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432282,Azpeitia,genus,Azpeitia vetustissima,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
434213,Bachmannocena,genus,Bachmannocena pappii,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,,,,
432212,Bacteriastrum,genus,Bacteriastrum elongatum,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432212,Bacteriastrum,genus,Bacteriastrum furcatum,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432212,Bacteriastrum,genus,Bacteriastrum hyalinum,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432212,Bacteriastrum,genus,,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432212,Bacteriastrum,genus,,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433620,Bacterosira,genus,Bacterosira fragilis,71204,Thalassiosiraceae,432628,Thalassiosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433620,Bacterosira,genus,Bacterosira bathyomphala,71204,Thalassiosiraceae,432628,Thalassiosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433620,Bacterosira,genus,,71204,Thalassiosiraceae,432628,Thalassiosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433621,Bogorovia,genus,Bogorovia barronii,433229,Cymatosiraceae,426781,Cymatosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433621,Bogorovia,genus,Bogorovia lancettula,433229,Cymatosiraceae,426781,Cymatosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433621,Bogorovia,genus,Bogorovia veniamini,433229,Cymatosiraceae,426781,Cymatosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432290,Brightwellia,genus,,432303,Brightwelliaceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432984,Caloneis,genus,Caloneis bacillum,71199,Naviculaceae,431889,Naviculales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433622,Cavitatus,genus,Cavitatus jouseanus,,,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433622,Cavitatus,genus,Cavitatus linearis,,,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433622,Cavitatus,genus,Cavitatus miocenicus,,,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433622,Cavitatus,genus,,,,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432310,Cestodiscus,genus,Cestodiscus peplum,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432310,Cestodiscus,genus,Cestodiscus pulchellus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432310,Cestodiscus,genus,Cestodiscus pulchellus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432310,Cestodiscus,genus,,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432310,Cestodiscus,genus,,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432310,Cestodiscus,genus,Cestodiscus trochus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82150,Chaetoceros,genus,,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
434526,Charcotia,genus,Charcotia actinochilus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,434528,Charcotia actinochilus,82146,Actinocyclus
387121,Cocconeis,genus,Cocconeis californica,432644,Cocconeidaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
387121,Cocconeis,genus,Cocconeis costata,432644,Cocconeidaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
387121,Cocconeis,genus,Cocconeis disculus,432644,Cocconeidaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
387121,Cocconeis,genus,Cocconeis fluminensis,432644,Cocconeidaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
387121,Cocconeis,genus,Cocconeis pseudomarginatus,432644,Cocconeidaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
387121,Cocconeis,genus,Cocconeis scutellum,432644,Cocconeidaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
387121,Cocconeis,genus,,432644,Cocconeidaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71282,Corbisema,genus,Corbisema hastata,434214,Corbisemaceae,306702,Dictyochales,306701,Dictyochophyceae,432613,Ochrophyta,,,387248,Corbisema hastata,71282,Corbisema
71282,Corbisema,genus,Corbisema triacantha,434214,Corbisemaceae,306702,Dictyochales,306701,Dictyochophyceae,432613,Ochrophyta,,,,,,
433095,Corethron,genus,Corethron criophilum,433282,Corethraceae,426762,Corethrales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433095,Corethron,genus,Corethron pennatum,433282,Corethraceae,426762,Corethrales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
