Data	Age From (oldest)	Age To (youngest)	Zone From (bottom)	Zone To  (top)	Leg	Site	H	Cor	T	Sc	Top(cm)	Depth (mbsf)	Scientist	Fossil Group                                 	Group Abundance	Group Preservation	Thoracosphaera wombatensis	Thoracosphaera sp.	Thoracosphaera geometrica	Prinsiosphaera triassica	Eoconusphaera zlambachensis	Crucirhabdus primulus	Crucirhabdus minutus	Archaeozygodiscus koessenensis	Zygodiscus spiralis	Zygodiscus sp.	Zygodiscus sigmoides	Zeugrhabdotus embergeri	Watznaueria barnesae	Vagalapilla aachena	Tranolithus minimus	Thoracosphaera spp.	Prinsius dimorphosus	Prediscosphaera stoveri	Prediscosphaera spinosa	Prediscosphaera grandis	Prediscosphaera cretacea	Prediscosphaera arkhangelskyi	Nephrolithus frequens miniporus	Nephrolithus frequens	Neocrepidolithus spp.	Neocrepidolithus fossus	Neochiastozygus sp.	Micula murus	Micula decussata	Microrhabdulus decoratus	Markalius inversus	Markalius apertus	Manivitella pemmatoidea	Lucianorhabdus cayeuxii	Lithraphidites quadratus	Lapideacassis sp.	Kamptnerius magnificus	Eiffellithus turriseiffelii	Cylindralithus spp.	Cyclagelosphaera reinhardtii/C. alta	Cruciplacolithus tenuis	Cruciplacolithus primus (small)	Cruciplacolithus primus (large)	Cribrosphaerella ehrenbergii	Cribrosphaerella daniae	Cretarhabdus surirellus	Cretarhabdus crenulatus	Cretarhabdus conicus	Corollithion rhombicus	Corollithion madagaskarensis	Corollithion exiguum	Coccolithus subpertusus	Coccolithus sp.	Coccolithus pelagicus/C. cavus	Chiastozygus? spp.	Chiastozygus sp. aff. C. interruptus	Chiastozygus amphipons	Chiasmolithus danicus	Braarudosphaera bigelowii	Biscutum sp. 2	Biscutum sp. 1	Biscutum castrorum	Bidiscus rotatorius	Biantholithus sparsus	Arkhangelskiella cymbiformis/A. specillata	Actinozygus regularis	Comment
  SR	Maestrichtian    	                 	CC26              	              	122	 761	C	  3	R	 3	 148.00	    173.2000	Pospichal	Nannofossils                                 	               	                  	                          	                  	                         	                        	                           	                     	                    	                              	37                 	3             	0                   	0                      	67                  	2                  	0                  	0                  	0                   	25                     	7                      	0                      	76                      	0                            	4                              	9                    	0                    	0                      	0                  	1           	77              	19                      	0                 	0                	2                      	0                      	15                      	0                	2                     	16                         	1                  	2                                   	0                      	0                              	0                              	21                          	1                      	0                      	10                     	29                  	0                     	1                           	0                   	0                      	0              	0                             	8                 	0                                   	14                    	0                    	0                        	0             	19            	2                 	1                  	0                    	27                                        	12                   	Total count = 510; from ODP Leg 122 SR Chapter 44 Table 1 p 741

  SR	Rhaetian         	                 	E. zlambachensis  	              	122	 761	C	 23	R	 1	 105.00	    338.2500	Bralower 	Nannofossils                                 	R              	                  	-                         	-                 	-                        	R                       	-                          	-                    	R                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Rhaetian         	                 	E. zlambachensis  	              	122	 761	C	 23	R	 2	   7.00	    338.7700	Bralower 	Nannofossils                                 	R              	                  	-                         	-                 	-                        	R                       	-                          	-                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Rhaetian         	                 	E. zlambachensis  	              	122	 761	C	 23	R	 3	 111.00	    341.3100	Bralower 	Nannofossils                                 	C              	                  	R                         	F                 	R                        	C                       	R                          	-                    	R                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Rhaetian         	                 	E. zlambachensis  	              	122	 761	C	 23	R	 4	  20.00	    341.9000	Bralower 	Nannofossils                                 	A              	                  	-                         	R                 	R                        	A                       	R                          	R                    	F                   	R                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Rhaetian         	                 	E. zlambachensis  	              	122	 761	C	 23	R	CC	  33.00	    342.9200	Bralower 	Nannofossils                                 	F              	                  	-                         	-                 	-                        	F                       	-                          	R                    	R                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Rhaetian         	                 	E. zlambachensis  	              	122	 761	C	 24	R	 1	  25.00	    346.9500	Bralower 	Nannofossils                                 	F              	                  	-                         	-                 	-                        	F                       	R                          	R                    	R                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Rhaetian         	                 	E. zlambachensis  	              	122	 761	C	 24	R	 2	  44.00	    348.6400	Bralower 	Nannofossils                                 	A              	                  	-                         	-                 	R                        	A                       	R                          	R                    	R                   	R                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Rhaetian         	                 	E. zlambachensis  	              	122	 761	C	 24	R	 3	  31.00	    350.0100	Bralower 	Nannofossils                                 	A              	                  	R                         	R                 	R                        	A                       	R                          	R                    	R                   	R                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Rhaetian         	                 	E. zlambachensis  	              	122	 761	C	 24	R	CC	  31.00	    350.6100	Bralower 	Nannofossils                                 	F              	                  	R                         	R                 	-                        	C                       	R                          	R                    	F                   	R                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Rhaetian         	                 	E. zlambachensis  	              	122	 761	C	 25	R	 1	  31.00	    356.5100	Bralower 	Nannofossils                                 	C              	                  	R                         	R                 	R                        	C                       	R                          	R                    	R                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Rhaetian         	                 	E. zlambachensis  	              	122	 761	C	 25	R	CC	  27.00	    357.4400	Bralower 	Nannofossils                                 	R              	                  	-                         	-                 	-                        	R                       	-                          	-                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Rhaetian         	                 	E. zlambachensis  	              	122	 761	C	 26	R	 1	  40.00	    366.1000	Bralower 	Nannofossils                                 	A              	                  	R                         	-                 	R                        	A                       	R                          	R                    	R                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Rhaetian         	                 	E. zlambachensis  	              	122	 761	C	 26	R	 2	  52.00	    367.7200	Bralower 	Nannofossils                                 	C              	                  	-                         	-                 	-                        	C                       	-                          	-                    	R                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Rhaetian         	                 	E. zlambachensis  	              	122	 761	C	 26	R	 3	  48.00	    369.1800	Bralower 	Nannofossils                                 	F              	                  	-                         	-                 	F                        	R                       	-                          	R                    	F                   	R                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Rhaetian         	                 	E. zlambachensis  	              	122	 761	C	 26	R	 4	  39.00	    370.5900	Bralower 	Nannofossils                                 	A              	                  	R                         	R                 	-                        	A                       	R                          	R                    	R                   	R                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Rhaetian         	                 	E. zlambachensis  	              	122	 761	C	 26	R	 5	  42.00	    372.1200	Bralower 	Nannofossils                                 	A              	                  	R                         	-                 	R                        	A                       	R                          	R                    	F                   	R                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Rhaetian         	                 	E. zlambachensis  	              	122	 761	C	 26	R	 6	  35.00	    373.5500	Bralower 	Nannofossils                                 	A              	                  	R                         	R                 	R                        	A                       	R                          	R                    	R                   	R                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Norian           	                 	T. geometrica     	              	122	 761	C	 30	R	 1	  80.00	    399.5000	Bralower 	Nannofossils                                 	R              	                  	-                         	R                 	R                        	R                       	-                          	-                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Norian           	                 	T. geometrica     	              	122	 761	C	 30	R	 2	  26.00	    400.4600	Bralower 	Nannofossils                                 	C              	                  	R                         	F                 	R                        	R                       	-                          	R                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Norian           	                 	T. geometrica     	              	122	 761	C	 30	R	CC	  11.00	    401.4600	Bralower 	Nannofossils                                 	F              	                  	-                         	R                 	-                        	F                       	-                          	-                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Norian           	                 	T. geometrica     	              	122	 761	C	 31	R	 1	  34.00	    408.5400	Bralower 	Nannofossils                                 	F              	                  	R                         	F                 	R                        	F                       	-                          	R                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Norian           	                 	T. geometrica     	              	122	 761	C	 31	R	 2	  35.00	    410.0500	Bralower 	Nannofossils                                 	R              	                  	R                         	R                 	R                        	R                       	-                          	R                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Norian           	                 	T. geometrica     	              	122	 761	C	 31	R	 3	  55.00	    411.7700	Bralower 	Nannofossils                                 	F              	                  	F                         	F                 	R                        	R                       	-                          	R                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Norian           	                 	T. geometrica     	              	122	 761	C	 31	R	 4	  32.00	    413.0400	Bralower 	Nannofossils                                 	F              	                  	F                         	R                 	R                        	R                       	-                          	R                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Norian           	                 	T. geometrica     	              	122	 761	C	 31	R	 5	  19.00	    414.4100	Bralower 	Nannofossils                                 	R              	                  	R                         	R                 	R                        	R                       	-                          	R                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	                 	                 	                  	              	122	 761	C	 31	R	CC	  15.00	    414.8800	Bralower 	Nannofossils                                 	B              	                  	-                         	-                 	-                        	-                       	-                          	-                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Norian           	                 	T. geometrica     	              	122	 761	C	 32	R	 1	  48.00	    418.1800	Bralower 	Nannofossils                                 	R              	                  	-                         	-                 	R                        	R                       	-                          	R                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	                 	                 	                  	              	122	 761	C	 32	R	 2	 132.00	    420.5200	Bralower 	Nannofossils                                 	B              	                  	-                         	-                 	-                        	-                       	-                          	-                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	Norian           	                 	T. geometrica     	              	122	 761	C	 32	R	 3	  33.00	    421.0300	Bralower 	Nannofossils                                 	R              	                  	R                         	-                 	R                        	R                       	-                          	R                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	                 	                 	                  	              	122	 761	C	 32	R	CC	  30.00	    422.2300	Bralower 	Nannofossils                                 	B              	                  	-                         	-                 	-                        	-                       	-                          	-                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	                 	                 	                  	              	122	 761	C	 33	R	 1	  78.00	    427.9800	Bralower 	Nannofossils                                 	B              	                  	-                         	-                 	-                        	-                       	-                          	-                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	                 	                 	                  	              	122	 761	C	 33	R	 2	   9.00	    428.7900	Bralower 	Nannofossils                                 	B              	                  	-                         	-                 	-                        	-                       	-                          	-                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

  SR	                 	                 	                  	              	122	 761	C	 33	R	 2	  98.00	    429.6800	Bralower 	Nannofossils                                 	B              	                  	-                         	-                 	-                        	-                       	-                          	-                    	-                   	-                             	                   	              	                    	                       	                    	                   	                   	                   	                    	                       	                       	                       	                        	                             	                               	                     	                     	                       	                   	            	                	                        	                  	                 	                       	                       	                        	                 	                      	                           	                   	                                    	                       	                               	                               	                            	                       	                       	                       	                    	                      	                            	                    	                       	               	                              	                  	                                    	                      	                     	                         	              	              	                  	                   	                     	                                          	                     	from ODP Leg 122 SR Chapter 25 Figure 4 p 441

