genus_taxon_name,pbdb_taxon_rank,pbdb_taxon_name,pbdb_taxon_id,checked,genus_taxon_id,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name
Myllostomella,genus,Myllostomella,433665,True,433665,288974,Foraminifera,212476,Rhizaria,155931,Stilostomellidae,429322,Nodosariida,428875,Nodosariata,,
Neobulimina,genus,Neobulimina,1908,True,1908,288974,Foraminifera,212476,Rhizaria,241013,Turrilinidae,,,,,,
Neoconorbina,genus,Neoconorbina,97769,True,97769,288974,Foraminifera,212476,Rhizaria,241432,Rosalinidae,279579,Rotaliida,428504,Globothalamea,,
Neoeponides,genus,Neoeponides,1913,True,1913,288974,Foraminifera,212476,Rhizaria,82203,Discorbidae,,,,,,
Neoflabellina,genus,Neoflabellina,1914,True,1914,288974,Foraminifera,212476,Rhizaria,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,,
Neolenticulina,genus,Neolenticulina,1920,True,1920,288974,Foraminifera,212476,Rhizaria,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,,
Neorotalia,genus,Neorotalia,1925,True,1925,288974,Foraminifera,212476,Rhizaria,112346,Calcarinidae,,,,,,
Nodogenerina,genus,Nodogenerina,1945,True,1945,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Nodosarella,genus,Nodosarella,1951,True,1951,288974,Foraminifera,212476,Rhizaria,355065,Ellipsoidinidae,429590,Polymorphinida,428875,Nodosariata,,
Nonion,genus,Nonion,1955,True,1955,288974,Foraminifera,212476,Rhizaria,82211,Nonionidae,,,,,,
Nonionella,genus,Nonionella,1956,True,1956,288974,Foraminifera,212476,Rhizaria,82211,Nonionidae,,,,,,
Nonionellina,genus,Nonionellina,1958,True,1958,288974,Foraminifera,212476,Rhizaria,82211,Nonionidae,,,,,,
Nonionoides,genus,Nonionoides,431728,True,431728,288974,Foraminifera,212476,Rhizaria,82211,Nonionidae,,,,,,
Nothia,genus,Nothia,1960,True,1960,288974,Foraminifera,212476,Rhizaria,113019,Bathysiphonidae,,,,,,
Notoplanulina,genus,Notoplanulina,1962,True,1962,288974,Foraminifera,212476,Rhizaria,112328,Gavelinellidae,,,,,,
Notorotalia,genus,Notorotalia,1963,True,1963,288974,Foraminifera,212476,Rhizaria,82211,Nonionidae,,,,,,
Nummulites,genus,Nummulites,1972,True,1972,288974,Foraminifera,212476,Rhizaria,103799,Nummulitidae,,,,,,
Nuttallides,genus,Nuttallides,1973,True,1973,288974,Foraminifera,212476,Rhizaria,241492,Epistomariidae,,,,,,
Nuttallinella,genus,Nuttallinella,1974,True,1974,288974,Foraminifera,212476,Rhizaria,241492,Epistomariidae,,,,,,
Olgita,genus,Olgita,433662,True,433662,288974,Foraminifera,212476,Rhizaria,433661,Olgiidae,,,,,,
Oolina,genus,Oolina,1984,True,1984,288974,Foraminifera,212476,Rhizaria,155901,Ellipsolagenidae,,,,,,
Operculina,genus,Operculina,1986,True,1986,288974,Foraminifera,212476,Rhizaria,103799,Nummulitidae,,,,,,
Operculinella,genus,Operculinella,431679,True,431679,288974,Foraminifera,212476,Rhizaria,103799,Nummulitidae,,,,,,
Ophthalmidium,genus,Ophthalmidium,1989,True,1989,288974,Foraminifera,212476,Rhizaria,112267,Ophthalmidiidae,256604,Miliolida,428719,Tubothalamea,,
Oridorsalis,genus,Oridorsalis,2006,True,2006,288974,Foraminifera,212476,Rhizaria,103768,Rotaliidae,,,,,,
Orthomorphina,genus,Orthomorphina,2013,True,2013,288974,Foraminifera,212476,Rhizaria,431678,Glandulonodosariidae,429322,Nodosariida,428875,Nodosariata,,
Osangularia,genus,Osangularia,2017,True,2017,288974,Foraminifera,212476,Rhizaria,82213,Alabaminidae,,,,,,
Palliolatella,genus,Palliolatella,2040,True,2040,288974,Foraminifera,212476,Rhizaria,155901,Ellipsolagenidae,,,,,,
Paracassidulina,genus,Paracassidulina,2049,True,2049,288974,Foraminifera,212476,Rhizaria,103771,Cassidulinidae,,,,,,
Parafissurina,genus,Parafissurina,2058,True,2058,288974,Foraminifera,212476,Rhizaria,155901,Ellipsolagenidae,,,,,,
Parafrondicularia,genus,Parafrondicularia,2059,True,2059,288974,Foraminifera,212476,Rhizaria,430617,Plectofrondiculariidae,429590,Polymorphinida,428875,Nodosariata,,
Paragloborotalia,genus,Paragloborotalia,2065,True,2065,288974,Foraminifera,212476,Rhizaria,82191,Globigerinidae,,,,,,
Paralabamina,genus,Paralabamina,2066,True,2066,288974,Foraminifera,212476,Rhizaria,112328,Gavelinellidae,,,,,,
Pararotalia,genus,Pararotalia,2072,True,2072,288974,Foraminifera,212476,Rhizaria,103768,Rotaliidae,,,,,,
Parasorites,genus,Parasorites,2074,True,2074,288974,Foraminifera,212476,Rhizaria,108195,Soritidae,256604,Miliolida,428719,Tubothalamea,,
Parvicarinina,genus,Parvicarinina,433659,True,433659,288974,Foraminifera,212476,Rhizaria,241473,Discorbinellidae,,,,,,
Patellina,genus,Patellina,2092,True,2092,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Patellinella,genus,Patellinella,2093,True,2093,288974,Foraminifera,212476,Rhizaria,279578,Placentulinidae,279579,Rotaliida,428504,Globothalamea,,
Pavonina,genus,Pavonina,2098,True,2098,288974,Foraminifera,212476,Rhizaria,430643,Pavoninidae,,,,,,
Peneroplis,genus,Peneroplis,2107,True,2107,288974,Foraminifera,212476,Rhizaria,153354,Peneroplidae,256604,Miliolida,428719,Tubothalamea,,
Pileolina,genus,Pileolina,430632,True,430632,288974,Foraminifera,212476,Rhizaria,147613,Glabratellidae,279579,Rotaliida,428504,Globothalamea,,
Placentammina,genus,Placentammina,2127,True,2127,288974,Foraminifera,212476,Rhizaria,154148,Saccamminidae,,,,,,
Planctostoma,genus,Planctostoma,430631,True,430631,288974,Foraminifera,212476,Rhizaria,82194,Textulariidae,,,,,,
Planispirinella,genus,Planispirinella,2134,True,2134,288974,Foraminifera,212476,Rhizaria,240040,Fischerinidae,256604,Miliolida,428719,Tubothalamea,,
Planispirinoides,genus,Planispirinoides,240123,True,240123,288974,Foraminifera,212476,Rhizaria,240117,Spiroloculinidae,256604,Miliolida,428719,Tubothalamea,,
Planoglabratella,genus,Planoglabratella,2137,True,2137,288974,Foraminifera,212476,Rhizaria,147613,Glabratellidae,279579,Rotaliida,428504,Globothalamea,,
Planogypsina,genus,Planogypsina,2139,True,2139,288974,Foraminifera,212476,Rhizaria,54414,Acervulinidae,,,,,,
Planorbulina,genus,Planorbulina,2144,True,2144,288974,Foraminifera,212476,Rhizaria,112322,Planorbulinidae,,,,,,
Planorbulinella,genus,Planorbulinella,2145,True,2145,288974,Foraminifera,212476,Rhizaria,112322,Planorbulinidae,,,,,,
Planispirina,genus,Planispirina,2133,True,2133,288974,Foraminifera,212476,Rhizaria,240040,Fischerinidae,256604,Miliolida,428719,Tubothalamea,,
Planularia,genus,Planularia,2148,True,2148,288974,Foraminifera,212476,Rhizaria,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,,
Planulina,genus,Planulina,2149,True,2149,288974,Foraminifera,212476,Rhizaria,112321,Planulidae,,,,,,
Plectofrondicularia,genus,Plectofrondicularia,2154,True,2154,288974,Foraminifera,212476,Rhizaria,430617,Plectofrondiculariidae,429590,Polymorphinida,428875,Nodosariata,,
Pleurostomella,genus,Pleurostomella,2162,True,2162,288974,Foraminifera,212476,Rhizaria,155922,Pleurostomellidae,,,,,,
Polymorphina,genus,Polymorphina,2172,True,2172,288974,Foraminifera,212476,Rhizaria,103764,Polymorphinidae,429590,Polymorphinida,428875,Nodosariata,,
Poroeponides,genus,Poroeponides,2179,True,2179,288974,Foraminifera,212476,Rhizaria,241423,Eponididae,,,,,,
Porosononion,genus,Porosononion,430548,True,430548,288974,Foraminifera,212476,Rhizaria,82206,Elphidiidae,,,,,,
Praebulimina,genus,Praebulimina,2186,True,2186,288974,Foraminifera,212476,Rhizaria,241013,Turrilinidae,,,,,,
Praeglobobulimina,genus,Praeglobobulimina,2191,True,2191,288974,Foraminifera,212476,Rhizaria,103766,Buliminidae,,,,,,
Praesphaerammina,genus,Praesphaerammina,430547,True,430547,288974,Foraminifera,212476,Rhizaria,250224,Sphaeramminidae,,,,,,
Procerolagena,genus,Procerolagena,2216,True,2216,288974,Foraminifera,212476,Rhizaria,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,,
Protelphidium,genus,Protelphidium,2221,True,2221,288974,Foraminifera,212476,Rhizaria,82211,Nonionidae,,,,,,
Proxifrons,genus,Proxifrons,2227,True,2227,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Psammosiphonella,genus,Psammosiphonella,430544,True,430544,288974,Foraminifera,212476,Rhizaria,245939,Rhabdamminidae,,,,,,
Pseudoclavulina,genus,Pseudoclavulina,2247,True,2247,288974,Foraminifera,212476,Rhizaria,428700,Pseudogaudryinidae,,,,,,
Pseudoglandulina,genus,Pseudoglandulina,104114,True,104114,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Pseudonodosaria,genus,Pseudonodosaria,2277,True,2277,288974,Foraminifera,212476,Rhizaria,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,,
Pseudononion,genus,Pseudononion,2278,True,2278,288974,Foraminifera,212476,Rhizaria,82211,Nonionidae,,,,,,
Pseudoparrella,genus,Pseudoparrella,2282,True,2282,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Pseudorotalia,genus,Pseudorotalia,2298,True,2298,288974,Foraminifera,212476,Rhizaria,430081,Ammoniidae,,,,,,
Pseudouvigerina,genus,Pseudouvigerina,2316,True,2316,288974,Foraminifera,212476,Rhizaria,241013,Turrilinidae,,,,,,
Psilocitharella,genus,Psilocitharella,2321,True,2321,288974,Foraminifera,212476,Rhizaria,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,,
Pullenia,genus,Pullenia,2324,True,2324,288974,Foraminifera,212476,Rhizaria,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,,
Pulvinulina,genus,Pulvinulina,82241,True,82241,288974,Foraminifera,212476,Rhizaria,241423,Eponididae,,,,,,
Pyramidina,genus,Pyramidina,2331,True,2331,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Pyramidulina,genus,Pyramidulina,2332,True,2332,288974,Foraminifera,212476,Rhizaria,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,,
Pyrgo,genus,Pyrgo,2334,True,2334,288974,Foraminifera,212476,Rhizaria,81704,Miliolidae,256604,Miliolida,428719,Tubothalamea,,
Pyrgoella,genus,Pyrgoella,2335,True,2335,288974,Foraminifera,212476,Rhizaria,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,,
Pyrulina,genus,Pyrulina,2336,True,2336,288974,Foraminifera,212476,Rhizaria,103764,Polymorphinidae,429590,Polymorphinida,428875,Nodosariata,,
Quadrimorphina,genus,Quadrimorphina,2341,True,2341,288974,Foraminifera,212476,Rhizaria,430287,Quadrimorphinidae,279579,Rotaliida,428504,Globothalamea,,
Quinqueloculina,genus,Quinqueloculina,2355,True,2355,288974,Foraminifera,212476,Rhizaria,81704,Miliolidae,256604,Miliolida,428719,Tubothalamea,,
Ramulina,genus,Ramulina,2364,True,2364,288974,Foraminifera,212476,Rhizaria,103764,Polymorphinidae,429590,Polymorphinida,428875,Nodosariata,,
Rectobolivina,genus,Rectobolivina,2371,True,2371,288974,Foraminifera,212476,Rhizaria,241017,Siphogenerinoididae,,,,,,
Rectoglandulina,genus,Rectoglandulina,112998,True,112998,288974,Foraminifera,212476,Rhizaria,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,,
Rectuvigerina,genus,Rectuvigerina,2388,True,2388,288974,Foraminifera,212476,Rhizaria,241017,Siphogenerinoididae,,,,,,
Recurvoides,genus,Recurvoides,2389,True,2389,288974,Foraminifera,212476,Rhizaria,112313,Ammosphaeroidinidae,,,,,,
Remesella,genus,Remesella,2397,True,2397,288974,Foraminifera,212476,Rhizaria,112207,Globotextulariidae,,,,,,
Reophax,genus,Reophax,2400,True,2400,288974,Foraminifera,212476,Rhizaria,112270,Hormosinidae,,,,,,
Reussella,genus,Reussella,98748,True,98748,288974,Foraminifera,212476,Rhizaria,241028,Reusselidae,,,,,,
Reussoolina,genus,Reussoolina,2409,True,2409,288974,Foraminifera,212476,Rhizaria,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,,
Rhabdammina,genus,Rhabdammina,2410,True,2410,288974,Foraminifera,212476,Rhizaria,154145,Rhizamminidae,,,,,,
Rhizammina,genus,Rhizammina,2414,True,2414,288974,Foraminifera,212476,Rhizaria,154145,Rhizamminidae,,,,,,
Robertina,genus,Robertina,2422,True,2422,288974,Foraminifera,212476,Rhizaria,103766,Buliminidae,,,,,,
Robertinoides,genus,Robertinoides,2423,True,2423,288974,Foraminifera,212476,Rhizaria,430092,Robertinidae,430090,Robertinida,428504,Globothalamea,,
Rosalina,genus,Rosalina,2428,True,2428,288974,Foraminifera,212476,Rhizaria,241432,Rosalinidae,279579,Rotaliida,428504,Globothalamea,,
Rotalia,genus,Rotalia,2429,True,2429,288974,Foraminifera,212476,Rhizaria,103768,Rotaliidae,,,,,,
Rotaliatina,genus,Rotaliatina,2433,True,2433,288974,Foraminifera,212476,Rhizaria,112328,Gavelinellidae,,,,,,
Rotalina,genus,Rotalina,355084,True,355084,288974,Foraminifera,212476,Rhizaria,241044,Bagginidae,,,,,,
Rotalinoides,genus,Rotalinoides,2434,True,2434,288974,Foraminifera,212476,Rhizaria,103768,Rotaliidae,,,,,,
Rudigaudryina,genus,Rudigaudryina,429732,True,429732,288974,Foraminifera,212476,Rhizaria,103762,Valvulinidae,,,,,,
Rupertina,genus,Rupertina,2444,True,2444,288974,Foraminifera,212476,Rhizaria,241432,Rosalinidae,279579,Rotaliida,428504,Globothalamea,,
Rutherfordoides,genus,Rutherfordoides,2446,True,2446,288974,Foraminifera,212476,Rhizaria,155884,Bolivinitidae,,,,,,
Rzehakina,genus,Rzehakina,2448,True,2448,288974,Foraminifera,212476,Rhizaria,154150,Rzehakinidae,,,,,,
Saccammina,genus,Saccammina,2452,True,2452,288974,Foraminifera,212476,Rhizaria,154148,Saccamminidae,,,,,,
Sacculinella,genus,Sacculinella,245995,True,245995,288974,Foraminifera,212476,Rhizaria,154148,Saccamminidae,,,,,,
Sagrinella,genus,Sagrinella,241020,True,241020,288974,Foraminifera,212476,Rhizaria,241017,Siphogenerinoididae,,,,,,
Sahulia,genus,Sahulia,429725,True,429725,288974,Foraminifera,212476,Rhizaria,82194,Textulariidae,,,,,,
Saracenaria,genus,Saracenaria,2471,True,2471,288974,Foraminifera,212476,Rhizaria,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,,
Scallopostoma,genus,Scallopostoma,429723,True,429723,288974,Foraminifera,212476,Rhizaria,429722,Chrysalogoniidae,429322,Nodosariida,428875,Nodosariata,,
Schenckiella,genus,Schenckiella,433658,True,433658,288974,Foraminifera,212476,Rhizaria,103762,Valvulinidae,,,,,,
Seabrookia,genus,Seabrookia,2490,True,2490,288974,Foraminifera,212476,Rhizaria,86623,Glandulinidae,,,,,,
Septotextularia,genus,Septotextularia,429721,True,429721,288974,Foraminifera,212476,Rhizaria,82194,Textulariidae,,,,,,
Sigmavirgulina,genus,Sigmavirgulina,2519,True,2519,288974,Foraminifera,212476,Rhizaria,241030,Fursenkoinidae,,,,,,
Sigmoidella,genus,Sigmoidella,2521,True,2521,288974,Foraminifera,212476,Rhizaria,103764,Polymorphinidae,429590,Polymorphinida,428875,Nodosariata,,
Sigmoilina,genus,Sigmoilina,2523,True,2523,288974,Foraminifera,212476,Rhizaria,81704,Miliolidae,256604,Miliolida,428719,Tubothalamea,,
Sigmoilinita,genus,Sigmoilinita,2524,True,2524,288974,Foraminifera,212476,Rhizaria,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,,
Sigmoilopsis,genus,Sigmoilopsis,2525,True,2525,288974,Foraminifera,212476,Rhizaria,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,,
Sigmopyrgo,genus,Sigmopyrgo,240395,True,240395,288974,Foraminifera,212476,Rhizaria,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,,
Siphogenerina,genus,Siphogenerina,2538,True,2538,288974,Foraminifera,212476,Rhizaria,241017,Siphogenerinoididae,,,,,,
Siphogenerinoides,genus,Siphogenerinoides,2539,True,2539,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Siphonaperta,genus,Siphonaperta,2542,True,2542,288974,Foraminifera,212476,Rhizaria,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,,
Siphoniferoides,genus,Siphoniferoides,429587,True,429587,288974,Foraminifera,212476,Rhizaria,428700,Pseudogaudryinidae,,,,,,
Siphonina,genus,Siphonina,2544,True,2544,288974,Foraminifera,212476,Rhizaria,157389,Siphoninidae,,,,,,
Siphonodosaria,genus,Siphonodosaria,2547,True,2547,288974,Foraminifera,212476,Rhizaria,155931,Stilostomellidae,429322,Nodosariida,428875,Nodosariata,,
Siphotextularia,genus,Siphotextularia,2550,True,2550,288974,Foraminifera,212476,Rhizaria,82194,Textulariidae,,,,,,
Siphouvigerina,genus,Siphouvigerina,2551,True,2551,288974,Foraminifera,212476,Rhizaria,82201,Uvigerinidae,,,,,,
Sliteria,genus,Sliteria,429520,True,429520,288974,Foraminifera,212476,Rhizaria,112328,Gavelinellidae,,,,,,
Sorites,genus,Sorites,2560,True,2560,288974,Foraminifera,212476,Rhizaria,108195,Soritidae,256604,Miliolida,428719,Tubothalamea,,
Sphaerogypsina,genus,Sphaerogypsina,2566,True,2566,288974,Foraminifera,212476,Rhizaria,54414,Acervulinidae,,,,,,
Sphaeroidina,genus,Sphaeroidina,2567,True,2567,288974,Foraminifera,212476,Rhizaria,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,,
Sphaeroidinella,genus,Sphaeroidinella,2568,True,2568,288974,Foraminifera,212476,Rhizaria,82191,Globigerinidae,,,,,,
Spirillina,genus,Spirillina,2582,True,2582,288974,Foraminifera,212476,Rhizaria,112300,Spirillinidae,,,,,,
Spiroloculina,genus,Spiroloculina,2589,True,2589,288974,Foraminifera,212476,Rhizaria,240117,Spiroloculinidae,256604,Miliolida,428719,Tubothalamea,,
Spiroplectinella,genus,Spiroplectinella,2595,True,2595,288974,Foraminifera,212476,Rhizaria,154153,Spiroplectamminidae,,,,,,
Spirophthalmidium,genus,Spirophthalmidium,240113,True,240113,288974,Foraminifera,212476,Rhizaria,112267,Ophthalmidiidae,256604,Miliolida,428719,Tubothalamea,,
Spiroplectammina,genus,Spiroplectammina,2592,True,2592,288974,Foraminifera,212476,Rhizaria,154153,Spiroplectamminidae,,,,,,
Spiroplectella,genus,Spiroplectella,429518,True,429518,288974,Foraminifera,212476,Rhizaria,154153,Spiroplectamminidae,,,,,,
Spiroplectinata,genus,Spiroplectinata,2594,True,2594,288974,Foraminifera,212476,Rhizaria,429517,Reophacellidae,428780,Lituolida,428504,Globothalamea,,
Spiroplectoides,genus,Spiroplectoides,351886,True,351886,288974,Foraminifera,212476,Rhizaria,154153,Spiroplectamminidae,,,,,,
Spirosigmoilina,genus,Spirosigmoilina,2597,True,2597,288974,Foraminifera,212476,Rhizaria,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,,
Spirosigmoilinella,genus,Spirosigmoilinella,2598,True,2598,288974,Foraminifera,212476,Rhizaria,154150,Rzehakinidae,,,,,,
Spirotextularia,genus,Spirotextularia,429515,True,429515,288974,Foraminifera,212476,Rhizaria,154153,Spiroplectamminidae,,,,,,
Stainforthia,genus,Stainforthia,2606,True,2606,288974,Foraminifera,212476,Rhizaria,429343,Stainforthiidae,279579,Rotaliida,428504,Globothalamea,,
Stensioeina,genus,Stensioeina,2612,True,2612,288974,Foraminifera,212476,Rhizaria,112328,Gavelinellidae,,,,,,
Stilostomella,genus,Stilostomella,2616,True,2616,288974,Foraminifera,212476,Rhizaria,155931,Stilostomellidae,429322,Nodosariida,428875,Nodosariata,,
Strictocostella,genus,Strictocostella,2627,True,2627,288974,Foraminifera,212476,Rhizaria,155931,Stilostomellidae,429322,Nodosariida,428875,Nodosariata,,
Subreophax,genus,Subreophax,247340,True,247340,288974,Foraminifera,212476,Rhizaria,112270,Hormosinidae,,,,,,
Tappanina,genus,Tappanina,2647,True,2647,288974,Foraminifera,212476,Rhizaria,429342,Eouvigerinidae,279579,Rotaliida,428504,Globothalamea,,
Technitella,genus,Technitella,2650,True,2650,288974,Foraminifera,212476,Rhizaria,154148,Saccamminidae,,,,,,
Textularia,genus,Textularia,2661,True,2661,288974,Foraminifera,212476,Rhizaria,82194,Textulariidae,,,,,,
Textulariella,genus,Textulariella,2662,True,2662,288974,Foraminifera,212476,Rhizaria,380531,Textulariellidae,380532,Loftusiida,428504,Globothalamea,,
Toddostomella,genus,Toddostomella,429341,True,429341,288974,Foraminifera,212476,Rhizaria,155931,Stilostomellidae,429322,Nodosariida,428875,Nodosariata,,
Tretomphaloides,genus,Tretomphaloides,241441,True,241441,288974,Foraminifera,212476,Rhizaria,241432,Rosalinidae,279579,Rotaliida,428504,Globothalamea,,
Tribrachia,genus,Tribrachia,2705,True,2705,288974,Foraminifera,212476,Rhizaria,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,,
Trichohyalus,genus,Trichohyalus,2707,True,2707,288974,Foraminifera,212476,Rhizaria,429319,Trichohyalidae,279579,Rotaliida,428504,Globothalamea,,
Triloculina,genus,Triloculina,2709,True,2709,288974,Foraminifera,212476,Rhizaria,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,,
Trifarina,genus,Trifarina,2708,True,2708,288974,Foraminifera,212476,Rhizaria,82201,Uvigerinidae,,,,,,
Triloculinella,genus,Triloculinella,2710,True,2710,288974,Foraminifera,212476,Rhizaria,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,,
Tristix,genus,Tristix,2716,True,2716,288974,Foraminifera,212476,Rhizaria,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,,
Tritaxia,genus,Tritaxia,2717,True,2717,288974,Foraminifera,212476,Rhizaria,155932,Tritaxiidae,,,,,,
Tritaxilina,genus,Tritaxilina,2718,True,2718,288974,Foraminifera,212476,Rhizaria,103762,Valvulinidae,,,,,,
Tritaxis,genus,Tritaxis,429316,True,429316,288974,Foraminifera,212476,Rhizaria,112265,Trochamminidae,,,,,,
Trochammina,genus,Trochammina,2721,True,2721,288974,Foraminifera,212476,Rhizaria,112265,Trochamminidae,,,,,,
Trochamminoides,genus,Trochamminoides,2722,True,2722,288974,Foraminifera,212476,Rhizaria,103761,Haplophragmoiidae,,,,,,
Turrilina,genus,Turrilina,2743,True,2743,288974,Foraminifera,212476,Rhizaria,241013,Turrilinidae,,,,,,
Uvigerina,genus,Uvigerina,2758,True,2758,288974,Foraminifera,212476,Rhizaria,82201,Uvigerinidae,,,,,,
Vaginulina,genus,Vaginulina,2762,True,2762,288974,Foraminifera,212476,Rhizaria,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,,
Vaginulinopsis,genus,Vaginulinopsis,2763,True,2763,288974,Foraminifera,212476,Rhizaria,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,,
Valvalabamina,genus,Valvalabamina,2766,True,2766,288974,Foraminifera,212476,Rhizaria,82213,Alabaminidae,,,,,,
Valvulina,genus,Valvulina,2769,True,2769,288974,Foraminifera,212476,Rhizaria,103762,Valvulinidae,,,,,,
Valvulineria,genus,Valvulineria,2771,True,2771,288974,Foraminifera,212476,Rhizaria,241044,Bagginidae,,,,,,
Verneuilinoides,genus,Verneuilinoides,2791,True,2791,288974,Foraminifera,212476,Rhizaria,112277,Verneuilinidae,,,,,,
Verneuilina,genus,Verneuilina,2789,True,2789,288974,Foraminifera,212476,Rhizaria,112277,Verneuilinidae,,,,,,
Verneuilinulla,genus,Verneuilinulla,2790,True,2790,288974,Foraminifera,212476,Rhizaria,112207,Globotextulariidae,,,,,,
Vertebralina,genus,Vertebralina,240075,True,240075,288974,Foraminifera,212476,Rhizaria,112295,Cornuspiridae,256604,Miliolida,428719,Tubothalamea,,
Virgulina,genus,Virgulina,103765,True,103765,288974,Foraminifera,212476,Rhizaria,103766,Buliminidae,,,,,,
Virgulinella,genus,Virgulinella,2800,True,2800,288974,Foraminifera,212476,Rhizaria,82210,Caucasinidae,,,,,,
Virgulopsis,genus,Virgulopsis,2802,True,2802,288974,Foraminifera,212476,Rhizaria,155884,Bolivinitidae,,,,,,
Vulvulina,genus,Vulvulina,2810,True,2810,288974,Foraminifera,212476,Rhizaria,82194,Textulariidae,,,,,,
Wiesnerella,genus,Wiesnerella,240076,True,240076,288974,Foraminifera,212476,Rhizaria,112295,Cornuspiridae,256604,Miliolida,428719,Tubothalamea,,
Zeaflorilus,genus,Zeaflorilus,2835,True,2835,288974,Foraminifera,212476,Rhizaria,82211,Nonionidae,,,,,,
Bolboforma,genus,Bolboforma,435401,True,435401,,,,,,,,,69590,Chrysophyceae,28595,Life
Archaeosphaeridium,genus,Archaeosphaeridium,435929,True,435929,,,,,,,,,69590,Chrysophyceae,28595,Life
Pseudammodochium,genus,Pseudammodochium,436079,True,436079,212477,Cercozoa,212476,Rhizaria,436080,Hermisinaceae,436077,Ebriidea,435945,Thecofilosea,,
Reticulofenestra,genus,Reticulofenestra,255392,True,255392,87644,Haptophyta,,,,,,,,,28595,Life
Amaurolithus,genus,Amaurolithus,388308,True,388308,87644,Haptophyta,,,388309,Ceratolithaceae,,,418920,Coccolithophyceae,28595,Life
Braarudosphaera,genus,Braarudosphaera,87759,True,87759,87644,Haptophyta,,,87659,Braarudosphaeraceae,,,418920,Coccolithophyceae,28595,Life
Calcidiscus,genus,Calcidiscus,255405,True,255405,,,,,419763,Calcidiscaceae,443656,Coccosphaerales,,,,
Catinaster,genus,Catinaster,319905,True,319905,71296,Sarcomastigophora,,,,,,,,,28595,Life
Ceratolithus,genus,Ceratolithus,424499,True,424499,87644,Haptophyta,,,388309,Ceratolithaceae,,,418920,Coccolithophyceae,28595,Life
Clausicoccus,genus,Clausicoccus,424053,True,424053,87644,Haptophyta,,,419751,Coccolithaceae,418930,Coccolithales,418920,Coccolithophyceae,28595,Life
Coccolithus,genus,Coccolithus,87684,True,87684,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Coronocyclus,genus,Coronocyclus,424279,True,424279,87644,Haptophyta,,,419751,Coccolithaceae,418930,Coccolithales,418920,Coccolithophyceae,28595,Life
Cyclicargolithus,genus,Cyclicargolithus,366219,True,366219,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Discoaster,genus,Discoaster,87682,True,87682,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Emiliania,genus,Emiliania,421517,True,421517,87644,Haptophyta,,,419747,Noelaerhabdaceae,418931,Isochrysidales,418920,Coccolithophyceae,28595,Life
Florisphaera,genus,Florisphaera,424500,True,424500,87644,Haptophyta,,,388309,Ceratolithaceae,,,418920,Coccolithophyceae,28595,Life
Gephyrocapsa,genus,Gephyrocapsa,421973,True,421973,87644,Haptophyta,,,419747,Noelaerhabdaceae,418931,Isochrysidales,418920,Coccolithophyceae,28595,Life
Helicosphaera,genus,Helicosphaera,255396,True,255396,87644,Haptophyta,,,,,,,,,28595,Life
Lanternithus,genus,Lanternithus,424633,True,424633,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Nicklithus,genus,Nicklithus,388319,True,388319,87644,Haptophyta,,,388309,Ceratolithaceae,,,418920,Coccolithophyceae,28595,Life
