genus name,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name
Tegumentum,87860,Tegumentum,genus,87675,Eiffellithaceae,87652,Eiffellithales,418920,Coccolithophyceae,87644,Haptophyta,,
Tetralithoides,432537,Tetralithoides,genus,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
Tetrapodorhabdus,87830,Tetrapodorhabdus,genus,87670,Axopodorhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
Thiersteinia,87791,Thiersteinia,genus,87663,Arkhangelskiellaceae,87647,Arkhangelskiales,418920,Coccolithophyceae,87644,Haptophyta,,
Thoracosphaera,432568,Thoracosphaera,genus,,,432569,Thoracosphaerales,321578,Dinophyceae,,,,
Toweius,208762,Toweius,genus,208767,Coccolithacea,,,,,,,,
Tranolithus,87870,Tranolithus,genus,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,87644,Haptophyta,,
Tribrachiatus,424463,Tribrachiatus,genus,424461,Rhomboasteraceae,,,418920,Coccolithophyceae,87644,Haptophyta,,
Umbellosphaera,432535,Umbellosphaera,genus,424498,Umbellosphaeraceae,87650,Syracosphaerales,418920,Coccolithophyceae,87644,Haptophyta,,
Uniplanarius,87741,Uniplanarius,genus,87654,Polycyclolithaceae,423060,Braarudosphaerales,418920,Coccolithophyceae,87644,Haptophyta,,
Watznaueria,87795,Watznaueria,genus,77105,Watznaueriaceae,87648,Watznaueriales,418920,Coccolithophyceae,87644,Haptophyta,,
Zeugrhabdotus,87868,Zeugrhabdotus,genus,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,87644,Haptophyta,,
Zygodiscus,87678,Zygodiscus,genus,419817,Zygodiscaceae,419259,Zygodiscales,418920,Coccolithophyceae,87644,Haptophyta,,
Argilloecia,23901,Argilloecia,genus,259381,Pontocyprididae,23837,Podocopida,22826,Ostracoda,18891,Arthropoda,325038,Animalia
Bairdoppilata,23924,Bairdoppilata,genus,142852,Bairdiidae,23837,Podocopida,22826,Ostracoda,18891,Arthropoda,325038,Animalia
Bradleya,23950,Bradleya,genus,305781,Thaerocytheridae,23837,Podocopida,22826,Ostracoda,18891,Arthropoda,325038,Animalia
Cletocythereis,23987,Cletocythereis,genus,,,23837,Podocopida,22826,Ostracoda,18891,Arthropoda,325038,Animalia
Cytheralison,24020,Cytheralison,genus,,,23837,Podocopida,22826,Ostracoda,18891,Arthropoda,325038,Animalia
Cytherella,24713,Cytherella,genus,142249,Cytherellidae,24710,Platycopida,22826,Ostracoda,18891,Arthropoda,325038,Animalia
Cytheropteron,24031,Cytheropteron,genus,162995,Cytheruridae,23837,Podocopida,22826,Ostracoda,18891,Arthropoda,325038,Animalia
Glencoeleberis,435350,Glencoeleberis,genus,82093,Trachyleberididae,23837,Podocopida,22826,Ostracoda,18891,Arthropoda,325038,Animalia
Krithe,24217,Krithe,genus,305773,Krithidae,23837,Podocopida,22826,Ostracoda,18891,Arthropoda,325038,Animalia
Oertliella,24349,Oertliella,genus,,,23837,Podocopida,22826,Ostracoda,18891,Arthropoda,325038,Animalia
Poseidonamicus,24466,Poseidonamicus,genus,,,23837,Podocopida,22826,Ostracoda,18891,Arthropoda,325038,Animalia
Xestoleberis,24702,Xestoleberis,genus,162998,Xestoleberididae,23837,Podocopida,22826,Ostracoda,18891,Arthropoda,325038,Animalia
Typha,252000,Typha,genus,55817,Typhaceae,182987,Poales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Ulmus,55984,Ulmus,genus,54598,Ulmaceae,54921,Rosales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Achomosphaera,277048,Achomosphaera,genus,321603,Gonyaulacaceae,321606,Gonyaulacales,321578,Dinophyceae,,,,
Alnus,54588,Alnus,genus,54589,Betulaceae,54902,Fagales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Anthemis,434782,Anthemis,genus,183083,Asteraceae,54943,Asterales,55217,Magnoliopsida,55350,Spermatophyta,54311,Plantae
Arcticacysta,435348,Arcticacysta,genus,,,,,321578,Dinophyceae,,,,
Artemisia,434783,Artemisia,genus,183083,Asteraceae,54943,Asterales,55217,Magnoliopsida,55350,Spermatophyta,54311,Plantae
Asphodelus,434781,Asphodelus,genus,55835,Asphodelaceae,54968,Asparagales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Aster,434784,Aster,genus,183083,Asteraceae,54943,Asterales,55217,Magnoliopsida,55350,Spermatophyta,54311,Plantae
Batiacasphaera,276895,Batiacasphaera,genus,,,321606,Gonyaulacales,321578,Dinophyceae,,,,
Betula,55294,Betula,genus,54589,Betulaceae,54902,Fagales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Botrychium,319900,Botrychium,genus,54779,Ophioglossaceae,435002,Ophioglossales,,,54828,Pteridophyta,54311,Plantae
Calluna,434787,Calluna,genus,55506,Ericaceae,54919,Ericales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Carpinus,55066,Carpinus,genus,54589,Betulaceae,54902,Fagales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Cedrus,434996,Cedrus,genus,54794,Pinaceae,82140,Pinales,82141,Pinopsida,55350,Spermatophyta,54311,Plantae
Centaurea,434785,Centaurea,genus,183083,Asteraceae,54943,Asterales,55217,Magnoliopsida,55350,Spermatophyta,54311,Plantae
Cistus,434992,Cistus,genus,55468,Cistaceae,54911,Malvales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Corylus,55296,Corylus,genus,54589,Betulaceae,54902,Fagales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Daphne,419026,Daphne,genus,55607,Thymelaeaceae,54911,Malvales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Deflandrea,277062,Deflandrea,genus,277915,Peridiniaceae,277919,Peridiniales,321578,Dinophyceae,,,,
Distatodinium,435349,Distatodinium,genus,,,,,321578,Dinophyceae,,,,
Engelhardia,54586,Engelhardia,genus,54584,Juglandaceae,54902,Fagales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Ephedra,251997,Ephedra,genus,54803,Ephedraceae,157233,Ephedrales,54788,Ginkgoopsida,56140,Ginkgophyta,54311,Plantae
Euphorbia,319873,Euphorbia,genus,53786,Euphorbiaceae,183005,Malpighiales,55217,Magnoliopsida,55350,Spermatophyta,54311,Plantae
Filipendula,434999,Filipendula,genus,54647,Rosaceae,54921,Rosales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Fraxinus,54727,Fraxinus,genus,54728,Oleaceae,54939,Lamiales,55217,Magnoliopsida,55350,Spermatophyta,54311,Plantae
Galium,322021,Galium,genus,55784,Rubiaceae,54936,Gentianales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Hedera,237725,Hedera,genus,54706,Vitaceae,183002,Vitales,55217,Magnoliopsida,55350,Spermatophyta,54311,Plantae
Helianthemum,434993,Helianthemum,genus,55468,Cistaceae,54911,Malvales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Isoetes,317976,Isoetes,genus,54753,Isoetaceae,55160,Isoetales,54754,Lycopsida,54828,Pteridophyta,54311,Plantae
Leiosphaeridia,141164,Leiosphaeridia,genus,,,,,,,,,,
Lygeum,434998,Lygeum,genus,53546,Poaceae,182987,Poales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Nematosphaeropsis,264649,Nematosphaeropsis,genus,321603,Gonyaulacaceae,321606,Gonyaulacales,321578,Dinophyceae,,,,
Nothofagus,250689,Nothofagus,genus,183023,Nothofagaceae,54902,Fagales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Olea,319869,Olea,genus,54728,Oleaceae,54939,Lamiales,55217,Magnoliopsida,55350,Spermatophyta,54311,Plantae
Operculodinium,264651,Operculodinium,genus,321603,Gonyaulacaceae,321606,Gonyaulacales,321578,Dinophyceae,,,,
Ostrya,157332,Ostrya,genus,54589,Betulaceae,54902,Fagales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Palaeocystodinium,276928,Palaeocystodinium,genus,321581,Deflandreaceae,277919,Peridiniales,321578,Dinophyceae,,,,
Phelodinium,264654,Phelodinium,genus,323951,Protoperidiniaceae,277919,Peridiniales,321578,Dinophyceae,,,,
Phillyrea,434849,Phillyrea,genus,54728,Oleaceae,54939,Lamiales,55217,Magnoliopsida,55350,Spermatophyta,54311,Plantae
Picea,83629,Picea,genus,54797,Taxaceae,82140,Pinales,82141,Pinopsida,55350,Spermatophyta,54311,Plantae
Pinus,55062,Pinus,genus,54794,Pinaceae,82140,Pinales,82141,Pinopsida,55350,Spermatophyta,54311,Plantae
Pistacia,317548,Pistacia,genus,54686,Anacardiaceae,54934,Sapindales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Plantago,251999,Plantago,genus,55762,Plantaginaceae,54939,Lamiales,55217,Magnoliopsida,55350,Spermatophyta,54311,Plantae
Polypodium,451223,Polypodium,genus,54782,Polypodiaceae,196333,Polypodiales,196331,Polypodiopsida,54828,Pteridophyta,54311,Plantae
Protoperidinium,435343,Protoperidinium,genus,323951,Protoperidiniaceae,277919,Peridiniales,321578,Dinophyceae,,,,
Pyxidinopsis,435009,Pyxidinopsis,genus,321603,Gonyaulacaceae,321606,Gonyaulacales,321578,Dinophyceae,,,,
Quercus,54594,Quercus,genus,52764,Fagaceae,54902,Fagales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Rumex,320020,Rumex,genus,55425,Polygonaceae,54896,Caryophyllales,55217,Magnoliopsida,55350,Spermatophyta,54311,Plantae
Salix,54580,Salix,genus,54581,Salicaceae,183005,Malpighiales,55217,Magnoliopsida,55350,Spermatophyta,54311,Plantae
Sanguisorba,435000,Sanguisorba,genus,54647,Rosaceae,54921,Rosales,452804,Angiospermae,55350,Spermatophyta,54311,Plantae
Sphagnum,321353,Sphagnum,genus,321354,Sphagnaceae,,,,,55134,Bryophyta,54311,Plantae
Spiniferites,264663,Spiniferites,genus,,,,,321578,Dinophyceae,,,,
Tamarix,434786,Tamarix,genus,55463,Tamaricaceae,54896,Caryophyllales,55217,Magnoliopsida,55350,Spermatophyta,54311,Plantae
Taraxacum,435008,Taraxacum,genus,183083,Asteraceae,54943,Asterales,55217,Magnoliopsida,55350,Spermatophyta,54311,Plantae
Taxus,206223,Taxus,genus,41086,Mustelidae,36905,Carnivora,,,,,,
"""Globigerina""",,,,,,,,,,,,,
Acarinina,763,Acarinina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Morozovella,1881,Morozovella,genus,155934,Truncorotaloididae,,,,,288974,Foraminifera,212476,Rhizaria
Abathomphalus,758,Abathomphalus,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Archaeoglobigerina,71224,Archaeoglobigerina,genus,155879,Rugoglobigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
Beella,951,Beella,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
Biticinella,985,Biticinella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Bolliella,1002,Bolliella,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
Cassigerinella,1068,Cassigerinella,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
Catapsydrax,1070,Catapsydrax,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
Chiloguembelina,1091,Chiloguembelina,genus,155887,Chiloguembelinidae,,,,,288974,Foraminifera,212476,Rhizaria
Clavatorella,1119,Clavatorella,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
Clavihedbergella,1122,Clavihedbergella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Contusotruncana,1156,Contusotruncana,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Costellagerina,1172,Costellagerina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Cribrohantkenina,1188,Cribrohantkenina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Dicarinella,71226,Dicarinella,genus,155904,Globotruncanidae,,,,,288974,Foraminifera,212476,Rhizaria
Eoglobigerina,1366,Eoglobigerina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
Falsotruncana,1426,Falsotruncana,genus,112318,Hedbergellidae,,,,,288974,Foraminifera,212476,Rhizaria
Fohsella,422385,Fohsella,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
Gansserina,1473,Gansserina,genus,155904,Globotruncanidae,,,,,288974,Foraminifera,212476,Rhizaria
Globanomalina,1495,Globanomalina,genus,112318,Hedbergellidae,,,,,288974,Foraminifera,212476,Rhizaria
Globigerinatella,1499,Globigerinatella,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
Globigerinatheka,1500,Globigerinatheka,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
Globigerinelloides,1502,Globigerinelloides,genus,155902,Globigerinelloididae,,,,,288974,Foraminifera,212476,Rhizaria
Globigerinoidesella,1505,Globigerinoidesella,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
Globigerinopsis,1507,Globigerinopsis,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Globoconusa,1515,Globoconusa,genus,155905,Guembelitriidae,,,,,288974,Foraminifera,212476,Rhizaria
Globoquadrina,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
Globorotaloides,1523,Globorotaloides,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
Globotruncana,1526,Globotruncana,genus,155904,Globotruncanidae,,,,,288974,Foraminifera,212476,Rhizaria
Globotruncanella,1527,Globotruncanella,genus,155904,Globotruncanidae,,,,,288974,Foraminifera,212476,Rhizaria
Globotruncanita,1528,Globotruncanita,genus,155904,Globotruncanidae,,,,,288974,Foraminifera,212476,Rhizaria
Gublerina,1556,Gublerina,genus,155907,Heterohelicidae,,,,,288974,Foraminifera,212476,Rhizaria
Guembelitria,1557,Guembelitria,genus,155905,Guembelitriidae,,,,,288974,Foraminifera,212476,Rhizaria
Guembelitrioides,1559,Guembelitrioides,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
Hantkenina,1580,Hantkenina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Hastigerina,1587,Hastigerina,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
Hastigerinoides,1589,Hastigerinoides,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Hedbergella,1596,Hedbergella,genus,112318,Hedbergellidae,,,,,288974,Foraminifera,212476,Rhizaria
Helvetoglobotruncana,71231,Helvetoglobotruncana,genus,112318,Hedbergellidae,,,,,288974,Foraminifera,212476,Rhizaria
Heterohelix,1620,Heterohelix,genus,155907,Heterohelicidae,,,,,288974,Foraminifera,212476,Rhizaria
Hirsutella,422423,Globorotalia (Hirsutella),subgenus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
Igorina,1663,Igorina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Laeviheterohelix,71235,Laeviheterohelix,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Marginotruncana,1809,Marginotruncana,genus,155904,Globotruncanidae,,,,,288974,Foraminifera,212476,Rhizaria
Menardella,422437,Globorotalia (Menardella),subgenus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
Microhedbergella,423152,Microhedbergella,genus,112318,Hedbergellidae,,,,,288974,Foraminifera,212476,Rhizaria
Morozovelloides,423394,Morozovelloides,genus,155934,Truncorotaloididae,,,,,288974,Foraminifera,212476,Rhizaria
Muricohedbergella,423164,Muricohedbergella,genus,112318,Hedbergellidae,,,,,288974,Foraminifera,212476,Rhizaria
Muricoglobigerina,1892,Muricoglobigerina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Mutabella,423458,Mutabella,genus,422373,Globigerinitidae,,,,,288974,Foraminifera,212476,Rhizaria
Orbulinoides,2003,Orbulinoides,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Parasubbotina,71238,Parasubbotina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
Parvularugoglobigerina,2090,Parvularugoglobigerina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Pearsonites,423524,Pearsonites,genus,155934,Truncorotaloididae,,,,,288974,Foraminifera,212476,Rhizaria
Planoglobulina,2138,Planoglobulina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Planoheterohelix,432861,Planoheterohelix,genus,155907,Heterohelicidae,,,,,288974,Foraminifera,212476,Rhizaria
Planomalina,2141,Planomalina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Planorotalites,2146,Planorotalites,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Praeglobotruncana,2192,Praeglobotruncana,genus,112318,Hedbergellidae,,,,,288974,Foraminifera,212476,Rhizaria
Praehedbergella,2193,Praehedbergella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Praemurica,2197,Praemurica,genus,155934,Truncorotaloididae,,,,,288974,Foraminifera,212476,Rhizaria
Praeorbulina,2200,Praeorbulina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
Pseudoguembelina,2263,Pseudoguembelina,genus,155907,Heterohelicidae,,,,,288974,Foraminifera,212476,Rhizaria
Pseudohastigerina,2264,Pseudohastigerina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Pseudoschackoina,423705,Pseudoschackoina,genus,155902,Globigerinelloididae,,,,,288974,Foraminifera,212476,Rhizaria
Pseudotextularia,2309,Pseudotextularia,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Racemiguembelina,2359,Racemiguembelina,genus,155907,Heterohelicidae,,,,,288974,Foraminifera,212476,Rhizaria
Rectoguembelina,354835,Rectoguembelina,genus,155907,Heterohelicidae,,,,,288974,Foraminifera,212476,Rhizaria
Rotalipora,2432,Rotalipora,genus,155929,Rotaliporidae,,,,,288974,Foraminifera,212476,Rhizaria
Rugoglobigerina,2440,Rugoglobigerina,genus,155879,Rugoglobigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
Schackoina,2478,Schackoina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Sigalia,2517,Sigalia,genus,155905,Guembelitriidae,,,,,288974,Foraminifera,212476,Rhizaria
Subbotina,2631,Subbotina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Tenuitella,2652,Tenuitella,genus,422373,Globigerinitidae,,,,,288974,Foraminifera,212476,Rhizaria
Tenuitellinata,423707,Tenuitellinata,genus,422373,Globigerinitidae,,,,,288974,Foraminifera,212476,Rhizaria
Thalmanninella,313737,Thalmanninella,genus,155929,Rotaliporidae,,,,,288974,Foraminifera,212476,Rhizaria
Ticinella,2677,Ticinella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Trilobatus,422361,Trilobatus,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
Truncorotalia,422428,Globorotalia (Truncorotalia),subgenus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
Truncorotaloides,2729,Truncorotaloides,genus,155934,Truncorotaloididae,,,,,288974,Foraminifera,212476,Rhizaria
Turborotalia,2739,Turborotalia,genus,112318,Hedbergellidae,,,,,288974,Foraminifera,212476,Rhizaria
Whiteinella,2821,Whiteinella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Woodringina,2825,Woodringina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Zeaglobigerina,433127,Zeaglobigerina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
Zeauvigerina,2836,Zeauvigerina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
Euchitonia,128,Euchitonia,genus,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Botryostrobus,440,Botryostrobus,genus,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Phorticium,84821,Phorticium,genus,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Acanthodesmia,85776,Acanthodesmia,genus,152336,Trissocyclidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Acrobotrys,409,Acrobotrys,genus,85922,Cannobotryidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Acrocubus,85782,Acrocubus,genus,85775,Acanthodesmiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Acrosphaera,9,Acrosphaera,genus,85052,Collosphaeridae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria
Actinomma,10,Actinomma,genus,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Amphicraspedum,152534,Amphicraspedum,genus,,,,,,,4,Radiolaria,212476,Rhizaria
Amphimelissa,85924,Amphimelissa,genus,85922,Cannobotryidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Amphipyndax,414,Amphipyndax,genus,66331,Amphipyndacidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Amphirhopalum,84844,Amphirhopalum,genus,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Amphisphaera,16,Amphisphaera,genus,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Amphistylus,17,Amphistylus,genus,,,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Amphymenium,15,Amphymenium,genus,84817,Larnacillidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Anomalacantha,432597,Anomalacantha,genus,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Antarctissa,416,Antarctissa,genus,85714,Lophophaenidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Anthocyrtella,85907,Anthocyrtella,genus,85905,Theopiliidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Anthocyrtidium,417,Anthocyrtidium,genus,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Anthocyrtis,418,Anthocyrtis,genus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Anthocyrtoma,419,Anthocyrtoma,genus,,,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Aphetocyrtis,87068,Aphetocyrtis,genus,87069,Lophocyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Artobotrys,86220,Artobotrys,genus,86212,Carpocaniidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Artophormis,426,Artophormis,genus,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Astrophacus,34,Astrophacus,genus,84708,Heliodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Axoprunum,38,Axoprunum,genus,66368,Saturnalidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria
Bathropyramis,431,Bathropyramis,genus,66371,Acropyramididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Bekoma,432,Bekoma,genus,87074,Bekomidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Botryocella,437,Botryocella,genus,,,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Botryocyrtis,438,Botryocyrtis,genus,85922,Cannobotryidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Buccinosphaera,85053,Buccinosphaera,genus,85052,Collosphaeridae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria
Buryella,443,Buryella,genus,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Calocycletta,447,Calocycletta,genus,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Calocyclas,446,Calocyclas,genus,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Calocycloma,448,Calocycloma,genus,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Carpocanarium,454,Carpocanarium,genus,86212,Carpocaniidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Carpocanistrum,455,Carpocanistrum,genus,86212,Carpocaniidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Carpocanium,456,Carpocanium,genus,86212,Carpocaniidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Carpocanopsis,457,Carpocanopsis,genus,86212,Carpocaniidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Carposphaera,84701,Carposphaera,genus,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Cenosphaera,64,Cenosphaera,genus,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Centrobotrys,460,Centrobotrys,genus,85922,Cannobotryidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Ceratocyrtis,85724,Ceratocyrtis,genus,85714,Lophophaenidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Ceratospyris,85760,Ceratospyris,genus,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Circodiscus,84824,Circodiscus,genus,84817,Larnacillidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Cladococcus,84470,Cladococcus,genus,66419,Astrosphaeridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Clathrocyclas,465,Clathrocyclas,genus,85905,Theopiliidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Clinorhabdus,87070,Clinorhabdus,genus,87069,Lophocyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Collosphaera,85054,Collosphaera,genus,85052,Collosphaeridae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria
Cornutella,472,Cornutella,genus,66371,Acropyramididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Corocalyptra,471,Corocalyptra,genus,,,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Cryptocarpium,86223,Cryptocarpium,genus,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Cubotholus,432635,Cubotholus,genus,84842,Tholoniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Cycladophora,485,Cycladophora,genus,85905,Theopiliidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Cyrtocapsella,481,Cyrtocapsella,genus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Cyrtopera,432636,Cyrtopera,genus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Cystophormis,432637,Cystophormis,genus,86212,Carpocaniidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Dendrospyris,491,Dendrospyris,genus,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Desmospyris,492,Desmospyris,genus,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Diartus,94,Diartus,genus,66750,Coccodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Dictyoprora,501,Dictyoprora,genus,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Dictyocorine,432638,Dictyocorine,genus,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Dictyophimus,499,Dictyophimus,genus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
