Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name
,,Cornuspira,,,,sp.,,,,Cornuspira sp.,benthic_forams,1161,Cornuspira,genus,112295,Cornuspiridae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Cyclammina,,,,sp.,,,,Cyclammina sp.,benthic_forams,1218,Cyclammina,genus,103760,Lituolidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Discorbinella,,,,sp.,,,,Discorbinella sp.,benthic_forams,1284,Discorbinella,genus,241473,Discorbinellidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Dorothia,,,,pseudofiliformis,,,,Dorothia pseudofiliformis,benthic_forams,1296,Dorothia,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Dyocibicides,,,,primitiva,,,,Dyocibicides primitiva,benthic_forams,1312,Dyocibicides,genus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria
,,Eggerella,,,,sp. A,,,,Eggerella sp. A,benthic_forams,1324,Eggerella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Ehrenbergina,,,,mestayeri,,,,Ehrenbergina mestayeri,benthic_forams,,,,,,,,,,,,,
,,Ehrenbergina,,,,sp.,,,,Ehrenbergina sp.,benthic_forams,1327,Ehrenbergina,genus,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Elphidium,,,,sp.,,,,Elphidium sp.,benthic_forams,1342,Elphidium,genus,82206,Elphidiidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Elphidium,,,,advenum,f.,limbatum,,Elphidium advenum f. limbatum,benthic_forams,1342,Elphidium,genus,82206,Elphidiidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Elphidium,,,cf.,batialis,,,,Elphidium cf. batialis,benthic_forams,1342,Elphidium,genus,82206,Elphidiidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Elphidium,,,,charlottense,,,,Elphidium charlottense,benthic_forams,1342,Elphidium,genus,82206,Elphidiidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Elphidium,,,,excavatum,f.,clavatum,,Elphidium excavatum f. clavatum,benthic_forams,1342,Elphidium,genus,82206,Elphidiidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Epistominella,,,,sp. A,,,,Epistominella sp. A,benthic_forams,1395,Epistominella,genus,82203,Discorbidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Euuvigerina,,,,sp.,,,,Euuvigerina sp.,benthic_forams,1408,Euuvigerina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
,,Euuvigerina,,,cf.,miozea,,,,Euuvigerina cf. miozea,benthic_forams,1408,Euuvigerina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
,,Euuvigerina,,,,peregrina,,,,Euuvigerina peregrina,benthic_forams,1408,Euuvigerina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
,,Euuvigerina,,,cf.,peregrina,,,,Euuvigerina cf. peregrina,benthic_forams,1408,Euuvigerina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
,,Euuvigerina,,,cf.,rodleyi,,,,Euuvigerina cf. rodleyi,benthic_forams,1408,Euuvigerina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
,,Evolvocassidulina,,,cf.,howei,,,,Evolvocassidulina cf. howei,benthic_forams,,,,,,,,,,,,,
,,Evolvocassidulina,,,,orientalis,,,,Evolvocassidulina orientalis,benthic_forams,1414,Evolvocassidulina,genus,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Fissurina,,,,sp.,,,,Fissurina sp.,benthic_forams,1439,Fissurina,genus,155901,Ellipsolagenidae,,,,,288974,Foraminifera,212476,Rhizaria
Foraminifera indet.,,,,,,,,,,Foraminifera indet.,benthic_forams,,,,,,,,,,,,,
,,Fursenkoina,,,,sp.,,,,Fursenkoina sp.,benthic_forams,1460,Fursenkoina,genus,241030,Fursenkoinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Gaudryina,,,,sp.,,,,Gaudryina sp.,benthic_forams,1476,Gaudryina,genus,112277,Verneuilinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Gavelinopsis,,,,sp.,,,,Gavelinopsis sp.,benthic_forams,1481,Gavelinopsis,genus,241432,Rosalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Gavelinopsis,,,,hamatus,,,,Gavelinopsis hamatus,benthic_forams,1481,Gavelinopsis,genus,241432,Rosalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Gavelinopsis,,,,spp.,,,,Gavelinopsis spp.,benthic_forams,1481,Gavelinopsis,genus,241432,Rosalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Globocassidulina,,,,canalisutulata,,,,Globocassidulina canalisutulata,benthic_forams,1513,Globocassidulina,genus,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globocassidulina,,,,cuneata,,,,Globocassidulina cuneata,benthic_forams,1513,Globocassidulina,genus,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globocassidulina,,,,sp. A,,,,Globocassidulina sp. A,benthic_forams,1513,Globocassidulina,genus,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globocassidulina,,,,sp. B,,,,Globocassidulina sp. B,benthic_forams,1513,Globocassidulina,genus,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Glomospira,,,,challoides,,,,Glomospira challoides,benthic_forams,1535,Glomospira,genus,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Glomospira,,,,goldialis,,,,Glomospira goldialis,benthic_forams,1535,Glomospira,genus,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Gyroidina,,,,sp.,,,,Gyroidina sp.,benthic_forams,1566,Gyroidina,genus,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Gyroidina,,,,danvillensis,,,,Gyroidina danvillensis,benthic_forams,1566,Gyroidina,genus,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Gyroidinoides,,,,sp. A,,,,Gyroidinoides sp. A,benthic_forams,1568,Gyroidinoides,genus,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Gyroidinoides,,,,sp. B,,,,Gyroidinoides sp. B,benthic_forams,1568,Gyroidinoides,genus,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Gyroidinoides,,,,sp. C,,,,Gyroidinoides sp. C,benthic_forams,1568,Gyroidinoides,genus,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Gyroidinoides,,,,sp. D,,,,Gyroidinoides sp. D,benthic_forams,1568,Gyroidinoides,genus,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Gyroidinoides,,,,sp.,,,,Gyroidinoides sp.,benthic_forams,1568,Gyroidinoides,genus,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Haeuslerella,,,,finlayi,,,,Haeuslerella finlayi,benthic_forams,,,,,,,,,,,,,
,,Haeuslerella,,,,sp.,,,,Haeuslerella sp.,benthic_forams,1572,Haeuslerella,genus,82194,Textulariidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Haeuslerella,,,,morgani,,,,Haeuslerella morgani,benthic_forams,1572,Haeuslerella,genus,82194,Textulariidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Haeuslerella,,,,parri,,,,Haeuslerella parri,benthic_forams,1572,Haeuslerella,genus,82194,Textulariidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Haeuslerella,,,,pliocenica,,,,Haeuslerella pliocenica,benthic_forams,1572,Haeuslerella,genus,82194,Textulariidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Haeuslerella,,,,pukekiensis,,,,Haeuslerella pukekiensis,benthic_forams,1572,Haeuslerella,genus,82194,Textulariidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Haeuslerella,,,,parri,,,,Haeuslerella parri,benthic_forams,,,,,,,,,,,,,
,,Haplophragmoides,,,,sp.,,,,Haplophragmoides sp.,benthic_forams,1586,Haplophragmoides,genus,103761,Haplophragmoiidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Haynesina,,,,depressa,,,,Haynesina depressa,benthic_forams,1594,Haynesina,genus,432128,Haynesinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hormosinella,,,,guttifera,,,,Hormosinella guttifera,benthic_forams,1644,Hormosinella,genus,112270,Hormosinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Islandiella,,,,islandica,,,,Islandiella islandica,benthic_forams,1679,Islandiella,genus,158932,Islandiellidae,,,,,288974,Foraminifera,212476,Rhizaria
,,"""Laevigata""",,,,sp.,,,,"""Laevigata"" sp.",benthic_forams,,,,,,,,,,,,,
,,Lagena,,,,sp.,,,,Lagena sp.,benthic_forams,1739,Lagena,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lagena,,,?,striata,,,,Lagena ? striata,benthic_forams,1739,Lagena,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Laticarinina,,,,altocamerata,,,,Laticarinina altocamerata,benthic_forams,1757,Laticarinina,genus,241473,Discorbinellidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Loxostomum,,,,karrerianum,,,,Loxostomum karrerianum,benthic_forams,,,,,,,,,,,,,
,,Loxostomum,,,,truncatum,,,,Loxostomum truncatum,benthic_forams,,,,,,,,,,,,,
,,Marginulina,,,,sp.,,,,Marginulina sp.,benthic_forams,1810,Marginulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Marginulinopsis,,,,sp.,,,,Marginulinopsis sp.,benthic_forams,1812,Marginulinopsis,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Martinottiella,,,,sp.,,,,Martinottiella sp.,benthic_forams,1817,Martinottiella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Martinottiella,,,,communis,,,,Martinottiella communis,benthic_forams,,,,,,,,,,,,,
,,Melonis,,,,barleanum,,,,Melonis barleanum,benthic_forams,1836,Melonis,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Melonis,,,,dorreeni,,,,Melonis dorreeni,benthic_forams,1836,Melonis,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Melonis,,,,pomplioides,,,,Melonis pomplioides,benthic_forams,1836,Melonis,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Myllostomella,,,,spp.,,,,Myllostomella spp.,benthic_forams,,,,,,,,,,,,,
,,Neugeborina,,,,ovicula,,,,Neugeborina ovicula,benthic_forams,,,,,,,,,,,,,
,,Nodosaria,,,,spp.,,,,Nodosaria spp.,benthic_forams,,,,,,,,,,,,,
,,Nodosaria,,,,acuminata,,,,Nodosaria acuminata,benthic_forams,1952,Nodosaria,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Nodosaria,,,,advena,,,,Nodosaria advena,benthic_forams,1952,Nodosaria,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Nodosaria,,,aff.,pyrula,,,,Nodosaria aff. pyrula,benthic_forams,1952,Nodosaria,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Nonion,,,,affine,,,,Nonion affine,benthic_forams,1955,Nonion,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Nothia,,,,robusta,,,,Nothia robusta,benthic_forams,1960,Nothia,genus,113019,Bathysiphonidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Notorotalia,,,,sp.,,,,Notorotalia sp.,benthic_forams,1963,Notorotalia,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Notorotalia,,,,aucklandica,,,,Notorotalia aucklandica,benthic_forams,1963,Notorotalia,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Notorotalia,,,,hornibrooki,,,,Notorotalia hornibrooki,benthic_forams,1963,Notorotalia,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Notorotalia,,,,depressa,,,,Notorotalia depressa,benthic_forams,1963,Notorotalia,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Notorotalia,,,cf.,finlayi,,,,Notorotalia cf. finlayi,benthic_forams,1963,Notorotalia,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Notorotalia,,,,hurupiensis,,,,Notorotalia hurupiensis,benthic_forams,1963,Notorotalia,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Notorotalia,,,,inornata,,,,Notorotalia inornata,benthic_forams,1963,Notorotalia,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Notorotalia,,,,pliozea,,,,Notorotalia pliozea,benthic_forams,1963,Notorotalia,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Notorotalia,,,,profunda,,,,Notorotalia profunda,benthic_forams,1963,Notorotalia,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Notorotalia,,,,sp. A,,,,Notorotalia sp. A,benthic_forams,1963,Notorotalia,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Notorotalia,,,,taranakia,,,,Notorotalia taranakia,benthic_forams,1963,Notorotalia,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Notorotalia,,,,wilsoni,,,,Notorotalia wilsoni,benthic_forams,1963,Notorotalia,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Notorotalia,,,,zealandica,,,,Notorotalia zealandica,benthic_forams,1963,Notorotalia,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Oolina,,,?,globosa,,,,Oolina ? globosa,benthic_forams,1984,Oolina,genus,155901,Ellipsolagenidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Pandaglandulina,,,,sp.,,,,Pandaglandulina sp.,benthic_forams,2046,Pandaglandulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Paracassidulina,,,,neocarinata,,,,Paracassidulina neocarinata,benthic_forams,2049,Paracassidulina,genus,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Paracassidulina,,,,sp.,,,,Paracassidulina sp.,benthic_forams,2049,Paracassidulina,genus,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Portatrochammina,,,,bipolaris,,,,Portatrochammina bipolaris,benthic_forams,,,,,,,,,,,,,
,,Paratrochammina,,,,challengeri,,,,Paratrochammina challengeri,benthic_forams,,,,,,,,,,,,,
,,Paratrochamminoides,,,,spp.,,,,Paratrochamminoides spp.,benthic_forams,2081,Paratrochamminoides,genus,154152,Lituotubidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Patellinella,,,,inconspicua,,,,Patellinella inconspicua,benthic_forams,2093,Patellinella,genus,279578,Placentulinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Pileolina,,,,sp.,,,,Pileolina sp.,benthic_forams,430632,Pileolina,genus,147613,Glabratellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Planulina,,,,ariminensus,,,,Planulina ariminensus,benthic_forams,2149,Planulina,genus,112321,Planulidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Planulina,,,,costata,,,,Planulina costata,benthic_forams,2149,Planulina,genus,112321,Planulidae,,,,,288974,Foraminifera,212476,Rhizaria
