Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
363-U1489A-1H-3-A,64,90,3.64,3.9,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,A,1,H,3,A,,,,,17
363-U1489A-1H-3-A,90,117,3.9,4.17,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 5/2 (olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,A,1,H,3,A,,,,,18
363-U1489A-1H-3-A,117,150,4.17,4.5,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,A,1,H,3,A,,,,,19
363-U1489A-1H-4-A,0,150,4.5,6,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,A,1,H,4,A,,,,,20
363-U1489A-1H-5-A,0,25,6,6.25,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,A,1,H,5,A,,,,,21
363-U1489A-1H-5-A,25,75,6.25,6.75,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,A,1,H,5,A,,,,,22
363-U1489A-1H-5-A,75,137,6.75,7.37,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,A,1,H,5,A,,,,,23
363-U1489A-1H-5-A,137,150,7.37,7.5,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,A,1,H,5,A,,,,,24
363-U1489A-1H-6-A,0,13,7.5,7.63,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,A,1,H,6,A,,,,,25
363-U1489A-1H-6-A,13,15,7.63,7.65,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,A,1,H,6,A,,,,,26
363-U1489A-1H-6-A,15,37,7.65,7.87,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,A,1,H,6,A,,,,,27
363-U1489A-1H-6-A,37,102,7.87,8.52,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,A,1,H,6,A,,,,,28
363-U1489A-1H-7-A,0,20,8.52,8.72,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,A,1,H,7,A,,,,,29
363-U1489A-1H-7-A,20,34,8.72,8.86,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,A,1,H,7,A,,,,,30
363-U1489A-1H-7-A,34,77,8.86,9.29,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5Y 7/2 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,A,1,H,7,A,,,,,31
363-U1489A-1H-7-A,77,85,9.29,9.37,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,A,1,H,7,A,,,,,32
363-U1489A-1H-CC-A,0,11,9.37,9.48,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,A,1,H,CC,A,,,,,33
