Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name
363-U1488B-26H-1-A,0,150,228.9,230.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,26,H,1,A,,,,
363-U1488B-26H-2-A,0,150,230.4,231.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,26,H,2,A,,,,
363-U1488B-26H-3-A,0,150,231.9,233.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,26,H,3,A,,,,
363-U1488B-26H-4-A,0,150,233.4,234.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,26,H,4,A,,,,
363-U1488B-26H-5-A,0,150,234.9,236.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,26,H,5,A,,,,
363-U1488B-26H-6-A,0,150,236.4,237.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,26,H,6,A,,,,
363-U1488B-26H-7-A,0,73,237.9,238.63,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,26,H,7,A,,,,
363-U1488B-26H-CC-A,0,26,238.63,238.89,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,26,H,CC,A,,,,
363-U1488B-27H-1-A,0,150,238.4,239.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,27,H,1,A,,,,
363-U1488B-27H-2-A,0,150,239.9,241.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,Cemented burrow at 64 cm.,,,,,,,,,,,,,363,U1488,B,27,H,2,A,,,,
363-U1488B-27H-3-A,0,150,241.4,242.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,27,H,3,A,,,,
363-U1488B-27H-4-A,0,150,242.9,244.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,27,H,4,A,,,,
363-U1488B-27H-5-A,0,150,244.4,245.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,27,H,5,A,,,,
363-U1488B-27H-6-A,0,150,245.9,247.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,27,H,6,A,,,,
363-U1488B-27H-7-A,0,76,247.4,248.16,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,Microfault at 42 cm.,,,,,,,,,,,,,363,U1488,B,27,H,7,A,,,,
363-U1488B-27H-CC-A,0,13,248.16,248.29,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,27,H,CC,A,,,,
363-U1488B-28H-1-A,0,150,247.9,249.4,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,28,H,1,A,,,,
363-U1488B-28H-2-A,0,150,249.4,250.9,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,28,H,2,A,,,,
363-U1488B-28H-3-A,0,150,250.9,252.4,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,28,H,3,A,,,,
363-U1488B-28H-4-A,0,150,252.4,253.9,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,28,H,4,A,,,,
363-U1488B-28H-5-A,0,150,253.9,255.4,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,28,H,5,A,,,,
363-U1488B-28H-6-A,0,150,255.4,256.9,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,28,H,6,A,,,,
363-U1488B-28H-7-A,0,71,256.9,257.61,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,28,H,7,A,,,,
363-U1488B-28H-CC-A,0,22,257.61,257.83,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,28,H,CC,A,,,,
363-U1488B-29H-1-A,0,150,257.4,258.9,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,29,H,1,A,,,,
363-U1488B-29H-2-A,0,150,258.9,260.4,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,29,H,2,A,,,,
363-U1488B-29H-3-A,0,150,260.4,261.9,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,29,H,3,A,,,,
363-U1488B-29H-4-A,0,150,261.9,263.4,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,29,H,4,A,,,,
363-U1488B-29H-5-A,0,150,263.4,264.9,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,29,H,5,A,,,,
363-U1488B-29H-6-A,0,150,264.9,266.4,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,29,H,6,A,,,,
363-U1488B-29H-7-A,0,73,266.4,267.13,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,29,H,7,A,,,,
363-U1488B-29H-CC-A,0,20,267.13,267.33,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,29,H,CC,A,,,,
363-U1488B-30H-1-A,0,97,266.9,267.87,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,30,H,1,A,,,,
363-U1488B-30H-1-A,97,105,267.87,267.95,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,5G 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,30,H,1,A,,,,
363-U1488B-30H-1-A,105,150,267.95,268.4,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,30,H,1,A,,,,
363-U1488B-30H-2-A,0,150,268.4,269.9,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,30,H,2,A,,,,
363-U1488B-30H-3-A,0,150,269.9,271.4,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,30,H,3,A,,,,
363-U1488B-30H-4-A,0,150,271.4,272.9,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,30,H,4,A,,,,
363-U1488B-30H-5-A,0,150,272.9,274.4,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,30,H,5,A,,,,
363-U1488B-30H-6-A,0,150,274.4,275.9,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,30,H,6,A,,,,
363-U1488B-30H-7-A,0,74,275.9,276.64,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,30,H,7,A,,,,
363-U1488B-30H-CC-A,0,17,276.64,276.81,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,30,H,CC,A,,,,
363-U1488B-31H-1-A,0,150,276.4,277.9,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,1,A,,,,
363-U1488B-31H-2-A,0,50,277.9,278.4,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,2,A,,,,
363-U1488B-31H-2-A,50,85,278.4,278.75,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,2,A,,,,
363-U1488B-31H-2-A,85,150,278.75,279.4,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,2,A,,,,
363-U1488B-31H-3-A,0,50,279.4,279.9,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,3,A,,,,
363-U1488B-31H-3-A,50,150,279.9,280.9,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,3,A,,,,
363-U1488B-31H-4-A,0,30,280.9,281.2,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,4,A,,,,
363-U1488B-31H-4-A,30,100,281.2,281.9,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,4,A,,,,
363-U1488B-31H-4-A,100,129,281.9,282.19,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,4,A,,,,
363-U1488B-31H-4-A,129,150,282.19,282.4,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,4,A,,,,
363-U1488B-31H-5-A,0,39,282.4,282.79,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,5,A,,,,
363-U1488B-31H-5-A,39,78,282.79,283.18,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,5,A,,,,
363-U1488B-31H-5-A,78,134,283.18,283.74,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,5,A,,,,
363-U1488B-31H-5-A,134,150,283.74,283.9,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,5,A,,,,
363-U1488B-31H-6-A,0,80,283.9,284.7,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,6,A,,,,
363-U1488B-31H-6-A,80,110,284.7,285,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,6,A,,,,
363-U1488B-31H-6-A,110,150,285,285.4,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,6,A,,,,
363-U1488B-31H-7-A,0,70,285.4,286.1,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,7,A,,,,
363-U1488B-31H-CC-A,0,20,286.1,286.3,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,31,H,CC,A,,,,
363-U1488B-32H-1-A,0,150,285.9,287.4,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,1,A,,,,
363-U1488B-32H-2-A,0,21,287.4,287.61,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,2,A,,,,
363-U1488B-32H-2-A,21,81,287.61,288.21,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,2,A,,,,
363-U1488B-32H-2-A,81,91,288.21,288.31,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,2,A,,,,
363-U1488B-32H-2-A,91,150,288.31,288.9,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,2,A,,,,
363-U1488B-32H-3-A,0,9,288.9,288.99,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,3,A,,,,
363-U1488B-32H-3-A,9,45,288.99,289.35,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,3,A,,,,
363-U1488B-32H-3-A,45,64,289.35,289.54,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,3,A,,,,
363-U1488B-32H-3-A,64,73,289.54,289.63,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,3,A,,,,
363-U1488B-32H-3-A,73,119,289.63,290.09,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,3,A,,,,
363-U1488B-32H-3-A,119,127,290.09,290.17,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,3,A,,,,
363-U1488B-32H-3-A,127,150,290.17,290.4,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,3,A,,,,
363-U1488B-32H-4-A,0,8,290.4,290.48,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,4,A,,,,
363-U1488B-32H-4-A,8,27,290.48,290.67,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,4,A,,,,
363-U1488B-32H-4-A,27,150,290.67,291.9,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,4,A,,,,
363-U1488B-32H-5-A,0,77,291.9,292.67,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,5,A,,,,
363-U1488B-32H-5-A,77,130,292.67,293.2,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,5,A,,,,
363-U1488B-32H-5-A,130,150,293.2,293.4,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,5,A,,,,
363-U1488B-32H-6-A,0,14,293.4,293.54,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,6,A,,,,
363-U1488B-32H-6-A,14,40,293.54,293.8,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,6,A,,,,
363-U1488B-32H-6-A,40,62,293.8,294.02,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,6,A,,,,
363-U1488B-32H-6-A,62,123,294.02,294.63,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,6,A,,,,
363-U1488B-32H-6-A,123,142,294.63,294.82,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,6,A,,,,
363-U1488B-32H-6-A,142,150,294.82,294.9,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,6,A,,,,
363-U1488B-32H-7-A,0,17,294.9,295.07,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,7,A,,,,
363-U1488B-32H-7-A,17,72,295.07,295.62,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,7,A,,,,
363-U1488B-32H-CC-A,0,26,295.62,295.88,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,32,H,CC,A,,,,
363-U1488B-33H-1-A,0,62,295.4,296.02,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,33,H,1,A,,,,
363-U1488B-33H-1-A,62,80,296.02,296.2,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,33,H,1,A,,,,
363-U1488B-33H-1-A,80,150,296.2,296.9,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,33,H,1,A,,,,
363-U1488B-33H-2-A,0,45,296.9,297.35,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,33,H,2,A,,,,
363-U1488B-33H-2-A,45,142,297.35,298.32,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,33,H,2,A,,,,
363-U1488B-33H-2-A,142,147,298.32,298.37,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,33,H,2,A,,,,
363-U1488B-33H-2-A,147,150,298.37,298.4,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,33,H,2,A,,,,
363-U1488B-33H-3-A,0,6,298.4,298.46,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,33,H,3,A,,,,
363-U1488B-33H-3-A,6,150,298.46,299.9,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,33,H,3,A,,,,
363-U1488B-33H-4-A,0,6,299.9,299.96,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,7.5YR 9/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,33,H,4,A,,,,
363-U1488B-33H-4-A,6,150,299.96,301.4,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,33,H,4,A,,,,
363-U1488B-33H-5-A,0,150,301.4,302.9,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,33,H,5,A,,,,
363-U1488B-33H-6-A,0,150,302.9,304.4,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,33,H,6,A,,,,
363-U1488B-33H-7-A,0,69,304.4,305.09,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,33,H,7,A,,,,
363-U1488B-33H-CC-A,0,23,305.09,305.32,diatom-rich [X363],foraminifer-nannofossil ooze [X363],diatom-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,B,33,H,CC,A,,,,
