Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links,Sample,Minor Lithology Suffix,Minor Lithology Prefix,Minor Lithology Name
361,U1475,B,13,13-6,H,6,A,0.0,145.0,118.4,119.85,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-13H-6-A,,,
361,U1475,B,13,13-7,H,7,A,0.0,55.0,119.9,120.45,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-13H-7-A,,,
361,U1475,B,13,13-CC,H,CC,A,0.0,10.0,120.45,120.55,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-13H-CC-A,,,
361,U1475,B,14,14-1,H,1,A,0.0,150.0,120.4,121.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-14H-1-A,,,
361,U1475,B,14,14-2,H,2,A,0.0,150.0,121.9,123.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-14H-2-A,,,
361,U1475,B,14,14-3,H,3,A,0.0,150.0,123.4,124.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-14H-3-A,,,
361,U1475,B,14,14-4,H,4,A,0.0,150.0,124.9,126.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-14H-4-A,,,
361,U1475,B,14,14-5,H,5,A,0.0,150.0,126.4,127.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-14H-5-A,,,
361,U1475,B,14,14-6,H,6,A,0.0,145.0,127.9,129.35,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-14H-6-A,,,
361,U1475,B,14,14-7,H,7,A,0.0,54.0,129.4,129.94,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-14H-7-A,,,
361,U1475,B,14,14-CC,H,CC,A,0.0,11.0,129.94,130.05,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-14H-CC-A,,,
361,U1475,B,15,15-1,H,1,A,0.0,150.0,129.9,131.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-15H-1-A,,,
361,U1475,B,15,15-2,H,2,A,0.0,150.0,131.4,132.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-15H-2-A,,,
361,U1475,B,15,15-3,H,3,A,0.0,150.0,132.9,134.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-15H-3-A,,,
361,U1475,B,15,15-4,H,4,A,0.0,150.0,134.4,135.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-15H-4-A,,,
361,U1475,B,15,15-5,H,5,A,0.0,145.0,135.9,137.35,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-15H-5-A,,,
361,U1475,B,15,15-6,H,6,A,0.0,149.0,137.4,138.89,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-15H-6-A,,,
361,U1475,B,16,16-1,H,1,A,0.0,150.0,139.4,140.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-16H-1-A,,,
361,U1475,B,16,16-2,H,2,A,0.0,150.0,140.9,142.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-16H-2-A,,,
361,U1475,B,16,16-3,H,3,A,0.0,150.0,142.4,143.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-16H-3-A,,,
361,U1475,B,16,16-4,H,4,A,0.0,150.0,143.9,145.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-16H-4-A,,,
361,U1475,B,16,16-5,H,5,A,0.0,150.0,145.4,146.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-16H-5-A,,,
361,U1475,B,16,16-6,H,6,A,0.0,145.0,146.9,148.35,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-16H-6-A,,,
361,U1475,B,16,16-7,H,7,A,0.0,65.0,148.4,149.05,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475B-16H-7-A,,,
361,U1475,B,17,17-1,H,1,A,0.0,150.0,148.9,150.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-17H-1-A,,,
361,U1475,B,17,17-2,H,2,A,0.0,150.0,150.4,151.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-17H-2-A,,,
361,U1475,B,17,17-3,H,3,A,0.0,150.0,151.9,153.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-17H-3-A,,,
361,U1475,B,17,17-4,H,4,A,0.0,150.0,153.4,154.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-17H-4-A,,,
361,U1475,B,17,17-5,H,5,A,0.0,150.0,154.9,156.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-17H-5-A,,,
361,U1475,B,17,17-6,H,6,A,0.0,95.0,156.4,157.35,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-17H-6-A,,,
361,U1475,B,17,17-7,H,7,A,0.0,86.0,157.4,158.26,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-17H-7-A,,,
361,U1475,B,17,17-CC,H,CC,A,0.0,17.0,158.26,158.43,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-17H-CC-A,,,
361,U1475,B,18,18-1,H,1,A,0.0,150.0,158.4,159.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-18H-1-A,,,
361,U1475,B,18,18-2,H,2,A,0.0,150.0,159.9,161.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-18H-2-A,,,
361,U1475,B,18,18-3,H,3,A,0.0,150.0,161.4,162.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-18H-3-A,,,
361,U1475,B,18,18-4,H,4,A,0.0,150.0,162.9,164.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-18H-4-A,,,
361,U1475,B,18,18-5,H,5,A,0.0,150.0,164.4,165.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-18H-5-A,,,
361,U1475,B,18,18-6,H,6,A,0.0,145.0,165.9,167.35,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-18H-6-A,,,
361,U1475,B,18,18-7,H,7,A,0.0,58.0,167.4,167.98,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-18H-7-A,,,
361,U1475,B,18,18-CC,H,CC,A,0.0,14.0,167.98,168.12,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-18H-CC-A,,,
361,U1475,B,19,19-1,H,1,A,0.0,150.0,167.9,169.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-19H-1-A,,,
361,U1475,B,19,19-2,H,2,A,0.0,150.0,169.4,170.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-19H-2-A,,,
361,U1475,B,19,19-3,H,3,A,0.0,150.0,170.9,172.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-19H-3-A,,,
361,U1475,B,19,19-4,H,4,A,0.0,150.0,172.4,173.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-19H-4-A,,,
361,U1475,B,19,19-5,H,5,A,0.0,150.0,173.9,175.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-19H-5-A,,,
361,U1475,B,19,19-6,H,6,A,0.0,145.0,175.4,176.85,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-19H-6-A,,,
361,U1475,B,19,19-7,H,7,A,0.0,69.0,176.9,177.59,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-19H-7-A,,,
361,U1475,B,19,19-CC,H,CC,A,0.0,17.0,177.59,177.76,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-19H-CC-A,,,
361,U1475,B,20,20-1,H,1,A,0.0,150.0,177.4,178.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-20H-1-A,,,
361,U1475,B,20,20-2,H,2,A,0.0,150.0,178.9,180.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-20H-2-A,,,
361,U1475,B,20,20-3,H,3,A,0.0,150.0,180.4,181.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-20H-3-A,,,
361,U1475,B,20,20-4,H,4,A,0.0,150.0,181.9,183.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-20H-4-A,,,
361,U1475,B,20,20-5,H,5,A,0.0,150.0,183.4,184.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-20H-5-A,,,
361,U1475,B,20,20-6,H,6,A,0.0,145.0,184.9,186.35,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-20H-6-A,,,
361,U1475,B,20,20-7,H,7,A,0.0,69.0,186.4,187.09,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-20H-7-A,,,
361,U1475,B,20,20-CC,H,CC,A,0.0,13.0,187.09,187.22,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-20H-CC-A,,,
361,U1475,B,21,21-1,H,1,A,0.0,150.0,186.9,188.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-21H-1-A,,,
361,U1475,B,21,21-2,H,2,A,0.0,150.0,188.4,189.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-21H-2-A,,,
361,U1475,B,21,21-3,H,3,A,0.0,150.0,189.9,191.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-21H-3-A,,,
361,U1475,B,21,21-4,H,4,A,0.0,150.0,191.4,192.9,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-21H-4-A,,,
361,U1475,B,21,21-5,H,5,A,0.0,150.0,192.9,194.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-21H-5-A,,,
361,U1475,B,21,21-6,H,6,A,0.0,145.0,194.4,195.85,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-21H-6-A,,,
361,U1475,B,21,21-7,H,7,A,0.0,73.0,195.9,196.63,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-21H-7-A,,,
361,U1475,B,21,21-CC,H,CC,A,0.0,20.0,196.63,196.83,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/5GY (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475B-21H-CC-A,,,
