Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,row_index
346-U1430B-5H-6-A,41,43,44.71,44.73,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,6,A,173
346-U1430B-5H-6-A,43,44,44.73,44.74,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,6,A,174
346-U1430B-5H-6-A,44,74,44.74,45.04,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,6,A,175
346-U1430B-5H-6-A,74,80,45.04,45.1,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,6,A,176
346-U1430B-5H-6-A,80,131,45.1,45.61,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,6,A,177
346-U1430B-5H-7-A,0,38.5,45.61,45.995,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,7,A,178
346-U1430B-5H-7-A,38.5,39,45.995,46,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,7,A,179
346-U1430B-5H-7-A,39,58,46,46.19,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,7,A,180
346-U1430B-5H-CC-A,0,18,46.19,46.37,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,CC,A,181
346-U1430B-6H-1-A,0,150,46.3,47.8,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,1,A,182
346-U1430B-6H-2-A,0,150,47.8,49.3,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,2,A,183
346-U1430B-6H-3-A,0,150,49.3,50.8,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,3,A,184
346-U1430B-6H-4-A,0,40,50.8,51.2,,,,,,,,churned or chaotic strata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,4,A,185
346-U1430B-6H-4-A,0,102,50.8,51.82,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,4,A,186
346-U1430B-6H-4-A,57,97,51.37,51.77,,,,,,,,churned or chaotic strata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,4,A,187
346-U1430B-6H-4-A,102,109,51.82,51.89,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,4,A,188
346-U1430B-6H-4-A,109,140,51.89,52.2,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,4,A,189
346-U1430B-6H-4-A,140,150,52.2,52.3,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,4,A,190
346-U1430B-6H-5-A,0,3,52.3,52.33,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,5,A,191
346-U1430B-6H-5-A,3,150,52.33,53.8,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,5,A,192
346-U1430B-6H-6-A,0,121,53.8,55.01,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,6,A,193
346-U1430B-6H-7-A,0,64,55.01,55.65,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,7,A,194
346-U1430B-6H-CC-A,0,22,55.65,55.87,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,CC,A,195
346-U1430B-7H-1-A,0,33,55.8,56.13,diatom rich,silt [Leg210],,diatom rich silt ,,,,,10Y 4/1 (dark greenish gray),,3,,,,,,,,,,,,,,,diatom rich  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,1,A,196
346-U1430B-7H-1-A,33,95,56.13,56.75,diatom bearing,silt [Leg210],,diatom bearing silt ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,1,A,197
346-U1430B-7H-1-A,95,118,56.75,56.98,diatom rich,silt [Leg210],,diatom rich silt ,,,,,10Y 3/1 (very dark greenish gray),,3,,,,,,,,,,,,,,,diatom rich  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,1,A,198
346-U1430B-7H-1-A,118,150,56.98,57.3,diatom bearing,silt [Leg210],,diatom bearing silt ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,1,A,199
346-U1430B-7H-2-A,0,20,57.3,57.5,diatom bearing,silt [Leg210],,diatom bearing silt ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,2,A,200
346-U1430B-7H-2-A,0,150,57.3,58.8,,,,,pumice,volcaniclastic-bearing,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,2,A,201
346-U1430B-7H-2-A,20,44,57.5,57.74,diatom rich,silt [Leg210],,diatom rich silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,2,A,202
346-U1430B-7H-2-A,44,77,57.74,58.07,diatom bearing,silt [Leg210],,diatom bearing silt ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,2,A,203
346-U1430B-7H-2-A,77,150,58.07,58.8,diatom rich,silt [Leg210],,diatom rich silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,2,A,204
346-U1430B-7H-3-A,0,142,58.8,60.22,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,3,A,205
346-U1430B-7H-3-A,142,150,60.22,60.3,diatom rich,silt [Leg210],,diatom rich silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,3,A,206
346-U1430B-7H-4-A,0,25,60.3,60.55,diatom rich,silt [Leg210],,diatom rich silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,4,A,207
346-U1430B-7H-4-A,25,105,60.55,61.35,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,4,A,208
346-U1430B-7H-4-A,105,133,61.35,61.63,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,4,A,209
346-U1430B-7H-4-A,133,150,61.63,61.8,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,4,A,210
346-U1430B-7H-5-A,0,12,61.8,61.92,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,5,A,211
346-U1430B-7H-5-A,12,150,61.92,63.3,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,5,A,212
346-U1430B-7H-6-A,0,28,63.3,63.58,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,6,A,213
346-U1430B-7H-6-A,0,150,63.3,64.8,,,,,pumice,volcaniclastic-bearing,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,6,A,214
346-U1430B-7H-6-A,28,150,63.58,64.8,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,6,A,215
346-U1430B-7H-7-A,0,60,64.8,65.4,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,7,A,216
346-U1430B-7H-CC-A,0,16,65.4,65.56,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,CC,A,217
346-U1430B-8H-1-A,0,18,65.3,65.48,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,1,A,218
346-U1430B-8H-1-A,18,44,65.48,65.74,,diatom ooze [Leg339],,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,1,A,219
346-U1430B-8H-1-A,44,115,65.74,66.45,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,1,A,220
346-U1430B-8H-1-A,107,108,66.37,66.38,,,,,pumice,volcaniclastic-bearing,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,1,A,221
346-U1430B-8H-1-A,115,150,66.45,66.8,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,1,A,222
346-U1430B-8H-2-A,0,132,66.8,68.12,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,2,A,223
346-U1430B-8H-2-A,132,150,68.12,68.3,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,2,A,224
346-U1430B-8H-3-A,0,9,68.3,68.39,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,3,A,225
346-U1430B-8H-3-A,9,12,68.39,68.42,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,3,A,226
346-U1430B-8H-3-A,12,27,68.42,68.57,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,3,A,227
346-U1430B-8H-3-A,27,150,68.57,69.8,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,3,A,228
346-U1430B-8H-4-A,0,28,69.8,70.08,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,4,A,229
346-U1430B-8H-4-A,28,150,70.08,71.3,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,mottling [BJ80],10Y 3/1 (very dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,4,A,230
346-U1430B-8H-5-A,0,150,71.3,72.8,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,mottling [BJ80],5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,5,A,231
346-U1430B-8H-6-A,0,93,72.8,73.73,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,mottling [BJ80],5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,6,A,232
346-U1430B-8H-6-A,93,150,73.73,74.3,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,6,A,233
346-U1430B-8H-6-A,136,145,74.16,74.25,,,,,pumice,volcaniclastic-bearing,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,6,A,234
346-U1430B-8H-7-A,0,33,74.3,74.63,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,7,A,235
346-U1430B-8H-7-A,19,27,74.49,74.57,,,,,pumice,volcaniclastic-bearing,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,7,A,236
346-U1430B-8H-7-A,33,57,74.63,74.87,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,mottling [BJ80],5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,7,A,237
346-U1430B-8H-CC-A,0,25,74.87,75.12,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,mottling [BJ80],5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,CC,A,238
346-U1430B-9H-1-A,0,69,74.8,75.49,,clayey silt [MMK88],,clayey silt ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,9,H,1,A,239
346-U1430B-9H-1-A,69,150,75.49,76.3,volcanic glass rich,silty clay [MMK88],,volcanic glass rich silty clay ,,,,,10Y 3/1 (very dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,volcanic glass rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,9,H,1,A,240
346-U1430B-9H-2-A,0,69,76.3,76.99,diatom bearing,silty clay [MMK88],with volcanic ash [Leg339],diatom bearing silty clay  with volcanic ash ,vitric,volcaniclastic-bearing,2,mottling [BJ80],5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,9,H,2,A,241
346-U1430B-9H-2-A,69,150,76.99,77.8,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,9,H,2,A,242
346-U1430B-9H-3-A,0,150,77.8,79.3,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,9,H,3,A,243
346-U1430B-9H-4-A,0,150,79.3,80.8,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,9,H,4,A,244
346-U1430B-9H-5-A,0,92,80.8,81.72,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,9,H,5,A,245
346-U1430B-9H-5-A,92,150,81.72,82.3,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,9,H,5,A,246
346-U1430B-9H-6-A,0,41,82.3,82.71,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,9,H,6,A,247
346-U1430B-9H-6-A,41,150,82.71,83.8,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,9,H,6,A,248
346-U1430B-9H-7-A,0,53,83.8,84.33,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,9,H,7,A,249
346-U1430B-9H-CC-A,0,27,84.33,84.6,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,9,H,CC,A,250
346-U1430B-10H-1-A,0,25,84.3,84.55,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,10,H,1,A,251
346-U1430B-10H-1-A,25,115,84.55,85.45,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,10,H,1,A,252
346-U1430B-10H-1-A,115,150,85.45,85.8,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,10,H,1,A,253
346-U1430B-10H-2-A,0,50,85.8,86.3,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,10,H,2,A,254
346-U1430B-10H-2-A,50,52,86.3,86.32,,tephra [FS84],,tephra ,scoria,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,10,H,2,A,255
346-U1430B-10H-2-A,52,132,86.32,87.12,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,10,H,2,A,256
346-U1430B-10H-2-A,132,150,87.12,87.3,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,10,H,2,A,257
346-U1430B-10H-3-A,0,150,87.3,88.8,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,10,H,3,A,258
346-U1430B-10H-4-A,0,45,88.8,89.25,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,10,H,4,A,259
