Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Principal Name,REFERENCE,Lithology Prefix,COMPLETE NAME,LITHOLOGY [%],LITHIFICATION,COLOR,GRAVEL SIZE CLASTLITHOLOGY,GRAVEL SIZE CLASTSHAPE,GRAVEL SIZE CLASTROUNDNESS,VOLCANICLASTIC GRAINS,COMMENTS,PHENOCRYST ABUNDANCE,PHENOCRYST COMPOSITION,PHENOCRYST GRAIN SIZE (mm),GROUNDMASS GRAIN SIZE (mm),GROUNDMASS COLOUR,VESICLE ABUNDANCE,VESICLE SHAPE,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
323-U1341B-25H-6-A,323,U1341,B,25,25-6,H,6,A,0,150,226.2,227.7,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,lamination with  olive 5Y 5/3; greenish brown 2.5Y 5/2; very dark gray 5Y 3/1,,,,,,,,,,,,399
323-U1341B-25H-7-A,323,U1341,B,25,25-7,H,7,A,0,63,227.7,228.33,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,lamination with  olive 5Y 5/3; greenish brown 2.5Y 5/2; very dark gray 5Y 3/1,,,,,,,,,,,,400
323-U1341B-25H-CC-A,323,U1341,B,25,25-CC,H,CC,A,0,10,228.33,228.43,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,lamination with  olive 5Y 5/3; greenish brown 2.5Y 5/2; very dark gray 5Y 3/1,,,,,,,,,,,,401
323-U1341B-26H-1-A,323,U1341,B,26,26-1,H,1,A,0,150,228.2,229.7,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,402
323-U1341B-26H-2-A,323,U1341,B,26,26-2,H,2,A,0,5,229.7,229.75,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,403
323-U1341B-26H-2-A,323,U1341,B,26,26-2,H,2,A,5,18,229.75,229.88,silt [S54],"Shepard, 1954",diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,404
323-U1341B-26H-2-A,323,U1341,B,26,26-2,H,2,A,18,35,229.88,230.05,diatom fine ash,Leg 323,,diatom fine ash,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,405
323-U1341B-26H-2-A,323,U1341,B,26,26-2,H,2,A,35,150,230.05,231.2,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,406
323-U1341B-26H-3-A,323,U1341,B,26,26-3,H,3,A,0,74,231.2,231.94,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,407
323-U1341B-26H-3-A,323,U1341,B,26,26-3,H,3,A,74,145,231.94,232.65,silt [S54],"Shepard, 1954",diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,408
323-U1341B-26H-3-A,323,U1341,B,26,26-3,H,3,A,145,150,232.65,232.7,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,409
323-U1341B-26H-4-A,323,U1341,B,26,26-4,H,4,A,0,150,232.7,234.2,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,410
323-U1341B-26H-5-A,323,U1341,B,26,26-5,H,5,A,0,150,234.2,235.7,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,411
323-U1341B-26H-6-A,323,U1341,B,26,26-6,H,6,A,0,67,235.7,236.37,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,412
323-U1341B-26H-6-A,323,U1341,B,26,26-6,H,6,A,67,87,236.37,236.57,silt [S54],"Shepard, 1954",diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,413
323-U1341B-26H-6-A,323,U1341,B,26,26-6,H,6,A,87,142,236.57,237.12,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,414
323-U1341B-26H-6-A,323,U1341,B,26,26-6,H,6,A,142,150,237.12,237.2,silt [S54],"Shepard, 1954",diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,415
323-U1341B-26H-7-A,323,U1341,B,26,26-7,H,7,A,0,43,237.2,237.63,silt [S54],"Shepard, 1954",diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,authigenic carbonates,,,,,,,,,,,,416
323-U1341B-26H-7-A,323,U1341,B,26,26-7,H,7,A,43,76,237.63,237.96,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,417
323-U1341B-26H-CC-A,323,U1341,B,26,26-CC,H,CC,A,0,16,237.96,238.12,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,418
323-U1341B-27H-1-A,323,U1341,B,27,27-1,H,1,A,0,150,237.7,239.2,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 5/3,,,,,also 5Y 4/2,,,,,,,,,,,,419
323-U1341B-27H-2-A,323,U1341,B,27,27-2,H,2,A,0,150,239.2,240.7,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 5/3,,,,,also 5Y 4/2,,,,,,,,,,,,420
323-U1341B-27H-3-A,323,U1341,B,27,27-3,H,3,A,0,150,240.7,242.2,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 5/3,,,,,also 5Y 4/2,,,,,,,,,,,,421
323-U1341B-27H-4-A,323,U1341,B,27,27-4,H,4,A,0,150,242.2,243.7,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 5/3,,,,,also 5Y 4/2,,,,,,,,,,,,422
323-U1341B-27H-5-A,323,U1341,B,27,27-5,H,5,A,0,150,243.7,245.2,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 5/3,,,,,also 5Y 4/2,,,,,,,,,,,,423
323-U1341B-27H-6-A,323,U1341,B,27,27-6,H,6,A,0,150,245.2,246.7,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 5/3,,,,,also 5Y 4/2,,,,,,,,,,,,424
323-U1341B-27H-7-A,323,U1341,B,27,27-7,H,7,A,0,65,246.7,247.35,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 5/3,,,,,also 5Y 4/2,,,,,,,,,,,,425
323-U1341B-27H-CC-A,323,U1341,B,27,27-CC,H,CC,A,0,25,247.35,247.6,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 5/3,,,,,also 5Y 4/2,,,,,,,,,,,,426
323-U1341B-28H-1-A,323,U1341,B,28,28-1,H,1,A,0,150,247.2,248.7,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,100,soft,5Y 5/2,,,,,laminated with light olive gray (5Y 6/2); olive gray (5Y 4/2) and olive (5Y 5/3 5Y 4/3),,,,,,,,,,,,427
323-U1341B-28H-2-A,323,U1341,B,28,28-2,H,2,A,0,150,248.7,250.2,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,100,soft,5Y 5/2,,,,,laminated with light olive gray (5Y 6/2); olive gray (5Y 4/2) and olive (5Y 5/3 5Y 4/3),,,,,,,,,,,,428
323-U1341B-28H-3-A,323,U1341,B,28,28-3,H,3,A,0,150,250.2,251.7,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,100,soft,5Y 5/2,,,,,laminated with light olive gray (5Y 6/2); olive gray (5Y 4/2) and olive (5Y 5/3 5Y 4/3),,,,,,,,,,,,429
323-U1341B-28H-4-A,323,U1341,B,28,28-4,H,4,A,0,150,251.7,253.2,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,100,soft,5Y 5/2,,,,,laminated with light olive gray (5Y 6/2); olive gray (5Y 4/2) and olive (5Y 5/3 5Y 4/3),,,,,,,,,,,,430
323-U1341B-28H-5-A,323,U1341,B,28,28-5,H,5,A,0,150,253.2,254.7,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,100,soft,5Y 5/2,,,,,laminated with light olive gray (5Y 6/2); olive gray (5Y 4/2) and olive (5Y 5/3 5Y 4/3),,,,,,,,,,,,431
323-U1341B-28H-6-A,323,U1341,B,28,28-6,H,6,A,0,143,254.7,256.13,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,100,soft,5Y 5/2,,,,,laminated with light olive gray (5Y 6/2); olive gray (5Y 4/2) and olive (5Y 5/3 5Y 4/3),,,,,,,,,,,,432
323-U1341B-28H-6-A,323,U1341,B,28,28-6,H,6,A,143,150,256.13,256.2,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,433
323-U1341B-28H-7-A,323,U1341,B,28,28-7,H,7,A,0,82,256.2,257.02,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,434
323-U1341B-28H-CC-A,323,U1341,B,28,28-CC,H,CC,A,0,10,257.02,257.12,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,435
323-U1341B-29H-1-A,323,U1341,B,29,29-1,H,1,A,0,150,256.7,258.2,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,436
323-U1341B-29H-2-A,323,U1341,B,29,29-2,H,2,A,0,150,258.2,259.7,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,437
323-U1341B-29H-3-A,323,U1341,B,29,29-3,H,3,A,0,0.015,259.7,259.7,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,438
323-U1341B-29H-3-A,323,U1341,B,29,29-3,H,3,A,0,28,259.7,259.98,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 5/3,,,,,,,,,,,,,,,,,439
323-U1341B-29H-3-A,323,U1341,B,29,29-3,H,3,A,28,150,259.98,261.2,diatom clayey silt,,,diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,440
323-U1341B-29H-3-A,323,U1341,B,29,29-3,H,3,A,35,150,260.05,261.2,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,441
323-U1341B-29H-4-A,323,U1341,B,29,29-4,H,4,A,0,35,261.2,261.55,diatom clayey silt,,,diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,442
323-U1341B-29H-4-A,323,U1341,B,29,29-4,H,4,A,0,150,261.2,262.7,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,443
323-U1341B-29H-5-A,323,U1341,B,29,29-5,H,5,A,0,150,262.7,264.2,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,444
323-U1341B-29H-6-A,323,U1341,B,29,29-6,H,6,A,0,20,264.2,264.4,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,445
323-U1341B-29H-6-A,323,U1341,B,29,29-6,H,6,A,20,110,264.4,265.3,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 5/3,,,,,,,,,,,,,,,,,446
323-U1341B-29H-7-A,323,U1341,B,29,29-7,H,7,A,0,35,265.3,265.65,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 5/3,,,,,,,,,,,,,,,,,447
323-U1341B-29H-7-A,323,U1341,B,29,29-7,H,7,A,35,52,265.65,265.82,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,448
323-U1341B-29H-CC-A,323,U1341,B,29,29-CC,H,CC,A,0,10,265.82,265.92,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,449
323-U1341B-30H-1-A,323,U1341,B,30,30-1,H,1,A,0,150,266.2,267.7,diatom ooze,Leg 323,,diatom ooze,40,soft,5Y 6/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,450
323-U1341B-30H-1-A,323,U1341,B,30,30-1,H,1,A,0,150,266.2,267.7,diatom ooze,Leg 323,,diatom ooze,60,soft,5Y 5/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,451
323-U1341B-30H-2-A,323,U1341,B,30,30-2,H,2,A,0,67,267.7,268.37,diatom ooze,Leg 323,,diatom ooze,30,soft,5Y 5/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,452
323-U1341B-30H-2-A,323,U1341,B,30,30-2,H,2,A,0,67,267.7,268.37,diatom ooze,Leg 323,,diatom ooze,70,soft,5Y 6/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,453
323-U1341B-30H-2-A,323,U1341,B,30,30-2,H,2,A,67,150,268.37,269.2,diatom ooze,Leg 323,,diatom ooze,50,soft,5Y 4/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,454
323-U1341B-30H-2-A,323,U1341,B,30,30-2,H,2,A,67,150,268.37,269.2,diatom ooze,Leg 323,,diatom ooze,50,soft,5Y 5/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,455
323-U1341B-30H-3-A,323,U1341,B,30,30-3,H,3,A,0,32,269.2,269.52,diatom ooze,Leg 323,,diatom ooze,50,soft,5Y 4/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,456
323-U1341B-30H-3-A,323,U1341,B,30,30-3,H,3,A,0,32,269.2,269.52,diatom ooze,Leg 323,,diatom ooze,50,soft,5Y 5/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,457
323-U1341B-30H-3-A,323,U1341,B,30,30-3,H,3,A,32,150,269.52,270.7,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,,,,,,458
323-U1341B-30H-4-A,323,U1341,B,30,30-4,H,4,A,0,60,270.7,271.3,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,,,,,,459
323-U1341B-30H-4-A,323,U1341,B,30,30-4,H,4,A,60,150,271.3,272.2,diatom ooze,Leg 323,,diatom ooze,10,soft,5Y 5/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,460
323-U1341B-30H-4-A,323,U1341,B,30,30-4,H,4,A,60,150,271.3,272.2,diatom ooze,Leg 323,,diatom ooze,90,soft,5Y 4/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,461
323-U1341B-30H-5-A,323,U1341,B,30,30-5,H,5,A,0,45,272.2,272.65,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 5/2,,,,,,,,,,,,,,,,,462
323-U1341B-30H-5-A,323,U1341,B,30,30-5,H,5,A,45,150,272.65,273.7,diatom ooze,Leg 323,,diatom ooze,40,soft,5Y 4/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,463
323-U1341B-30H-5-A,323,U1341,B,30,30-5,H,5,A,45,150,272.65,273.7,diatom ooze,Leg 323,,diatom ooze,60,soft,5Y 5/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,464
323-U1341B-30H-6-A,323,U1341,B,30,30-6,H,6,A,0,150,273.7,275.2,diatom ooze,Leg 323,,diatom ooze,40,soft,5Y 4/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,465
323-U1341B-30H-6-A,323,U1341,B,30,30-6,H,6,A,0,150,273.7,275.2,diatom ooze,Leg 323,,diatom ooze,60,soft,5Y 5/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,466
323-U1341B-30H-7-A,323,U1341,B,30,30-7,H,7,A,0,79,275.2,275.99,diatom ooze,Leg 323,,diatom ooze,40,soft,5Y 4/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,467
323-U1341B-30H-7-A,323,U1341,B,30,30-7,H,7,A,0,79,275.2,275.99,diatom ooze,Leg 323,,diatom ooze,60,soft,5Y 5/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,468
323-U1341B-30H-CC-A,323,U1341,B,30,30-CC,H,CC,A,0,19,276,276.19,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,,,,,,469
323-U1341B-31H-1-A,323,U1341,B,31,31-1,H,1,A,0,60,275.7,276.3,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,,,,,,470
323-U1341B-31H-1-A,323,U1341,B,31,31-1,H,1,A,60,150,276.3,277.2,diatom ooze,Leg 323,,diatom ooze,,soft,10Y 4/1,,,,,,,,,,,,,,,,,471
323-U1341B-31H-2-A,323,U1341,B,31,31-2,H,2,A,0,150,277.2,278.7,diatom ooze,Leg 323,,diatom ooze,,soft,10Y 4/1,,,,,,,,,,,,,,,,,472
323-U1341B-31H-3-A,323,U1341,B,31,31-3,H,3,A,0,150,278.7,280.2,diatom ooze,Leg 323,,diatom ooze,50,soft,5Y 4/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,473
323-U1341B-31H-3-A,323,U1341,B,31,31-3,H,3,A,0,150,278.7,280.2,diatom ooze,Leg 323,,diatom ooze,50,soft,10Y 4/1,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,474
323-U1341B-31H-4-A,323,U1341,B,31,31-4,H,4,A,0,15,280.2,280.35,diatom ooze,Leg 323,,diatom ooze,50,soft,5Y 4/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,475
323-U1341B-31H-4-A,323,U1341,B,31,31-4,H,4,A,0,15,280.2,280.35,diatom ooze,Leg 323,,diatom ooze,50,soft,10Y 4/1,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,476
323-U1341B-31H-4-A,323,U1341,B,31,31-4,H,4,A,15,150,280.35,281.7,diatom ooze,Leg 323,,diatom ooze,30,soft,5Y 5/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,477
323-U1341B-31H-4-A,323,U1341,B,31,31-4,H,4,A,15,150,280.35,281.7,diatom ooze,Leg 323,,diatom ooze,70,soft,5Y 4/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,478
323-U1341B-31H-5-A,323,U1341,B,31,31-5,H,5,A,0,140,281.7,283.1,diatom ooze,Leg 323,,diatom ooze,30,soft,5Y 5/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,479
323-U1341B-31H-5-A,323,U1341,B,31,31-5,H,5,A,0,140,281.7,283.1,diatom ooze,Leg 323,,diatom ooze,70,soft,5Y 4/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,480
323-U1341B-31H-6-A,323,U1341,B,31,31-6,H,6,A,0,47,283.1,283.57,diatom ooze,Leg 323,,diatom ooze,30,soft,5Y 5/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,481
323-U1341B-31H-6-A,323,U1341,B,31,31-6,H,6,A,0,47,283.1,283.57,diatom ooze,Leg 323,,diatom ooze,70,soft,5Y 4/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,482
323-U1341B-31H-CC-A,323,U1341,B,31,31-CC,H,CC,A,0,23,283.57,283.8,diatom ooze,Leg 323,,diatom ooze,30,soft,5Y 5/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,483
323-U1341B-31H-CC-A,323,U1341,B,31,31-CC,H,CC,A,0,23,283.57,283.8,diatom ooze,Leg 323,,diatom ooze,70,soft,5Y 4/2,,,,,undulated thick lamination to thin bedding,,,,,,,,,,,,484
323-U1341B-32H-1-A,323,U1341,B,32,32-1,H,1,A,0,34,283.8,284.14,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 5/2,,,,,,,,,,,,,,,,,485
323-U1341B-32H-1-A,323,U1341,B,32,32-1,H,1,A,34,79,284.14,284.59,diatom ooze,Leg 323,,diatom ooze,40,stiff,5Y 7/2,,,,,,,,,,,,,,,,,486
323-U1341B-32H-1-A,323,U1341,B,32,32-1,H,1,A,34,79,284.14,284.59,diatom ooze,Leg 323,,diatom ooze,60,stiff,5Y 5/2,,,,,,,,,,,,,,,,,487
323-U1341B-32H-1-A,323,U1341,B,32,32-1,H,1,A,79,150,284.59,285.3,diatom ooze,Leg 323,,diatom ooze,40,stiff,5Y 7/2,,,,,,,,,,,,,,,,,488
323-U1341B-32H-1-A,323,U1341,B,32,32-1,H,1,A,79,150,284.59,285.3,diatom ooze,Leg 323,,diatom ooze,60,stiff,5Y 6/3,,,,,,,,,,,,,,,,,489
323-U1341B-32H-2-A,323,U1341,B,32,32-2,H,2,A,0,90,285.3,286.2,diatom ooze,Leg 323,,diatom ooze,40,stiff,5Y 7/2,,,,,,,,,,,,,,,,,490
323-U1341B-32H-2-A,323,U1341,B,32,32-2,H,2,A,0,90,285.3,286.2,diatom ooze,Leg 323,,diatom ooze,60,stiff,5Y 6/3,,,,,,,,,,,,,,,,,491
323-U1341B-32H-3-A,323,U1341,B,32,32-3,H,3,A,0,12,286.2,286.32,diatom ooze,Leg 323,,diatom ooze,90,stiff,5Y 4/1 ,,,,,authigenic carbonates,,,,,,,,,,,,492
323-U1341B-32H-3-A,323,U1341,B,32,32-3,H,3,A,12,34,286.32,286.54,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,493
323-U1341B-32H-3-A,323,U1341,B,32,32-3,H,3,A,34,64,286.54,286.84,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,homogenous,,,,,,,,,,,,494
323-U1341B-32H-4-A,323,U1341,B,32,32-4,H,4,A,0,120,286.84,288.04,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,495
323-U1341B-32H-4-A,323,U1341,B,32,32-4,H,4,A,120,150,288.04,288.34,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,496
323-U1341B-32H-5-A,323,U1341,B,32,32-5,H,5,A,0,29,288.34,288.63,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,497
323-U1341B-32H-5-A,323,U1341,B,32,32-5,H,5,A,29,89,288.63,289.23,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 5/1,,,,,,,,,,,,,,,,,498
323-U1341B-32H-6-A,323,U1341,B,32,32-6,H,6,A,0,85,289.23,290.08,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 5/2,,,,,,,,,,,,,,,,,499
323-U1341B-32H-6-A,323,U1341,B,32,32-6,H,6,A,0,85,289.23,290.08,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 6/2,,,,,,,,,,,,,,,,,500
323-U1341B-32H-6-A,323,U1341,B,32,32-6,H,6,A,85,150,290.08,290.73,diatom ooze,Leg 323,,diatom ooze,30,stiff,5Y 6/2,,,,,,,,,,,,,,,,,501
323-U1341B-32H-6-A,323,U1341,B,32,32-6,H,6,A,85,150,290.08,290.73,diatom ooze,Leg 323,,diatom ooze,70,stiff,5Y 4/2,,,,,,,,,,,,,,,,,502
323-U1341B-32H-7-A,323,U1341,B,32,32-7,H,7,A,0,32,290.73,291.05,diatom ooze,Leg 323,,diatom ooze,30,stiff,5Y 6/2,,,,,,,,,,,,,,,,,503
323-U1341B-32H-7-A,323,U1341,B,32,32-7,H,7,A,0,32,290.73,291.05,diatom ooze,Leg 323,,diatom ooze,70,stiff,5Y 4/2,,,,,,,,,,,,,,,,,504
323-U1341B-32H-7-A,323,U1341,B,32,32-7,H,7,A,32,63,291.05,291.36,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,505
323-U1341B-32H-7-A,323,U1341,B,32,32-7,H,7,A,63,73,291.36,291.46,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,506
323-U1341B-33H-1-A,323,U1341,B,33,33-1,H,1,A,0,150,293.3,294.8,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,507
323-U1341B-33H-2-A,323,U1341,B,33,33-2,H,2,A,0,46,294.8,295.26,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,508
323-U1341B-33H-2-A,323,U1341,B,33,33-2,H,2,A,46,100,295.26,295.8,diatom ooze,Leg 323,,diatom ooze,40,stiff,5Y 6/2,,,,,,,,,,,,,,,,,509
323-U1341B-33H-2-A,323,U1341,B,33,33-2,H,2,A,46,100,295.26,295.8,diatom ooze,Leg 323,,diatom ooze,60,stiff,5Y 4/2,,,,,,,,,,,,,,,,,510
323-U1341B-33H-2-A,323,U1341,B,33,33-2,H,2,A,100,150,295.8,296.3,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,511
323-U1341B-33H-3-A,323,U1341,B,33,33-3,H,3,A,0,70,296.3,297,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,512
323-U1341B-33H-3-A,323,U1341,B,33,33-3,H,3,A,70,100,297,297.3,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 5/2,,,,,thin bedding,,,,,,,,,,,,513
323-U1341B-33H-3-A,323,U1341,B,33,33-3,H,3,A,100,135,297.3,297.65,fine ash [IUGS-LM89],"International Union of Geological Sciences-Le Maitre, 1989",,fine ash,,stiff,5Y 4/1 ,,,,,,,,,,,,,,,,,514
323-U1341B-33H-3-A,323,U1341,B,33,33-3,H,3,A,135,150,297.65,297.8,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/1 ,,,,,,,,,,,,,,,,,515
323-U1341B-33H-4-A,323,U1341,B,33,33-4,H,4,A,0,5,297.8,297.85,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/1 ,,,,,,,,,,,,,,,,,516
323-U1341B-33H-4-A,323,U1341,B,33,33-4,H,4,A,5,150,297.85,299.3,diatom ooze,Leg 323,,diatom ooze,40,stiff,5Y 5/2,,,,,,,,,,,,,,,,,517
323-U1341B-33H-4-A,323,U1341,B,33,33-4,H,4,A,5,150,297.85,299.3,diatom ooze,Leg 323,,diatom ooze,60,stiff,5Y 7/2,,,,,,,,,,,,,,,,,518
323-U1341B-33H-5-A,323,U1341,B,33,33-5,H,5,A,0,26,299.3,299.56,diatom ooze,Leg 323,,diatom ooze,40,stiff,5Y 5/2,,,,,,,,,,,,,,,,,519
323-U1341B-33H-5-A,323,U1341,B,33,33-5,H,5,A,0,26,299.3,299.56,diatom ooze,Leg 323,,diatom ooze,60,stiff,5Y 7/2,,,,,,,,,,,,,,,,,520
323-U1341B-33H-5-A,323,U1341,B,33,33-5,H,5,A,26,100,299.56,300.3,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,521
323-U1341B-33H-6-A,323,U1341,B,33,33-6,H,6,A,0,66,300.3,300.96,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,522
323-U1341B-33H-CC-A,323,U1341,B,33,33-CC,H,CC,A,0,27,300.96,301.23,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,523
323-U1341B-34H-1-A,323,U1341,B,34,34-1,H,1,A,0,138,301.2,302.58,diatom ooze,Leg 323,,diatom ooze,20,,5Y 7/1,,,,,,,,,,,,,,,,,524
323-U1341B-34H-1-A,323,U1341,B,34,34-1,H,1,A,0,138,301.2,302.58,diatom ooze,Leg 323,,diatom ooze,80,,5Y 4/3,,,,,,,,,,,,,,,,,525
