Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. color,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. abundance [%],MIN Lith. color,MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,"Layer, boundary, lamination, grading",Layer or bedding thickness,Clasts abundance,Diagenetic constituent,Diagenetic structure,Bioturbation intensity,Bioturbation intensity rank,Macrofossil abundance name,Deformational structures,General interval comment,MAJ Lith. Prefix abundance Plot [%],MAJ Lith. Principal name abundance Plot [%],File data,row_index
339-U1391B-9H-7-A,339,U1391,B,9,9-7,H,7,A,0,47,84.63,85.1,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Small shell fragments and black specks (sulfides) present. ,100,100,,139
339-U1391B-9H-7-A,339,U1391,B,9,9-7,H,7,A,47,57,85.1,85.2,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,bigradational bedding,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and black specks (sulfides) present. ,100,100,,140
339-U1391B-9H-7-A,339,U1391,B,9,9-7,H,7,A,57,129,85.2,85.92,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Small shell fragments and black specks (sulfides) present. ,100,100,,141
339-U1391B-9H-CC-A,339,U1391,B,9,9-CC,H,CC,A,0,32,85.92,86.24,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Small shell fragments and black specks (sulfides) present. ,100,100,,142
339-U1391B-10H-1-A,339,U1391,B,10,10-1,H,1,A,0,123,85.5,86.73,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Slight brownish gray mottle. Shell fragments, forams, and black specks (sulfides) present. Scaphopod at 34 cm. ",100,100,,143
339-U1391B-10H-2-A,339,U1391,B,10,10-2,H,2,A,0,142,86.73,88.15,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Slight darker brownish gray mottle. Shell fragments, forams, pyrite burrows and black specks (sulfides) present. Scaphopod at 34 cm. ",100,100,,144
339-U1391B-10H-3-A,339,U1391,B,10,10-3,H,3,A,0,61,88.15,88.76,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,few [A48],,"Slight darker brownish gray mottle. Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,145
339-U1391B-10H-3-A,339,U1391,B,10,10-3,H,3,A,61,144,88.76,89.59,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,146
339-U1391B-10H-4-A,339,U1391,B,10,10-4,H,4,A,0,145,89.59,91.04,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,147
339-U1391B-10H-5-A,339,U1391,B,10,10-5,H,5,A,0,50,91.04,91.54,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,148
339-U1391B-10H-5-A,339,U1391,B,10,10-5,H,5,A,50,150,91.54,92.54,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,149
339-U1391B-10H-6-A,339,U1391,B,10,10-6,H,6,A,0,31,92.54,92.85,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,150
339-U1391B-10H-6-A,339,U1391,B,10,10-6,H,6,A,31,61,92.85,93.15,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,151
339-U1391B-10H-6-A,339,U1391,B,10,10-6,H,6,A,61,149,93.15,94.03,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 3/1 (very dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,152
339-U1391B-10H-7-A,339,U1391,B,10,10-7,H,7,A,0,100,94.03,95.03,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 3/1 (very dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,153
339-U1391B-10H-7-A,339,U1391,B,10,10-7,H,7,A,100,138,95.03,95.41,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Forams, pyrite burrows and black specks (sulfides) present. ",100,100,,154
339-U1391B-10H-CC-A,339,U1391,B,10,10-CC,H,CC,A,0,28,95.41,95.69,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Forams, pyrite burrows and black specks (sulfides) present. ",100,100,,155
339-U1391B-11H-1-A,339,U1391,B,11,11-1,H,1,A,0,100,95,96,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and black specks (sulfides) present. ",100,100,,156
339-U1391B-11H-1-A,339,U1391,B,11,11-1,H,1,A,100,141,96,96.41,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/2 (dark grayish brown),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,157
339-U1391B-11H-2-A,339,U1391,B,11,11-2,H,2,A,0,142,96.41,97.83,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/2 (dark grayish brown),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,common [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,158
339-U1391B-11H-3-A,339,U1391,B,11,11-3,H,3,A,0,67,97.83,98.5,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/2 (dark grayish brown),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,common [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,159
339-U1391B-11H-3-A,339,U1391,B,11,11-3,H,3,A,67,90,98.5,98.73,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/2 (dark grayish brown),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,bigradational bedding,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and black specks (sulfides) present. ",100,100,,160
339-U1391B-11H-3-A,339,U1391,B,11,11-3,H,3,A,90,141,98.73,99.24,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/2 (dark grayish brown),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,common [A48],,"Shell fragments, forams and black specks (sulfides) present. ",100,100,,161
339-U1391B-11H-4-A,339,U1391,B,11,11-4,H,4,A,0,19,99.24,99.43,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/2 (dark grayish brown),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,common [A48],,"Shell fragments, forams and black specks (sulfides) present. ",100,100,,162
339-U1391B-11H-4-A,339,U1391,B,11,11-4,H,4,A,19,53,99.43,99.77,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/2 (dark grayish brown),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,bigradational bedding,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,163
339-U1391B-11H-4-A,339,U1391,B,11,11-4,H,4,A,53,73,99.77,99.97,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/2 (dark grayish brown),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,164
339-U1391B-11H-4-A,339,U1391,B,11,11-4,H,4,A,73,103,99.97,100.27,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 5/1 (gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,165
339-U1391B-11H-4-A,339,U1391,B,11,11-4,H,4,A,103,142,100.27,100.66,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/2 (dark grayish brown),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,uncertain boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,166
339-U1391B-11H-5-A,339,U1391,B,11,11-5,H,5,A,0,35,100.66,101.01,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/2 (dark grayish brown),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,bigradational bedding,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,167
339-U1391B-11H-5-A,339,U1391,B,11,11-5,H,5,A,35,65,101.01,101.31,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/2 (dark grayish brown),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,168
339-U1391B-11H-5-A,339,U1391,B,11,11-5,H,5,A,65,74,101.31,101.4,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/2 (dark grayish brown),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,bigradational bedding,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. Patches of fine quartz present. ",100,100,,169
339-U1391B-11H-5-A,339,U1391,B,11,11-5,H,5,A,74,146,101.4,102.12,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/2 (dark grayish brown),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present.,100,100,,170
339-U1391B-11H-6-A,339,U1391,B,11,11-6,H,6,A,0,69,102.12,102.81,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/2 (dark grayish brown),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams and black specks (sulfides) present. ,100,100,,171
339-U1391B-11H-6-A,339,U1391,B,11,11-6,H,6,A,69,93,102.81,103.05,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/2 (dark grayish brown),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,bigradational bedding,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. Patches of fine quartz present. ",100,100,,172
339-U1391B-11H-6-A,339,U1391,B,11,11-6,H,6,A,93,146,103.05,103.58,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 5/2 (grayish brown),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Brownish mottle. Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,173
339-U1391B-11H-7-A,339,U1391,B,11,11-7,H,7,A,0,28,103.58,103.86,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 5/2 (grayish brown),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,few [A48],,"Brownish mottle. Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,174
339-U1391B-11H-7-A,339,U1391,B,11,11-7,H,7,A,28,111,103.86,104.69,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/2 (dark grayish brown),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present.,100,100,,175
339-U1391B-11H-CC-A,339,U1391,B,11,11-CC,H,CC,A,0,29,104.69,104.98,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/2 (dark grayish brown),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. Patches of fine quartz present. ",100,100,,176
339-U1391B-12H-1-A,339,U1391,B,12,12-1,H,1,A,0,12,104.5,104.62,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,few [A48],,2.5Y 4/2 Mottle. Shell fragment and forams present.,100,100,,177
339-U1391B-12H-1-A,339,U1391,B,12,12-1,H,1,A,12,15,104.62,104.65,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,5GY 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,few [A48],,"2.5Y 4/2 Mottle. Shell fragment, forams and pyrite burrows present.",100,100,,178
339-U1391B-12H-1-A,339,U1391,B,12,12-1,H,1,A,15,147,104.65,105.97,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,2.5Y 4/2 Mottle. Shell fragment and forams present.,100,100,,179
339-U1391B-12H-2-A,339,U1391,B,12,12-2,H,2,A,0,141,105.92,107.33,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,2.5Y 4/2 Mottle. Shell fragment and forams present.,100,100,,180
339-U1391B-12H-3-A,339,U1391,B,12,12-3,H,3,A,0,141,107.33,108.74,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,2.5Y 4/2 Mottle. Shell fragment and forams present.,100,100,,181
339-U1391B-12H-4-A,339,U1391,B,12,12-4,H,4,A,0,142,108.74,110.16,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,2.5Y 4/2 Mottle. Shell fragment and forams present.,100,100,,182
339-U1391B-12H-5-A,339,U1391,B,12,12-5,H,5,A,0,85,110.16,111.01,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,few [A48],,2.5Y 4/2 Mottle. Shell fragment and forams present.,100,100,,183
339-U1391B-12H-5-A,339,U1391,B,12,12-5,H,5,A,85,142,111.01,111.58,calcareous [Leg339],mud [Leg339],,calcareous   mud,calcareous  mud,mud,100,5GY 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"2.5Y 4/2 Mottle. Shell fragment, forams and pyrite burrows present.",100,100,,184
339-U1391B-12H-6-A,339,U1391,B,12,12-6,H,6,A,0,142,111.58,113,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,5GY 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"2.5Y 4/2 Mottle. Shell fragment, forams and pyrite burrows present.",100,100,,185
339-U1391B-12H-7-A,339,U1391,B,12,12-7,H,7,A,0,139,113,114.39,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,5GY 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"2.5Y 4/2 Mottle. Shell fragment, forams and pyrite burrows present.",100,100,,186
339-U1391B-12H-CC-A,339,U1391,B,12,12-CC,H,CC,A,0,44,114.39,114.83,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,5GY 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"2.5Y 4/2 Mottle. Shell fragment, forams and pyrite burrows present.",100,100,,187
339-U1391B-13H-1-A,339,U1391,B,13,13-1,H,1,A,0,131,114,115.31,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,188
339-U1391B-13H-1-A,339,U1391,B,13,13-1,H,1,A,131,141,115.31,115.41,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,189
339-U1391B-13H-2-A,339,U1391,B,13,13-2,H,2,A,0,4,115.41,115.45,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,190
339-U1391B-13H-2-A,339,U1391,B,13,13-2,H,2,A,4,11,115.45,115.52,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,normal grading,,,,,slight_339 [DB91],3,,,Forams present,100,100,,191
339-U1391B-13H-2-A,339,U1391,B,13,13-2,H,2,A,11,16,115.52,115.57,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,normal grading,,,,,slight_339 [DB91],3,,,Shell fragments present.,100,100,,192
339-U1391B-13H-2-A,339,U1391,B,13,13-2,H,2,A,16,33,115.57,115.74,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,193
339-U1391B-13H-2-A,339,U1391,B,13,13-2,H,2,A,33,34,115.74,115.75,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,normal grading,,,,,slight_339 [DB91],3,,,Well sorted.,100,100,,194
339-U1391B-13H-2-A,339,U1391,B,13,13-2,H,2,A,34,82,115.75,116.23,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,195
339-U1391B-13H-2-A,339,U1391,B,13,13-2,H,2,A,82,141,116.23,116.82,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,196
339-U1391B-13H-3-A,339,U1391,B,13,13-3,H,3,A,0,61,116.82,117.43,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,197
339-U1391B-13H-3-A,339,U1391,B,13,13-3,H,3,A,61,141,117.43,118.23,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,198
339-U1391B-13H-4-A,339,U1391,B,13,13-4,H,4,A,0,141,118.23,119.64,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,199
339-U1391B-13H-5-A,339,U1391,B,13,13-5,H,5,A,0,143,119.64,121.07,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,200
339-U1391B-13H-6-A,339,U1391,B,13,13-6,H,6,A,0,143,121.07,122.5,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,201
339-U1391B-13H-7-A,339,U1391,B,13,13-7,H,7,A,0,90,122.5,123.4,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,202
