Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. color,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. abundance [%],MIN Lith. color,MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,"Layer, boundary, lamination, grading",Layer or bedding thickness,Clasts abundance,Diagenetic constituent,Diagenetic structure,Bioturbation intensity,Bioturbation intensity rank,Macrofossil abundance name,Deformational structures,General interval comment,MAJ Lith. Prefix abundance Plot [%],MAJ Lith. Principal name abundance Plot [%],File Data
"339-U1389E-15R-4-A, 0-36",339,U1389,E,15,15-4,R,4,A,0,36,458.42,458.78,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,shell fragments,100,100,
"339-U1389E-15R-4-A, 36-40",339,U1389,E,15,15-4,R,4,A,36,40,458.78,458.82,,silty mud [Leg339],,silty mud ,silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,bigradational bedding,,,,,slight_339 [DB91],3,rare [A48],,shell fragments,100,100,
"339-U1389E-15R-4-A, 40-70",339,U1389,E,15,15-4,R,4,A,40,70,458.82,459.12,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,shell fragments,100,100,
"339-U1389E-16R-1-A, 0-90",339,U1389,E,16,16-1,R,1,A,0,90,463.8,464.7,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 3/1 (very dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,shell fragments,100,100,
"339-U1389E-16R-1-A, 90-102",339,U1389,E,16,16-1,R,1,A,90,102,464.7,464.82,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 3/1 (very dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,normal grading,,,,,slight_339 [DB91],3,rare [A48],,shell fragments,100,100,
"339-U1389E-16R-1-A, 102-131",339,U1389,E,16,16-1,R,1,A,102,131,464.82,465.11,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 3/1 (very dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,shell fragments,100,100,
"339-U1389E-17R-1-A, 0-121",339,U1389,E,17,17-1,R,1,A,0,121,473.3,474.51,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 3/1 (very dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and pyrite burrows present.,100,100,
"339-U1389E-17R-1-A, 121-150",339,U1389,E,17,17-1,R,1,A,121,150,474.51,474.8,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 3/1 (very dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Very large pyrite filled burrow from 124 cm ,100,100,
"339-U1389E-17R-2-A, 0-3",339,U1389,E,17,17-2,R,2,A,0,3,474.8,474.83,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 3/1 (very dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Very large pyrite filled burrow to 3 cm ,100,100,
"339-U1389E-17R-2-A, 3-135",339,U1389,E,17,17-2,R,2,A,3,135,474.83,476.15,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 3/1 (very dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and pyrite burrows present. Gastropod at 108 cm ,100,100,
"339-U1389E-17R-2-A, 135-150",339,U1389,E,17,17-2,R,2,A,135,150,476.15,476.3,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 3/1 (very dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,
"339-U1389E-17R-3-A, 0-16",339,U1389,E,17,17-3,R,3,A,0,16,476.3,476.46,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 3/1 (very dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Small shell fragments present,100,100,
"339-U1389E-17R-3-A, 0-97",339,U1389,E,17,17-3,R,3,A,0,97,476.3,477.27,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 3/1 (very dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Small shell fragments and silt filled burrow present,100,100,
"339-U1389E-17R-3-A, 16-56",339,U1389,E,17,17-3,R,3,A,16,56,476.46,476.86,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 3/1 (very dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Small shell fragments present,100,100,
"339-U1389E-17R-3-A, 97-107",339,U1389,E,17,17-3,R,3,A,97,107,477.27,477.37,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 3/1 (very dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,,100,100,
"339-U1389E-17R-3-A, 107-150",339,U1389,E,17,17-3,R,3,A,107,150,477.37,477.8,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 3/1 (very dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Silt filled burrows present,100,100,
"339-U1389E-17R-4-A, 0-80",339,U1389,E,17,17-4,R,4,A,0,80,477.8,478.6,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 3/1 (very dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Silt filled burrows present,100,100,
"339-U1389E-17R-4-A, 80-94",339,U1389,E,17,17-4,R,4,A,80,94,478.6,478.74,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 3/1 (very dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,,100,100,
"339-U1389E-17R-4-A, 94-97",339,U1389,E,17,17-4,R,4,A,94,97,478.74,478.77,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 3/1 (very dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Very small shell fragments present,100,100,
"339-U1389E-17R-CC-A, 0-9",339,U1389,E,17,17-CC,R,CC,A,0,9,478.77,478.86,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 3/1 (very dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Very small shell fragments present,100,100,
"339-U1389E-18R-1-A, 0-120",339,U1389,E,18,18-1,R,1,A,0,120,482.8,484,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Forams small shell fragments present. Pyrite filled burrows are common.,100,100,
"339-U1389E-18R-1-A, 120-137",339,U1389,E,18,18-1,R,1,A,120,137,484,484.17,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present.,100,100,
"339-U1389E-18R-1-A, 137-150",339,U1389,E,18,18-1,R,1,A,137,150,484.17,484.3,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present.,100,100,
"339-U1389E-18R-2-A, 0-54",339,U1389,E,18,18-2,R,2,A,0,54,484.3,484.84,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present.,100,100,
"339-U1389E-18R-2-A, 54-62",339,U1389,E,18,18-2,R,2,A,54,62,484.84,484.92,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,
"339-U1389E-18R-CC-A, 0-9",339,U1389,E,18,18-CC,R,CC,A,0,9,484.92,485.01,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,
"339-U1389E-19R-1-A, 0-150",339,U1389,E,19,19-1,R,1,A,0,150,492.3,493.8,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Pyrite filled burrows present.,100,100,
"339-U1389E-19R-2-A, 0-140",339,U1389,E,19,19-2,R,2,A,0,140,493.8,495.2,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Pyrite filled burrows present.,100,100,
"339-U1389E-19R-3-A, 0-52",339,U1389,E,19,19-3,R,3,A,0,52,495.2,495.72,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Pyrite filled burrows present.,100,100,
"339-U1389E-19R-3-A, 52-113",339,U1389,E,19,19-3,R,3,A,52,113,495.72,496.33,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Small shell fragments and pyrite filled burrows present.,100,100,
"339-U1389E-19R-CC-A, 0-9",339,U1389,E,19,19-CC,R,CC,A,0,9,496.33,496.42,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,
"339-U1389E-20R-1-A, 0-64",339,U1389,E,20,20-1,R,1,A,0,64,501.8,502.44,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments and forams present.,100,100,
"339-U1389E-20R-1-A, 64-150",339,U1389,E,20,20-1,R,1,A,64,150,502.44,503.3,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,very fine sand [W22_2],3,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present. Scaphopoda at 129 cm.,100,100,
"339-U1389E-20R-2-A, 0-86",339,U1389,E,20,20-2,R,2,A,0,86,503.3,504.16,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,very fine sand [W22_2],3,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present. ,100,100,
"339-U1389E-20R-2-A, 86-150",339,U1389,E,20,20-2,R,2,A,86,150,504.16,504.8,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams pyrite filled burrows present. ",100,100,
"339-U1389E-20R-3-A, 0-150",339,U1389,E,20,20-3,R,3,A,0,150,504.8,506.3,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams pyrite filled burrows present. ",100,100,
"339-U1389E-20R-4-A, 0-150",339,U1389,E,20,20-4,R,4,A,0,150,506.3,507.8,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams pyrite filled burrows present. Coral fragment at 84 cm",100,100,
"339-U1389E-20R-5-A, 0-51",339,U1389,E,20,20-5,R,5,A,0,51,507.8,508.31,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams pyrite filled burrows present.",100,100,
"339-U1389E-20R-5-A, 51-71",339,U1389,E,20,20-5,R,5,A,51,71,508.31,508.51,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,normal grading,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams pyrite filled burrows present.",100,100,
"339-U1389E-20R-5-A, 71-115",339,U1389,E,20,20-5,R,5,A,71,115,508.51,508.95,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,normal grading,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams pyrite filled burrows present.",100,100,
"339-U1389E-20R-5-A, 115-139",339,U1389,E,20,20-5,R,5,A,115,139,508.95,509.19,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 3/1 (very dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams pyrite filled burrows present.",100,100,
"339-U1389E-20R-5-A, 139-150",339,U1389,E,20,20-5,R,5,A,139,150,509.19,509.3,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,normal grading,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams pyrite filled burrows present.",100,100,
"339-U1389E-20R-6-A, 0-33",339,U1389,E,20,20-6,R,6,A,0,33,509.3,509.63,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,sharp contact,normal grading,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams pyrite filled burrows present.",100,100,
"339-U1389E-20R-6-A, 33-64",339,U1389,E,20,20-6,R,6,A,33,64,509.63,509.94,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 3/1 (very dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams pyrite filled burrows present.",100,100,
"339-U1389E-20R-6-A, 64-66",339,U1389,E,20,20-6,R,6,A,64,66,509.94,509.96,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud,sandy mud with biogenic carbonate [Leg339],sandy mud  with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams pyrite filled burrows present.",100,100,
"339-U1389E-20R-CC-A, 0-13",339,U1389,E,20,20-CC,R,CC,A,0,13,509.96,510.09,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud,sandy mud with biogenic carbonate [Leg339],sandy mud  with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams pyrite filled burrows present.",100,100,
"339-U1389E-21R-1-A, 0-62",339,U1389,E,21,21-1,R,1,A,0,62,511.3,511.92,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and silt filled burrows present",100,100,
"339-U1389E-21R-1-A, 62-140",339,U1389,E,21,21-1,R,1,A,62,140,511.92,512.7,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,normal grading,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and silt filled burrows present",100,100,
"339-U1389E-21R-1-A, 140-150",339,U1389,E,21,21-1,R,1,A,140,150,512.7,512.8,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and silt filled burrows present",100,100,
"339-U1389E-21R-2-A, 0-100",339,U1389,E,21,21-2,R,2,A,0,100,512.8,513.8,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and silt filled burrows present",100,100,
"339-U1389E-21R-2-A, 100-150",339,U1389,E,21,21-2,R,2,A,100,150,513.8,514.3,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,inverse grading,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and silt filled burrows present",100,100,
"339-U1389E-21R-3-A, 0-116",339,U1389,E,21,21-3,R,3,A,0,116,514.3,515.46,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and silt filled burrows present",100,100,
"339-U1389E-21R-CC-A, 0-19",339,U1389,E,21,21-CC,R,CC,A,0,19,515.46,515.65,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and silt filled burrows present",100,100,
"339-U1389E-22R-1-A, 0-150",339,U1389,E,22,22-1,R,1,A,0,150,520.8,522.3,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and pyrite filled burrows present,100,100,
"339-U1389E-22R-2-A, 0-150",339,U1389,E,22,22-2,R,2,A,0,150,522.3,523.8,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and pyrite filled burrows present,100,100,
"339-U1389E-22R-3-A, 0-150",339,U1389,E,22,22-3,R,3,A,0,150,523.8,525.3,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and pyrite filled burrows present,100,100,
"339-U1389E-22R-4-A, 0-17",339,U1389,E,22,22-4,R,4,A,0,17,525.3,525.47,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and pyrite filled burrows present,100,100,
"339-U1389E-22R-4-A, 17-21",339,U1389,E,22,22-4,R,4,A,17,21,525.47,525.51,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,sharp contact,normal grading,,,,,slight_339 [DB91],3,,,,100,100,
"339-U1389E-22R-4-A, 21-79",339,U1389,E,22,22-4,R,4,A,21,79,525.51,526.09,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 3/1 (very dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and pyrite filled burrows present,100,100,
"339-U1389E-22R-4-A, 79-89",339,U1389,E,22,22-4,R,4,A,79,89,526.09,526.19,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,normal grading,,,,,slight_339 [DB91],3,,,,100,100,
"339-U1389E-22R-CC-A, 0-6",339,U1389,E,22,22-CC,R,CC,A,0,6,526.19,526.25,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,normal grading,,,,,slight_339 [DB91],3,,,,100,100,
"339-U1389E-23R-1-A, 0-126",339,U1389,E,23,23-1,R,1,A,0,126,530.3,531.56,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments forams and pyrite filled burrows present.,100,100,
"339-U1389E-23R-1-A, 126-145",339,U1389,E,23,23-1,R,1,A,126,145,531.56,531.75,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,normal grading,,,,,slight_339 [DB91],3,few [A48],,Shell fragments forams and pyrite filled burrows present.,100,100,
