Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,row_index
346-U1422E-3H-4-A,24.5,25,23.745,23.75,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,94
346-U1422E-3H-4-A,25,26,23.75,23.76,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,95
346-U1422E-3H-4-A,26,65,23.76,24.15,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,96
346-U1422E-3H-4-A,65,67,24.15,24.17,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,97
346-U1422E-3H-4-A,67,95,24.17,24.45,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,98
346-U1422E-3H-4-A,95,98,24.45,24.48,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,99
346-U1422E-3H-4-A,98,101,24.48,24.51,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,100
346-U1422E-3H-4-A,101,103,24.51,24.53,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,101
346-U1422E-3H-4-A,103,112,24.53,24.62,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,102
346-U1422E-3H-4-A,112,134,24.62,24.84,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,103
346-U1422E-3H-4-A,134,150,24.84,25,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,104
346-U1422E-3H-5-A,0,6,25,25.06,,clay [Leg210],,clay ,,,,lamination,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,5,A,105
346-U1422E-3H-5-A,6,11,25.06,25.11,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,5,A,106
346-U1422E-3H-5-A,11,39,25.11,25.39,,clay [Leg210],,clay ,,,,color banding,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,5,A,107
346-U1422E-3H-5-A,39,44,25.39,25.44,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,5,A,108
346-U1422E-3H-5-A,44,125,25.44,26.25,,clay [Leg210],,clay ,,,,color banding,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,5,A,109
346-U1422E-3H-5-A,56,57,25.56,25.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,sulfide,,,Pyrite nodule.,,,,,,,,,,,,,,,,,,,346,U1422,E,3,H,5,A,110
346-U1422E-3H-5-A,125,150,26.25,26.5,,silty clay [MMK88],,silty clay ,,,,lamination,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,5,A,111
346-U1422E-3H-6-A,0,9,26.5,26.59,,clay [Leg210],,clay ,,,,lamination,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,6,A,112
346-U1422E-3H-6-A,9,29,26.59,26.79,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,,,,,10YR 5/8 (yellowish brown),,,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,6,A,113
346-U1422E-3H-6-A,24,29,26.74,26.79,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,3,H,6,A,114
346-U1422E-3H-6-A,29,115,26.79,27.65,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,6,A,115
346-U1422E-3H-6-A,115,116,27.65,27.66,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,6,A,116
346-U1422E-3H-6-A,116,119,27.66,27.69,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,6,A,117
346-U1422E-3H-6-A,119,132,27.69,27.82,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,,,,,10YR 5/8 (yellowish brown),,,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,6,A,118
346-U1422E-3H-6-A,132,150,27.82,28,,silty clay [MMK88],,silty clay ,,,,,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,6,A,119
346-U1422E-3H-7-A,0,18,28,28.18,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,7,A,120
346-U1422E-3H-7-A,18,23,28.18,28.23,,clay [Leg210],,clay ,,,,lamination,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,7,A,121
346-U1422E-3H-7-A,23,26,28.23,28.26,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,7,A,122
346-U1422E-3H-7-A,26,44,28.26,28.44,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,7,A,123
346-U1422E-3H-7-A,44,45,28.44,28.45,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,7,A,124
346-U1422E-3H-7-A,45,52,28.45,28.52,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,7,A,125
346-U1422E-3H-7-A,52,56,28.52,28.56,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,7,A,126
346-U1422E-3H-7-A,56,57,28.56,28.57,foraminifer bearing,silt [Leg210],,foraminifer bearing silt ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,foraminifer bearing  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,3,H,7,A,127
346-U1422E-3H-7-A,57,64,28.57,28.64,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,7,A,128
346-U1422E-3H-CC-A,0,16,28.64,28.8,,silty clay [MMK88],,silty clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,CC,A,129
346-U1422E-4H-1-A,0,27,28.5,28.77,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,1,A,130
346-U1422E-4H-1-A,27,28,28.77,28.78,,silty sand [MMK88],,silty sand ,,,,,,,,,,,,,,,,,,,,,,silty sand ,silty sand ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,1,A,131
346-U1422E-4H-1-A,28,33,28.78,28.83,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,1,A,132
346-U1422E-4H-1-A,33,34,28.83,28.84,,silty sand [MMK88],,silty sand ,,,,,,,,,,,,,,,,,,,,,,silty sand ,silty sand ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,1,A,133
346-U1422E-4H-1-A,34,97,28.84,29.47,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,1,A,134
346-U1422E-4H-1-A,95,96,29.45,29.46,,,,,,,,,,,,,,pebble [W22_2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,1,A,135
346-U1422E-4H-1-A,97,136,29.47,29.86,,silty clay [MMK88],,silty clay ,,,,color banding,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,1,A,136
346-U1422E-4H-1-A,136,138,29.86,29.88,foraminifer rich,sand [Leg210],,foraminifer rich sand ,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  sand ,sand ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,1,A,137
346-U1422E-4H-1-A,138,150,29.88,30,,silty clay [MMK88],,silty clay ,,,,color banding,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,1,A,138
346-U1422E-4H-2-A,0,12,30,30.12,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,2,A,139
346-U1422E-4H-2-A,12,31,30.12,30.31,,silty clay [MMK88],,silty clay ,,,,,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,2,A,140
346-U1422E-4H-2-A,31,76,30.31,30.76,,silty clay [MMK88],,silty clay ,,,,color banding,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,2,A,141
346-U1422E-4H-2-A,76,77,30.76,30.77,foraminifer rich,silty sand [MMK88],,foraminifer rich silty sand ,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  silty sand ,silty sand ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,2,A,142
346-U1422E-4H-2-A,77,138,30.77,31.38,,silty clay [MMK88],,silty clay ,,,,color banding,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,2,A,143
346-U1422E-4H-2-A,138,139,31.38,31.39,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,2,A,144
346-U1422E-4H-2-A,139,150,31.39,31.5,,silty clay [MMK88],,silty clay ,,,,color banding,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,2,A,145
346-U1422E-4H-3-A,0,17,31.5,31.67,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,3,A,146
346-U1422E-4H-3-A,17,17.2,31.67,31.672,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,3,A,147
346-U1422E-4H-3-A,17.2,70,31.672,32.2,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,3,A,148
346-U1422E-4H-3-A,70,78,32.2,32.28,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,3,A,149
346-U1422E-4H-3-A,78,150,32.28,33,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,3,A,150
346-U1422E-4H-4-A,0,20,33,33.2,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,4,A,151
346-U1422E-4H-4-A,20,41,33.2,33.41,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,4,A,152
346-U1422E-4H-4-A,41,131,33.41,34.31,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,4,A,153
346-U1422E-4H-4-A,131,138,34.31,34.38,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/3 (dark brown),,,present [A79],,pebble [W22_2],,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,4,A,154
346-U1422E-4H-4-A,138,150,34.38,34.5,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,4,A,155
346-U1422E-4H-5-A,0,120,34.5,35.7,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,5,A,156
346-U1422E-4H-5-A,120,124,35.7,35.74,,silty clay [MMK88],,silty clay ,,,,,10YR 5/2 (grayish brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,5,A,157
346-U1422E-4H-5-A,124,124.2,35.74,35.742,,sand [Leg210],,sand ,,,,,,,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,5,A,158
346-U1422E-4H-5-A,124.2,129.5,35.742,35.795,,silty clay [MMK88],,silty clay ,,,,,10YR 5/2 (grayish brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,5,A,159
346-U1422E-4H-5-A,129.5,130,35.795,35.8,,sand [Leg210],,sand ,,,,,,,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,5,A,160
346-U1422E-4H-5-A,130,150,35.8,36,,silty clay [MMK88],,silty clay ,,,,,10YR 5/2 (grayish brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,5,A,161
346-U1422E-4H-6-A,0,27,36,36.27,,silty clay [MMK88],,silty clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,6,A,162
346-U1422E-4H-6-A,27,27.2,36.27,36.272,,tephra [FS84],,tephra ,,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,6,A,163
346-U1422E-4H-6-A,27.2,69,36.272,36.69,,silty clay [MMK88],,silty clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,6,A,164
346-U1422E-4H-6-A,69,84,36.69,36.84,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,6,A,165
346-U1422E-4H-6-A,84,150,36.84,37.5,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,6,A,166
346-U1422E-4H-7-A,0,30,37.5,37.8,,silty clay [MMK88],,silty clay ,,,,,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,7,A,167
346-U1422E-4H-7-A,30,49,37.8,37.99,foraminifer bearing,silty clay [MMK88],,foraminifer bearing silty clay ,,,,,,,,,,,,,,,,,,,,,,foraminifer bearing  silty clay ,silty clay ,97,,,,,,,,,,foraminifer rich,sand [Leg210],,foraminifer rich  sand ,foraminifer rich sand ,sand ,,3,,,,,100,,,,,,346,U1422,E,4,H,7,A,168
346-U1422E-4H-7-A,33,34,37.83,37.84,,,,,,,,,,,,present [A79],,pebble [W22_2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,7,A,169
346-U1422E-4H-7-A,49,52,37.99,38.02,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,7,A,170
346-U1422E-4H-7-A,52,53,38.02,38.03,,tephra [FS84],,tephra ,,,,,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,7,A,171
346-U1422E-4H-7-A,53,67,38.03,38.17,,silty clay [MMK88],,silty clay ,,,,color banding,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,7,A,172
346-U1422E-4H-CC-A,0,21,38.17,38.38,,silty clay [MMK88],,silty clay ,,,,color banding,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,CC,A,173
346-U1422E-5H-1-A,0,6,38,38.06,,clay [Leg210],,clay ,,,,,10YR 4/3 (brown),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,174
346-U1422E-5H-1-A,6,9,38.06,38.09,,tephra [FS84],,tephra ,vitric,,,,2.5Y 8/1 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,175
346-U1422E-5H-1-A,9,11,38.09,38.11,,clay [Leg210],,clay ,,,,,10YR 4/3 (brown),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,176
346-U1422E-5H-1-A,11,12,38.11,38.12,foraminifer bearing,silty sand [MMK88],,foraminifer bearing silty sand ,,,,,,,,,,,,,,,,,,,,,,foraminifer bearing  silty sand ,silty sand ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,177
346-U1422E-5H-1-A,12,35,38.12,38.35,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,178
346-U1422E-5H-1-A,35,46,38.35,38.46,foraminifer bearing,silty clay [MMK88],,foraminifer bearing silty clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,foraminifer bearing  silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,179
346-U1422E-5H-1-A,46,64,38.46,38.64,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,180
346-U1422E-5H-1-A,64,80,38.64,38.8,,clay [Leg210],,clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,181
346-U1422E-5H-1-A,80,110,38.8,39.1,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,182
346-U1422E-5H-1-A,110,110.5,39.1,39.105,,tephra [FS84],,tephra ,vitric,,,,2.5Y 8/1 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,183
346-U1422E-5H-1-A,110.5,150,39.105,39.5,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,184
346-U1422E-5H-2-A,0,7,39.5,39.57,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,2,A,185
346-U1422E-5H-2-A,7,9,39.57,39.59,,tephra [FS84],,tephra ,vitric,,,,2.5Y 8/1 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,2,A,186
346-U1422E-5H-2-A,9,28.5,39.59,39.785,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,2,A,187
346-U1422E-5H-2-A,28.5,29,39.785,39.79,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,2,A,188
346-U1422E-5H-2-A,29,46.5,39.79,39.965,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,2,A,189
