Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1427B-9H-5-A,0,60,66.93,67.53,nannofossil bearing,sandy silt [Leg339],with diatoms [Leg339],nannofossil bearing sandy silt  with diatoms ,,,,,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,nannofossil bearing  sandy silt ,sandy silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,9,H,5,A
346-U1427B-9H-5-A,60,150,67.53,68.43,silty [Leg339],nannofossil ooze [Leg339],with clay [Leg339],silty  nannofossil ooze  with clay ,,,,,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,9,H,5,A
346-U1427B-9H-6-A,0,150,68.43,69.93,silty [Leg339],nannofossil ooze [Leg339],with clay [Leg339],silty  nannofossil ooze  with clay ,,,,,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,9,H,6,A
346-U1427B-9H-7-A,0,150,69.93,71.43,silty [Leg339],nannofossil ooze [Leg339],with clay [Leg339],silty  nannofossil ooze  with clay ,,,,,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,9,H,7,A
346-U1427B-9H-8-A,0,96,71.43,72.39,silty [Leg339],nannofossil ooze [Leg339],with clay [Leg339],silty  nannofossil ooze  with clay ,,,,,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,9,H,8,A
346-U1427B-9H-CC-A,0,32,72.39,72.71,silty [Leg339],nannofossil ooze [Leg339],with clay [Leg339],silty  nannofossil ooze  with clay ,,,,,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,9,H,CC,A
346-U1427B-10H-1-A,0,60,72.3,72.9,diatom rich,silty clay [MMK88],with nannofossils [Leg339],diatom rich silty clay  with nannofossils ,,,,,10Y 3/1 (very dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,10,H,1,A
346-U1427B-10H-2-A,0,147,72.9,74.37,diatom rich,silty clay [MMK88],with nannofossils [Leg339],diatom rich silty clay  with nannofossils ,,,,,10Y 3/1 (very dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,10,H,2,A
346-U1427B-10H-3-A,0,145,74.37,75.82,volcaniclastic bearing,sandy silt [Leg339],with nannofossils [Leg339],volcaniclastic bearing sandy silt  with nannofossils ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,volcaniclastic bearing  sandy silt ,sandy silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,10,H,3,A
346-U1427B-10H-4-A,0,150,75.82,77.32,volcaniclastic bearing,sandy silt [Leg339],with nannofossils [Leg339],volcaniclastic bearing sandy silt  with nannofossils ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,volcaniclastic bearing  sandy silt ,sandy silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,10,H,4,A
346-U1427B-10H-5-A,0,80,77.32,78.12,volcaniclastic bearing,sandy silt [Leg339],with nannofossils [Leg339],volcaniclastic bearing sandy silt  with nannofossils ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,volcaniclastic bearing  sandy silt ,sandy silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,10,H,5,A
346-U1427B-10H-5-A,80,150,78.12,78.82,biosiliceous rich,sandy silt [Leg339],,biosiliceous rich sandy silt ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,biosiliceous rich  sandy silt ,sandy silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,10,H,5,A
346-U1427B-10H-6-A,0,150,78.82,80.32,biosiliceous rich,sandy silt [Leg339],,biosiliceous rich sandy silt ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,biosiliceous rich  sandy silt ,sandy silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,10,H,6,A
346-U1427B-10H-7-A,0,16,80.32,80.48,biosiliceous rich,sandy silt [Leg339],,biosiliceous rich sandy silt ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,biosiliceous rich  sandy silt ,sandy silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,10,H,7,A
346-U1427B-10H-7-A,16,21,80.48,80.53,,tephra [FS84],,tephra ,vitric,,,lens or pod [BJ84],N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,10,H,7,A
346-U1427B-10H-7-A,21,98,80.53,81.3,biosiliceous rich,sandy silt [Leg339],,biosiliceous rich sandy silt ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,biosiliceous rich  sandy silt ,sandy silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,10,H,7,A
346-U1427B-10H-8-A,0,63,81.3,81.93,biosiliceous rich,sandy silt [Leg339],,biosiliceous rich sandy silt ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,biosiliceous rich  sandy silt ,sandy silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,10,H,8,A
346-U1427B-10H-CC-A,0,32,81.93,82.25,biosiliceous rich,sandy silt [Leg339],,biosiliceous rich sandy silt ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,biosiliceous rich  sandy silt ,sandy silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,10,H,CC,A
346-U1427B-11H-1-A,0,70,81.8,82.5,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,trace amount,1,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,11,H,1,A
346-U1427B-11H-2-A,0,112,82.5,83.62,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,trace amount,1,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,11,H,2,A
346-U1427B-11H-3-A,0,150,83.62,85.12,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,11,H,3,A
346-U1427B-11H-4-A,0,141,85.12,86.53,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,trace amount,1,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,11,H,4,A
346-U1427B-11H-5-A,0,146,86.53,87.99,,clayey silt [MMK88],,clayey silt ,vitric,trace amount,1,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,11,H,5,A
346-U1427B-11H-6-A,0,126,87.99,89.25,,clayey silt [MMK88],,clayey silt ,vitric,trace amount,1,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,11,H,6,A
346-U1427B-11H-7-A,0,129,89.25,90.54,,clayey silt [MMK88],with nannofossils [Leg339],clayey silt  with nannofossils ,vitric,trace amount,1,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,11,H,7,A
346-U1427B-11H-8-A,0,54,90.54,91.08,,clayey silt [MMK88],with nannofossils [Leg339],clayey silt  with nannofossils ,vitric,trace amount,1,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,11,H,8,A
346-U1427B-11H-CC-A,0,44,91.08,91.52,,clayey silt [MMK88],with nannofossils [Leg339],clayey silt  with nannofossils ,vitric,trace amount,1,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,11,H,CC,A
346-U1427B-12H-1-A,0,72,91.3,92.02,nannofossil rich,clayey silt [MMK88],with sand [Leg339],nannofossil rich clayey silt  with sand ,vitric,trace amount,1,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,12,H,1,A
346-U1427B-12H-2-A,0,137,92.02,93.39,nannofossil rich,clayey silt [MMK88],with sand [Leg339],nannofossil rich clayey silt  with sand ,vitric,trace amount,1,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,12,H,2,A
346-U1427B-12H-3-A,0,48,93.39,93.87,nannofossil rich,clayey silt [MMK88],with sand [Leg339],nannofossil rich clayey silt  with sand ,vitric,trace amount,1,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,12,H,3,A
346-U1427B-12H-3-A,48,135,93.87,94.74,nannofossil rich,sandy clay [MMK88],,nannofossil rich sandy clay ,vitric,trace amount,1,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  sandy clay ,sandy clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,12,H,3,A
346-U1427B-12H-4-A,0,137,94.74,96.11,nannofossil rich,sandy clay [MMK88],,nannofossil rich sandy clay ,vitric,trace amount,1,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  sandy clay ,sandy clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,12,H,4,A
346-U1427B-12H-5-A,0,150,96.11,97.61,nannofossil rich,sandy clay [MMK88],,nannofossil rich sandy clay ,vitric,trace amount,1,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  sandy clay ,sandy clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,12,H,5,A
346-U1427B-12H-6-A,0,150,97.61,99.11,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10YR 3/1 (very dark gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,12,H,6,A
346-U1427B-12H-7-A,0,104,99.11,100.15,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10YR 3/1 (very dark gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,12,H,7,A
346-U1427B-12H-8-A,0,67,100.15,100.82,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10YR 3/1 (very dark gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,12,H,8,A
346-U1427B-12H-CC-A,0,26,100.82,101.08,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10YR 3/1 (very dark gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,12,H,CC,A
346-U1427B-14H-1-A,0,119,101.8,102.99,sandy-silty [Leg339],calcareous ooze [Leg339],with diatoms [Leg339],sandy-silty  calcareous ooze  with diatoms ,,,,,10Y 3/1 (very dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,sandy-silty   calcareous ooze ,calcareous ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,14,H,1,A
346-U1427B-14H-2-A,0,150,102.99,104.49,sandy-silty [Leg339],calcareous ooze [Leg339],with diatoms [Leg339],sandy-silty  calcareous ooze  with diatoms ,,,,,10Y 3/1 (very dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,sandy-silty   calcareous ooze ,calcareous ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,14,H,2,A
346-U1427B-14H-3-A,0,150,104.49,105.99,sandy-silty [Leg339],calcareous ooze [Leg339],with diatoms [Leg339],sandy-silty  calcareous ooze  with diatoms ,,,,,10Y 3/1 (very dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,sandy-silty   calcareous ooze ,calcareous ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,14,H,3,A
346-U1427B-14H-4-A,0,146,105.99,107.45,sandy-silty [Leg339],calcareous ooze [Leg339],with diatoms [Leg339],sandy-silty  calcareous ooze  with diatoms ,,,,,10Y 3/1 (very dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,sandy-silty   calcareous ooze ,calcareous ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,14,H,4,A
346-U1427B-14H-5-A,0,146,107.45,108.91,silty [Leg339],nannofossil ooze [Leg339],,silty  nannofossil ooze ,,,,,10Y 3/1 (very dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,14,H,5,A
346-U1427B-14H-6-A,0,147,108.91,110.38,silty [Leg339],nannofossil ooze [Leg339],,silty  nannofossil ooze ,,,,,10Y 3/1 (very dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,14,H,6,A
346-U1427B-14H-7-A,0,76,110.38,111.14,silty [Leg339],nannofossil ooze [Leg339],,silty  nannofossil ooze ,,,,,10Y 3/1 (very dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,14,H,7,A
346-U1427B-14H-CC-A,0,44,111.14,111.58,silty [Leg339],nannofossil ooze [Leg339],,silty  nannofossil ooze ,,,,,10Y 3/1 (very dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,14,H,CC,A
346-U1427B-15H-1-A,0,74,111.3,112.04,silty [Leg339],nannofossil ooze [Leg339],,silty  nannofossil ooze ,,,,,10Y 3/1 (very dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,15,H,1,A
346-U1427B-15H-2-A,0,136,112.04,113.4,silty [Leg339],nannofossil ooze [Leg339],,silty  nannofossil ooze ,,,,,10Y 3/1 (very dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,15,H,2,A
346-U1427B-15H-3-A,0,131,113.4,114.71,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,15,H,3,A
346-U1427B-15H-4-A,0,151,114.71,116.22,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,15,H,4,A
346-U1427B-15H-5-A,0,150,116.22,117.72,,silt [Leg210],,silt ,,,,,N 3 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,15,H,5,A
346-U1427B-15H-6-A,0,38,117.72,118.1,,clayey silt [MMK88],,clayey silt ,,,,,N 3 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,15,H,6,A
346-U1427B-15H-6-A,38,45,118.1,118.17,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,15,H,6,A
346-U1427B-15H-6-A,45,146,118.17,119.18,,clayey silt [MMK88],,clayey silt ,,,,,N 3 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,15,H,6,A
346-U1427B-15H-7-A,0,84,119.18,120.02,,clayey silt [MMK88],,clayey silt ,,,,,N 3 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,15,H,7,A
346-U1427B-15H-8-A,0,65,120.02,120.67,,clayey silt [MMK88],,clayey silt ,,,,,N 3 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,15,H,8,A
346-U1427B-15H-CC-A,0,36,120.67,121.03,,clayey silt [MMK88],,clayey silt ,,,2,,N 3 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,15,H,CC,A
346-U1427B-16H-1-A,0,59,120.8,121.39,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,N 3 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,16,H,1,A
346-U1427B-16H-2-A,0,137,121.39,122.76,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,N 3 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,16,H,2,A
346-U1427B-16H-3-A,0,150,122.76,124.26,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,N 3 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,16,H,3,A
346-U1427B-16H-4-A,0,141,124.26,125.67,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,N 3 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,16,H,4,A
346-U1427B-16H-5-A,0,150,125.67,127.17,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,16,H,5,A
346-U1427B-16H-6-A,0,148,127.17,128.65,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,16,H,6,A
346-U1427B-16H-7-A,0,131,128.65,129.96,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,16,H,7,A
346-U1427B-16H-7-A,65,67,129.3,129.32,,,,,,,,,,,,,,,,,,,,,,,,,bivalve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,16,H,7,A
346-U1427B-16H-7-A,124,125,129.89,129.9,,,,,,,,,,,,,,,,,,,,,,,,,bivalve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,16,H,7,A
346-U1427B-16H-8-A,0,64,129.96,130.6,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,16,H,8,A
346-U1427B-16H-CC-A,0,35,130.6,130.95,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,16,H,CC,A
346-U1427B-17H-1-A,0,150,130.3,131.8,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,17,H,1,A
346-U1427B-17H-2-A,0,128,131.8,133.08,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,17,H,2,A
346-U1427B-17H-3-A,0,139,133.08,134.47,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,17,H,3,A
346-U1427B-17H-4-A,0,150,134.47,135.97,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,17,H,4,A
346-U1427B-17H-5-A,0,150,135.97,137.47,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,17,H,5,A
346-U1427B-17H-6-A,0,114,137.47,138.61,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,,,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,17,H,6,A
346-U1427B-17H-6-A,114,121,138.61,138.68,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,17,H,6,A
346-U1427B-17H-6-A,121,140,138.68,138.87,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,,,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,17,H,6,A
346-U1427B-17H-6-A,140,144,138.87,138.91,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,17,H,6,A
346-U1427B-17H-6-A,144,150,138.91,138.97,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,,,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,17,H,6,A
346-U1427B-17H-7-A,0,1,138.97,138.98,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,17,H,7,A
346-U1427B-17H-7-A,1,100,138.98,139.97,,silt [Leg210],,silt ,,volcaniclastic-bearing,2,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,17,H,7,A
346-U1427B-18H-1-A,0,58,139.8,140.38,nannofossil rich,silty clay [MMK88],with biogenic components [Leg339],nannofossil rich silty clay  with biogenic components ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,18,H,1,A
