Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Principal Name,Lithology classification,Lithology Prefix,Lithology Suffix,Lithology name,Lithology [%],Lithification [name],Color,Lithology comments,File Data,,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
320-U1331B-16H-2-A,320,U1331,B,16,16-2,H,2,A,0,150,144.6,146.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,40,soft,10YR 3/6,,,,,,,223
320-U1331B-16H-3-A,320,U1331,B,16,16-3,H,3,A,0,150,146.1,147.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,60,soft,10YR 3/3,,,,,,,224
320-U1331B-16H-3-A,320,U1331,B,16,16-3,H,3,A,0,150,146.1,147.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,40,soft,10YR 3/6,,,,,,,225
320-U1331B-16H-4-A,320,U1331,B,16,16-4,H,4,A,0,150,147.6,149.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,60,soft,10YR 3/3,,,,,,,226
320-U1331B-16H-4-A,320,U1331,B,16,16-4,H,4,A,0,150,147.6,149.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,40,soft,10YR 3/6,,,,,,,227
320-U1331B-16H-5-A,320,U1331,B,16,16-5,H,5,A,0,5,149.1,149.15,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,60,soft,10YR 3/3,,,,,,,228
320-U1331B-16H-5-A,320,U1331,B,16,16-5,H,5,A,0,5,149.1,149.15,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,40,soft,10YR 3/6,,,,,,,229
320-U1331B-16H-5-A,320,U1331,B,16,16-5,H,5,A,5,17,149.15,149.27,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",,,Clay,100,firm,10YR 2/2,,,,,,,230
320-U1331B-16H-5-A,320,U1331,B,16,16-5,H,5,A,17,150,149.27,150.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,100,soft,10YR 3/4,,,,,,,231
320-U1331B-16H-6-A,320,U1331,B,16,16-6,H,6,A,0,100,150.6,151.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,100,soft,10YR 3/4,,,,,,,232
320-U1331B-16H-7-A,320,U1331,B,16,16-7,H,7,A,0,58,151.6,152.18,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,100,soft,10YR 3/4,,,,,,,233
320-U1331B-16H-CC-A,320,U1331,B,16,16-CC,H,CC,A,0,28,152.18,152.46,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,100,soft,10YR 3/4,,,,,,,234
320-U1331B-17H-1-A,320,U1331,B,17,17-1,H,1,A,0,150,152.6,154.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/3,,,,,,,235
320-U1331B-17H-1-A,320,U1331,B,17,17-1,H,1,A,0,150,152.6,154.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,50,soft,10YR 3/6,,,,,,,236
320-U1331B-17H-2-A,320,U1331,B,17,17-2,H,2,A,0,150,154.1,155.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/3,,,,,,,237
320-U1331B-17H-2-A,320,U1331,B,17,17-2,H,2,A,0,150,154.1,155.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,50,soft,10YR 3/6,,,,,,,238
320-U1331B-17H-3-A,320,U1331,B,17,17-3,H,3,A,0,88,155.6,156.48,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/3,,,,,,,239
320-U1331B-17H-3-A,320,U1331,B,17,17-3,H,3,A,0,88,155.6,156.48,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,50,soft,10YR 3/6,,,,,,,240
320-U1331B-17H-CC-A,320,U1331,B,17,17-CC,H,CC,A,0,26,156.48,156.74,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/3,,,,,,,241
320-U1331B-17H-CC-A,320,U1331,B,17,17-CC,H,CC,A,0,26,156.48,156.74,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,50,soft,10YR 3/6,,,,,,,242
320-U1331B-17H-CC-A,320,U1331,B,17,17-CC,H,CC,A,26,30,156.74,156.78,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,,hard,10YR 2/1,Two porcellanite pebbles (4-5 cm in diameter),,,,,,243
