Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Lithology Suffix,Minor Lithology Prefix,Lithology Prefix,Minor Lithology Suffix,row_index
340-U1395B-8H-4-A,340,U1395,B,8,8-4,H,4,A,126,150,68.17,68.41,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled fine grained hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,219
340-U1395B-8H-5-A,340,U1395,B,8,8-5,H,5,A,0,6,68.41,68.47,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,10,0,0,0,0,0,90,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,220
340-U1395B-8H-5-A,340,U1395,B,8,8-5,H,5,A,6,67,68.47,69.08,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,fine medium sand [T07],5,calcareous sand [Leg210],10,fine medium sand [T07],5,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,70,0,0,10,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,221
340-U1395B-8H-6-A,340,U1395,B,8,8-6,H,6,A,0,130,69.08,70.38,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,fine medium sand [T07],5,calcareous sand [Leg210],10,fine medium sand [T07],5,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,70,0,0,10,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,222
340-U1395B-8H-7-A,340,U1395,B,8,8-7,H,7,A,0,72,70.38,71.1,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,"dark grey, massive volcaniclastic turbidite",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,70,0,0,5,15,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,223
340-U1395B-8H-CC-A,340,U1395,B,8,8-CC,H,CC,A,0,12,71.1,71.22,,,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,"dark grey, massive volcaniclastic turbidite
",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,70,0,0,5,15,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,224
340-U1395B-9H-1-A,340,U1395,B,9,9-1,H,1,A,0,55,71.2,71.75,,,carbonate ooze [Leg178],80,silt-fine mud [T07],2,calcareous sand [Leg210],20,fine sand [T07],4,100,"grey hemipelagite with green layers at 37, 45, 48 cm depth",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,20,70,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,225
340-U1395B-9H-1-A,340,U1395,B,9,9-1,H,1,A,55,57,71.75,71.77,,,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,volcaniclastic turbidite?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,60,0,10,3,27,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,226
340-U1395B-9H-1-A,340,U1395,B,9,9-1,H,1,A,57,59,71.77,71.79,,,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,turbidite?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,20,0,0,20,0,60,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,227
340-U1395B-9H-1-A,340,U1395,B,9,9-1,H,1,A,59,140,71.79,72.6,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"grey hemipelagite with green layers at 76, 81-84, 95, 122-126 cm depth",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,2,98,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,228
340-U1395B-9H-1-A,340,U1395,B,9,9-1,H,1,A,140,150,72.6,72.7,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,229
340-U1395B-9H-2-A,340,U1395,B,9,9-2,H,2,A,0,35,72.7,73.05,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,"silty, mottled hemipelagic sediment",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,0,10,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,230
340-U1395B-9H-2-A,340,U1395,B,9,9-2,H,2,A,35,67,73.05,73.37,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,"silty, mottled hemipelagic sediment",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,231
340-U1395B-9H-2-A,340,U1395,B,9,9-2,H,2,A,67,90,73.37,73.6,moderate [drilling disturbance],4,carbonate ooze [Leg178],85,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],15,fine sand [T07],4,100,mixture of bioclastic and volcaniclastic materials,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,5,0,0,80,0,5,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,232
340-U1395B-9H-2-A,340,U1395,B,9,9-2,H,2,A,90,97,73.6,73.67,moderate [drilling disturbance],4,calcareous sand [Leg210],50,fine sand [T07],4,volcaniclastic-sand [BGS-S81],50,fine sand [T07],4,100,deformed laminated volcaniclastic sandstone,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,20,0,0,40,0,10,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,233
340-U1395B-9H-2-A,340,U1395,B,9,9-2,H,2,A,97,101,73.67,73.71,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,pumice-rich volcaniclastic sediment,45,100,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,55,0,0,0,0,5,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,234
340-U1395B-9H-2-A,340,U1395,B,9,9-2,H,2,A,101,134,73.71,74.04,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,volcaniclastic turbidite,1,100,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,55,0,0,0,0,5,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,235
340-U1395B-9H-3-A,340,U1395,B,9,9-3,H,3,A,0,136,74.04,75.4,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,60,0,0,10,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,236
340-U1395B-9H-4-A,340,U1395,B,9,9-4,H,4,A,0,115,75.4,76.55,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,dark grey massive volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,60,0,0,5,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,237
340-U1395B-9H-5-A,340,U1395,B,9,9-5,H,5,A,0,31,76.55,76.86,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,dark grey massive volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,60,0,0,5,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,238
340-U1395B-9H-5-A,340,U1395,B,9,9-5,H,5,A,31,55,76.86,77.1,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,dark grey massive volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,60,0,0,5,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,239
340-U1395B-9H-5-A,340,U1395,B,9,9-5,H,5,A,55,72,77.1,77.27,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,dark grey massive volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,60,0,0,5,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,240
340-U1395B-9H-6-A,340,U1395,B,9,9-6,H,6,A,0,142,77.27,78.69,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,60,0,0,10,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,241
340-U1395B-9H-7-A,340,U1395,B,9,9-7,H,7,A,0,65,78.69,79.34,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,massive volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,60,0,0,10,0,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,242
340-U1395B-9H-CC-A,340,U1395,B,9,9-CC,H,CC,A,0,9,79.34,79.43,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,60,0,0,10,0,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,243
340-U1395B-9H-CC-A,340,U1395,B,9,9-CC,H,CC,A,9,12,79.43,79.46,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,244
340-U1395B-10H-1-A,340,U1395,B,10,10-1,H,1,A,0,8,79.4,79.48,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,50,0,0,0,0,50,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,245
340-U1395B-10H-1-A,340,U1395,B,10,10-1,H,1,A,8,52,79.48,79.92,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,10,0,0,80,0,0,0,0,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,246
340-U1395B-10H-1-A,340,U1395,B,10,10-1,H,1,A,52,63,79.92,80.03,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,80,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,247
340-U1395B-10H-1-A,340,U1395,B,10,10-1,H,1,A,63,90,80.03,80.3,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,90,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,248
340-U1395B-10H-1-A,340,U1395,B,10,10-1,H,1,A,90,92,80.3,80.32,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,80,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,249
340-U1395B-10H-1-A,340,U1395,B,10,10-1,H,1,A,92,143,80.32,80.83,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],60,silt-fine mud [T07],2,carbonate ooze [Leg178],40,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,60,0,0,0,0,40,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,250
340-U1395B-10H-1-A,340,U1395,B,10,10-1,H,1,A,143,144,80.83,80.84,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,60,0,0,0,0,20,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,251
340-U1395B-10H-1-A,340,U1395,B,10,10-1,H,1,A,144,150,80.84,80.9,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],60,fine sand [T07],4,calcareous sand [Leg210],40,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,60,0,0,0,0,20,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,252
340-U1395B-10H-2-A,340,U1395,B,10,10-2,H,2,A,0,63,80.9,81.53,,,carbonate ooze [Leg178],60,silt-fine mud [T07],2,calcareous sand [Leg210],40,fine sand [T07],4,100,"grey hemipelagite, diffuse alternation of silt and fine sand",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,10,0,0,10,30,50,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,253
340-U1395B-10H-2-A,340,U1395,B,10,10-2,H,2,A,63,111,81.53,82.01,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"light grey hemipelagite, with green layers at 70-75 cm depth",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,10,85,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,254
340-U1395B-10H-2-A,340,U1395,B,10,10-2,H,2,A,111,113,82.01,82.03,,,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,"dark grey, crystal rich ashfall?",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,3,0,95,0,0,0,2,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,255
340-U1395B-10H-2-A,340,U1395,B,10,10-2,H,2,A,113,139.5,82.03,82.295,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"light grey, hemipelagite with green layers at 125-129 cm depth",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,5,90,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,256
340-U1395B-10H-2-A,340,U1395,B,10,10-2,H,2,A,139.5,150,82.295,82.4,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,0,5,82.4,82.45,,,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,60,0,0,10,30,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,258
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,5,52,82.45,82.92,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,5,90,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,259
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,52,71.5,82.92,83.115,,,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sand [Leg210],30,fine sand [T07],4,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,5,90,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,260
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,71.5,73,83.115,83.13,,,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ash fall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,90,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,261
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,73,81,83.13,83.21,,,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sand [Leg210],30,fine sand [T07],4,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,5,90,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,262
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,81,82,83.21,83.22,,4,carbonate ooze [Leg178],100,very fine mud [T07],1,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,263
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,82,88,83.22,83.28,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,264
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,88,98,83.28,83.38,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,265
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,98,112,83.38,83.52,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,mixed turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,30,0,0,5,60,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,266
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,112,150,83.52,83.9,slight [drilling disturbance],2,calcareous sand [Leg210],100,medium sand [T07],6,,,,,100,mixted turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,30,0,0,5,60,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,267
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,0,3,83.9,83.93,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],50,medium sand [T07],6,calcareous sand [Leg210],50,medium sand [T07],6,100,mixted turbidite of bioclastic and volcaniclastic materials,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,30,0,0,40,0,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,268
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,3,18,83.93,84.08,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,"brown, fine sandy volcanic ash",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,60,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,269
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,18,39,84.08,84.29,moderate [drilling disturbance],4,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,0,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,270
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,39,47,84.29,84.37,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,"fine volcanic sand
",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,50,0,50,0,0,0,0,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,271
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,47,59,84.37,84.49,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,muddy hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,85,5,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,272
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,59,80,84.49,84.7,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,273
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,80,101,84.7,84.91,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,274
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,101,104,84.91,84.94,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,volcanic ash fallout?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,60,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,275
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,104,109,84.94,84.99,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,volcanic fine sand,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,60,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,,,,,,,276
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,109,151,84.99,85.41,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled silty hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,277
340-U1395B-10H-5-A,340,U1395,B,10,10-5,H,5,A,0,35,85.41,85.76,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,278
340-U1395B-10H-5-A,340,U1395,B,10,10-5,H,5,A,35,44,85.76,85.85,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,90,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,279
340-U1395B-10H-5-A,340,U1395,B,10,10-5,H,5,A,44,108,85.85,86.49,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,2,98,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,280
340-U1395B-10H-5-A,340,U1395,B,10,10-5,H,5,A,108,112,86.49,86.53,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,95,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,281
340-U1395B-10H-5-A,340,U1395,B,10,10-5,H,5,A,112,140,86.53,86.81,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,1,99,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,282
340-U1395B-10H-5-A,340,U1395,B,10,10-5,H,5,A,140,150,86.81,86.91,,,,,,,,,,,,WHOLE ROUND SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,283
340-U1395B-10H-6-A,340,U1395,B,10,10-6,H,6,A,0,11,86.91,87.02,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,284
340-U1395B-10H-6-A,340,U1395,B,10,10-6,H,6,A,11,12,87.02,87.03,,,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,95,0,0,0,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,285
340-U1395B-10H-6-A,340,U1395,B,10,10-6,H,6,A,12,65,87.03,87.56,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"mottled, moderately bioturbated hemipelagite",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,286
340-U1395B-10H-6-A,340,U1395,B,10,10-6,H,6,A,65,79,87.56,87.7,,,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sand [Leg210],30,fine sand [T07],4,100,"mottled, moderately bioturbated hemipelagite",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,0,95,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,287
340-U1395B-10H-6-A,340,U1395,B,10,10-6,H,6,A,79,82,87.7,87.73,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,288
340-U1395B-11H-1-A,340,U1395,B,11,11-1,H,1,A,0,22,87.7,87.92,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,10,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,289
340-U1395B-11H-1-A,340,U1395,B,11,11-1,H,1,A,22,25,87.92,87.95,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,normally graded volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,85,0,0,10,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,290
340-U1395B-11H-1-A,340,U1395,B,11,11-1,H,1,A,25,66,87.95,88.36,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,10,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,291
