Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,File Data,Exp,Site,Hole,Core,Type,Section,A/W
368-U1502A-13R-3-A,3,16,483.64,483.77,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,curved,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,with greenish patches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,16,27,483.77,483.88,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,27,49,483.88,484.1,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,with greenish patches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,49,51,484.1,484.12,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,51,53,484.12,484.14,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,53,58,484.14,484.19,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,58,65,484.19,484.26,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,65,68,484.26,484.29,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,68,70,484.29,484.31,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,70,83,484.31,484.44,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,83,90,484.44,484.51,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,90,99,484.51,484.6,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,99,106,484.6,484.67,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,curved,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,106,116,484.67,484.77,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,116,122,484.77,484.83,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,122,124,484.83,484.85,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,124,129,484.85,484.9,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,129,145,484.9,485.06,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,curved,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,145,149,485.06,485.1,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,curved,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-3-A,149,151,485.1,485.12,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,3,A
368-U1502A-13R-4-A,0,18,485.12,485.3,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,4,A
368-U1502A-13R-4-A,18,20,485.3,485.32,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,4,A
368-U1502A-13R-4-A,20,23,485.32,485.35,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,4,A
368-U1502A-13R-4-A,23,42,485.35,485.54,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,4,A
368-U1502A-13R-4-A,42,49,485.54,485.61,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,4,A
368-U1502A-13R-4-A,49,53,485.61,485.65,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,4,A
368-U1502A-13R-4-A,53,60,485.65,485.72,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,4,A
368-U1502A-13R-4-A,60,62,485.72,485.74,,silty clay [MMK88],,silty clay,silty clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,4,A
368-U1502A-13R-4-A,62,66,485.74,485.78,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,4,A
368-U1502A-13R-4-A,66,68,485.78,485.8,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,4,A
368-U1502A-13R-4-A,68,74,485.8,485.86,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,4,A
368-U1502A-13R-4-A,74,76,485.86,485.88,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,4,A
368-U1502A-13R-5-A,0,9,486.03,486.12,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,5,A
368-U1502A-13R-5-A,9,11,486.12,486.14,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,parallel lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,5,A
368-U1502A-13R-5-A,11,20,486.14,486.23,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,5,A
368-U1502A-13R-5-A,20,26,486.23,486.29,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,5,A
368-U1502A-13R-5-A,26,36,486.29,486.39,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,5,A
368-U1502A-13R-5-A,36,41,486.39,486.44,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,5,A
368-U1502A-13R-5-A,41,43,486.44,486.46,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,5,A
368-U1502A-13R-5-A,43,50,486.46,486.53,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,5,A
368-U1502A-13R-5-A,50,59,486.53,486.62,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,5,A
368-U1502A-13R-5-A,59,60,486.62,486.63,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,5,A
368-U1502A-13R-5-A,60,67,486.63,486.7,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,5,A
368-U1502A-13R-5-A,67,77,486.7,486.8,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,5,A
368-U1502A-13R-5-A,77,79,486.8,486.82,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,13,R,5,A
368-U1502A-14R-1-A,0,23,490.2,490.43,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),unlithified,,,,,,,,,gradational,horizontal,,,,,,,,,,,,,,,,,,,,,,,,,fall in drilling distub.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,1,A
368-U1502A-14R-1-A,23,57,490.43,490.77,,calcareous ooze [Leg339],,calcareous ooze,calcareous ooze,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,1,A
368-U1502A-14R-1-A,57,75,490.77,490.95,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,1,A
368-U1502A-14R-1-A,75,86,490.95,491.06,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,1,A
368-U1502A-14R-1-A,86,97,491.06,491.17,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,1,A
368-U1502A-14R-1-A,97,121,491.17,491.41,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,1,A
368-U1502A-14R-1-A,121,143,491.41,491.63,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,1,A
368-U1502A-14R-1-A,143,150,491.63,491.7,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,1,A
368-U1502A-14R-2-A,0,5,491.7,491.75,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,5,10,491.75,491.8,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,10,15,491.8,491.85,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,15,26,491.85,491.96,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,26,66,491.96,492.36,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,66,73,492.36,492.43,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,73,84,492.43,492.54,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,84,88,492.54,492.58,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,88,103,492.58,492.73,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,103,126,492.73,492.96,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,126,132,492.96,493.02,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
