Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
363-U1483A-24H-7-A,126,129,227.64,227.67,diatom-bearing foraminiferal-bearing [X363],nannofossil clay [X363],diatom-bearing foraminiferal-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,7,A,,,,,295
363-U1483A-24H-CC-A,0,21,227.67,227.88,diatom-bearing foraminiferal-bearing [X363],nannofossil clay [X363],diatom-bearing foraminiferal-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,CC,A,,,,,296
363-U1483A-25H-1-A,0,95,227.1,228.05,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,1,A,,,,,297
363-U1483A-25H-1-A,95,140,228.05,228.5,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,10GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,1,A,,,,,298
363-U1483A-25H-2-A,0,24,228.5,228.74,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,10GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,2,A,,,,,299
363-U1483A-25H-2-A,24,120,228.74,229.7,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,2,A,,,,,300
363-U1483A-25H-2-A,120,145,229.7,229.95,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,10GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,2,A,,,,,301
363-U1483A-25H-3-A,0,25,229.95,230.2,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,10GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,3,A,,,,,302
363-U1483A-25H-3-A,25,148,230.2,231.43,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,3,A,,,,,303
363-U1483A-25H-4-A,0,18,231.43,231.61,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,4,A,,,,,304
363-U1483A-25H-4-A,18,134,231.61,232.77,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,4,A,,,,,305
363-U1483A-25H-4-A,134,145,232.77,232.88,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,4,A,,,,,306
363-U1483A-25H-5-A,0,141,232.88,234.29,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,5,A,,,,,307
363-U1483A-25H-6-A,0,20,234.29,234.49,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,6,A,,,,,308
363-U1483A-25H-6-A,20,122,234.49,235.51,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,6,A,,,,,309
363-U1483A-25H-7-A,0,27,235.56,235.83,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,7,A,,,,,310
363-U1483A-25H-7-A,36,137,235.92,236.93,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,7,A,,,,,311
363-U1483A-25H-CC-A,0,24,236.93,237.17,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,CC,A,,,,,312
363-U1483A-26H-1-A,0,125,236.6,237.85,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,26,H,1,A,,,,,313
363-U1483A-26H-2-A,0,142,237.85,239.27,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,26,H,2,A,,,,,314
363-U1483A-26H-3-A,0,51,239.27,239.78,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,26,H,3,A,,,,,315
363-U1483A-26H-3-A,51,137,239.78,240.64,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,26,H,3,A,,,,,316
363-U1483A-26H-4-A,0,15,240.64,240.79,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,26,H,4,A,,,,,317
363-U1483A-26H-4-A,15,143,240.79,242.07,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,26,H,4,A,,,,,318
363-U1483A-26H-5-A,0,106,242.07,243.13,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,26,H,5,A,,,,,319
363-U1483A-26H-5-A,106,137,243.13,243.44,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,26,H,5,A,,,,,320
363-U1483A-26H-5-A,137,142,243.44,243.49,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,26,H,5,A,,,,,321
363-U1483A-26H-6-A,0,134,243.49,244.83,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,26,H,6,A,,,,,322
363-U1483A-26H-7-A,0,141,244.88,246.29,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,26,H,7,A,,,,,323
363-U1483A-26H-CC-A,0,32,246.34,246.66,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,26,H,CC,A,,,,,324
363-U1483A-27H-1-A,0,90,246.1,247,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,1,A,,,,,325
363-U1483A-27H-1-A,90,140,247,247.5,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,1,A,,,,,326
363-U1483A-27H-2-A,0,93,247.5,248.43,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,2,A,,,,,327
363-U1483A-27H-2-A,93,128,248.43,248.78,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,5GY 5/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,2,A,,,,,328
363-U1483A-27H-2-A,128,143,248.78,248.93,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,2,A,,,,,329
363-U1483A-27H-3-A,0,64,248.93,249.57,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,3,A,,,,,330
363-U1483A-27H-3-A,64,105,249.57,249.98,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,5GY 5/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,3,A,,,,,331
363-U1483A-27H-3-A,105,142,249.98,250.35,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,3,A,,,,,332
363-U1483A-27H-4-A,0,140,250.35,251.75,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,4,A,,,,,333
363-U1483A-27H-5-A,0,19,251.75,251.94,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,5,A,,,,,334
363-U1483A-27H-5-A,19,31,251.94,252.06,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,5,A,,,,,335
363-U1483A-27H-5-A,31,151,252.06,253.26,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,5,A,,,,,336
363-U1483A-27H-6-A,0,135,253.26,254.61,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,"Soft sediment deformation, contains a dark ash vein between 78 and 132.",,,,,,,,,,,,,363,U1483,A,27,H,6,A,,,,,337
363-U1483A-27H-7-A,0,118,254.66,255.84,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,7,A,,,,,338
363-U1483A-27H-CC-A,0,23,255.84,256.07,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,CC,A,,,,,339
363-U1483A-28H-1-A,0,45,255.6,256.05,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,lamination,10Y 6/1 (greenish gray),heavy [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,28,H,1,A,,,,,340
363-U1483A-28H-1-A,45,59,256.05,256.19,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,churned or chaotic strata,5Y 5/1 (gray),heavy [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,28,H,1,A,,,,,341
363-U1483A-28H-1-A,59,122,256.19,256.82,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,1,A,,,,,342
363-U1483A-28H-2-A,0,58,256.82,257.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,tilted bedding,10Y 5/1 (greenish gray),heavy [DB86],,,,,,"inclined contact at 58 cm, soft sediment deformation, alternating lamina of 10y 6/1 and 5gy 5/1",,,,,,,,,,,,,363,U1483,A,28,H,2,A,,,,,343
363-U1483A-28H-2-A,58,73,257.4,257.55,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,lamination,10Y 6/1 (greenish gray),slight [DB86],,,,,,"soft sediment deformation, alternating lamina of 10y 6/1 and 5gy 5/1",,,,,,,,,,,,,363,U1483,A,28,H,2,A,,,,,344
363-U1483A-28H-2-A,76,140,257.58,258.22,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,lamination,10Y 6/1 (greenish gray),slight [DB86],,,,,,"soft sediment deformation, alternating lamina of 10y 6/1 and 5gy 5/1",,,,,,,,,,,,,363,U1483,A,28,H,2,A,,,,,345
363-U1483A-28H-3-A,0,20,258.22,258.42,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,lamination,10Y 6/1 (greenish gray),slight [DB86],,,,,,"soft sediment deformation, alternating lamina of 10y 6/1 and 5gy 5/1",,,,,,,,,,,,,363,U1483,A,28,H,3,A,,,,,346
363-U1483A-28H-3-A,20,41,258.42,258.63,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,3,A,,,,,347
363-U1483A-28H-3-A,41,71,258.63,258.93,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,3,A,,,,,348
363-U1483A-28H-3-A,71,142,258.93,259.64,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,3,A,,,,,349
363-U1483A-28H-4-A,0,4,259.64,259.68,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,4,A,,,,,350
363-U1483A-28H-4-A,4,148,259.68,261.12,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,"color change from above extremely gradual, numerous cracks (gas expansion?)",,,,,,,,,,,,,363,U1483,A,28,H,4,A,,,,,351
363-U1483A-28H-5-A,0,9,261.12,261.21,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,5,A,,,,,352
363-U1483A-28H-5-A,9,47,261.21,261.59,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,5,A,,,,,353
363-U1483A-28H-5-A,47,141,261.59,262.53,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,5,A,,,,,354
363-U1483A-28H-6-A,0,29,262.53,262.82,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,6,A,,,,,355
363-U1483A-28H-6-A,29,70,262.82,263.23,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,6,A,,,,,356
363-U1483A-28H-6-A,70,124,263.23,263.77,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,6,A,,,,,357
363-U1483A-28H-7-A,0,142,263.83,265.25,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,7,A,,,,,358
363-U1483A-28H-CC-A,0,6,265.25,265.31,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,CC,A,,,,,359
363-U1483A-29H-1-A,0,140,265.1,266.5,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,1,A,,,,,360
363-U1483A-29H-2-A,0,45,266.5,266.95,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,2,A,,,,,361
363-U1483A-29H-2-A,45,118,266.95,267.68,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,2,A,,,,,362
363-U1483A-29H-2-A,118,140,267.68,267.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,2,A,,,,,363
363-U1483A-29H-2-A,140,144,267.9,267.94,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,2,A,,,,,364
363-U1483A-29H-3-A,0,49,267.94,268.43,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,gas expansion cracks,,,,,,,,,,,,,363,U1483,A,29,H,3,A,,,,,365
363-U1483A-29H-3-A,49,113,268.43,269.07,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,3,A,,,,,366
363-U1483A-29H-3-A,113,148,269.07,269.42,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,gas expansion cracks,,,,,,,,,,,,,363,U1483,A,29,H,3,A,,,,,367
363-U1483A-29H-4-A,0,54,269.42,269.96,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,gas expansion cracks,,,,,,,,,,,,,363,U1483,A,29,H,4,A,,,,,368
363-U1483A-29H-4-A,54,58,269.96,270,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,4,A,,,,,369
363-U1483A-29H-4-A,58,145,270,270.87,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,gas expansion cracks,,,,,,,,,,,,,363,U1483,A,29,H,4,A,,,,,370
363-U1483A-29H-5-A,0,5,270.87,270.92,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,5,A,,,,,371
363-U1483A-29H-5-A,5,141,270.92,272.28,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,5,A,,,,,372
363-U1483A-29H-6-A,0,140,272.28,273.68,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,6,A,,,,,373
363-U1483A-29H-7-A,0,124,273.73,274.97,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,7,A,,,,,374
363-U1483A-29H-CC-A,0,19,274.97,275.16,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,CC,A,,,,,375
363-U1483A-30H-1-A,0,32,274.6,274.92,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,1,A,,,,,376
363-U1483A-30H-1-A,32,34,274.92,274.94,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,tephra,,,,,,,,,,,,,363,U1483,A,30,H,1,A,,,,,377
363-U1483A-30H-1-A,34,104.5,274.94,275.645,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,1,A,,,,,378
363-U1483A-30H-1-A,109.5,143,275.695,276.03,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,1,A,,,,,379
363-U1483A-30H-2-A,0,44.5,276.03,276.475,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,2,A,,,,,380
363-U1483A-30H-2-A,50.5,142,276.535,277.45,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,2,A,,,,,381
363-U1483A-30H-3-A,0,85,277.45,278.3,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,3,A,,,,,382
363-U1483A-30H-3-A,85,99,278.3,278.44,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,3,A,,,,,383
363-U1483A-30H-3-A,99,148,278.44,278.93,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,3,A,,,,,384
363-U1483A-30H-4-A,0,139,278.93,280.32,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,gas expansion cracks,,,,,,,,,,,,,363,U1483,A,30,H,4,A,,,,,385
363-U1483A-30H-4-A,139,148,280.32,280.41,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,4,A,,,,,386
363-U1483A-30H-5-A,0,147,280.41,281.88,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,5,A,,,,,387
363-U1483A-30H-6-A,0,45,281.88,282.33,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,6,A,,,,,388
363-U1483A-30H-6-A,45,50,282.33,282.38,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5G 5/1 (greenish gray),moderate [DB86],,,,,,gas expansion cracks,,,,,,,,,,,,,363,U1483,A,30,H,6,A,,,,,389
363-U1483A-30H-6-A,50,94,282.38,282.82,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,6,A,,,,,390
363-U1483A-30H-6-A,94,137,282.82,283.25,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,gas expansion cracks,,,,,,,,,,,,,363,U1483,A,30,H,6,A,,,,,391
