Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Lithology Suffix,Minor Lithology Prefix,Lithology Prefix,Minor Lithology Suffix,row_index
340-U1397B-6H-1-A,340,U1395,B,6,6-1,H,1,A,117,143,44.77,45.03,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,3,5,90,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,347
340-U1397B-6H-1-A,340,U1395,B,6,6-1,H,1,A,143,145,45.03,45.05,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,95,0,0,0,0,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,348
340-U1397B-6H-1-A,340,U1395,B,6,6-1,H,1,A,145,150,45.05,45.1,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,3,5,90,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,349
340-U1397B-6H-2-A,340,U1395,B,6,6-2,H,2,A,0,116,45.1,46.26,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,2,0,3,0,0,15,10,70,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,350
340-U1397B-6H-2-A,340,U1395,B,6,6-2,H,2,A,116,120,46.26,46.3,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,80,0,0,5,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,351
340-U1397B-6H-2-A,340,U1395,B,6,6-2,H,2,A,120,124,46.3,46.34,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,2,0,3,0,0,15,10,70,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,352
340-U1397B-6H-2-A,340,U1395,B,6,6-2,H,2,A,124,125,46.34,46.35,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,15,0,15,0,60,0,0,10,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,353
340-U1397B-6H-2-A,340,U1395,B,6,6-2,H,2,A,125,140,46.35,46.5,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,2,0,3,0,0,15,10,70,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,354
340-U1397B-6H-2-A,340,U1395,B,6,6-2,H,2,A,140,150,46.5,46.6,,,,,,,,,,,,IW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355
340-U1397B-6H-3-A,340,U1395,B,6,6-3,H,3,A,0,7,46.6,46.67,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,5,0,85,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,356
340-U1397B-6H-3-A,340,U1395,B,6,6-3,H,3,A,7,35,46.67,46.95,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,massive volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,85,0,0,0,0,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,357
340-U1397B-6H-3-A,340,U1395,B,6,6-3,H,3,A,35,58,46.95,47.18,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,5,0,85,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,358
340-U1397B-6H-3-A,340,U1395,B,6,6-3,H,3,A,58,62,47.18,47.22,slight to moderate [drilling disturbance],3,ash [F&S84],100,medium sand [T07],6,,,,,100,tephra layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,359
340-U1397B-6H-3-A,340,U1395,B,6,6-3,H,3,A,62,78,47.22,47.38,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,5,0,85,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,360
340-U1397B-6H-3-A,340,U1395,B,6,6-3,H,3,A,78,80,47.38,47.4,moderate [drilling disturbance],4,ash [F&S84],100,medium sand [T07],6,,,,,100,tephra layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0,0,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,361
340-U1397B-6H-3-A,340,U1395,B,6,6-3,H,3,A,80,123,47.4,47.83,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,5,0,85,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,362
340-U1397B-6H-3-A,340,U1395,B,6,6-3,H,3,A,123,125,47.83,47.85,slight [drilling disturbance],2,ash [F&S84],100,medium sand [T07],6,,,,,100,tephra layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,95,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,363
340-U1397B-6H-3-A,340,U1395,B,6,6-3,H,3,A,125,144,47.85,48.04,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,5,0,85,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,364
340-U1397B-6H-3-A,340,U1395,B,6,6-3,H,3,A,144,147,48.04,48.07,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,massive volcanic sand,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,95,0,0,0,0,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,365
340-U1397B-6H-3-A,340,U1395,B,6,6-3,H,3,A,147,150,48.07,48.1,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,massive volcanic sand,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0,0,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,366
340-U1397B-6H-4-A,340,U1395,B,6,6-4,H,4,A,0,10,48.1,48.2,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,30,2,66,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,367
340-U1397B-6H-4-A,340,U1395,B,6,6-4,H,4,A,10,28,48.2,48.38,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,volcaniclastic tubidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,368
340-U1397B-6H-4-A,340,U1395,B,6,6-4,H,4,A,28,36,48.38,48.46,high [drilling disturbance],6,carbonate ooze [Leg178],100,very fine mud [T07],1,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,30,2,66,100,very well [BP01],absent [alteration],0,,,,,,,,,,,,,,369
340-U1397B-6H-4-A,340,U1395,B,6,6-4,H,4,A,36,38,48.46,48.48,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,thin ashfall?,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,95,0,0,0,0,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,370
340-U1397B-6H-4-A,340,U1395,B,6,6-4,H,4,A,38,43,48.48,48.53,high [drilling disturbance],6,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,30,2,66,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,371
340-U1397B-6H-4-A,340,U1395,B,6,6-4,H,4,A,43,45.5,48.53,48.555,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,thin ashfall?,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,95,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,372
340-U1397B-6H-4-A,340,U1395,B,6,6-4,H,4,A,45.5,79,48.555,48.89,high [drilling disturbance],6,carbonate ooze [Leg178],70,fine mud [T07],3,volcaniclastic-sand [BGS-S81],30,fine sand [T07],4,100,hemipelagic sediments with several thin ashfall? layers,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,88,0,0,0,2,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,373
340-U1397B-6H-4-A,340,U1395,B,6,6-4,H,4,A,79,121.5,48.89,49.315,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,30,2,66,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,374
340-U1397B-6H-4-A,340,U1395,B,6,6-4,H,4,A,121.5,133,49.315,49.43,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,thin ashfall?,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,375
340-U1397B-6H-4-A,340,U1395,B,6,6-4,H,4,A,133,148,49.43,49.58,high [drilling disturbance],6,carbonate ooze [Leg178],60,fine mud [T07],3,volcaniclastic-sand [BGS-S81],40,fine sand [T07],4,100,hemipelagic sediments with several thin ashfall? layers,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,85,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,376
340-U1397B-6H-4-A,340,U1395,B,6,6-4,H,4,A,148,150,49.58,49.6,high [drilling disturbance],6,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,30,2,66,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,377
340-U1397B-6H-5-A,340,U1395,B,6,6-5,H,5,A,0,58,49.6,50.18,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,0,0,0,0,0,0,80,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,378
340-U1397B-6H-5-A,340,U1395,B,6,6-5,H,5,A,58,108,50.18,50.68,slight [drilling disturbance],2,carbonate ooze [Leg178],60,fine mud [T07],3,ash [F&S84],40,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,50,0,0,0,0,40,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,379
340-U1397B-6H-5-A,340,U1395,B,6,6-5,H,5,A,108,121,50.68,50.81,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,0,0,0,0,0,0,80,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,380
340-U1397B-6H-5-A,340,U1395,B,6,6-5,H,5,A,121,150,50.81,51.1,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,50,0,10,0,40,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,381
340-U1397B-6H-6-A,340,U1395,B,6,6-6,H,6,A,0,6,51.1,51.16,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,,50,100,granule [T07],0,,0,,0,,0,,0,,0,,100,,rounded,50,0,10,0,40,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,382
340-U1397B-6H-6-A,340,U1395,B,6,6-6,H,6,A,6,17,51.16,51.27,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,383
340-U1397B-6H-6-A,340,U1395,B,6,6-6,H,6,A,17,33,51.27,51.43,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,50,0,10,0,40,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,384
340-U1397B-6H-6-A,340,U1395,B,6,6-6,H,6,A,33,124,51.43,52.34,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,385
340-U1397B-6H-6-A,340,U1395,B,6,6-6,H,6,A,124,125,52.34,52.35,slight [drilling disturbance],2,ash [F&S84],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,90,0,0,0,0,5,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,386
340-U1397B-6H-6-A,340,U1395,B,6,6-6,H,6,A,125,140,52.35,52.5,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,387
340-U1397B-6H-6-A,340,U1395,B,6,6-6,H,6,A,140,150,52.5,52.6,slight [drilling disturbance],2,,,,,,,,,,IW SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,absent [alteration],0,,,,,,,,,,,,,,388
340-U1397B-6H-7-A,340,U1395,B,6,6-7,H,7,A,0,20,52.6,52.8,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,389
340-U1397B-6H-7-A,340,U1395,B,6,6-7,H,7,A,20,21,52.8,52.81,slight [drilling disturbance],2,ash [F&S84],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,90,0,0,0,0,5,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,390
340-U1397B-6H-7-A,340,U1395,B,6,6-7,H,7,A,21,26,52.81,52.86,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,391
340-U1397B-6H-7-A,340,U1395,B,6,6-7,H,7,A,26,40,52.86,53,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,90,0,0,0,0,5,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,392
340-U1397B-6H-CC-A,340,U1395,B,6,6-CC,H,CC,A,0,5.5,53,53.055,,,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,volcaniclatic sand in core catcher,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,90,0,0,0,0,5,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,393
340-U1397B-6H-CC-A,340,U1395,B,6,6-CC,H,CC,A,5.5,10,53.055,53.1,,,,,,,,,,,,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394
340-U1397B-7H-1-A,340,U1395,B,7,7-1,H,1,A,0,41,53.1,53.51,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,30,0,70,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,395
340-U1397B-7H-1-A,340,U1395,B,7,7-1,H,1,A,41,150,53.51,54.6,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,mixed bioclastic volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,0,30,0,0,0,50,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,396
340-U1397B-7H-2-A,340,U1395,B,7,7-2,H,2,A,0,45,54.6,55.05,slight [drilling disturbance],2,calcareous sand [Leg210],60,fine sand [T07],4,volcaniclastic-sand [BGS-S81],40,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,0,30,0,0,0,0,50,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,397
340-U1397B-7H-2-A,340,U1395,B,7,7-2,H,2,A,45,68,55.05,55.28,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,0,0,0,0,0,0,80,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,398
340-U1397B-7H-2-A,340,U1395,B,7,7-2,H,2,A,68,133,55.28,55.93,slight [drilling disturbance],2,calcareous sand [Leg210],60,fine sand [T07],4,volcaniclastic-sand [BGS-S81],40,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,20,0,30,0,0,10,30,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,399
340-U1397B-7H-3-A,340,U1395,B,7,7-3,H,3,A,0,74,55.93,56.67,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,fine medium sand [T07],5,calcareous sand [Leg210],40,fine medium sand [T07],5,100,massive mixed bio/volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,20,0,30,0,0,10,30,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,400
340-U1397B-7H-3-A,340,U1395,B,7,7-3,H,3,A,74,91,56.67,56.84,minimal [drilling disturbance],1,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sand [Leg210],30,fine sand [T07],4,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,3,5,90,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,401
340-U1397B-7H-3-A,340,U1395,B,7,7-3,H,3,A,91,107,56.84,57,minimal [drilling disturbance],1,calcareous sand [Leg210],60,medium sand [T07],6,volcaniclastic-sand [BGS-S81],40,medium sand [T07],6,100,massive mixed bio/volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,10,0,20,0,0,20,40,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,402
340-U1397B-7H-4-A,340,U1395,B,7,7-4,H,4,A,0,105,57,58.05,slight [drilling disturbance],2,calcareous sand [Leg210],60,fine sand [T07],4,volcaniclastic-sand [BGS-S81],40,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,10,0,20,0,0,20,40,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,403
340-U1397B-7H-5-A,340,U1395,B,7,7-5,H,5,A,0,137,58.05,59.42,slight [drilling disturbance],2,calcareous sand [Leg210],60,fine sand [T07],4,volcaniclastic-sand [BGS-S81],40,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,10,0,20,0,0,20,40,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,404
340-U1397B-7H-6-A,340,U1395,B,7,7-6,H,6,A,0,121,59.42,60.63,slight [drilling disturbance],2,calcareous sand [Leg210],60,fine sand [T07],4,volcaniclastic-sand [BGS-S81],40,fine sand [T07],4,100,,1,0,,0,,0,,0,,0,,0,,100,pebble [W22_2],100,Hemipelagic sediment clasts,rounded,10,0,10,0,20,0,0,20,40,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,405
340-U1397B-7H-7-A,340,U1395,B,7,7-7,H,7,A,0,60,60.63,61.23,minimal [drilling disturbance],1,calcareous sand [Leg210],50,medium sand [T07],6,volcaniclastic-sand [BGS-S81],50,medium sand [T07],6,100,mixed bio/volcaniclastic turbidite,5,0,,0,,0,,0,,0,,0,,0,,0,"mud clast, 7 cm in diameter",rounded,0,0,10,0,40,0,0,10,40,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,406
340-U1397B-7H-CC-A,340,U1395,B,7,7-CC,H,CC,A,0,15,61.23,61.38,minimal [drilling disturbance],1,calcareous sand [Leg210],60,medium sand [T07],6,volcaniclastic-sand [BGS-S81],40,medium sand [T07],6,100,mixed bio/volcaniclastic turbidite,5,100,,0,,0,,0,,0,,0,,0,,100,,rounded,0,0,20,0,20,0,0,20,40,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,407
340-U1397B-8H-1-A,340,U1395,B,8,8-1,H,1,A,0,18,61.3,61.48,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],50,coarse sand [T07],7,calcareous sand [Leg210],50,coarse sand [T07],7,100,peblle-clast concentrated part of the mixed turbidite of bioclastic and volcaniclastic materials,80,0,,0,,50,pebble [W22_2],45,pebble [W22_2],0,,0,,5,pebble [W22_2],100,mostly volcanic rock fragments with small amount of biogenic clast,angular,0,0,10,0,40,0,0,20,30,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,408
340-U1397B-8H-1-A,340,U1395,B,8,8-1,H,1,A,18,54,61.48,61.84,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],50,coarse sand [T07],7,calcareous sand [Leg210],50,coarse sand [T07],7,100,mixed turbidite of bioclastic and volcaniclastic materials,,,,,,,,,,,,,,,,,,,0,0,10,0,40,0,0,20,30,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,409
340-U1397B-8H-1-A,340,U1395,B,8,8-1,H,1,A,54,74,61.84,62.04,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],50,coarse sand [T07],7,calcareous sand [Leg210],50,coarse sand [T07],7,100,peblle-clast concentrated part of the mixed turbidite of bioclastic and volcaniclastic materials,70,0,,0,,50,pebble [W22_2],45,pebble [W22_2],0,,0,,5,pebble [W22_2],100,mostly volcanic rock fragments with small amount of biogenic clast,angular,0,0,10,0,40,0,0,20,30,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,410
340-U1397B-8H-1-A,340,U1395,B,8,8-1,H,1,A,74,88,62.04,62.18,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],50,coarse sand [T07],7,calcareous sand [Leg210],50,coarse sand [T07],7,100,mixed turbidite of bioclastic and volcaniclastic materials,,,,,,,,,,,,,,,,,,,0,0,10,0,40,0,0,20,30,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,411
340-U1397B-8H-1-A,340,U1395,B,8,8-1,H,1,A,88,90,62.18,62.2,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],50,coarse sand [T07],7,calcareous sand [Leg210],50,coarse sand [T07],7,100,peblle-clast concentrated part of the mixed turbidite of bioclastic and volcaniclastic materials,50,0,,0,,50,pebble [W22_2],45,pebble [W22_2],0,,0,,5,pebble [W22_2],100,mostly volcanic rock fragments with small amount of biogenic clast,angular,0,0,10,0,40,0,0,20,30,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,412
340-U1397B-8H-1-A,340,U1395,B,8,8-1,H,1,A,90,150,62.2,62.8,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],50,coarse sand [T07],7,calcareous sand [Leg210],50,coarse sand [T07],7,100,mixed turbidite of bioclastic and volcaniclastic materials,,,,,,,,,,,,,,,,,,,0,0,10,0,40,0,0,20,30,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,413
340-U1397B-8H-2-A,340,U1395,B,8,8-2,H,2,A,0,33,62.8,63.13,minimal [drilling disturbance],1,calcareous sand [Leg210],50,medium sand [T07],6,volcaniclastic-sand [BGS-S81],50,medium sand [T07],6,100,,50,0,,0,,100,granule [T07],0,,0,,0,,0,,100,,rounded,0,0,10,0,40,0,0,20,30,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,414
340-U1397B-8H-2-A,340,U1395,B,8,8-2,H,2,A,33,123,63.13,64.03,minimal [drilling disturbance],1,calcareous sand [Leg210],50,medium sand [T07],6,volcaniclastic-sand [BGS-S81],50,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,40,0,0,20,30,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,415
