Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Minor Lithology Prefix,Minor Lithology Suffix,Lithology Suffix,Lithology Prefix
340-U1394B-9H-2-A,340,U1394,B,9,9-2,H,2,A,0.0,50.0,67.8,68.3,moderate [drilling disturbance],4,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,"very soupy, moderate drilling disturbance due to water drained from core.
",,,,,,,,,,,,
340-U1394B-9H-2-A,340,U1394,B,9,9-2,H,2,A,50.0,110.0,68.3,68.9,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-9H-3-A,340,U1394,B,9,9-3,H,3,A,0.0,24.0,68.9,69.14,,,calcareous sand [Leg210],90,fine sand [T07],4,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,"bioclastic dominated, turbidite facies?
",0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-9H-3-A,340,U1394,B,9,9-3,H,3,A,24.0,61.0,69.14,69.51,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelalagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-9H-4-A,340,U1394,B,9,9-4,H,4,A,0.0,53.0,69.51,70.04,slight [drilling disturbance],2,calcareous sand [Leg210],70,coarse sand [T07],7,volcaniclastic-sand [BGS-S81],30,coarse sand [T07],7,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-9H-4-A,340,U1394,B,9,9-4,H,4,A,53.0,120.0,70.04,70.71,,,calcareous sand [Leg210],70,coarse sand [T07],7,volcaniclastic-sand [BGS-S81],30,coarse sand [T07],7,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-9H-5-A,340,U1394,B,9,9-5,H,5,A,0.0,64.0,70.71,71.35,,,calcareous sand [Leg210],70,coarse sand [T07],7,volcaniclastic-sand [BGS-S81],30,coarse sand [T07],7,100,bioclastic + volcaniclastic mixture; turbidite facies; slightly normally graded,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,very well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-9H-5-A,340,U1394,B,9,9-5,H,5,A,64.0,74.0,71.35,71.45,,,calcareous sand [Leg210],70,very coarse sand [T07],8,volcaniclastic-sand [BGS-S81],30,very coarse sand [T07],8,100,bioclastic + volcaniclastic mixture; turbidite facies; slightly normally graded; shell fragments,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,very well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-9H-CC-A,340,U1394,B,9,9-CC,H,CC,A,0.0,21.0,71.45,71.66,,,calcareous sand [Leg210],70,very coarse sand [T07],8,volcaniclastic-sand [BGS-S81],30,very coarse sand [T07],8,100,,1,0,,0,,0,,100,,0,,0,,0,,,single large semi-vesicular andesite clast,rounded,,,,,,,,,,,,very well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-10H-1-A,340,U1394,B,10,10-1,H,1,A,0.0,5.0,72.5,72.55,moderate [drilling disturbance],4,calcareous sand [Leg210],100,fine medium sand [T07],5,,,,,100,,1,0,,0,,0,,0,,0,,0,,100,,,,rounded,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-10H-1-A,340,U1394,B,10,10-1,H,1,A,5.0,20.0,72.55,72.7,high [drilling disturbance],6,volcaniclastic-gravel [BGS-S81],70,granule [T07],9,lime-gravel [USGS],30,granule [T07],9,100,,70,0,,0,,70,,0,,0,,10,,20,,,,rounded,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-10H-1-A,340,U1394,B,10,10-1,H,1,A,20.0,52.0,72.7,73.02,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1394B-10H-1-A,340,U1394,B,10,10-1,H,1,A,52.0,83.0,73.02,73.33,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-10H-1-A,340,U1394,B,10,10-1,H,1,A,83.0,140.0,73.33,73.9,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1394B-10H-1-A,340,U1394,B,10,10-1,H,1,A,140.0,150.0,73.9,74.0,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
340-U1394B-10H-2-A,340,U1394,B,10,10-2,H,2,A,0.0,8.0,74.0,74.08,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,1,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,biogenic,angular,,,,,,,,,,,,moderately well [BP01],absent [alteration],0,,,,,,99,,,,,,,
340-U1394B-10H-2-A,340,U1394,B,10,10-2,H,2,A,8.0,36.0,74.08,74.36,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,biogenic,angular,,,,,,,,,,,,moderately well [BP01],absent [alteration],0,,,,,,98,,,,,,,
340-U1394B-10H-2-A,340,U1394,B,10,10-2,H,2,A,36.0,41.0,74.36,74.41,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,5,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,95% other is volcaniclastic sand from below; 5% other is biogenic.,rounded,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,95,,,,,,,
340-U1394B-10H-2-A,340,U1394,B,10,10-2,H,2,A,41.0,48.0,74.41,74.48,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],80,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],20,fine sand [T07],4,100,"Layered: sand on bottom, mud on top.",2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,biogenic,angular,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,98,,,,,,,
340-U1394B-10H-2-A,340,U1394,B,10,10-2,H,2,A,48.0,110.5,74.48,75.105,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,biogenic,angular,,,,,,,,,,,,moderately well [BP01],absent [alteration],0,,,,,,98,,,,,,,
340-U1394B-10H-2-A,340,U1394,B,10,10-2,H,2,A,110.5,150.0,75.105,75.5,moderate [drilling disturbance],4,calcareous sand [Leg210],60,coarse sand [T07],7,volcaniclastic-sand [BGS-S81],40,coarse sand [T07],7,100,"Intimately mixed volcaniclastic/bioclastic.
",10,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,biogenic,angular,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,90,,,,,,,
340-U1394B-10H-3-A,340,U1394,B,10,10-3,H,3,A,0.0,121.0,75.5,76.71,slight [drilling disturbance],2,calcareous sand [Leg210],80,coarse sand [T07],7,volcaniclastic-sand [BGS-S81],20,coarse sand [T07],7,100,bioclastic/volcaniclastic mixtured sand; fines upwards,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-10H-3-A,340,U1394,B,10,10-3,H,3,A,121.0,126.0,76.71,76.76,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-10H-3-A,340,U1394,B,10,10-3,H,3,A,126.0,138.0,76.76,76.88,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],60,fine sand [T07],4,carbonate ooze [Leg178],40,silt-fine mud [T07],2,100,"soupy, volcaniclastic fine sand with silty matrix",0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-10H-3-A,340,U1394,B,10,10-3,H,3,A,138.0,150.0,76.88,77.0,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],60,coarse sand [T07],7,calcareous sand [Leg210],40,coarse sand [T07],7,100,"1cm grey lithic included, fines upwards",1,0,,0,,0,,0,,100,,0,,0,,,,rounded,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-10H-4-A,340,U1394,B,10,10-4,H,4,A,0.0,150.0,77.0,78.5,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,coarse sand [T07],7,volcaniclastic-mud [BGS-S81],10,fine mud [T07],3,100,"Generally coarse sand with occasional very coarse sand, and with mud clast up to 4 cm and biogenic clasts up to 8 mm.",10,0,,0,,0,,0,,0,,90,pebble [W22_2],10,granule [T07],,mud clasts up to 8 cm and biogenic clasts up to 8 mm,,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-10H-5-A,340,U1394,B,10,10-5,H,5,A,0.0,150.0,78.5,80.0,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,"Ill-sorted volcanic sand, containing ~10% shells and foraminifera. Most are volcanic lithic fragments and fresh crystals such as hornblende and plagioclase. Small pebbles of hornblend andesite, which are rounded, are contained about 10 %.",10,0,,0,,10,pebble [W22_2],0,,0,,0,,0,,,Clast are small pebbles of hornblende andesite.,rounded,,,,,,,,,,,,poor [BP01],absent [alteration],0,Matrix is the same with the main lithology.,,,,,,,,,,,,
340-U1394B-10H-6-A,340,U1394,B,10,10-6,H,6,A,0.0,120.0,80.0,81.2,slight to moderate [drilling disturbance],3,calcareous sand [Leg210],70,coarse sand [T07],7,volcaniclastic-sand [BGS-S81],30,coarse sand [T07],7,100,,10,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,,rounded,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-10H-7-A,340,U1394,B,10,10-7,H,7,A,0.0,70.0,81.2,81.9,slight [drilling disturbance],2,calcareous sand [Leg210],80,coarse sand [T07],7,volcaniclastic-sand [BGS-S81],20,coarse sand [T07],7,100,"mixed bio/volcaniclastic sand; fine sand clasts included
",5,0,,0,,0,,0,,0,,0,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1394B-10H-CC-A,340,U1394,B,10,10-CC,H,CC,A,0.0,12.0,81.9,82.02,,,calcareous sand [Leg210],80,coarse sand [T07],7,volcaniclastic-sand [BGS-S81],20,coarse sand [T07],7,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,very well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-10H-CC-A,340,U1394,B,10,10-CC,H,CC,A,12.0,16.0,82.02,82.06,,,,,,,,,,,,PAL Sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,PAL sample,,,,,,,,,,,,
340-U1394B-11H-1-A,340,U1394,B,11,11-1,H,1,A,0.0,5.0,82.0,82.05,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,0,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-1-A,340,U1394,B,11,11-1,H,1,A,5.0,8.0,82.05,82.08,moderate [drilling disturbance],4,calcareous sand [Leg210],100,fine medium sand [T07],5,,0,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-1-A,340,U1394,B,11,11-1,H,1,A,8.0,34.0,82.08,82.34,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,0,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-1-A,340,U1394,B,11,11-1,H,1,A,34.0,37.0,82.34,82.37,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,0,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-1-A,340,U1394,B,11,11-1,H,1,A,37.0,39.0,82.37,82.39,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,0,,,100,This is a black tephra layer consisting of mafic mineral (hornblende or pyroxene) and plagioclase and interestingly sulfide grains (cobbles) are contained in this layer.,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-1-A,340,U1394,B,11,11-1,H,1,A,39.0,47.0,82.39,82.47,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,0,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-1-A,340,U1394,B,11,11-1,H,1,A,47.0,64.0,82.47,82.64,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine medium sand [T07],5,,0,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-1-A,340,U1394,B,11,11-1,H,1,A,64.0,80.0,82.64,82.8,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,0,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-1-A,340,U1394,B,11,11-1,H,1,A,80.0,100.0,82.8,83.0,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine medium sand [T07],5,,0,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-1-A,340,U1394,B,11,11-1,H,1,A,100.0,138.0,83.0,83.38,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,0,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-1-A,340,U1394,B,11,11-1,H,1,A,138.0,150.0,83.38,83.5,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,0,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-2-A,340,U1394,B,11,11-2,H,2,A,0.0,107.0,83.5,84.57,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,Massive,10,0,,0,,100,fine medium sand [T07],0,,0,,0,,0,,,,angular,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,90,,,,,,,
340-U1394B-11H-2-A,340,U1394,B,11,11-2,H,2,A,107.0,152.0,84.57,85.02,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,Massive,1,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,99,,,,,,,
340-U1394B-11H-3-A,340,U1394,B,11,11-3,H,3,A,0.0,20.0,85.02,85.22,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-3-A,340,U1394,B,11,11-3,H,3,A,20.0,25.0,85.22,85.27,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-3-A,340,U1394,B,11,11-3,H,3,A,25.0,41.0,85.27,85.43,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-3-A,340,U1394,B,11,11-3,H,3,A,41.0,138.0,85.43,86.4,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-3-A,340,U1394,B,11,11-3,H,3,A,138.0,145.0,86.4,86.47,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-3-A,340,U1394,B,11,11-3,H,3,A,145.0,150.0,86.47,86.52,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1394B-11H-4-A,340,U1394,B,11,11-4,H,4,A,0.0,23.0,86.52,86.75,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Light gray colored,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-4-A,340,U1394,B,11,11-4,H,4,A,23.0,28.0,86.75,86.8,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,dark gray colored,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-4-A,340,U1394,B,11,11-4,H,4,A,28.0,60.0,86.8,87.12,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],99,fine sand [T07],4,calcareous sand [Leg210],1,granule [T07],9,100,light gray colored volcaniclastic sand with a quite few biogenic clasts,1,0,,0,,0,,0,,0,,0,,100,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-4-A,340,U1394,B,11,11-4,H,4,A,60.0,140.0,87.12,87.92,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-4-A,340,U1394,B,11,11-4,H,4,A,140.0,150.0,87.92,88.02,minimal [drilling disturbance],1,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-5-A,340,U1394,B,11,11-5,H,5,A,0.0,36.5,88.02,88.385,minimal [drilling disturbance],1,calcareous sand [Leg210],60,fine sand [T07],4,volcaniclastic-sand [BGS-S81],40,fine sand [T07],4,100,Intimately mixed,1,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,biogenic,rounded,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,99,,,,,,,
340-U1394B-11H-5-A,340,U1394,B,11,11-5,H,5,A,36.5,94.0,88.385,88.96,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,5,0,,100,,0,,0,,0,,0,,0,,,,angular,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,95,,,,,,,
340-U1394B-11H-5-A,340,U1394,B,11,11-5,H,5,A,94.0,102.0,88.96,89.04,minimal [drilling disturbance],1,calcareous sand [Leg210],60,fine sand [T07],4,volcaniclastic-sand [BGS-S81],40,fine sand [T07],4,100,Intimately mixed,1,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,biogenic,rounded,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,99,,,,,,,
340-U1394B-11H-5-A,340,U1394,B,11,11-5,H,5,A,102.0,120.0,89.04,89.22,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,5,0,,100,fine sand [T07],0,,0,,0,,0,,0,,,,angular,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,95,,,,,,,
340-U1394B-11H-5-A,340,U1394,B,11,11-5,H,5,A,120.0,150.0,89.22,89.52,minimal [drilling disturbance],1,calcareous sand [Leg210],60,fine sand [T07],4,volcaniclastic-sand [BGS-S81],40,fine sand [T07],4,100,Intimately mixed,1,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,biogenic,rounded,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,99,,,,,,,
340-U1394B-11H-6-A,340,U1394,B,11,11-6,H,6,A,0.0,41.0,89.52,89.93,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,5,0,,0,,100,fine sand [T07],0,,0,,0,,0,,,,angular,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,95,,,,,,,
340-U1394B-11H-6-A,340,U1394,B,11,11-6,H,6,A,41.0,107.5,89.93,90.595,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,1,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,biogenic,rounded,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,99,,,,,,,
340-U1394B-11H-6-A,340,U1394,B,11,11-6,H,6,A,107.5,140.0,90.595,90.92,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,5,0,,0,,100,fine sand [T07],0,,0,,0,,0,,,,angular,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,95,,,,,,,
340-U1394B-11H-6-A,340,U1394,B,11,11-6,H,6,A,140.0,150.0,90.92,91.02,,,,,,,,,,,,WR sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1394B-11H-7-A,340,U1394,B,11,11-7,H,7,A,0.0,67.0,91.02,91.69,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Weakly stratified light gray colored fine sand with minor biogenic fragments. There are silty-muddy patches in the lower part.,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-CC-A,340,U1394,B,11,11-CC,H,CC,A,0.0,3.0,91.69,91.72,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Light gray colored volcaniclastic sand,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-CC-A,340,U1394,B,11,11-CC,H,CC,A,3.0,6.5,91.72,91.755,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Gray-brown colored volcaniclastic sand,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-11H-CC-A,340,U1394,B,11,11-CC,H,CC,A,6.5,11.0,91.755,91.8,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-12H-1-A,340,U1394,B,12,12-1,H,1,A,0.0,27.0,91.5,91.77,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,25,0,,0,,90,,0,,0,,0,,10,,,,rounded,,,,,,,,,,,,very poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-12H-1-A,340,U1394,B,12,12-1,H,1,A,27.0,32.0,91.77,91.82,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],60,medium sand [T07],6,calcareous sand [Leg210],40,medium sand [T07],6,100,,1,0,,0,,0,,0,,0,,0,,100,,,,angular,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-12H-1-A,340,U1394,B,12,12-1,H,1,A,32.0,44.0,91.82,91.94,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,1,0,,0,,0,,0,,0,,0,,100,,,,angular,,,,,,,,,,,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1394B-12H-1-A,340,U1394,B,12,12-1,H,1,A,44.0,150.0,91.94,93.0,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,1,0,,0,,0,,0,,0,,0,,100,,,,angular,,,,,,,,,,,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,
