Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Sediment structures,MAJ lith color (simple),MAJ Lith. color,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],MAJ lithology comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN lith color (simple),MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,MIN lithology comment,Lith. abundance sum [%],Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure comment,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
355-U1456D-45R-1-A,77,106,869.97,870.26,,silty,claystone,,silty claystone,,Planolites,gray,10YR 6/1 (gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,bioturbated,bioturbated,inclined,medium bedded,,,,,,,,,,,,,355,U1456,D,45,R,1,A
355-U1456D-45R-1-A,106,131,870.26,870.51,,clayey,siltstone,,clayey siltstone,,Planolites,brown,10YR 3/1 (very dark gray),,silt,2,silt,2,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,45,R,1,A
355-U1456D-45R-2-A,0,31,870.51,870.82,,clayey,siltstone,,clayey siltstone,,Chondrites,brown,10YR 4/1 (dark gray),,silt,2,silt,2,,,,,,,,,,,,,,,,,bioturbated,bioturbated,inclined,thickly bedded,,,,,,,,,,,,,355,U1456,D,45,R,2,A
355-U1456D-45R-2-A,31,60,870.82,871.11,,,claystone,with intraclast,claystone with intraclast,,Planolites,light green,GLEY 1 7/5GY (light greenish grey),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,inclined,medium bedded,,,,,,,,,,,,,355,U1456,D,45,R,2,A
355-U1456D-45R-2-A,60,109,871.11,871.6,,clayey,siltstone,,clayey siltstone,,,brown,10YR 3/1 (very dark gray),,silt,2,silt,2,,,,,,,,,,,,,,,,,planar,bioturbated,inclined,thickly bedded,,,,,,,,,,,,,355,U1456,D,45,R,2,A
355-U1456D-45R-2-A,109,150,871.6,872.01,,,calcilutite,,calcilutite,,,light green,GLEY 1 5/5GY (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,45,R,2,A
355-U1456D-45R-3-A,0,12,872.01,872.13,,,calcilutite,,calcilutite,,,light green,GLEY 1 4/5GY (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,gradational,gradational,inclined,medium bedded,,,,,,,,,,,,,355,U1456,D,45,R,3,A
355-U1456D-45R-3-A,12,66,872.13,872.67,,,calcilutite,,calcilutite,,,light green,GLEY 1 5/5GY (greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,inclined,thickly bedded,,,,,,,,,,,,,355,U1456,D,45,R,3,A
355-U1456D-45R-3-A,66,113,872.67,873.14,,,calcilutite,,calcilutite,,,light green,GLEY 1 5/5GY (greenish gray),,silt,2,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,inclined,thickly bedded,,,,,,,,,,,,,355,U1456,D,45,R,3,A
355-U1456D-45R-3-A,113,152,873.14,873.53,,,calcarenite,,calcarenite,,,light green,GLEY 1 5/5GY (greenish gray),,medium sand,5,coarse sand,6,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,45,R,3,A
355-U1456D-45R-4-A,0,47,873.53,874,,,calcarenite,,calcarenite,,,light green,GLEY 1 5/5GY (greenish gray),,medium sand,5,coarse sand,6,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,45,R,4,A
355-U1456D-45R-4-A,47,69,874,874.22,,,breccia,,breccia,,,dark green,GLEY 1 4/5GY (dark greenish gray),,pebble,9,pebble,9,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,45,R,4,A
355-U1456D-45R-4-A,69,151,874.22,875.04,,,claystone,,claystone,,,dark green,GLEY 1 2.5/5G (very dark grayish green),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,45,R,4,A
355-U1456D-45R-5-A,0,153,875.04,876.57,,,claystone,,claystone,,,dark green,GLEY 1 2.5/5G (very dark grayish green),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,45,R,5,A
355-U1456D-45R-6-A,0,76,876.57,877.33,,,claystone,,claystone,,,dark green,GLEY 1 2.5/5G (very dark grayish green),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,45,R,6,A
355-U1456D-45R-CC-A,0,9,877.33,877.42,,,claystone,,claystone,,,dark green,GLEY 1 2.5/5G (very dark grayish green),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,thinly bedded,,,,,,,,,,,,,355,U1456,D,45,R,CC,A
355-U1456D-46R-1-A,0,24,878.9,879.14,,,breccia,,breccia,,,dark gray,10YR 4/4 (dark yellowish brown),,pebble,9,cobble,10,,,,,,,,,,,,,,,,,irregular,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,46,R,1,A
355-U1456D-46R-1-A,24,110,879.14,880,,silty,claystone,,silty claystone,,Chondrites,dark gray,GLEY 1 4/5GY (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,bioturbated,bioturbated,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,46,R,1,A
355-U1456D-46R-1-A,110,131,880,880.21,,clayey,siltstone,,clayey siltstone,,Chondrites,dark green,GLEY 1 4/10Y (dark greenish gray),90,silt,2,silt,2,,silty,sandstone,,silty sandstone,silty sandstone,sandstone,light gray,GLEY 1 5/5GY (greenish gray),10,very fine sand,3,fine sand,4,,100,irregular,scoured,inclined,medium bedded,,,,,,,,,,,,,355,U1456,D,46,R,1,A
355-U1456D-46R-1-A,131,148,880.21,880.38,,silty,claystone,,silty claystone,,Chondrites,dark green,GLEY 1 3/5G (very dark greenish green),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,46,R,1,A
355-U1456D-46R-2-A,0,13,880.38,880.51,,silty,claystone,,silty claystone,,Chondrites,dark green,GLEY 1 3/5G (very dark greenish green),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,46,R,2,A
355-U1456D-46R-2-A,13,148,880.51,881.86,,,claystone,,claystone,,,dark gray,10YR 4/4 (dark yellowish brown),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,46,R,2,A
355-U1456D-46R-3-A,0,34,881.86,882.2,,silty,claystone,,silty claystone,,Zoophycos,dark green,GLEY 1 5/10GY (greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,bioturbated,sharp,sub-horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,46,R,3,A
355-U1456D-46R-3-A,34,82,882.2,882.68,,clayey,siltstone,,clayey siltstone,,Chondrites,dark green,GLEY 1 4/5G (dark greenish gray),90,silt,2,silt,2,,silty,sandstone,,silty sandstone,silty sandstone,sandstone,light gray,GLEY 1 5/5GY (greenish gray),10,very fine sand,3,fine sand,4,,100,erosive,scoured,inclined,thickly bedded,,,,,,,,,,,,,355,U1456,D,46,R,3,A
355-U1456D-46R-3-A,82,149,882.68,883.35,,,claystone,,claystone,,burrows,dark green,GLEY 1 3/5G (very dark greenish green),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,46,R,3,A
355-U1456D-46R-4-A,0,96,883.35,884.31,,clayey,siltstone,,clayey siltstone,,,dark green,GLEY 1 4/5G (dark greenish gray),90,silt,2,silt,2,,silty,sandstone,,silty sandstone,silty sandstone,sandstone,light gray,GLEY 1 5/5GY (greenish gray),10,very fine sand,3,fine sand,4,,100,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,46,R,4,A
355-U1456D-46R-5-A,0,58,884.31,884.89,,clayey,siltstone,,clayey siltstone,,,dark green,GLEY 1 4/5G (dark greenish gray),90,silt,2,silt,2,,silty,sandstone,,silty sandstone,silty sandstone,sandstone,light gray,GLEY 1 5/5GY (greenish gray),10,very fine sand,3,fine sand,4,,100,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,46,R,5,A
355-U1456D-46R-CC-A,0,15,884.89,885.04,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,46,R,CC,A
355-U1456D-47R-1-A,0,97,888.6,889.57,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),,clay,1,silt,2,,,,,,,,,,,,,,,,,irregular,sharp,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,47,R,1,A
355-U1456D-47R-1-A,97,149,889.57,890.09,,clayey,siltstone,,clayey siltstone,,,dark green,GLEY 1 4/5G (dark greenish gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,47,R,1,A
355-U1456D-47R-2-A,0,150,890.09,891.59,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),90,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark green,GLEY 1 4/5G (dark greenish gray),10,silt,2,very fine sand,3,,100,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,47,R,2,A
355-U1456D-47R-3-A,0,28,891.59,891.87,,clayey,siltstone,,clayey siltstone,,,dark green,GLEY 1 4/5G (dark greenish gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,erosive,sharp,inclined,medium bedded,,,,,,,pyrite,,,,,,355,U1456,D,47,R,3,A
355-U1456D-47R-3-A,28,152,891.87,893.11,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,47,R,3,A
355-U1456D-47R-4-A,0,150,893.11,894.61,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),90,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark green,GLEY 1 4/5G (dark greenish gray),10,silt,2,very fine sand,3,,100,,,,very thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,47,R,4,A
355-U1456D-47R-5-A,0,121,894.61,895.82,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),90,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark green,GLEY 1 4/5G (greenish gray),10,silt,2,very fine sand,3,,100,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,47,R,5,A
355-U1456D-47R-6-A,0,67,895.82,896.49,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,47,R,6,A
355-U1456D-47R-CC-A,0,15,896.49,896.64,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,47,R,CC,A
355-U1456D-48R-1-A,0,150,898.3,899.8,,,claystone,,claystone,,Chondrites,dark green,GLEY 1 3/5G (very dark greenish green),80,clay,1,silt,2,,silty,sandstone,,silty sandstone,silty sandstone,sandstone,light green,GLEY 1 6/5G (greenish gray),20,very fine sand,3,fine sand,4,,100,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,48,R,1,A
355-U1456D-48R-2-A,0,150,899.8,901.3,,,claystone,,claystone,,,dark green,GLEY 1 3/10Y (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,48,R,2,A
355-U1456D-48R-3-A,0,111,901.3,902.41,,,claystone,,claystone,,Chondrites,dark green,GLEY 1 3/5G (very dark greenish green),90,clay,1,silt,2,,silty,sandstone,,silty sandstone,silty sandstone,sandstone,light green,GLEY 1 6/5G (greenish gray),10,very fine sand,3,fine sand,4,,100,,,,very thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,48,R,3,A
355-U1456D-49R-1-A,0,33,908,908.33,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,49,R,1,A
355-U1456D-49R-1-A,33,92,908.33,908.92,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),80,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,gray,GLEY 1 4/5G (greenish gray),20,silt,2,very fine sand,3,,100,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,49,R,1,A
355-U1456D-49R-1-A,92,107,908.92,909.07,,,claystone,with nannofossils,claystone with nannofossils,,,dark gray,GLEY 1 3/10GY (very dark greenish gray),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,49,R,1,A
355-U1456D-49R-1-A,107,143,909.07,909.43,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),80,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,gray,GLEY 1 4/5G (greenish gray),20,silt,2,very fine sand,3,,100,,,,,,,,,,,,,,,,,355,U1456,D,49,R,1,A
355-U1456D-49R-2-A,0,33,909.43,909.76,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,49,R,2,A
355-U1456D-49R-2-A,33,55,909.76,909.98,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),60,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,gray,GLEY 1 4/5G (greenish gray),40,silt,2,very fine sand,3,,100,,,,thinly bedded,,,,,,,,,,,,,355,U1456,D,49,R,2,A
355-U1456D-49R-2-A,55,70,909.98,910.13,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,gray,GLEY 1 4/5G (greenish gray),,,,,,,100,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,49,R,2,A
355-U1456D-49R-2-A,70,82,910.13,910.25,,clayey,siltstone,,clayey siltstone,,,gray,GLEY 1 4/5G (greenish gray),60,silt,2,very fine sand,3,,sandy,siltstone,,sandy siltstone,sandy siltstone,siltstone,gray,GLEY 1 4/5G (greenish gray),40,very fine sand,3,very fine sand,3,,100,gradational,gradational,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,49,R,2,A
355-U1456D-49R-2-A,82,150,910.25,910.93,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,49,R,2,A
355-U1456D-49R-3-A,0,150,910.93,912.43,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),90,clay,1,silt,2,,sandy,siltstone,,sandy siltstone,sandy siltstone,siltstone,gray,GLEY 1 4/5G (greenish gray),10,silt,2,very fine sand,3,,100,,,,,,,,,,,,,,,,,355,U1456,D,49,R,3,A
355-U1456D-49R-4-A,0,69,912.43,913.12,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),90,clay,1,silt,2,,sandy,siltstone,,sandy siltstone,sandy siltstone,siltstone,gray,GLEY 1 4/5G (greenish gray),10,silt,2,very fine sand,3,,100,,,,,,,,,,,,,,,,,355,U1456,D,49,R,4,A
355-U1456D-50R-1-A,0,151,917.7,919.21,,,claystone,with nannofossils,claystone with nannofossils,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,50,R,1,A
355-U1456D-50R-2-A,0,36,919.21,919.57,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,gradational,gradational,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,50,R,2,A
355-U1456D-50R-2-A,36,97,919.57,920.18,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),70,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,gray,GLEY 1 4/5G (greenish gray),30,silt,2,very fine sand,3,,100,,,,,,,,,,,,,,,,,355,U1456,D,50,R,2,A
355-U1456D-50R-2-A,97,150,920.18,920.71,,clayey,siltstone,with foraminifers,siltstone with foraminifers,,parallel lamination,gray,GLEY 1 4/5G (greenish gray),60,silt,2,very fine sand,3,,,claystone,,claystone,claystone,claystone,dark green,GLEY 1 3/5G (very dark greenish green),40,clay,1,silt,2,,100,,,,,,,,,,,,,,,,,355,U1456,D,50,R,2,A
355-U1456D-50R-3-A,0,31,920.71,921.02,,,calcareous chalk,,calcareous chalk,,,light gray,GLEY 1 7/10Y (light greenish grey),70,fine sand,4,fine sand,4,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,gray,GLEY 1 4/5G (dark greenish gray),30,silt,2,very fine sand,3,,100,,,,,,,,,,,,,,,,,355,U1456,D,50,R,3,A
355-U1456D-50R-3-A,31,150,921.02,922.21,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,50,R,3,A
355-U1456D-50R-4-A,0,54,922.21,922.75,,,claystone,with nannofossils,claystone with nannofossils,,,dark gray,GLEY 1 3/10GY (very dark greenish gray),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,50,R,4,A
355-U1456D-50R-4-A,54,74,922.75,922.95,,,claystone,,claystone,,,dark gray,GLEY 1 3/5G (very dark greenish green),60,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,gray,GLEY 1 4/5G (greenish gray),40,silt,2,very fine sand,3,,100,,,,,,,,,,,,,,,,,355,U1456,D,50,R,4,A
355-U1456D-50R-4-A,74,101,922.95,923.22,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,50,R,4,A
355-U1456D-50R-5-A,0,21,923.22,923.43,,,claystone,,claystone,,burrows,dark green,GLEY 1 3/5G (very dark greenish green),80,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,gray,GLEY 1 4/5G (greenish gray),20,silt,2,very fine sand,3,,100,,,,,,,,,,,,,,,,,355,U1456,D,50,R,5,A
355-U1456D-50R-5-A,21,40,923.43,923.62,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,50,R,5,A
355-U1456D-50R-5-A,40,69,923.62,923.91,,,claystone,,claystone,,burrows,dark green,GLEY 1 3/5G (very dark greenish green),90,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,gray,GLEY 1 4/5G (greenish gray),10,silt,2,very fine sand,3,,100,,,,,,,,,,,,,,,,,355,U1456,D,50,R,5,A
355-U1456D-51R-1-A,0,28,927.4,927.68,,nannofossil rich,siltstone,with foraminifers,nannofossil rich siltstone with foraminifers,,,gray,GLEY 1 4/5G (dark greenish gray),100,silt,2,very fine sand,3,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,51,R,1,A
355-U1456D-51R-1-A,28,47,927.68,927.87,,,claystone,,claystone,,tilted bedding,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,51,R,1,A
355-U1456D-51R-1-A,47,110,927.87,928.5,,nannofossil rich,siltstone,with foraminifers,nannofossil rich siltstone with foraminifers,,parallel lamination,gray,GLEY 1 4/5G (dark greenish gray),60,silt,2,very fine sand,3,,,claystone,,claystone,claystone,claystone,dark green,GLEY 1 3/5G (very dark greenish green),40,clay,1,silt,2,,100,,,,,,,,,,,,,,,,,355,U1456,D,51,R,1,A
355-U1456D-51R-1-A,110,150,928.5,928.9,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,51,R,1,A
355-U1456D-51R-2-A,0,30,928.9,929.2,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,gradational,gradational,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,51,R,2,A
355-U1456D-51R-2-A,30,43,929.2,929.33,,,claystone,,claystone,,parallel lamination,dark green,GLEY 1 3/5G (very dark greenish green),70,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark green,GLEY 1 3/5G (very dark greenish green),30,silt,2,very fine sand,3,,100,,,,,,,,,,,,,,,,,355,U1456,D,51,R,2,A
355-U1456D-51R-2-A,43,125,929.33,930.15,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,gradational,gradational,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,51,R,2,A
355-U1456D-51R-2-A,125,150,930.15,930.4,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),60,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark green,GLEY 1 3/5G (very dark greenish green),40,silt,2,very fine sand,3,,100,,,,,,,,,,,,,,,,,355,U1456,D,51,R,2,A
355-U1456D-51R-3-A,0,150,930.4,931.9,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,51,R,3,A
355-U1456D-51R-4-A,0,17,931.9,932.07,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),80,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,gray,GLEY 1 4/5G (dark greenish gray),20,silt,2,very fine sand,3,,100,planar,sharp,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,51,R,4,A
355-U1456D-51R-4-A,17,150,932.07,933.4,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,51,R,4,A
355-U1456D-51R-5-A,0,22,933.4,933.62,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,51,R,5,A
355-U1456D-51R-5-A,22,60,933.62,934,,,claystone,,claystone,,parallel lamination,dark green,GLEY 1 3/5G (very dark greenish green),70,clay,1,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,dark green,GLEY 1 3/5G (very dark greenish green),30,clay,1,silt,2,,100,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,51,R,5,A
355-U1456D-51R-5-A,60,79,934,934.19,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,51,R,5,A
355-U1456D-51R-5-A,79,118,934.19,934.58,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),90,clay,1,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,dark green,GLEY 1 3/5G (very dark greenish green),10,clay,1,silt,2,,100,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,51,R,5,A
355-U1456D-51R-5-A,118,133,934.58,934.73,,,claystone,,claystone,,parallel lamination,dark green,GLEY 1 3/5G (very dark greenish green),80,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,gray,GLEY 1 4/5G (dark greenish gray),20,silt,2,very fine sand,3,,100,,,,,,,,,,,,,,,,,355,U1456,D,51,R,5,A
355-U1456D-51R-5-A,133,150,934.73,934.9,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,51,R,5,A
355-U1456D-51R-6-A,0,18,934.9,935.08,,,claystone,,claystone,,parallel lamination,dark green,GLEY 1 3/5G (very dark greenish green),90,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,gray,GLEY 1 4/5G (dark greenish gray),10,silt,2,very fine sand,3,,100,planar,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,51,R,6,A
355-U1456D-51R-6-A,18,66,935.08,935.56,,clayey,sandstone,,clayey sandstone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,planar,gradational,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,51,R,6,A
355-U1456D-51R-6-A,66,92,935.56,935.82,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),80,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,gray,GLEY 1 4/5G (dark greenish gray),20,silt,2,very fine sand,3,,100,planar,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,51,R,6,A
355-U1456D-51R-6-A,92,128,935.82,936.18,,,claystone,,claystone,,parallel lamination,dark gray,GLEY 1 3/5G (very dark greenish green),90,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,gray,GLEY 1 4/5G (dark greenish gray),10,silt,2,very fine sand,3,,100,,,,,,,,,,,,,,,,,355,U1456,D,51,R,6,A
355-U1456D-51R-7-A,0,15,936.18,936.33,,,claystone,,claystone,,,dark green,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,51,R,7,A
355-U1456D-51R-7-A,15,70,936.33,936.88,,,claystone,,claystone,,,dark gray,GLEY 1 3/5G (very dark greenish green),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,51,R,7,A
