Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. color,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. abundance [%],MIN Lith. color,MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,"Layer, boundary, lamination, grading",Layer or bedding thickness,Clasts abundance,Diagenetic constituent,Diagenetic structure,Bioturbation intensity,Bioturbation intensity rank,Macrofossil abundance name,Deformational structures,General interval comment,MAJ Lith. Prefix abundance Plot [%],MAJ Lith. Principal name abundance Plot [%],File Data,row_index
339-U1389C-15X-4-A,339,U1389,C,15,15-4,X,4,A,0,57,136.1,136.67,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite fill burrow present",100,100,,305
339-U1389C-15X-4-A,339,U1389,C,15,15-4,X,4,A,57,95,136.67,137.05,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments present,100,100,,306
339-U1389C-15X-4-A,339,U1389,C,15,15-4,X,4,A,95,100,137.05,137.1,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,307
339-U1389C-15X-5-A,339,U1389,C,15,15-5,X,5,A,0,149,137.1,138.59,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Shell fragments, forams and pyrite fill burrow present",100,100,,308
339-U1389C-15X-6-A,339,U1389,C,15,15-6,X,6,A,0,8,138.59,138.67,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,"Shell fragments, forams and pyrite fill burrow present",100,100,,309
339-U1389C-15X-6-A,339,U1389,C,15,15-6,X,6,A,0,147,138.59,140.06,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Shell fragments, forams and pyrite fill burrow present",100,100,,310
339-U1389C-15X-6-A,339,U1389,C,15,15-6,X,6,A,8,23,138.67,138.82,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Shell fragments and forams present,100,100,,311
339-U1389C-15X-7-A,339,U1389,C,15,15-7,X,7,A,0,63,140.06,140.69,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,"Shell fragments, forams and pyrite fill burrow present",100,100,,312
339-U1389C-15X-7-A,339,U1389,C,15,15-7,X,7,A,63,68,140.69,140.74,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,313
339-U1389C-15X-CC-A,339,U1389,C,15,15-CC,X,CC,A,0,27,140.74,141.01,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,314
339-U1389C-16X-1-A,339,U1389,C,16,16-1,X,1,A,0,150,141.2,142.7,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite burrows present",100,100,,315
339-U1389C-16X-2-A,339,U1389,C,16,16-2,X,2,A,0,150,142.7,144.2,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite burrows present. Scaphopoda at 45 cm.",100,100,,316
339-U1389C-16X-3-A,339,U1389,C,16,16-3,X,3,A,0,150,144.2,145.7,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite burrows present",100,100,,317
339-U1389C-16X-4-A,339,U1389,C,16,16-4,X,4,A,0,35,145.7,146.05,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite burrows present",100,100,,318
339-U1389C-16X-4-A,339,U1389,C,16,16-4,X,4,A,35,45,146.05,146.15,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,fine sand [W22_2],4,,,,,,,,,,,,,100,sharp contact,,,,,,sparse_339 [DB91],2,few [A48],,"Shell fragments, forams and pyrite burrows present. Scaphopoda at 27cm.",100,100,,319
339-U1389C-16X-4-A,339,U1389,C,16,16-4,X,4,A,45,53,146.15,146.23,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,very fine sand [W22_2],3,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments present,100,100,,320
339-U1389C-16X-4-A,339,U1389,C,16,16-4,X,4,A,53,103,146.23,146.73,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,fine sand [W22_2],4,,,,,,,,,,,,,100,sharp contact,,,,,,sparse_339 [DB91],2,few [A48],,Shell fragments and  forams present. Scaphopoda at 62 cm.,100,100,,321
339-U1389C-16X-4-A,339,U1389,C,16,16-4,X,4,A,103,105,146.73,146.75,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,very fine sand [W22_2],3,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite burrows present",100,100,,322
339-U1389C-16X-5-A,339,U1389,C,16,16-5,X,5,A,0,138,146.76,148.14,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,very fine sand [W22_2],3,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite burrows present",100,100,,323
339-U1389C-16X-CC-A,339,U1389,C,16,16-CC,X,CC,A,0,34,148.14,148.48,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,very fine sand [W22_2],3,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite burrows present",100,100,,324
339-U1389C-17X-1-A,339,U1389,C,17,17-1,X,1,A,0,53,150.7,151.23,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,few [A48],,Shell fragments and forams present,100,100,,325
339-U1389C-17X-1-A,339,U1389,C,17,17-1,X,1,A,53,84,151.23,151.54,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present. Scaphopoda at 80 cm,100,100,,326
339-U1389C-17X-1-A,339,U1389,C,17,17-1,X,1,A,84,100,151.54,151.7,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,327
339-U1389C-17X-1-A,339,U1389,C,17,17-1,X,1,A,100,112,151.7,151.82,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,328
339-U1389C-17X-1-A,339,U1389,C,17,17-1,X,1,A,112,150,151.82,152.2,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,329
339-U1389C-17X-2-A,339,U1389,C,17,17-2,X,2,A,0,56,152.2,152.76,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,330
339-U1389C-17X-2-A,339,U1389,C,17,17-2,X,2,A,56,66,152.76,152.86,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,331
339-U1389C-17X-2-A,339,U1389,C,17,17-2,X,2,A,66,109,152.86,153.29,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,332
339-U1389C-17X-2-A,339,U1389,C,17,17-2,X,2,A,109,129,153.29,153.49,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,333
339-U1389C-17X-2-A,339,U1389,C,17,17-2,X,2,A,129,150,153.49,153.7,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,334
339-U1389C-17X-3-A,339,U1389,C,17,17-3,X,3,A,0,7,153.7,153.77,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,335
339-U1389C-17X-3-A,339,U1389,C,17,17-3,X,3,A,7,23,153.77,153.93,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite fill burrows",100,100,,336
339-U1389C-17X-3-A,339,U1389,C,17,17-3,X,3,A,23,94,153.93,154.64,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,337
339-U1389C-17X-3-A,339,U1389,C,17,17-3,X,3,A,94,149,154.64,155.19,calcareous [Leg339],silty mud [Leg339],with biogenic carbonate [Leg339],calcareous   silty mud ,calcareous  silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,338
339-U1389C-17X-CC-A,339,U1389,C,17,17-CC,X,CC,A,0,18,155.19,155.37,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,339
339-U1389C-18X-1-A,339,U1389,C,18,18-1,X,1,A,0,60,153.7,154.3,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,340
339-U1389C-18X-1-A,339,U1389,C,18,18-1,X,1,A,60,112,154.3,154.82,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,341
339-U1389C-18X-1-A,339,U1389,C,18,18-1,X,1,A,112,150,154.82,155.2,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,342
339-U1389C-18X-2-A,339,U1389,C,18,18-2,X,2,A,0,4,155.2,155.24,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams present and pyrite burrow fill. ",100,100,,343
339-U1389C-18X-2-A,339,U1389,C,18,18-2,X,2,A,4,124,155.24,156.44,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams present and pyrite burrow fill. ",100,100,,344
339-U1389C-18X-2-A,339,U1389,C,18,18-2,X,2,A,124,141,156.44,156.61,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present,100,100,,345
339-U1389C-18X-2-A,339,U1389,C,18,18-2,X,2,A,141,150,156.61,156.7,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present,100,100,,346
339-U1389C-18X-3-A,339,U1389,C,18,18-3,X,3,A,0,150,156.7,158.2,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present,100,100,,347
339-U1389C-18X-4-A,339,U1389,C,18,18-4,X,4,A,0,18,158.2,158.38,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present,100,100,,348
339-U1389C-18X-4-A,339,U1389,C,18,18-4,X,4,A,18,55,158.38,158.75,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,349
339-U1389C-18X-4-A,339,U1389,C,18,18-4,X,4,A,55,120,158.75,159.4,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,2.5Y 4/1 (dark gray),fine sand [W22_2],4,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments and forams present,100,100,,350
339-U1389C-18X-4-A,339,U1389,C,18,18-4,X,4,A,120,134,159.4,159.54,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,Forams present ,100,100,,351
339-U1389C-18X-4-A,339,U1389,C,18,18-4,X,4,A,134,148,159.54,159.68,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,moderate_339 [DB91],4,,,Forams present,100,100,,352
339-U1389C-18X-4-A,339,U1389,C,18,18-4,X,4,A,148,150,159.68,159.7,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,353
339-U1389C-18X-5-A,339,U1389,C,18,18-5,X,5,A,0,13,159.7,159.83,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,354
339-U1389C-18X-5-A,339,U1389,C,18,18-5,X,5,A,13,149,159.83,161.19,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams present and pyrite burrow fill. ",100,100,,355
339-U1389C-18X-6-A,339,U1389,C,18,18-6,X,6,A,0,45,161.19,161.64,calcareous [Leg339],sandy mud [Leg339],,calcareous   sandy mud ,calcareous  sandy mud ,sandy mud ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams present and pyrite burrow fill. ",100,100,,356
339-U1389C-18X-6-A,339,U1389,C,18,18-6,X,6,A,45,56,161.64,161.75,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,sharp contact,normal grading,,,,,sparse_339 [DB91],2,common [A48],,Shell fragment spresent,100,100,,357
339-U1389C-18X-6-A,339,U1389,C,18,18-6,X,6,A,56,75,161.75,161.94,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,358
339-U1389C-18X-6-A,339,U1389,C,18,18-6,X,6,A,75,96,161.94,162.15,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,359
339-U1389C-18X-6-A,339,U1389,C,18,18-6,X,6,A,96,103,162.15,162.22,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present,100,100,,360
339-U1389C-18X-7-A,339,U1389,C,18,18-7,X,7,A,0,12,162.22,162.34,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present,100,100,,361
339-U1389C-18X-7-A,339,U1389,C,18,18-7,X,7,A,12,35,162.34,162.57,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,sharp contact,normal grading,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present,100,100,,362
339-U1389C-18X-7-A,339,U1389,C,18,18-7,X,7,A,35,57,162.57,162.79,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,363
339-U1389C-18X-CC-A,339,U1389,C,18,18-CC,X,CC,A,0,20,162.79,162.99,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,364
339-U1389C-18X-CC-A,339,U1389,C,18,18-CC,X,CC,A,20,41,162.99,163.2,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Shell fragments and forams present,100,100,,365
339-U1389C-19X-1-A,339,U1389,C,19,19-1,X,1,A,0,44,163.3,163.74,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present,100,100,,366
339-U1389C-19X-2-A,339,U1389,C,19,19-2,X,2,A,0,150,163.74,165.24,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams and pyrite fill burrows present",100,100,,367
339-U1389C-19X-3-A,339,U1389,C,19,19-3,X,3,A,0,58,165.24,165.82,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams and pyrite fill burrows present",100,100,,368
339-U1389C-19X-3-A,339,U1389,C,19,19-3,X,3,A,58,68,165.82,165.92,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams and pyrite fill burrows present",100,100,,369
339-U1389C-19X-3-A,339,U1389,C,19,19-3,X,3,A,68,150,165.92,166.74,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams and pyrite fill burrows present",100,100,,370
339-U1389C-19X-4-A,339,U1389,C,19,19-4,X,4,A,0,75,166.74,167.49,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams and pyrite fill burrows present",100,100,,371
