Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,row_index
367-U1499B-18R-2-A,63,80,812.33,812.5,,silty claystone [S54],with sand [2014],silty claystone,silty claystone with sand,,7.5YR 4/1 (dark gray),lithified [B84],clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,erosive,,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,18,R,2,A,343
367-U1499B-18R-2-A,80,95,812.5,812.65,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,18,R,2,A,344
367-U1499B-18R-2-A,95,106,812.65,812.76,,clayey sandstone [S54],,clayey sandstone,clayey sandstone,,7.5YR 3/2 (dark brown),lithified [B84],medium sand [W22_2],5,very coarse sand [W22_2],7,poor [2014],,,,erosive,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,18,R,2,A,345
367-U1499B-18R-2-A,106,110,812.76,812.8,,foraminiferal sandstone [X367],,foraminiferal sandstone,foraminiferal sandstone,,7.5YR 5/1 (gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,well [2014],,,,planar,,,parallel lamination,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,18,R,2,A,346
367-U1499B-18R-2-A,110,118,812.8,812.88,,claystone [Leg339],,claystone,claystone,,7.5YR 3/1 (very dark gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,18,R,2,A,347
367-U1499B-18R-2-A,118,129,812.88,812.99,,foraminiferal clayey sandstone [X367],,foraminiferal clayey sandstone,foraminiferal clayey sandstone,,7.5YR 4/1 (dark gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,well [2014],,,,planar,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,18,R,2,A,348
367-U1499B-18R-2-A,129,150,812.99,813.2,,claystone [Leg339],,claystone,claystone,,7.5YR 3/1 (very dark gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,,,patch or bleb,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,18,R,2,A,349
367-U1499B-18R-3-A,0,65,813.2,813.85,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,,,patch or bleb,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,18,R,3,A,350
367-U1499B-18R-3-A,65,76,813.85,813.96,,claystone [Leg339],,claystone,claystone,,GLEY 1 4/5G (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,patch or bleb,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,18,R,3,A,351
367-U1499B-18R-3-A,76,150,813.96,814.7,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,18,R,3,A,352
367-U1499B-18R-4-A,0,150,814.7,816.2,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,18,R,4,A,353
367-U1499B-18R-5-A,0,54,816.2,816.74,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,18,R,5,A,354
367-U1499B-18R-5-A,54,62,816.74,816.82,,claystone [Leg339],,claystone,claystone,,GLEY 1 4/5GY (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,18,R,5,A,355
367-U1499B-18R-5-A,62,120,816.82,817.4,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,18,R,5,A,356
367-U1499B-19R-1-A,0,12,819.9,820.02,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,1,A,357
367-U1499B-19R-1-A,12,16,820.02,820.06,,silty claystone [S54],with biogenic carbonate [2014],silty claystone,silty claystone with biogenic carbonate,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,erosive,,,interlamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,1,A,358
367-U1499B-19R-1-A,16,19,820.06,820.09,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,1,A,359
367-U1499B-19R-1-A,19,23,820.09,820.13,,sandy claystone [S54],with biogenic carbonate [2014],sandy claystone,sandy claystone with biogenic carbonate,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,erosive,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,1,A,360
367-U1499B-19R-1-A,23,97,820.13,820.87,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,massive [BJ84],moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,1,A,361
367-U1499B-19R-1-A,97,100,820.87,820.9,,silty claystone [S54],with biogenic carbonate [2014],silty claystone,silty claystone with biogenic carbonate,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,1,A,362
367-U1499B-19R-1-A,100,135,820.9,821.25,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,interlamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,1,A,363
367-U1499B-19R-2-A,0,3,821.25,821.28,,claystone [Leg339],,claystone,claystone,,7.5YR 5/1 (gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,parallel lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,2,A,364
367-U1499B-19R-2-A,3,25,821.28,821.5,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,2,A,365
367-U1499B-19R-2-A,25,28,821.5,821.53,,foraminiferal sandstone [X367],,foraminiferal sandstone,foraminiferal sandstone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderate [2014],,,,planar,,,parallel lamination,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,2,A,366
367-U1499B-19R-2-A,28,63,821.53,821.88,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,2,A,367
367-U1499B-19R-2-A,63,65,821.88,821.9,,silty claystone [S54],with biogenic carbonate [2014],silty claystone,silty claystone with biogenic carbonate,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,2,A,368
367-U1499B-19R-2-A,65,112,821.9,822.37,,claystone [Leg339],with sand [2014],claystone,claystone with sand,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,,,patch or bleb,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,2,A,369
367-U1499B-19R-2-A,112,118,822.37,822.43,,claystone [Leg339],,claystone,claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,2,A,370
367-U1499B-19R-CC-A,0,8,822.44,822.52,,sandy claystone [S54],,sandy claystone,sandy claystone,,GLEY 1 2.5/10Y (greenish black),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,CC,A,371
367-U1499B-20R-1-A,0,135,829.6,830.95,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,7.5YR 2.5/2 (very dark brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,20,R,1,A,372
367-U1499B-20R-2-A,0,109,830.95,832.04,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,7.5YR 2.5/2 (very dark brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,20,R,2,A,373
367-U1499B-20R-3-A,0,60,832.04,832.64,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,7.5YR 2.5/2 (very dark brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,slight [DB86],1,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,20,R,3,A,374
367-U1499B-21R-1-A,0,3,839.3,839.33,,claystone [Leg339],,claystone,claystone,,GLEY 1 4/5G (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,21,R,1,A,375
367-U1499B-21R-1-A,3,150,839.33,840.8,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,21,R,1,A,376
367-U1499B-21R-2-A,0,140,840.8,842.2,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,,,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,21,R,2,A,377
367-U1499B-21R-3-A,0,42,842.2,842.62,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,21,R,3,A,378
367-U1499B-21R-3-A,42,48,842.62,842.68,,claystone [Leg339],,claystone,claystone,,GLEY 1 4/5G (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,irregular,sub-horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,21,R,3,A,379
367-U1499B-21R-3-A,48,82,842.68,843.02,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,21,R,3,A,380
367-U1499B-21R-CC-A,0,16,843.02,843.18,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,21,R,CC,A,381
367-U1499B-22R-1-A,0,7,849,849.07,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,1,A,382
367-U1499B-22R-1-A,7,9,849.07,849.09,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 5/5G (greenish gray),lithified [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,planar,sub-horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,1,A,383
367-U1499B-22R-1-A,9,19,849.09,849.19,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,1,A,384
367-U1499B-22R-1-A,19,27,849.19,849.27,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 5/5G (greenish gray),lithified [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,bioturbated,sub-horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,1,A,385
367-U1499B-22R-1-A,27,147,849.27,850.47,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,1,A,386
367-U1499B-22R-2-A,0,83,850.47,851.3,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,2,A,387
367-U1499B-22R-2-A,83,88,851.3,851.35,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,coarse sand [W22_2],6,well [2014],,,,planar,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,2,A,388
367-U1499B-22R-2-A,88,91,851.35,851.38,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 5/5G (greenish gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,planar,horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,2,A,389
367-U1499B-22R-2-A,91,99,851.38,851.46,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,7.5YR 4/3 (brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,2,A,390
367-U1499B-22R-3-A,0,142,851.46,852.88,,claystone [Leg339],,claystone,claystone,,7.5YR 4/3 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,3,A,391
367-U1499B-22R-4-A,0,32,852.88,853.2,,claystone [Leg339],,claystone,claystone,,7.5YR 4/3 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,4,A,392
367-U1499B-22R-4-A,32,40,853.2,853.28,,foraminiferal silty sandstone [X367],,foraminiferal silty sandstone,foraminiferal silty sandstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,bioturbated,,,,,,,,,,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,4,A,393
367-U1499B-22R-4-A,40,75,853.28,853.63,,claystone [Leg339],,claystone,claystone,,7.5YR 4/2 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,sub-horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,4,A,394
367-U1499B-22R-4-A,75,81,853.63,853.69,,foraminiferal silty sandstone [X367],,foraminiferal silty sandstone,foraminiferal silty sandstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,bioturbated,,,,,,,,,,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,4,A,395
367-U1499B-22R-4-A,81,112,853.69,854,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,7.5YR 4/1 (dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,sub-horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,4,A,396
367-U1499B-22R-4-A,112,114,854,854.02,,foraminiferal sandstone [X367],,foraminiferal sandstone,foraminiferal sandstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,4,A,397
367-U1499B-22R-4-A,114,138,854.02,854.26,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 4/5GY (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,sub-horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,4,A,398
367-U1499B-22R-5-A,0,15,854.26,854.41,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,7.5YR 4/1 (dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,bioturbated,sub-horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A,399
367-U1499B-22R-5-A,15,20,854.41,854.46,,foraminiferal sandstone [X367],,foraminiferal sandstone,foraminiferal sandstone,,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,coarse sand [W22_2],6,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A,400
367-U1499B-22R-5-A,20,28,854.46,854.54,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,7.5YR 4/1 (dark gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A,401
367-U1499B-22R-5-A,28,34,854.54,854.6,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 4/5GY (dark greenish gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A,402
367-U1499B-22R-5-A,34,36,854.6,854.62,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,coarse sand [W22_2],6,well [2014],,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A,403
367-U1499B-22R-5-A,36,41,854.62,854.67,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 4/5GY (dark greenish gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A,404
367-U1499B-22R-5-A,41,88,854.67,855.14,,claystone [Leg339],,claystone,claystone,,7.5YR 4/2 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A,405
367-U1499B-22R-5-A,88,96,855.14,855.22,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 5/10Y (greenish gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A,406
367-U1499B-22R-5-A,96,101,855.22,855.27,,foraminiferal sandstone [X367],,foraminiferal sandstone,foraminiferal sandstone,,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,coarse sand [W22_2],6,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A,407
