Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. color,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. abundance [%],MIN Lith. color,MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,"Layer, boundary, lamination, grading",Layer or bedding thickness,Clasts abundance,Diagenetic constituent,Diagenetic structure,Bioturbation intensity,Bioturbation intensity rank,Macrofossil abundance name,Deformational structures,General interval comment,MAJ Lith. Prefix abundance Plot [%],MAJ Lith. Principal name abundance Plot [%],File Data,row_index
339-U1388B-12X-3-A,339,U1388,B,12,12-3,X,3,A,0,124,104.3,105.54,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,rare [A48],,"Shell fragments, foraminifers, and pyritic burrow fills.",100,100,,57
339-U1388B-12X-3-A,339,U1388,B,12,12-3,X,3,A,124,130,105.54,105.6,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,,,,100,100,,58
339-U1388B-12X-3-A,339,U1388,B,12,12-3,X,3,A,130,150,105.6,105.8,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Foraminifers and pyritic burrow fills.,100,100,,59
339-U1388B-12X-4-A,339,U1388,B,12,12-4,X,4,A,0,150,105.8,107.3,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Foraminifers and pyritic burrow fills.,100,100,,60
339-U1388B-12X-5-A,339,U1388,B,12,12-5,X,5,A,0,150,107.3,108.8,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,"Shell fragments, foraminifers and pyritic burrow fills.",100,100,,61
339-U1388B-12X-6-A,339,U1388,B,12,12-6,X,6,A,0,101,108.8,109.81,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Foraminifers and pyritic burrow fills.,100,100,,62
339-U1388B-12X-7-A,339,U1388,B,12,12-7,X,7,A,0,66,109.81,110.47,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Foraminifers and pyritic burrow fills.,100,100,,63
339-U1388B-12X-CC-A,339,U1388,B,12,12-CC,X,CC,A,0,46,110.47,110.93,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Foraminifers and pyritic burrow fills.,100,100,,64
339-U1388B-13X-1-A,339,U1388,B,13,13-1,X,1,A,0,16,110.9,111.06,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Foraminifers present.,100,100,,65
339-U1388B-13X-2-A,339,U1388,B,13,13-2,X,2,A,0,113,111.06,112.19,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments; foraminifers present.,100,100,,66
339-U1388B-13X-2-A,339,U1388,B,13,13-2,X,2,A,113,150,112.19,112.56,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Foraminifers present.,100,100,,67
339-U1388B-13X-3-A,339,U1388,B,13,13-3,X,3,A,0,55,112.56,113.11,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,sparse_339 [DB91],2,,,Foraminifers present.,100,100,,68
339-U1388B-13X-3-A,339,U1388,B,13,13-3,X,3,A,55,150,113.11,114.06,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Foraminifers and pyritic burrow fills present.,100,100,,69
339-U1388B-13X-4-A,339,U1388,B,13,13-4,X,4,A,0,4,114.06,114.1,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Foraminifers and pyritic burrow fills present.,100,100,,70
339-U1388B-13X-4-A,339,U1388,B,13,13-4,X,4,A,4,10,114.1,114.16,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,,100,100,,71
339-U1388B-13X-4-A,339,U1388,B,13,13-4,X,4,A,10,11,114.16,114.17,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,slight_339 [DB91],3,,,,100,100,,72
339-U1388B-13X-4-A,339,U1388,B,13,13-4,X,4,A,11,27,114.17,114.33,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,Foraminifers.,100,100,,73
339-U1388B-13X-4-A,339,U1388,B,13,13-4,X,4,A,27,30,114.33,114.36,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,sparse_339 [DB91],2,,,,100,100,,74
339-U1388B-13X-4-A,339,U1388,B,13,13-4,X,4,A,30,150,114.36,115.56,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Foraminifers and pyritic burrow fills.,100,100,,75
339-U1388B-13X-5-A,339,U1388,B,13,13-5,X,5,A,0,10,115.56,115.66,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Foraminifers and pyritic burrow fills.,100,100,,76
339-U1388B-13X-5-A,339,U1388,B,13,13-5,X,5,A,10,93,115.66,116.49,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, foraminifers, and pyritic burrow fills.",100,100,,77
339-U1388B-13X-5-A,339,U1388,B,13,13-5,X,5,A,93,150,116.49,117.06,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Foraminifers and pyritic burrow fills.,100,100,,78
339-U1388B-13X-6-A,339,U1388,B,13,13-6,X,6,A,0,150,117.06,118.56,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Foraminifers and pyritic burrow fills.,100,100,,79
339-U1388B-13X-7-A,339,U1388,B,13,13-7,X,7,A,0,105,118.56,119.61,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, foraminifers, and pyritic burrow fills.",100,100,,80
339-U1388B-13X-7-A,339,U1388,B,13,13-7,X,7,A,105,121,119.61,119.77,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Foraminifers and pyritic burrow fills.,100,100,,81
339-U1388B-13X-8-A,339,U1388,B,13,13-8,X,8,A,0,69,119.77,120.46,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, foraminifers and pyritic burrow fills.",100,100,,82
339-U1388B-13X-CC-A,339,U1388,B,13,13-CC,X,CC,A,0,25,120.46,120.71,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Foraminifers and pyritic burrow fills.,100,100,,83
339-U1388B-14X-1-A,339,U1388,B,14,14-1,X,1,A,0,7,120.4,120.47,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,,,,,,slight_339 [DB91],3,,,,100,100,,84
339-U1388B-14X-1-A,339,U1388,B,14,14-1,X,1,A,7,80,120.47,121.2,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, foraminifers, and pyritic burrow fills.",100,100,,85
339-U1388B-14X-1-A,339,U1388,B,14,14-1,X,1,A,80,103,121.2,121.43,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,,100,100,,86
339-U1388B-14X-1-A,339,U1388,B,14,14-1,X,1,A,103,107,121.43,121.47,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,,,,,,slight_339 [DB91],3,,,,100,100,,87
339-U1388B-14X-1-A,339,U1388,B,14,14-1,X,1,A,107,150,121.47,121.9,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Foraminifers and pyritic burrow fills.,100,100,,88
339-U1388B-14X-2-A,339,U1388,B,14,14-2,X,2,A,0,47,121.9,122.37,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Foraminifers and pyritic burrow fills.,100,100,,89
339-U1388B-14X-2-A,339,U1388,B,14,14-2,X,2,A,47,86,122.37,122.76,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Foraminifers and pyritic burrow fills.,100,100,,90
339-U1388B-14X-2-A,339,U1388,B,14,14-2,X,2,A,86,103,122.76,122.93,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, foraminifers, and pyritic burrow fills.",100,100,,91
339-U1388B-14X-2-A,339,U1388,B,14,14-2,X,2,A,103,130,122.93,123.2,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Pyritic burrow fills.,100,100,,92
339-U1388B-14X-2-A,339,U1388,B,14,14-2,X,2,A,130,150,123.2,123.4,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,65,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,35,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,100,gradational contact,inter-stratification,medium bed [B01],,,,slight_339 [DB91],3,rare [A48],,Thin- to medium-bedded silty sand with biogenic carbonate and silty mud with biogenic carbonate; silty sand beds contain shell fragments.,65,65,,93
339-U1388B-14X-3-A,339,U1388,B,14,14-3,X,3,A,0,76,123.4,124.16,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,65,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,35,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,100,gradational contact,inter-stratification,medium bed [B01],,,,slight_339 [DB91],3,rare [A48],,Thin- to medium-bedded silty sand with biogenic carbonate and silty mud with biogenic carbonate; silty sand beds contain shell fragments.,65,65,,94
339-U1388B-14X-3-A,339,U1388,B,14,14-3,X,3,A,76,128,124.16,124.68,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,60,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,40,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,100,gradational contact,inter-stratification,medium bed [B01],,,,slight_339 [DB91],3,,,Thin- to medium-bedded silty sand with biogenic carbonate and silty mud with biogenic carbonateForaminifers.  Bed thicknesses decrease downcore.,60,60,,95
339-U1388B-14X-3-A,339,U1388,B,14,14-3,X,3,A,128,150,124.68,124.9,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,slight_339 [DB91],3,,,,100,100,,96
339-U1388B-14X-4-A,339,U1388,B,14,14-4,X,4,A,0,44,124.9,125.34,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,slight_339 [DB91],3,,,,100,100,,97
339-U1388B-14X-4-A,339,U1388,B,14,14-4,X,4,A,44,47,125.34,125.37,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,sparse_339 [DB91],2,,,,100,100,,98
339-U1388B-14X-4-A,339,U1388,B,14,14-4,X,4,A,47,126,125.37,126.16,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,50,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,50,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,100,irregular contact,inter-stratification,medium bed [B01],,,,sparse_339 [DB91],2,,,Thin- to medium-bedded silty sand with biogenic carbonate and silty mud with biogenic carbonate.  Bed thicknesses increase downcore.,50,50,,99
339-U1388B-14X-4-A,339,U1388,B,14,14-4,X,4,A,126,133,126.16,126.23,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,,,,100,100,,100
339-U1388B-14X-4-A,339,U1388,B,14,14-4,X,4,A,133,150,126.23,126.4,,mud [Leg339],with biogenic carbonate [Leg339],mud,mud with biogenic carbonate [Leg339],mud  with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,,100,100,,101
339-U1388B-14X-5-A,339,U1388,B,14,14-5,X,5,A,0,4,126.4,126.44,,mud [Leg339],with biogenic carbonate [Leg339],mud,mud with biogenic carbonate [Leg339],mud  with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,,100,100,,102
339-U1388B-14X-5-A,339,U1388,B,14,14-5,X,5,A,4,86,126.44,127.26,,mud [Leg339],with biogenic carbonate [Leg339],mud,mud with biogenic carbonate [Leg339],mud  with biogenic carbonate [Leg339],60,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,40,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,100,irregular contact,inter-stratification,medium bed [B01],,,,slight_339 [DB91],3,,,Thin- to medium-bedded silty sand with biogenic carbonate and silty mud with biogenic carbonate,60,60,,103
339-U1388B-14X-5-A,339,U1388,B,14,14-5,X,5,A,86,150,127.26,127.9,,mud [Leg339],with biogenic carbonate [Leg339],mud,mud with biogenic carbonate [Leg339],mud  with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Foraminifers and pyritic burrow fills.,100,100,,104
339-U1388B-14X-6-A,339,U1388,B,14,14-6,X,6,A,0,102,127.9,128.92,,mud [Leg339],with biogenic carbonate [Leg339],mud,mud with biogenic carbonate [Leg339],mud  with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Foraminifers and pyritic burrow fills.,100,100,,105
339-U1388B-14X-6-A,339,U1388,B,14,14-6,X,6,A,102,132,128.92,129.22,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud,silty mud with biogenic carbonate [Leg339],silty mud  with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments.,100,100,,106
339-U1388B-14X-7-A,339,U1388,B,14,14-7,X,7,A,0,22,129.22,129.44,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud,silty mud with biogenic carbonate [Leg339],silty mud  with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments.,100,100,,107
339-U1388B-14X-7-A,339,U1388,B,14,14-7,X,7,A,22,28,129.44,129.5,,mud [Leg339],with biogenic carbonate [Leg339],mud,mud with biogenic carbonate [Leg339],mud  with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,,100,100,,108
339-U1388B-14X-7-A,339,U1388,B,14,14-7,X,7,A,28,70,129.5,129.92,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud,silty mud with biogenic carbonate [Leg339],silty mud  with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,,109
339-U1388B-14X-CC-A,339,U1388,B,14,14-CC,X,CC,A,0,20,129.92,130.12,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud,silty mud with biogenic carbonate [Leg339],silty mud  with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,,100,100,,110
339-U1388B-14X-CC-A,339,U1388,B,14,14-CC,X,CC,A,20,27,130.12,130.19,,mud [Leg339],with biogenic carbonate [Leg339],mud,mud with biogenic carbonate [Leg339],mud  with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,,111
339-U1388B-15X-1-A,339,U1388,B,15,15-1,X,1,A,0,36,129.9,130.26,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud,silty mud with biogenic carbonate [Leg339],silty mud  with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,normal grading,thin bed [B01],,,,slight_339 [DB91],3,,,Basal 6 cm are top of normally graded sequence.  Foraminifers and pyritic burrow fills.,100,100,,112
339-U1388B-15X-1-A,339,U1388,B,15,15-1,X,1,A,36,37,130.26,130.27,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand,silty sand with biogenic carbonate [Leg339],silty sand  with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,normal grading,thin bed [B01],,,,slight_339 [DB91],3,,,Lower portion of normally graded sequnce.,100,100,,113
339-U1388B-15X-1-A,339,U1388,B,15,15-1,X,1,A,37,45,130.27,130.35,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud,silty mud with biogenic carbonate [Leg339],silty mud  with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,normal grading,thin bed [B01],,,,slight_339 [DB91],3,,,Basal 6 cm are top of normally graded sequence.  Pyritic burrow fills.,100,100,,114
339-U1388B-15X-1-A,339,U1388,B,15,15-1,X,1,A,45,46,130.35,130.36,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand,silty sand with biogenic carbonate [Leg339],silty sand  with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,normal grading,thin bed [B01],,,,slight_339 [DB91],3,,,Base of normally graded sequence.,100,100,,115
339-U1388B-15X-1-A,339,U1388,B,15,15-1,X,1,A,46,62,130.36,130.52,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud,silty mud with biogenic carbonate [Leg339],silty mud  with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,normal grading,thin bed [B01],,,,moderate_339 [DB91],4,,,Lower half of this bed is normally graded.,100,100,,116
