Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,row_index
346-U1424B-5H-3-A,103.5,105,34.695,34.71,,tephra [FS84],,tephra ,scoria,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,3,A,87
346-U1424B-5H-3-A,105,150,34.71,35.16,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,3,A,88
346-U1424B-5H-4-A,0,86,35.16,36.02,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,4,A,89
346-U1424B-5H-4-A,86,88.5,36.02,36.045,,tephra [FS84],,tephra ,vitric,,,normal grading,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,4,A,90
346-U1424B-5H-4-A,88.5,147,36.045,36.63,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,4,A,91
346-U1424B-5H-4-A,147,148,36.63,36.64,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,4,A,92
346-U1424B-5H-4-A,148,150,36.64,36.66,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,4,A,93
346-U1424B-5H-5-A,0,150,36.66,38.16,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,5,A,94
346-U1424B-5H-6-A,0,1,38.16,38.17,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,6,A,95
346-U1424B-5H-6-A,1,4,38.17,38.2,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,6,A,96
346-U1424B-5H-6-A,4,116.5,38.2,39.325,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,6,A,97
346-U1424B-5H-6-A,116.5,117,39.325,39.33,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,6,A,98
346-U1424B-5H-6-A,117,124.5,39.33,39.405,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,6,A,99
346-U1424B-5H-6-A,124.5,125,39.405,39.41,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,6,A,100
346-U1424B-5H-6-A,125,150,39.41,39.66,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,6,A,101
346-U1424B-5H-7-A,0,7,39.66,39.73,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,7,A,102
346-U1424B-5H-7-A,7,10,39.73,39.76,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,7,A,103
346-U1424B-5H-7-A,10,32,39.76,39.98,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,7,A,104
346-U1424B-5H-7-A,32,36,39.98,40.02,,tephra [FS84],,tephra ,vitric,,,lamination,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,7,A,105
346-U1424B-5H-7-A,36,102,40.02,40.68,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,7,A,106
346-U1424B-6H-1-A,0,83,40.7,41.53,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,6,H,1,A,107
346-U1424B-6H-1-A,74,137,41.44,42.07,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 2.5/2 (very dark brown),,,,,,,,,,,,346,U1424,B,6,H,1,A,108
346-U1424B-6H-1-A,83,84,41.53,41.54,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,6,H,1,A,109
346-U1424B-6H-1-A,84,137,41.54,42.07,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,6,H,1,A,110
346-U1424B-6H-2-A,0,114,42.07,43.21,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 2.5/2 (very dark brown),,,,,,,,,,,,346,U1424,B,6,H,2,A,111
346-U1424B-6H-2-A,114,117,43.21,43.24,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,6,H,2,A,112
346-U1424B-6H-2-A,117,129.5,43.24,43.365,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 2.5/2 (very dark brown),,,,,,,,,,,,346,U1424,B,6,H,2,A,113
346-U1424B-6H-2-A,129.5,131,43.365,43.38,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,6,H,2,A,114
346-U1424B-6H-2-A,131,150,43.38,43.57,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 2.5/2 (very dark brown),,,,,,,,,,,,346,U1424,B,6,H,2,A,115
346-U1424B-6H-3-A,0,150,43.57,45.07,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,6,H,3,A,116
346-U1424B-6H-4-A,0,150,45.07,46.57,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,6,H,4,A,117
346-U1424B-6H-5-A,0,100.6,46.57,47.576,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,6,H,5,A,118
346-U1424B-6H-5-A,100.6,101,47.576,47.58,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,6,H,5,A,119
346-U1424B-6H-5-A,101,150,47.58,48.07,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,6,H,5,A,120
346-U1424B-6H-6-A,0,150,48.07,49.57,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1424,B,6,H,6,A,121
346-U1424B-6H-7-A,0,61,49.57,50.18,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,6,H,7,A,122
346-U1424B-7H-1-A,0,150,50.2,51.7,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,1,A,123
346-U1424B-7H-2-A,0,150,51.7,53.2,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,2,A,124
346-U1424B-7H-2-A,31,32,52.01,52.02,,,,,,,,,10Y 5/2 (grayish green),,,,,,,,,,,,,,,,,,,,,,,,cement,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,2,A,125
346-U1424B-7H-3-A,0,21.5,53.2,53.415,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,3,A,126
346-U1424B-7H-3-A,21.5,24,53.415,53.44,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,3,A,127
346-U1424B-7H-3-A,24,104,53.44,54.24,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,3,A,128
346-U1424B-7H-3-A,104,106,54.24,54.26,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,3,A,129
346-U1424B-7H-3-A,106,121.5,54.26,54.415,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,3,A,130
346-U1424B-7H-3-A,121.5,123,54.415,54.43,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,3,A,131
346-U1424B-7H-3-A,123,150,54.43,54.7,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,3,A,132
346-U1424B-7H-4-A,0,86.5,54.7,55.565,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,4,A,133
346-U1424B-7H-4-A,86.5,87,55.565,55.57,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,4,A,134
346-U1424B-7H-4-A,87,103,55.57,55.73,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,4,A,135
346-U1424B-7H-4-A,103,107,55.73,55.77,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,4,A,136
346-U1424B-7H-4-A,107,150,55.77,56.2,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,4,A,137
346-U1424B-7H-5-A,0,16.5,56.2,56.365,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,5,A,138
346-U1424B-7H-5-A,16.5,17,56.365,56.37,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,5,A,139
346-U1424B-7H-5-A,17,128.5,56.37,57.485,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,5,A,140
346-U1424B-7H-5-A,128.5,129,57.485,57.49,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,5,A,141
346-U1424B-7H-5-A,129,146,57.49,57.66,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,5,A,142
346-U1424B-7H-5-A,146,148,57.66,57.68,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,5,A,143
346-U1424B-7H-5-A,148,150,57.68,57.7,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,5,A,144
346-U1424B-7H-6-A,0,1,57.7,57.71,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,6,A,145
346-U1424B-7H-6-A,1,118,57.71,58.88,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,6,A,146
346-U1424B-7H-6-A,118,120,58.88,58.9,,tephra [FS84],,tephra ,scoria,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,6,A,147
346-U1424B-7H-7-A,0,85,58.9,59.75,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,7,H,7,A,148
346-U1424B-8H-1-A,0,70,59.7,60.4,,clay [Leg210],,clay ,,,,,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,1,A,149
346-U1424B-8H-1-A,70,79,60.4,60.49,,clay [Leg210],,clay ,,,,color banding,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,1,A,150
346-U1424B-8H-1-A,79,97,60.49,60.67,,clay [Leg210],,clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,1,A,151
346-U1424B-8H-1-A,97,150,60.67,61.2,,clay [Leg210],,clay ,,,,color banding,5GY 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,1,A,152
346-U1424B-8H-1-A,117,127,60.87,60.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,1,A,153
346-U1424B-8H-2-A,0,122,61.2,62.42,,clay [Leg210],,clay ,,,,,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,2,A,154
346-U1424B-8H-2-A,46,49,61.66,61.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,dolomite,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,2,A,155
346-U1424B-8H-2-A,122,150,62.42,62.7,,clay [Leg210],,clay ,,,,color banding,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,2,A,156
346-U1424B-8H-3-A,0,46,62.7,63.16,,clay [Leg210],,clay ,,,,color banding,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,3,A,157
346-U1424B-8H-3-A,46,123,63.16,63.93,,clay [Leg210],,clay ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,3,A,158
346-U1424B-8H-3-A,123,150,63.93,64.2,,clay [Leg210],,clay ,,,,color banding,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,3,A,159
346-U1424B-8H-3-A,137,150,64.07,64.2,,,,,,,,mottling [BJ80],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,3,A,160
346-U1424B-8H-4-A,0,48,64.2,64.68,micrite bearing,clay [Leg210],,micrite bearing clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,micrite bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,4,A,161
346-U1424B-8H-4-A,48,53,64.68,64.73,micrite rich,clay [Leg210],,micrite rich clay ,,,,,2.5Y 5/2 (grayish brown),,,,,,,,,,,,,,,,,micrite rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,4,A,162
346-U1424B-8H-4-A,53,107,64.73,65.27,,clay [Leg210],,clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,4,A,163
346-U1424B-8H-4-A,108,112,65.28,65.32,tephra rich,clay [Leg210],,tephra rich clay ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,4,A,164
346-U1424B-8H-4-A,112,150,65.32,65.7,,clay [Leg210],,clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,4,A,165
346-U1424B-8H-4-A,135,136,65.55,65.56,,,,,pumice,,,,N 5 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,4,A,166
346-U1424B-8H-5-A,0,44,65.7,66.14,,clay [Leg210],,clay ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,5,A,167
346-U1424B-8H-5-A,44,69,66.14,66.39,tephra rich,silty clay [MMK88],,tephra rich silty clay ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,tephra rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,5,A,168
346-U1424B-8H-5-A,69,150,66.39,67.2,,clay [Leg210],,clay ,,,,mottling [BJ80],5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,5,A,169
346-U1424B-8H-6-A,0,100,67.2,68.2,,clay [Leg210],,clay ,,,,mottling [BJ80],5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,6,A,170
346-U1424B-8H-7-A,0,61,68.2,68.81,,clay [Leg210],,clay ,,,,color banding,5GY 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,7,A,171
346-U1424B-8H-CC-A,0,17,68.81,68.98,,clay [Leg210],,clay ,,,,color banding,5GY 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,8,H,CC,A,172
346-U1424B-9H-1-A,0,29,69.2,69.49,,clay [Leg210],,clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,9,H,1,A,173
346-U1424B-9H-1-A,4,8,69.24,69.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,dolomite,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,9,H,1,A,174
346-U1424B-9H-1-A,29,32,69.49,69.52,tephra rich,clay [Leg210],,tephra rich clay ,,,,,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,tephra rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,9,H,1,A,175
346-U1424B-9H-1-A,32,132,69.52,70.52,,clay [Leg210],,clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,9,H,1,A,176
346-U1424B-9H-1-A,132,139,70.52,70.59,,,,,,,,,5Y 6/1 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,9,H,1,A,177
346-U1424B-9H-1-A,139,146,70.59,70.66,,clay [Leg210],,clay ,,,,,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,9,H,1,A,178
346-U1424B-9H-2-A,0,38,70.66,71.04,,clay [Leg210],,clay ,,,,layering,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,60,,,,,,,,,,tephra bearing,silty clay [MMK88],,tephra bearing  silty clay ,tephra bearing silty clay ,silty clay ,10Y 5/1 (greenish gray),40,,,,,100,,,,,,346,U1424,B,9,H,2,A,179
346-U1424B-9H-2-A,38,99,71.04,71.65,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,9,H,2,A,180
346-U1424B-9H-2-A,99,105,71.65,71.71,tephra rich,clay [Leg210],,tephra rich clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,tephra rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,9,H,2,A,181
346-U1424B-9H-2-A,105,150,71.71,72.16,,clay [Leg210],,clay ,,,,mottling [BJ80],5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,9,H,2,A,182
