Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Principal Name,Lithology classification,Lithology Prefix,Lithology Suffix,Lithology name,Lithology [%],Lithification [name],Color,Lithology comments,File Data,,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
320-U1333A-16X-CC-A,320,U1333,A,16,16-CC,X,CC,A,0,42,148.66,149.08,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,70,firm,10YR 5/3,,,,,,,214
320-U1333A-16X-CC-A,320,U1333,A,16,16-CC,X,CC,A,0,42,148.66,149.08,ooze [MMK88],,Nannofossil radiolarian,with clay,Nannofossil radiolarian ooze with clay,30,firm,10YR 4/3,,,,,,,215
320-U1333A-17X-1-A,320,U1333,A,17,17-1,X,1,A,0,150,148.8,150.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,70,firm,10YR 6/4,,,,,,,216
320-U1333A-17X-1-A,320,U1333,A,17,17-1,X,1,A,0,150,148.8,150.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,with clay,Radiolarian nannofossil ooze with clay,30,firm,10YR 5/4,,,,,,,217
320-U1333A-17X-2-A,320,U1333,A,17,17-2,X,2,A,0,150,150.3,151.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,70,firm,10YR 6/4,,,,,,,218
320-U1333A-17X-2-A,320,U1333,A,17,17-2,X,2,A,0,150,150.3,151.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,with clay,Radiolarian nannofossil ooze with clay,30,firm,10YR 5/4,,,,,,,219
320-U1333A-17X-3-A,320,U1333,A,17,17-3,X,3,A,0,150,151.8,153.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,70,firm,10YR 6/4,,,,,,,220
320-U1333A-17X-3-A,320,U1333,A,17,17-3,X,3,A,0,150,151.8,153.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,with clay,Radiolarian nannofossil ooze with clay,30,firm,10YR 5/4,,,,,,,221
320-U1333A-17X-4-A,320,U1333,A,17,17-4,X,4,A,0,150,153.3,154.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,70,firm,10YR 6/4,,,,,,,222
320-U1333A-17X-4-A,320,U1333,A,17,17-4,X,4,A,0,150,153.3,154.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,with clay,Radiolarian nannofossil ooze with clay,30,firm,10YR 5/4,,,,,,,223
320-U1333A-17X-5-A,320,U1333,A,17,17-5,X,5,A,0,120,154.8,156,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,70,firm,10YR 6/4,,,,,,,224
320-U1333A-17X-5-A,320,U1333,A,17,17-5,X,5,A,0,120,154.8,156,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,with clay,Radiolarian nannofossil ooze with clay,30,firm,10YR 5/4,,,,,,,225
320-U1333A-17X-5-A,320,U1333,A,17,17-5,X,5,A,120,150,156,156.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,50,firm,10YR 6/4,,,,,,,226
320-U1333A-17X-5-A,320,U1333,A,17,17-5,X,5,A,120,150,156,156.3,ooze [MMK88],,Clayey radiolarian,,Clayey radiolarian ooze,50,firm,10YR 3/3,,,,,,,227
320-U1333A-17X-6-A,320,U1333,A,17,17-6,X,6,A,0,150,156.3,157.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,50,firm,10YR 6/4,,,,,,,228
320-U1333A-17X-6-A,320,U1333,A,17,17-6,X,6,A,0,150,156.3,157.8,ooze [MMK88],,Clayey radiolarian,,Clayey radiolarian ooze,50,firm,10YR 3/3,,,,,,,229
320-U1333A-17X-7-A,320,U1333,A,17,17-7,X,7,A,0,49,157.8,158.29,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,50,firm,10YR 6/4,,,,,,,230
320-U1333A-17X-7-A,320,U1333,A,17,17-7,X,7,A,0,49,157.8,158.29,ooze [MMK88],,Clayey radiolarian,,Clayey radiolarian ooze,50,firm,10YR 3/3,,,,,,,231
320-U1333A-17X-CC-A,320,U1333,A,17,17-CC,X,CC,A,0,40,158.29,158.69,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,50,firm,10YR 6/4,,,,,,,232
320-U1333A-17X-CC-A,320,U1333,A,17,17-CC,X,CC,A,0,40,158.29,158.69,ooze [MMK88],,Clayey radiolarian,,Clayey radiolarian ooze,50,firm,10YR 3/3,,,,,,,233
320-U1333A-18X-1-A,320,U1333,A,18,18-1,X,1,A,0,52,158.4,158.92,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,100,firm,10YR 4/3,,,,,,,234
320-U1333A-18X-1-A,320,U1333,A,18,18-1,X,1,A,52,150,158.92,159.9,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,50,firm,10YR 6/3,,,,,,,235
320-U1333A-18X-1-A,320,U1333,A,18,18-1,X,1,A,52,150,158.92,159.9,ooze [MMK88],,Radiolarian,with clay and nannofossils,Radiolarian ooze with clay and nannofossils,50,firm,10YR 4/3,10-20cm light-dark alterations,,,,,,236
320-U1333A-18X-2-A,320,U1333,A,18,18-2,X,2,A,0,84,159.9,160.74,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,50,firm,10YR 6/3,,,,,,,237
320-U1333A-18X-2-A,320,U1333,A,18,18-2,X,2,A,0,84,159.9,160.74,ooze [MMK88],,Radiolarian,with clay and nannofossils,Radiolarian ooze with clay and nannofossils,50,firm,10YR 4/3,10-20cm light-dark alterations,,,,,,238
320-U1333A-18X-3-A,320,U1333,A,18,18-3,X,3,A,0,150,160.74,162.24,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,50,firm,10YR 6/3,,,,,,,239
320-U1333A-18X-3-A,320,U1333,A,18,18-3,X,3,A,0,150,160.74,162.24,ooze [MMK88],,Radiolarian,with clay and nannofossils,Radiolarian ooze with clay and nannofossils,50,firm,10YR 4/3,10-20cm light-dark alterations,,,,,,240
320-U1333A-18X-4-A,320,U1333,A,18,18-4,X,4,A,0,145,162.24,163.69,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,50,firm,10YR 6/3,,,,,,,241
320-U1333A-18X-4-A,320,U1333,A,18,18-4,X,4,A,0,145,162.24,163.69,ooze [MMK88],,Radiolarian,with clay and nannofossils,Radiolarian ooze with clay and nannofossils,50,firm,10YR 4/3,10-20cm light-dark alterations,,,,,,242
320-U1333A-18X-CC-A,320,U1333,A,18,18-CC,X,CC,A,0,18,163.69,163.87,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,50,firm,10YR 6/3,,,,,,,243
320-U1333A-18X-CC-A,320,U1333,A,18,18-CC,X,CC,A,0,18,163.69,163.87,ooze [MMK88],,Radiolarian,with clay and nannofossils,Radiolarian ooze with clay and nannofossils,50,firm,10YR 4/3,10-20cm light-dark alterations,,,,,,244
320-U1333A-19X-1-A,320,U1333,A,19,19-1,X,1,A,0,10,168,168.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,50,firm,10YR 5/4,,,,,,,245
320-U1333A-19X-1-A,320,U1333,A,19,19-1,X,1,A,0,10,168,168.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,50,firm,10YR 3/3,,,,,,,246
320-U1333A-19X-1-A,320,U1333,A,19,19-1,X,1,A,10,14,168.1,168.14,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,100,hard,,,,,,,,247
320-U1333A-19X-1-A,320,U1333,A,19,19-1,X,1,A,14,150,168.14,169.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,50,firm,10YR 5/4,,,,,,,248
320-U1333A-19X-1-A,320,U1333,A,19,19-1,X,1,A,14,150,168.14,169.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,50,firm,10YR 3/3,,,,,,,249
320-U1333A-19X-2-A,320,U1333,A,19,19-2,X,2,A,0,150,169.5,171,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,50,firm,10YR 5/4,,,,,,,250
320-U1333A-19X-2-A,320,U1333,A,19,19-2,X,2,A,0,150,169.5,171,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,50,firm,10YR 3/3,,,,,,,251
320-U1333A-19X-3-A,320,U1333,A,19,19-3,X,3,A,0,150,171,172.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,50,firm,10YR 5/4,,,,,,,252
320-U1333A-19X-3-A,320,U1333,A,19,19-3,X,3,A,0,150,171,172.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,50,firm,10YR 3/3,,,,,,,253
320-U1333A-19X-4-A,320,U1333,A,19,19-4,X,4,A,0,9,172.5,172.59,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with clay,Nannofossil ooze with clay,100,firm,10YR 4/3,,,,,,,254
320-U1333A-19X-4-A,320,U1333,A,19,19-4,X,4,A,9,18,172.59,172.68,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,100,hard,,,,,,,,255
320-U1333A-19X-4-A,320,U1333,A,19,19-4,X,4,A,18,41,172.68,172.91,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with clay,Nannofossil ooze with clay,100,firm,10YR 4/3,,,,,,,256
320-U1333A-19X-4-A,320,U1333,A,19,19-4,X,4,A,41,49,172.91,172.99,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,100,hard,,,,,,,,257
320-U1333A-19X-4-A,320,U1333,A,19,19-4,X,4,A,49,68,172.99,173.18,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with clay,Nannofossil ooze with clay,100,firm,10YR 4/3,,,,,,,258
320-U1333A-19X-4-A,320,U1333,A,19,19-4,X,4,A,68,72,173.18,173.22,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,100,hard,,fragments,,,,,,259
320-U1333A-19X-4-A,320,U1333,A,19,19-4,X,4,A,72,82,173.22,173.32,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with clay,Nannofossil ooze with clay,100,firm,10YR 4/3,,,,,,,260
320-U1333A-19X-4-A,320,U1333,A,19,19-4,X,4,A,82,85,173.32,173.35,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,100,hard,,fragments,,,,,,261
320-U1333A-19X-4-A,320,U1333,A,19,19-4,X,4,A,85,102,173.35,173.52,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with clay,Nannofossil ooze with clay,100,firm,10YR 4/3,,,,,,,262
320-U1333A-19X-4-A,320,U1333,A,19,19-4,X,4,A,102,107,173.52,173.57,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,100,hard,,,,,,,,263
320-U1333A-19X-4-A,320,U1333,A,19,19-4,X,4,A,107,110,173.57,173.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with clay,Nannofossil ooze with clay,100,firm,10YR 4/3,,,,,,,264
320-U1333A-19X-4-A,320,U1333,A,19,19-4,X,4,A,110,141,173.6,173.91,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,100,hard,,,,,,,,265
320-U1333A-19X-4-A,320,U1333,A,19,19-4,X,4,A,141,150,173.91,174,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey nannofossil,,Clayey nannofossil ooze,30,firm,10YR 3/3,,,,,,,266
320-U1333A-19X-4-A,320,U1333,A,19,19-4,X,4,A,141,150,173.91,174,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,70,firm,10YR 5/4,,,,,,,267
320-U1333A-19X-5-A,320,U1333,A,19,19-5,X,5,A,0,48,174,174.48,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey nannofossil,,Clayey nannofossil ooze,30,firm,10YR 3/3,,,,,,,268
320-U1333A-19X-5-A,320,U1333,A,19,19-5,X,5,A,0,48,174,174.48,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,70,firm,10YR 5/4,,,,,,,269
320-U1333A-19X-CC-A,320,U1333,A,19,19-CC,X,CC,A,0,24,174.48,174.72,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey nannofossil,,Clayey nannofossil ooze,30,firm,10YR 3/3,,,,,,,270
320-U1333A-19X-CC-A,320,U1333,A,19,19-CC,X,CC,A,0,24,174.48,174.72,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,70,firm,10YR 5/4,,,,,,,271
320-U1333A-20X-1-A,320,U1333,A,20,20-1,X,1,A,0,150,177.6,179.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with clay,Nannofossil ooze with clay,50,firm,10YR 4/3,,,,,,,272
320-U1333A-20X-1-A,320,U1333,A,20,20-1,X,1,A,0,150,177.6,179.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,firm,10YR 5/4,,,,,,,273
320-U1333A-20X-2-A,320,U1333,A,20,20-2,X,2,A,0,74,179.1,179.84,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with clay,Nannofossil ooze with clay,50,firm,10YR 4/3,,,,,,,274
320-U1333A-20X-2-A,320,U1333,A,20,20-2,X,2,A,0,74,179.1,179.84,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,firm,10YR 5/4,,,,,,,275
320-U1333A-20X-2-A,320,U1333,A,20,20-2,X,2,A,74,82,179.84,179.92,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,firm,,white with green flecks,,,,,,276
320-U1333A-20X-CC-A,320,U1333,A,20,20-CC,X,CC,A,0,5,179.91,179.96,basalt [IUGS-S78&79],"International Union of Geological Sciences-Streckeisen, 1978 & 1979",,,basalt,100,hard,,,,,,,,277
320-U1333A-20X-CC-A,320,U1333,A,20,20-CC,X,CC,A,5,16,179.96,180.07,limestone [MMK88],"Mazullo, Meyer & Kidd, 1988",,,limestone,100,hard,,white with green flecks,,,,,,278
320-U1333A-21X-CC-A,320,U1333,A,21,21-CC,X,CC,A,0,5,181.6,181.65,limestone [MMK88],"Mazullo, Meyer & Kidd, 1988",,,limestone,100,hard,10YR 8/1,surrounding a big basalt clast ,,,,,,279
320-U1333A-22X-CC-A,320,U1333,A,22,22-CC,X,CC,A,0,5,182.6,182.65,basalt [IUGS-S78&79],"International Union of Geological Sciences-Streckeisen, 1978 & 1979",,,basalt,100,hard,,,,,,,,280
