Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Principal Name,REFERENCE,Lithology Prefix,COMPLETE NAME,LITHOLOGY [%],LITHIFICATION,COLOR,GRAVEL SIZE CLASTLITHOLOGY,GRAVEL SIZE CLASTSHAPE,GRAVEL SIZE CLASTROUNDNESS,VOLCANICLASTIC GRAINS,COMMENTS,PHENOCRYST ABUNDANCE,PHENOCRYST COMPOSITION,PHENOCRYST GRAIN SIZE (mm),GROUNDMASS GRAIN SIZE (mm),GROUNDMASS COLOUR,VESICLE ABUNDANCE,VESICLE SHAPE,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name
323-U1345A-7H-5-A,323,U1345,A,7,7-5,H,5,A,0,150,56.61,58.11,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-7H-6-A,323,U1345,A,7,7-6,H,6,A,0,150,58.11,59.61,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-7H-7-A,323,U1345,A,7,7-7,H,7,A,0,100,59.61,60.61,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-7H-8-A,323,U1345,A,7,7-8,H,8,A,0,72,60.61,61.33,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-7H-CC-A,323,U1345,A,7,7-CC,H,CC,A,0,40,61.33,61.73,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-8H-1-A,323,U1345,A,8,8-1,H,1,A,0,30,61.4,61.7,sandy silt [S54],"Shepard, 1954",diatom-rich,diatom-rich sandy silt,100,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-8H-1-A,323,U1345,A,8,8-1,H,1,A,30,134,61.7,62.74,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,100,soft,3/N ,,,,,,,,,,,,,,,,
323-U1345A-8H-2-A,323,U1345,A,8,8-2,H,2,A,0,130,62.74,64.04,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,100,soft,3/N ,,,,,,,,,,,,,,,,
323-U1345A-8H-3-A,323,U1345,A,8,8-3,H,3,A,0,150,64.24,65.74,clayey silt [S54],"Shepard, 1954",foraminifer-bearing,foraminifer-bearing clayey silt,100,soft,5Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-8H-4-A,323,U1345,A,8,8-4,H,4,A,0,15,65.74,65.89,clayey silt [S54],"Shepard, 1954",foraminifer-bearing,foraminifer-bearing clayey silt,100,soft,5Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-8H-4-A,323,U1345,A,8,8-4,H,4,A,15,101,65.89,66.75,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,100,soft,3/N ,,,,,,,,,,,,,,,,
323-U1345A-8H-4-A,323,U1345,A,8,8-4,H,4,A,101,132,66.75,67.06,silty sand [S54],"Shepard, 1954",,silty sand,100,soft,10Y 2.5/1,,,,,,,,,,,,,,,,
323-U1345A-8H-4-A,323,U1345,A,8,8-4,H,4,A,132,150,67.06,67.24,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,100,soft,3/N ,,,,,,,,,,,,,,,,
323-U1345A-8H-5-A,323,U1345,A,8,8-5,H,5,A,0,144,67.24,68.68,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,100,soft,3/N ,,,,,,,,,,,,,,,,
323-U1345A-8H-6-A,323,U1345,A,8,8-6,H,6,A,0,144,68.68,70.12,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,100,soft,3/N ,,,,,,,,,,,,,,,,
323-U1345A-8H-7-A,323,U1345,A,8,8-7,H,7,A,0,21,70.12,70.33,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,100,soft,3/N ,,,,,,,,,,,,,,,,
323-U1345A-8H-7-A,323,U1345,A,8,8-7,H,7,A,21,28,70.33,70.4,diatom clayey silt,,authigenic-carbonate-rich,authigenic-carbonate-rich diatom clayey silt,100,soft,10Y 4/1,,,,,aragonite? needle,,,,,,,,,,,
323-U1345A-8H-7-A,323,U1345,A,8,8-7,H,7,A,28,54,70.4,70.66,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,100,soft,3/N ,,,,,,,,,,,,,,,,
323-U1345A-8H-CC-A,323,U1345,A,8,8-CC,H,CC,A,0,35,70.66,71.01,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,100,soft,3/N ,,,,,,,,,,,,,,,,
323-U1345A-9H-1-A,323,U1345,A,9,9-1,H,1,A,0,51,70.9,71.41,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-9H-2-A,323,U1345,A,9,9-2,H,2,A,0,150,71.41,72.91,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-9H-3-A,323,U1345,A,9,9-3,H,3,A,0,150,72.91,74.41,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-9H-4-A,323,U1345,A,9,9-4,H,4,A,0,149,74.41,75.9,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-9H-4-A,323,U1345,A,9,9-4,H,4,A,149,150,75.9,75.91,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,100,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-9H-5-A,323,U1345,A,9,9-5,H,5,A,0,150,75.91,77.41,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,100,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-9H-6-A,323,U1345,A,9,9-6,H,6,A,0,142,77.41,78.83,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,100,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-9H-7-A,323,U1345,A,9,9-7,H,7,A,0,131,78.83,80.14,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,100,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-9H-CC-A,323,U1345,A,9,9-CC,H,CC,A,0,40,80.14,80.54,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,100,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-10H-1-A,323,U1345,A,10,10-1,H,1,A,0,150,80.4,81.9,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,5Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-10H-2-A,323,U1345,A,10,10-2,H,2,A,0,137,81.9,83.27,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,5Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-10H-3-A,323,U1345,A,10,10-3,H,3,A,0,147,83.27,84.74,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,5Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-10H-4-A,323,U1345,A,10,10-4,H,4,A,0,150,84.74,86.24,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,5Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-10H-5-A,323,U1345,A,10,10-5,H,5,A,0,100,86.24,87.24,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,5Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-10H-6-A,323,U1345,A,10,10-6,H,6,A,0,74,87.24,87.98,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,5Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-10H-CC-A,323,U1345,A,10,10-CC,H,CC,A,0,38,87.98,88.36,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,5Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-11H-1-A,323,U1345,A,11,11-1,H,1,A,0,57,89.9,90.47,silt [S54],,authigenic carbonate diatom-bearing,authigenic carbonate diatom-bearing silt,100,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-11H-1-A,323,U1345,A,11,11-1,H,1,A,57,90,90.47,90.8,silt [S54],,diatom-bearing,diatom-bearing silt,100,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-11H-2-A,323,U1345,A,11,11-2,H,2,A,0,104,90.8,91.84,silt [S54],,diatom-bearing,diatom-bearing silt,100,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-11H-2-A,323,U1345,A,11,11-2,H,2,A,104,150,91.84,92.3,silt [S54],,,silt,100,soft,3/N ,,,,,,,,,,,,,,,,
323-U1345A-11H-3-A,323,U1345,A,11,11-3,H,3,A,0,150,92.3,93.8,silt [S54],,,silt,100,soft,3/N ,,,,,,,,,,,,,,,,
323-U1345A-11H-4-A,323,U1345,A,11,11-4,H,4,A,0,150,93.8,95.3,silt [S54],,,silt,100,soft,3/N ,,,,,,,,,,,,,,,,
323-U1345A-11H-5-A,323,U1345,A,11,11-5,H,5,A,0,150,95.3,96.8,silt [S54],,,silt,100,soft,3/N ,,,,,,,,,,,,,,,,
323-U1345A-11H-6-A,323,U1345,A,11,11-6,H,6,A,0,130,96.8,98.1,silt [S54],,,silt,100,soft,3/N ,,,,,,,,,,,,,,,,
323-U1345A-11H-CC-A,323,U1345,A,11,11-CC,H,CC,A,0,29,98.1,98.39,silt [S54],,,silt,100,soft,3/N ,,,,,,,,,,,,,,,,
323-U1345A-12H-1-A,323,U1345,A,12,12-1,H,1,A,0,42,99.4,99.82,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-12H-2-A,323,U1345,A,12,12-2,H,2,A,0,150,99.82,101.32,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-12H-3-A,323,U1345,A,12,12-3,H,3,A,0,23,101.32,101.55,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-12H-3-A,323,U1345,A,12,12-3,H,3,A,23,47,101.55,101.79,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,60,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-12H-3-A,323,U1345,A,12,12-3,H,3,A,23,47,101.55,101.79,diatom clay,Leg 323,,diatom clay,20,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-12H-3-A,323,U1345,A,12,12-3,H,3,A,23,47,101.55,101.79,diatom ooze,Leg 323,,diatom ooze,20,soft,5Y 4/2,,,,,,,,,,,,,,,,
323-U1345A-12H-3-A,323,U1345,A,12,12-3,H,3,A,47,128,101.79,102.6,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-12H-3-A,323,U1345,A,12,12-3,H,3,A,128,145,102.6,102.77,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,60,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-12H-3-A,323,U1345,A,12,12-3,H,3,A,128,145,102.6,102.77,diatom clay,Leg 323,,diatom clay,20,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-12H-3-A,323,U1345,A,12,12-3,H,3,A,128,145,102.6,102.77,diatom ooze,Leg 323,,diatom ooze,20,soft,5Y 4/2,,,,,,,,,,,,,,,,
323-U1345A-12H-3-A,323,U1345,A,12,12-3,H,3,A,145,150,102.77,102.82,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-12H-4-A,323,U1345,A,12,12-4,H,4,A,0,78,102.82,103.6,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-12H-4-A,323,U1345,A,12,12-4,H,4,A,78,103,103.6,103.85,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,60,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-12H-4-A,323,U1345,A,12,12-4,H,4,A,78,103,103.6,103.85,diatom clay,Leg 323,,diatom clay,20,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-12H-4-A,323,U1345,A,12,12-4,H,4,A,78,103,103.6,103.85,diatom ooze,Leg 323,,diatom ooze,20,soft,5Y 4/2,,,,,,,,,,,,,,,,
323-U1345A-12H-4-A,323,U1345,A,12,12-4,H,4,A,103,144,103.85,104.26,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-12H-5-A,323,U1345,A,12,12-5,H,5,A,0,103,104.26,105.29,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-12H-5-A,323,U1345,A,12,12-5,H,5,A,103,150,105.29,105.76,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,60,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-12H-5-A,323,U1345,A,12,12-5,H,5,A,103,150,105.29,105.76,diatom clay,Leg 323,,diatom clay,20,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-12H-5-A,323,U1345,A,12,12-5,H,5,A,103,150,105.29,105.76,diatom ooze,Leg 323,,diatom ooze,20,soft,5Y 4/2,,,,,,,,,,,,,,,,
323-U1345A-12H-6-A,323,U1345,A,12,12-6,H,6,A,0,31,105.76,106.07,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,60,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-12H-6-A,323,U1345,A,12,12-6,H,6,A,0,31,105.76,106.07,diatom clay,Leg 323,,diatom clay,20,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-12H-6-A,323,U1345,A,12,12-6,H,6,A,0,31,105.76,106.07,diatom ooze,Leg 323,,diatom ooze,20,soft,5Y 4/2,,,,,,,,,,,,,,,,
323-U1345A-12H-6-A,323,U1345,A,12,12-6,H,6,A,31,150,106.07,107.26,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-12H-7-A,323,U1345,A,12,12-7,H,7,A,0,90,107.26,108.16,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-12H-CC-A,323,U1345,A,12,12-CC,H,CC,A,0,30,108.16,108.46,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-13H-1-A,323,U1345,A,13,13-1,H,1,A,0,89,108.9,109.79,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,,4/N,,,,,,,,,,,,,,,,
323-U1345A-13H-2-A,323,U1345,A,13,13-2,H,2,A,0,47,109.79,110.26,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,,4/N,,,,,,,,,,,,,,,,
323-U1345A-13H-2-A,323,U1345,A,13,13-2,H,2,A,47,63,110.26,110.42,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,,3/N ,,,,,,,,,,,,,,,,
323-U1345A-13H-2-A,323,U1345,A,13,13-2,H,2,A,63,77,110.42,110.56,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,,4/N,,,,,,,,,,,,,,,,
323-U1345A-13H-2-A,323,U1345,A,13,13-2,H,2,A,77,97,110.56,110.76,silty sand [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty sand,,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-13H-2-A,323,U1345,A,13,13-2,H,2,A,97,150,110.76,111.29,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-13H-3-A,323,U1345,A,13,13-3,H,3,A,0,140,111.29,112.69,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-13H-3-A,323,U1345,A,13,13-3,H,3,A,140,150,112.69,112.79,silty sand [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty sand,,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-13H-4-A,323,U1345,A,13,13-4,H,4,A,0,20,112.79,112.99,silty sand [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty sand,,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-13H-4-A,323,U1345,A,13,13-4,H,4,A,20,58,112.99,113.37,silty sand [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty sand,,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-13H-4-A,323,U1345,A,13,13-4,H,4,A,58,90,113.37,113.69,silty sand [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty sand,,soft,10Y 3/1,,,,,coarser sand compared to the other sandy layer,,,,,,,,,,,
323-U1345A-13H-4-A,323,U1345,A,13,13-4,H,4,A,90,131,113.69,114.1,silty sand [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty sand,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-13H-4-A,323,U1345,A,13,13-4,H,4,A,131,147,114.1,114.26,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-13H-5-A,323,U1345,A,13,13-5,H,5,A,0,83,114.26,115.09,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-13H-5-A,323,U1345,A,13,13-5,H,5,A,83,127,115.09,115.53,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,70,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-13H-5-A,323,U1345,A,13,13-5,H,5,A,83,127,115.09,115.53,diatom ooze,Leg 323,,diatom ooze,30,soft,5Y 5/2,,,,,,,,,,,,,,,,
323-U1345A-13H-5-A,323,U1345,A,13,13-5,H,5,A,127,150,115.53,115.76,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,60,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-13H-5-A,323,U1345,A,13,13-5,H,5,A,127,150,115.53,115.76,diatom ooze,Leg 323,,diatom ooze,10,soft,2.5Y 6/2,,,,,,,,,,,,,,,,
323-U1345A-13H-5-A,323,U1345,A,13,13-5,H,5,A,127,150,115.53,115.76,diatom ooze,Leg 323,,diatom ooze,10,soft,5Y 5/2,,,,,,,,,,,,,,,,
323-U1345A-13H-5-A,323,U1345,A,13,13-5,H,5,A,127,150,115.53,115.76,diatom ooze,Leg 323,,diatom ooze,20,soft,5Y 6/3,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,0,40,115.76,116.16,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,60,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,0,40,115.76,116.16,diatom ooze,Leg 323,,diatom ooze,10,soft,2.5Y 6/2,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,0,40,115.76,116.16,diatom ooze,Leg 323,,diatom ooze,10,soft,5Y 5/2,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,0,40,115.76,116.16,diatom ooze,Leg 323,,diatom ooze,20,soft,5Y 6/3,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,40,86,116.16,116.62,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,70,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,40,86,116.16,116.62,diatom ooze,Leg 323,,diatom ooze,30,soft,5Y 5/2,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,86,94,116.62,116.7,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,70,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,86,94,116.62,116.7,diatom ooze,Leg 323,,diatom ooze,10,soft,2.5Y 6/2,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,86,94,116.62,116.7,diatom ooze,Leg 323,,diatom ooze,20,soft,5Y 6/3,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,86,94,116.62,116.7,diatom ooze,Leg 323,,diatom ooze,30,soft,5Y 5/2,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,94,104,116.7,116.8,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,60,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,94,104,116.7,116.8,diatom ooze,Leg 323,,diatom ooze,10,soft,5Y 5/2,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,104,132,116.8,117.08,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,60,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,104,132,116.8,117.08,diatom ooze,Leg 323,,diatom ooze,10,soft,2.5Y 6/2,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,104,132,116.8,117.08,diatom ooze,Leg 323,,diatom ooze,10,soft,5Y 5/2,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,104,132,116.8,117.08,diatom ooze,Leg 323,,diatom ooze,20,soft,5Y 6/3,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,132,150,117.08,117.26,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,70,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-13H-6-A,323,U1345,A,13,13-6,H,6,A,132,150,117.08,117.26,diatom ooze,Leg 323,,diatom ooze,30,soft,5Y 5/2,,,,,,,,,,,,,,,,
323-U1345A-13H-7-A,323,U1345,A,13,13-7,H,7,A,0,0.0136000001430511,117.26,117.26,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,70,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-13H-7-A,323,U1345,A,13,13-7,H,7,A,0,0.0136000001430511,117.26,117.26,diatom ooze,Leg 323,,diatom ooze,30,soft,5Y 5/2,,,,,,,,,,,,,,,,
323-U1345A-13H-7-A,323,U1345,A,13,13-7,H,7,A,0,136,117.26,118.62,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,90,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-13H-7-A,323,U1345,A,13,13-7,H,7,A,0,136,117.26,118.62,diatom ooze,Leg 323,,diatom ooze,5,soft,2.5Y 6/2,,,,,,,,,,,,,,,,
323-U1345A-13H-7-A,323,U1345,A,13,13-7,H,7,A,0,136,117.26,118.62,diatom ooze,Leg 323,,diatom ooze,5,soft,5Y 6/3,,,,,,,,,,,,,,,,
323-U1345A-13H-CC-A,323,U1345,A,13,13-CC,H,CC,A,0,19,118.62,118.81,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,90,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-13H-CC-A,323,U1345,A,13,13-CC,H,CC,A,0,19,118.62,118.81,diatom ooze,Leg 323,,diatom ooze,5,soft,2.5Y 6/2,,,,,,,,,,,,,,,,
323-U1345A-13H-CC-A,323,U1345,A,13,13-CC,H,CC,A,0,19,118.62,118.81,diatom ooze,Leg 323,,diatom ooze,5,soft,5Y 6/3,,,,,,,,,,,,,,,,
323-U1345A-14H-1-A,323,U1345,A,14,14-1,H,1,A,0,49,118.4,118.89,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-14H-2-A,323,U1345,A,14,14-2,H,2,A,0,63,118.89,119.52,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-14H-2-A,323,U1345,A,14,14-2,H,2,A,63,76,119.52,119.65,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 3/1,,,,,more silty appearance,,,,,,,,,,,
323-U1345A-14H-2-A,323,U1345,A,14,14-2,H,2,A,76,80,119.65,119.69,clayey silt [S54],"Shepard, 1954",authigenic carbonate diatom-rich,authigenic carbonate diatom-rich clayey silt,,soft,10Y 4/1,,,,,,,,,,,,,,,,
323-U1345A-14H-2-A,323,U1345,A,14,14-2,H,2,A,80,146,119.69,120.35,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-14H-3-A,323,U1345,A,14,14-3,H,3,A,0,0.015,120.35,120.35,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-14H-3-A,323,U1345,A,14,14-3,H,3,A,0,150,120.35,121.85,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-14H-4-A,323,U1345,A,14,14-4,H,4,A,0,150,121.85,123.35,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-14H-5-A,323,U1345,A,14,14-5,H,5,A,0,13,123.35,123.48,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-14H-5-A,323,U1345,A,14,14-5,H,5,A,13,53,123.48,123.88,sandy silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing sandy silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-14H-5-A,323,U1345,A,14,14-5,H,5,A,53,137,123.88,124.72,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
