leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
14,139,,1,1,5.0,7.0,114.00,114.06, 1,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,508,RSPIO0010,Spirocyrtis sp.,PRESENT,  ,1,a6414e67bc6667aa035b53bb13b831f1,14-139-1-1
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RAXOP0060,Axoprunum stauraxonium,COMMON,  ,1,f12447fc07cbdf5e8af8bd09780a4c70,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RBATH0061,Bathropyramis spongiosa (q),PRESENT,  ,1,78f7b01e9937bc9cae1fc6411519fe07,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RBOTS0055,Botryostrobus lithobotrys,PRESENT,  ,1,e1e97736aafd1b4961df7816804c56cf,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RBOTS0070,Botryostrobus tumidulus,COMMON,  ,1,f7c38ee80d9ef9149877cc50a14898e4,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCIRC0030,Circodiscus microporus,PRESENT,  ,1,c9106db072adb25e23383316a4514776,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCORU0012,Cornutella bimarginata,PRESENT,  ,1,034dec892f1701726ba093e50c78e7b5,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,REUCE0010,Eucecryphalus sp.,FEW,  ,1,0cc711a3b1e87f85f7c11a458aa7224d,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RHALO0010,Haliometta miocenica,COMMON,  ,1,f48bf8b1cadd616291dbd94b95b76cfa,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLAMP0030,Lamprocyclas heteroporos,PRESENT,  ,2,7c07abcf4e707b772729f81facf44c06,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLAMP0050,Lamprocyclas maritalis,PRESENT,  ,2,2df3f7a4b5ce02cc5fbeddb3ffc176fc,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLIPM0040,Lipmanella dogieli,FEW,  ,2,4d26b51b0e6c137f6f47c2906d40dd6f,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLIPM0071,Lipmanella xiphephorum (q),PRESENT,  ,2,64ec195d50276b8cac0febbd37a95fb6,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITS0016,Lithomelissa campanulaeformis (q),PRESENT,  ,2,d3a2ca15cfc8f02589039174cca5d417,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLYCN0070,Lychnocanium korotnevi,FEW,  ,2,b141df6d7d5e995942f59ac4355f4b22,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,ROMMA0036,Ommatartus ceratospyris (q),FEW,  ,2,2b3a804cc75ded957a7e59ecbf33fb7c,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RPSEO0011,Pseudodictyophimus sp. (q),PRESENT,  ,2,df9af41c109674969de4e501091f216b,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RPSEO0020,Pseudodictyophimus gracilipes,PRESENT,  ,2,0518c37103984b58c8ea1156fd061beb,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RPTEC0010,Pterocorys clausus,PRESENT,  ,2,f0a32de1b24f61fc2bda4b6c66098a90,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSPOD0160,Spongodiscus resurgens,ABUNDANT,  ,3,32aea6067bdec4e9172ce68c392734a7,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTID0011,Stichopodium sp.(q),PRESENT,  ,3,9ae650a0a7984e1220ffc2c35bd0f377,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTIH0060,Stichocapsa hexagonalis,FEW,  ,3,e23b2c74f22102c3675a75e0430c6189,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTYA0020,Stylatractus fragilis,FEW,  ,3,ba603ab5ad23837dbdf3fbe9fedd2ff0,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTYA0030,Stylatractus neptunus,COMMON,  ,3,2250673cd43c40aee77c69f7b024b201,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTYH0010,Stylosphaera sp.,FEW,  ,3,769325416691ea1eeea5d2672d8669eb,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTYH0020,Stylosphaera angelina,COMMON,  ,3,0d2d99d63990b16e56b412a0ba415d14,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RTRIL0030,Tricolocapsa papillosa,COMMON,  ,3,3951afefb3518d1cbd3a8ecb4446d620,14-139-1-CC
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RZYGO0050,Zygocircus productus,RARE,  ,3,4761e6cca66a2c1069dfa91ecb75a32f,14-139-1-CC
14,139,,2,1,5.0,7.0,225.00,225.06, 1,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,508,RLAMP0020,Lamprocyclas aegles,PRESENT,  ,1,32caf7967cecb4298069f449e19734f2,14-139-2-1
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RACTI0031,Actinomma hexaconthium arachinoidale (q),FEW,  ,1,77e009bc56db08db42ccdd9a8881ca4a,14-139-3-CC
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RASTM0010,Astromma hughesi,FEW,  ,1,567ae55f068e0e4197e6f9d32e76e199,14-139-3-CC
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RASTM0020,Astromma petterssoni,FEW,  ,1,ec400b023ec577da11681e1837cf11f6,14-139-3-CC
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RAXOP0060,Axoprunum stauraxonium,FEW,  ,1,0caeae889bc8fad5a0b1b932b06d991f,14-139-3-CC
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RBOTS0060,Botryostrobus miralestensis,PRESENT,  ,1,64d18e3bc6956041a0a2ff12132752ba,14-139-3-CC
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RCIRC0040,Circodiscus sp.,PRESENT,  ,1,7e36d1ac87ce01ad1ef210d464d10a54,14-139-3-CC
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RHALO0010,Haliometta miocenica,RARE,  ,1,f297ede2797c2dcefc7b4dab3588853b,14-139-3-CC
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RLIPM0040,Lipmanella dogieli,FEW,  ,1,cf0187c20fdb78e843ad5e29cdbdd419,14-139-3-CC
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RLITO0100,Lithocampe inaequispina,FEW,  ,1,a9b92fb68fb59f2aa77b81b26bd569e1,14-139-3-CC
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RLITO0110,Lithocampe japonica,FEW,  ,1,f3b0ea4880f919348430e089dd6c7cc8,14-139-3-CC
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RLITO0190,Lithocampe tetrapera,RARE,  ,2,5eca1039090dda4917d2effcc8a3b8f0,14-139-3-CC
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RLITW0010,Lithotympanium tuberosum,FEW,  ,2,e904f60ed6a578a977f28ab13c013325,14-139-3-CC
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,ROTOS0020,Otosphaera annikae,PRESENT,  ,2,5f8c47d667e1079e2bfb92a437aa3ffe,14-139-3-CC
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RSPOD0160,Spongodiscus resurgens,COMMON,  ,2,522b93b6086d99c3f0309ec0065d2d67,14-139-3-CC
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RSTID0070,Stichopodium martellii conicum,COMMON,  ,2,26874afef5249fb170a7974dfceb9975,14-139-3-CC
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RTRIL0030,Tricolocapsa papillosa,RARE,  ,2,9ffbad5d9ce2cd0da69deca487916e0d,14-139-3-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RARCP0020,Archipilium macropus,COMMON,  ,1,c4062b2989fadc46be1daa81f9ab27f6,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RASTM0020,Astromma petterssoni,FEW,  ,1,ac5a58808ef1beb2feb7707ef89a30f5,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RASTM0031,Astromma sp. (q),PRESENT,  ,1,44eca22fb3c91422c5c0d341720d8685,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RAXOP0060,Axoprunum stauraxonium,FEW,  ,1,8e869f9023f2741f7254a0ec54322ce2,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RBOTO0030,Botryocyrtis quinaria,RARE,  ,1,b2f694d8e1977c1b511792d7cf9a0671,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RCALC0100,Calocycletta veneris,FEW,  ,1,81777c04be12e59c841d4a0865cb43e2,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RCALO0050,Calocyclas extensa,FEW,  ,1,b37f06d83b04d5dce19044a648171550,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RCANN0050,Cannartus mammifer,FEW,  ,1,3fc1d1c4e044dfd52824e44deb1f4573,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RCARO0010,Carpocanistrum sp.,PRESENT,  ,1,8fed3f4dd4361a1edde6f384a4f54318,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RCROY0020,Cromyechinus langii,RARE,  ,1,b3d3128ee0e53bf7e3402a15f72b7ef0,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RDEND0110,Dendrospyris pododendros,FEW,  ,2,d6254e3e25a89a8fd02af4b033109391,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,REUCY0020,Eucyrtidium acuminatum,PRESENT,  ,2,4fb5fbc06dea92104528230fecc0128e,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RLAMP0010,Lamprocyclas sp.,PRESENT,  ,2,47f1b418ec4a5e4a824d7826da3415a5,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RLIPM0040,Lipmanella dogieli,FEW,  ,2,bea8fe1c3acb4957fdfda87bb320c485,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RLITH0015,Lithamphora corbula,FEW,  ,2,7d602a4178d0f6fb83b67a7c01527443,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RLITO0060,Lithocampe cornuta,FEW,  ,2,3b12971beab767da8387a720d455b87d,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RLITO0100,Lithocampe inaequispina,COMMON,  ,2,0e551f363a2e6decb460d6ea25054e95,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RLITO0110,Lithocampe japonica,COMMON,  ,2,b6c001bd8003160152b3e61cd115fd9b,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RLITO0190,Lithocampe tetrapera,COMMON,  ,2,7b2b2eaf2abb1e5bb8ec8251e607f46d,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RLITW0010,Lithotympanium tuberosum,COMMON,  ,2,33afafe92b8be058f6563a280e7a971a,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,ROTOS0010,Otosphaera auriculata group,PRESENT,  ,3,79f5a7d88a67f3a4423b23bb3bf3fcb1,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,ROTOS0020,Otosphaera annikae,FEW,  ,3,c35c3ea1cea8735a08742c9f460193c7,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RPSEO0010,Pseudodictyophimus sp.,PRESENT,  ,3,c20b03ba465d348c3aca14129c7461ce,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RSPOD0160,Spongodiscus resurgens,COMMON,  ,3,ff1bdfce71c7707fb30804b142bc56e1,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RSTID0060,Stichopodium martellii,RARE,  ,3,8d17d986d2bfcb9d4c453ca49c17018d,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RSTIO0050,Stichocorys delmontensis,ABUNDANT,  ,3,a1e1e6924813e27b9119e8e5408cabaf,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RSTIO0070,Stichocorys peregrina,PRESENT,  ,3,8e39ff5772c624c809f8ddf218eac74e,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RSTIO0090,Stichocorys wolfii,RARE,  ,3,68f4faa649cebcea98d1e6b70f9e0121,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RSTYA0070,Stylatractus santaennae,PRESENT,  ,3,6f1cbbaee2747c3bc37e2dfcf00f3fff,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RSTYH0010,Stylosphaera sp.,FEW,  ,3,5f3e875e5668a1e788cec574019796df,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RSTYH0020,Stylosphaera angelina,COMMON,  ,4,436c260b0417391447641ebf3c90e6fa,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RTHEP0020,Theocamptra corona,RARE,  ,4,3eef0a08ecb560f8e6c846a192ca59f8,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RTHEP0050,Theocamptra ovata,RARE,  ,4,c0d972549279a9577018c99cb8af12b3,14-139-4-CC
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RTYMA0010,Tympanomma binoctonum,FEW,  ,4,55abf94025c36f228279e500c0b16523,14-139-4-CC
14,139,,5,CC,0.0,0.0,570.00,571.60, 1,"PETRUSHEVSKAYA,M.G.",,29,RADIOLARIA,,,,,NO AGE GIVEN,614,RGOND0030,Gondwanaria hister,PRESENT,  ,1,71663e8fbc08364c281869af8f52e345,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RACRO0020,Acrobotrys disolenia,FEW,  ,1,f8b6fbc7553348f7147830d6edc83200,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RACRO0031,Acrobotrys sphaerothorax (q),PRESENT,  ,1,0bc045a2106d070bb5abe68f4b566638,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RBOTO0030,Botryocyrtis quinaria,COMMON,  ,1,28f5097bad52a89c72392959f93c3f1e,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCALC0050,Calocycletta costata,COMMON,  ,1,4192bda9ecc2341369ddef5281085951,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCANN0010,Cannartus sp.,PRESENT,  ,1,5b68f9414486d741a2402a46c5413db9,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCANN0100,Cannartus violina,FEW,  ,1,104447a8eeb946217f421359832d586f,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCARN0040,Carpocanopsis favosa,COMMON,  ,1,56be406fae596dba803629cd6fb2abe7,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCARO0010,Carpocanistrum sp.,PRESENT,  ,1,64a38ccd97cdcc3b2f2ee6c34409b8b8,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCERA0010,Ceratocyrtis sp.,PRESENT,  ,1,b69855e76535750c18034df85c727dac,14-139-5-CC
