Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data
342-U1404A-10H-2-A,342,U1404,A,10,10-2,H,2,A,0,150,82.2,83.7,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-10H-3-A,342,U1404,A,10,10-3,H,3,A,0,150,83.7,85.2,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-10H-4-A,342,U1404,A,10,10-4,H,4,A,0,150,85.2,86.7,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,"has 3 3-4cm darker (10Y 4/1) layers in the top 20 cm and a lighter green layer (5GY 5/1) at 79-98cm
",,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-10H-5-A,342,U1404,A,10,10-5,H,5,A,0,150,86.7,88.2,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-10H-6-A,342,U1404,A,10,10-6,H,6,A,0,145,88.2,89.7,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-10H-7-A,342,U1404,A,10,10-7,H,7,A,0,60,89.7,90.3,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-10H-CC-A,342,U1404,A,10,10-CC,H,CC,A,0,24,90.3,90.59,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-11H-1-A,342,U1404,A,11,11-1,H,1,A,15,133,90.2,91.53,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,10GY 5/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-11H-2-A,342,U1404,A,11,11-2,H,2,A,0,153,91.53,93.06,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,10GY 5/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-11H-3-A,342,U1404,A,11,11-3,H,3,A,0,146,93.06,94.52,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,10GY 5/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-11H-4-A,342,U1404,A,11,11-4,H,4,A,0,115,94.52,95.67,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,10GY 5/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-11H-CC-A,342,U1404,A,11,11-CC,H,CC,A,0,54,95.67,96.26,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,10GY 5/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-12H-1-A,342,U1404,A,12,12-1,H,1,A,3,145,96.2,97.65,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10Y 4/1 (dark greenish gray),,,,moderate [DB91],4,,"Some greener portions between 87 110cm 10GY 4/1 (greenish gray)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-12H-2-A,342,U1404,A,12,12-2,H,2,A,0,145,97.65,99.1,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10Y 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-12H-3-A,342,U1404,A,12,12-3,H,3,A,0,145,99.1,100.55,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-12H-4-A,342,U1404,A,12,12-4,H,4,A,0,145,100.55,102,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,"Darker 'redder' portions more clay rich 10Y 4/1 (dark greenish grey)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-12H-5-A,342,U1404,A,12,12-5,H,5,A,0,150,102,103.5,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),layering,,,moderate [DB91],4,,Darker 'redder' portions more clay rich 10Y 4/1 (dark greenish grey),,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-12H-6-A,342,U1404,A,12,12-6,H,6,A,0,145,103.5,105,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 5/1 (greenish gray),layering,nodule,glauconite,moderate [DB91],4,,Glauconite in small 2mm patches,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-12H-7-A,342,U1404,A,12,12-7,H,7,A,0,88,105,105.88,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10GY 5/1 (greenish gray),,nodule,glauconite,moderate [DB91],4,,Glauconite in small 2mm patches,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-12H-CC-A,342,U1404,A,12,12-CC,H,CC,A,0,15,105.88,106.08,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 5/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-13H-1-A,342,U1404,A,13,13-1,H,1,A,0,52,105.7,106.22,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10GY 5/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-13H-2-A,342,U1404,A,13,13-2,H,2,A,0,151,106.22,107.73,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-13H-3-A,342,U1404,A,13,13-3,H,3,A,0,150,107.73,109.23,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-13H-4-A,342,U1404,A,13,13-4,H,4,A,0,150,109.23,110.73,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Some layering throughout the core. Subtle variations between darker red- green and grey green.,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-13H-5-A,342,U1404,A,13,13-5,H,5,A,0,145,110.73,112.23,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10Y 4/1 (dark greenish gray),layering,,,moderate [DB91],4,,"10GY 5/1 (greenish gray) 44-76cm lighter interval
",,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-13H-6-A,342,U1404,A,13,13-6,H,6,A,0,150,112.23,113.73,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 5/1 (greenish gray),layering,,,moderate [DB91],4,,Clear layering,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-13H-7-A,342,U1404,A,13,13-7,H,7,A,0,97,113.73,114.7,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 5/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-13H-CC-A,342,U1404,A,13,13-CC,H,CC,A,0,34,114.7,115.1,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,nodule,glauconite,moderate [DB91],4,,Nodules of Glauconite 22- 33cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-14H-1-A,342,U1404,A,14,14-1,H,1,A,3,150,115.2,116.7,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),layering,,,moderate [DB91],4,,more detined color zones,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-14H-2-A,342,U1404,A,14,14-2,H,2,A,0,150,116.7,118.2,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 5/1 (greenish gray),layering,nodule,glauconite,moderate [DB91],4,,Nannos in browner bits rads and diatoms throughout,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-14H-3-A,342,U1404,A,14,14-3,H,3,A,0,150,118.2,119.7,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,nodule,glauconite,moderate [DB91],3,,Nannos in browner bits rads and diatoms throughout,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-14H-4-A,342,U1404,A,14,14-4,H,4,A,0,102,119.7,120.72,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,N 4 (dark gray),layering,nodule,glauconite,moderate [DB91],3,,Nannos in browner bits rads and diatoms throughout,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-14H-4-A,342,U1404,A,14,14-4,H,4,A,102,150,120.72,121.2,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 5/1 (greenish gray),layering,,,moderate [DB91],4,,Nannos in browner bits rads and diatoms throughout,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-14H-5-A,342,U1404,A,14,14-5,H,5,A,0,150,121.2,122.7,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10Y 5/1 (greenish gray),layering,,,moderate [DB91],4,,"Nannos in browner bits rads and diatoms throughout. Color grades darker to N4 (dark grey at the bottom of the section
",,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-14H-6-A,342,U1404,A,14,14-6,H,6,A,0,78,122.7,123.48,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,N 4 (dark gray),,nodule,glauconite,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-14H-6-A,342,U1404,A,14,14-6,H,6,A,78,95,123.48,123.7,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 5/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-14H-7-A,342,U1404,A,14,14-7,H,7,A,0,102,123.7,124.72,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10GY 5/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-14H-CC-A,342,U1404,A,14,14-CC,H,CC,A,0,12,124.72,124.89,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-15H-1-A,342,U1404,A,15,15-1,H,1,A,4,146,124.7,126.16,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-15H-2-A,342,U1404,A,15,15-2,H,2,A,0,147,126.16,127.63,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10Y 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-15H-3-A,342,U1404,A,15,15-3,H,3,A,0,146,127.63,129.09,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 5/1 (greenish gray),layering,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-15H-4-A,342,U1404,A,15,15-4,H,4,A,0,146,129.09,130.55,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),layering,,,moderate [DB91],4,,"This is the palest part of the core.  Unique layering at 98-99cm, contains angular quartz and glauconite.",,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-15H-5-A,342,U1404,A,15,15-5,H,5,A,0,147,130.55,132.02,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10Y 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-15H-6-A,342,U1404,A,15,15-6,H,6,A,0,146,132.02,133.53,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-15H-7-A,342,U1404,A,15,15-7,H,7,A,0,95,133.53,134.48,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-15H-CC-A,342,U1404,A,15,15-CC,H,CC,A,0,20,134.48,134.73,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-16H-1-A,342,U1404,A,16,16-1,H,1,A,10,150,134.2,135.7,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,No nannos in this core,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-16H-2-A,342,U1404,A,16,16-2,H,2,A,0,150,135.7,137.2,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,N 4 (dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-16H-3-A,342,U1404,A,16,16-3,H,3,A,0,150,137.2,138.7,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,N 4 (dark gray),layering,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-16H-4-A,342,U1404,A,16,16-4,H,4,A,0,61,138.7,139.31,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10Y 5/1 (greenish gray),layering,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-16H-4-A,342,U1404,A,16,16-4,H,4,A,61,120,139.31,139.9,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10Y 4/1 (dark greenish gray),layering,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-16H-4-A,342,U1404,A,16,16-4,H,4,A,120,150,139.9,140.2,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10Y 5/1 (greenish gray),layering,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-16H-5-A,342,U1404,A,16,16-5,H,5,A,0,150,140.2,141.7,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10Y 4/1 (dark greenish gray),layering,,,moderate [DB91],4,,Fracture between 53 and 77cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-16H-6-A,342,U1404,A,16,16-6,H,6,A,0,115,141.7,142.9,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10Y 4/1 (dark greenish gray),layering,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-16H-7-A,342,U1404,A,16,16-7,H,7,A,0,85,142.9,143.75,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),layering,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-16H-CC-A,342,U1404,A,16,16-CC,H,CC,A,0,22,143.75,144.02,,clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10Y 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-17H-1-A,342,U1404,A,17,17-1,H,1,A,21,151,143.7,145.21,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),layering,,,moderate [DB91],4,,Has nannos,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-17H-2-A,342,U1404,A,17,17-2,H,2,A,0,38,145.21,145.59,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 5/1 (greenish gray),,,,moderate [DB91],4,,Has nannos,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-17H-2-A,342,U1404,A,17,17-2,H,2,A,38,80,145.59,146.01,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10Y 4/1 (dark greenish gray),,,,moderate [DB91],4,,Has nannos,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-17H-2-A,342,U1404,A,17,17-2,H,2,A,80,106,146.01,146.27,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 5/1 (greenish gray),,,,moderate [DB91],4,,Has nannos,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-17H-2-A,342,U1404,A,17,17-2,H,2,A,106,145,146.27,146.66,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10Y 4/1 (dark greenish gray),,,,moderate [DB91],4,,Has nannos,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-17H-3-A,342,U1404,A,17,17-3,H,3,A,0,146,146.66,148.12,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Has nannos,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-17H-4-A,342,U1404,A,17,17-4,H,4,A,0,146,148.12,149.58,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10Y 5/1 (greenish gray),,,,moderate [DB91],4,,Has nannos,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-17H-5-A,342,U1404,A,17,17-5,H,5,A,0,146,149.58,151.04,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),layering,,,moderate [DB91],4,,Has nannos,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-17H-6-A,342,U1404,A,17,17-6,H,6,A,0,140,151.04,152.5,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Has nannos,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-17H-7-A,342,U1404,A,17,17-7,H,7,A,0,93,152.5,153.43,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Has nannos,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-17H-CC-A,342,U1404,A,17,17-CC,H,CC,A,0,26,153.43,153.74,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Has nannos,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-18H-1-A,342,U1404,A,18,18-1,H,1,A,0,150,153.2,154.7,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-18H-2-A,342,U1404,A,18,18-2,H,2,A,0,150,154.71,156.21,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-18H-3-A,342,U1404,A,18,18-3,H,3,A,0,152,156.22,157.74,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-18H-4-A,342,U1404,A,18,18-4,H,4,A,0,150,157.74,159.24,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10Y 5/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-18H-5-A,342,U1404,A,18,18-5,H,5,A,0,77,159.25,160.02,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,10Y 5/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1404A-18H-5-A,342,U1404,A,18,18-5,H,5,A,77,150,160.02,160.75,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-18H-6-A,342,U1404,A,18,18-6,H,6,A,0,113,160.76,161.89,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-18H-7-A,342,U1404,A,18,18-7,H,7,A,0,95,161.97,162.92,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-18H-CC-A,342,U1404,A,18,18-CC,H,CC,A,0,24,162.93,163.22,biosiliceous [Leg339],clay [Leg339],with biosilica [Leg339],biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,
342-U1404A-19H-1-A,342,U1404,A,19,19-1,H,1,A,0,150,162.7,164.2,,clay [Leg339],with biosilica [Leg339],clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,"Between 94 and 98 cm, we noted coarse (mm-scale) white consolidated sandstone grains",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1404A-19H-2-A,342,U1404,A,19,19-2,H,2,A,0,150,164.2,165.7,,clay [Leg339],with biosilica [Leg339],clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
