Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data
346-U1425D-5H-3-A,0,15,36.8,36.95,,silty clay [MMK88],,silty clay,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-3-A,15,28,36.95,37.08,,clay [Leg210],,clay,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-3-A,28,33,37.08,37.13,,silty clay [MMK88],,silty clay,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-3-A,33,38,37.13,37.18,,tephra [FS84],,tephra,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-3-A,38,39,37.18,37.19,,silty clay [MMK88],,silty clay,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-3-A,39,50,37.19,37.3,,clay [Leg210],,clay,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-3-A,50,73,37.3,37.53,,silty clay [MMK88],,silty clay,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-3-A,73,77,37.53,37.57,,tephra [FS84],,tephra,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-3-A,77,88,37.57,37.68,,silty clay [MMK88],,silty clay,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-3-A,88,89,37.68,37.69,,tephra [FS84],,tephra,vitric,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-3-A,89,109,37.69,37.89,,silty clay [MMK88],,silty clay,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-3-A,109,122,37.89,38.02,,clay [Leg210],,clay,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-3-A,122,131,38.02,38.11,,silty clay [MMK88],,silty clay,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-3-A,131,140,38.11,38.2,,clay [Leg210],,clay,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-3-A,140,143,38.2,38.23,,silty clay [MMK88],,silty clay,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-3-A,143,150,38.23,38.3,,clay [Leg210],,clay,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-4-A,0,6,38.3,38.36,,clay [Leg210],,clay,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-4-A,6,19,38.36,38.49,,silty clay [MMK88],,silty clay,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-4-A,19,56,38.49,38.86,,clay [Leg210],,clay,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-4-A,56,77,38.86,39.07,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay,,,,lamination,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-4-A,77,79,39.07,39.09,,tephra [FS84],,tephra,vitric,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-4-A,79,97,39.09,39.27,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay,,,,lamination,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-4-A,97,99,39.27,39.29,,tephra [FS84],,tephra,vitric,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-4-A,99,106,39.29,39.36,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay,,,,lamination,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-4-A,106,113,39.36,39.43,,clay [Leg210],,clay,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-4-A,113,115,39.43,39.45,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-4-A,115,150,39.45,39.8,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-4-A,121,150,39.51,39.8,,,,,,,,mottling [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-5-A,0,50,39.8,40.3,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-5-A,50,73,40.3,40.53,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-5-A,73,78,40.53,40.58,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-5-A,78,79,40.58,40.59,,tephra [FS84],,tephra ,,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-5-A,79,88,40.59,40.68,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-5-A,88,98,40.68,40.78,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-5-A,98,99,40.78,40.79,foraminifer rich,sand [Leg210],,foraminifer rich sand ,,,,,N 8 (white),,,,,,,,,,,,,,,,,foraminifer rich  sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-5-A,99,117,40.79,40.97,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-5-A,117,121,40.97,41.01,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-5-A,121,131,41.01,41.11,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-5-A,131,136,41.11,41.16,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-5-A,136,146,41.16,41.26,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-5-A,146,150,41.26,41.3,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-6-A,0,24,41.3,41.54,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-6-A,24,25,41.54,41.55,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-6-A,25,26,41.55,41.56,,tephra [FS84],,tephra ,pumice,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-6-A,26,44,41.56,41.74,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-6-A,44,54,41.74,41.84,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-6-A,54,61,41.84,41.91,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-6-A,61,62,41.91,41.92,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-6-A,62,65,41.92,41.95,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-6-A,65,80,41.95,42.1,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-6-A,80,84,42.1,42.14,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-6-A,84,89,42.14,42.19,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-6-A,89,97,42.19,42.27,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-6-A,97,128,42.27,42.58,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-6-A,128,135,42.58,42.65,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-6-A,135,142,42.65,42.72,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-6-A,142,146,42.72,42.76,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-6-A,146,150,42.76,42.8,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-7-A,0,2,42.8,42.82,,tephra [FS84],,tephra ,,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-7-A,2,50,42.82,43.3,,clay [Leg210],,clay ,,,,color banding,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-5H-CC-A,0,25,43.3,43.55,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-1-A,0,36,43.3,43.66,,silty clay [MMK88],,silty clay ,,,,lamination,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-1-A,36,40,43.66,43.7,,tephra [FS84],,tephra ,vitric,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-1-A,40,48,43.7,43.78,,silty clay [MMK88],,silty clay ,,,,lamination,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-1-A,48,49,43.78,43.79,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-1-A,49,64,43.79,43.94,,silty clay [MMK88],,silty clay ,,,,lamination,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-1-A,64,71,43.94,44.01,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-1-A,71,73,44.01,44.03,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-1-A,73,99,44.03,44.29,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-1-A,99,106,44.29,44.36,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-1-A,106,125,44.36,44.55,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-1-A,125,127,44.55,44.57,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-1-A,127,150,44.57,44.8,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-2-A,0,23,44.8,45.03,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-2-A,23,27,45.03,45.07,,tephra [FS84],,tephra ,vitric,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-2-A,27,57,45.07,45.37,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-2-A,57,107,45.37,45.87,foraminifer rich,diatom ooze [Leg339],,foraminifer rich diatom ooze ,,,,lamination,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,foraminifer rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-2-A,107,136,45.87,46.16,,clay [Leg210],,clay ,,,,color banding,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-2-A,136,137,46.16,46.17,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-2-A,137,149,46.17,46.29,,clay [Leg210],,clay ,,,,color banding,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-3-A,0,9,46.29,46.38,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-3-A,9,12,46.38,46.41,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-3-A,12,63,46.41,46.92,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-3-A,63,75,46.92,47.04,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-3-A,75,150,47.04,47.79,,clay [Leg210],,clay ,,,,color banding,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-4-A,0,37,47.79,48.16,,clay [Leg210],,clay ,,,,color banding,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-4-A,37,60,48.16,48.39,,silty clay [MMK88],,silty clay ,,,,color banding,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-4-A,60,150,48.39,49.29,,clay [Leg210],,clay ,,,,mottling [BJ80],10GY 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-5-A,0,13,49.29,49.42,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-5-A,13,88,49.42,50.17,foraminifer rich,diatom ooze [Leg339],,foraminifer rich diatom ooze ,,,,lamination,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,foraminifer rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-5-A,88,88.5,50.17,50.175,,tephra [FS84],,tephra ,vitric,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-5-A,88.5,89,50.175,50.18,foraminifer rich,diatom ooze [Leg339],,foraminifer rich diatom ooze ,,,,lamination,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,foraminifer rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-5-A,89,150,50.18,50.79,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-6-A,0,3,50.79,50.82,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-6-A,3,44,50.82,51.23,foraminifer rich,diatom ooze [Leg339],,foraminifer rich diatom ooze ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,foraminifer rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-6-A,44,150,51.23,52.29,,clay [Leg210],,clay ,,,,mottling [BJ80],10GY 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-7-A,0,58,52.29,52.87,,clay [Leg210],,clay ,,,,mottling [BJ80],10GY 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-CC-A,0,11,52.87,52.98,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-CC-A,11,13,52.98,53,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-6H-CC-A,13,17,53,53.04,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-1-A,0,83,52.8,53.63,,silty clay [MMK88],,silty clay ,,,,,10GY 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-1-A,0,150,52.8,54.3,,,,,,,,lamination,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-1-A,83,83.5,53.63,53.635,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-1-A,83.5,150,53.635,54.3,,silty clay [MMK88],,silty clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-2-A,0,150,54.3,55.8,,silty clay [MMK88],,silty clay ,,,,,10GY 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-3-A,0,20,55.8,56,,silty clay [MMK88],,silty clay ,,,,,10GY 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-3-A,18,63,55.98,56.43,,,,,,,,lamination,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-3-A,20,21,56,56.01,,tephra [FS84],,tephra ,scoria,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-3-A,21,150,56.01,57.3,,silty clay [MMK88],,silty clay ,,,,,10GY 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-4-A,0,34,57.3,57.64,,silty clay [MMK88],,silty clay ,,,,,10GY 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-4-A,34,48,57.64,57.78,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-4-A,48,150,57.78,58.8,,silty clay [MMK88],,silty clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
