Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],Total LITH abundance [%],LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 3 igneous - massive [%],LITH 1 Matrix 4 igneous - vesicular [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Shore File Links,File Data
349-U1433B-7R-1-A,113,129,234.03,234.19,,clay [Leg339],,clay ,clay ,100,GLEY 1 5/N (gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],lamination,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-7R-1-A,129,150,234.19,234.4,,clay [Leg339],,clay ,clay ,100,GLEY 1 5/N (gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,,,medium bed [B01],color banding,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-7R-2-A,0,60,234.4,235,,clay [Leg339],,clay ,clay ,100,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-7R-2-A,60,116,235,235.56,,clay [Leg339],,clay ,clay ,100,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,,,thick bed [B01],color banding,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-7R-3-A,0,64,235.71,236.35,,clay [Leg339],,clay ,clay ,100,GLEY 1 5/5GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-7R-3-A,64,117,236.35,236.88,,clay [Leg339],,clay ,clay ,100,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-7R-3-A,117,150,236.88,237.21,,clay [Leg339],,clay ,clay ,100,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,,,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-7R-4-A,0,56,237.21,237.77,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderately well [BP01],,,,,,,,,,100,,,,,,,color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-7R-CC-A,0,7,237.77,237.84,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderately well [BP01],,,,,,,,,,100,,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-1-A,0,33,242.6,242.93,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-1-A,33,113,242.93,243.73,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,nodule,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-1-A,113,135,243.73,243.95,,clay [Leg339],,clay ,clay ,100,GLEY 1 3/N (very dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,,,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-2-A,0,7,244.1,244.17,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/N (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thin bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-2-A,7,104,244.17,245.14,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 7/10Y (light grrenish grey),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-2-A,104,142,245.14,245.52,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-2-A,142,150,245.52,245.6,nannofossil rich,clay [Leg339],,nannofossil rich  clay ,nannofossil rich clay ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,,,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-3-A,0,23,245.6,245.83,nannofossil rich,clay [Leg339],,nannofossil rich  clay ,nannofossil rich clay ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,Gradational,Horizontal,medium bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-3-A,23,28,245.83,245.88,nannofossil rich,clay [Leg339],,nannofossil rich  clay ,nannofossil rich clay ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,Erosive,Horizontal,medium bed [B01],Lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-3-A,28,81,245.88,246.41,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderately well [BP01],,,,,,,,,,100,,,,irregular,sub-horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-3-A,81,93,246.41,246.53,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderately well [BP01],,,,,,,,,,100,,,,Gradational,Horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-3-A,93,109,246.53,246.69,nannofossil rich,clay [Leg339],,nannofossil rich  clay ,nannofossil rich clay ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,Erosive,Horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-3-A,109,150,246.69,247.1,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderately well [BP01],,,,,,,,,,100,,,,,,,color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-4-A,0,20,247.1,247.3,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderately well [BP01],,,,,,,,,,100,,,,planar,horizontal,,color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-4-A,20,116,247.3,248.26,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,99,GLEY 1 6/5GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderately well [BP01],,,,,clay [Leg339],,clay ,clay ,1,100,,,,erosive,horizontal,thick bed [B01],graded bedding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-4-A,116,131,248.26,248.41,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderately well [BP01],,,,,,,,,,100,,,,,,,color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-5-A,0,10,248.41,248.51,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderately well [BP01],,,,,,,,,,100,,,,planar,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-5-A,10,15,248.51,248.56,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderately well [BP01],,,,,,,,,,100,,,,planar,horizontal,thin bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-5-A,15,67,248.56,249.08,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderately well [BP01],,,,,,,,,,100,,,,planar,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-5-A,67,71,249.08,249.12,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderately well [BP01],,,,,,,,,,100,,,,planar,horizontal,thin bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-5-A,71,80,249.12,249.21,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderately well [BP01],,,,,,,,,,100,,,,,,,color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-8R-CC-A,0,7,249.21,249.28,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderately well [BP01],,,,,,,,,,100,,,,,,,color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-9R-1-A,0,13,252.3,252.43,,clay [Leg339],,clay ,clay ,100,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,planar,sub-horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-9R-1-A,13,66,252.43,252.96,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,planar,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,nodule,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-9R-1-A,66,121,252.96,253.51,nannofossil rich,clay [Leg339],,nannofossil rich  clay ,nannofossil rich clay ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,planar,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-9R-1-A,121,138,253.51,253.68,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/N (dark gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,planar,sub-horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-9R-1-A,138,150,253.68,253.8,,clay [Leg339],,clay ,clay ,100,GLEY 1 5/N (gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,,,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-9R-2-A,0,23,253.8,254.03,nannofossil rich,clay [Leg339],,nannofossil rich  clay ,nannofossil rich clay ,100,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,planar,sub-horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-9R-2-A,23,87,254.03,254.67,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/5GY (greenish gray),well consolidated [B84],silt [W22_1],2,silt [W22_1],2,moderately well [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,thick bed [B01],fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-9R-2-A,87,150,254.67,255.3,,clay [Leg339],,clay ,clay ,100,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,moderately well [BP01],,,,,,,,,,100,,,,planar,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-9R-3-A,0,25,255.3,255.55,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,planar,sub-horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-9R-3-A,25,29,255.55,255.59,nannofossil rich,clay [Leg339],,nannofossil rich  clay ,nannofossil rich clay ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,planar,sub-horizontal,thin bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-9R-3-A,29,130,255.59,256.6,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,planar,sub-horizontal,very thick bed [B01],color banding,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-9R-4-A,0,68,256.8,257.48,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,moderately well [BP01],,,,,,,,,,100,,,,planar,horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-9R-4-A,68,83,257.48,257.63,,clay [Leg339],,clay ,clay ,100,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,moderately well [BP01],,,,,,,,,,100,,,,planar,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-9R-4-A,83,104,257.63,257.84,,clay [Leg339],,clay ,clay ,100,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,moderately well [BP01],,,,,,,,,,100,,,,planar,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-9R-4-A,104,110,257.84,257.9,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,moderately well [BP01],,,,,,,,,,100,,,,,,thin bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-9R-5-A,0,59,257.9,258.49,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/5GY (greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,moderately well [BP01],,,,,,,,,,100,,,,,,thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-9R-CC-A,0,15,258.49,258.64,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/5GY (greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,moderately well [BP01],,,,,,,,,,100,,,,,,medium bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-10R-1-A,0,3,262,262.03,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,planar,horizontal,very thin bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-10R-1-A,3,127,262.03,263.27,,clay [Leg339],,clay ,clay ,100,GLEY 1 3/10Y (very dark greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,thick bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-10R-2-A,0,19,263.4,263.59,,clay [Leg339],,clay ,clay ,100,GLEY 1 3/10Y (very dark greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thick bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-10R-2-A,19,37,263.59,263.77,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,planar,horizontal,thin bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-10R-2-A,37,150,263.77,264.9,,clay [Leg339],,clay ,clay ,100,GLEY 1 3/10Y (very dark greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,thick bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-10R-3-A,0,24,264.9,265.14,,clay [Leg339],,clay ,clay ,100,GLEY 1 3/10Y (very dark greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,irregular,sub-horizontal,medium bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-10R-3-A,24,68,265.14,265.58,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,planar,inclined,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-10R-3-A,68,150,265.58,266.4,,clay [Leg339],,clay ,clay ,100,GLEY 1 3/10Y (very dark greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,thick bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-10R-4-A,0,65,266.4,267.05,,clay [Leg339],,clay ,clay ,100,GLEY 1 3/10Y (very dark greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thick bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-10R-4-A,65,150,267.05,267.9,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,planar,horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-10R-5-A,0,39,267.9,268.29,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,planar,horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-10R-5-A,39,59,268.29,268.49,,clay [Leg339],,clay ,clay ,100,GLEY 1 3/10Y (very dark greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-10R-5-A,59,73,268.49,268.63,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,planar,horizontal,thin bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-10R-5-A,73,85,268.63,268.75,,clay [Leg339],,clay ,clay ,100,GLEY 1 3/10Y (very dark greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,irregular,sub-horizontal,thin bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-10R-CC-A,0,14,268.75,268.89,,clay [Leg339],,clay ,clay ,100,GLEY 1 3/10Y (very dark greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,irregular,sub-horizontal,thin bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-11R-1-A,0,145,271.7,273.15,,clay [Leg339],,clay ,clay ,100,GLEY 1 3/10Y (very dark greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,,thick bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-11R-2-A,0,62,273.2,273.82,,clay [Leg339],,clay ,clay ,100,GLEY 1 3/10Y (very dark greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thick bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-11R-2-A,62,86,273.82,274.06,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,planar,horizontal,thin bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-11R-2-A,86,89,274.06,274.09,,foraminiferal ooze [Leg339],,foraminiferal ooze ,foraminiferal ooze ,100,GLEY 1 6/10Y (greenish gray),moderately consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [BP01],,,,,,,,,,100,,,,irregular,sub-horizontal,very thin bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
