leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
47,398,D,1,CC,,,0.00,0.10, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,274,FGLOA0326,Globorotalia miozea cibaoensis,PRESENT,  ,1,1c5ecf1315307a014d0e940e8403508d,47-398D-1-CC
47,398,D,14,1,12.0,14.0,537.00,537.13, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1,d1cfed4b1b58957dcc0022fde28cd092,47-398D-14-1
47,398,D,14,1,12.0,14.0,537.00,537.13, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0362,Globorotalia opima nana,PRESENT,  ,1,fc484bfe51815814aa34822c892d6515,47-398D-14-1
47,398,D,14,1,12.0,14.0,537.00,537.13, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0035,Globigerina angulisuturalis,PRESENT,  ,1,957982152856fcfa10a16633e637a7b9,47-398D-14-1
47,398,D,14,1,12.0,14.0,537.00,537.13, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOQ0370,Globoquadrina tripartita,PRESENT,  ,1,e5c7653c8659195f085b5739b87d6558,47-398D-14-1
47,398,D,14,1,37.0,39.0,537.00,537.38, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0024,Catapsydrax ciperoensis,PRESENT,  ,1,0664676383e4e17cada351bd9dbc6d07,47-398D-14-1
47,398,D,14,1,37.0,39.0,537.00,537.38, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1,7beb3a790214d5ce43878822e673513d,47-398D-14-1
47,398,D,14,1,37.0,39.0,537.00,537.38, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1,c0906b1365f88abe43e439a84b5c4056,47-398D-14-1
47,398,D,14,1,37.0,39.0,537.00,537.38, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0362,Globorotalia opima nana,PRESENT,  ,1,52dde595bd64169aa6dc7f55d7ad687c,47-398D-14-1
47,398,D,14,1,37.0,39.0,537.00,537.38, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0680,Globigerina rohri,PRESENT,  ,1,a64f831dc1dc460cfb29ce45e0138712,47-398D-14-1
47,398,D,15,1,35.0,37.0,546.50,546.86, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1,854faeef74d8806dd53f8ea67cc59c36,47-398D-15-1
47,398,D,15,1,35.0,37.0,546.50,546.86, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1,a98cc41e0c8d9f97d0866a8c78478873,47-398D-15-1
47,398,D,15,1,63.0,65.0,546.50,547.14, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1,a4972b15c6aee25e4f8ccf0e251d8988,47-398D-15-1
47,398,D,15,1,63.0,65.0,546.50,547.14, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1,0f81aba38611e8d62e0a90d883b9d597,47-398D-15-1
47,398,D,15,1,63.0,65.0,546.50,547.14, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0362,Globorotalia opima nana,PRESENT,  ,1,e3d1f08a70fdb23fe12929d4e78a7310,47-398D-15-1
47,398,D,15,1,63.0,65.0,546.50,547.14, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0364,Globorotalia opima opima,PRESENT,  ,1,189df0f3cfb7e3ad82e3a8a6e1538d3b,47-398D-15-1
47,398,D,15,1,63.0,65.0,546.50,547.14, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0680,Globigerina rohri,PRESENT,  ,1,025623683578328471e46a9dbc845343,47-398D-15-1
47,398,D,15,1,63.0,65.0,546.50,547.14, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOQ0370,Globoquadrina tripartita,PRESENT,  ,1,8bf1286839f1e2057c4304317587357e,47-398D-15-1
47,398,D,15,1,117.0,119.0,546.50,547.68, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0364,Globorotalia opima opima,COMMON,  ,1,cb2e8417fdf43a6e938f0637e22757f6,47-398D-15-1
47,398,D,15,2,11.0,13.0,546.50,548.12, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1,b665149d280ab2763e8b48ff07700625,47-398D-15-2
47,398,D,15,2,11.0,13.0,546.50,548.12, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1,6425227e6796bcd21f97a88d4cc151ca,47-398D-15-2
47,398,D,15,2,11.0,13.0,546.50,548.12, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0680,Globigerina rohri,PRESENT,  ,1,9d4fc9e4cd70670e2916ceac6fc77097,47-398D-15-2
47,398,D,15,2,11.0,13.0,546.50,548.12, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOQ0370,Globoquadrina tripartita,PRESENT,  ,1,672ad6631aa42ab88494318b472a81be,47-398D-15-2
47,398,D,15,2,120.0,122.0,546.50,549.21, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,COMMON,  ,1,ce4bf5d2b7ec5d41c2ea22f8575d5e74,47-398D-15-2
47,398,D,15,2,120.0,122.0,546.50,549.21, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0364,Globorotalia opima opima,COMMON,  ,1,9ac3a2627dc545e43956ea35f5234c01,47-398D-15-2
47,398,D,15,3,13.0,15.0,546.50,549.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1,d4d5cdfbb6fc4c28b6274908cd0ecf06,47-398D-15-3
47,398,D,15,3,13.0,15.0,546.50,549.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0040,Catapsydrax dissimilis ciperoensis,PRESENT,  ,1,6c46ae8174730a1d7203ae475f4f8756,47-398D-15-3
47,398,D,15,3,13.0,15.0,546.50,549.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0362,Globorotalia opima nana,PRESENT,  ,1,53b45e628c4ce85e28854c1094d3fafc,47-398D-15-3
47,398,D,15,3,13.0,15.0,546.50,549.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0364,Globorotalia opima opima,PRESENT,  ,1,f1f3e8e99ea0d083c9e582b60435201c,47-398D-15-3
47,398,D,15,3,13.0,15.0,546.50,549.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOQ0370,Globoquadrina tripartita,PRESENT,  ,1,961f51b5883ef94113265ed28d58917f,47-398D-15-3
47,398,D,15,4,40.0,42.0,546.50,551.41, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0362,Globorotalia opima nana,COMMON,  ,1,74abcc1e7da5a6b9a886cd57f3f2d55e,47-398D-15-4
47,398,D,15,4,40.0,42.0,546.50,551.41, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0364,Globorotalia opima opima,COMMON,  ,1,658fcc4bca52a380952fed28deac817f,47-398D-15-4
47,398,D,15,4,40.0,42.0,546.50,551.41, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0498,Globorotalia siakensis,PRESENT,  ,1,93bdcbba456924b056783125221905f3,47-398D-15-4
47,398,D,15,4,40.0,42.0,546.50,551.41, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0680,Globigerina rohri,PRESENT,  ,1,76c71bada7159528d4e5805c97ae1d63,47-398D-15-4
47,398,D,15,4,129.0,131.0,546.50,552.30, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0364,Globorotalia opima opima,COMMON,  ,1,75c0ddd5cac78ab02174a1b1cceee455,47-398D-15-4
47,398,D,15,5,6.0,8.0,546.50,552.57, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0040,Catapsydrax dissimilis ciperoensis,PRESENT,  ,1,bc762aa05a56d80b79066ce577e6a241,47-398D-15-5
47,398,D,15,5,6.0,8.0,546.50,552.57, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1,75cea04e670f38e109657669caaff145,47-398D-15-5
47,398,D,15,5,6.0,8.0,546.50,552.57, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0498,Globorotalia siakensis,PRESENT,  ,1,0129e082adca2e3c06b2a1ffbc6fd8d3,47-398D-15-5
47,398,D,15,5,6.0,8.0,546.50,552.57, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0680,Globigerina rohri,PRESENT,  ,1,fe7e81067044fe9b9304634dabdd865b,47-398D-15-5
47,398,D,15,5,56.0,58.0,546.50,553.07, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1,467145d86bf7cc1391eb5e6a915935b5,47-398D-15-5
47,398,D,15,5,56.0,58.0,546.50,553.07, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0040,Catapsydrax dissimilis ciperoensis,PRESENT,  ,1,15a0b26566f1be244a52047d4f089347,47-398D-15-5
47,398,D,15,5,56.0,58.0,546.50,553.07, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1,a56ba5cb18c27ec821a356847e93166b,47-398D-15-5
47,398,D,15,5,56.0,58.0,546.50,553.07, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0364,Globorotalia opima opima,COMMON,  ,1,66d72225206aae54111483e25a79545a,47-398D-15-5
47,398,D,15,5,56.0,58.0,546.50,553.07, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0498,Globorotalia siakensis,PRESENT,  ,1,72c383035a5700cd5550893ee10a0789,47-398D-15-5
47,398,D,15,6,5.0,7.0,546.50,554.06, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1,e8c06dc2c78e61443feb0a09ecef06be,47-398D-15-6
47,398,D,15,6,5.0,7.0,546.50,554.06, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1,794a516ca3b130c7369f3ac1c557ec94,47-398D-15-6
47,398,D,15,6,5.0,7.0,546.50,554.06, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0364,Globorotalia opima opima,COMMON,  ,1,4d145229c8715b3b31edd8fb80c4e7be,47-398D-15-6
47,398,D,18,CC,,,575.00,575.10, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1,693fcfcaa687919e358d7e50d7e9203d,47-398D-18-CC
47,398,D,19,6,13.0,15.0,584.50,592.14, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0340,Globorotalia munda,PRESENT,  ,1,93dc980c354cbdc0f8a18b8b7e46a087,47-398D-19-6
47,398,D,20,3,55.0,57.0,594.00,597.56, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0206,Globorotalia gemma,PRESENT,  ,1,fed1aaef0f1e71c0cfdcbb85f2258a48,47-398D-20-3
47,398,D,20,3,55.0,57.0,594.00,597.56, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0462,Globigerina munda,PRESENT,  ,1,45670f2d0ea302e438cfc4c7308d1662,47-398D-20-3
47,398,D,20,6,81.0,83.0,594.00,602.32, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0206,Globorotalia gemma,PRESENT,  ,1,00518968f6a66d6c2f324fb2d57df97e,47-398D-20-6
47,398,D,20,6,81.0,83.0,594.00,602.32, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0320,Globigerina galavisi,PRESENT,  ,1,b75a45bc5c874ac0b68b954124ec2e40,47-398D-20-6
47,398,D,20,6,81.0,83.0,594.00,602.32, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0462,Globigerina munda,PRESENT,  ,1,baa88470677066ff08baa7ffba2fd02b,47-398D-20-6
47,398,D,21,3,137.0,139.0,603.50,607.88, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1,b2e82abbfb6e287737dfdec4fa439402,47-398D-21-3
47,398,D,21,3,137.0,139.0,603.50,607.88, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0206,Globorotalia gemma,PRESENT,  ,1,21e91d62155caa4535c6637ab5d7bc8a,47-398D-21-3
47,398,D,21,3,137.0,139.0,603.50,607.88, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0497,Globorotalia siakensis group,PRESENT,  ,1,97a5ad63c780dae92ead46932c0ac645,47-398D-21-3
47,398,D,21,3,137.0,139.0,603.50,607.88, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0462,Globigerina munda,PRESENT,  ,1,624fbc155c399486ea207c94c51834be,47-398D-21-3
47,398,D,21,4,80.0,82.0,603.50,608.81, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0242,Globorotalia increbescens,PRESENT,  ,1,57909d62eaffbdc90629fb2e898e20a1,47-398D-21-4
47,398,D,21,4,80.0,82.0,603.50,608.81, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0498,Globorotalia siakensis,PRESENT,  ,1,724bafe0b9c098f189cf110422ca35a7,47-398D-21-4
47,398,D,21,4,80.0,82.0,603.50,608.81, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOQ0200,Globoquadrina globularis,PRESENT,  ,1,3ce737e32b2cf0495f2fa8cb8d0c7d3f,47-398D-21-4
47,398,D,22,1,27.0,29.0,613.00,613.28, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,c60d8a82f7d427ebd6cddb81194a660f,47-398D-22-1
47,398,D,22,1,27.0,29.0,613.00,613.28, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0205,Globigerina corpulenta,PRESENT,  ,1,ac63365d9f797f9b25b2e1c5b23b7376,47-398D-22-1
47,398,D,22,1,27.0,29.0,613.00,613.28, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0315,Globigerina frontosa,PRESENT,  ,1,1abd077c38b7a2bc657c6ea2684daf0a,47-398D-22-1
47,398,D,22,1,27.0,29.0,613.00,613.28, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0320,Globigerina galavisi,PRESENT,  ,1,a66fba9a37d38b7f3564e344654d02cd,47-398D-22-1
47,398,D,22,1,27.0,29.0,613.00,613.28, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0382,Globigerina inaequispira,PRESENT,  ,1,0f5cf60e7a007918344e4fe58619cc1a,47-398D-22-1
47,398,D,22,1,27.0,29.0,613.00,613.28, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0415,Globigerina linaperta,PRESENT,  ,1,7f520c4603bcc04469cddb2350b6ffe6,47-398D-22-1
47,398,D,22,1,27.0,29.0,613.00,613.28, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0840,Globigerina yeguaensis,PRESENT,  ,1,b14cdfeced4bf40fc428a3fca13aa82f,47-398D-22-1
47,398,D,22,1,27.0,29.0,613.00,613.28, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,f90c77f4f3e4db03a810f29942066072,47-398D-22-1
47,398,D,22,2,26.0,28.0,613.00,614.77, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,c3359abcb8513236772163db0da6f725,47-398D-22-2
47,398,D,22,2,26.0,28.0,613.00,614.77, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0205,Globigerina corpulenta,PRESENT,  ,1,d320fe7fe22c0940eb6d1ac5f402db2d,47-398D-22-2
47,398,D,22,2,26.0,28.0,613.00,614.77, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0315,Globigerina frontosa,PRESENT,  ,1,850229c5b920efcf7adb837a5eadc151,47-398D-22-2
47,398,D,22,2,26.0,28.0,613.00,614.77, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0320,Globigerina galavisi,PRESENT,  ,1,e8519995f6a4928ae6e3fabe2871a9b6,47-398D-22-2
47,398,D,22,2,26.0,28.0,613.00,614.77, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0382,Globigerina inaequispira,PRESENT,  ,1,f5e9bd2b5441fc749b43fcdd4fe8368b,47-398D-22-2
47,398,D,22,2,26.0,28.0,613.00,614.77, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0415,Globigerina linaperta,PRESENT,  ,1,9bb6bf01cc98071ea23e726f8fbb0c13,47-398D-22-2
47,398,D,22,2,26.0,28.0,613.00,614.77, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0840,Globigerina yeguaensis,PRESENT,  ,1,4239d50fc558b781b89917b097abb671,47-398D-22-2
47,398,D,22,2,26.0,28.0,613.00,614.77, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,c8ec353dbeddae8426b1dbe23f9ae833,47-398D-22-2
47,398,D,22,3,29.0,31.0,613.00,616.30, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,d3adea08d4333ac3bff81cdf45d2633d,47-398D-22-3
47,398,D,22,3,29.0,31.0,613.00,616.30, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0205,Globigerina corpulenta,PRESENT,  ,1,653483f5b2fada893420109063f391cd,47-398D-22-3
47,398,D,22,3,29.0,31.0,613.00,616.30, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0315,Globigerina frontosa,PRESENT,  ,1,3f274354dab2c4acf8266173f410107e,47-398D-22-3
47,398,D,22,3,29.0,31.0,613.00,616.30, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0320,Globigerina galavisi,PRESENT,  ,1,28a7a6ea241884824687b86fd1516f5d,47-398D-22-3
47,398,D,22,3,29.0,31.0,613.00,616.30, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0382,Globigerina inaequispira,PRESENT,  ,1,74c907cef388b588ad10485b96fc03d1,47-398D-22-3
47,398,D,22,3,29.0,31.0,613.00,616.30, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0415,Globigerina linaperta,PRESENT,  ,1,139bcfa31ed6b67952f020ec08bd73fd,47-398D-22-3
47,398,D,22,3,29.0,31.0,613.00,616.30, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0840,Globigerina yeguaensis,PRESENT,  ,1,5a704943c35f4232008c91ad6d3bedff,47-398D-22-3
47,398,D,22,3,29.0,31.0,613.00,616.30, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,c1581a53f4df3020ab357c4305cf8f58,47-398D-22-3
47,398,D,22,4,31.0,33.0,613.00,617.82, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,c3e139d4a4d78bae026838e0f0d2af16,47-398D-22-4
47,398,D,22,4,31.0,33.0,613.00,617.82, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0205,Globigerina corpulenta,PRESENT,  ,1,3ec945aaa2c51b2d0682e58f7fe4ba97,47-398D-22-4
47,398,D,22,4,31.0,33.0,613.00,617.82, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0315,Globigerina frontosa,PRESENT,  ,1,1f6fae048d4d48a1e65b3a96b67de09e,47-398D-22-4
