file,type,taxon_group
raw_data/NOAA_csv/DSDP_core_data/9/80A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/9/80A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/9/80A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/9/80A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/9/79/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/9/79/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/9/79/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/9/79/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/9/79/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/9/79/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/9/83/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/9/83/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/9/83/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/9/83/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/9/83/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/9/83/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/9/77/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/9/77/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/9/77/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/9/84/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/9/84/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/9/84/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/9/84/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/9/84/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/9/84/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/9/77B/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/9/77B/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/9/77B/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/9/77B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/9/77B/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/9/77B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/9/77B/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/9/77B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/9/77B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/9/76/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/9/76/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/9/76/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/9/76/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/9/82/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/9/82/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/9/82/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/9/82/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/9/82/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/9/82/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/9/78/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/9/78/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/9/78/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/9/78/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/9/78/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/9/78/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/9/77C/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/78B/542A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/78B/542A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/78B/542A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/78B/543/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/78B/543/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/78B/543/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/78B/543/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/78B/543/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/78B/543/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/78B/542/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/78B/542/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/78B/542/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/78B/543A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/78B/543A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/78B/543A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/78B/543A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/78B/541/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/78B/541/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/78B/541/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/78B/541/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/11/104/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/11/104/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/11/104/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/11/104/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/11/103/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/11/103/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/11/103/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/11/103/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/11/99A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/11/99A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/11/99A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/11/102/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/11/102/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/11/102/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/11/102/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/11/105/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/11/105/ostracod.csv,taxa,ostracod
raw_data/NOAA_csv/DSDP_core_data/11/105/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/11/105/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/11/105/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/11/101A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/11/101A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/11/101A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/11/100/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/11/100/ostracod.csv,taxa,ostracod
raw_data/NOAA_csv/DSDP_core_data/11/100/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/11/100/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/11/107/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/11/107/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/11/98/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/11/98/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/11/98/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/11/98/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/11/106B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/11/106B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/11/106B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/11/106B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/11/106/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/11/106/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/11/106/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/11/106/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/11/101/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/11/101/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/11/101/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/11/108/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/11/108/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/11/108/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/11/108/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/11/108/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/61/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/7/61/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/66/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/7/66/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/7/66/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/7/66/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/66/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/67/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/7/67/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/62A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/7/62A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/7/62A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/7/62A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/7/62A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/61A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/7/61A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/65A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/7/65A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/7/65A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/7/65A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/7/65A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/66A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/7/66A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/7/66A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/7/66A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/63B/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/7/63B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/7/63B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/7/63B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/65/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/7/65/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/7/65/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/7/65/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/7/65/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/7/65/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/62/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/7/62/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/7/62/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/7/62/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/62/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/7/62/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/63/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/7/63/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/7/63/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/63/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/7/63/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/64/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/7/64/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/7/64/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/7/64/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/7/64/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/7/64/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/7/64/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/67A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/7/67A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/64A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/7/64A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/7/64A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/7/64A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/7/64A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/7/64A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/7/64A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/7/63A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/7/63A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/7/63A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/7/63A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/281A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/29/281A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/29/281A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/29/281A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/279A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/29/279A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/29/279A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/279A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/29/279A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/280/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/29/280/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/29/280/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/29/280/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/275/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/29/275/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/29/275/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/29/275/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/29/275/ebri_act.csv,taxa,ebridians
raw_data/NOAA_csv/DSDP_core_data/29/275/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/281/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/29/281/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/29/281/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/29/281/ebri_act.csv,taxa,ebridians
raw_data/NOAA_csv/DSDP_core_data/29/281/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/29/281/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/29/281/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/281/pollen.csv,taxa,pollen
raw_data/NOAA_csv/DSDP_core_data/29/281/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/29/281/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/284A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/29/284A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/29/284A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/29/284A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/284/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/29/284/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/29/284/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/29/284/pollen.csv,taxa,pollen
raw_data/NOAA_csv/DSDP_core_data/29/284/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/29/284/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/283/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/29/283/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/29/283/ebri_act.csv,taxa,ebridians
raw_data/NOAA_csv/DSDP_core_data/29/283/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/29/283/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/283/pollen.csv,taxa,pollen
raw_data/NOAA_csv/DSDP_core_data/29/283/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/29/283/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/277/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/29/277/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/29/277/ebri_act.csv,taxa,ebridians
raw_data/NOAA_csv/DSDP_core_data/29/277/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/29/277/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/29/277/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/29/277/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/279/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/29/279/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/29/279/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/29/279/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/278/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/29/278/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/29/278/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/29/278/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/29/278/ebri_act.csv,taxa,ebridians
raw_data/NOAA_csv/DSDP_core_data/29/278/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/29/278/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/29/278/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/278/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/29/278/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/276/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/29/282/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/29/282/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/29/282/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/29/282/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/282/pollen.csv,taxa,pollen
raw_data/NOAA_csv/DSDP_core_data/29/282/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/29/282/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/278A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/29/278A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/29/278A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/29/278A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/29/278A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/280A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/29/280A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/29/280A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/29/280A/ebri_act.csv,taxa,ebridians
raw_data/NOAA_csv/DSDP_core_data/29/280A/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/29/280A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/280A/pollen.csv,taxa,pollen
raw_data/NOAA_csv/DSDP_core_data/29/280A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/29/280A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/29/283A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/29/283A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/29/283A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/157/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/16/157/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/16/157/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/16/157/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/16/157/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/16/157/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/157/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/16/157/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/159/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/16/159/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/16/159/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/16/159/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/159/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/16/159/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/163A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/16/163A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/161/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/16/161/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/16/161/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/16/161/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/16/161/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/160/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/16/160/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/16/160/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/16/160/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/160/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/16/160/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/158/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/16/158/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/16/158/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/16/158/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/16/158/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/16/158/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/158/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/16/158/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/156/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/16/156/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/16/156/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/16/156/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/157A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/16/157A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/16/157A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/16/157A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/16/157A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/16/157A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/162/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/16/162/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/16/162/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/162/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/16/162/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/163/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/16/163/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/16/163/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/16/163/ageprof.csv,age,
