leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
61,462,,5,CC,,,38.50,48.13, 1,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BMILO0010,Miliolidae sp.,PRESENT,  ,1,db9c620007f1e3f6d80e835d5632bd6f
61,462,,23,6,74.0,76.0,209.50,217.75, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BMILO0010,Miliolidae sp.,COMMON,  ,1,0af083aab341ded108e0988ad979278f
61,462,,23,6,74.0,76.0,209.50,217.75, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0010,Nummulites sp.,PRESENT,  ,1,da0a37031ef129c75f4648037388d77c
61,462,,23,6,74.0,76.0,209.50,217.75, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BOPER0010,Operculina sp.,PRESENT,  ,1,55490944f39c086566efd85519a60168
61,462,,23,6,74.0,76.0,209.50,217.75, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BPARR0024,Pararotalia byramensis,COMMON,  ,1,cbbfcd22bd3180e0d3c8275c636b290e
61,462,,23,6,74.0,76.0,209.50,217.75, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BROTA0020,Rotalia sp.,PRESENT,  ,1,62f6f1dfd0bd5b7a60f131fd67033bb3
61,462,,25,1,121.0,123.0,228.50,229.72, 5,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BASTO0010,Asterocyclina sp.,PRESENT,  ,1,72e7d17abb27861a0bf403cc56bd45a0
61,462,,25,1,121.0,123.0,228.50,229.72, 5,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BASTO0024,Asterocyclina matanzensis,PRESENT,  ,1,56c1ed18116e7142be2e0f26dc043656
61,462,,25,1,121.0,123.0,228.50,229.72, 5,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0010,Nummulites sp.,PRESENT,  ,1,01e4279e2a4b2b71ce963b827904214b
61,462,,25,1,121.0,123.0,228.50,229.72, 5,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BPARR0024,Pararotalia byramensis,PRESENT,  ,1,90646b6c7e267c51d2de3f89e92ace8c
61,462,,25,1,121.0,123.0,228.50,229.72, 5,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BROTA0020,Rotalia sp.,PRESENT,  ,1,ee5222fc81795646377ffe4fb3d800a1
61,462,,25,4,136.0,138.0,228.50,234.37, 3,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0010,Nummulites sp.,PRESENT,  ,1,5610680fa458204a01cdffb5d93e8c36
61,462,,25,4,136.0,138.0,228.50,234.37, 3,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BPARR0024,Pararotalia byramensis,COMMON,  ,1,9a86cd95add50eb9a1b9e01813dd3b7d
61,462,,25,4,136.0,138.0,228.50,234.37, 3,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BROTA0020,Rotalia sp.,PRESENT,  ,1,ea025eef191b7e8b5881a13e7f7eeae4
61,462,,29,1,9.0,11.0,266.50,266.60, 1,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0010,Nummulites sp.,5%,  ,1,7e1c034d1ca9426f01c843f3542a8b81
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BASSI0010,Assilina leymeriei,2%,  ,1,30ec74593b096de981e916183c2a3a43
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BDISY0010,Discocyclina sp.,1%,  ,1,1e06c846ec12843bd6b781df04bf13f7
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BHELI0010,Helicolepidina paucispira,PRESENT,  ,1,38acf15989e9eadd5443ce0298a265fe
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BHETR0045,Heterostegina sp.,1%,  ,1,7a176b534ba886f1226b8bb7ccd1fed5
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BHETR0050,Heterostegina suborbicularis,1%,  ,1,e172ed8bff3011c294cf817ae5c10d62
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BMIOP0010,Miogypsinoides grandipustula,PRESENT,  ,1,955c86a110f13ee5b3ccc035132e45fd
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0010,Nummulites sp.,PRESENT,  ,1,2860be6427732239c571c72fc4ac7932
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0030,Nummulites bouillei,4%,  ,1,aa59e57cf0f8bf3010bfbbf4e851cac1
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0040,Nummulites burdigalensis minor,1%,  ,1,00a390bf082ca803ca5de71e21117269
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0060,Nummulites pernotus,5%,  ,1,8892d30f4a502aabccd796f51b14f6f7
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0070,Nummulites problematicus,1%,  ,2,9363c0de8d2fd67706949b743622eb08
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0080,Nummulites rotularius,1%,  ,2,e18cf2c8e44c49a6b0537a9ed2f85b8a
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0090,Nummulites variolarius,2%,  ,2,16414410fc83e174a458bfd9627f2465
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0100,Nummulites vascus,32%,  ,2,37a354accecb6be37c59811d87c3bad5
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BOPER0010,Operculina sp.,3%,  ,2,5031e349a2a0d7c44b7665ae5b7d583c
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BOPER0030,Operculina eniwetokensis,1%,  ,2,d806ca9a6ff3db92ada5b6fffedfe2bf
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BOPER0040,Operculina subformal,1%,  ,2,d2f426d7598f5bf34bd38728a7ae58df
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BORBT0011,Orbitolina sp. (q),1%,  ,2,9b19de7e61a3ff5b82052e28bc6ad2ec
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BPARR0024,Pararotalia byramensis,1%,  ,2,8e98509c7d1c3c1dfeae5d13da511f34
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BPOLL0030,Polylepidina paucispira,1%,  ,2,801936a42f0834531a8e6f87fb5e4127
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BROTA0020,Rotalia sp.,1%,  ,3,2e0a114636e69a767dc0599d3a46edd2
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BROTA0030,Rotalia viennoti,PRESENT,  ,3,e810cee17fc3086fac531a237c26b483
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BSPIC0024,Spiroclypeus higginsi,1%,  ,3,2b1c1b29a286a434c71bdaed0db295ad
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BSPIC0040,Spiroclypeus vermicularis,1%,  ,3,4c90b4892aeb627e4f3b216fc3eb63f3
61,462,,32,1,5.0,8.0,295.00,295.07,25,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BVULV0010,Vulvulina sp.,PRESENT,  ,3,47da4c25eeeccf3d6634323e4e6c5803
61,462,,32,1,5.0,10.0,295.00,295.08, 4,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BMIOP0010,Miogypsinoides grandipustula,4%,  ,1,15903a2b9d597178e67dfd0f7e14e9a0
61,462,,32,1,5.0,10.0,295.00,295.08, 4,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BMIOP0020,Miogypsinoides ubaghsi,4%,  ,1,f26cdff85bca5b96553e20371a7a29f2
61,462,,32,1,5.0,10.0,295.00,295.08, 4,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BSPIC0026,Spiroclypeus sp.,1%,  ,1,ea72303cc8784559c5295cb076e46af3
61,462,,32,1,5.0,10.0,295.00,295.08, 4,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BSPIC0040,Spiroclypeus vermicularis,1%,  ,1,110751f340e85d016e9ab9a3a669cfe8
61,462,,32,1,73.0,75.0,295.00,295.74, 1,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BASTO0024,Asterocyclina matanzensis,2%,  ,1,1bacf8337b7105dc4ff148491f312bc8
61,462,,32,2,12.0,14.0,295.00,296.63, 1,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0010,Nummulites sp.,1%,  ,1,e9a7f53294fe3174170d51e7d22c58e9
61,462,,34,1,14.0,16.0,314.00,314.15, 1,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BROTA0020,Rotalia sp.,PRESENT,  ,1,e5b2621cc5934f1c093e8859d55cfd4e
61,462,,34,CC,,,314.00,315.14, 3,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BMIOP0020,Miogypsinoides ubaghsi,1%,  ,1,0663a8b3d278733a07b675f93be438ce
61,462,,34,CC,,,314.00,315.14, 3,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BPOLL0010,Polylepidina sp.,2%,  ,1,0fcc0cfe6c1bba764b8d3b5e2a8f8617
61,462,,34,CC,,,314.00,315.14, 3,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BSPIC0026,Spiroclypeus sp.,1%,  ,1,99c18014bdd375117e232db87da940a9
