Data	Age From (oldest)	Age To (youngest)	Zone From (bottom)	Zone To  (top)	Leg	Site	H	Cor	T	Sc	Top(cm)	Depth (mbsf)	Scientist	Fossil Group                                 	Group Abundance	Group Preservation	Globigerina bulloides	Turborotalita humilis	Tenuitella parkerae	Neogloboquadrina pachyderma (sin.)	Neogloboquadrina pachyderma (dex.)	Globigerinita uvula	Globigerinita minuta	Globigerinita glutinata	Globigerina umbilicata	Globigerina quinqueloba	Neogloboquadrina pachyderma (sinistral)	Neogloboquadrina pachyderma (dextral)	Globigerina clarkei	Neogloboquadrina dutertrei	Globigerina spp.	Comment
  SR	                 	                 	                  	              	127	 794	A	  4	H	 2	  74.00	     28.0400	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 2	  99.00	     28.2900	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 2	 144.00	     28.7400	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 3	  28.00	     29.0800	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 3	  64.00	     29.4400	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 3	  94.00	     29.7400	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 3	 142.00	     30.2200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 4	  38.00	     30.6800	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 4	  47.00	     30.7700	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 4	  90.00	     31.2000	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 4	 132.00	     31.6200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 5	  12.00	     31.9200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 5	  46.00	     32.2600	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 5	  90.00	     32.7000	Brunner  	Planktonic Foraminifers                      	               	                  	                     	                     	13                 	                                  	                                  	                   	                    	                       	                      	20                     	11                                     	28                                   	9                  	7                         	                	from ODP Legs 127&128 SR Chapter 12 Table 2 p 190-193

  SR	                 	                 	                  	              	127	 794	A	  4	H	 5	 118.00	     32.9800	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 6	  17.00	     33.4700	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 6	  92.00	     34.2200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 6	  95.00	     34.2500	Brunner  	Planktonic Foraminifers                      	               	                  	26                   	0                    	0                  	65                                	7                                 	0                  	0                   	0                      	1                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 6	  99.00	     34.2900	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 7	  32.00	     35.1200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	 7	  40.00	     35.2000	Brunner  	Planktonic Foraminifers                      	               	                  	0                    	0                    	0                  	91                                	4                                 	0                  	0                   	0                      	0                     	4                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  4	H	CC	  22.00	     35.7000	Brunner  	Planktonic Foraminifers                      	               	                  	3                    	                     	                   	                                  	                                  	                   	                    	                       	                      	                       	12                                     	                                     	1                  	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 2 p 190-193

  SR	                 	                 	                  	              	127	 794	A	  5	H	 1	  15.00	     35.4500	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	 1	  80.00	     36.1000	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	 1	  92.00	     36.2200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	 1	 134.00	     36.6400	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	 2	  13.00	     36.9300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	 2	  71.00	     37.5100	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	 2	  93.00	     37.7300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	 2	 142.00	     38.2200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	 3	  27.00	     38.5700	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	 3	  66.00	     38.9600	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	 3	  93.00	     39.2300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	 3	 135.00	     39.6500	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	 4	   8.00	     39.8800	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	 4	  22.00	     40.0200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	 4	  54.00	     40.3400	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	 4	  92.00	     40.7200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	 5	  93.00	     42.2300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	 6	  93.00	     43.7300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  5	H	CC	  25.00	     45.0900	Brunner  	Planktonic Foraminifers                      	               	                  	3                    	                     	                   	                                  	                                  	                   	                    	                       	                      	1                      	18                                     	6                                    	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 2 p 190-193

  SR	                 	                 	                  	              	127	 794	A	  6	H	 1	  92.00	     45.7200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  6	H	 2	  92.00	     47.2200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  6	H	 3	  90.00	     48.7000	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  6	H	 4	  92.00	     50.2200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  6	H	 5	  93.00	     51.7300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  6	H	 6	  84.00	     53.1400	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  6	H	CC	  36.00	     54.7600	Brunner  	Planktonic Foraminifers                      	               	                  	                     	                     	                   	                                  	                                  	                   	                    	                       	                      	                       	1                                      	                                     	1                  	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 2 p 190-193

  SR	                 	                 	                  	              	127	 794	A	  7	H	 1	  92.00	     55.2200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  7	H	 2	  92.00	     56.7200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  7	H	 3	  92.00	     58.2200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  7	H	 4	  92.00	     59.7200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  7	H	 5	  92.00	     61.2200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  7	H	 6	  92.00	     62.7200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  7	H	CC	  25.00	     64.1300	Brunner  	Planktonic Foraminifers                      	               	                  	2                    	                     	                   	                                  	                                  	                   	                    	                       	                      	                       	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 2 p 190-193

  SR	                 	                 	                  	              	127	 794	A	  8	H	 1	  93.00	     64.7300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  8	H	 2	  93.00	     66.2300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  8	H	 3	  93.00	     67.7300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  8	H	 4	  93.00	     69.2300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  8	H	 5	  93.00	     70.7300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  8	H	 6	  94.00	     72.2400	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  8	H	CC	   0.00	     73.3000	Brunner  	Planktonic Foraminifers                      	               	                  	1                    	                     	                   	                                  	                                  	                   	                    	                       	                      	                       	1                                      	2                                    	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 2 p 190-193

  SR	                 	                 	                  	              	127	 794	A	  9	H	 1	  93.00	     74.2300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  9	H	 2	  93.00	     75.7300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  9	H	 3	  93.00	     77.2300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  9	H	 4	  93.00	     78.7300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  9	H	 5	  93.00	     80.2300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	  9	H	 6	  93.00	     81.7300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 10	H	 1	  93.00	     83.7300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 10	H	 2	  93.00	     85.2300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 10	H	 3	  93.00	     86.7300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 10	H	 4	  93.00	     88.2300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 10	H	 5	  93.00	     89.7300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 10	H	 6	  93.00	     91.2300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 11	H	 1	  92.00	     93.2200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 11	H	 2	  92.00	     94.7200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 11	H	 3	  91.00	     96.2100	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 11	H	 4	  93.00	     97.7300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 11	H	 5	  93.00	     99.2300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 11	H	 6	  93.00	    100.7300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 12	H	 1	  93.00	    102.7300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 12	H	 2	  93.00	    104.2300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 12	H	 3	  93.00	    105.7300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 12	H	 4	  93.00	    107.2300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 12	H	 5	  93.00	    108.7300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 12	H	 6	  93.00	    110.2300	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

