Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. color,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. abundance [%],MIN Lith. color,MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,"Layer, boundary, lamination, grading",Layer or bedding thickness,Clasts abundance,Diagenetic constituent,Diagenetic structure,Bioturbation intensity,Bioturbation intensity rank,Macrofossil abundance name,Deformational structures,General interval comment,MAJ Lith. Prefix abundance Plot [%],MAJ Lith. Principal name abundance Plot [%],File Data
339-U1390C-8H-7-A,339,U1390,C,8,8-7,H,7,A,29,34,70.26,70.31,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,bigradational bedding,,,,,slight_339 [DB91],3,few [A48],,Forams and shell fragments present.,100,100,
339-U1390C-8H-7-A,339,U1390,C,8,8-7,H,7,A,34,133,70.31,71.3,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,inverse grading,,,,,slight_339 [DB91],3,few [A48],,Forams and shell fragments present.,100,100,
339-U1390C-8H-CC-A,339,U1390,C,8,8-CC,H,CC,A,0,7,71.3,71.37,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,Forams and shell fragments present.,100,100,
339-U1390C-8H-CC-A,339,U1390,C,8,8-CC,H,CC,A,7,10,71.37,71.4,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,normal grading,,,,,slight_339 [DB91],3,,,,100,100,
339-U1390C-8H-CC-A,339,U1390,C,8,8-CC,H,CC,A,10,41,71.4,71.71,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,inverse grading,,,,,slight_339 [DB91],3,few [A48],,Forams and shell fragments present.,100,100,
339-U1390C-9H-1-A,339,U1390,C,9,9-1,H,1,A,2,70,70.92,71.6,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present.,100,100,
339-U1390C-9H-2-A,339,U1390,C,9,9-2,H,2,A,0,78,71.6,72.38,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams present. Mottled with 10B 2.5/1.,100,100,
339-U1390C-9H-2-A,339,U1390,C,9,9-2,H,2,A,78,131,72.38,72.91,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,normal grading,,,,,sparse_339 [DB91],2,few [A48],,Forams and shell fragments present. Mottled with 10B 2.5/1.,100,100,
339-U1390C-9H-2-A,339,U1390,C,9,9-2,H,2,A,131,150,72.91,73.1,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,inverse grading,,,,,slight_339 [DB91],3,,,Mottled with 10B 2.5/1.,100,100,
339-U1390C-9H-3-A,339,U1390,C,9,9-3,H,3,A,0,40,73.1,73.5,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Mottled with 10B 2.5/1.,100,100,
339-U1390C-9H-3-A,339,U1390,C,9,9-3,H,3,A,40,45,73.5,73.55,,silty mud [Leg339],,silty mud ,silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,normal grading,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1390C-9H-3-A,339,U1390,C,9,9-3,H,3,A,45,120,73.55,74.3,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,bigradational bedding,,,,,slight_339 [DB91],3,few [A48],,Forams and shell fragments present. Motteld with 10B 2.5/1.,100,100,
339-U1390C-9H-3-A,339,U1390,C,9,9-3,H,3,A,120,143,74.3,74.53,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,inverse grading,,,,,slight_339 [DB91],3,few [A48],,Shell fragments present. Mottled with 10B 2.5/1.,100,100,
339-U1390C-9H-4-A,339,U1390,C,9,9-4,H,4,A,0,4,74.53,74.57,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate [Leg339],silty mud   with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments present. Mottled with 10B 2.5/1.,100,100,
339-U1390C-9H-4-A,339,U1390,C,9,9-4,H,4,A,4,27,74.57,74.8,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,inverse grading,,,,,sparse_339 [DB91],2,,,Forams present.,100,100,
339-U1390C-9H-4-A,339,U1390,C,9,9-4,H,4,A,27,145,74.8,75.98,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,normal grading,,,,,slight_339 [DB91],3,few [A48],,Forams and shell fragments present. Mottled with 10B 2.5/1.,100,100,
339-U1390C-9H-5-A,339,U1390,C,9,9-5,H,5,A,0,35,75.98,76.33,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Forams and shell fragments present. Mottled with 10B 2.5/1.,100,100,
339-U1390C-9H-5-A,339,U1390,C,9,9-5,H,5,A,35,70,76.33,76.68,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,normal grading,,,,,sparse_339 [DB91],2,few [A48],,Shell fragments present.,100,100,
339-U1390C-9H-5-A,339,U1390,C,9,9-5,H,5,A,70,142,76.68,77.4,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,inverse grading,,,,,sparse_339 [DB91],2,few [A48],,Shell fragments present.,100,100,
339-U1390C-9H-6-A,339,U1390,C,9,9-6,H,6,A,0,10,77.4,77.5,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,few [A48],,Shell fragments present.,100,100,
339-U1390C-9H-6-A,339,U1390,C,9,9-6,H,6,A,10,12,77.5,77.52,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,normal grading,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1390C-9H-6-A,339,U1390,C,9,9-6,H,6,A,12,23,77.52,77.63,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1390C-9H-6-A,339,U1390,C,9,9-6,H,6,A,23,64,77.63,78.04,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,few [A48],,Shell fragments present.,100,100,
339-U1390C-9H-6-A,339,U1390,C,9,9-6,H,6,A,64,110,78.04,78.5,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,irregular contact,inverse grading,,,,,slight_339 [DB91],3,,,,100,100,
339-U1390C-9H-6-A,339,U1390,C,9,9-6,H,6,A,110,136,78.5,78.76,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,few [A48],,Forams and shell fragments present.,100,100,
339-U1390C-9H-6-A,339,U1390,C,9,9-6,H,6,A,136,143,78.76,78.83,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,inverse grading,,,,,sparse_339 [DB91],2,,,Forams present.,100,100,
339-U1390C-9H-7-A,339,U1390,C,9,9-7,H,7,A,0,144,78.83,80.27,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Foramas present.,100,100,
339-U1390C-9H-8-A,339,U1390,C,9,9-8,H,8,A,0,85,80.27,81.12,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Foramas present. Mottled with 10B 2.5/1.,100,100,
339-U1390C-9H-CC-A,339,U1390,C,9,9-CC,H,CC,A,0,56,81.12,81.68,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Foramas present.,100,100,
339-U1390C-10H-1-A,339,U1390,C,10,10-1,H,1,A,0,42,80.4,80.82,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,few [A48],,Shell fragments present. Pyrite burrows common.,100,100,
339-U1390C-10H-2-A,339,U1390,C,10,10-2,H,2,A,0,140,80.82,82.22,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,few [A48],,Forams and shell fragments present. Pyrite burrow common.,100,100,
339-U1390C-10H-3-A,339,U1390,C,10,10-3,H,3,A,0,105,82.22,83.27,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,few [A48],,Forams and shell fragments present.,100,100,
339-U1390C-10H-3-A,339,U1390,C,10,10-3,H,3,A,105,123,83.27,83.45,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,few [A48],,Forams and shell fragments present.,100,100,
339-U1390C-10H-3-A,339,U1390,C,10,10-3,H,3,A,123,138,83.45,83.6,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,inverse grading,,,,,sparse_339 [DB91],2,few [A48],,Shell fragments present.,100,100,
339-U1390C-10H-3-A,339,U1390,C,10,10-3,H,3,A,138,142,83.6,83.64,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,inverse grading,,,,,slight_339 [DB91],3,,,,100,100,
339-U1390C-10H-4-A,339,U1390,C,10,10-4,H,4,A,0,128,83.64,84.92,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,
339-U1390C-10H-5-A,339,U1390,C,10,10-5,H,5,A,0,124,84.92,86.16,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Forams and shell fragments present. ,100,100,
339-U1390C-10H-6-A,339,U1390,C,10,10-6,H,6,A,0,141,86.16,87.57,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Forams and shell fragments present. Pyrite burrows common. Mottled with 10B 2.5/1.,100,100,
339-U1390C-10H-7-A,339,U1390,C,10,10-7,H,7,A,0,142,87.57,88.99,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present.,100,100,
339-U1390C-10H-8-A,339,U1390,C,10,10-8,H,8,A,0,142,88.99,90.41,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present.,100,100,
339-U1390C-10H-CC-A,339,U1390,C,10,10-CC,H,CC,A,0,33,90.41,90.74,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,
339-U1390C-11H-1-A,339,U1390,C,11,11-1,H,1,A,0,142,89.9,91.32,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Forams present. pyrite burrow common.,100,100,
339-U1390C-11H-2-A,339,U1390,C,11,11-2,H,2,A,0,119,91.32,92.51,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,Forams present.,100,100,
339-U1390C-11H-2-A,339,U1390,C,11,11-2,H,2,A,119,124,92.51,92.56,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,normal grading,,,,,sparse_339 [DB91],2,few [A48],,Shell fragments present.,100,100,
339-U1390C-11H-2-A,339,U1390,C,11,11-2,H,2,A,124,142,92.56,92.74,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,abundant [A48],,Shell fragment present. interbeded mud layer.,100,100,
339-U1390C-11H-3-A,339,U1390,C,11,11-3,H,3,A,0,5,92.74,92.79,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,abundant [A48],,Shell fragment present. interbeded mud layer.,100,100,
339-U1390C-11H-3-A,339,U1390,C,11,11-3,H,3,A,5,66,92.79,93.4,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,few [A48],,Shell fragments present.,100,100,
339-U1390C-11H-3-A,339,U1390,C,11,11-3,H,3,A,66,143,93.4,94.17,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Forams present.,100,100,
339-U1390C-11H-4-A,339,U1390,C,11,11-4,H,4,A,0,149,94.17,95.66,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,present [A48],,Forams and shell fragments present. Pyrite burrows common. Mottled with 10B 2.5/1.,100,100,
339-U1390C-11H-5-A,339,U1390,C,11,11-5,H,5,A,0,142,95.66,97.08,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,moderate_339 [DB91],4,rare [A48],,Mica flakes on surface. Note: core has been open several hours while SHIL is fitted.,100,100,
339-U1390C-11H-5-A,339,U1390,C,11,11-5,H,5,A,142,147,97.08,97.13,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,moderate_339 [DB91],4,,,"Black burrows,",100,100,
339-U1390C-11H-6-A,339,U1390,C,11,11-6,H,6,A,0,41,97.13,97.54,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,normal grading,,,,,moderate_339 [DB91],4,rare [A48],,"Black burrows,",100,100,
339-U1390C-11H-6-A,339,U1390,C,11,11-6,H,6,A,41,112,97.54,98.25,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,coarse sand [W22_2],6,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,,100,100,
339-U1390C-11H-6-A,339,U1390,C,11,11-6,H,6,A,112,142,98.25,98.55,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,inverse grading,,,,,moderate_339 [DB91],4,,,,100,100,
339-U1390C-11H-7-A,339,U1390,C,11,11-7,H,7,A,0,5,98.55,98.6,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,inverse grading,,,,,moderate_339 [DB91],4,,,,100,100,
339-U1390C-11H-7-A,339,U1390,C,11,11-7,H,7,A,5,130,98.6,99.85,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,moderate_339 [DB91],4,,,"slightly reddish through the section, mica visible, black staining",100,100,
339-U1390C-11H-CC-A,339,U1390,C,11,11-CC,H,CC,A,0,43,99.85,100.28,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,moderate_339 [DB91],4,,,"slightly reddish through the section, mica visible, black staining",100,100,
339-U1390C-12H-1-A,339,U1390,C,12,12-1,H,1,A,0,141,99.4,100.81,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,moderate_339 [DB91],4,,,"slightly reddish below 42 cm, carbonate flakes, black stains, pyritized burrows.",100,100,
339-U1390C-12H-2-A,339,U1390,C,12,12-2,H,2,A,0,97,100.81,101.78,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,moderate_339 [DB91],4,few [A48],,slight reddish at the top of section. black specks and pyritized burrows.,100,100,
339-U1390C-12H-2-A,339,U1390,C,12,12-2,H,2,A,97,144,101.78,102.25,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,7.5YR 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,moderate_339 [DB91],4,,,slightly reddish,100,100,
339-U1390C-12H-3-A,339,U1390,C,12,12-3,H,3,A,0,124,102.25,103.49,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,7.5YR 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,moderate_339 [DB91],4,rare [A48],,"slightly reddish, pyritized burrows, black specks",100,100,
339-U1390C-12H-3-A,339,U1390,C,12,12-3,H,3,A,124,132,103.49,103.57,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,7.5YR 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,moderate_339 [DB91],4,,,slightly reddish,100,100,
339-U1390C-12H-3-A,339,U1390,C,12,12-3,H,3,A,132,135,103.57,103.6,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,7.5YR 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,moderate_339 [DB91],4,,,slightly reddish,100,100,
339-U1390C-12H-4-A,339,U1390,C,12,12-4,H,4,A,0,48,103.6,104.08,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,7.5YR 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,moderate_339 [DB91],4,,,"reddish, black stains",100,100,
339-U1390C-12H-4-A,339,U1390,C,12,12-4,H,4,A,48,90,104.08,104.5,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,7.5YR 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,moderate_339 [DB91],4,rare [A48],,"reddish, pyritized burrows",100,100,
339-U1390C-12H-4-A,339,U1390,C,12,12-4,H,4,A,90,141,104.5,105.01,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,7.5YR 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,moderate_339 [DB91],4,,,"reddish, black stain",100,100,
339-U1390C-12H-5-A,339,U1390,C,12,12-5,H,5,A,0,142,105.01,106.43,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,moderate_339 [DB91],4,rare [A48],,"partly reddish, slight black stains throughout, pyritized burrows",100,100,
339-U1390C-12H-6-A,339,U1390,C,12,12-6,H,6,A,0,131,106.43,107.74,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,moderate_339 [DB91],4,rare [A48],,black stains ,100,100,
