taxon_group,verbatim_name,genus name,species name,subspecies name,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,_simplified_name,_merge_approved,_merge_pbdb
diatoms,Brightwellia spiralis,Brightwellia,spiralis,,432290,Brightwellia,genus,,left_only,both
diatoms,Bruniopsis mirabilis,Bruniopsis,mirabilis,,82149,Bruniopsis,genus,,left_only,both
diatoms,Campylodiscus clypeus,Campylodiscus,clypeus,,,,,,left_only,both
diatoms,Campylodiscus daemilianus,Campylodiscus,daemilianus,,,,,,left_only,both
diatoms,Campylodiscus echeneis,Campylodiscus,echeneis,,,,,,left_only,both
diatoms,Campylodiscus sp.,Campylodiscus,sp.,,,,,,left_only,both
diatoms,Campyloneis grevillei,Campyloneis,grevillei,,,,,,left_only,both
diatoms,Campylosira sp.,Campylosira,sp.,,,,,,left_only,both
diatoms,Cerataulina cretacea,Cerataulina,cretacea,,,,,,left_only,both
diatoms,Cerataulus sp.,Cerataulus,sp.,,,,,,left_only,both
diatoms,Ceratoneis arcus,Ceratoneis,arcus,,,,,,left_only,both
diatoms,Cestodiscus convexus,Cestodiscus,convexus,,432310,Cestodiscus,genus,,left_only,both
diatoms,Cestodiscus gemmifer,Cestodiscus,gemmifer,,432310,Cestodiscus,genus,,left_only,both
diatoms,Cestodiscus kugleri,Cestodiscus,kugleri,,432310,Cestodiscus,genus,,left_only,both
diatoms,Cestodiscus muhinae,Cestodiscus,muhinae,,432310,Cestodiscus,genus,,left_only,both
diatoms,Cestodiscus parmulus,Cestodiscus,parmulus,,432310,Cestodiscus,genus,,left_only,both
diatoms,Cestodiscus pulchellus maculatus,Cestodiscus,pulchellus,maculatus,432310,Cestodiscus,genus,,left_only,both
diatoms,Cestodiscus pulchellus novazealandica,Cestodiscus,pulchellus,novazealandica,432310,Cestodiscus,genus,,left_only,both
diatoms,Cestodiscus radionovae,Cestodiscus,radionovae,,432310,Cestodiscus,genus,,left_only,both
diatoms,Cestodiscus reticulatus,Cestodiscus,reticulatus,,432310,Cestodiscus,genus,,left_only,both
diatoms,Cestodiscus robustus,Cestodiscus,robustus,,432310,Cestodiscus,genus,,left_only,both
diatoms,Cestodiscus stokesianus,Cestodiscus,stokesianus,,432310,Cestodiscus,genus,,left_only,both
diatoms,Chaetoceros cintus,Chaetoceros,cintus,,82150,Chaetoceros,genus,,left_only,both
diatoms,Chaetoceros danicus,Chaetoceros,danicus,,82150,Chaetoceros,genus,,left_only,both
diatoms,Chaetoceros debilis,Chaetoceros,debilis,,82150,Chaetoceros,genus,,left_only,both
diatoms,Chaetoceros dicladia,Chaetoceros,dicladia,,82150,Chaetoceros,genus,,left_only,both
diatoms,Chaetoceros furcellatus,Chaetoceros,furcellatus,,82150,Chaetoceros,genus,,left_only,both
diatoms,Chaetoceros gastridium,Chaetoceros,gastridium,,82150,Chaetoceros,genus,,left_only,both
diatoms,Chaetoceros lauderi,Chaetoceros,lauderi,,82150,Chaetoceros,genus,,left_only,both
diatoms,Chaetoceros sp.,Chaetoceros,sp.,,82150,Chaetoceros,genus,,left_only,both
diatoms,Chaetoceros sp. (bristles),Chaetoceros,sp.,,82150,Chaetoceros,genus,,left_only,both
diatoms,Chaetoceros subsecundus,Chaetoceros,subsecundus,,82150,Chaetoceros,genus,,left_only,both
diatoms,Chasea bicornis,Chasea,bicornis,,71216,Chasea,genus,,left_only,both
diatoms,Chasea magna,Chasea,magna,,71216,Chasea,genus,,left_only,both
diatoms,Chasea ornata,Chasea,ornata,,71216,Chasea,genus,,left_only,both
diatoms,Chrysophyta cysts a,Chrysophyta,cysts,a,69586,Chrysophyta,unranked clade,,left_only,both
diatoms,Chrysophyta cysts b,Chrysophyta,cysts,b,69586,Chrysophyta,unranked clade,,left_only,both
diatoms,Chrysophyta sp.,Chrysophyta,sp.,,69586,Chrysophyta,unranked clade,,left_only,both
diatoms,Cladogramma californicum,Cladogramma,californicum,,71250,Cladogramma,genus,,left_only,both
diatoms,Cladogramma conicum campanulatum,Cladogramma,conicum,campanulatum,71250,Cladogramma,genus,,left_only,both
diatoms,Cladogramma dubium,Cladogramma,dubium,,71250,Cladogramma,genus,,left_only,both
diatoms,Cladogramma jordani,Cladogramma,jordani,,71250,Cladogramma,genus,,left_only,both
diatoms,Cladogramma simplex,Cladogramma,simplex,,71250,Cladogramma,genus,,left_only,both
diatoms,Clavicula polymorpha,Clavicula,polymorpha,,82151,Clavicula,genus,,left_only,both
diatoms,Cocconeis antiqua,Cocconeis,antiqua,,387121,Cocconeis,genus,,left_only,both
diatoms,Cocconeis decipiens,Cocconeis,decipiens,,387121,Cocconeis,genus,,left_only,both
diatoms,Cocconeis diminuta,Cocconeis,diminuta,,387121,Cocconeis,genus,,left_only,both
diatoms,Cocconeis dirupta,Cocconeis,dirupta,,387121,Cocconeis,genus,,left_only,both
diatoms,Cocconeis disculoides,Cocconeis,disculoides,,387121,Cocconeis,genus,,left_only,both
diatoms,Cocconeis distans,Cocconeis,distans,,387121,Cocconeis,genus,,left_only,both
diatoms,Cocconeis maxima,Cocconeis,maxima,,387121,Cocconeis,genus,,left_only,both
diatoms,Cocconeis notata,Cocconeis,notata,,387121,Cocconeis,genus,,left_only,both
diatoms,Cocconeis pediculus,Cocconeis,pediculus,,387121,Cocconeis,genus,,left_only,both
diatoms,Cocconeis pellucida,Cocconeis,pellucida,,387121,Cocconeis,genus,,left_only,both
diatoms,Cocconeis pinnata,Cocconeis,pinnata,,387121,Cocconeis,genus,,left_only,both
diatoms,Cocconeis placentula,Cocconeis,placentula,,387121,Cocconeis,genus,,left_only,both
diatoms,Cocconeis placentula euglypta,Cocconeis,placentula,euglypta,387121,Cocconeis,genus,,left_only,both
diatoms,Cocconeis pseudomarginata,Cocconeis,pseudomarginata,,387121,Cocconeis,genus,,left_only,both
diatoms,Cocconeis quarnerensis,Cocconeis,quarnerensis,,387121,Cocconeis,genus,,left_only,both
diatoms,Cocconeis scuttellum stauroneiformis,Cocconeis,scuttellum,stauroneiformis,387121,Cocconeis,genus,,left_only,both
diatoms,Cocconeis sp.,Cocconeis,sp.,,387121,Cocconeis,genus,,left_only,both
diatoms,Cocconeis vitrea,Cocconeis,vitrea,,387121,Cocconeis,genus,,left_only,both
diatoms,Coscinodiscus acculus iridis,Coscinodiscus,acculus,iridis,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus aeginensis,Coscinodiscus,aeginensis,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus africanus,Coscinodiscus,africanus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus anguste-lineatus,Coscinodiscus,anguste-lineatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus antiquum,Coscinodiscus,antiquum,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus apiculatus,Coscinodiscus,apiculatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus apiculatus ambigua,Coscinodiscus,apiculatus,ambigua,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus asteromphalus princeps,Coscinodiscus,asteromphalus,princeps,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus atlanticus,Coscinodiscus,atlanticus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus bathyomphalus,Coscinodiscus,bathyomphalus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus blysmos,Coscinodiscus,blysmos,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus bullatus,Coscinodiscus,bullatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus bulliens,Coscinodiscus,bulliens,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus centralis,Coscinodiscus,centralis,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus circumspectus,Coscinodiscus,circumspectus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus crenulatus,Coscinodiscus,crenulatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus curvatulus,Coscinodiscus,curvatulus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus curvatulus arcuata,Coscinodiscus,curvatulus,arcuata,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus curvatulus macropunctata,Coscinodiscus,curvatulus,macropunctata,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus curvatulus minor,Coscinodiscus,curvatulus,minor,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus deformans,Coscinodiscus,deformans,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus demergitus,Coscinodiscus,demergitus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus descrescens,Coscinodiscus,descrescens,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus divisus,Coscinodiscus,divisus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus elegans,Coscinodiscus,elegans,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus elegantulus,Coscinodiscus,elegantulus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus elliptipora,Coscinodiscus,elliptipora,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus elongatus,Coscinodiscus,elongatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus endoi,Coscinodiscus,endoi,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus excavatus,Coscinodiscus,excavatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus excavatus tuberosa,Coscinodiscus,excavatus,tuberosa,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus excentricus,Coscinodiscus,excentricus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus excentricus fasciculata,Coscinodiscus,excentricus,fasciculata,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus excentricus jousei,Coscinodiscus,excentricus,jousei,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus excentricus leasareolatus,Coscinodiscus,excentricus,leasareolatus,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus excentricus macropora,Coscinodiscus,excentricus,macropora,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus extravagans,Coscinodiscus,extravagans,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus flexuosus,Coscinodiscus,flexuosus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus furcatus,Coscinodiscus,furcatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus gigas diorama,Coscinodiscus,gigas,diorama,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus gigas diorama (q),Coscinodiscus,gigas,diorama,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus globosus,Coscinodiscus,globosus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus grossheimii,Coscinodiscus,grossheimii,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus hustedtii,Coscinodiscus,hustedtii,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus ildicoi,Coscinodiscus,ildicoi,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus insignis,Coscinodiscus,insignis,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus intersectus,Coscinodiscus,intersectus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus kolbei,Coscinodiscus,kolbei,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus kuetzingii,Coscinodiscus,kuetzingii,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus lacustris,Coscinodiscus,lacustris,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus lentiginosus,Coscinodiscus,lentiginosus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus lentiginosus obovatus,Coscinodiscus,lentiginosus,obovatus,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus lewisianus robustus,Coscinodiscus,lewisianus,robustus,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus lewisianus similis,Coscinodiscus,lewisianus,similis,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus lineatus,Coscinodiscus,lineatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus lineatus (q),Coscinodiscus,lineatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus lineatus ellipticus,Coscinodiscus,lineatus,ellipticus,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus marginatus fossilis,Coscinodiscus,marginatus,fossilis,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus marine,Coscinodiscus,marine,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus miocenicus,Coscinodiscus,miocenicus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus miocenicus fossilis,Coscinodiscus,miocenicus,fossilis,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus moelleri,Coscinodiscus,moelleri,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus monicae,Coscinodiscus,monicae,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus morenoensis,Coscinodiscus,morenoensis,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus muhina,Coscinodiscus,muhina,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus nitidus,Coscinodiscus,nitidus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus nodulifer apiculata (q),Coscinodiscus,nodulifer,apiculata,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus nodulifer cyclopus,Coscinodiscus,nodulifer,cyclopus,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus normannii,Coscinodiscus,normannii,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus oblongatus (q),Coscinodiscus,oblongatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus oblongus,Coscinodiscus,oblongus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus obovatus,Coscinodiscus,obovatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus occulus-iridis,Coscinodiscus,occulus-iridis,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus occulus-iridis (q),Coscinodiscus,occulus-iridis,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus oligocenicus,Coscinodiscus,oligocenicus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus oligocenicus nodulus,Coscinodiscus,oligocenicus,nodulus,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus paleaceus,Coscinodiscus,paleaceus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus paleaceus (q),Coscinodiscus,paleaceus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus payeri,Coscinodiscus,payeri,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus perforatus,Coscinodiscus,perforatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus perforatus (q),Coscinodiscus,perforatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus plicatoides,Coscinodiscus,plicatoides,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus plicatus,Coscinodiscus,plicatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus plicatus (q),Coscinodiscus,plicatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus praelineatus,Coscinodiscus,praelineatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus praenitidus,Coscinodiscus,praenitidus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus praenodifer,Coscinodiscus,praenodifer,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus praepaleaceus,Coscinodiscus,praepaleaceus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus praeyabei,Coscinodiscus,praeyabei,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus pseudoincertus,Coscinodiscus,pseudoincertus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus pustulatus,Coscinodiscus,pustulatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus radiatus radiatus,Coscinodiscus,radiatus,radiatus,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus radiatus var.,Coscinodiscus,radiatus,var.,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus reniformis,Coscinodiscus,reniformis,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus rhombicus,Coscinodiscus,rhombicus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus robustus,Coscinodiscus,robustus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus rothii,Coscinodiscus,rothii,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus rothii (q),Coscinodiscus,rothii,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus ruboides,Coscinodiscus,ruboides,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus salisburyanus,Coscinodiscus,salisburyanus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus sellatus,Coscinodiscus,sellatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus senarius parvula,Coscinodiscus,senarius,parvula,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus sp.,Coscinodiscus,sp.,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus sp.(q),Coscinodiscus,sp.,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus spiralis,Coscinodiscus,spiralis,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus stellaris,Coscinodiscus,stellaris,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus stellaris symbolophorus,Coscinodiscus,stellaris,symbolophorus,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus stockesianus,Coscinodiscus,stockesianus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus stockesianus (q),Coscinodiscus,stockesianus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus superbus,Coscinodiscus,superbus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus superbus (q),Coscinodiscus,superbus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus symbolophorus group,Coscinodiscus,symbolophorus,group,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus tabularis,Coscinodiscus,tabularis,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus tabularis egregius,Coscinodiscus,tabularis,egregius,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus temperei,Coscinodiscus,temperei,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus temperei aspinosa,Coscinodiscus,temperei,aspinosa,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus temperei delicata,Coscinodiscus,temperei,delicata,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus tuberculatus,Coscinodiscus,tuberculatus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus tuberculatus atlantica,Coscinodiscus,tuberculatus,atlantica,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus vetustissimus,Coscinodiscus,vetustissimus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus vetustissimus (q),Coscinodiscus,vetustissimus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus vigilans,Coscinodiscus,vigilans,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus vigilans(q),Coscinodiscus,vigilans,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus vulinificus,Coscinodiscus,vulinificus,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus waikii,Coscinodiscus,waikii,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus wailesii,Coscinodiscus,wailesii,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodiscus yabei,Coscinodiscus,yabei,,71292,Coscinodiscus,genus,,left_only,both
diatoms,Coscinodixcus symbolophorus var.,Coscinodixcus,symbolophorus,var.,,,,,left_only,both
diatoms,Cosmiodiscus insignis,Cosmiodiscus,insignis,,82152,Cosmiodiscus,genus,,left_only,both
diatoms,Cosmiodiscus insignis triangula,Cosmiodiscus,insignis,triangula,82152,Cosmiodiscus,genus,,left_only,both
diatoms,Cosmiodiscus intersectus,Cosmiodiscus,intersectus,,82152,Cosmiodiscus,genus,,left_only,both
diatoms,Cosmiodiscus lentiginosus,Cosmiodiscus,lentiginosus,,82152,Cosmiodiscus,genus,,left_only,both
diatoms,Cosmiodiscus uniformis,Cosmiodiscus,uniformis,,82152,Cosmiodiscus,genus,,left_only,both
diatoms,Craspedodiscus barronii,Craspedodiscus,barronii,,14728,Craspedodiscus,genus,,left_only,both
diatoms,Craspedodiscus ellipticus,Craspedodiscus,ellipticus,,14728,Craspedodiscus,genus,,left_only,both
diatoms,Craspedodiscus moelleri,Craspedodiscus,moelleri,,14728,Craspedodiscus,genus,,left_only,both
diatoms,Craspedodiscus oblongus,Craspedodiscus,oblongus,,14728,Craspedodiscus,genus,,left_only,both
diatoms,Craspedodiscus rhombicus,Craspedodiscus,rhombicus,,14728,Craspedodiscus,genus,,left_only,both
diatoms,Craspedodiscus rydei,Craspedodiscus,rydei,,14728,Craspedodiscus,genus,,left_only,both
diatoms,Craspedodiscus splendidus,Craspedodiscus,splendidus,,14728,Craspedodiscus,genus,,left_only,both
diatoms,Crucidenticula ikebei,Crucidenticula,ikebei,,433624,Crucidenticula,genus,,left_only,both
diatoms,Crucidenticula kanaye,Crucidenticula,kanaye,,433624,Crucidenticula,genus,,left_only,both
diatoms,Crucidenticula punctata,Crucidenticula,punctata,,433624,Crucidenticula,genus,,left_only,both
diatoms,Cussia mediopunctata,Cussia,mediopunctata,,82153,Cussia,genus,,left_only,both
diatoms,Cussia paleacea,Cussia,paleacea,,82153,Cussia,genus,,left_only,both
diatoms,Cussia paleacea (q),Cussia,paleacea,,82153,Cussia,genus,,left_only,both
diatoms,Cussia praepaleacea,Cussia,praepaleacea,,82153,Cussia,genus,,left_only,both
diatoms,Cussia sp.,Cussia,sp.,,82153,Cussia,genus,,left_only,both
diatoms,Cussia tatsunokuchiensis,Cussia,tatsunokuchiensis,,82153,Cussia,genus,,left_only,both
diatoms,Cyclotella caspia,Cyclotella,caspia,,82154,Cyclotella,genus,,left_only,both
diatoms,Cyclotella chaetoceras,Cyclotella,chaetoceras,,82154,Cyclotella,genus,,left_only,both
diatoms,Cyclotella comta,Cyclotella,comta,,82154,Cyclotella,genus,,left_only,both
diatoms,Cyclotella corona,Cyclotella,corona,,82154,Cyclotella,genus,,left_only,both
diatoms,Cyclotella hannae,Cyclotella,hannae,,82154,Cyclotella,genus,,left_only,both
diatoms,Cyclotella meneghiniana pluripunctata,Cyclotella,meneghiniana,pluripunctata,82154,Cyclotella,genus,,left_only,both
diatoms,Cyclotella ocellata,Cyclotella,ocellata,,82154,Cyclotella,genus,,left_only,both
diatoms,Cyclotella operculata,Cyclotella,operculata,,82154,Cyclotella,genus,,left_only,both
diatoms,Cyclotella praekutzingiana,Cyclotella,praekutzingiana,,82154,Cyclotella,genus,,left_only,both
diatoms,Cyclotella proshkinae,Cyclotella,proshkinae,,82154,Cyclotella,genus,,left_only,both
diatoms,Cyclotella pygmaea,Cyclotella,pygmaea,,82154,Cyclotella,genus,,left_only,both
diatoms,Cyclotella servant-vildary,Cyclotella,servant-vildary,,82154,Cyclotella,genus,,left_only,both
diatoms,Cyclotella sp.,Cyclotella,sp.,,82154,Cyclotella,genus,,left_only,both
diatoms,Cyclotella stylorum,Cyclotella,stylorum,,82154,Cyclotella,genus,,left_only,both
diatoms,Cymatodiscus planetophorus,Cymatodiscus,planetophorus,,,,,,left_only,both
diatoms,Cymatogonia amblyoceras,Cymatogonia,amblyoceras,,82155,Cymatogonia,genus,,left_only,both
diatoms,Cymatopleura elliptica,Cymatopleura,elliptica,,,,,,left_only,both
diatoms,Cymatopleura solea,Cymatopleura,solea,,,,,,left_only,both
diatoms,Cymatosira belgica,Cymatosira,belgica,,82156,Cymatosira,genus,,left_only,both
diatoms,Cymatosira compacta,Cymatosira,compacta,,82156,Cymatosira,genus,,left_only,both
diatoms,Cymatosira cornuta,Cymatosira,cornuta,,82156,Cymatosira,genus,,left_only,both
diatoms,Cymatosira coronata,Cymatosira,coronata,,82156,Cymatosira,genus,,left_only,both
diatoms,Cymatosira debyi,Cymatosira,debyi,,82156,Cymatosira,genus,,left_only,both
diatoms,Cymatosira fossilis,Cymatosira,fossilis,,82156,Cymatosira,genus,,left_only,both
diatoms,Cymatosira lorenziana,Cymatosira,lorenziana,,82156,Cymatosira,genus,,left_only,both
diatoms,Cymatosira praecompacta,Cymatosira,praecompacta,,82156,Cymatosira,genus,,left_only,both
diatoms,Cymatosira robusta,Cymatosira,robusta,,82156,Cymatosira,genus,,left_only,both
diatoms,Cymatosira sp.,Cymatosira,sp.,,82156,Cymatosira,genus,,left_only,both
diatoms,Cymbella affinis,Cymbella,affinis,,83625,Cymbella,genus,,left_only,both
diatoms,Cymbella leptoceros,Cymbella,leptoceros,,83625,Cymbella,genus,,left_only,both
diatoms,Cymbella parva,Cymbella,parva,,83625,Cymbella,genus,,left_only,both
diatoms,Cymbella sinuata,Cymbella,sinuata,,83625,Cymbella,genus,,left_only,both
diatoms,Cymbella sp.,Cymbella,sp.,,83625,Cymbella,genus,,left_only,both
diatoms,Cymbella tumidula,Cymbella,tumidula,,83625,Cymbella,genus,,left_only,both
diatoms,Cymbella turgida,Cymbella,turgida,,83625,Cymbella,genus,,left_only,both
diatoms,Cymbella ventricosa,Cymbella,ventricosa,,83625,Cymbella,genus,,left_only,both
diatoms,Delphineis biseriata,Delphineis,biseriata,,82157,Delphineis,genus,,left_only,both
diatoms,Delphineis ischaboensis (q),Delphineis,ischaboensis,,82157,Delphineis,genus,,left_only,both
diatoms,Delphineis ovata,Delphineis,ovata,,82157,Delphineis,genus,,left_only,both
diatoms,Delphineis penelliptica,Delphineis,penelliptica,,82157,Delphineis,genus,,left_only,both
diatoms,Delphineis penelliptica (q),Delphineis,penelliptica,,82157,Delphineis,genus,,left_only,both
diatoms,Delphineis sheshukovae,Delphineis,sheshukovae,,82157,Delphineis,genus,,left_only,both
diatoms,Delphineis sp.,Delphineis,sp.,,82157,Delphineis,genus,,left_only,both
diatoms,Delphineis surirelloides,Delphineis,surirelloides,,82157,Delphineis,genus,,left_only,both
diatoms,Denticula antarctica,Denticula,antarctica,,,,,,left_only,both
diatoms,Denticula dimorpha,Denticula,dimorpha,,,,,,left_only,both
diatoms,Denticula elegans,Denticula,elegans,,,,,,left_only,both
diatoms,Denticula hustedtii,Denticula,hustedtii,,,,,,left_only,both
diatoms,Denticula hustedtii ovata,Denticula,hustedtii,ovata,,,,,left_only,both
diatoms,Denticula hyalina,Denticula,hyalina,,,,,,left_only,both
