taxon_group,verbatim_name,name,genus modifier,genus name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor
Silicoflagellates/Ebridians/Actiniscidians,Distephanus polyactis,,,Distephanus,,polyactis,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus polyactis polyactis,,,Distephanus,,polyactis,,polyactis,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus pseudofibula,,,Distephanus,,pseudofibula,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus pulchra,,,Distephanus,,pulchra,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus quinarius,,,Distephanus,,quinarius,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus quinarius (2 aw),,,Distephanus,,quinarius,,,2 aw
Silicoflagellates/Ebridians/Actiniscidians,Distephanus quinarius (3 aw),,,Distephanus,,quinarius,,,3 aw
Silicoflagellates/Ebridians/Actiniscidians,Distephanus quinarius (4-sided),,,Distephanus,,quinarius,,,4-sided
Silicoflagellates/Ebridians/Actiniscidians,Distephanus quinarius (no aw),,,Distephanus,,quinarius,,,no aw
Silicoflagellates/Ebridians/Actiniscidians,Distephanus quinarius (regular),,,Distephanus,,quinarius,,,regular
Silicoflagellates/Ebridians/Actiniscidians,Distephanus quinquangellus,,,Distephanus,,quinquangellus,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus quinquangellus (frenguelloid),,,Distephanus,,quinquangellus,,,frenguelloid
Silicoflagellates/Ebridians/Actiniscidians,Distephanus quinquangellus (w/ 2ap.),,,Distephanus,,quinquangellus,,,w/ 2ap.
Silicoflagellates/Ebridians/Actiniscidians,Distephanus quinquangellus (w/ 3ap.),,,Distephanus,,quinquangellus,,,w/ 3ap.
Silicoflagellates/Ebridians/Actiniscidians,Distephanus quintus,,,Distephanus,,quintus,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus raupii,,,Distephanus,,raupii,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus schauinslandii,,,Distephanus,,schauinslandii,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus schulzii,,,Distephanus,,schulzii,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus septenarius,,,Distephanus,,septenarius,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus slavnicii,,,Distephanus,,slavnicii,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus sp. 1,,,Distephanus,,sp.,,1,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus sp. 2,,,Distephanus,,sp.,,2,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus sp. A,,,Distephanus,,sp.,,A,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus sp. aff. D. hannai,,,Distephanus,,sp.,aff.,D. hannai,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus sp. aff. D. slavincii,,,Distephanus,,sp.,aff.,D. slavincii,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus sp. aff. D.raupii (with 3 apical windows),,,Distephanus,,sp.,aff.,D.raupii,with 3 apical windows
Silicoflagellates/Ebridians/Actiniscidians,Distephanus sp. cf. D. schauinalandii,,,Distephanus,,sp.,cf.,D. schauinalandii,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus sp. cf. D. speculum gigangteus f. giganteus,,,Distephanus,,sp.,cf.,D. speculum gigangteus f. giganteus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus sp. cf. D. stradneri (asperoid),,,Distephanus,,sp.,cf.,D. stradneri,asperoid
Silicoflagellates/Ebridians/Actiniscidians,Distephanus sp. cf. D. stradneri (fibuloid),,,Distephanus,,sp.,cf.,D. stradneri,fibuloid
Silicoflagellates/Ebridians/Actiniscidians,Distephanus sp. cf. D.boliviensis,,,Distephanus,,sp.,cf.,D.boliviensis,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus sp. cf. D.raupii,,,Distephanus,,sp.,cf.,D.raupii,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum,,,Distephanus,,speculum,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum  f. cannopileus-hexacanthus,,,Distephanus,,speculum,, f. cannopileus-hexacanthus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum  formae diversae,,,Distephanus,,speculum,, formae diversae,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum  pentagonus,,,Distephanus,,speculum,, pentagonus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum ( fenestrate forms),,,Distephanus,,speculum,,, fenestrate forms
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum (bolivienoid w/ 2 or more aw.),,,Distephanus,,speculum,,,bolivienoid w/ 2 or more aw.
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum (bolivienoid w/ large w.),,,Distephanus,,speculum,,,bolivienoid w/ large w.
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum (diverse forms),,,Distephanus,,speculum,,,diverse forms
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum (w/ 3aw.),,,Distephanus,,speculum,,,w/ 3aw.
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum (w/ long curved major spines),,,Distephanus,,speculum,,,w/ long curved major spines
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum (w/ small aw.; curved long sp.>br.width),,,Distephanus,,speculum,,,w/ small aw.; curved long sp.>br.width
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum (w/ small double aw.; curved long sp.),,,Distephanus,,speculum,,,w/ small double aw.; curved long sp.
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum aculeatus,,,Distephanus,,speculum,,aculeatus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum binoculus,,,Distephanus,,speculum,,binoculus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum bolivienoid (w/ very long major spines),,,Distephanus,,speculum,,bolivienoid,w/ very long major spines
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum cannopiloides,,,Distephanus,,speculum,,cannopiloides,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum constrictus f. constrictus,,,Distephanus,,speculum,,constrictus f. constrictus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum constrictus formae diversae,,,Distephanus,,speculum,,constrictus formae diversae,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum diommata,,,Distephanus,,speculum,,diommata,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum f. coronata,,,Distephanus,,speculum,f.,coronata,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum f. octonarius,,,Distephanus,,speculum,f.,octonarius,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum f. pentagonus,,,Distephanus,,speculum,f.,pentagonus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum f. schulzii,,,Distephanus,,speculum,f.,schulzii,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum f. septenarius,,,Distephanus,,speculum,f.,septenarius,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum f. speculum,,,Distephanus,,speculum,f.,speculum,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum giganteus,,,Distephanus,,speculum,,giganteus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum giganteus f. cannopileus-hexacanthus,,,Distephanus,,speculum,,giganteus f. cannopileus-hexacanthus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum giganteus f. giganteus,,,Distephanus,,speculum,,giganteus f. giganteus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum haliomma,,,Distephanus,,speculum,,haliomma,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum haliomma f. haliomma,,,Distephanus,,speculum,,haliomma f. haliomma,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum haliomma f. speculum,,,Distephanus,,speculum,,haliomma f. speculum,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum haliomma formae diversae,,,Distephanus,,speculum,,haliomma formae diversae,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum hemisphaericus,,,Distephanus,,speculum,,hemisphaericus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum hemisphaericus &  boliviensis (hemisphaericoid),,,Distephanus,,speculum,,hemisphaericus &  boliviensis,hemisphaericoid
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum minutus,,,Distephanus,,speculum,,minutus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum minutus (equant spines),,,Distephanus,,speculum,,minutus,equant spines
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum minutus (regular),,,Distephanus,,speculum,,minutus,regular
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum octonarius f. septenarius,,,Distephanus,,speculum,,octonarius f. septenarius,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum patulus,,,Distephanus,,speculum,,patulus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum pentagonus,,,Distephanus,,speculum,,pentagonus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum pentagonus (multiwindowed),,,Distephanus,,speculum,,pentagonus,multiwindowed
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum quintus,,,Distephanus,,speculum,,quintus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum,,,Distephanus,,speculum,,speculum,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum (5-sided),,,Distephanus,,speculum,,speculum,5-sided
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum (6-sided),,,Distephanus,,speculum,,speculum,6-sided
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum (6-sided; multiwindowed),,,Distephanus,,speculum,,speculum,6-sided; multiwindowed
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum (7-sided),,,Distephanus,,speculum,,speculum,7-sided
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum (7-sided; multiwindowed),,,Distephanus,,speculum,,speculum,7-sided; multiwindowed
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum (8-sided),,,Distephanus,,speculum,,speculum,8-sided
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum (cannopilean),,,Distephanus,,speculum,,speculum,cannopilean
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum (coronoid),,,Distephanus,,speculum,,speculum,coronoid
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum (eight-sided),,,Distephanus,,speculum,,speculum,eight-sided
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum (eight-sided; multiwindowed),,,Distephanus,,speculum,,speculum,eight-sided; multiwindowed
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum (multiwindowed),,,Distephanus,,speculum,,speculum,multiwindowed
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum (regular),,,Distephanus,,speculum,,speculum,regular
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum (thickened),,,Distephanus,,speculum,,speculum,thickened
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum f. notabilis,,,Distephanus,,speculum,,speculum f. notabilis,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum f. pseudocrux,,,Distephanus,,speculum,,speculum f. pseudocrux,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum f. pseudofibula,,,Distephanus,,speculum,,speculum f. pseudofibula,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum f. pseudopentagonus,,,Distephanus,,speculum,,speculum f. pseudopentagonus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum f. septenarius,,,Distephanus,,speculum,,speculum f. septenarius,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum speculum f. varians,,,Distephanus,,speculum,,speculum f. varians,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum tenuis,,,Distephanus,,speculum,,tenuis,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum triommata,,,Distephanus,,speculum,,triommata,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum var. 1,,,Distephanus,,speculum,var.,1,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus spp.,,,Distephanus,,spp.,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus stauracanthus f. octagonus,,,Distephanus,,stauracanthus,f.,octagonus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus stauracanthus f. stauracanthus,,,Distephanus,,stauracanthus,f.,stauracanthus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus staurodon,,,Distephanus,,staurodon,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus stradneri,,,Distephanus,,stradneri,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus stradneri grandis,,,Distephanus,,stradneri,,grandis,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus sulcatus,,,Distephanus,,sulcatus,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus sulcatus f. maximus,,,Distephanus,,sulcatus,f.,maximus,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus sulcatus formae diversae,,,Distephanus,,sulcatus,,formae diversae,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus xenus,,,Distephanus,,xenus,,,
Silicoflagellates/Ebridians/Actiniscidians,Ditripodium amphora,,,Ditripodium,,amphora,,,
Silicoflagellates/Ebridians/Actiniscidians,Ditripodium cf. amphora,,,Ditripodium,cf.,amphora,,,
Silicoflagellates/Ebridians/Actiniscidians,Ditripodium elphantinum,,,Ditripodium,,elphantinum,,,
Silicoflagellates/Ebridians/Actiniscidians,Ditripodium japonicum,,,Ditripodium,,japonicum,,,
Silicoflagellates/Ebridians/Actiniscidians,Ditripodium latum,,,Ditripodium,,latum,,,
Silicoflagellates/Ebridians/Actiniscidians,Ditripodium spp.,,,Ditripodium,,spp.,,,
Silicoflagellates/Ebridians/Actiniscidians,Ebria inornata,,,Ebria,,inornata,,,
Silicoflagellates/Ebridians/Actiniscidians,Ebria sp. (large triodes),,,Ebria,,sp.,,,large triodes
Silicoflagellates/Ebridians/Actiniscidians,Ebria tripartita,,,Ebria,,tripartita,,,
Silicoflagellates/Ebridians/Actiniscidians,Ebria tripartita (large triodes),,,Ebria,,tripartita,,,large triodes
Silicoflagellates/Ebridians/Actiniscidians,Ebridians (indeterminate taxa),,,Ebridians,,,,,indeterminate taxa
Silicoflagellates/Ebridians/Actiniscidians,Ebriopsis acuta,,,Ebriopsis,,acuta,,,
Silicoflagellates/Ebridians/Actiniscidians,Ebriopsis antiqua,,,Ebriopsis,,antiqua,,,
Silicoflagellates/Ebridians/Actiniscidians,Ebriopsis antiqua antiqua,,,Ebriopsis,,antiqua,,antiqua,
Silicoflagellates/Ebridians/Actiniscidians,Ebriopsis antiqua cornuta,,,Ebriopsis,,antiqua,,cornuta,
Silicoflagellates/Ebridians/Actiniscidians,Ebriopsis cornuta,,,Ebriopsis,,cornuta,,,
Silicoflagellates/Ebridians/Actiniscidians,Ebriopsis crenulata,,,Ebriopsis,,crenulata,,,
Silicoflagellates/Ebridians/Actiniscidians,Ebriopsis sp. A,,,Ebriopsis,,sp.,,A,
Silicoflagellates/Ebridians/Actiniscidians,Ebriopsis spp.,,,Ebriopsis,,spp.,,,
Silicoflagellates/Ebridians/Actiniscidians,Ebriopsoid skeletons,,,Ebriopsoid,,skeletons,,,
Silicoflagellates/Ebridians/Actiniscidians,Falsebria ambigua,,,Falsebria,,ambigua,,,
Silicoflagellates/Ebridians/Actiniscidians,Falsebria ambiqua,,,Falsebria,,ambiqua,,,
Silicoflagellates/Ebridians/Actiniscidians,Falsebria arborea,,,Falsebria,,arborea,,,
Silicoflagellates/Ebridians/Actiniscidians,Falsebria cf. arborea,,,Falsebria,cf.,arborea,,,
Silicoflagellates/Ebridians/Actiniscidians,Falsebria rossica,,,Falsebria,,rossica,,,
Silicoflagellates/Ebridians/Actiniscidians,Falsebria sp.,,,Falsebria,,sp.,,,
Silicoflagellates/Ebridians/Actiniscidians,Falsebrioid Falsebrioid,,,Falsebrioid,,Falsebrioid,,,
Silicoflagellates/Ebridians/Actiniscidians,Foliactiniscus atlanticus,,,Foliactiniscus,,atlanticus,,,
Silicoflagellates/Ebridians/Actiniscidians,Foliactiniscus folia,,,Foliactiniscus,,folia,,,
Silicoflagellates/Ebridians/Actiniscidians,Foliactiniscus mirabilis,,,Foliactiniscus,,mirabilis,,,
Silicoflagellates/Ebridians/Actiniscidians,Foliactiniscus pulvinus,,,Foliactiniscus,,pulvinus,,,
Silicoflagellates/Ebridians/Actiniscidians,Haplohermesinum cornuta,,,Haplohermesinum,,cornuta,,,
Silicoflagellates/Ebridians/Actiniscidians,Haplohermesinum hovassei,,,Haplohermesinum,,hovassei,,,
Silicoflagellates/Ebridians/Actiniscidians,Haplohermesinum narbonensis,,,Haplohermesinum,,narbonensis,,,
Silicoflagellates/Ebridians/Actiniscidians,Haplohermesinum sp. A,,,Haplohermesinum,,sp.,,A,
Silicoflagellates/Ebridians/Actiniscidians,Haplohermesinum spp.,,,Haplohermesinum,,spp.,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinella cf. transversa,,,Hermesinella,cf.,transversa,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinella conata,,,Hermesinella,,conata,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinella fenestrata,,,Hermesinella,,fenestrata,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinella paraconata,,,Hermesinella,,paraconata,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinella primitiva,,,Hermesinella,,primitiva,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinella schulzii,,,Hermesinella,,schulzii,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinella spp.,,,Hermesinella,,spp.,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinoid skeletons,,,Hermesinoid,,skeletons,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinopsis aplanata,,,Hermesinopsis,,aplanata,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinopsis cf. caulleryi,,,Hermesinopsis,cf.,caulleryi,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinopsis exigua,,,Hermesinopsis,,exigua,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinopsis sp. A,,,Hermesinopsis,,sp.,,A,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinopsis sp. B,,,Hermesinopsis,,sp.,,B,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinopsis spp.,,,Hermesinopsis,,spp.,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinopsis valida,,,Hermesinopsis,,valida,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinum acus,,,Hermesinum,,acus,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinum adriaticum,,,Hermesinum,,adriaticum,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinum geminum,,,Hermesinum,,geminum,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinum mirabile,,,Hermesinum,,mirabile,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinum obliquum,,,Hermesinum,,obliquum,,,
Silicoflagellates/Ebridians/Actiniscidians,Hexactines taxa,,,Hexactines,,taxa,,,
Silicoflagellates/Ebridians/Actiniscidians,Hovassebria brevispinosa,,,Hovassebria,,brevispinosa,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Asymmetrical peak wide depression,,,Ichthyolith,,Asymmetrical,,peak wide depression,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Asymmetrical peaks narrow depression,,,Ichthyolith,,Asymmetrical,,peaks narrow depression,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Curved triangle pointed inline,,,Ichthyolith,,Curved,,triangle pointed inline,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Curved triangle pointed margin,,,Ichthyolith,,Curved,,triangle pointed margin,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Elliptical with line across,,,Ichthyolith,,Elliptical,,with line across,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Five peaks flared base,,,Ichthyolith,,Five,,peaks flared base,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Flexed narrow triangle 120-128,,,Ichthyolith,,Flexed,,narrow triangle 120-128,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Flexed triangle 102-112,,,Ichthyolith,,Flexed,,triangle 102-112,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Flexed triangle shallow inbase,,,Ichthyolith,,Flexed,,triangle shallow inbase,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Flexed triangle shallow inbase >=120,,,Ichthyolith,,Flexed,,triangle shallow inbase >=120,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Form A,,,Ichthyolith,,Form,,A,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Form B,,,Ichthyolith,,Form,,B,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Form C,,,Ichthyolith,,Form,,C,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Form D,,,Ichthyolith,,Form,,D,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Form E,,,Ichthyolith,,Form,,E,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Kite shaped elongate prominence,,,Ichthyolith,,Kite,,shaped elongate prominence,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Kite shaped irregular network,,,Ichthyolith,,Kite,,shaped irregular network,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Kite shaped longitudinal line,,,Ichthyolith,,Kite,,shaped longitudinal line,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Large fibrous triangle,,,Ichthyolith,,Large,,fibrous triangle,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Long triangle thin wall,,,Ichthyolith,,Long,,triangle thin wall,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Many peaks transverse lines,,,Ichthyolith,,Many,,peaks transverse lines,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Narrow triangle cross-hatchured,,,Ichthyolith,,Narrow,,triangle cross-hatchured,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Narrow triangle ragged base,,,Ichthyolith,,Narrow,,triangle ragged base,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Narrow triangle straight inbase,,,Ichthyolith,,Narrow,,triangle straight inbase,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Narrow triangle unequal margins,,,Ichthyolith,,Narrow,,triangle unequal margins,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Ogee lanceolate,,,Ichthyolith,,Ogee,,lanceolate,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Plain and lined lanceolate,,,Ichthyolith,,Plain,,and lined lanceolate,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Pointed triangle long margins,,,Ichthyolith,,Pointed,,triangle long margins,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Polygonal cavity,,,Ichthyolith,,Polygonal,,cavity,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Polygonal cavity long rays,,,Ichthyolith,,Polygonal,,cavity long rays,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Rectangular irregularly sawtoothed,,,Ichthyolith,,Rectangular,,irregularly sawtoothed,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Rectangular sawtoothed,,,Ichthyolith,,Rectangular,,sawtoothed,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Rectangular triangular toothed,,,Ichthyolith,,Rectangular,,triangular toothed,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Seven peaks,,,Ichthyolith,,Seven,,peaks,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Short kite shaped,,,Ichthyolith,,Short,,kite shaped,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Short triangle stepped margin,,,Ichthyolith,,Short,,triangle stepped margin,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Skewed 4 or 5 peaks,,,Ichthyolith,,Skewed,,4 or 5 peaks,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Skewed with transverse lines,,,Ichthyolith,,Skewed,,with transverse lines,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Small dendritic many radiating lines,,,Ichthyolith,,Small,,dendritic many radiating lines,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Small triangle crenate margin,,,Ichthyolith,,Small,,triangle crenate margin,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Small triangle long striations,,,Ichthyolith,,Small,,triangle long striations,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Stippled triangle,,,Ichthyolith,,Stippled,,triangle,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Tanged triangle,,,Ichthyolith,,Tanged,,triangle,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Three equal peaks flared base,,,Ichthyolith,,Three,,equal peaks flared base,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle bowed inline,,,Ichthyolith,,Triangle,,bowed inline,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle broad wing,,,Ichthyolith,,Triangle,,broad wing,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle concave base,,,Ichthyolith,,Triangle,,concave base,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle crenulate,,,Ichthyolith,,Triangle,,crenulate,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle curved base,,,Ichthyolith,,Triangle,,curved base,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle double wing,,,Ichthyolith,,Triangle,,double wing,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle hooked margin,,,Ichthyolith,,Triangle,,hooked margin,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle inward angle,,,Ichthyolith,,Triangle,,inward angle,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle long inline,,,Ichthyolith,,Triangle,,long inline,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle medium wing,,,Ichthyolith,,Triangle,,medium wing,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle pointed margin ends,,,Ichthyolith,,Triangle,,pointed margin ends,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle short wing,,,Ichthyolith,,Triangle,,short wing,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle sigmoid,,,Ichthyolith,,Triangle,,sigmoid,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle sinuous inline,,,Ichthyolith,,Triangle,,sinuous inline,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle transverse line across,,,Ichthyolith,,Triangle,,transverse line across,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle with base angle,,,Ichthyolith,,Triangle,,with base angle,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle with canals,,,Ichthyolith,,Triangle,,with canals,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle with high inline apex,,,Ichthyolith,,Triangle,,with high inline apex,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle with triangular projection,,,Ichthyolith,,Triangle,,with triangular projection,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Two triangles,,,Ichthyolith,,Two,,triangles,
