taxon_group,verbatim_name,genus name,species name,subspecies name,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,_simplified_name,_merge_approved,_merge_pbdb
benthic_foraminfera,Ammobaculites coprolithiformis,Ammobaculites,coprolithiformis,,813,Ammobaculites,genus,Ammobaculites coprolithiformis,left_only,both
benthic_foraminfera,Ammobaculites expansus,Ammobaculites,expansus,,813,Ammobaculites,genus,Ammobaculites expansus,left_only,both
benthic_foraminfera,Ammobaculites expansus (q),Ammobaculites,expansus,,813,Ammobaculites,genus,Ammobaculites expansus,left_only,both
benthic_foraminfera,Ammobaculoides navarroensis (q),Ammobaculoides,navarroensis,,814,Ammobaculoides,genus,Ammobaculoides navarroensis,left_only,both
benthic_foraminfera,Ammodiscus cretaceous,Ammodiscus,cretaceous,,818,Ammodiscus,genus,Ammodiscus cretaceous,left_only,both
benthic_foraminfera,Ammodiscus glabratus (q),Ammodiscus,glabratus,,818,Ammodiscus,genus,Ammodiscus glabratus,left_only,both
benthic_foraminfera,Ammodiscus incertus,Ammodiscus,incertus,,818,Ammodiscus,genus,Ammodiscus incertus,left_only,both
benthic_foraminfera,Ammodiscus incertus (q),Ammodiscus,incertus,,818,Ammodiscus,genus,Ammodiscus incertus,left_only,both
benthic_foraminfera,Ammodiscus peruvianus,Ammodiscus,peruvianus,,818,Ammodiscus,genus,Ammodiscus peruvianus,left_only,both
benthic_foraminfera,Ammolagena clavata,Ammolagena,clavata,,821,Ammolagena,genus,Ammolagena clavata,left_only,both
benthic_foraminfera,Ammomassilina alveoliniformis,Ammomassilina,alveoliniformis,,240354,Ammomassilina,genus,Ammomassilina alveoliniformis,left_only,both
benthic_foraminfera,Ammomassilina alveoliniformis (q),Ammomassilina,alveoliniformis,,240354,Ammomassilina,genus,Ammomassilina alveoliniformis,left_only,both
benthic_foraminfera,Ammonia ammoniformis,Ammonia,ammoniformis,,823,Ammonia,genus,Ammonia ammoniformis,left_only,both
benthic_foraminfera,Ammonia hatatensis,Ammonia,hatatensis,,823,Ammonia,genus,Ammonia hatatensis,left_only,both
benthic_foraminfera,Ammonia parkinsoniana,Ammonia,parkinsoniana,,823,Ammonia,genus,Ammonia parkinsoniana,left_only,both
benthic_foraminfera,Ammonia perlucida,Ammonia,perlucida,,823,Ammonia,genus,Ammonia perlucida,left_only,both
benthic_foraminfera,Ammonia sikokuensis,Ammonia,sikokuensis,,823,Ammonia,genus,Ammonia sikokuensis,left_only,both
benthic_foraminfera,Ammonia viennensis-compacta,Ammonia,viennensis-compacta,,823,Ammonia,genus,Ammonia viennensis-compacta,left_only,both
benthic_foraminfera,Ammopalmula sp.,Ammopalmula,sp.,,824,Ammopalmula,genus,Ammopalmula sp.,left_only,both
benthic_foraminfera,Ammoscalaria pseudospiralis,Ammoscalaria,pseudospiralis,,825,Ammoscalaria,genus,Ammoscalaria pseudospiralis,left_only,both
benthic_foraminfera,Ammoscalaria pseudospiralis (q),Ammoscalaria,pseudospiralis,,825,Ammoscalaria,genus,Ammoscalaria pseudospiralis,left_only,both
benthic_foraminfera,Ammosphaeroidina (q),Ammosphaeroidina,,,827,Ammosphaeroidina,genus,Ammosphaeroidina,left_only,both
benthic_foraminfera,Ammotium cassis,Ammotium,cassis,,829,Ammotium,genus,Ammotium cassis,left_only,both
benthic_foraminfera,Amphicoryna scalaris sagamiensis,Amphicoryna,scalaris,sagamiensis,835,Amphicoryna,genus,Amphicoryna scalaris sagamiensis,left_only,both
benthic_foraminfera,Amphimorphina lessonii,Amphimorphina,lessonii,,836,Amphimorphina,genus,Amphimorphina lessonii,left_only,both
benthic_foraminfera,Angulogavelinella becariiformis,Angulogavelinella,becariiformis,,851,Angulogavelinella,genus,Angulogavelinella becariiformis,left_only,both
benthic_foraminfera,Angulogerina carinata,Angulogerina,carinata,,852,Angulogerina,genus,Angulogerina carinata,left_only,both
benthic_foraminfera,Angulogerina cuneata,Angulogerina,cuneata,,852,Angulogerina,genus,Angulogerina cuneata,left_only,both
benthic_foraminfera,Angulogerina esuriens,Angulogerina,esuriens,,852,Angulogerina,genus,Angulogerina esuriens,left_only,both
benthic_foraminfera,Angulogerina illingi,Angulogerina,illingi,,852,Angulogerina,genus,Angulogerina illingi,left_only,both
benthic_foraminfera,Angulogerina kokozuraensis,Angulogerina,kokozuraensis,,852,Angulogerina,genus,Angulogerina kokozuraensis,left_only,both
benthic_foraminfera,Angulogerina occidentalis,Angulogerina,occidentalis,,852,Angulogerina,genus,Angulogerina occidentalis,left_only,both
benthic_foraminfera,Angulogerina sp.,Angulogerina,sp.,,852,Angulogerina,genus,Angulogerina sp.,left_only,both
benthic_foraminfera,Angulogerina virginiana,Angulogerina,virginiana,,852,Angulogerina,genus,Angulogerina virginiana,left_only,both
benthic_foraminfera,Anomalina acuta,Anomalina,acuta,,86769,Anomalina,genus,Anomalina acuta,left_only,both
benthic_foraminfera,Anomalina affinis,Anomalina,affinis,,86769,Anomalina,genus,Anomalina affinis,left_only,both
benthic_foraminfera,Anomalina alazensis,Anomalina,alazensis,,86769,Anomalina,genus,Anomalina alazensis,left_only,both
benthic_foraminfera,Anomalina alazensis spissiformis,Anomalina,alazensis,spissiformis,86769,Anomalina,genus,Anomalina alazensis spissiformis,left_only,both
benthic_foraminfera,Anomalina aragonensis,Anomalina,aragonensis,,86769,Anomalina,genus,Anomalina aragonensis,left_only,both
benthic_foraminfera,Anomalina capita,Anomalina,capita,,86769,Anomalina,genus,Anomalina capita,left_only,both
benthic_foraminfera,Anomalina cicatricosus,Anomalina,cicatricosus,,86769,Anomalina,genus,Anomalina cicatricosus,left_only,both
benthic_foraminfera,Anomalina cubana,Anomalina,cubana,,86769,Anomalina,genus,Anomalina cubana,left_only,both
benthic_foraminfera,Anomalina dorri aragonensis,Anomalina,dorri,aragonensis,86769,Anomalina,genus,Anomalina dorri aragonensis,left_only,both
benthic_foraminfera,Anomalina flintii,Anomalina,flintii,,86769,Anomalina,genus,Anomalina flintii,left_only,both
benthic_foraminfera,Anomalina globulosa,Anomalina,globulosa,,86769,Anomalina,genus,Anomalina globulosa,left_only,both
benthic_foraminfera,Anomalina helicina,Anomalina,helicina,,86769,Anomalina,genus,Anomalina helicina,left_only,both
benthic_foraminfera,Anomalina illingi,Anomalina,illingi,,86769,Anomalina,genus,Anomalina illingi,left_only,both
benthic_foraminfera,Anomalina midwayensis,Anomalina,midwayensis,,86769,Anomalina,genus,Anomalina midwayensis,left_only,both
benthic_foraminfera,Anomalina pompilioides,Anomalina,pompilioides,,86769,Anomalina,genus,Anomalina pompilioides,left_only,both
benthic_foraminfera,Anomalina praespissiformis,Anomalina,praespissiformis,,86769,Anomalina,genus,Anomalina praespissiformis,left_only,both
benthic_foraminfera,Anomalina semicribrata,Anomalina,semicribrata,,86769,Anomalina,genus,Anomalina semicribrata,left_only,both
benthic_foraminfera,Anomalina spissiformis,Anomalina,spissiformis,,86769,Anomalina,genus,Anomalina spissiformis,left_only,both
benthic_foraminfera,Anomalina spissiformis (q),Anomalina,spissiformis,,86769,Anomalina,genus,Anomalina spissiformis,left_only,both
benthic_foraminfera,Anomalina subbadensis,Anomalina,subbadensis,,86769,Anomalina,genus,Anomalina subbadensis,left_only,both
benthic_foraminfera,Anomalina welleri,Anomalina,welleri,,86769,Anomalina,genus,Anomalina welleri,left_only,both
benthic_foraminfera,Anomalinoides acuta,Anomalinoides,acuta,,859,Anomalinoides,genus,Anomalinoides acuta,left_only,both
benthic_foraminfera,Anomalinoides alazanensis,Anomalinoides,alazanensis,,859,Anomalinoides,genus,Anomalinoides alazanensis,left_only,both
benthic_foraminfera,Anomalinoides aragonensis,Anomalinoides,aragonensis,,859,Anomalinoides,genus,Anomalinoides aragonensis,left_only,both
benthic_foraminfera,Anomalinoides badensis,Anomalinoides,badensis,,859,Anomalinoides,genus,Anomalinoides badensis,left_only,both
benthic_foraminfera,Anomalinoides cicatricosus,Anomalinoides,cicatricosus,,859,Anomalinoides,genus,Anomalinoides cicatricosus,left_only,both
benthic_foraminfera,Anomalinoides ciperensis,Anomalinoides,ciperensis,,859,Anomalinoides,genus,Anomalinoides ciperensis,left_only,both
benthic_foraminfera,Anomalinoides flinti,Anomalinoides,flinti,,859,Anomalinoides,genus,Anomalinoides flinti,left_only,both
benthic_foraminfera,Anomalinoides globulosa,Anomalinoides,globulosa,,859,Anomalinoides,genus,Anomalinoides globulosa,left_only,both
benthic_foraminfera,Anomalinoides howelli,Anomalinoides,howelli,,859,Anomalinoides,genus,Anomalinoides howelli,left_only,both
benthic_foraminfera,Anomalinoides macroglabra (q),Anomalinoides,macroglabra,,859,Anomalinoides,genus,Anomalinoides macroglabra,left_only,both
benthic_foraminfera,Anomalinoides nobilis,Anomalinoides,nobilis,,859,Anomalinoides,genus,Anomalinoides nobilis,left_only,both
benthic_foraminfera,Anomalinoides pinguiglabra,Anomalinoides,pinguiglabra,,859,Anomalinoides,genus,Anomalinoides pinguiglabra,left_only,both
benthic_foraminfera,Anomalinoides pinguiglabra (q),Anomalinoides,pinguiglabra,,859,Anomalinoides,genus,Anomalinoides pinguiglabra,left_only,both
benthic_foraminfera,Anomalinoides pompilioides,Anomalinoides,pompilioides,,859,Anomalinoides,genus,Anomalinoides pompilioides,left_only,both
benthic_foraminfera,Anomalinoides praespissiformis,Anomalinoides,praespissiformis,,859,Anomalinoides,genus,Anomalinoides praespissiformis,left_only,both
benthic_foraminfera,Anomalinoides pseudogrosserugosa,Anomalinoides,pseudogrosserugosa,,859,Anomalinoides,genus,Anomalinoides pseudogrosserugosa,left_only,both
benthic_foraminfera,Anomalinoides semicribrata,Anomalinoides,semicribrata,,859,Anomalinoides,genus,Anomalinoides semicribrata,left_only,both
benthic_foraminfera,Anomalinoides semiteres,Anomalinoides,semiteres,,859,Anomalinoides,genus,Anomalinoides semiteres,left_only,both
benthic_foraminfera,Anomalinoides trinitalensis,Anomalinoides,trinitalensis,,859,Anomalinoides,genus,Anomalinoides trinitalensis,left_only,both
benthic_foraminfera,Aragonia anauna,Aragonia,anauna,,865,Aragonia,genus,Aragonia anauna,left_only,both
benthic_foraminfera,Aragonia capdevilensis,Aragonia,capdevilensis,,865,Aragonia,genus,Aragonia capdevilensis,left_only,both
benthic_foraminfera,Aragonia semi-reticulata,Aragonia,semi-reticulata,,865,Aragonia,genus,Aragonia semi-reticulata,left_only,both
benthic_foraminfera,Aragonia trinitatensis,Aragonia,trinitatensis,,865,Aragonia,genus,Aragonia trinitatensis,left_only,both
benthic_foraminfera,Aragonia velascoensis,Aragonia,velascoensis,,865,Aragonia,genus,Aragonia velascoensis,left_only,both
benthic_foraminfera,Aragonina aragonensis,Aragonina,aragonensis,,,,,Aragonina aragonensis,left_only,both
benthic_foraminfera,Aragonina velascoensis,Aragonina,velascoensis,,,,,Aragonina velascoensis,left_only,both
benthic_foraminfera,Arenobulimina cuskleyae (q),Arenobulimina,cuskleyae,,879,Arenobulimina,genus,Arenobulimina cuskleyae,left_only,both
benthic_foraminfera,Arenobulimina ovoidea,Arenobulimina,ovoidea,,879,Arenobulimina,genus,Arenobulimina ovoidea,left_only,both
benthic_foraminfera,Articulina sp.,Articulina,sp.,,890,Articulina,genus,Articulina sp.,left_only,both
benthic_foraminfera,Articulina tubulosa,Articulina,tubulosa,,890,Articulina,genus,Articulina tubulosa,left_only,both
benthic_foraminfera,Assilina leymeriei,Assilina,leymeriei,,897,Assilina,genus,Assilina leymeriei,left_only,both
benthic_foraminfera,Astacolus calliopsis,Astacolus,calliopsis,,898,Astacolus,genus,Astacolus calliopsis,left_only,both
benthic_foraminfera,Astacolus crepidularis,Astacolus,crepidularis,,898,Astacolus,genus,Astacolus crepidularis,left_only,both
benthic_foraminfera,Astacolus crepidularis (q),Astacolus,crepidularis,,898,Astacolus,genus,Astacolus crepidularis,left_only,both
benthic_foraminfera,Asterigerina crassaformis,Asterigerina,crassaformis,,899,Asterigerina,genus,Asterigerina crassaformis,left_only,both
benthic_foraminfera,Asterigerina guraboensis,Asterigerina,guraboensis,,899,Asterigerina,genus,Asterigerina guraboensis,left_only,both
benthic_foraminfera,Asterigerinata mamilla,Asterigerinata,mamilla,,900,Asterigerinata,genus,Asterigerinata mamilla,left_only,both
benthic_foraminfera,Asterocyclina malladai,Asterocyclina,malladai,,905,Asterocyclina,genus,Asterocyclina malladai,left_only,both
benthic_foraminfera,Asterocyclina matanzensis,Asterocyclina,matanzensis,,905,Asterocyclina,genus,Asterocyclina matanzensis,left_only,both
benthic_foraminfera,Asterocyclina penuria,Asterocyclina,penuria,,905,Asterocyclina,genus,Asterocyclina penuria,left_only,both
benthic_foraminfera,Asterocyclina sp.,Asterocyclina,sp.,,905,Asterocyclina,genus,Asterocyclina sp.,left_only,both
benthic_foraminfera,Astrohiza granulosa,Astrohiza,granulosa,,,,,Astrohiza granulosa,left_only,both
benthic_foraminfera,Astronion astrale,Astronion,astrale,,,,,Astronion astrale,left_only,both
benthic_foraminfera,Astronion charlottensis,Astronion,charlottensis,,,,,Astronion charlottensis,left_only,both
benthic_foraminfera,Astronion echolsi,Astronion,echolsi,,,,,Astronion echolsi,left_only,both
benthic_foraminfera,Astronion gallowayi,Astronion,gallowayi,,,,,Astronion gallowayi,left_only,both
benthic_foraminfera,Astronion guadelupae,Astronion,guadelupae,,,,,Astronion guadelupae,left_only,both
benthic_foraminfera,Astronion impressum,Astronion,impressum,,,,,Astronion impressum,left_only,both
benthic_foraminfera,Astronion pusillum,Astronion,pusillum,,,,,Astronion pusillum,left_only,both
benthic_foraminfera,Astronion sp.,Astronion,sp.,,,,,Astronion sp.,left_only,both
benthic_foraminfera,Astronion umbilicatulum,Astronion,umbilicatulum,,,,,Astronion umbilicatulum,left_only,both
benthic_foraminfera,Baggatellla sp.,Baggatellla,sp.,,,,,Baggatellla sp.,left_only,both
benthic_foraminfera,Baggina dominicana,Baggina,dominicana,,936,Baggina,genus,Baggina dominicana,left_only,both
benthic_foraminfera,Bandyella beckmanni,Bandyella,beckmanni,,941,Bandyella,genus,Bandyella beckmanni,left_only,both
benthic_foraminfera,Bathysiphon alba (q),Bathysiphon,alba,,948,Bathysiphon,genus,Bathysiphon alba,left_only,both
benthic_foraminfera,Bathysiphon cyclindrica (q),Bathysiphon,cyclindrica,,948,Bathysiphon,genus,Bathysiphon cyclindrica,left_only,both
benthic_foraminfera,Bathysiphon discreta,Bathysiphon,discreta,,948,Bathysiphon,genus,Bathysiphon discreta,left_only,both
benthic_foraminfera,Bathysiphon eocenicus,Bathysiphon,eocenicus,,948,Bathysiphon,genus,Bathysiphon eocenicus,left_only,both
benthic_foraminfera,Bathysiphon nodosariaformis,Bathysiphon,nodosariaformis,,948,Bathysiphon,genus,Bathysiphon nodosariaformis,left_only,both
benthic_foraminfera,Biloculinellla sp.,Biloculinellla,sp.,,,,,Biloculinellla sp.,left_only,both
benthic_foraminfera,Biplanispira sp. (q),Biplanispira,sp.,,978,Biplanispira,genus,Biplanispira sp.,left_only,both
benthic_foraminfera,Boldia cushmani,Boldia,cushmani,,994,Boldia,genus,Boldia cushmani,left_only,both
benthic_foraminfera,Boldia sp.,Boldia,sp.,,994,Boldia,genus,Boldia sp.,left_only,both
benthic_foraminfera,Boliminella exilis,Boliminella,exilis,,,,,Boliminella exilis,left_only,both
benthic_foraminfera,Bolivina acerosa,Bolivina,acerosa,,995,Bolivina,genus,Bolivina acerosa,left_only,both
benthic_foraminfera,Bolivina acuminata,Bolivina,acuminata,,995,Bolivina,genus,Bolivina acuminata,left_only,both
benthic_foraminfera,Bolivina advena,Bolivina,advena,,995,Bolivina,genus,Bolivina advena,left_only,both
benthic_foraminfera,Bolivina advena striatella,Bolivina,advena,striatella,995,Bolivina,genus,Bolivina advena striatella,left_only,both
benthic_foraminfera,Bolivina advena striatella (q),Bolivina,advena,striatella,995,Bolivina,genus,Bolivina advena striatella,left_only,both
benthic_foraminfera,Bolivina aenariensis,Bolivina,aenariensis,,995,Bolivina,genus,Bolivina aenariensis,left_only,both
benthic_foraminfera,Bolivina alazanensis,Bolivina,alazanensis,,995,Bolivina,genus,Bolivina alazanensis,left_only,both
benthic_foraminfera,Bolivina alazanensis (q),Bolivina,alazanensis,,995,Bolivina,genus,Bolivina alazanensis,left_only,both
benthic_foraminfera,Bolivina albatrossi,Bolivina,albatrossi,,995,Bolivina,genus,Bolivina albatrossi,left_only,both
benthic_foraminfera,Bolivina alta,Bolivina,alta,,995,Bolivina,genus,Bolivina alta,left_only,both
benthic_foraminfera,Bolivina anastomosa,Bolivina,anastomosa,,995,Bolivina,genus,Bolivina anastomosa,left_only,both
benthic_foraminfera,Bolivina anglica,Bolivina,anglica,,995,Bolivina,genus,Bolivina anglica,left_only,both
benthic_foraminfera,Bolivina anglica (q),Bolivina,anglica,,995,Bolivina,genus,Bolivina anglica,left_only,both
benthic_foraminfera,Bolivina antegressa,Bolivina,antegressa,,995,Bolivina,genus,Bolivina antegressa,left_only,both
benthic_foraminfera,Bolivina antegressa angulata,Bolivina,antegressa,angulata,995,Bolivina,genus,Bolivina antegressa angulata,left_only,both
benthic_foraminfera,Bolivina beyrichi,Bolivina,beyrichi,,995,Bolivina,genus,Bolivina beyrichi,left_only,both
benthic_foraminfera,Bolivina bicostata,Bolivina,bicostata,,995,Bolivina,genus,Bolivina bicostata,left_only,both
benthic_foraminfera,Bolivina bicostata (q),Bolivina,bicostata,,995,Bolivina,genus,Bolivina bicostata,left_only,both
benthic_foraminfera,Bolivina bradyi,Bolivina,bradyi,,995,Bolivina,genus,Bolivina bradyi,left_only,both
benthic_foraminfera,Bolivina bramletti,Bolivina,bramletti,,995,Bolivina,genus,Bolivina bramletti,left_only,both
benthic_foraminfera,Bolivina californica,Bolivina,californica,,995,Bolivina,genus,Bolivina californica,left_only,both
benthic_foraminfera,Bolivina catanensis,Bolivina,catanensis,,995,Bolivina,genus,Bolivina catanensis,left_only,both
benthic_foraminfera,Bolivina compacta,Bolivina,compacta,,995,Bolivina,genus,Bolivina compacta,left_only,both
benthic_foraminfera,Bolivina conica,Bolivina,conica,,995,Bolivina,genus,Bolivina conica,left_only,both
benthic_foraminfera,Bolivina crenulata,Bolivina,crenulata,,995,Bolivina,genus,Bolivina crenulata,left_only,both
benthic_foraminfera,Bolivina daniensis,Bolivina,daniensis,,995,Bolivina,genus,Bolivina daniensis,left_only,both
benthic_foraminfera,Bolivina dilatata,Bolivina,dilatata,,995,Bolivina,genus,Bolivina dilatata,left_only,both
benthic_foraminfera,Bolivina foraminata,Bolivina,foraminata,,995,Bolivina,genus,Bolivina foraminata,left_only,both
benthic_foraminfera,Bolivina gasparensis,Bolivina,gasparensis,,995,Bolivina,genus,Bolivina gasparensis,left_only,both
benthic_foraminfera,Bolivina gladius (q),Bolivina,gladius,,995,Bolivina,genus,Bolivina gladius,left_only,both
benthic_foraminfera,Bolivina globulosa,Bolivina,globulosa,,995,Bolivina,genus,Bolivina globulosa,left_only,both
benthic_foraminfera,Bolivina granti,Bolivina,granti,,995,Bolivina,genus,Bolivina granti,left_only,both
benthic_foraminfera,Bolivina hebes,Bolivina,hebes,,995,Bolivina,genus,Bolivina hebes,left_only,both
benthic_foraminfera,Bolivina humilis,Bolivina,humilis,,995,Bolivina,genus,Bolivina humilis,left_only,both
benthic_foraminfera,Bolivina humilis (q),Bolivina,humilis,,995,Bolivina,genus,Bolivina humilis,left_only,both
benthic_foraminfera,Bolivina inflata,Bolivina,inflata,,995,Bolivina,genus,Bolivina inflata,left_only,both
benthic_foraminfera,Bolivina interjuncta,Bolivina,interjuncta,,995,Bolivina,genus,Bolivina interjuncta,left_only,both
benthic_foraminfera,Bolivina marginata,Bolivina,marginata,,995,Bolivina,genus,Bolivina marginata,left_only,both
benthic_foraminfera,Bolivina midwayensis,Bolivina,midwayensis,,995,Bolivina,genus,Bolivina midwayensis,left_only,both
benthic_foraminfera,Bolivina nacheolensis (q),Bolivina,nacheolensis,,995,Bolivina,genus,Bolivina nacheolensis,left_only,both
benthic_foraminfera,Bolivina obscuratum,Bolivina,obscuratum,,995,Bolivina,genus,Bolivina obscuratum,left_only,both
benthic_foraminfera,Bolivina parvula,Bolivina,parvula,,995,Bolivina,genus,Bolivina parvula,left_only,both
benthic_foraminfera,Bolivina peirsonae,Bolivina,peirsonae,,995,Bolivina,genus,Bolivina peirsonae,left_only,both
benthic_foraminfera,Bolivina placentina,Bolivina,placentina,,995,Bolivina,genus,Bolivina placentina,left_only,both
benthic_foraminfera,Bolivina plicata,Bolivina,plicata,,995,Bolivina,genus,Bolivina plicata,left_only,both
benthic_foraminfera,Bolivina pseudobeyrichi,Bolivina,pseudobeyrichi,,995,Bolivina,genus,Bolivina pseudobeyrichi,left_only,both
benthic_foraminfera,Bolivina pseudospissa,Bolivina,pseudospissa,,995,Bolivina,genus,Bolivina pseudospissa,left_only,both
benthic_foraminfera,Bolivina pseudospissa (q),Bolivina,pseudospissa,,995,Bolivina,genus,Bolivina pseudospissa,left_only,both
benthic_foraminfera,Bolivina quadrilatera,Bolivina,quadrilatera,,995,Bolivina,genus,Bolivina quadrilatera,left_only,both
benthic_foraminfera,Bolivina scrabata,Bolivina,scrabata,,995,Bolivina,genus,Bolivina scrabata,left_only,both
benthic_foraminfera,Bolivina semiperforata,Bolivina,semiperforata,,995,Bolivina,genus,Bolivina semiperforata,left_only,both
benthic_foraminfera,Bolivina semiperforata (q),Bolivina,semiperforata,,995,Bolivina,genus,Bolivina semiperforata,left_only,both
benthic_foraminfera,Bolivina silvestrina,Bolivina,silvestrina,,995,Bolivina,genus,Bolivina silvestrina,left_only,both
benthic_foraminfera,Bolivina simpsoni (q),Bolivina,simpsoni,,995,Bolivina,genus,Bolivina simpsoni,left_only,both
benthic_foraminfera,Bolivina sinuatum,Bolivina,sinuatum,,995,Bolivina,genus,Bolivina sinuatum,left_only,both
benthic_foraminfera,Bolivina sinuatum (q),Bolivina,sinuatum,,995,Bolivina,genus,Bolivina sinuatum,left_only,both
benthic_foraminfera,Bolivina spiralis,Bolivina,spiralis,,995,Bolivina,genus,Bolivina spiralis,left_only,both
benthic_foraminfera,Bolivina spiralis (q),Bolivina,spiralis,,995,Bolivina,genus,Bolivina spiralis,left_only,both
benthic_foraminfera,Bolivina striatacarinata,Bolivina,striatacarinata,,995,Bolivina,genus,Bolivina striatacarinata,left_only,both
benthic_foraminfera,Bolivina subadvena,Bolivina,subadvena,,995,Bolivina,genus,Bolivina subadvena,left_only,both
benthic_foraminfera,Bolivina subadvena sulphrensis,Bolivina,subadvena,sulphrensis,995,Bolivina,genus,Bolivina subadvena sulphrensis,left_only,both
benthic_foraminfera,Bolivina subadvena(q),Bolivina,subadvena,,995,Bolivina,genus,Bolivina subadvena,left_only,both
benthic_foraminfera,Bolivina subangularis osagensis,Bolivina,subangularis,osagensis,995,Bolivina,genus,Bolivina subangularis osagensis,left_only,both
benthic_foraminfera,Bolivina sublobata,Bolivina,sublobata,,995,Bolivina,genus,Bolivina sublobata,left_only,both
benthic_foraminfera,Bolivina subspinescens,Bolivina,subspinescens,,995,Bolivina,genus,Bolivina subspinescens,left_only,both
benthic_foraminfera,Bolivina tectiformis,Bolivina,tectiformis,,995,Bolivina,genus,Bolivina tectiformis,left_only,both
benthic_foraminfera,Bolivina thalmani,Bolivina,thalmani,,995,Bolivina,genus,Bolivina thalmani,left_only,both
benthic_foraminfera,Bolivina thalmani (q),Bolivina,thalmani,,995,Bolivina,genus,Bolivina thalmani,left_only,both
benthic_foraminfera,Bolivina tongi filacostata,Bolivina,tongi,filacostata,995,Bolivina,genus,Bolivina tongi filacostata,left_only,both
benthic_foraminfera,Bolivina tortuosa,Bolivina,tortuosa,,995,Bolivina,genus,Bolivina tortuosa,left_only,both
benthic_foraminfera,Bolivina variablis,Bolivina,variablis,,995,Bolivina,genus,Bolivina variablis,left_only,both
benthic_foraminfera,Bolivina vaughani,Bolivina,vaughani,,995,Bolivina,genus,Bolivina vaughani,left_only,both
benthic_foraminfera,Bolivina woodringii,Bolivina,woodringii,,995,Bolivina,genus,Bolivina woodringii,left_only,both
benthic_foraminfera,Bolivina woodringii (q),Bolivina,woodringii,,995,Bolivina,genus,Bolivina woodringii,left_only,both
benthic_foraminfera,Bolivinita concavomoenia,Bolivinita,concavomoenia,,998,Bolivinita,genus,Bolivinita concavomoenia,left_only,both
benthic_foraminfera,Bolivinoides delicatula,Bolivinoides,delicatula,,999,Bolivinoides,genus,Bolivinoides delicatula,left_only,both
benthic_foraminfera,Bolivinoides delicatulus,Bolivinoides,delicatulus,,999,Bolivinoides,genus,Bolivinoides delicatulus,left_only,both
benthic_foraminfera,Bolivinoides sp.,Bolivinoides,sp.,,999,Bolivinoides,genus,Bolivinoides sp.,left_only,both
benthic_foraminfera,Bolivinopsis adamsi,Bolivinopsis,adamsi,,1000,Bolivinopsis,genus,Bolivinopsis adamsi,left_only,both
benthic_foraminfera,Bolivinopsis cubensis,Bolivinopsis,cubensis,,1000,Bolivinopsis,genus,Bolivinopsis cubensis,left_only,both
benthic_foraminfera,Bolivinopsis garlandi (q),Bolivinopsis,garlandi,,1000,Bolivinopsis,genus,Bolivinopsis garlandi,left_only,both
benthic_foraminfera,Bolivinopsis parvissima,Bolivinopsis,parvissima,,1000,Bolivinopsis,genus,Bolivinopsis parvissima,left_only,both
benthic_foraminfera,Bolivinopsis praelonga,Bolivinopsis,praelonga,,1000,Bolivinopsis,genus,Bolivinopsis praelonga,left_only,both
benthic_foraminfera,Bolivinopsis sp.,Bolivinopsis,sp.,,1000,Bolivinopsis,genus,Bolivinopsis sp.,left_only,both
