taxon_group,verbatim_name,name,genus modifier,genus name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,genus species,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,genus_taxon_id,genus_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name,subclass_taxon_id,subclass_taxon_name
benthic_forams,Aragonia sp. 2,,,Aragonia,,sp.,,2,,,865,Aragonia,genus,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Archaeoalveolina reucheli,,,Archaeoalveolina,,reucheli,,,,Archaeoalveolina reucheli,,,,,,,,,,,,,,,,,,,
benthic_forams,Archaias angulatus,,,Archaias,,angulatus,,,,Archaias angulatus,240887,Archaias angulatus,species,108195,Soritidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,875,Archaias,,,,
benthic_forams,Arenobulimina americana,,,Arenobulimina,,americana,,,,Arenobulimina americana,879,Arenobulimina,genus,112207,Globotextulariidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Arenobulimina cochleata,,,Arenobulimina,,cochleata,,,,Arenobulimina cochleata,879,Arenobulimina,genus,112207,Globotextulariidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Arenobulimina dorbignyi,,,Arenobulimina,,dorbignyi,,,,Arenobulimina dorbignyi,879,Arenobulimina,genus,112207,Globotextulariidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Arenobulimina sp. A,,,Arenobulimina,,sp.,,A,,,879,Arenobulimina,genus,112207,Globotextulariidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Arenobulimina sp.cf. A.chapmani,,,Arenobulimina,,sp.cf.,,A.chapmani,,,879,Arenobulimina,genus,112207,Globotextulariidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Arenoturrispirillina jeletzkyi,,,Arenoturrispirillina,,jeletzkyi,,,,Arenoturrispirillina jeletzkyi,885,Arenoturrispirillina,genus,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Articulina mayori,,,Articulina,,mayori,,,,Articulina mayori,890,Articulina,genus,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Aschemocella (?) (fragments),,,Aschemocella,,,,,(?) (fragments),,894,Aschemocella,genus,247332,Aschemocellidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Aschemocella carpathica,,,Aschemocella,,carpathica,,,,Aschemocella carpathica,894,Aschemocella,genus,247332,Aschemocellidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Aschemocella grandis,,,Aschemocella,,grandis,,,,Aschemocella grandis,894,Aschemocella,genus,247332,Aschemocellidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Aschemocella spp.,,,Aschemocella,,spp.,,,,,894,Aschemocella,genus,247332,Aschemocellidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Aschemocella spp. (incl. fragments),,,Aschemocella,,spp.,,,incl. fragments,,894,Aschemocella,genus,247332,Aschemocellidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Aschemocella/Dendrophrya latissima (fragments),,,Aschemocella/Dendrophrya,,latissima,,,fragments,Aschemocella/Dendrophrya latissima,,,,,,,,,,,,,,,,,,,
benthic_forams,Assilina sp.,,,Assilina,,sp.,,,,,897,Assilina,genus,103799,Nummulitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astacolus cf. ovatus,,,Astacolus,cf.,ovatus,,,,Astacolus ovatus,898,Astacolus,genus,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astacolus cf. richteri,,,Astacolus,cf.,richteri,,,,Astacolus richteri,898,Astacolus,genus,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astacolus cf. scitula,,,Astacolus,cf.,scitula,,,,Astacolus scitula,898,Astacolus,genus,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astacolus echigoensis,,,Astacolus,,echigoensis,,,,Astacolus echigoensis,898,Astacolus,genus,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astacolus incurvata,,,Astacolus,,incurvata,,,,Astacolus incurvata,898,Astacolus,genus,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astacolus insolitus,,,Astacolus,,insolitus,,,,Astacolus insolitus,898,Astacolus,genus,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astacolus jarvisi,,,Astacolus,,jarvisi,,,,Astacolus jarvisi,898,Astacolus,genus,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astacolus sp. A,,,Astacolus,,sp.,,A,,,898,Astacolus,genus,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Asterigerina marshallana,,,Asterigerina,,marshallana,,,,Asterigerina marshallana,899,Asterigerina,genus,241494,Asterigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Asterigerina tentoria,,,Asterigerina,,tentoria,,,,Asterigerina tentoria,899,Asterigerina,genus,241494,Asterigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Asterorbis rooki,,,Asterorbis,,rooki,,,,Asterorbis rooki,908,Asterorbis,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astrononion cf. echolsi,,,Astrononion,cf.,echolsi,,,,Astrononion echolsi,911,Astrononion,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astrononion gallowayi,,,Astrononion,,gallowayi,,,,Astrononion gallowayi,911,Astrononion,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astrononion hamadaense,,,Astrononion,,hamadaense,,,,Astrononion hamadaense,911,Astrononion,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astrononion novozealandicum,,,Astrononion,,novozealandicum,,,,Astrononion novozealandicum,911,Astrononion,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astrononion pusillum,,,Astrononion,,pusillum,,,,Astrononion pusillum,911,Astrononion,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astrononion schwageri,,,Astrononion,,schwageri,,,,Astrononion schwageri,911,Astrononion,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astrononion sp. 18,,,Astrononion,,sp.,,18,,,911,Astrononion,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astrononion sp.A,,,Astrononion,,sp.A,,,,,911,Astrononion,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astrononion stelligerum,,,Astrononion,,stelligerum,,,,Astrononion stelligerum,911,Astrononion,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Astrononion tumidum,,,Astrononion,,tumidum,,,,Astrononion tumidum,911,Astrononion,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Austrotrillina striata,,,Austrotrillina,,striata,,,,Austrotrillina striata,926,Austrotrillina,genus,155881,Austrotrillinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bacinella irregularis,,,Bacinella,,irregularis,,,,Bacinella irregularis,271165,Bacinella irregularis,species,,,,,,,7285,Problematica,325038,Animalia,7489,Bacinella,,,,
benthic_forams,Baggina ? sp.,,,Baggina,?,sp.,,,,,936,Baggina,genus,241044,Bagginidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Baggina philippinensis,,,Baggina,,philippinensis,,,,Baggina philippinensis,936,Baggina,genus,241044,Bagginidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Baggina sp. A,,,Baggina,,sp.,,A,,,936,Baggina,genus,241044,Bagginidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bandyella greatvalleyensis,,,Bandyella,,greatvalleyensis,,,,Bandyella greatvalleyensis,941,Bandyella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Barkerina sp.cf. B. barkerensis,,,Barkerina,,sp.cf.,,B. barkerensis,,,945,Barkerina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bathysiphon  annulatus,,,Bathysiphon,,,,annulatus,,,948,Bathysiphon,genus,113019,Bathysiphonidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bathysiphon brosgeri,,,Bathysiphon,,brosgeri,,,,Bathysiphon brosgeri,948,Bathysiphon,genus,113019,Bathysiphonidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bathysiphon capillaris,,,Bathysiphon,,capillaris,,,,Bathysiphon capillaris,948,Bathysiphon,genus,113019,Bathysiphonidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bathysiphon eocenica,,,Bathysiphon,,eocenica,,,,Bathysiphon eocenica,351869,Bathysiphon eocenica,species,113019,Bathysiphonidae,,,,,288974,Foraminifera,212476,Rhizaria,948,Bathysiphon,,,,
benthic_forams,Bathysiphon filiformis,,,Bathysiphon,,filiformis,,,,Bathysiphon filiformis,948,Bathysiphon,genus,113019,Bathysiphonidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bathysiphon microraphidus,,,Bathysiphon,,microraphidus,,,,Bathysiphon microraphidus,948,Bathysiphon,genus,113019,Bathysiphonidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bathysiphon sp. 1,,,Bathysiphon,,sp.,,1,,,948,Bathysiphon,genus,113019,Bathysiphonidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bathysiphon spp.,,,Bathysiphon,,spp.,,,,,948,Bathysiphon,genus,113019,Bathysiphonidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bdelloidina sp. cf. B. urgonensis,,,Bdelloidina,,sp.,cf.,B. urgonensis,,,949,Bdelloidina,genus,103760,Lituolidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Belorussiella sp.,,,Belorussiella,,sp.,,,,,952,Belorussiella,genus,112277,Verneuilinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Benthics agglutinated other,,,Benthics,,agglutinated,,other,,Benthics agglutinated,,,,,,,,,,,,,,,,,,,
benthic_forams,Benthics agglutinated tubes,,,Benthics,,agglutinated,,tubes,,Benthics agglutinated,,,,,,,,,,,,,,,,,,,
benthic_forams,Benthics miliolid,,,Benthics,,miliolid,,,,Benthics miliolid,,,,,,,,,,,,,,,,,,,
benthic_forams,Benthics nodosarids,,,Benthics,,nodosarids,,,,Benthics nodosarids,,,,,,,,,,,,,,,,,,,
benthic_forams,Benthics smaller subphotic,,,Benthics,,smaller,,subphotic,,Benthics smaller,,,,,,,,,,,,,,,,,,,
benthic_forams,Bermudezina aminaensis,,,Bermudezina,,aminaensis,,,,Bermudezina aminaensis,956,Bermudezina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Berthelina sp.,,,Berthelina,,sp.,,,,,957,Berthelina,genus,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Berthelinella sp.,,,Berthelinella,,sp.,,,,,958,Berthelinella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Biarritzina carpenteriaeformis,,,Biarritzina,,carpenteriaeformis,,,,Biarritzina carpenteriaeformis,961,Biarritzina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Biarritzina sp.,,,Biarritzina,,sp.,,,,,961,Biarritzina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bifarina fimbriata,,,Bifarina,,fimbriata,,,,Bifarina fimbriata,966,Bifarina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bifarina sp.,,,Bifarina,,sp.,,,,,966,Bifarina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolboforma aculeata,,,Bolboforma,,aculeata,,,,Bolboforma aculeata,435401,Bolboforma,genus,,,,,69590,Chrysophyceae,,,,,,,28595,Life,,
benthic_forams,Bolboforma capsula,,,Bolboforma,,capsula,,,,Bolboforma capsula,435401,Bolboforma,genus,,,,,69590,Chrysophyceae,,,,,,,28595,Life,,
benthic_forams,Bolboforma spp.,,,Bolboforma,,spp.,,,,,435401,Bolboforma,genus,,,,,69590,Chrysophyceae,,,,,,,28595,Life,,
benthic_forams,Boldia? sp.,,,Boldia?,,sp.,,,,,,,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina  aff. pondi,,,Bolivina,,,aff.,pondi,,,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina ? sp.,,,Bolivina,?,sp.,,,,,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina aff. liasica,,,Bolivina,aff.,liasica,,,,Bolivina liasica,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina amygdalaeformis,,,Bolivina,,amygdalaeformis,,,,Bolivina amygdalaeformis,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina anambra,,,Bolivina,,anambra,,,,Bolivina anambra,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina arctica,,,Bolivina,,arctica,,,,Bolivina arctica,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina arta,,,Bolivina,,arta,,,,Bolivina arta,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina barbata,,,Bolivina,,barbata,,,,Bolivina barbata,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina calvertensis,,,Bolivina,,calvertensis,,,,Bolivina calvertensis,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina cf. B. huneri,,,Bolivina,cf.,B.,,huneri,,Bolivina B.,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina cf. B. pseudoplicata,,,Bolivina,cf.,B.,,pseudoplicata,,Bolivina B.,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina cf. B. pseudoplicata (fine ornament),,,Bolivina,cf.,B.,,pseudoplicata,fine ornament,Bolivina B.,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina cf. B. pulchra,,,Bolivina,cf.,B.,,pulchra,,Bolivina B.,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina cf. silvestrina,,,Bolivina,cf.,silvestrina,,,,Bolivina silvestrina,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina cf. striatula,,,Bolivina,cf.,striatula,,,,Bolivina striatula,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina cf. subspinescens,,,Bolivina,cf.,subspinescens,,,,Bolivina subspinescens,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina cf. thalmanni,,,Bolivina,cf.,thalmanni,,,,Bolivina thalmanni,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina chirana,,,Bolivina,,chirana,,,,Bolivina chirana,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina costata,,,Bolivina,,costata,,,,Bolivina costata,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina earlandi,,,Bolivina,,earlandi,,,,Bolivina earlandi,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina floridana,,,Bolivina,,floridana,,,,Bolivina floridana,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina hantkeniana,,,Bolivina,,hantkeniana,,,,Bolivina hantkeniana,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina lowmanni,,,Bolivina,,lowmanni,,,,Bolivina lowmanni,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina maculata,,,Bolivina,,maculata,,,,Bolivina maculata,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina optima,,,Bolivina,,optima,,,,Bolivina optima,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina paula,,,Bolivina,,paula,,,,Bolivina paula,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina peregrina,,,Bolivina,,peregrina,,,,Bolivina peregrina,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina pseudopunctata,,,Bolivina,,pseudopunctata,,,,Bolivina pseudopunctata,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina pukeuriensis,,,Bolivina,,pukeuriensis,,,,Bolivina pukeuriensis,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina pulchra,,,Bolivina,,pulchra,,,,Bolivina pulchra,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina pygmaea,,,Bolivina,,pygmaea,,,,Bolivina pygmaea,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina rhomboidalis,,,Bolivina,,rhomboidalis,,,,Bolivina rhomboidalis,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina salvadorensis,,,Bolivina,,salvadorensis,,,,Bolivina salvadorensis,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina schwagerina,,,Bolivina,,schwagerina,,,,Bolivina schwagerina,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina semicostata,,,Bolivina,,semicostata,,,,Bolivina semicostata,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina seminuda humilis,,,Bolivina,,seminuda,,humilis,,Bolivina seminuda,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina silvestri,,,Bolivina,,silvestri,,,,Bolivina silvestri,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina sinuata,,,Bolivina,,sinuata,,,,Bolivina sinuata,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina sinuata alisoensis,,,Bolivina,,sinuata,,alisoensis,,Bolivina sinuata,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina sp. (crenulate/triangular shape),,,Bolivina,,sp.,,,crenulate/triangular shape,,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina sp. (inflated),,,Bolivina,,sp.,,,inflated,,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina sp. (slender),,,Bolivina,,sp.,,,slender,,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina sp. A aff. B. difformis,,,Bolivina,,sp.,,A aff. B. difformis,,,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina sp. cf. B. adventa,,,Bolivina,,sp.,cf.,B. adventa,,,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina sp. cf. B. earlandi,,,Bolivina,,sp.,cf.,B. earlandi,,,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina sp. cf. B. ignara,,,Bolivina,,sp.,cf.,B. ignara,,,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina sp. ex. gr. B. vaughani,,,Bolivina,,sp.,,ex. gr. B. vaughani,,,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina spinescens,,,Bolivina,,spinescens,,,,Bolivina spinescens,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina striatocola,,,Bolivina,,striatocola,,,,Bolivina striatocola,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina subangularis,,,Bolivina,,subangularis,,,,Bolivina subangularis,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina subangularis leneata,,,Bolivina,,subangularis,,leneata,,Bolivina subangularis,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina subreticulata,,,Bolivina,,subreticulata,,,,Bolivina subreticulata,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina tongi,,,Bolivina,,tongi,,,,Bolivina tongi,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivina villaverniensis,,,Bolivina,,villaverniensis,,,,Bolivina villaverniensis,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivinellina basisenta,,,Bolivinellina,,basisenta,,,,Bolivinellina basisenta,997,Bolivinellina,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivinellina californica,,,Bolivinellina,,californica,,,,Bolivinellina californica,997,Bolivinellina,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivinellina cuneata,,,Bolivinellina,,cuneata,,,,Bolivinellina cuneata,997,Bolivinellina,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivinellina ecuadorana,,,Bolivinellina,,ecuadorana,,,,Bolivinellina ecuadorana,997,Bolivinellina,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivinellina foraminata,,,Bolivinellina,,foraminata,,,,Bolivinellina foraminata,997,Bolivinellina,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivinellina girardensis,,,Bolivinellina,,girardensis,,,,Bolivinellina girardensis,997,Bolivinellina,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivinellina goudkoffi,,,Bolivinellina,,goudkoffi,,,,Bolivinellina goudkoffi,997,Bolivinellina,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivinellina humilis,,,Bolivinellina,,humilis,,,,Bolivinellina humilis,997,Bolivinellina,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivinellina humilis-rankini,,,Bolivinellina,,humilis-rankini,,,,Bolivinellina humilis-rankini,997,Bolivinellina,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivinellina pacifica,,,Bolivinellina,,pacifica,,,,Bolivinellina pacifica,997,Bolivinellina,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivinellina quadrata,,,Bolivinellina,,quadrata,,,,Bolivinellina quadrata,997,Bolivinellina,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivinellina rankini,,,Bolivinellina,,rankini,,,,Bolivinellina rankini,997,Bolivinellina,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivinellina seminuda,,,Bolivinellina,,seminuda,,,,Bolivinellina seminuda,997,Bolivinellina,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivinellina seminuda var.,,,Bolivinellina,,seminuda,var.,,,Bolivinellina seminuda,997,Bolivinellina,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
benthic_forams,Bolivinellina sp.,,,Bolivinellina,,sp.,,,,,997,Bolivinellina,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,,,
