Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Zone name (short),Zone name,Group abundance,Beella digitata,Dentoglobigerina altispira,Globigerina bulloides,Globigerina falconensis,Globigerina glutinata,Globigerinella calida,Globigerinella obesa,Globigerinella siphonifera,Globigerinoides conglobatus,Globigerinoides extremus,Globigerinoides fistulosus,Globigerinoides obliquus,Globigerinoides ruber (pink),Globigerinoides ruber (white),Globigerinoides sacculifer,Globoquadrina venezuelana,Globorotalia conoidea,Globorotalia conomiozea,Globorotalia crassaformis,Globorotalia crassula,Globorotalia flexuosa,Globorotalia hirsuta (dex),Globorotalia inflata,Globorotalia limbata,Globorotalia margaritae,Globorotalia menardii,Globorotalia merotumida,Globorotalia multicamerata,Globorotalia plesiotumida,Globorotalia pliozea,Globorotalia pseudomiocenica,Globorotalia puncticulata,Globorotalia scitula,Globorotalia sphericomiozea,Globorotalia tosaensis,Globorotalia truncatulinoides,Globorotalia tumida,Globorotaloides hexagona,"Globoturborotalita apertura (Cushman, 1918)",Globoturborotalita decoraperta,Globoturborotalita nepenthes,Globoturborotalita rubescens,"Globoturborotalita woodi (Jenkins, 1960)",Neogloboquadrina acostaensis,Neogloboquadrina dutertrei,Neogloboquadrina humerosa,Neogloboquadrina pachyderma (dextral),Neogloboquadrina pachyderma (sinistral),Orbulina universa,Pulleniatina obliquiloculata,Pulleniatina primalis,Sphaeroidinella dehiscens,Sphaeroidinellopsis kochi,Sphaeroidinellopsis seminulina,Tenuitella anfracta,preservation,File Data,Ship File Links,Shore File Links,Sample
361,U1474,A,16,16-4,H,4,W,70/72-FORAM,0,2,143.6,143.62,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,P [A104],R [A104],,,,,R [A104],R [A104],A [A104],,,,A [A104],A [A104],P [A104],,,P [A104],,,,F [A104],R [A104],,R [A104],,,,,R [A104],,P [A104],,,,,,R [A104],,,,,,,,,,F [A104],,,P [A104],,P [A104],,,,,,361-U1474A-16H-4-W 70/72-FORAM
361,U1474,A,16,16-5,H,5,W,70/72-FORAM,0,2,145.1,145.12,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,P [A104],,,F [A104],,,F [A104],R [A104],F [A104],,,,A [A104],A [A104],P [A104],,,,,,,R [A104],P [A104],,R [A104],,,,,R [A104],,,,P [A104],,,,F [A104],,,,F [A104],,R [A104],,,,R [A104],,P [A104],P [A104],,R [A104],,,,,,361-U1474A-16H-5-W 70/72-FORAM
361,U1474,A,16,16-6,H,6,W,70/72-FORAM,0,2,146.6,146.62,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,R [A104],R [A104],R [A104],,,R [A104],P [A104],A [A104],,,,A [A104],A [A104],,,,P [A104],,,,,P [A104],,R [A104],,,,,R [A104],,,,,,P [A104],,F [A104],,,,F [A104],R [A104],,,,,,R [A104],P [A104],P [A104],,R [A104],,,,,,361-U1474A-16H-6-W 70/72-FORAM
361,U1474,A,16,16-7,H,7,W,30/32-FORAM,0,2,147.32,147.34,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,R [A104],R [A104],,,,,F [A104],P [A104],A [A104],,,,,A [A104],P [A104],,,,,,,F [A104],P [A104],,,,,,,,,,,,,P [A104],,R [A104],,,,F [A104],R [A104],,,,,R [A104],,R [A104],P [A104],,R [A104],,,,,,361-U1474A-16H-7-W 30/32-FORAM
361,U1474,A,16,16-CC,H,CC,PAL,FORAM,0,5,148.07,148.12,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",F [A103],,R [A104],R [A104],,,,,,R [A104],R [A104],,F [A104],,,F [A104],R [A104],,,,,,,,,,F [A104],,R [A104],,,,,R [A104],,,,R [A104],,,,,,F [A104],R [A104],,R [A104],,,R [A104],,R [A104],,,R [A104],,,,,,361-U1474A-16H-CC-PAL-FORAM
361,U1474,A,17,17-1,H,1,W,70/72-FORAM,0,2,148.6,148.62,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",C [A103],,P [A104],R [A104],R [A104],R [A104],,,R [A104],P [A104],A [A104],,,,,,,,,,,,,F [A104],,,R [A104],,,,,P [A104],,,,,,F [A104],,R [A104],,,,,,,R [A104],R [A104],,F [A104],,,,,,,,,,,361-U1474A-17H-1-W 70/72-FORAM
361,U1474,A,17,17-2,H,2,W,70/72-FORAM,0,2,150.1,150.12,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,F [A104],,P [A104],,,,,R [A104],A [A104],,R [A104],,F [A104],F [A104],R [A104],,,R [A104],,,,F [A104],R [A104],,R [A104],,,,,R [A104],,,,,,,,,,,,R [A104],R [A104],,,,,F [A104],,,R [A104],,F [A104],,,,,,361-U1474A-17H-2-W 70/72-FORAM
361,U1474,A,17,17-3,H,3,W,74/76-FORAM,0,2,151.64,151.66,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,F [A104],R [A104],,F [A104],,,,,A [A104],,R [A104],,R [A104],A [A104],,,,R [A104],,,,F [A104],R [A104],,,,P [A104],,,R [A104],,,,,,F [A104],,F [A104],,,,,F [A104],,,,,,P [A104],,R [A104],,R [A104],,,,,,361-U1474A-17H-3-W 74/76-FORAM
361,U1474,A,17,17-4,H,4,W,70/72-FORAM,0,2,153.12,153.14,,PL2 [G12],"PL2 - Globorotalia margaritae Highest Occurrence Zone (Gradstein et al., 2012)",A [A103],,,R [A104],,F [A104],,,,,A [A104],,R [A104],,R [A104],A [A104],,,,R [A104],,,,F [A104],R [A104],,R [A104],,,,,R [A104],,,,,,,,,,,,R [A104],F [A104],R [A104],,,,F [A104],,,R [A104],,R [A104],,,,,,361-U1474A-17H-4-W 70/72-FORAM
361,U1474,A,17,17-5,H,5,W,70/72-FORAM,0,2,154.62,154.64,,PL2 [G12],"PL2 - Globorotalia margaritae Highest Occurrence Zone (Gradstein et al., 2012)",C [A103],,R [A104],,,,,,,A [A104],A [A104],,R [A104],,F [A104],A [A104],R [A104],,,F [A104],,P [A104],,F [A104],P [A104],,,,,,,R [A104],,,,,,F [A104],R [A104],,,,,,R [A104],R [A104],,,,,,,R [A104],,R [A104],,,,,,361-U1474A-17H-5-W 70/72-FORAM
361,U1474,A,17,17-6,H,6,W,26/28-FORAM,0,2,155.69,155.71,,PL2 [G12],"PL2 - Globorotalia margaritae Highest Occurrence Zone (Gradstein et al., 2012)",C [A103],,F [A104],F [A104],,F [A104],,,,,F [A104],,,,F [A104],F [A104],,,,F [A104],,P [A104],,F [A104],P [A104],,R [A104],,,,,R [A104],,,,,,P [A104],,,,,,F [A104],,P [A104],,,,R [A104],F [A104],,P [A104],,P [A104],,,,,,361-U1474A-17H-6-W 26/28-FORAM
361,U1474,A,17,17-7,H,7,W,20/22-FORAM,0,2,157.14,157.16,,PL2 [G12],"PL2 - Globorotalia margaritae Highest Occurrence Zone (Gradstein et al., 2012)",C [A103],,R [A104],,R [A104],,,,R [A104],F [A104],F [A104],,,,,A [A104],,,,,,,,F [A104],R [A104],,,,,,,R [A104],,R [A104],,,,,,R [A104],,,,F [A104],F [A104],R [A104],,,,R [A104],,,P [A104],,R [A104],,,,,,361-U1474A-17H-7-W 20/22-FORAM
361,U1474,A,17,17-CC,H,CC,PAL,FORAM,0,5,157.95,158,,PL2 [G12],"PL2 - Globorotalia margaritae Highest Occurrence Zone (Gradstein et al., 2012)",F [A103],,F [A104],R [A104],R [A104],F [A104],,,,R [A104],F [A104],,,,,F [A104],,,R [A104],,,F [A104],,,F [A104],,,,,P [A104],,,,,,,,R [A104],,,,,,,,,R [A104],,,F [A104],,R [A104],R [A104],,R [A104],,,,,,361-U1474A-17H-CC-PAL-FORAM
361,U1474,A,18,18-1,H,1,W,70/72-FORAM,0,2,158.1,158.12,,PL2 [G12],"PL2 - Globorotalia margaritae Highest Occurrence Zone (Gradstein et al., 2012)",A [A103],,R [A104],F [A104],,F [A104],,,F [A104],,A [A104],,F [A104],,,F [A104],,,,R [A104],,,,R [A104],R [A104],,R [A104],,,,,R [A104],R [A104],R [A104],,,,R [A104],R [A104],R [A104],R [A104],,,F [A104],R [A104],,F [A104],R [A104],,R [A104],,R [A104],,,R [A104],R [A104],,,,,361-U1474A-18H-1-W 70/72-FORAM
361,U1474,A,18,18-2,H,2,W,70/72-FORAM,0,2,159.6,159.62,,PL2 [G12],"PL2 - Globorotalia margaritae Highest Occurrence Zone (Gradstein et al., 2012)",A [A103],,F [A104],F [A104],,F [A104],,,F [A104],R [A104],F [A104],,F [A104],,,F [A104],,,,R [A104],,,,,R [A104],,R [A104],,R [A104],,,R [A104],,,,,,R [A104],R [A104],R [A104],R [A104],,,R [A104],,,F [A104],F [A104],,R [A104],,R [A104],,,R [A104],,,,,,361-U1474A-18H-2-W 70/72-FORAM
361,U1474,A,18,18-3,H,3,W,70/72-FORAM,0,2,161.1,161.12,,PL2 [G12],"PL2 - Globorotalia margaritae Highest Occurrence Zone (Gradstein et al., 2012)",C [A103],,F [A104],F [A104],,F [A104],,,R [A104],,,,F [A104],,,F [A104],R [A104],,R [A104],,,R [A104],,,,,F [A104],,R [A104],,,R [A104],,,,,,R [A104],,,,,,F [A104],,,F [A104],F [A104],,R [A104],R [A104],,,,R [A104],,,,,,361-U1474A-18H-3-W 70/72-FORAM
361,U1474,A,18,18-4,H,4,W,70/72-FORAM,0,2,162.6,162.62,,PL2 [G12],"PL2 - Globorotalia margaritae Highest Occurrence Zone (Gradstein et al., 2012)",F [A103],,R [A104],F [A104],,F [A104],,,,,F [A104],,F [A104],,,F [A104],,,F [A104],,,,,,,,F [A104],,,,,,R [A104],R [A104],,,,,R [A104],R [A104],,,,R [A104],R [A104],,F [A104],,,,R [A104],,,,R [A104],,,,,,361-U1474A-18H-4-W 70/72-FORAM
361,U1474,A,18,18-5,H,5,W,70/72-FORAM,0,2,164.1,164.12,,PL2 [G12],"PL2 - Globorotalia margaritae Highest Occurrence Zone (Gradstein et al., 2012)",C [A103],,,R [A104],R [A104],F [A104],,,,R [A104],F [A104],,,,,R [A104],,,,,,,,,,,R [A104],,,,,,R [A104],,,,,R [A104],,R [A104],,,,F [A104],,,F [A104],,,R [A104],,F [A104],,,R [A104],,,,,,361-U1474A-18H-5-W 70/72-FORAM
361,U1474,A,18,18-6,H,6,W,70/72-FORAM,0,2,165.6,165.62,,PL2 [G12],"PL2 - Globorotalia margaritae Highest Occurrence Zone (Gradstein et al., 2012)",C [A103],,R [A104],,R [A104],F [A104],,,,,F [A104],,,,,,F [A104],,,,,,,,,R [A104],,,,,,,,,F [A104],,,R [A104],,F [A104],R [A104],R [A104],,F [A104],,,F [A104],R [A104],,,,R [A104],R [A104],,R [A104],,,,,,361-U1474A-18H-6-W 70/72-FORAM
361,U1474,A,18,18-CC,H,CC,PAL,FORAM,0,5,167.31,167.36,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",R [A103],,,R [A104],,F [A104],,,R [A104],R [A104],,,F [A104],,,,,,,R [A104],,,,,R [A104],R [A104],,R [A104],,,,,,R [A104],,,,R [A104],,F [A104],A [A104],R [A104],,A [A104],R [A104],,R [A104],R [A104],,R [A104],,R [A104],,,R [A104],,,,,,361-U1474A-18H-CC-PAL-FORAM
361,U1474,A,19,19-CC,H,CC,PAL,FORAM,0,5,176.77,176.82,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",R [A103],,R [A104],,,R [A104],,,R [A104],,F [A104],,,,,F [A104],,,R [A104],,,,,,,R [A104],,,,,R [A104],,,R [A104],,,,,R [A104],,,F [A104],,F [A104],R [A104],,F [A104],R [A104],R [A104],R [A104],,,R [A104],,R [A104],,,,,,361-U1474A-19H-CC-PAL-FORAM
361,U1474,A,20,20-1,H,1,W,70/72-FORAM,0,2,177.1,177.12,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",F [A103],,P [A104],,,,,,R [A104],P [A104],P [A104],,,,,R [A104],P [A104],,,,,,,,P [A104],,,,,,,P [A104],,,,,,,,,,R [A104],,R [A104],,,,,,F [A104],,P [A104],P [A104],P [A104],R [A104],,,,,,361-U1474A-20H-1-W 70/72-FORAM
361,U1474,A,20,20-2,H,2,W,70/72-FORAM,0,2,178.6,178.62,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",F [A103],,,R [A104],R [A104],R [A104],,,P [A104],R [A104],R [A104],,,,,F [A104],,,,,,,,,P [A104],P [A104],R [A104],,,,,P [A104],,,,,,,,,,F [A104],,F [A104],,,,,,,F [A104],,P [A104],,F [A104],,,,,,361-U1474A-20H-2-W 70/72-FORAM
361,U1474,A,20,20-3,H,3,W,90/92-FORAM,0,2,180.3,180.32,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",F [A103],,P [A104],R [A104],,R [A104],,,R [A104],,R [A104],,,,,F [A104],P [A104],,,,,,,,,P [A104],,,,,,,,,,,,,,,,F [A104],,F [A104],,,,P [A104],,F [A104],,P [A104],P [A104],P [A104],F [A104],,,,,,361-U1474A-20H-3-W 90/92-FORAM
361,U1474,A,20,20-4,H,4,W,70/72-FORAM,0,2,181.6,181.62,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",F [A103],,P [A104],,R [A104],R [A104],,P [A104],R [A104],P [A104],R [A104],,,,,F [A104],P [A104],,,,,,,,P [A104],,,,,,,,,,,,,P [A104],,,,R [A104],,R [A104],P [A104],,,P [A104],,,,P [A104],,P [A104],P [A104],,,,,,361-U1474A-20H-4-W 70/72-FORAM
361,U1474,A,20,20-5,H,5,W,80/82-FORAM,0,2,183.19,183.21,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",C [A103],,P [A104],,,,,,F [A104],P [A104],A [A104],,,,R [A104],A [A104],P [A104],,,,,,,,P [A104],,R [A104],,,,P [A104],R [A104],,,,,,P [A104],,,,F [A104],,A [A104],,,,,,R [A104],,P [A104],R [A104],P [A104],R [A104],,,,,,361-U1474A-20H-5-W 80/82-FORAM
361,U1474,A,20,20-6,H,6,W,70/72-FORAM,0,2,184.59,184.61,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",C [A103],,P [A104],,,F [A104],,P [A104],R [A104],,F [A104],,,,,A [A104],P [A104],,,,,,,,P [A104],P [A104],,,,,R [A104],R [A104],,P [A104],,,,,,,,R [A104],,A [A104],F [A104],,,,,R [A104],R [A104],P [A104],R [A104],,R [A104],,,,,,361-U1474A-20H-6-W 70/72-FORAM
361,U1474,A,20,20-7,H,7,W,28/30-FORAM,0,2,185.67,185.69,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",R [A103],,P [A104],,,,,,P [A104],,P [A104],,,,R [A104],R [A104],,,,,,,,,,P [A104],R [A104],,,,P [A104],,,,,,,,,,,R [A104],,R [A104],,,,,,R [A104],,,P [A104],,P [A104],,,,,,361-U1474A-20H-7-W 28/30-FORAM
361,U1474,A,20,20-CC,H,CC,PAL,FORAM,0,5,186.46,186.51,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",R [A103],,R [A104],,,,,,R [A104],,F [A104],,R [A104],,,F [A104],R [A104],,,,,,,,R [A104],,,,,R [A104],R [A104],R [A104],,,,,,,,,,F [A104],,F [A104],R [A104],,,F [A104],,R [A104],,R [A104],,,F [A104],,,,,,361-U1474A-20H-CC-PAL-FORAM
361,U1474,A,21,21-1,H,1,W,70/72-FORAM,0,2,186.6,186.62,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",R [A103],,P [A104],,R [A104],R [A104],,P [A104],R [A104],,R [A104],,,,,R [A104],P [A104],,,,,,,,,,,,,,,R [A104],,,,,,P [A104],,R [A104],,P [A104],,R [A104],,,,P [A104],,R [A104],,,P [A104],,P [A104],,,,,,361-U1474A-21H-1-W 70/72-FORAM
361,U1474,A,21,21-2,H,2,W,70/72-FORAM,0,2,188.1,188.12,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",R [A103],,,,,,,,R [A104],P [A104],,,,,P [A104],R [A104],,,,,,,,,,P [A104],R [A104],,,,P [A104],R [A104],P [A104],,,,,P [A104],,R [A104],,,,R [A104],P [A104],P [A104],,P [A104],,R [A104],P [A104],,,,R [A104],,,,,,361-U1474A-21H-2-W 70/72-FORAM
361,U1474,A,21,21-3,H,3,W,70/72-FORAM,0,2,189.59,189.61,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",R [A103],,,,,R [A104],,P [A104],P [A104],P [A104],P [A104],,,,P [A104],R [A104],R [A104],,,,,,,,,,,,,,P [A104],,,,,,,P [A104],,R [A104],,P [A104],,R [A104],P [A104],,,,,R [A104],,P [A104],,,R [A104],,,,,,361-U1474A-21H-3-W 70/72-FORAM
361,U1474,A,21,21-4,H,4,W,70/72-FORAM,0,2,191.09,191.11,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",R [A103],,,,,R [A104],,,R [A104],,F [A104],,,,F [A104],F [A104],R [A104],,R [A104],,,,,,,,R [A104],,,,,,,,,,,R [A104],,,,F [A104],,,,,,,,R [A104],,,R [A104],R [A104],F [A104],,,,,,361-U1474A-21H-4-W 70/72-FORAM
361,U1474,A,21,21-5,H,5,W,70/72-FORAM,0,2,192.58,192.6,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",R [A103],,,,,,,,R [A104],,F [A104],,,,,,R [A104],,R [A104],,,,,,,,,,,,,R [A104],,,,,,R [A104],,,,F [A104],,,,,,R [A104],,F [A104],R [A104],,,,F [A104],,,,,,361-U1474A-21H-5-W 70/72-FORAM
361,U1474,A,21,21-6,H,6,W,70/72-FORAM,0,2,194.08,194.1,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",R [A103],,R [A104],,,,,,,R [A104],,,,,,F [A104],R [A104],,,,,,,,,,R [A104],,,,R [A104],R [A104],,,,,,,,R [A104],,,,,,,,R [A104],,R [A104],,,,,R [A104],,,,,,361-U1474A-21H-6-W 70/72-FORAM
361,U1474,A,21,21-7,H,7,W,28/30-FORAM,0,2,195.14,195.16,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",R [A103],,,,,,,,,R [A104],R [A104],,,,,,,,,,,,,,,,R [A104],,,,,,,,,,,,R [A104],,,F [A104],,,,,,R [A104],,R [A104],,,,,F [A104],,,,,,361-U1474A-21H-7-W 28/30-FORAM
361,U1474,A,21,21-CC,H,CC,PAL,FORAM,0,5,195.87,195.92,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",C [A103],,,R [A104],,P [A104],,,,R [A104],,,,,P [A104],P [A104],R [A104],,R [A104],,,,,P [A104],P [A104],,R [A104],,P [A104],,,,,R [A104],,,,R [A104],,R [A104],,,,F [A104],F [A104],,,,,,,,R [A104],,R [A104],,,,,,361-U1474A-21H-CC-PAL-FORAM
361,U1474,A,22,22-1,H,1,W,70/72-FORAM,0,2,196.1,196.12,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",R [A103],,,,,,,,,F [A104],R [A104],,,,,F [A104],,,,,,,,,,R [A104],,,,,,R [A104],,R [A104],,,,,,,,,,,,,,,R [A104],F [A104],,R [A104],,,,,,,,,361-U1474A-22H-1-W 70/72-FORAM
361,U1474,A,22,22-2,H,2,W,70/72-FORAM,0,2,197.6,197.62,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",R [A103],,R [A104],R [A104],,,,,,,,,,,,F [A104],R [A104],,R [A104],,,,,,,,,,,R [A104],,R [A104],,,,,,,,,,A [A104],,A [A104],,,F [A104],,,F [A104],,,,,R [A104],,,,,,361-U1474A-22H-2-W 70/72-FORAM
361,U1474,A,22,22-3,H,3,W,70/72-FORAM,0,2,199.11,199.13,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",R [A103],,P [A104],P [A104],,,,,,,F [A104],,,,,F [A104],P [A104],,P [A104],,,,,,,,,,,,,,,,,,,,,,,A [A104],,,,,P [A104],,,R [A104],,,,,P [A104],,,,,,361-U1474A-22H-3-W 70/72-FORAM
361,U1474,A,22,22-4,H,4,W,70/72-FORAM,0,2,200.62,200.64,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",R [A103],,P [A104],,,,,,,p [A104],P [A104],,,,,P [A104],,,P [A104],,,,,,,,,,,,,,,,,,,P [A104],,,,P [A104],,P [A104],,,P [A104],,,P [A104],,,,,P [A104],,,,,,361-U1474A-22H-4-W 70/72-FORAM
361,U1474,A,22,22-5,H,5,W,70/72-FORAM,0,2,202.13,202.15,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",R [A103],,,,,,,,,,P [A104],,,,,P [A104],,,,,,,,,,,P [A104],,,,,,,,,,,,,,,P [A104],,,,,P [A104],,,,,,,,P [A104],,,,,,361-U1474A-22H-5-W 70/72-FORAM
361,U1474,A,22,22-6,H,6,W,70/72-FORAM,0,2,203.64,203.66,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",R [A103],,,F [A104],,F [A104],,,,R [A104],F [A104],,,,,,,,F [A104],,,,,,,,,,,,,,,,,,,,,,,R [A104],,,,,,,R [A104],R [A104],,,,,F [A104],,,,,,361-U1474A-22H-6-W 70/72-FORAM
361,U1474,A,22,22-7,H,7,W,28/30-FORAM,0,2,204.72,204.74,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",F [A103],,,,,,,,,,,,,,,P [A104],,,,,,,,,,,,,,,,,,,,,,,,,,P [A104],,P [A104],,,F [A104],,,P [A104],,,,,P [A104],,,,,,361-U1474A-22H-7-W 28/30-FORAM
361,U1474,A,22,22-CC,H,CC,PAL,FORAM,0,5,205.31,205.36,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",C [A103],,,,,,,,,P [A104],,,,,R [A104],,,,,,,,,,,P [A104],,,,,,P [A104],,,,,,P [A104],,,,F [A104],,R [A104],P [A104],P [A104],P [A104],,,F [A104],R [A104],,R [A104],,F [A104],,,,,,361-U1474A-22H-CC-PAL-FORAM
361,U1474,A,23,23-2,H,2,W,70/72-FORAM,0,2,207.1,207.12,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",F [A103],,,,,,,,,R [A104],F [A104],,,,,F [A104],,,R [A104],,,,,,,,R [A104],,,,,,,,,,,R [A104],,,,A [A104],,A [A104],R [A104],,R [A104],,,R [A104],,,,,F [A104],,,,,,361-U1474A-23H-2-W 70/72-FORAM
361,U1474,A,23,23-4,H,4,W,70/72-FORAM,0,2,210.1,210.12,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",F [A103],,,F [A104],,,,R [A104],R [A104],,F [A104],,,,,R [A104],,,R [A104],,,,,,,,F [A104],,,,R [A104],,,,,,,R [A104],,F [A104],,R [A104],,A [A104],R [A104],,,R [A104],,R [A104],,,,,F [A104],,,,,,361-U1474A-23H-4-W 70/72-FORAM
361,U1474,A,23,23-5,H,5,W,70/72-FORAM,0,2,211.59,211.61,,PL1 (Indo-Pacific) [G12],"PL1 (Atlantic) - Globorotalia tumida/Globoturborotalita nepenthes Concurrent-range Zone (Atlantic) (Gradstein et al., 2012)",F [A103],,,R [A104],,,,,,R [A104],F [A104],,,,,R [A104],,,,,,,,,,,R [A104],,,R [A104],,R [A104],,,,,,R [A104],,F [A104],,,,F [A104],R [A104],,,R [A104],,R [A104],,,,,R [A104],,,,,,361-U1474A-23H-5-W 70/72-FORAM
361,U1474,A,23,23-CC,H,CC,PAL,FORAM,0,5,214.87,214.92,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",C [A103],,,,,,,,,,,,,,P [A104],R [A104],R [A104],,F [A104],,,,,P [A104],,,R [A104],,,,,P [A104],P [A104],,,,,,,R [A104],,R [A104],,R [A104],P [A104],,,,,,,,R [A104],,,,,,,,361-U1474A-23H-CC-PAL-FORAM
