leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
59,448,,1,2,11.0,13.0,0.00,1.62, 1,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,PRESENT,  ,1,c81553ac6322bd237702ccfcda25d0e7,59-448-1-2
59,448,,4,5,77.0,79.0,24.00,30.78,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0100,Dorcadospyris forcipata,RARE,  ,1,872f56062c7daf33d410177375c78bbb,59-448-4-5
59,448,,4,5,77.0,79.0,24.00,30.78,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0180,Dorcadospyris simplex,COMMON,  ,1,f52ae60cdb59c8e9b1495c977c6e7bf5,59-448-4-5
59,448,,4,5,77.0,79.0,24.00,30.78,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,COMMON,  ,1,e820d9295fe4fb1bc898d34d572a813e,59-448-4-5
59,448,,4,5,77.0,79.0,24.00,30.78,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RSTIO0090,Stichocorys wolfii,ABUNDANT,  ,2,9b0ffd9ddcda340e5533af21739b469c,59-448-4-5
59,448,,4,CC,,,24.00,33.10,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,POOL,NO AGE GIVEN,582,RCALC0050,Calocycletta costata,RARE,  ,1,adfc5636acfd4a4cf286a0d28733cbfb,59-448-4-CC
59,448,,4,CC,,,24.00,33.10,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,POOL,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,RARE,  ,1,21218e61e730d3b4ccc20c1a2fe5f7e7,59-448-4-CC
59,448,,4,CC,,,24.00,33.10,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,FEW,  ,1,079633ba5b57d5bde641bfb80f1f9ee2,59-448-4-CC
59,448,,4,CC,,,24.00,33.10,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,POOL,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,FEW,  ,1,f91416c4439b61ec553fad1018da3224,59-448-4-CC
59,448,,4,CC,,,24.00,33.10,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,POOL,NO AGE GIVEN,582,RCANN0100,Cannartus violina,FEW,  ,1,31d9aec30cd5e9ff36bf134bc1cf8e2e,59-448-4-CC
59,448,,4,CC,,,24.00,33.10,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,POOL,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,FEW,  ,1,50e48968fac1df6100365bbe7e630eb2,59-448-4-CC
59,448,,4,CC,,,24.00,33.10,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,POOL,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,FEW,  ,1,4b030ffc2edc8aaeb571a0d16db8fd0c,59-448-4-CC
59,448,,4,CC,,,24.00,33.10,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,PRESENT,  ,1,06b625d71a140e1f8db77aa564235131,59-448-4-CC
59,448,,4,CC,,,24.00,33.10,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,POOL,NO AGE GIVEN,582,RDORC0180,Dorcadospyris simplex,COMMON,  ,1,2fe0f2e8c6cd5a89b2f20262db4c6950,59-448-4-CC
59,448,,4,CC,,,24.00,33.10,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,POOL,NO AGE GIVEN,582,RLYCO0090,Lychnocanoma elongata,PRESENT,  ,1,91e352e7fca72f23500535d2336c6e78,59-448-4-CC
59,448,,4,CC,,,24.00,33.10,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,POOL,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,COMMON,  ,2,11fb0566c2f8499a3eee0d24f65726d0,59-448-4-CC
59,448,,4,CC,,,24.00,33.10,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,POOL,NO AGE GIVEN,582,RSTIO0090,Stichocorys wolfii,COMMON,  ,2,768a05e3fcf4065ef4f30704e027b76b,59-448-4-CC
59,448,,5,1,77.0,79.0,33.50,34.28,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,FEW,  ,1,ac4425399646b65755dcaa9f0a405f9d,59-448-5-1
59,448,,5,1,77.0,79.0,33.50,34.28,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1,56712ae7af1d862e23c755cc17d6babe,59-448-5-1
59,448,,5,1,77.0,79.0,33.50,34.28,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,PRESENT,  ,1,484b5c3b664fc50cd51ef1b183f9524a,59-448-5-1
59,448,,5,1,77.0,79.0,33.50,34.28,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0100,Cannartus violina,RARE,  ,1,57953089bde9fdd128fbaa2505fff274,59-448-5-1
59,448,,5,1,77.0,79.0,33.50,34.28,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,RARE,  ,1,65f096e205b1d1cc92d6a9a07da88361,59-448-5-1
59,448,,5,1,77.0,79.0,33.50,34.28,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,RARE,  ,1,7464eb97f9b8b82e1816ce09aa055c39,59-448-5-1
59,448,,5,1,77.0,79.0,33.50,34.28,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,RARE,  ,1,34fb2caa2ab1c757d42806cec9d3c068,59-448-5-1
59,448,,5,1,77.0,79.0,33.50,34.28,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0180,Dorcadospyris simplex,COMMON,  ,1,9d64326b3f9df346b39505caaff60fdf,59-448-5-1
59,448,,5,1,77.0,79.0,33.50,34.28,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,RARE,  ,1,11b34d2a42aa5cc0ec8ef2f635ad7e07,59-448-5-1
59,448,,5,1,77.0,79.0,33.50,34.28,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RSTIO0090,Stichocorys wolfii,RARE,  ,1,444db2f2e023248b96c531e8457de81d,59-448-5-1
59,448,,5,CC,,,33.50,35.00,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCALC0050,Calocycletta costata,RARE,  ,1,78fe22dc8a9dd06327dcc8e215683c2d,59-448-5-CC
59,448,,5,CC,,,33.50,35.00,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCALC0080,Calocycletta serrata,PRESENT,  ,1,3c5c59b8fcf6a34cae99799364960325,59-448-5-CC
59,448,,5,CC,,,33.50,35.00,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,RARE,  ,1,69cf041fdd003d94c296cbf8a4cae0d5,59-448-5-CC
59,448,,5,CC,,,33.50,35.00,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1,e66a99e84f3411595327694fb816626f,59-448-5-CC
59,448,,5,CC,,,33.50,35.00,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,PRESENT,  ,1,d6d870b5ab3441f8efd5dc41b457a42f,59-448-5-CC
59,448,,5,CC,,,33.50,35.00,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCANN0100,Cannartus violina,RARE,  ,1,c25492bca6a9a7d013685a88f2c506d4,59-448-5-CC
59,448,,5,CC,,,33.50,35.00,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,RARE,  ,1,4f7b3009faedc489884b7e9aae1957da,59-448-5-CC
59,448,,5,CC,,,33.50,35.00,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,RARE,  ,1,c1b1b749e86b619d3576ee5873327a43,59-448-5-CC
59,448,,5,CC,,,33.50,35.00,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,RARE,  ,1,7152e2dfbfcefdb028bc02921d79a2a3,59-448-5-CC
59,448,,5,CC,,,33.50,35.00,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0100,Dorcadospyris forcipata,RARE,  ,1,0ba8e4402d599cd88de9b1b8b5f4a6c2,59-448-5-CC
59,448,,5,CC,,,33.50,35.00,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0180,Dorcadospyris simplex,RARE,  ,2,6686d89eb324867c65a6cee0eabde35a,59-448-5-CC
59,448,,5,CC,,,33.50,35.00,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,RARE,  ,2,e9a53efd793c73c6e46cda9eb07871d4,59-448-5-CC
59,448,,6,1,75.0,77.0,43.00,43.76, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCALC0080,Calocycletta serrata,RARE,  ,1,4890b8456fca03c74ec4030f5acbdc7e,59-448-6-1
59,448,,6,1,75.0,77.0,43.00,43.76, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,RARE,  ,1,7ce348454036261d83bc28201bd70e8a,59-448-6-1
59,448,,6,1,75.0,77.0,43.00,43.76, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1,9489f94a881c3e4e309583f676bc0d6e,59-448-6-1
59,448,,6,1,75.0,77.0,43.00,43.76, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,RARE,  ,1,a1d5220a34f3065bdfb01f38b20e24ae,59-448-6-1
59,448,,6,1,75.0,77.0,43.00,43.76, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,COMMON,  ,1,f246f4964f061e803de251fa9fdab79f,59-448-6-1
59,448,,6,1,75.0,77.0,43.00,43.76, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,FEW,  ,1,0a07c0dd8b377703e250c59414ab14aa,59-448-6-1
59,448,,6,1,75.0,77.0,43.00,43.76, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0180,Dorcadospyris simplex,COMMON,  ,1,dac6c6abac45d247095815a1c2f2b90a,59-448-6-1
59,448,,6,3,5.0,7.0,43.00,46.06, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,PRESENT,  ,1,47a6fed29d26c10f3fc8e7ecbdbcbe51,59-448-6-3
59,448,,6,3,5.0,7.0,43.00,46.06, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,PRESENT,  ,1,5a6ac643995d0e31eea23726867bf143,59-448-6-3
59,448,,6,3,5.0,7.0,43.00,46.06, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,PRESENT,  ,1,e56ecdd27b295dfe9f74d3cadad309b7,59-448-6-3
59,448,,6,4,4.0,6.0,43.00,47.55, 6,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCALC0080,Calocycletta serrata,RARE,  ,1,eb6b46ce277c7066a803540190dbb025,59-448-6-4
59,448,,6,4,4.0,6.0,43.00,47.55, 6,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,RARE,  ,1,6f2972736ed9ad24f360066464ba1ee3,59-448-6-4
59,448,,6,4,4.0,6.0,43.00,47.55, 6,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1,7b0c4c932618cf98a2d29985a3e56fc2,59-448-6-4
59,448,,6,4,4.0,6.0,43.00,47.55, 6,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,COMMON,  ,1,869d9fdb9f73911cc8afeb76a1f9292a,59-448-6-4
59,448,,6,4,4.0,6.0,43.00,47.55, 6,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,RARE,  ,1,ff869a377a4d64ebfe5479bd136a410a,59-448-6-4
59,448,,6,4,4.0,6.0,43.00,47.55, 6,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0180,Dorcadospyris simplex,COMMON,  ,1,764eef09b547a48b5cbb674fe8144ceb,59-448-6-4
59,448,,6,CC,,,43.00,49.24, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,COMMON,  ,1,578aef3c0e89a58477841e422739d2e5,59-448-6-CC
59,448,,6,CC,,,43.00,49.24, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCALC0080,Calocycletta serrata,COMMON,  ,1,15d9a133ed48c78c47a12e898f724235,59-448-6-CC
59,448,,6,CC,,,43.00,49.24, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1,4e2606e2c25d48dd42b6b309173ad0ce,59-448-6-CC
59,448,,6,CC,,,43.00,49.24, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,FEW,  ,1,ab3aeb31eb03ebe0a695d35d50ab42c6,59-448-6-CC
59,448,,6,CC,,,43.00,49.24, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,COMMON,  ,1,efa41f00320e65f1c2f5daf8fe914eb6,59-448-6-CC
59,448,,6,CC,,,43.00,49.24, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1,b81ab857e949b9867b966d1d315919d7,59-448-6-CC
59,448,,6,CC,,,43.00,49.24, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,RARE,  ,1,e8318041497876253c53f013237a1d1a,59-448-6-CC
59,448,,6,CC,,,43.00,49.24, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0180,Dorcadospyris simplex,FEW,  ,1,6757f2481b09fc6e75c055746965c826,59-448-6-CC
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,RARE,  ,1,88156619f2d70af518b0f60795dc027f,59-448-7-1
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCALC0080,Calocycletta serrata,COMMON,  ,1,dee74ce40ae1d3ab0674fb33ed19eefb,59-448-7-1
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1,8b6247eb401bfdb9eb7a42cd0d8ca095,59-448-7-1
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,FEW,  ,1,31dae03c57cc0f199536d998c042c0f9,59-448-7-1
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,COMMON,  ,1,8497a8cfffd130ded0d7609a838fb9cb,59-448-7-1
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1,7a588aedfc17174459a18bf98280592f,59-448-7-1
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RDORC0180,Dorcadospyris simplex,RARE,  ,1,f50cfd1c2b7dc75d1255d0d6c68be273,59-448-7-1
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,RARE,  ,1,6db6f11eafb963624e580bf49bce9027,59-448-7-1
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RLYCO0090,Lychnocanoma elongata,PRESENT,  ,1,b6309006f7f60cb4d201abc2b7917a94,59-448-7-1
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,COMMON,  ,1,f03876af22b081c60efddb6e1132749f,59-448-7-CC
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0080,Calocycletta serrata,RARE,  ,1,cf19a5b2a897361168fa25e52be16c5f,59-448-7-CC
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,RARE,  ,1,59716df091304c28a67af14181fc7333,59-448-7-CC
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1,20675076a46d8f253f3d413146a27988,59-448-7-CC
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,RARE,  ,1,43201ec4355c5e2069756c19cbf3f697,59-448-7-CC
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,FEW,  ,1,2f4d9561ac0b192b11f731a3e69ad609,59-448-7-CC
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,FEW,  ,1,19cefe812a0ce1f9695692b1b09aff73,59-448-7-CC
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0170,Dorcadospyris riedeli,RARE,  ,1,cb34734c2cad8d62419bce3bbfb02ec4,59-448-7-CC
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,RARE,  ,1,829c38472c392490c0aaa3dd95680738,59-448-7-CC
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RLYCO0090,Lychnocanoma elongata,RARE,  ,1,d092393063b8eea5936c0bb03204ee9d,59-448-7-CC
59,448,,8,1,4.0,6.0,62.00,62.05, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,ABUNDANT,  ,1,f554719ea76266683eec657e75e9f0a1,59-448-8-1
59,448,,8,1,4.0,6.0,62.00,62.05, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCALC0080,Calocycletta serrata,COMMON,  ,1,e699010f76890a9f0e382eb32b69dead,59-448-8-1
59,448,,8,1,4.0,6.0,62.00,62.05, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,FEW,  ,1,dc5b6acfcf020d162bd20d3313fc79c5,59-448-8-1
59,448,,8,1,4.0,6.0,62.00,62.05, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,FEW,  ,1,76cd90a4322935e41954b52c9c0bfb9f,59-448-8-1
59,448,,8,1,4.0,6.0,62.00,62.05, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,FEW,  ,1,ca78cbb23188d414a2a82e580acc2fcb,59-448-8-1
59,448,,8,1,4.0,6.0,62.00,62.05, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,COMMON,  ,1,f54577c1364080f89a144126865fef8f,59-448-8-1
59,448,,8,1,4.0,6.0,62.00,62.05, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RDORC0170,Dorcadospyris riedeli,RARE,  ,1,5b9760cf58735378948144909b62ae95,59-448-8-1
59,448,,8,1,4.0,6.0,62.00,62.05, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,PRESENT,  ,1,11f1661238fe140dbdca9b76fd31645c,59-448-8-1
59,448,,8,1,73.0,75.0,62.00,62.74, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,ABUNDANT,  ,1,201ba3567ddc6033c5775cd7600034b1,59-448-8-1
59,448,,8,1,73.0,75.0,62.00,62.74, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0080,Calocycletta serrata,ABUNDANT,  ,1,bcd9b88a6591e53d56b718e8e398db82,59-448-8-1
59,448,,8,1,73.0,75.0,62.00,62.74, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,RARE,  ,1,a37361f1265d2974c29b65c99c03478b,59-448-8-1
59,448,,8,1,73.0,75.0,62.00,62.74, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1,6037a5269cdafb2ab378669b186da08b,59-448-8-1
59,448,,8,1,73.0,75.0,62.00,62.74, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,RARE,  ,1,d6a0c3a65ca3039b2505a93f71fa6f5a,59-448-8-1
