path,type,expedition,site,taxon_group
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/747/HOLE_C/Benthic_Foraminifers.csv,taxa,120,747,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/747/HOLE_C/Planktonic_Foraminifers.csv,taxa,120,747,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/747/HOLE_A/Diatoms.csv,taxa,120,747,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/747/HOLE_A/Miscellaneous.csv,taxa,120,747,miscellaneous
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/747/HOLE_A/Nannofossils.csv,taxa,120,747,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/747/HOLE_A/Benthic_Foraminifers.csv,taxa,120,747,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/747/HOLE_A/Radiolarians.csv,taxa,120,747,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/747/HOLE_A/Silicoflagellates_Ebridians_Actiniscidians.csv,taxa,120,747,silicoflagellates/ebridians/actiniscidians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/747/HOLE_A/Bolboforms.csv,taxa,120,747,bolboformids
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/747/HOLE_A/Planktonic_Foraminifers.csv,taxa,120,747,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/749/HOLE_B/Diatoms.csv,taxa,120,749,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/749/HOLE_B/Miscellaneous.csv,taxa,120,749,miscellaneous
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/749/HOLE_B/Nannofossils.csv,taxa,120,749,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/749/HOLE_B/Radiolarians.csv,taxa,120,749,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/749/HOLE_B/Silicoflagellates_Ebridians_Actiniscidians.csv,taxa,120,749,silicoflagellates/ebridians/actiniscidians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/749/HOLE_B/Bolboforms.csv,taxa,120,749,bolboformids
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/749/HOLE_B/Planktonic_Foraminifers.csv,taxa,120,749,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/749/HOLE_C/Miscellaneous.csv,taxa,120,749,miscellaneous
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/749/HOLE_C/Nannofossils.csv,taxa,120,749,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/749/HOLE_C/Planktonic_Foraminifers.csv,taxa,120,749,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_B/Diatoms.csv,taxa,120,748,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_B/Miscellaneous.csv,taxa,120,748,miscellaneous
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_B/Nannofossils.csv,taxa,120,748,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_B/Benthic_Foraminifers.csv,taxa,120,748,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_B/Radiolarians.csv,taxa,120,748,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_B/Sponge_Spicules.csv,taxa,120,748,sponge_spicules
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_B/Silicoflagellates_Ebridians_Actiniscidians.csv,taxa,120,748,silicoflagellates/ebridians/actiniscidians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_B/Bolboforms.csv,taxa,120,748,bolboformids
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_B/Planktonic_Foraminifers.csv,taxa,120,748,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_C/Miscellaneous.csv,taxa,120,748,miscellaneous
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_C/Nannofossils.csv,taxa,120,748,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_C/Benthic_Foraminifers.csv,taxa,120,748,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_C/Dinoflagellates_Acritarch_Prasinophytes.csv,taxa,120,748,dinoflagellates/acritarchs/prasinophytes
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_C/Pollen_Spores.csv,taxa,120,748,pollen
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_C/Planktonic_Foraminifers.csv,taxa,120,748,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_A/Nannofossils.csv,taxa,120,748,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_A/Radiolarians.csv,taxa,120,748,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_A/Sponge_Spicules.csv,taxa,120,748,sponge_spicules
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/748/HOLE_A/Silicoflagellates_Ebridians_Actiniscidians.csv,taxa,120,748,silicoflagellates/ebridians/actiniscidians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/751/HOLE_A/Diatoms.csv,taxa,120,751,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/751/HOLE_A/Miscellaneous.csv,taxa,120,751,miscellaneous
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/751/HOLE_A/Nannofossils.csv,taxa,120,751,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/751/HOLE_A/Radiolarians.csv,taxa,120,751,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/751/HOLE_A/Silicoflagellates_Ebridians_Actiniscidians.csv,taxa,120,751,silicoflagellates/ebridians/actiniscidians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/751/HOLE_A/Planktonic_Foraminifers.csv,taxa,120,751,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/750/HOLE_B/Nannofossils.csv,taxa,120,750,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/750/HOLE_B/Benthic_Foraminifers.csv,taxa,120,750,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/750/HOLE_B/Pollen_Spores.csv,taxa,120,750,pollen
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/750/HOLE_B/Planktonic_Foraminifers.csv,taxa,120,750,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/750/HOLE_A/Miscellaneous.csv,taxa,120,750,miscellaneous
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/750/HOLE_A/Nannofossils.csv,taxa,120,750,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/750/HOLE_A/Benthic_Foraminifers.csv,taxa,120,750,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/120/750/HOLE_A/Planktonic_Foraminifers.csv,taxa,120,750,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/143/866/HOLE_B/Ostracodes.csv,taxa,143,866,ostracods
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/143/866/HOLE_A/Benthic_Foraminifers.csv,taxa,143,866,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/143/866/HOLE_A/Ostracodes.csv,taxa,143,866,ostracods
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/143/869/HOLE_B/Nannofossils.csv,taxa,143,869,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/143/869/HOLE_B/Planktonic_Foraminifers.csv,taxa,143,869,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/143/869/HOLE_A/Nannofossils.csv,taxa,143,869,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/143/869/HOLE_A/Radiolarians.csv,taxa,143,869,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/143/865/HOLE_B/Nannofossils.csv,taxa,143,865,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/143/865/HOLE_B/Ostracodes.csv,taxa,143,865,ostracods
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/143/865/HOLE_B/Planktonic_Foraminifers.csv,taxa,143,865,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/143/865/HOLE_C/Nannofossils.csv,taxa,143,865,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/143/865/HOLE_A/Benthic_Foraminifers.csv,taxa,143,865,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/143/865/HOLE_A/Ostracodes.csv,taxa,143,865,ostracods
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/143/865/HOLE_A/Planktonic_Foraminifers.csv,taxa,143,865,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1165/HOLE_B/Diatoms.csv,taxa,188,1165,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1165/HOLE_B/Nannofossils.csv,taxa,188,1165,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1165/HOLE_B/Benthic_Foraminifers.csv,taxa,188,1165,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1165/HOLE_B/Radiolarians.csv,taxa,188,1165,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1165/HOLE_B/Planktonic_Foraminifers.csv,taxa,188,1165,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1165/HOLE_C/Diatoms.csv,taxa,188,1165,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1165/HOLE_C/Nannofossils.csv,taxa,188,1165,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1165/HOLE_C/Benthic_Foraminifers.csv,taxa,188,1165,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1165/HOLE_C/Planktonic_Foraminifers.csv,taxa,188,1165,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1165/HOLE_A/Diatoms.csv,taxa,188,1165,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1165/HOLE_A/Nannofossils.csv,taxa,188,1165,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1165/HOLE_A/Benthic_Foraminifers.csv,taxa,188,1165,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1165/HOLE_A/Planktonic_Foraminifers.csv,taxa,188,1165,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1167/HOLE_A/Diatoms.csv,taxa,188,1167,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1167/HOLE_A/Nannofossils.csv,taxa,188,1167,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1167/HOLE_A/Radiolarians.csv,taxa,188,1167,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1166/HOLE_A/Diatoms.csv,taxa,188,1166,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/188/1166/HOLE_A/Nannofossils.csv,taxa,188,1166,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/874/HOLE_B/Planktonic_Foraminifers .csv,taxa,144,874,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/874/HOLE_B/Nannofossils.csv,taxa,144,874,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/874/HOLE_B/Benthic_Foraminifers.csv,taxa,144,874,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/874/HOLE_A/Nannofossils.csv,taxa,144,874,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/874/HOLE_A/Benthic_Foraminifers.csv,taxa,144,874,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/874/HOLE_A/Planktonic_Foraminifers.csv,taxa,144,874,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/880/HOLE_A/Diatoms.csv,taxa,144,880,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/880/HOLE_A/Nannofossils.csv,taxa,144,880,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/873/HOLE_B/Diatoms.csv,taxa,144,873,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/873/HOLE_B/Nannofossils.csv,taxa,144,873,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/873/HOLE_B/Benthic_Foraminifers.csv,taxa,144,873,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/873/HOLE_B/Ostracodes.csv,taxa,144,873,ostracods
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/873/HOLE_B/Planktonic_Foraminifers.csv,taxa,144,873,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/873/HOLE_A/Nannofossils.csv,taxa,144,873,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/873/HOLE_A/Benthic_Foraminifers.csv,taxa,144,873,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/873/HOLE_A/Planktonic_Foraminifers.csv,taxa,144,873,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/872/HOLE_B/Nannofossils.csv,taxa,144,872,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/872/HOLE_C/Diatoms.csv,taxa,144,872,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/872/HOLE_C/Ostracodes.csv,taxa,144,872,ostracods
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/872/HOLE_C/Planktonic_Foraminifers.csv,taxa,144,872,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/872/HOLE_A/Diatoms.csv,taxa,144,872,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/872/HOLE_A/Nannofossils.csv,taxa,144,872,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/875/HOLE_C/Nannofossils.csv,taxa,144,875,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/875/HOLE_C/Benthic_Foraminifers.csv,taxa,144,875,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/875/HOLE_C/Planktonic_Foraminifers.csv,taxa,144,875,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/879/HOLE_A/Nannofossils.csv,taxa,144,879,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/879/HOLE_A/Benthic_Foraminifers.csv,taxa,144,879,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/877/HOLE_A/Nannofossils.csv,taxa,144,877,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/877/HOLE_A/Benthic_Foraminifers.csv,taxa,144,877,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/877/HOLE_A/Planktonic_Foraminifers.csv,taxa,144,877,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/876/HOLE_A/Nannofossils.csv,taxa,144,876,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/876/HOLE_A/Benthic_Foraminifers.csv,taxa,144,876,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/876/HOLE_A/Planktonic_Foraminifers.csv,taxa,144,876,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/871/HOLE_B/Benthic_Foraminifers.csv,taxa,144,871,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/871/HOLE_C/Nannofossils.csv,taxa,144,871,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/871/HOLE_C/Benthic_Foraminifers.csv,taxa,144,871,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/871/HOLE_A/Diatoms.csv,taxa,144,871,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/871/HOLE_A/Nannofossils.csv,taxa,144,871,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/871/HOLE_A/Benthic_Foraminifers.csv,taxa,144,871,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/871/HOLE_A/Ostracodes.csv,taxa,144,871,ostracods
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/871/HOLE_A/Planktonic_Foraminifers.csv,taxa,144,871,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/878/HOLE_C/Nannofossils.csv,taxa,144,878,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/878/HOLE_A/Diatoms.csv,taxa,144,878,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/878/HOLE_A/Nannofossils.csv,taxa,144,878,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/144/878/HOLE_A/Benthic_Foraminifers.csv,taxa,144,878,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1056/HOLE_B/Nannofossils.csv,taxa,172,1056,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1056/HOLE_B/Benthic_Foraminifers.csv,taxa,172,1056,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1056/HOLE_B/Planktonic_Foraminifers.csv,taxa,172,1056,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1056/HOLE_C/Nannofossils.csv,taxa,172,1056,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1056/HOLE_C/Benthic_Foraminifers.csv,taxa,172,1056,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1058/HOLE_B/Nannofossils.csv,taxa,172,1058,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1058/HOLE_B/Benthic_Foraminifers.csv,taxa,172,1058,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1058/HOLE_A/Nannofossils.csv,taxa,172,1058,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1058/HOLE_A/Benthic_Foraminifers.csv,taxa,172,1058,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1058/HOLE_A/Planktonic_Foraminifers.csv,taxa,172,1058,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1060/HOLE_B/Benthic_Foraminifers.csv,taxa,172,1060,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1060/HOLE_A/Nannofossils.csv,taxa,172,1060,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1060/HOLE_A/Benthic_Foraminifers.csv,taxa,172,1060,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1060/HOLE_A/Planktonic_Foraminifers.csv,taxa,172,1060,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1061/HOLE_C/Nannofossils.csv,taxa,172,1061,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1061/HOLE_C/Benthic_Foraminifers.csv,taxa,172,1061,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1061/HOLE_A/Nannofossils.csv,taxa,172,1061,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1061/HOLE_A/Benthic_Foraminifers.csv,taxa,172,1061,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1061/HOLE_A/Planktonic_Foraminifers.csv,taxa,172,1061,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1059/HOLE_B/Nannofossils.csv,taxa,172,1059,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1059/HOLE_B/Benthic_Foraminifers.csv,taxa,172,1059,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1059/HOLE_A/Nannofossils.csv,taxa,172,1059,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1059/HOLE_A/Benthic_Foraminifers.csv,taxa,172,1059,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1059/HOLE_A/Planktonic_Foraminifers.csv,taxa,172,1059,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1057/HOLE_B/Nannofossils.csv,taxa,172,1057,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1057/HOLE_B/Benthic_Foraminifers.csv,taxa,172,1057,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1057/HOLE_A/Nannofossils.csv,taxa,172,1057,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1057/HOLE_A/Benthic_Foraminifers.csv,taxa,172,1057,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1057/HOLE_A/Planktonic_Foraminifers.csv,taxa,172,1057,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1055/HOLE_B/Nannofossils.csv,taxa,172,1055,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1055/HOLE_B/Benthic_Foraminifers.csv,taxa,172,1055,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1055/HOLE_B/Planktonic_Foraminifers.csv,taxa,172,1055,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1055/HOLE_C/Nannofossils.csv,taxa,172,1055,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1055/HOLE_C/Benthic_Foraminifers.csv,taxa,172,1055,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1055/HOLE_D/Nannofossils.csv,taxa,172,1055,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1055/HOLE_A/Planktonic_Foraminifers.csv,taxa,172,1055,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1063/HOLE_A/Nannofossils.csv,taxa,172,1063,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1063/HOLE_A/Benthic_Foraminifers.csv,taxa,172,1063,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1063/HOLE_A/Planktonic_Foraminifers.csv,taxa,172,1063,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1064/HOLE_A/Nannofossils.csv,taxa,172,1064,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/172/1064/HOLE_A/Planktonic_Foraminifers.csv,taxa,172,1064,planktic_foraminfera
