Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1426A-7H-5-A,105.0,123.0,56.23,56.41,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,5,A
346-U1426A-7H-5-A,123.0,133.0,56.41,56.51,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,5,A
346-U1426A-7H-5-A,133.0,142.0,56.51,56.6,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,5,A
346-U1426A-7H-6-A,0.0,8.0,56.6,56.68,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,6,A
346-U1426A-7H-6-A,0.0,141.0,56.6,58.01,,,,,,,,,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,6,A
346-U1426A-7H-6-A,8.0,9.0,56.68,56.69,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,6,A
346-U1426A-7H-6-A,9.0,29.0,56.69,56.89,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,6,A
346-U1426A-7H-6-A,29.0,31.0,56.89,56.91,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,6,A
346-U1426A-7H-6-A,31.0,136.0,56.91,57.96,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,6,A
346-U1426A-7H-6-A,136.0,137.0,57.96,57.97,,tephra [FS84],,tephra,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,6,A
346-U1426A-7H-6-A,137.0,141.0,57.97,58.01,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,6,A
346-U1426A-7H-7-A,0.0,85.0,58.01,58.86,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,7,A
346-U1426A-7H-7-A,0.0,106.0,58.01,59.07,,,,,,,,,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,7,A
346-U1426A-7H-7-A,85.0,86.0,58.86,58.87,,tephra [FS84],,tephra,scoria,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,7,A
346-U1426A-7H-7-A,86.0,106.0,58.87,59.07,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,7,A
346-U1426A-7H-CC-A,0.0,85.0,59.07,59.92,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,CC,A
346-U1426A-7H-CC-A,0.0,85.0,59.07,59.92,,,,,,,,,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,CC,A
346-U1426A-8H,0.0,950.0,59.5,69.0,,,,,,,,color banding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,,
346-U1426A-8H,0.0,950.0,59.5,69.0,,,,,,,,,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,,
346-U1426A-8H-1-A,0.0,6.0,59.5,59.56,,clay [Leg210],,clay,,,,,,,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,1,A
346-U1426A-8H-1-A,6.0,7.0,59.56,59.57,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,1,A
346-U1426A-8H-1-A,7.0,44.0,59.57,59.94,,clay [Leg210],,clay,,,,,,,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,1,A
346-U1426A-8H-1-A,44.0,63.0,59.94,60.13,calcareous bearing,silty clay [MMK88],,calcareous bearing silty clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,1,A
346-U1426A-8H-1-A,63.0,117.0,60.13,60.67,,clay [Leg210],,clay,,,,,,,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,1,A
346-U1426A-8H-2-A,0.0,108.0,60.67,61.75,,clay [Leg210],,clay,,,,,,,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,2,A
346-U1426A-8H-2-A,108.0,111.0,61.75,61.78,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,2,A
346-U1426A-8H-2-A,111.0,128.0,61.78,61.95,,clay [Leg210],,clay,,,,,,,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,2,A
346-U1426A-8H-3-A,0.0,84.0,61.95,62.79,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,3,A
346-U1426A-8H-3-A,84.0,85.0,62.79,62.8,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,3,A
346-U1426A-8H-3-A,85.0,142.0,62.8,63.37,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,3,A
346-U1426A-8H-4-A,0.0,3.0,63.37,63.4,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,4,A
346-U1426A-8H-4-A,3.0,4.0,63.4,63.41,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,4,A
346-U1426A-8H-4-A,4.0,106.0,63.41,64.43,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,4,A
346-U1426A-8H-5-A,0.0,130.0,64.43,65.73,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,5,A
346-U1426A-8H-6-A,0.0,110.0,65.73,66.83,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,6,A
346-U1426A-8H-7-A,0.0,106.0,66.83,67.89,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,,,,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,7,A
346-U1426A-8H-8-A,0.0,66.0,67.89,68.55,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,,,,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,8,A
346-U1426A-8H-CC-A,0.0,45.0,68.55,69.0,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,8,H,CC,A
346-U1426A-9H,0.0,984.0,69.0,78.84,,,,,,,,,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,9,H,,
346-U1426A-9H-1-A,0.0,24.0,69.0,69.24,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,1,A
346-U1426A-9H-2-A,0.0,26.0,69.24,69.5,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,2,A
346-U1426A-9H-2-A,26.0,28.0,69.5,69.52,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,9,H,2,A
346-U1426A-9H-2-A,28.0,30.0,69.52,69.54,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,2,A
346-U1426A-9H-2-A,30.0,31.0,69.54,69.55,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,9,H,2,A
346-U1426A-9H-2-A,31.0,142.0,69.55,70.66,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,2,A
346-U1426A-9H-3-A,0.0,129.0,70.66,71.95,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,3,A
346-U1426A-9H-4-A,0.0,101.0,71.95,72.96,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,4,A
346-U1426A-9H-5-A,0.0,134.0,72.96,74.3,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,5,A
346-U1426A-9H-6-A,0.0,7.3,74.3,74.373,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,6,A
346-U1426A-9H-6-A,7.3,7.4,74.373,74.374,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,9,H,6,A
346-U1426A-9H-6-A,7.4,9.0,74.374,74.39,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,6,A
346-U1426A-9H-6-A,9.0,11.0,74.39,74.41,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,9,H,6,A
346-U1426A-9H-6-A,11.0,27.5,74.41,74.575,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,6,A
346-U1426A-9H-6-A,27.5,62.0,74.575,74.92,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,9,H,6,A
346-U1426A-9H-6-A,62.0,62.3,74.92,74.923,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,6,A
346-U1426A-9H-6-A,62.3,63.8,74.923,74.938,foraminifer rich,sand [Leg210],,foraminifer rich sand ,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,9,H,6,A
346-U1426A-9H-6-A,63.8,67.0,74.938,74.97,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,6,A
346-U1426A-9H-6-A,67.0,69.0,74.97,74.99,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,9,H,6,A
346-U1426A-9H-6-A,69.0,72.5,74.99,75.025,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,6,A
346-U1426A-9H-6-A,72.5,73.5,75.025,75.035,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,9,H,6,A
346-U1426A-9H-6-A,73.5,131.8,75.035,75.618,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,6,A
346-U1426A-9H-6-A,131.8,132.0,75.618,75.62,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,9,H,6,A
346-U1426A-9H-6-A,132.0,139.0,75.62,75.69,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,6,A
346-U1426A-9H-7-A,0.0,32.0,75.69,76.01,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,7,A
346-U1426A-9H-7-A,32.0,33.0,76.01,76.02,,tephra [FS84],,tephra ,vitric,,,lens or pod [BJ84],,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,9,H,7,A
346-U1426A-9H-7-A,33.0,102.5,76.02,76.715,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,7,A
346-U1426A-9H-7-A,102.5,102.6,76.715,76.71600000000001,foraminifer rich,sand [Leg210],,foraminifer rich sand ,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,9,H,7,A
346-U1426A-9H-7-A,102.6,104.0,76.71600000000001,76.73,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,7,A
346-U1426A-9H-7-A,104.0,123.0,76.73,76.92,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,9,H,7,A
346-U1426A-9H-7-A,123.0,129.0,76.92,76.98,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,7,A
346-U1426A-9H-8-A,0.0,3.0,76.98,77.01,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,8,A
346-U1426A-9H-8-A,3.0,4.0,77.01,77.02,foraminifer rich,sand [Leg210],,foraminifer rich sand ,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,9,H,8,A
346-U1426A-9H-8-A,4.0,66.7,77.02,77.64699999999999,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,8,A
346-U1426A-9H-8-A,55.0,115.0,77.53,78.13,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,9,H,8,A
346-U1426A-9H-8-A,66.7,66.9,77.64699999999999,77.649,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,9,H,8,A
346-U1426A-9H-8-A,66.9,150.0,77.649,78.48,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,8,A
346-U1426A-9H-CC-A,0.0,36.0,78.48,78.84,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,80.0,,,,,,,,,,diatom bearing,clay [Leg210],,diatom bearing  clay ,diatom bearing clay ,clay ,10Y 4/1 (dark greenish gray),20.0,,,,,100.0,,,,,,346,U1426,A,9,H,CC,A
346-U1426A-10H,0.0,1039.0,78.5,88.89,,,,,,,,color banding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,10,H,,
346-U1426A-10H-1-A,0.0,41.0,78.5,78.91,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,10,H,1,A
346-U1426A-10H-2-A,0.0,142.0,78.91,80.33,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,10,H,2,A
346-U1426A-10H-3-A,0.0,135.0,80.33,81.68,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,10,H,3,A
346-U1426A-10H-4-A,0.0,65.0,81.68,82.33,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,10,H,4,A
346-U1426A-10H-4-A,65.0,114.0,82.33,82.82,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,color banding,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,10,H,4,A
346-U1426A-10H-5-A,0.0,136.0,82.82,84.18,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,color banding,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,10,H,5,A
346-U1426A-10H-5-A,45.0,58.0,83.27,83.4,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,10,H,5,A
346-U1426A-10H-6-A,0.0,141.0,84.18,85.59,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,color banding,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,10,H,6,A
346-U1426A-10H-6-A,62.0,73.0,84.8,84.91,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,10,H,6,A
346-U1426A-10H-7-A,0.0,142.0,85.59,87.01,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,color banding,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,10,H,7,A
