Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data
342-U1407B-1H-3-A,342,U1407,B,1,1-3,H,3,A,34,46,3.34,3.46,foraminiferal [Leg339],nannofossil ooze [Leg339],with clay [Leg339],foraminiferal  nannofossil ooze  with clay ,7.5YR 5/3 (brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,
342-U1407B-1H-3-A,342,U1407,B,1,1-3,H,3,A,46,150,3.46,4.5,foraminiferal [Leg339],nannofossil ooze [Leg339],with clay [Leg339],foraminiferal  nannofossil ooze  with clay ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,
342-U1407B-1H-4-A,342,U1407,B,1,1-4,H,4,A,0,150,4.5,6,foraminiferal [Leg339],nannofossil ooze [Leg339],with clay [Leg339],foraminiferal  nannofossil ooze  with clay ,7.5YR 6/2 (pinkish gray),,,,moderate_339 [DB91],4,,"varigated, multi-colored (all previous colors) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,
342-U1407B-1H-4-A,342,U1407,B,1,1-4,H,4,A,65,69,5.15,5.19,,,,,,,,,moderate_339 [DB91],4,,,,,,,,,,,cobble [W22_2],10,,,,,,,,,,,,,,cobble [W22_2],,,,,,,,,,,
342-U1407B-1H-5-A,342,U1407,B,1,1-5,H,5,A,0,150,6,7.5,foraminiferal [Leg339],nannofossil ooze [Leg339],with clay [Leg339],foraminiferal  nannofossil ooze  with clay ,,,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,
342-U1407B-1H-6-A,342,U1407,B,1,1-6,H,6,A,0,89,7.5,8.39,foraminiferal [Leg339],nannofossil ooze [Leg339],with clay [Leg339],foraminiferal  nannofossil ooze  with clay ,,,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil ooze ,nannofossil ooze   with clay ,,,,,,
342-U1407B-1H-6-A,342,U1407,B,1,1-6,H,6,A,8,15,7.58,7.65,,,,,,,nodule,manganese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1407B-1H-6-A,342,U1407,B,1,1-6,H,6,A,50,64,8,8.14,,,,,,,nodule,manganese,,,,shattered during core splitting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1407B-1H-6-A,342,U1407,B,1,1-6,H,6,A,64,90,8.14,8.4,,clay [Leg339],,clay ,2.5Y 7/2 (light gray),,,,heavy_339 [DB91],5,,abundant zeolites,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1407B-2H-1-A,342,U1407,B,2,2-1,H,1,A,0,46,8.4,8.86,,clay [Leg339],,clay ,10YR 7/3 (very pale brown),,nodule,manganese,,,contorted strata [BJ80],fall in with manganese nodules,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1407B-2H-1-A,342,U1407,B,2,2-1,H,1,A,46,150,8.86,9.9,,clay [Leg339],,clay ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1407B-2H-2-A,342,U1407,B,2,2-2,H,2,A,0,150,9.9,11.4,,clay [Leg339],,clay ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1407B-2H-3-A,342,U1407,B,2,2-3,H,3,A,0,150,11.4,12.9,,clay [Leg339],,clay ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1407B-2H-4-A,342,U1407,B,2,2-4,H,4,A,0,150,12.9,14.4,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1407B-2H-5-A,342,U1407,B,2,2-5,H,5,A,0,150,14.4,15.9,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1407B-2H-5-A,342,U1407,B,2,2-5,H,5,A,23,44,14.63,14.84,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10YR 7/3 (very pale brown),,nodule,manganese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1407B-2H-6-A,342,U1407,B,2,2-6,H,6,A,0,132,15.9,17.22,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1407B-2H-7-A,342,U1407,B,2,2-7,H,7,A,0,68,17.22,17.9,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1407B-2H-CC-A,342,U1407,B,2,2-CC,H,CC,A,0,9,17.9,18.04,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1407B-3H-1-A,342,U1407,B,3,3-1,H,1,A,0,150,17.9,19.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-3H-2-A,342,U1407,B,3,3-2,H,2,A,0,150,19.4,20.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-3H-3-A,342,U1407,B,3,3-3,H,3,A,0,23,20.9,21.13,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-3H-3-A,342,U1407,B,3,3-3,H,3,A,23,150,21.13,22.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 7/3 (very pale brown),,mineral,sulfide,heavy_339 [DB91],5,,disseminated sulfides,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-3H-4-A,342,U1407,B,3,3-4,H,4,A,0,150,22.4,23.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-3H-5-A,342,U1407,B,3,3-5,H,5,A,0,150,23.9,25.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-3H-6-A,342,U1407,B,3,3-6,H,6,A,0,101,25.4,26.41,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 7/3 (very pale brown),,mineral,sulfide,heavy_339 [DB91],5,,disseminated sulfides and straberry montmorillonite blebs,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-3H-7-A,342,U1407,B,3,3-7,H,7,A,0,66,26.41,27.14,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,disseminated oxidized sulfides,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-5H-1-A,342,U1407,B,5,5-1,H,1,A,0,150,30.4,31.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-5H-2-A,342,U1407,B,5,5-2,H,2,A,0,150,31.9,33.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-5H-3-A,342,U1407,B,5,5-3,H,3,A,0,150,33.4,34.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 7/3 (very pale brown),,nodule,fe oxide,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-5H-3-A,342,U1407,B,5,5-3,H,3,A,0,150,33.4,34.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-5H-4-A,342,U1407,B,5,5-4,H,4,A,0,150,34.9,36.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 7/3 (very pale brown),,nodule,fe oxide,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-5H-5-A,342,U1407,B,5,5-5,H,5,A,0,150,36.4,37.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 7/3 (very pale brown),,nodule,fe oxide,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-5H-6-A,342,U1407,B,5,5-6,H,6,A,0,101,37.9,38.91,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 7/3 (very pale brown),,nodule,fe oxide,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-5H-7-A,342,U1407,B,5,5-7,H,7,A,0,82,38.91,39.83,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 7/3 (very pale brown),,nodule,fe oxide,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-6H-1-A,342,U1407,B,6,6-1,H,1,A,0,150,39.9,41.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,2.5Y 7/2 (light gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-6H-2-A,342,U1407,B,6,6-2,H,2,A,0,150,41.4,42.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,2.5Y 7/2 (light gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-6H-2-A,342,U1407,B,6,6-2,H,2,A,0,150,41.4,42.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-6H-2-A,342,U1407,B,6,6-2,H,2,A,29,41,41.69,41.81,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,mineral,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-6H-3-A,342,U1407,B,6,6-3,H,3,A,0,150,42.9,44.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-6H-4-A,342,U1407,B,6,6-4,H,4,A,0,150,44.4,45.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-6H-4-A,342,U1407,B,6,6-4,H,4,A,96,97,45.36,45.37,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,mineral,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-6H-5-A,342,U1407,B,6,6-5,H,5,A,0,150,45.9,47.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-6H-6-A,342,U1407,B,6,6-6,H,6,A,0,87,47.4,48.35,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-7H-1-A,342,U1407,B,7,7-1,H,1,A,0,150,49.4,50.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-7H-2-A,342,U1407,B,7,7-2,H,2,A,0,150,50.9,52.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-7H-3-A,342,U1407,B,7,7-3,H,3,A,0,150,52.4,53.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-7H-4-A,342,U1407,B,7,7-4,H,4,A,0,150,53.9,55.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-7H-5-A,342,U1407,B,7,7-5,H,5,A,0,150,55.4,56.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-7H-6-A,342,U1407,B,7,7-6,H,6,A,0,150,56.9,58.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-7H-7-A,342,U1407,B,7,7-7,H,7,A,0,70,58.4,59.1,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-7H-CC-A,342,U1407,B,7,7-CC,H,CC,A,0,14,59.1,59.36,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-8H-1-A,342,U1407,B,8,8-1,H,1,A,0,150,58.9,60.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-8H-2-A,342,U1407,B,8,8-2,H,2,A,0,37,60.4,60.77,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-8H-2-A,342,U1407,B,8,8-2,H,2,A,37,45,60.77,60.85,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-8H-2-A,342,U1407,B,8,8-2,H,2,A,45,74,60.85,61.14,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-8H-2-A,342,U1407,B,8,8-2,H,2,A,74,82,61.14,61.22,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-8H-2-A,342,U1407,B,8,8-2,H,2,A,82,150,61.22,61.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-8H-3-A,342,U1407,B,8,8-3,H,3,A,0,150,61.9,63.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-8H-4-A,342,U1407,B,8,8-4,H,4,A,0,150,63.4,64.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1407B-8H-5-A,342,U1407,B,8,8-5,H,5,A,0,150,64.9,66.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
