Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal name,Lithology Suffix,Lith. prefix+name+suffix,Lithological Accessories 1,Lithological Accessories 2,Lithology color,Layer/Beddding, Lamination,Grading,Other sedimentary feature,Layer or bedding thickness,Lithology avg. grain size ,Lithology avg. grain size rank,Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,General interval comment,Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Clasts abundance,Clasts [%],Clast -  grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,Lithology prefix + name,Lithology name+suffix,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
371-U1508B-28R-1-A,84,89,427.54,427.59,,,,,cherty,limestone [USGS],,cherty limestone,,,GLEY 1 7/5GY (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,28,R,1,A,
371-U1508B-28R-1-A,89,117,427.59,427.87,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,28,R,1,A,
371-U1508B-28R-1-A,117,120,427.87,427.9,,,,,cherty,limestone [USGS],,cherty limestone,,,GLEY 1 7/5GY (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,28,R,1,A,
371-U1508B-28R-1-A,120,143,427.9,428.13,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,28,R,1,A,
371-U1508B-28R-2-A,0,85,428.13,428.98,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,28,R,2,A,
371-U1508B-28R-2-A,85,88,428.98,429.01,,,,,cherty,limestone [USGS],,cherty limestone,,,GLEY 1 7/5GY (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,28,R,2,A,
371-U1508B-28R-2-A,88,131,429.01,429.44,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,28,R,2,A,
371-U1508B-28R-3-A,0,50,429.44,429.94,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,28,R,3,A,
371-U1508B-28R-3-A,50,52,429.94,429.96,,,,,cherty,limestone [USGS],,cherty limestone,,,GLEY 1 7/5GY (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,28,R,3,A,
371-U1508B-28R-3-A,52,118,429.96,430.62,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,28,R,3,A,
371-U1508B-28R-CC-A,0,8,430.62,430.7,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,28,R,CC,A,
371-U1508B-28R-CC-A,8,11,430.7,430.73,,,,,cherty,limestone [USGS],,cherty limestone,,,GLEY 1 7/5GY (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,28,R,CC,A,
371-U1508B-28R-CC-A,11,18,430.73,430.8,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,28,R,CC,A,
371-U1508B-29R-1-A,0,26,431.3,431.56,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,29,R,1,A,
371-U1508B-29R-1-A,26,29,431.56,431.59,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/5GY (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,29,R,1,A,
371-U1508B-29R-1-A,29,47,431.59,431.77,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,29,R,1,A,
371-U1508B-29R-1-A,47,49,431.77,431.79,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/5GY (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,29,R,1,A,
371-U1508B-29R-1-A,49,104,431.79,432.34,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,29,R,1,A,
371-U1508B-29R-1-A,104,108,432.34,432.38,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/5GY (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,29,R,1,A,
371-U1508B-29R-1-A,108,125,432.38,432.55,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,29,R,1,A,
371-U1508B-29R-1-A,125,128,432.55,432.58,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/5GY (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,29,R,1,A,
371-U1508B-29R-1-A,128,145,432.58,432.75,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,29,R,1,A,
371-U1508B-29R-2-A,0,9,432.75,432.84,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,29,R,2,A,
371-U1508B-29R-2-A,9,12,432.84,432.87,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/5GY (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,29,R,2,A,
371-U1508B-29R-2-A,12,62,432.87,433.37,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,29,R,2,A,
371-U1508B-29R-2-A,62,64,433.37,433.39,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/5GY (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,29,R,2,A,
371-U1508B-29R-2-A,64,90,433.39,433.65,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,29,R,2,A,
371-U1508B-29R-CC-A,0,5,433.65,433.7,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/5GY (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,29,R,CC,A,
371-U1508B-29R-CC-A,5,11,433.7,433.76,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,siliceous nodule at 0-5 cm.,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,29,R,CC,A,
371-U1508B-30R-1-A,0,109,436.3,437.39,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,"siliceous nodule at 70 cm, 75-77 cm, 83 cm",,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,30,R,1,A,
371-U1508B-30R-1-A,109,113,437.39,437.43,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/5GY (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,30,R,1,A,
371-U1508B-30R-1-A,113,132,437.43,437.62,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,30,R,1,A,
371-U1508B-30R-1-A,132,134,437.62,437.64,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/5GY (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,30,R,1,A,
371-U1508B-30R-1-A,134,139,437.64,437.69,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,30,R,1,A,
371-U1508B-30R-CC-A,0,11,437.69,437.8,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/5GY (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,nodule,,heavy [DB91],4,siliceous nodule at 11 cm.,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,30,R,CC,A,
371-U1508B-31R-1-A,0,26,440.9,441.16,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,.,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,31,R,1,A,
371-U1508B-31R-1-A,26,29,441.16,441.19,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/10Y (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,31,R,1,A,
371-U1508B-31R-1-A,29,80,441.19,441.7,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,31,R,1,A,
371-U1508B-31R-1-A,80,83,441.7,441.73,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/10Y (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,31,R,1,A,
371-U1508B-31R-1-A,83,105,441.73,441.95,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,31,R,1,A,
371-U1508B-31R-1-A,105,108,441.95,441.98,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/10Y (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,31,R,1,A,
371-U1508B-31R-1-A,108,137,441.98,442.27,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,31,R,1,A,
371-U1508B-31R-1-A,137,139,442.27,442.29,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/10Y (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,31,R,1,A,
371-U1508B-31R-2-A,0,6,442.29,442.35,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/10Y (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,31,R,2,A,
371-U1508B-31R-2-A,6,11,442.35,442.4,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,31,R,2,A,
371-U1508B-31R-2-A,11,15,442.4,442.44,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/10Y (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,31,R,2,A,
371-U1508B-31R-2-A,15,96,442.44,443.25,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,siliceous nodule at 0-5 cm and11-14 cm,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,31,R,2,A,
371-U1508B-31R-3-A,0,22,443.25,443.47,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,siliceous nodule at 22-24 cm and 38-43 cm.,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,31,R,3,A,
371-U1508B-31R-3-A,22,24,443.47,443.49,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/10Y (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,31,R,3,A,
371-U1508B-31R-3-A,24,38,443.49,443.63,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,31,R,3,A,
371-U1508B-31R-3-A,38,44,443.63,443.69,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/10Y (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,31,R,3,A,
371-U1508B-31R-3-A,44,82,443.69,444.07,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,31,R,3,A,
371-U1508B-31R-CC-A,0,9,444.07,444.16,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,31,R,CC,A,
371-U1508B-32R-1-A,0,149,445.9,447.39,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,nodule,,heavy [DB91],4,siliceous nodule at 33 cm. Spirophyton burrow found at 56-59 cm.,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,32,R,1,A,
371-U1508B-32R-2-A,0,149,447.39,448.88,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,nodule,,heavy [DB91],4,"siliceous nodule at 62 cm, 82-84 cm and 99 cm.",,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,32,R,2,A,
371-U1508B-32R-CC-A,0,17,448.88,449.05,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,nodule,,heavy [DB91],4,siliceous nodule at 6 cm.,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,32,R,CC,A,
371-U1508B-33R-1-A,0,43,450.5,450.93,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,"siliceous nodule at 5-7 cm,56-58 cm, 95 cm",,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,33,R,1,A,
371-U1508B-33R-1-A,43,46,450.93,450.96,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/10Y (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,33,R,1,A,
371-U1508B-33R-1-A,46,105,450.96,451.55,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,33,R,1,A,
371-U1508B-33R-1-A,105,110,451.55,451.6,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/10Y (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,33,R,1,A,
371-U1508B-33R-1-A,110,134,451.6,451.84,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,33,R,1,A,
371-U1508B-33R-2-A,0,148,451.84,453.32,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,33,R,2,A,
371-U1508B-33R-3-A,0,123,453.32,454.55,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,siliceous nodule at 100 cm,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,33,R,3,A,
371-U1508B-33R-3-A,123,127,454.55,454.59,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/10Y (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,33,R,3,A,
371-U1508B-33R-CC-A,0,9,454.59,454.68,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,33,R,CC,A,
371-U1508B-34R-1-A,0,113,455.5,456.63,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,black lamina at 81cm.,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,34,R,1,A,
371-U1508B-34R-1-A,113,114,456.63,456.64,,,,,cherty,limestone [USGS],,cherty limestone,,foraminifers,GLEY 1 7/10Y (light greenish grey),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,34,R,1,A,
371-U1508B-34R-1-A,114,135,456.64,456.85,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,34,R,1,A,
371-U1508B-34R-2-A,0,141,456.85,458.26,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,34,R,2,A,
371-U1508B-34R-3-A,0,150,458.26,459.76,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,black lamina at 37cm.,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,34,R,3,A,
371-U1508B-34R-4-A,0,117,459.76,460.93,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,34,R,4,A,
371-U1508B-34R-5-A,0,62,461.23,461.85,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,34,R,5,A,
371-U1508B-34R-CC-A,0,21,461.85,462.06,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,clay,foraminifers,GLEY 1 7/10Y (light greenish grey),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,34,R,CC,A,
371-U1508B-35R-1-A,0,62,465,465.62,,,,,,nannofossil chalk [Leg339],With clay [2014],nannofossil chalk With clay,silicate minerals,foraminifers,GLEY 1 6/5GY (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk With clay,,,,371,U1508,B,35,R,1,A,
371-U1508B-35R-1-A,62,65,465.62,465.65,,,,,cherty,limestone [USGS],,cherty limestone,,,GLEY 1 6/5GY (greenish gray),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,35,R,1,A,
371-U1508B-35R-1-A,65,130,465.65,466.3,,,,,,nannofossil chalk [Leg339],With clay [2014],nannofossil chalk With clay,silicate minerals,foraminifers,GLEY 1 6/5GY (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk With clay,,,,371,U1508,B,35,R,1,A,
371-U1508B-35R-2-A,0,142,466.3,467.72,,,,,,nannofossil chalk [Leg339],With clay [2014],nannofossil chalk With clay,silicate minerals,foraminifers,GLEY 1 6/5GY (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk With clay,,,,371,U1508,B,35,R,2,A,
371-U1508B-35R-3-A,0,119,467.72,468.91,,,,,,nannofossil chalk [Leg339],With clay [2014],nannofossil chalk With clay,silicate minerals,foraminifers,GLEY 1 6/5GY (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk With clay,,,,371,U1508,B,35,R,3,A,
371-U1508B-35R-4-A,0,152,468.91,470.43,,,,,,nannofossil chalk [Leg339],With clay [2014],nannofossil chalk With clay,silicate minerals,foraminifers,GLEY 1 6/5GY (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk With clay,,,,371,U1508,B,35,R,4,A,
371-U1508B-35R-5-A,0,22,470.43,470.65,,,,,,nannofossil chalk [Leg339],With clay [2014],nannofossil chalk With clay,silicate minerals,foraminifers,GLEY 1 6/5GY (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk With clay,,,,371,U1508,B,35,R,5,A,
371-U1508B-35R-5-A,22,25,470.65,470.68,,,,,,foraminiferal chalk [Leg339],with nannofossils [2014],foraminiferal chalk with nannofossils,silicate minerals,,GLEY 1 7/10Y (light greenish grey),,,,,,very fine sand [W22_2],3,,,sparse [B06],1,,,,,,,,,,,foraminiferal chalk,foraminiferal chalk with nannofossils,,,,371,U1508,B,35,R,5,A,
371-U1508B-35R-5-A,25,150,470.68,471.93,,,,,,nannofossil chalk [Leg339],With clay [2014],nannofossil chalk With clay,silicate minerals,foraminifers,GLEY 1 6/5GY (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk With clay,,,,371,U1508,B,35,R,5,A,
371-U1508B-35R-6-A,0,17,471.93,472.1,,,,,,nannofossil chalk [Leg339],With clay [2014],nannofossil chalk With clay,silicate minerals,foraminifers,GLEY 1 6/5GY (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk With clay,,,,371,U1508,B,35,R,6,A,
