Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data
342-U1409C-7H-3-A,342,U1409,C,7,7-3,H,3,A,0,67,52.8,53.47,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-7H-3-A,342,U1409,C,7,7-3,H,3,A,67,150,53.47,54.3,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-7H-4-A,342,U1409,C,7,7-4,H,4,A,0,23,54.3,54.53,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-7H-4-A,342,U1409,C,7,7-4,H,4,A,23,61,54.53,54.91,,nannofossil ooze [Leg339],,nannofossil ooze ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-7H-4-A,342,U1409,C,7,7-4,H,4,A,61,103,54.91,55.33,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-7H-4-A,342,U1409,C,7,7-4,H,4,A,103,126,55.33,55.56,,nannofossil ooze [Leg339],,nannofossil ooze ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-7H-4-A,342,U1409,C,7,7-4,H,4,A,126,150,55.56,55.8,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-7H-5-A,342,U1409,C,7,7-5,H,5,A,0,28,55.8,56.08,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-7H-5-A,342,U1409,C,7,7-5,H,5,A,28,67,56.08,56.47,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-7H-5-A,342,U1409,C,7,7-5,H,5,A,67,120,56.47,57,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-7H-5-A,342,U1409,C,7,7-5,H,5,A,120,150,57,57.3,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-7H-6-A,342,U1409,C,7,7-6,H,6,A,0,39,57.3,57.69,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-7H-6-A,342,U1409,C,7,7-6,H,6,A,39,76,57.69,58.06,,nannofossil ooze [Leg339],,nannofossil ooze ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-7H-6-A,342,U1409,C,7,7-6,H,6,A,76,108,58.06,58.38,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-7H-6-A,342,U1409,C,7,7-6,H,6,A,108,123,58.38,58.53,,nannofossil ooze [Leg339],,nannofossil ooze ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-7H-CC-A,342,U1409,C,7,7-CC,H,CC,A,0,18,58.53,58.83,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-1-A,342,U1409,C,8,8-1,H,1,A,0,17,59.3,59.47,,nannofossil ooze [Leg339],,nannofossil ooze ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-1-A,342,U1409,C,8,8-1,H,1,A,17,42,59.47,59.72,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-1-A,342,U1409,C,8,8-1,H,1,A,42,57,59.72,59.87,,nannofossil ooze [Leg339],,nannofossil ooze ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-1-A,342,U1409,C,8,8-1,H,1,A,57,67,59.87,59.97,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-1-A,342,U1409,C,8,8-1,H,1,A,67,91,59.97,60.21,,nannofossil ooze [Leg339],,nannofossil ooze ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-1-A,342,U1409,C,8,8-1,H,1,A,91,121,60.21,60.51,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-1-A,342,U1409,C,8,8-1,H,1,A,121,150,60.51,60.8,,nannofossil ooze [Leg339],,nannofossil ooze ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-2-A,342,U1409,C,8,8-2,H,2,A,0,28,60.8,61.08,,nannofossil ooze [Leg339],,nannofossil ooze ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-2-A,342,U1409,C,8,8-2,H,2,A,28,74,61.08,61.54,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-2-A,342,U1409,C,8,8-2,H,2,A,74,89,61.54,61.69,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-2-A,342,U1409,C,8,8-2,H,2,A,89,120,61.69,62,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-8H-2-A,342,U1409,C,8,8-2,H,2,A,120,134,62,62.14,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-2-A,342,U1409,C,8,8-2,H,2,A,134,150,62.14,62.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-8H-3-A,342,U1409,C,8,8-3,H,3,A,0,23,62.3,62.53,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-8H-3-A,342,U1409,C,8,8-3,H,3,A,23,45,62.53,62.75,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-3-A,342,U1409,C,8,8-3,H,3,A,45,80,62.75,63.1,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-8H-3-A,342,U1409,C,8,8-3,H,3,A,80,93,63.1,63.23,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-3-A,342,U1409,C,8,8-3,H,3,A,93,150,63.23,63.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-8H-4-A,342,U1409,C,8,8-4,H,4,A,0,20,63.8,64,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-8H-4-A,342,U1409,C,8,8-4,H,4,A,20,45,64,64.25,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-4-A,342,U1409,C,8,8-4,H,4,A,45,101,64.25,64.81,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-8H-4-A,342,U1409,C,8,8-4,H,4,A,101,114,64.81,64.94,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-4-A,342,U1409,C,8,8-4,H,4,A,114,150,64.94,65.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-8H-5-A,342,U1409,C,8,8-5,H,5,A,0,12,65.3,65.42,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-8H-5-A,342,U1409,C,8,8-5,H,5,A,12,27,65.42,65.57,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-5-A,342,U1409,C,8,8-5,H,5,A,27,70,65.57,66,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-8H-5-A,342,U1409,C,8,8-5,H,5,A,70,87,66,66.17,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-5-A,342,U1409,C,8,8-5,H,5,A,87,120,66.17,66.5,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-8H-5-A,342,U1409,C,8,8-5,H,5,A,120,136,66.5,66.66,,nannofossil ooze [Leg339],,nannofossil ooze ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-5-A,342,U1409,C,8,8-5,H,5,A,136,150,66.66,66.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-8H-6-A,342,U1409,C,8,8-6,H,6,A,0,61,66.8,67.41,,nannofossil ooze [Leg339],,nannofossil ooze ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-6-A,342,U1409,C,8,8-6,H,6,A,61,87,67.41,67.67,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-6-A,342,U1409,C,8,8-6,H,6,A,87,150,67.67,68.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-8H-7-A,342,U1409,C,8,8-7,H,7,A,0,48,68.3,68.78,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-8H-7-A,342,U1409,C,8,8-7,H,7,A,48,60,68.78,68.9,,nannofossil ooze [Leg339],,nannofossil ooze ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-8H-CC-A,342,U1409,C,8,8-CC,H,CC,A,0,12,68.9,69.07,,nannofossil ooze [Leg339],,nannofossil ooze ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-9H-1-A,342,U1409,C,9,9-1,H,1,A,0,50,68.8,69.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-1-A,342,U1409,C,9,9-1,H,1,A,50,70,69.3,69.5,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-9H-1-A,342,U1409,C,9,9-1,H,1,A,70,101,69.5,69.81,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-1-A,342,U1409,C,9,9-1,H,1,A,101,114,69.81,69.94,,nannofossil ooze [Leg339],,nannofossil ooze ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-9H-1-A,342,U1409,C,9,9-1,H,1,A,114,150,69.94,70.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-2-A,342,U1409,C,9,9-2,H,2,A,0,18,70.3,70.48,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-2-A,342,U1409,C,9,9-2,H,2,A,18,33,70.48,70.63,,nannofossil ooze [Leg339],,nannofossil ooze ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-9H-2-A,342,U1409,C,9,9-2,H,2,A,33,61,70.63,70.91,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-2-A,342,U1409,C,9,9-2,H,2,A,61,77,70.91,71.07,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-9H-2-A,342,U1409,C,9,9-2,H,2,A,77,99,71.07,71.29,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-2-A,342,U1409,C,9,9-2,H,2,A,99,113,71.29,71.43,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-9H-2-A,342,U1409,C,9,9-2,H,2,A,113,125,71.43,71.55,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-2-A,342,U1409,C,9,9-2,H,2,A,125,136,71.55,71.66,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-9H-2-A,342,U1409,C,9,9-2,H,2,A,136,150,71.66,71.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-3-A,342,U1409,C,9,9-3,H,3,A,0,32,71.8,72.12,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-3-A,342,U1409,C,9,9-3,H,3,A,32,40,72.12,72.2,,nannofossil ooze [Leg339],,nannofossil ooze ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-9H-3-A,342,U1409,C,9,9-3,H,3,A,40,57,72.2,72.37,,nannofossil ooze [Leg339],,nannofossil ooze ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-9H-3-A,342,U1409,C,9,9-3,H,3,A,50,69,72.3,72.49,,,,,,,,,,,fault,micro fault separates light gray from olive gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1409C-9H-3-A,342,U1409,C,9,9-3,H,3,A,57,127,72.37,73.07,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5Y 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-3-A,342,U1409,C,9,9-3,H,3,A,127,135,73.07,73.15,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5Y 6/3 (pale olive),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-3-A,342,U1409,C,9,9-3,H,3,A,135,150,73.15,73.3,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-9H-4-A,342,U1409,C,9,9-4,H,4,A,0,30,73.3,73.6,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-9H-4-A,342,U1409,C,9,9-4,H,4,A,30,88,73.6,74.18,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-4-A,342,U1409,C,9,9-4,H,4,A,88,93,74.18,74.23,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5Y 6/3 (pale olive),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-4-A,342,U1409,C,9,9-4,H,4,A,93,119,74.23,74.49,,nannofossil ooze [Leg339],,nannofossil ooze ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1409C-9H-4-A,342,U1409,C,9,9-4,H,4,A,119,150,74.49,74.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-5-A,342,U1409,C,9,9-5,H,5,A,0,93,74.82,75.75,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-5-A,342,U1409,C,9,9-5,H,5,A,93,101,75.75,75.83,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,mineral,glauconite,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-5-A,342,U1409,C,9,9-5,H,5,A,101,137,75.83,76.19,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-5-A,342,U1409,C,9,9-5,H,5,A,137,150,76.19,76.32,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-5-A,342,U1409,C,9,9-5,H,5,A,137,150,76.19,76.32,,,,,,,,,,,fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1409C-9H-6-A,342,U1409,C,9,9-6,H,6,A,0,37,76.33,76.7,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1409C-9H-6-A,342,U1409,C,9,9-6,H,6,A,13,14,76.46,76.47,,,,,,,mineral,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
