Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithification,Lithology Prefix,Lithology Principal Name,Texture Rank,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],"FACIES (neritic, hemipelagic, pelagic)",MAJ lith color (simple),Fossil,Sedimentary structure,Diagenetic structure,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
356-U1460A-1F-2-A,0,85,1.03,1.88,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1460,A,1,F,2,A,,,,
356-U1460A-1F-CC-A,0,20,1.88,2.08,unlithified [Leg194],skeletal,packstone [E&K72; D62],3,,skeletal packstone,neritic,light brown,foraminifera (small benthic),,,,absent [B06],0,,,"Unlithified light brown skeletal packstone. Abundant visible fossils (benthic foraminifers, bivalves, gastropods, bryozoa) are contained. Sedimentary structure is massive. Neritic.",,,,356,U1460,A,1,F,CC,A,,,,
356-U1460A-1F-CC-A,0,20,1.88,2.08,,,,,,,,,bivalve,,,,,,,,,,,,356,U1460,A,1,F,CC,A,,,,
356-U1460A-1F-CC-A,0,20,1.88,2.08,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1460,A,1,F,CC,A,,,,
356-U1460A-1F-CC-A,0,20,1.88,2.08,,,,,,,,,gastropod,,,,,,,,,,,,356,U1460,A,1,F,CC,A,,,,
356-U1460A-2F-1-A,0,150,2.1,3.6,unlithified [Leg194],skeletal,packstone [E&K72; D62],3,with glauconite [2014],skeletal packstone with glauconite,hemipelagic,beige,bivalve,,,,absent [B06],0,,,"Unlithified beige medium sand sized packstone with common visible fossils (solitary coral, bivalves, gastropods, corals, scaphopods). Sedimentary structure is massive. Hemipelagic.",,,,356,U1460,A,2,F,1,A,,,,
356-U1460A-2F-1-A,0,150,2.1,3.6,,,,,,,,,coral (solitary),,,,,,,,,,,,356,U1460,A,2,F,1,A,,,,
356-U1460A-2F-1-A,0,150,2.1,3.6,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1460,A,2,F,1,A,,,,
356-U1460A-2F-1-A,0,150,2.1,3.6,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1460,A,2,F,1,A,,,,
356-U1460A-2F-2-A,0,39,3.6,3.99,unlithified [Leg194],skeletal,packstone [E&K72; D62],3,,skeletal packstone,hemipelagic,beige,,,,,absent [B06],0,,,"Sedimentary structure is massive. beige. skeletal PACKSTONE. small benthic foraminifera, bivalve. Hemipelagic.",,,,356,U1460,A,2,F,2,A,,,,
356-U1460A-2F-2-A,39,150,3.99,5.1,unlithified [Leg194],skeletal,wackestone [E&K72; D62],2,,skeletal wackestone,hemipelagic,beige,foraminifera (small benthic),,,,moderate [B06],3,,,,,,,356,U1460,A,2,F,2,A,,,,
356-U1460A-2F-2-A,39,150,3.99,5.1,,,,,,,,,bivalve,,,,,,,,,,,,356,U1460,A,2,F,2,A,,,,
356-U1460A-2F-3-A,0,84,5.1,5.94,unlithified [Leg194],skeletal,wackestone [E&K72; D62],2,,skeletal wackestone,hemipelagic,beige,foraminifera (small benthic),,,,slight [B06],2,,,"small dark spots are aggregates of quartz (according to smear slides). beige, skeletal WACKESTONE. small benthic foraminifera, bryozoa, scaphopod. hemipelagic.",,,,356,U1460,A,2,F,3,A,,,,
356-U1460A-2F-3-A,0,84,5.1,5.94,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1460,A,2,F,3,A,,,,
356-U1460A-2F-3-A,0,84,5.1,5.94,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1460,A,2,F,3,A,,,,
356-U1460A-2F-CC-A,0,12,5.94,6.06,unlithified [Leg194],skeletal,wackestone [E&K72; D62],2,,skeletal wackestone,hemipelagic,beige,foraminifera (planktic),,,,absent [B06],0,,,,,,,356,U1460,A,2,F,CC,A,,,,
356-U1460A-3F-1-A,0,50,6.8,7.3,unlithified [Leg194],,grainstone [E&K72; D62],4,,grainstone,neritic,cream,,,,,,,,,fall-in of bioclastic gravel at core top.,,,,356,U1460,A,3,F,1,A,,,,
356-U1460A-3F-1-A,50,150,7.3,8.3,unlithified [Leg194],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,beige,foraminifera (small benthic),,,,absent [B06],0,,,crustacea fragment at 90 cm. Hemipelagic.,,,,356,U1460,A,3,F,1,A,,,,
356-U1460A-3F-2-A,0,145,8.3,9.75,unlithified [Leg194],skeletal,packstone [E&K72; D62],3,,skeletal packstone,hemipelagic,beige,foraminifera (small benthic),,,,absent [B06],0,,,grains in packstone are fine to medium sand sizes. Hemipelagic.,,,,356,U1460,A,3,F,2,A,,,,
356-U1460A-3F-2-A,0,145,8.3,9.75,,,,,,,,,bivalve,,,,,,,,,,,,356,U1460,A,3,F,2,A,,,,
356-U1460A-3F-3-A,0,63,9.8,10.43,unlithified [Leg194],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,beige,foraminifera (small benthic),,,,moderate [B06],3,bioturbated,,Bioturbation is visible between 48-63 cm by mottling of slightly greenish mudstone and beige wackestone. Hemipelagic.,,,,356,U1460,A,3,F,3,A,,,,
356-U1460A-3F-3-A,63,69,10.43,10.49,,,mudstone [E&K72; D62],1,,mudstone,hemipelagic,light grayish green,,,,,absent [B06],0,,,,,,,356,U1460,A,3,F,3,A,,,,
356-U1460A-3F-3-A,69,142,10.49,11.22,unlithified [Leg194],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light greenish gray,foraminifera (small benthic),,,,absent [B06],0,,,,,,,356,U1460,A,3,F,3,A,,,,
356-U1460A-3F-3-A,69,142,10.49,11.22,,,,,,,,,bivalve,,,,absent [B06],0,,,,,,,356,U1460,A,3,F,3,A,,,,
356-U1460A-3F-CC-A,0,10,11.22,11.32,unlithified [Leg194],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light greenish gray,,,,,absent [B06],0,,,Unlithified light greenish gray wackestone. Hemipelagic.,,,,356,U1460,A,3,F,CC,A,,,,
356-U1460A-4F-1-A,0,50,11.5,12,unlithified [Leg194],,grainstone [E&K72; D62],4,,grainstone,neritic,cream,,,,,,,,,likely fall-in with bioclastic gravel.,,,,356,U1460,A,4,F,1,A,,,,
356-U1460A-4F-1-A,50,150,12,13,partially lithified,skeletal,packstone [E&K72; D62],3,,skeletal packstone,hemipelagic,light greenish gray,brachiopod,,,,absent [B06],0,,,"medium to fine sand sized packstone, increase of black grains below 128 cm; brachiopod (3 cm) at 93 cm. hemipelagic.",,,,356,U1460,A,4,F,1,A,,,,
356-U1460A-4F-2-A,0,70,13,13.7,partially lithified,skeletal,packstone [E&K72; D62],3,,skeletal packstone,hemipelagic,light greenish gray,bivalve,,,,absent [B06],0,,,,,,,356,U1460,A,4,F,2,A,,,,
356-U1460A-4F-2-A,70,82,13.7,13.82,unlithified [Leg194],skeletal,packstone [E&K72; D62],3,,skeletal packstone,hemipelagic,light grayish green,,,,,absent [B06],0,,,,,,,356,U1460,A,4,F,2,A,,,,
356-U1460A-4F-2-A,82,150,13.82,14.5,unlithified [Leg194],,mudstone [E&K72; D62],1,,mudstone,hemipelagic,light grayish green,,,,,absent [B06],0,,,,,,,356,U1460,A,4,F,2,A,,,,
356-U1460A-4F-3-A,0,49,14.5,14.99,unlithified [Leg194],,mudstone [E&K72; D62],1,,mudstone,hemipelagic,light greenish gray,,,,,absent [B06],0,,,,,,,356,U1460,A,4,F,3,A,,,,
356-U1460A-4F-3-A,49,114,14.99,15.64,unlithified [Leg194],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light greenish gray,,,,,absent [B06],0,,,,,,,356,U1460,A,4,F,3,A,,,,
356-U1460A-4F-3-A,114,130,15.64,15.8,unlithified [Leg194],skeletal,packstone [E&K72; D62],3,,skeletal packstone,hemipelagic,beige,,,,,moderate [B06],3,,,,,,,356,U1460,A,4,F,3,A,,,,
356-U1460A-4F-CC-A,0,10,15.8,15.9,unlithified [Leg194],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light greenish gray,,,,,moderate [B06],3,,,,,,,356,U1460,A,4,F,CC,A,,,,
356-U1460A-5F-1-A,0,50,16.2,16.7,unlithified [Leg194],,grainstone [E&K72; D62],4,,grainstone,neritic,cream,,,,,absent [B06],0,,,caved-in material from Hole.,,,,356,U1460,A,5,F,1,A,,,,
356-U1460A-5F-1-A,50,150,16.7,17.7,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,cream,bivalve,,,,absent [B06],0,,,"Unlithified, cream, packstone with glauconite, bivalve fragments. Color gradation from cream to light gray. Hemipelagic.",,,,356,U1460,A,5,F,1,A,,,,
356-U1460A-5F-2-A,0,145,17.7,19.15,unlithified [Leg194],,wackestone [E&K72; D62],2,with glauconite [2014],wackestone with glauconite,hemipelagic,beige,,,,,absent [B06],0,,,"Unlithified, beige, wackestone with glaucontie and rare bioclasts (mm size). Hemipelagic.",,,,356,U1460,A,5,F,2,A,,,,
356-U1460A-5F-3-A,0,138,19.2,20.58,unlithified [Leg194],,wackestone [E&K72; D62],2,with glauconite [2014],wackestone with glauconite,hemipelagic,beige,,,,,absent [B06],0,,,"Unlithified, beige grading down to cream, wackestone with glauconite and rare, small bioclasts (mm size). Hemipelagic.",,,,356,U1460,A,5,F,3,A,,,,
356-U1460A-6F-1-A,0,60,20.9,21.5,unlithified [Leg194],skeletal,packstone [E&K72; D62],3,,skeletal packstone,hemipelagic,gray,bivalve,,,,absent [B06],0,,,"Unlithified, gray, packstone. Mollusk fragments, gastropods, scaphopod, urchin spine, bryozoa and bivalves. Hemipelagic.",,,,356,U1460,A,6,F,1,A,,,,
356-U1460A-6F-1-A,0,60,20.9,21.5,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1460,A,6,F,1,A,,,,
356-U1460A-6F-1-A,0,60,20.9,21.5,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1460,A,6,F,1,A,,,,
356-U1460A-6F-1-A,0,60,20.9,21.5,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1460,A,6,F,1,A,,,,
356-U1460A-6F-1-A,60,150,21.5,22.4,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,cream,,,,,absent [B06],0,,,"Unlithified, cream packstone with glauconite. Hemipelagic.",,,,356,U1460,A,6,F,1,A,,,,
356-U1460A-6F-2-A,0,150,22.4,23.9,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,cream,,,,,absent [B06],0,,,"Unlithified, cream packstone with glauconite but less than in Section 1. Hemipelagic.",,,,356,U1460,A,6,F,2,A,,,,
356-U1460A-6F-3-A,0,133,23.9,25.23,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,beige,gastropod,,,,absent [B06],0,,,"Unlithified, grading beige to cream packstone with glauconite. It contains a gastropod fragment. Hemipelagic.",,,,356,U1460,A,6,F,3,A,,,,
356-U1460A-6F-CC-A,0,11,25.23,25.34,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,cream,,,,,absent [B06],0,,,"Unlithified, cream packstone with glauconite. Hemipelagic.",,,,356,U1460,A,6,F,CC,A,,,,
356-U1460A-7F-1-A,0,5,25.6,25.65,unlithified [Leg194],skeletal,packstone [E&K72; D62],3,,skeletal packstone,hemipelagic,gray,bryozoa,,,,absent [B06],0,,,"Unlithified, gray, gravel size packstone with bryozoan, scaphopods, bivalves, urchins, gastropods. Hemipelagic.",,,,356,U1460,A,7,F,1,A,,,,
356-U1460A-7F-1-A,0,34,25.6,25.94,,,,,,,,,bivalve,,,,,,,,,,,,356,U1460,A,7,F,1,A,,,,
356-U1460A-7F-1-A,0,34,25.6,25.94,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1460,A,7,F,1,A,,,,
356-U1460A-7F-1-A,0,34,25.6,25.94,,,,,,,,,gastropods,,,,,,,,,,,,356,U1460,A,7,F,1,A,,,,
356-U1460A-7F-1-A,0,34,25.6,25.94,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1460,A,7,F,1,A,,,,
356-U1460A-7F-1-A,5,34,25.65,25.94,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,cream,,,,,absent [B06],0,,,"Unlithified, creme, packstone. Hemipelagic.",,,,356,U1460,A,7,F,1,A,,,,
356-U1460A-7F-1-A,34,150,25.94,27.1,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,cream,,,,,absent [B06],0,,,"Unlithified, creme, packstone with coral fragment, bivalve, sea urchin spine. Hemipelagic.",,,,356,U1460,A,7,F,1,A,,,,
356-U1460A-7F-1-A,34,150,25.94,27.1,,,,,,,,,bivalve,,,,,,,,,,,,356,U1460,A,7,F,1,A,,,,
356-U1460A-7F-1-A,34,150,25.94,27.1,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1460,A,7,F,1,A,,,,
356-U1460A-7F-2-A,0,145,27.1,28.55,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,beige,bivalve,,,,absent [B06],0,,,"unlithified, cream packstone with glauconite. Hemipelagic.",,,,356,U1460,A,7,F,2,A,,,,
356-U1460A-7F-2-A,0,150,27.1,28.6,,,,,,packstone,,,,,,,,,,,,,,,356,U1460,A,7,F,2,A,,,,
356-U1460A-7F-3-A,0,150,28.6,30.1,unlithified [Leg194],glauconite rich,packstone [E&K72; D62],3,,glauconite rich packstone,hemipelagic,dark greenish gray,bivalve,,,,absent [B06],0,,,"Unlithified to partially lithified towards the base of the Section, light greenish gray , glauconite rich packstone with bivalve fragment. Hemipelagic.",,,,356,U1460,A,7,F,3,A,,,,
356-U1460A-8F-1-A,0,30,30.3,30.6,unlithified [Leg194],skeletal,packstone [E&K72; D62],3,,skeletal packstone,hemipelagic,gray,bivalve,,,,absent [B06],0,,,"Unlithified, gray, gravel to sand size skeletal packstone with bivalves, gastropods and sea urchin spines. Hemipelagic.",,,,356,U1460,A,8,F,1,A,,,,
356-U1460A-8F-1-A,0,30,30.3,30.6,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1460,A,8,F,1,A,,,,
356-U1460A-8F-1-A,0,30,30.3,30.6,,,,,,,,,gastropod,,,,,,,,,,,,356,U1460,A,8,F,1,A,,,,
356-U1460A-8F-1-A,30,150,30.6,31.8,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,light gray,bivalve,,,,absent [B06],0,,,"Unlithified to partially lithified towards the base, light gray, very fine sand size packstone with glauconite. It contains bivalve and echinoderm fragments. Hemipelagic.",,,,356,U1460,A,8,F,1,A,,,,
356-U1460A-8F-1-A,30,150,30.6,31.8,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1460,A,8,F,1,A,,,,
356-U1460A-8F-2-A,0,150,31.8,33.3,unlithified [Leg194],glauconite rich,packstone [E&K72; D62],3,,glauconite rich packstone,hemipelagic,dark greenish gray,bivalve,,,,absent [B06],0,,,"unlithified, dark greenish gray glauconite rich packstone with occasional bivalve and urchin spine fragments. Hemipelagic.",,,,356,U1460,A,8,F,2,A,,,,
356-U1460A-8F-2-A,0,150,31.8,33.3,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1460,A,8,F,2,A,,,,
356-U1460A-8F-3-A,0,101,33.3,34.31,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,light gray to creamy gray,,,,,absent [B06],0,,,"unlithified to slightly lithified, light gray to creamy gray. glauconite rich PACKSTONE. the lower 25 cm part has a large concentration of small fossil fragments. Hemipelagic.",,,,356,U1460,A,8,F,3,A,,,,
356-U1460A-8F-4-A,0,57,34.31,34.88,unlithified [Leg194] and slightly lithified,,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,creamy gray,bivalve,,,,absent [B06],0,,,"unlithified. creamy gray PACKSTONE with glauconite and fossils (bivalve, brachiopod, large benthic foraminifera, gastropod). Hemipelagic.",,,,356,U1460,A,8,F,4,A,,,,
356-U1460A-8F-4-A,0,57,34.31,34.88,,,,,,,,,brachiopod,,,,,,,,,,,,356,U1460,A,8,F,4,A,,,,
356-U1460A-8F-4-A,0,57,34.31,34.88,,,,,,,,,foraminifera (large benthic),,,,,,,,,,,,356,U1460,A,8,F,4,A,,,,
356-U1460A-8F-4-A,0,57,34.31,34.88,,,,,,,,,gastropod,,,,,,,,,,,,356,U1460,A,8,F,4,A,,,,
356-U1460A-8F-CC-A,0,7,34.88,34.95,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,creamy gray,,,,,absent [B06],0,,,,,,,356,U1460,A,8,F,CC,A,,,,
356-U1460A-9F-1-A,0,6,35,35.06,unlithified [Leg194],,grainstone [E&K72; D62],4,,grainstone,hemipelagic,gray,,,,,,,,,"Unlithified, fine grained gray grainstone. hemipelagic.",,,,356,U1460,A,9,F,1,A,,,,
356-U1460A-9F-1-A,6,48,35.06,35.48,unlithified [Leg194],,grainstone [E&K72; D62],4,,grainstone,neritic,light gray to brown,echinoderm,,,,,,,,"Unlithified, light gray to brown, graded gravel size grainstone. abundant fossil fragments (echinoderm, bivalve, gastropod, bryozoa, scaphopod). neritic.",,,,356,U1460,A,9,F,1,A,,,,
356-U1460A-9F-1-A,6,48,35.06,35.48,,,,,,,,,bivalve,,,,,,,,,,,,356,U1460,A,9,F,1,A,,,,
356-U1460A-9F-1-A,6,48,35.06,35.48,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1460,A,9,F,1,A,,,,
356-U1460A-9F-1-A,6,48,35.06,35.48,,,,,,,,,gastropod,,,,,,,,,,,,356,U1460,A,9,F,1,A,,,,
356-U1460A-9F-1-A,6,48,35.06,35.48,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1460,A,9,F,1,A,,,,
356-U1460A-9F-1-A,48,62,35.48,35.62,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,light gray,gastropod,,,,,,,,"unlithified. fine grain packstone with glauconite. light gray. gastropod, brachiopod. hemipelagic.",,,,356,U1460,A,9,F,1,A,,,,
356-U1460A-9F-1-A,48,62,35.48,35.62,,,,,,,,,brachiopod,,,,,,,,,,,,356,U1460,A,9,F,1,A,,,,
356-U1460A-10F-1-A,0,58,39.7,40.28,unlithified [Leg194],skeletal,grainstone [E&K72; D62],4,,skeletal grainstone,hemipelagic,gray,bivalve,,,,,,,,"Unlithified, gray skeletal grainstone with bivalves, gastropods, sea urchins, bryozoans",,,,356,U1460,A,10,F,1,A,,,,
356-U1460A-10F-1-A,0,58,39.7,40.28,,,,,,,,,bryozoan,,,,,,,,,,,,356,U1460,A,10,F,1,A,,,,
356-U1460A-10F-1-A,0,58,39.7,40.28,,,,,,,,,gastropod,,,,,,,,,,,,356,U1460,A,10,F,1,A,,,,
356-U1460A-10F-1-A,0,58,39.7,40.28,,,,,,,,,sea urchins,,,,,,,,,,,,356,U1460,A,10,F,1,A,,,,
356-U1460A-10F-1-A,58,150,40.28,41.2,partially lithified,,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,cream,gastropod,,,,,,,,"partially lithified, cream packstone with glauconite and gastropod",,,,356,U1460,A,10,F,1,A,,,,
356-U1460A-10F-2-A,0,48,41.2,41.68,partially lithified,,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,creme,gastropod,,,,,,,,"Partially lithified, gradational from cream to beige, packstone with glauconite in the upper part of the Section and glauconite rich in the lower half of the Section. Gastropod. Hemipelagic.",,,,356,U1460,A,10,F,2,A,,,,
356-U1460A-10F-2-A,48,145,41.68,42.65,partially lithified,glauconite rich,packstone [E&K72; D62],3,,glauconite rich packstone,hemipelagic,beige,,,,,slight [B06],2,,,,,,,356,U1460,A,10,F,2,A,,,,
356-U1460A-10F-3-A,0,132,42.7,44.02,partially lithified,glauconite rich,packstone [E&K72; D62],3,,glauconite rich packstone,hemipelagic,light gray,bivalve,,,,,,,,"Partially to lithified, light gray, coarser sand size glauconite rich packstone. Between about 15 to 30 cm is well-lithified. bivalve molusk.",,,,356,U1460,A,10,F,3,A,,,,
356-U1460A-10F-CC-A,0,21,44.02,44.23,partially lithified,glauconite rich,packstone [E&K72; D62],3,,glauconite rich packstone,hemipelagic,beige,,,,,,,,,"Partially to unlithified, beige, glauconite rich packstone.",,,,356,U1460,A,10,F,CC,A,,,,
356-U1460A-11F-1-A,0,39,44.4,44.79,unlithified [Leg194],skeletal,grainstone [E&K72; D62],4,,skeletal grainstone,hemipelagic,gray,bivalve,,,,,,,,"Unlithified, gray, sand to gravel size packstone. Microfossils bivalve, gastropod, bryozoan, sea urchin. Hemipelagic.",,,,356,U1460,A,11,F,1,A,,,,
356-U1460A-11F-1-A,0,39,44.4,44.79,,,,,,,,,bryozoan,,,,,,,,,,,,356,U1460,A,11,F,1,A,,,,
356-U1460A-11F-1-A,0,39,44.4,44.79,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1460,A,11,F,1,A,,,,
356-U1460A-11F-1-A,0,39,44.4,44.79,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1460,A,11,F,1,A,,,,
356-U1460A-11F-1-A,0,39,44.4,44.79,,,,,,,,,gastropod,,,,,,,,,,,,356,U1460,A,11,F,1,A,,,,
356-U1460A-11F-1-A,0,39,44.4,44.79,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1460,A,11,F,1,A,,,,
356-U1460A-11F-1-A,39,59,44.79,44.99,lithified [B84],,mudstone [E&K72; D62],1,,mudstone,hemipelagic,light grayish green,bivalve,,,,,,,,"Lithified, light grayish green mudstone with bivalve. Hemipelagic.",,,,356,U1460,A,11,F,1,A,,,,
356-U1460A-11F-1-A,59,120,44.99,45.6,partially lithified,glauconite rich,wackestone [E&K72; D62],2,,glauconite rich wackestone,hemipelagic,light grayish green,gastropod,,,,,,,,"Partially to unlithified, cream and light grayish green, wackestone with patches (3 to 10 cm thick) glauconite rich. Fragments of bivalve and brachiopods. The lower part of the Section is with glauconite. Hemipelagic.",,,,356,U1460,A,11,F,1,A,,,,
356-U1460A-11F-1-A,120,150,45.6,45.9,partially lithified,,wackestone [E&K72; D62],2,with glauconite [2014],wackestone with glauconite,hemipelagic,beige,bivalve,,,,,,,,,,,,356,U1460,A,11,F,1,A,,,,
356-U1460A-11F-2-A,0,100,45.9,46.9,unlithified [Leg194],,mudstone [E&K72; D62],1,,mudstone,hemipelagic,beige,,,,,absent [B06],0,,,"Unlithified, beige mudstone. Hemipelagic.",,,,356,U1460,A,11,F,2,A,,,,
356-U1460A-11F-2-A,100,130,46.9,47.2,unlithified [Leg194],glauconite rich,packstone [E&K72; D62],3,,glauconite rich packstone,hemipelagic,dark greenish gray,foraminifera (large benthic),,,,absent [B06],0,,,"Interval of unlithified, green, black and beige, coarse sand size glauconite rich packstone. The glauconite occurs in large patches. The black zone in between 117 and 119 cm is pyrite. Also present in this zone and in the glauconite rich patches are abundant, large benthic foraminifers are mainly present in the darker material. Hemipelagic.",,,,356,U1460,A,11,F,2,A,,,,
356-U1460A-11F-2-A,130,151,47.2,47.41,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,light brown,,,,,absent [B06],0,,,"Unlithified, light brown, packstone with patches of green glauconite 3-5 cm thick. Hemipelagic.",,,,356,U1460,A,11,F,2,A,,,,
356-U1460A-11F-3-A,0,145,47.41,48.86,unlithified [Leg194],,wackestone [E&K72; D62],2,with glauconite [2014],wackestone with glauconite,hemipelagic,beige,,,concretion [BJ80],,absent [B06],0,,,"Unlithified, beige, packstone with glauconite. Unidentified diagenetic structure, possible gypsum crystals (88-92 cm, 17 cm long). Hemipelagic.",,,,356,U1460,A,11,F,3,A,,,,
356-U1460A-11F-CC-A,0,11,48.86,48.97,unlithified [Leg194],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,beige,,,,,absent [B06],0,,,"Unlithified, beige, wackestone. Hemipelagic.",,,,356,U1460,A,11,F,CC,A,,,,
356-U1460A-12F-1-A,0,66,49.1,49.76,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,creamy gray,gastropod,,,,absent [B06],0,,,"Unlithified, creamy gray, packstone with glauconite and macrofossils. Hemipelagic.",,,,356,U1460,A,12,F,1,A,,,,
356-U1460A-12F-1-A,0,66,49.1,49.76,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1460,A,12,F,1,A,,,,
356-U1460A-12F-1-A,0,66,49.1,49.76,,,,,,,,,foraminifera (large benthic),,,,,,,,,,,,356,U1460,A,12,F,1,A,,,,
356-U1460A-12F-1-A,0,66,49.1,49.76,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1460,A,12,F,1,A,,,,
