Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Extra Sample ID Data,Lithology Prefix,Minor Lithology Suffix,Minor Lithology Prefix,Lithology Suffix
340-U1399B-2H-4-A,340,U1395,A,2,2-4,H,4,A,132,150,11.52,11.7,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,20,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-2H-5-A,340,U1395,A,2,2-5,H,5,A,0,16,11.7,11.86,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,10,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,angular,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-2H-5-A,340,U1395,A,2,2-5,H,5,A,16,30,11.86,12,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,15,20,25,0,0,3,10,17,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-2H-5-A,340,U1395,A,2,2-5,H,5,A,30,51,12,12.21,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-2H-5-A,340,U1395,A,2,2-5,H,5,A,51,58,12.21,12.28,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,15,10,52,0,0,1,2,0,,very well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-2H-5-A,340,U1395,A,2,2-5,H,5,A,58,72,12.28,12.42,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-2H-5-A,340,U1395,A,2,2-5,H,5,A,72,82,12.42,12.52,minimal [drilling disturbance],1,ash [F&S84],60,fine sand [T07],4,volcaniclastic-sand [BGS-S81],40,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,67,0,0,0,30,0,0,1,2,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-2H-5-A,340,U1395,A,2,2-5,H,5,A,82,87,12.52,12.57,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-2H-5-A,340,U1395,A,2,2-5,H,5,A,87,150,12.57,13.2,minimal [drilling disturbance],1,calcareous sand [Leg210],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,0,0,0,10,25,60,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-2H-6-A,340,U1395,A,2,2-6,H,6,A,0,77,13.2,13.97,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Light and dark colored sands (all volcaniclastic) swirled together,0,0,,0,,0,,0,,0,,0,,0,,,,,25,0,5,5,55,0,0,3,4,3,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-2H-6-A,340,U1395,A,2,2-6,H,6,A,77,91,13.97,14.11,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-2H-6-A,340,U1395,A,2,2-6,H,6,A,91,94,14.11,14.14,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,25,0,10,20,30,0,0,5,10,0,,moderate [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-2H-6-A,340,U1395,A,2,2-6,H,6,A,94,113,14.14,14.33,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,35,0,5,20,30,0,0,3,7,0,,well [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-2H-6-A,340,U1395,A,2,2-6,H,6,A,113,150,14.33,14.7,minimal [drilling disturbance],1,muddy sand [Leg183],100,silt-fine mud [T07],2,,,,,100,,10,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,5,0,5,5,15,0,0,8,12,50,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-2H-7-A,340,U1395,A,2,2-7,H,7,A,0,32,14.7,15.02,minimal [drilling disturbance],1,muddy sand [Leg183],100,silt-fine mud [T07],2,,,,,100,,10,55,pebble [W22_2],0,,0,,0,,0,,45,fine mud [T07],0,,,,rounded,5,0,5,10,15,0,0,10,10,45,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-2H-7-A,340,U1395,A,2,2-7,H,7,A,32,48,15.02,15.18,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Likely a clast in chaotic units above and below.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-2H-7-A,340,U1395,A,2,2-7,H,7,A,48,66,15.18,15.36,minimal [drilling disturbance],1,muddy sand [Leg183],100,silt-fine mud [T07],2,,,,,100,,10,60,pebble [W22_2],0,,0,,0,,0,,40,fine mud [T07],0,,,,rounded,5,0,5,10,15,0,0,10,10,45,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-2H-CC-A,340,U1395,A,2,2-CC,H,CC,A,0,14,15.36,15.5,slight [drilling disturbance],2,muddy sand [Leg183],100,silt-fine mud [T07],2,,,,,100,,5,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,5,0,5,10,15,0,0,10,10,45,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-2H-CC-A,340,U1395,A,2,2-CC,H,CC,A,14,19,15.5,15.55,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-3H-1-A,340,U1395,A,3,3-1,H,1,A,0,5,15.2,15.25,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-1-A,340,U1395,A,3,3-1,H,1,A,5,121,15.25,16.41,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,5,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,50,0,1,0,44,0,0,5,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-3H-1-A,340,U1395,A,3,3-1,H,1,A,121,150,16.41,16.7,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-2-A,340,U1395,A,3,3-2,H,2,A,0,10,16.7,16.8,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-2-A,340,U1395,A,3,3-2,H,2,A,10,27.5,16.8,16.975,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,3,0,61,0,0,1,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-3H-2-A,340,U1395,A,3,3-2,H,2,A,27.5,60,16.975,17.3,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-2-A,340,U1395,A,3,3-2,H,2,A,60,61,17.3,17.31,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,50,0,1,0,44,0,0,0,5,0,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-2-A,340,U1395,A,3,3-2,H,2,A,61,79,17.31,17.49,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-2-A,340,U1395,A,3,3-2,H,2,A,79,109,17.49,17.79,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,1,0,76,0,0,0,3,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-3H-2-A,340,U1395,A,3,3-2,H,2,A,109,128,17.79,17.98,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-2-A,340,U1395,A,3,3-2,H,2,A,128,150,17.98,18.2,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,33,0,0,0,60,0,0,2,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-3H-3-A,340,U1395,A,3,3-3,H,3,A,0,59,18.2,18.79,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,33,0,0,0,60,0,0,2,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-3H-3-A,340,U1395,A,3,3-3,H,3,A,59,94,18.79,19.14,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-3-A,340,U1395,A,3,3-3,H,3,A,94,103,19.14,19.23,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,38,0,2,0,45,0,0,2,3,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-3H-3-A,340,U1395,A,3,3-3,H,3,A,103,106.5,19.23,19.265,slight [drilling disturbance],2,calcareous sand [Leg210],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,1,1,3,0,0,10,20,65,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-3-A,340,U1395,A,3,3-3,H,3,A,106.5,115.5,19.265,19.355,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-3H-3-A,340,U1395,A,3,3-3,H,3,A,115.5,116,19.355,19.36,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,7,0,1,0,80,0,0,5,2,5,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-3-A,340,U1395,A,3,3-3,H,3,A,116,138,19.36,19.58,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-3-A,340,U1395,A,3,3-3,H,3,A,138,139,19.58,19.59,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,7,0,1,0,80,0,0,5,2,5,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-3-A,340,U1395,A,3,3-3,H,3,A,139,142.5,19.59,19.625,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-3-A,340,U1395,A,3,3-3,H,3,A,142.5,150,19.625,19.7,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-3H-4-A,340,U1395,A,3,3-4,H,4,A,0,6.5,19.7,19.765,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-4-A,340,U1395,A,3,3-4,H,4,A,6.5,12,19.765,19.82,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,15,0,10,5,45,0,0,5,10,10,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-4-A,340,U1395,A,3,3-4,H,4,A,12,31,19.82,20.01,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,2,50,pebble [W22_2],0,,0,,0,,0,,50,fine mud [T07],0,,,,angular,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-4-A,340,U1395,A,3,3-4,H,4,A,31,46,20.01,20.16,minimal [drilling disturbance],1,calcareous sand [Leg210],60,medium sand [T07],6,volcaniclastic-sand [BGS-S81],40,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,15,0,10,5,45,0,0,5,10,10,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-4-A,340,U1395,A,3,3-4,H,4,A,46,47,20.16,20.17,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,3,15,62,0,0,5,5,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-3H-4-A,340,U1395,A,3,3-4,H,4,A,47,98,20.17,20.68,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,55,0,0,3,42,0,0,0,0,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-3H-4-A,340,U1395,A,3,3-4,H,4,A,98,150,20.68,21.2,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,2,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-5-A,340,U1395,A,3,3-5,H,5,A,0,53,21.2,21.73,minimal [drilling disturbance],1,carbonate ooze [Leg178],65,fine mud [T07],3,volcaniclastic-sand [BGS-S81],35,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,40,0,0,0,60,0,0,0,0,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-3H-5-A,340,U1395,A,3,3-5,H,5,A,53,57,21.73,21.77,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,15,10,50,0,0,2,3,0,,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-5-A,340,U1395,A,3,3-5,H,5,A,57,142,21.77,22.62,minimal [drilling disturbance],1,muddy sand [Leg183],100,silt-fine mud [T07],2,,,,,100,,30,20,pebble [W22_2],0,,0,,0,,0,,80,fine mud [T07],0,,,,angular,30,0,2,5,18,0,0,10,15,20,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-5-A,340,U1395,A,3,3-5,H,5,A,142,150,22.62,22.7,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-3H-6-A,340,U1395,A,3,3-6,H,6,A,0,37,22.7,23.07,slight [drilling disturbance],2,muddy sand [Leg183],100,silt-fine mud [T07],2,,,,,100,,5,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,angular,10,0,20,5,35,0,0,3,7,20,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-6-A,340,U1395,A,3,3-6,H,6,A,37,150,23.07,24.2,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-7-A,340,U1395,A,3,3-7,H,7,A,0,62,24.2,24.82,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-7-A,340,U1395,A,3,3-7,H,7,A,62,65,24.82,24.85,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,93,0,0,0,7,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-3H-CC-A,340,U1395,A,3,3-CC,H,CC,A,0,2,24.85,24.87,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-CC-A,340,U1395,A,3,3-CC,H,CC,A,2,7.5,24.87,24.925,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,50,5,5,32,0,0,1,2,0,,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-CC-A,340,U1395,A,3,3-CC,H,CC,A,7.5,10,24.925,24.95,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-CC-A,340,U1395,A,3,3-CC,H,CC,A,10,14,24.95,24.99,minimal [drilling disturbance],1,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-3H-CC-A,340,U1395,A,3,3-CC,H,CC,A,14,22,24.99,25.07,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-3H-CC-A,340,U1395,A,3,3-CC,H,CC,A,22,29,25.07,25.14,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],55,fine sand [T07],4,calcareous sand [Leg210],45,fine sand [T07],4,100,Compositional laminated,0,0,,0,,0,,0,,0,,0,,0,,,,,15,0,10,5,25,0,0,15,25,5,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-1-A,340,U1395,A,4,4-1,H,1,A,0,31.5,24.7,25.015,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-1-A,340,U1395,A,4,4-1,H,1,A,31.5,32,25.015,25.02,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,1,0,59,0,0,5,5,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-4H-1-A,340,U1395,A,4,4-1,H,1,A,32,33.5,25.02,25.035,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-1-A,340,U1395,A,4,4-1,H,1,A,33.5,45.5,25.035,25.155,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,5,0,,0,,0,,0,,0,,100,pebble [W22_2],0,,,,angular,30,0,1,0,59,0,0,5,5,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-4H-1-A,340,U1395,A,4,4-1,H,1,A,45.5,46.5,25.155,25.165,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-1-A,340,U1395,A,4,4-1,H,1,A,46.5,53,25.165,25.23,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,5,0,50,0,0,5,10,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-4H-1-A,340,U1395,A,4,4-1,H,1,A,53,150,25.23,26.2,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-2-A,340,U1395,A,4,4-2,H,2,A,0,71,26.2,26.91,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-2-A,340,U1395,A,4,4-2,H,2,A,71,73,26.91,26.93,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,1,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,18,0,5,0,70,0,0,2,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-4H-2-A,340,U1395,A,4,4-2,H,2,A,73,142,26.93,27.62,minimal [drilling disturbance],1,muddy sand [Leg183],100,coarse sand [T07],7,,,,,100,Debrite facies containing deformed and contorted clay clasts.,15,15,pebble [W22_2],0,,0,,0,,0,,85,cobble [T07],0,,,,rounded,25,0,5,0,30,0,0,10,10,20,,poor [BP01],absent [alteration],0,Debris flow matrix,churned or chaotic strata,,,Deformed and contorted clay clasts,,,,,,,,,
340-U1399B-4H-2-A,340,U1395,A,4,4-2,H,2,A,142,150,27.62,27.7,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-4H-3-A,340,U1395,A,4,4-3,H,3,A,0,21,27.7,27.91,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-3-A,340,U1395,A,4,4-3,H,3,A,21,26.5,27.91,27.965,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,silt-fine mud [T07],2,,,,,100,Tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,well [BP01],absent [alteration],0,containing glass,,,,,,,,,,,,,
340-U1399B-4H-3-A,340,U1395,A,4,4-3,H,3,A,26.5,37.5,27.965,28.075,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
