Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data
363-U1487B-10H-2-A,0,22,80.2,80.42,,ashy sand [X363],ashy sand,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-2-A,22,44,80.42,80.64,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-2-A,44,113,80.64,81.33,ash-rich [X363],foraminiferal ooze [Leg339],ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-2-A,113,138,81.33,81.58,ash-rich [X363],foraminiferal ooze [Leg339],ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-2-A,138,150,81.58,81.7,,ashy sand [X363],ashy sand,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-3-A,0,8,81.7,81.78,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),,,,,,,,,,,,,,,,,,,
363-U1487B-10H-3-A,8,48,81.78,82.18,,foraminiferal ooze [Leg339],foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-3-A,48,61,82.18,82.31,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),,,,,,,,,,,,,,,,,,,
363-U1487B-10H-3-A,61,100,82.31,82.7,,foraminiferal ooze [Leg339],foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-3-A,100,104,82.7,82.74,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),,,,,,,,,,,,,,,,,,,
363-U1487B-10H-3-A,104,150,82.74,83.2,ash-rich [X363],foraminiferal ooze [Leg339],ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-4-A,0,27,83.2,83.47,ash-rich [X363],foraminiferal ooze [Leg339],ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-4-A,27,29,83.47,83.49,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),,,,,,,,,,,,,,,,,,,
363-U1487B-10H-4-A,29,54,83.49,83.74,ash-rich [X363],foraminiferal ooze [Leg339],ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-4-A,54,65,83.74,83.85,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),,,,,,,,,,,,,,,,,,,
363-U1487B-10H-4-A,65,79,83.85,83.99,ash-rich [X363],foraminiferal ooze [Leg339],ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-4-A,79,93,83.99,84.13,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),,,,,,,,,,,,,,,,,,,
363-U1487B-10H-4-A,93,150,84.13,84.7,ash-rich [X363],foraminiferal ooze [Leg339],ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-5-A,0,64,84.7,85.34,ash-rich [X363],foraminiferal ooze [Leg339],ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-5-A,64,68,85.34,85.38,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-5-A,68,84,85.38,85.54,ash-rich [X363],foraminiferal ooze [Leg339],ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-5-A,84,90,85.54,85.6,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-5-A,90,150,85.6,86.2,ash-rich [X363],foraminiferal ooze [Leg339],ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-6-A,0,36,86.2,86.56,ash-rich [X363],foraminiferal ooze [Leg339],ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-6-A,36,50,86.56,86.7,,ash(tuff) [MMK88m],ash(tuff),,5Y 3/1 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-6-A,50,87,86.7,87.07,ash-rich [X363],foraminiferal ooze [Leg339],ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-6-A,87,106,87.07,87.26,,ash(tuff) [MMK88m],ash(tuff),,5Y 3/1 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-6-A,106,127,87.26,87.47,ash-rich [X363],foraminiferal ooze [Leg339],ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-6-A,127,140,87.47,87.6,,ash(tuff) [MMK88m],ash(tuff),,5Y 3/1 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-6-A,140,150,87.6,87.7,ash-rich [X363],foraminiferal ooze [Leg339],ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-7-A,0,70,87.7,88.4,ash-rich [X363],foraminiferal ooze [Leg339],ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-7-A,70,72,88.4,88.42,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-10H-CC-A,0,23,88.42,88.65,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-1-A,0,45,88.2,88.65,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-1-A,45,50,88.65,88.7,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-1-A,50,110,88.7,89.3,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-1-A,110,112,89.3,89.32,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-1-A,112,150,89.32,89.7,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-2-A,0,150,89.7,91.2,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-3-A,0,18,91.2,91.38,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-3-A,18,22,91.38,91.42,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-3-A,22,56,91.42,91.76,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-3-A,56,59,91.76,91.79,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-3-A,59,150,91.79,92.7,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-4-A,0,90,92.7,93.6,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-4-A,90,127,93.6,93.97,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-4-A,127,150,93.97,94.2,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-5-A,0,35,94.2,94.55,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-5-A,35,41,94.55,94.61,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-5-A,41,120,94.61,95.4,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-5-A,120,125,95.4,95.45,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-5-A,125,150,95.45,95.7,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-6-A,0,16,95.7,95.86,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-6-A,16,19,95.86,95.89,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-6-A,19,60,95.89,96.3,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-6-A,60,70,96.3,96.4,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-6-A,70,142,96.4,97.12,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-6-A,142,150,97.12,97.2,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-7-A,0,71,97.2,97.91,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-11H-CC-A,0,24,97.91,98.15,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-1-A,0,2,97.7,97.72,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-1-A,2,23,97.72,97.93,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-1-A,23,122,97.93,98.92,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-1-A,122,124,98.92,98.94,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-1-A,124,150,98.94,99.2,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-2-A,0,150,99.2,100.7,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-3-A,0,39,100.7,101.09,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-3-A,39,78,101.09,101.48,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-3-A,78,150,101.48,102.2,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-4-A,0,22,102.2,102.42,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-4-A,22,23,102.42,102.43,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-4-A,23,88,102.43,103.08,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-4-A,88,89,103.08,103.09,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-4-A,89,109,103.09,103.29,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-4-A,109,111,103.29,103.31,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-4-A,111,120,103.31,103.4,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-4-A,120,121,103.4,103.41,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-4-A,121,150,103.41,103.7,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-5-A,0,10,103.7,103.8,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-5-A,10,11,103.8,103.81,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-5-A,11,38,103.81,104.08,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-5-A,38,39,104.08,104.09,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-5-A,39,50,104.09,104.2,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-5-A,50,52,104.2,104.22,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-5-A,52,68,104.22,104.38,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-5-A,68,70,104.38,104.4,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-5-A,70,84,104.4,104.54,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-5-A,84,85,104.54,104.55,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-5-A,85,150,104.55,105.2,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-6-A,0,9,105.2,105.29,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-6-A,9,10,105.29,105.3,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-6-A,10,24,105.3,105.44,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-6-A,24,26,105.44,105.46,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-6-A,26,39,105.46,105.59,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-6-A,39,40,105.59,105.6,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-6-A,40,114,105.6,106.34,nannofossil-bearing foraminifer-rich [X363],ash(tuff) [MMK88m],nannofossil-bearing foraminifer-rich ash(tuff),,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-7-A,0,51,106.34,106.85,nannofossil-bearing foraminifer-rich [X363],ash(tuff) [MMK88m],nannofossil-bearing foraminifer-rich ash(tuff),,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-7-A,51,53,106.85,106.87,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-7-A,53,65,106.87,106.99,nannofossil-bearing foraminifer-rich [X363],ash(tuff) [MMK88m],nannofossil-bearing foraminifer-rich ash(tuff),,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-7-A,65,67,106.99,107.01,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-7-A,67,82,107.01,107.16,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-CC-A,0,4,107.16,107.2,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-CC-A,4,5,107.2,107.21,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-12H-CC-A,5,21,107.21,107.37,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-1-A,0,13,107.2,107.33,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-1-A,13,88,107.33,108.08,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-1-A,88,92,108.08,108.12,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-1-A,92,119,108.12,108.39,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-1-A,119,122,108.39,108.42,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-1-A,122,139,108.42,108.59,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-1-A,139,141,108.59,108.61,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-1-A,141,150,108.61,108.7,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-2-A,0,20,108.7,108.9,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-2-A,20,95,108.9,109.65,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-2-A,95,97,109.65,109.67,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-2-A,97,150,109.67,110.2,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-3-A,0,68,110.2,110.88,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-3-A,68,73,110.88,110.93,,ash(tuff) [MMK88m],ash(tuff),,10YR 3/1 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-3-A,73,104,110.93,111.24,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-3-A,104,110,111.24,111.3,,ash(tuff) [MMK88m],ash(tuff),,10YR 3/1 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-3-A,110,120,111.3,111.4,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-3-A,120,124,111.4,111.44,,ash(tuff) [MMK88m],ash(tuff),,10YR 3/1 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-3-A,124,130,111.44,111.5,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-3-A,130,132,111.5,111.52,,ash(tuff) [MMK88m],ash(tuff),,10YR 3/1 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-3-A,132,136,111.52,111.56,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-3-A,136,139,111.56,111.59,,ash(tuff) [MMK88m],ash(tuff),,10YR 3/1 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-3-A,139,150,111.59,111.7,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-4-A,0,150,111.7,113.2,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 3/2 (very dark grayish green),moderate [DB86],,,,,,,,,,,,,,,,,,
