Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ lith. Abundance (%),MAJ lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data,Extra Sample ID Data
342-U1409B-3H-5-A,342,U1409,B,3,3-5,H,5,A,116,123,24.96,25.03,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],2.5Y 7/3 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1409B-3H-5-A,342,U1409,B,3,3-5,H,5,A,123,150,25.03,25.3,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],2.5Y 6/3 (light yellowish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1409B-3H-6-A,342,U1409,B,3,3-6,H,6,A,0,150,25.3,26.8,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],2.5Y 6/3 (light yellowish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1409B-3H-7-A,342,U1409,B,3,3-7,H,7,A,0,76,26.8,27.56,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],2.5Y 6/3 (light yellowish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1409B-4H-1-A,342,U1409,B,4,4-1,H,1,A,0,17,27.3,27.47,nannofossil [Leg339],clay [Leg339],,nannofossil [Leg339] clay ,2.5Y 6/3 (light yellowish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil [Leg339]  clay ,clay ,,,,,,,
342-U1409B-4H-1-A,342,U1409,B,4,4-1,H,1,A,23,150,27.53,28.8,nannofossil [Leg339],clay [Leg339],,nannofossil [Leg339] clay ,2.5Y 6/3 (light yellowish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil [Leg339]  clay ,clay ,,,,,,,
342-U1409B-4H-2-A,342,U1409,B,4,4-2,H,2,A,0,34,28.8,29.14,nannofossil [Leg339],clay [Leg339],,nannofossil [Leg339] clay ,2.5Y 6/3 (light yellowish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil [Leg339]  clay ,clay ,,,,,,,
342-U1409B-4H-2-A,342,U1409,B,4,4-2,H,2,A,31,36,29.11,29.16,,,,,,,nodule,manganese,,,,10YR 3/6 (dark yellowish brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1409B-4H-2-A,342,U1409,B,4,4-2,H,2,A,34,150,29.14,30.3,nannofossil [Leg339],clay [Leg339],,nannofossil [Leg339] clay ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil [Leg339]  clay ,clay ,,,,,,,
342-U1409B-4H-3-A,342,U1409,B,4,4-3,H,3,A,0,26,30.3,30.56,nannofossil [Leg339],clay [Leg339],,nannofossil [Leg339] clay ,2.5Y 5/2 (grayish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil [Leg339]  clay ,clay ,,,,,,,
342-U1409B-4H-3-A,342,U1409,B,4,4-3,H,3,A,26,70,30.56,31,nannofossil [Leg339],clay [Leg339],,nannofossil [Leg339] clay ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil [Leg339]  clay ,clay ,,,,,,,
342-U1409B-4H-3-A,342,U1409,B,4,4-3,H,3,A,70,150,31,31.8,nannofossil [Leg339],clay [Leg339],,nannofossil [Leg339] clay ,2.5Y 5/2 (grayish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil [Leg339]  clay ,clay ,,,,,,,
342-U1409B-4H-4-A,342,U1409,B,4,4-4,H,4,A,0,150,31.8,33.3,nannofossil [Leg339],clay [Leg339],,nannofossil [Leg339] clay ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil [Leg339]  clay ,clay ,,,,,,,
342-U1409B-4H-5-A,342,U1409,B,4,4-5,H,5,A,0,150,33.3,34.8,nannofossil [Leg339],clay [Leg339],,nannofossil [Leg339] clay ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil [Leg339]  clay ,clay ,,,,,,,
342-U1409B-4H-6-A,342,U1409,B,4,4-6,H,6,A,0,84,34.8,35.64,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,2.5Y 5/1 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409B-4H-6-A,342,U1409,B,4,4-6,H,6,A,84,150,35.64,36.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,2.5Y 6/3 (light yellowish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409B-4H-7-A,342,U1409,B,4,4-7,H,7,A,0,31,36.3,36.61,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,2.5Y 6/1 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409B-4H-7-A,342,U1409,B,4,4-7,H,7,A,31,72,36.61,37.02,clayey [Leg339],nannofossil ooze [Leg339],with foraminifers [Leg339],clayey  nannofossil ooze  with foraminifers ,5Y 7/2 (light gray),,,,moderate_339 [DB91],4,,smear slides indicate presence of fish teeth,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-4H-CC-A,342,U1409,B,4,4-CC,H,CC,A,0,7.5,37.02,37.095,clayey [Leg339],nannofossil ooze [Leg339],with foraminifers [Leg339],clayey  nannofossil ooze  with foraminifers ,5Y 7/2 (light gray),,,,moderate_339 [DB91],4,,smear slides indicate presence of fish teeth,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-4H-CC-A,342,U1409,B,4,4-CC,H,CC,A,7.5,20,37.095,37.22,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5Y 6/3 (pale olive),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409B-5H-1-A,342,U1409,B,5,5-1,H,1,A,0,66,36.8,37.46,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5Y 7/3 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-1-A,342,U1409,B,5,5-1,H,1,A,66,150,37.46,38.3,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-2-A,342,U1409,B,5,5-2,H,2,A,0,9,38.3,38.39,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-2-A,342,U1409,B,5,5-2,H,2,A,9,14,38.39,38.44,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10GY 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-2-A,342,U1409,B,5,5-2,H,2,A,14,55,38.44,38.85,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-2-A,342,U1409,B,5,5-2,H,2,A,55,67,38.85,38.97,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-5H-2-A,342,U1409,B,5,5-2,H,2,A,67,121,38.97,39.51,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-2-A,342,U1409,B,5,5-2,H,2,A,121,131,39.51,39.61,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-5H-2-A,342,U1409,B,5,5-2,H,2,A,131,150,39.61,39.8,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-3-A,342,U1409,B,5,5-3,H,3,A,0,31,39.8,40.11,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-3-A,342,U1409,B,5,5-3,H,3,A,31,51,40.11,40.31,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-5H-3-A,342,U1409,B,5,5-3,H,3,A,51,65,40.31,40.45,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-3-A,342,U1409,B,5,5-3,H,3,A,65,77,40.45,40.57,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-3-A,342,U1409,B,5,5-3,H,3,A,77,86,40.57,40.66,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-3-A,342,U1409,B,5,5-3,H,3,A,86,100,40.66,40.8,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-3-A,342,U1409,B,5,5-3,H,3,A,100,143,40.8,41.23,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-3-A,342,U1409,B,5,5-3,H,3,A,143,150,41.23,41.3,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-5H-4-A,342,U1409,B,5,5-4,H,4,A,0,12.5,41.3,41.425,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-4-A,342,U1409,B,5,5-4,H,4,A,12.5,14,41.425,41.44,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5Y 5/3 (olive),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-4-A,342,U1409,B,5,5-4,H,4,A,14,52,41.44,41.82,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-4-A,342,U1409,B,5,5-4,H,4,A,52,62,41.82,41.92,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-5H-4-A,342,U1409,B,5,5-4,H,4,A,62,128,41.92,42.58,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-4-A,342,U1409,B,5,5-4,H,4,A,128,137,42.58,42.67,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-5H-4-A,342,U1409,B,5,5-4,H,4,A,137,150,42.67,42.8,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-5-A,342,U1409,B,5,5-5,H,5,A,0,37,42.8,43.17,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-5-A,342,U1409,B,5,5-5,H,5,A,37,59,43.17,43.39,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-5-A,342,U1409,B,5,5-5,H,5,A,59,73,43.39,43.53,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-5H-5-A,342,U1409,B,5,5-5,H,5,A,73,129,43.53,44.09,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5G 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-5-A,342,U1409,B,5,5-5,H,5,A,129,141,44.09,44.21,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-5H-5-A,342,U1409,B,5,5-5,H,5,A,141,150,44.21,44.3,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-6-A,342,U1409,B,5,5-6,H,6,A,0,72,44.3,45.02,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-6-A,342,U1409,B,5,5-6,H,6,A,72,80,45.02,45.1,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-5H-6-A,342,U1409,B,5,5-6,H,6,A,80,136,45.1,45.66,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-6-A,342,U1409,B,5,5-6,H,6,A,136,150,45.66,45.8,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-5H-7-A,342,U1409,B,5,5-7,H,7,A,0,6,45.8,45.86,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-5H-7-A,342,U1409,B,5,5-7,H,7,A,6,62,45.86,46.42,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409B-5H-7-A,342,U1409,B,5,5-7,H,7,A,62,66,46.42,46.46,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-5H-CC-A,342,U1409,B,5,5-CC,H,CC,A,0,25,46.46,46.71,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-6H-1-A,342,U1409,B,6,6-1,H,1,A,17,42,46.47,46.72,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409B-6H-1-A,342,U1409,B,6,6-1,H,1,A,42,59,46.72,46.89,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-6H-1-A,342,U1409,B,6,6-1,H,1,A,59,110,46.89,47.4,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409B-6H-1-A,342,U1409,B,6,6-1,H,1,A,110,126,47.4,47.56,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-6H-1-A,342,U1409,B,6,6-1,H,1,A,126,150,47.56,47.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409B-6H-2-A,342,U1409,B,6,6-2,H,2,A,0,39,47.8,48.19,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409B-6H-2-A,342,U1409,B,6,6-2,H,2,A,39,85,48.19,48.65,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-6H-2-A,342,U1409,B,6,6-2,H,2,A,85,122,48.65,49.02,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409B-6H-2-A,342,U1409,B,6,6-2,H,2,A,122,132,49.02,49.12,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409B-6H-2-A,342,U1409,B,6,6-2,H,2,A,132,150,49.12,49.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409B-6H-3-A,342,U1409,B,6,6-3,H,3,A,0,16,49.3,49.46,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,,
342-U1409B-6H-3-A,342,U1409,B,6,6-3,H,3,A,16,25,49.46,49.55,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze with foraminifers [Leg339],N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze,nannofossil ooze  with foraminifers [Leg339],,,,,,,
342-U1409B-6H-3-A,342,U1409,B,6,6-3,H,3,A,25,48,49.55,49.78,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,,
342-U1409B-6H-3-A,342,U1409,B,6,6-3,H,3,A,48,61,49.78,49.91,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze with foraminifers [Leg339],N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze,nannofossil ooze  with foraminifers [Leg339],,,,,,,
342-U1409B-6H-3-A,342,U1409,B,6,6-3,H,3,A,61,77,49.91,50.07,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,,
342-U1409B-6H-3-A,342,U1409,B,6,6-3,H,3,A,77,91,50.07,50.21,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze with foraminifers [Leg339],N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze,nannofossil ooze  with foraminifers [Leg339],,,,,,,
342-U1409B-6H-3-A,342,U1409,B,6,6-3,H,3,A,91,116,50.21,50.46,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,,
342-U1409B-6H-3-A,342,U1409,B,6,6-3,H,3,A,116,126,50.46,50.56,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze with foraminifers [Leg339],N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze,nannofossil ooze  with foraminifers [Leg339],,,,,,,
342-U1409B-6H-3-A,342,U1409,B,6,6-3,H,3,A,126,138,50.56,50.68,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,,
