Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Principal name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Principal name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data
340-U1398A-6H-2-A,340,U1398,A,6,6-2,H,2,A,5,26,40.27,40.48,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic clay,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-6H-2-A,340,U1398,A,6,6-2,H,2,A,26,34,40.48,40.56,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,5,0,58,0,0,1,4,2,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-2-A,340,U1398,A,6,6-2,H,2,A,34,35.5,40.56,40.575,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,very fine mud [T07],1,,,,,100,Mud layer,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,5,0,58,0,0,1,4,2,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-2-A,340,U1398,A,6,6-2,H,2,A,35.5,79,40.575,41.01,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,5,0,58,0,0,1,4,2,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-2-A,340,U1398,A,6,6-2,H,2,A,79,90,41.01,41.12,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,5,0,58,0,0,1,4,2,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-2-A,340,U1398,A,6,6-2,H,2,A,90,91,41.12,41.13,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],78,very coarse sand [T07],8,calcareous sandstone or tuff [Leg210],22,fine medium sand [T07],5,100,Pumiceous coarse layer,5,100,,0,,0,,0,,0,,0,,0,,,,rounded,30,0,5,0,43,0,0,15,5,2,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-2-A,340,U1398,A,6,6-2,H,2,A,91,110,41.13,41.32,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,5,0,58,0,0,1,4,2,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-2-A,340,U1398,A,6,6-2,H,2,A,110,121,41.32,41.43,high [drilling disturbance],6,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic clay,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-6H-2-A,340,U1398,A,6,6-2,H,2,A,121,124,41.43,41.46,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,5,0,53,0,0,5,5,2,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-2-A,340,U1398,A,6,6-2,H,2,A,124,127,41.46,41.49,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,5,0,53,0,0,5,5,2,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-2-A,340,U1398,A,6,6-2,H,2,A,127,152,41.49,41.74,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic clay,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-6H-3-A,340,U1398,A,6,6-3,H,3,A,0,18.5,41.74,41.925,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-3-A,340,U1398,A,6,6-3,H,3,A,18.5,21,41.925,41.95,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,80,5,3,7,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-3-A,340,U1398,A,6,6-3,H,3,A,21,30,41.95,42.04,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-3-A,340,U1398,A,6,6-3,H,3,A,30,61,42.04,42.35,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,medium sand [T07],6,calcareous sand [Leg210],40,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,2,5,3,0,10,20,35,15,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-3-A,340,U1398,A,6,6-3,H,3,A,61,85,42.35,42.59,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-3-A,340,U1398,A,6,6-3,H,3,A,85,95,42.59,42.69,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,medium sand [T07],6,calcareous sand [Leg210],40,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,1,0,1,1,1,0,1,30,40,25,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-3-A,340,U1398,A,6,6-3,H,3,A,95,108,42.69,42.82,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-3-A,340,U1398,A,6,6-3,H,3,A,108,109.5,42.82,42.835,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,80,5,3,7,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-3-A,340,U1398,A,6,6-3,H,3,A,109.5,129.5,42.835,43.035,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-3-A,340,U1398,A,6,6-3,H,3,A,129.5,131,43.035,43.05,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,80,5,3,7,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-3-A,340,U1398,A,6,6-3,H,3,A,131,151,43.05,43.25,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-4-A,340,U1398,A,6,6-4,H,4,A,0,8,43.25,43.33,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-6H-4-A,340,U1398,A,6,6-4,H,4,A,8,24,43.33,43.49,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],80,medium sand [T07],6,calcareous sand [Leg210],20,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,40,0,2,10,1,0,2,15,30,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-4-A,340,U1398,A,6,6-4,H,4,A,24,52,43.49,43.77,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-6H-4-A,340,U1398,A,6,6-4,H,4,A,52,58,43.77,43.83,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,40,0,2,10,1,0,2,15,30,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-4-A,340,U1398,A,6,6-4,H,4,A,58,83,43.83,44.08,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-6H-4-A,340,U1398,A,6,6-4,H,4,A,83,84,44.08,44.09,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,40,0,2,10,1,0,2,15,30,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-4-A,340,U1398,A,6,6-4,H,4,A,84,90,44.09,44.15,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-6H-4-A,340,U1398,A,6,6-4,H,4,A,90,102,44.15,44.27,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],55,medium sand [T07],6,calcareous sand [Leg210],45,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,2,1,5,5,82,0,0,2,3,0,,well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-6H-4-A,340,U1398,A,6,6-4,H,4,A,102,139,44.27,44.64,minimal [drilling disturbance],1,calcareous sand [Leg210],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,80,0,5,3,9,0,0,2,1,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-4-A,340,U1398,A,6,6-4,H,4,A,139,145,44.64,44.7,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-6H-5-A,340,U1398,A,6,6-5,H,5,A,0,73.5,44.72,45.455,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],75,fine sand [T07],4,calcareous sand [Leg210],25,fine medium sand [T07],5,100,Fine ash layer disseminated through region 21-28cm.,2,0,,0,,0,,0,,0,,100,fine mud [T07],0,,,,angular,30,0,10,15,20,0,0,10,5,10,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-6H-5-A,340,U1398,A,6,6-5,H,5,A,73.5,79,45.455,45.51,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-CC-A,340,U1398,A,6,6-CC,H,CC,A,0,18,45.52,45.7,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,medium sand [T07],6,carbonate ooze [Leg178],40,fine mud [T07],3,100,Intercalated regions. Mud could be clasts - difficult to tell.,10,100,coarse sand [T07],0,,0,,0,,0,,0,,0,,,,rounded,30,0,10,15,20,0,0,10,5,10,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-6H-CC-A,340,U1398,A,6,6-CC,H,CC,A,18,23,45.7,45.75,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
340-U1398A-7H-1-A,340,U1398,A,7,7-1,H,1,A,0,7,45.6,45.67,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-7H-1-A,340,U1398,A,7,7-1,H,1,A,7,27,45.67,45.87,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],95,coarse sand [T07],7,calcareous sand [Leg210],5,fine medium sand [T07],5,100,,10,100,,0,,0,,0,,0,,0,,0,,,,rounded,20,0,5,0,70,0,0,1,4,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-7H-1-A,340,U1398,A,7,7-1,H,1,A,27,94,45.87,46.54,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],95,coarse sand [T07],7,calcareous sand [Leg210],5,fine medium sand [T07],5,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,5,0,70,0,0,1,4,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-7H-1-A,340,U1398,A,7,7-1,H,1,A,94,122.5,46.54,46.825,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-7H-1-A,340,U1398,A,7,7-1,H,1,A,122.5,135,46.825,46.95,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],50,fine sand [T07],4,calcareous sand [Leg210],50,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,10,0,30,0,0,30,20,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-7H-1-A,340,U1398,A,7,7-1,H,1,A,135,150,46.95,47.1,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-7H-2-A,340,U1398,A,7,7-2,H,2,A,0,42,47.1,47.52,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-7H-2-A,340,U1398,A,7,7-2,H,2,A,42,86,47.52,47.96,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],95,fine sand [T07],4,calcareous sand [Leg210],5,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,2,0,73,0,0,0,5,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-7H-2-A,340,U1398,A,7,7-2,H,2,A,86,92,47.96,48.02,slight [drilling disturbance],2,carbonate ooze [Leg178],100,very fine mud [T07],1,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-7H-2-A,340,U1398,A,7,7-2,H,2,A,92,92.5,48.02,48.025,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,10,0,0,90,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-7H-2-A,340,U1398,A,7,7-2,H,2,A,92.5,107.5,48.025,48.175,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-7H-2-A,340,U1398,A,7,7-2,H,2,A,107.5,108,48.175,48.18,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],95,fine sand [T07],4,calcareous sand [Leg210],5,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,5,0,60,0,0,0,5,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-7H-2-A,340,U1398,A,7,7-2,H,2,A,108,124.5,48.18,48.345,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-7H-2-A,340,U1398,A,7,7-2,H,2,A,124.5,131,48.345,48.41,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],95,fine sand [T07],4,calcareous sand [Leg210],5,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,5,0,70,0,0,0,5,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-7H-2-A,340,U1398,A,7,7-2,H,2,A,131,150,48.41,48.6,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-7H-3-A,340,U1398,A,7,7-3,H,3,A,0,8.5,48.6,48.685,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,15,10,10,55,0,0,2,3,0,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-7H-3-A,340,U1398,A,7,7-3,H,3,A,8.5,49,48.685,49.09,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-7H-3-A,340,U1398,A,7,7-3,H,3,A,49,50,49.09,49.1,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,3,0,2,5,85,0,0,3,2,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-7H-3-A,340,U1398,A,7,7-3,H,3,A,50,80,49.1,49.4,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-7H-3-A,340,U1398,A,7,7-3,H,3,A,80,83,49.4,49.43,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,15,10,10,55,0,0,2,3,0,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-7H-3-A,340,U1398,A,7,7-3,H,3,A,83,92,49.43,49.52,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,15,10,10,55,0,0,2,3,0,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-7H-3-A,340,U1398,A,7,7-3,H,3,A,92,98,49.52,49.58,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,15,10,10,55,0,0,2,3,0,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-7H-3-A,340,U1398,A,7,7-3,H,3,A,98,105.5,49.58,49.655,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,15,10,10,55,0,0,2,3,0,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-7H-3-A,340,U1398,A,7,7-3,H,3,A,105.5,108,49.655,49.68,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,15,10,10,55,0,0,2,3,0,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-7H-3-A,340,U1398,A,7,7-3,H,3,A,108,128,49.68,49.88,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,The layer of volcaniclastic material above is either eroded into this layer vertically or this is a drilling disturbance.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-7H-3-A,340,U1398,A,7,7-3,H,3,A,128,150,49.88,50.1,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,medium sand [T07],6,calcareous sand [Leg210],40,medium sand [T07],6,100,,10,100,coarse sand [T07],0,,0,,0,,0,,0,,0,,,,rounded,30,0,10,15,20,0,0,10,5,10,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-7H-4-A,340,U1398,A,7,7-4,H,4,A,0,85,50.1,50.95,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Potential high angle tephra layers that may be the result of drilling disturbance.,30,100,cobble [T07],0,,0,,0,,0,,0,,0,,,,rounded,50,0,10,5,10,0,0,10,15,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-7H-CC-A,340,U1398,A,7,7-CC,H,CC,A,0,2,50.95,50.97,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
340-U1398A-8H-1-A,340,U1398,A,9,9-1,H,1,A,0,10,50.9,51,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],70,very coarse sand [T07],8,carbonate ooze [Leg178],30,silt-fine mud [T07],2,100,Drilling disturbance,30,0,,0,,0,,0,,0,,100,pebble [W22_2],0,,,,angular,30,0,3,0,59,0,0,5,3,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-8H-1-A,340,U1398,A,8,8-1,H,1,A,10,150,51,52.4,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,granule [T07],9,,,,,100,Very coarse to granule size grains,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,3,0,59,0,0,5,3,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-8H-2-A,340,U1398,A,8,8-2,H,2,A,0,150,52.4,53.9,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,Massive pumiceous sand,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,5,0,70,0,0,3,2,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-8H-3-A,340,U1398,A,8,8-3,H,3,A,0,150,53.9,55.4,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,5,100,coarse sand [T07],0,,0,,0,,0,,0,,0,,,,rounded,10,1,10,15,49,0,0,5,10,0,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-8H-4-A,340,U1398,A,8,8-4,H,4,A,0,112,55.4,56.52,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,5,98,pebble [W22_2],0,,0,,0,,0,,2,fine mud [T07],0,,,,rounded,10,1,10,15,49,0,0,5,10,0,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-8H-4-A,340,U1398,A,8,8-4,H,4,A,112,150,56.52,56.9,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-8H-5-A,340,U1398,A,8,8-5,H,5,A,0,12,56.9,57.02,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-8H-5-A,340,U1398,A,8,8-5,H,5,A,12,17,57.02,57.07,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,5,0,57,0,0,5,3,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-8H-5-A,340,U1398,A,8,8-5,H,5,A,17,20,57.07,57.1,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,very fine mud [T07],1,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,5,0,57,0,0,5,3,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-8H-5-A,340,U1398,A,8,8-5,H,5,A,20,27,57.1,57.17,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,5,0,57,0,0,5,3,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-8H-5-A,340,U1398,A,8,8-5,H,5,A,27,34,57.17,57.24,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,5,0,80,0,0,0,5,0,,well [BP01],absent [alteration],0,,,,,,,,,
