Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links,Sample
361,U1477,C,13,13-CC,F,CC,A,0,31,100.65,100.96,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,Event layers of few millimeters to 1-2 centimeters (aragonite clay-size and silt to sand),,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-13F-CC-A
361,U1477,C,14,14-1,F,1,A,0,91,100.6,101.51,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,Event layers of few millimeters to 1-2 centimeters (aragonite clay-size and silt to sand),,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-14F-1-A
361,U1477,C,14,14-2,F,2,A,0,142,101.51,102.93,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,Event layers of few millimeters to 1-2 centimeters (aragonite clay-size and silt to sand),,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-14F-2-A
361,U1477,C,14,14-3,F,3,A,0,137,102.93,104.3,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,Event layers of few millimeters to 1-2 centimeters (aragonite clay-size and silt to sand),,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-14F-3-A
361,U1477,C,14,14-4,F,4,A,0,118,104.3,105.48,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,Event layers of few millimeters to 1-2 centimeters (aragonite clay-size and silt to sand),,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-14F-4-A
361,U1477,C,14,14-CC,F,CC,A,0,30,105.48,105.78,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,Event layers of few millimeters to 1-2 centimeters (aragonite clay-size and silt to sand),,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-14F-CC-A
361,U1477,C,15,15-1,F,1,A,0,141,105.3,106.71,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-15F-1-A
361,U1477,C,15,15-2,F,2,A,0,144,106.71,108.15,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,Event layers of few millimeters to 1-2 centimeters (aragonite clay-size and silt to sand),,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-15F-2-A
361,U1477,C,15,15-3,F,3,A,0,131,108.15,109.46,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-15F-3-A
361,U1477,C,15,15-4,F,4,A,0,58,109.46,110.04,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-15F-4-A
361,U1477,C,15,15-CC,F,CC,A,0,23,110.04,110.27,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-15F-CC-A
361,U1477,C,16,16-1,F,1,A,0,50,110.0,110.5,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-16F-1-A
361,U1477,C,16,16-1,F,1,A,50,125,110.5,111.25,2a,clayey,sand [2014],,clayey sand,clayey sand,sand,,,,medium sand [W22_2],5,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-16F-1-A
361,U1477,C,16,16-1,F,1,A,125,138,111.25,111.38,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-16F-1-A
361,U1477,C,16,16-2,F,2,A,0,147,111.38,112.85,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-16F-2-A
361,U1477,C,16,16-3,F,3,A,0,111,112.85,113.96,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-16F-3-A
361,U1477,C,16,16-4,F,4,A,0,60,113.96,114.56,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-16F-4-A
361,U1477,C,16,16-CC,F,CC,A,0,29,114.56,114.85,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-16F-CC-A
361,U1477,C,17,17-1,F,1,A,0,142,114.7,116.12,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-17F-1-A
361,U1477,C,17,17-2,F,2,A,0,136,116.12,117.48,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-17F-2-A
361,U1477,C,17,17-3,F,3,A,0,91,117.48,118.39,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-17F-3-A
361,U1477,C,17,17-4,F,4,A,0,64,118.39,119.03,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-17F-4-A
361,U1477,C,17,17-CC,F,CC,A,0,32,119.03,119.35,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-17F-CC-A
