Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data,Extra Sample ID Data
342-U1411B-4H-1-A,342,U1411,B,4,4-1,H,1,A,10,57,20,20.47,silty [Leg339],clay [Leg339],,silty  clay ,10GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-4H-1-A,342,U1411,B,4,4-1,H,1,A,57,150,20.47,21.4,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-4H-2-A,342,U1411,B,4,4-2,H,2,A,0,104,21.4,22.44,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-4H-2-A,342,U1411,B,4,4-2,H,2,A,104,150,22.44,22.9,silty [Leg339],clay [Leg339],,silty  clay ,10GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-4H-3-A,342,U1411,B,4,4-3,H,3,A,0,150,22.9,24.4,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-4H-4-A,342,U1411,B,4,4-4,H,4,A,0,150,24.4,25.9,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,mottled appearance: diagentic haloes,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-4H-5-A,342,U1411,B,4,4-5,H,5,A,0,111,25.9,27.01,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-4H-5-A,342,U1411,B,4,4-5,H,5,A,111,140,27.01,27.3,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-4H-5-A,342,U1411,B,4,4-5,H,5,A,140,150,27.3,27.4,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-4H-6-A,342,U1411,B,4,4-6,H,6,A,0,142,27.4,28.9,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-4H-7-A,342,U1411,B,4,4-7,H,7,A,0,74,28.9,29.64,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-4H-CC-A,342,U1411,B,4,4-CC,H,CC,A,0,16,,,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1411B-5H-1-A,342,U1411,B,5,5-1,H,1,A,0,36,29.4,29.76,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,"""Dropstone in top 10cm. Bedazzled with mica. Core U1411B-5H is 10Y 4/1 (dark greenish gray) to 5GY 4/1 (dark greenish gray).  The sediment is silty clay, moderately burrowed and mottled.",,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-5H-1-A,342,U1411,B,5,5-1,H,1,A,36,150,29.76,30.9,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-5H-2-A,342,U1411,B,5,5-2,H,2,A,0,150,30.9,32.4,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-5H-3-A,342,U1411,B,5,5-3,H,3,A,0,150,32.4,33.9,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-5H-4-A,342,U1411,B,5,5-4,H,4,A,0,150,33.9,35.4,silty [Leg339],clay [Leg339],,silty  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-5H-5-A,342,U1411,B,5,5-5,H,5,A,0,150,35.4,36.9,silty [Leg339],clay [Leg339],,silty  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-5H-6-A,342,U1411,B,5,5-6,H,6,A,0,136,36.9,38.4,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-5H-7-A,342,U1411,B,5,5-7,H,7,A,0,68,38.4,39.08,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-5H-CC-A,342,U1411,B,5,5-CC,H,CC,A,0,22,,,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1411B-6H-1-A,342,U1411,B,6,6-1,H,1,A,0,150,38.9,40.4,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-6H-2-A,342,U1411,B,6,6-2,H,2,A,0,150,40.4,41.9,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-6H-3-A,342,U1411,B,6,6-3,H,3,A,0,150,41.9,43.4,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-6H-4-A,342,U1411,B,6,6-4,H,4,A,0,69,43.4,44.09,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-6H-4-A,342,U1411,B,6,6-4,H,4,A,69,150,44.09,44.9,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-6H-5-A,342,U1411,B,6,6-5,H,5,A,0,85,44.9,45.75,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-6H-5-A,342,U1411,B,6,6-5,H,5,A,85,150,45.75,46.4,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-6H-6-A,342,U1411,B,6,6-6,H,6,A,0,142,46.4,47.9,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-6H-7-A,342,U1411,B,6,6-7,H,7,A,0,71,47.9,48.61,silty [Leg339],clay [Leg339],,silty  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-6H-CC-A,342,U1411,B,6,6-CC,H,CC,A,0,30,48.61,48.98,silty [Leg339],clay [Leg339],,silty  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-1-A,342,U1411,B,7,7-1,H,1,A,0,150,48.4,49.9,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-2-A,342,U1411,B,7,7-2,H,2,A,0,58,49.9,50.48,silty [Leg339],clay [Leg339],,silty  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-2-A,342,U1411,B,7,7-2,H,2,A,58,150,50.48,51.4,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-3-A,342,U1411,B,7,7-3,H,3,A,0,34,51.4,51.74,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-3-A,342,U1411,B,7,7-3,H,3,A,34,62,51.74,52.02,silty [Leg339],clay [Leg339],,silty  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-3-A,342,U1411,B,7,7-3,H,3,A,62,150,52.02,52.9,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-4-A,342,U1411,B,7,7-4,H,4,A,0,3,52.9,52.93,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-4-A,342,U1411,B,7,7-4,H,4,A,3,66,52.93,53.56,silty [Leg339],clay [Leg339],,silty  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-4-A,342,U1411,B,7,7-4,H,4,A,66,137,53.56,54.27,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-4-A,342,U1411,B,7,7-4,H,4,A,137,151,54.27,54.41,silty [Leg339],clay [Leg339],,silty  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-5-A,342,U1411,B,7,7-5,H,5,A,0,23,54.41,54.64,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-5-A,342,U1411,B,7,7-5,H,5,A,23,43,54.64,54.84,silty [Leg339],clay [Leg339],,silty  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-5-A,342,U1411,B,7,7-5,H,5,A,43,61,54.84,55.02,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-5-A,342,U1411,B,7,7-5,H,5,A,61,78,55.02,55.19,silty [Leg339],clay [Leg339],,silty  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-5-A,342,U1411,B,7,7-5,H,5,A,78,86,55.19,55.27,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-5-A,342,U1411,B,7,7-5,H,5,A,86,98,55.27,55.39,silty [Leg339],clay [Leg339],,silty  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-5-A,342,U1411,B,7,7-5,H,5,A,98,150,55.39,55.91,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-6-A,342,U1411,B,7,7-6,H,6,A,0,11,55.91,56.02,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-6-A,342,U1411,B,7,7-6,H,6,A,11,23,56.02,56.14,silty [Leg339],clay [Leg339],,silty  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-6-A,342,U1411,B,7,7-6,H,6,A,23,142,56.14,57.41,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-7-A,342,U1411,B,7,7-7,H,7,A,0,68,57.41,58.09,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-7H-CC-A,342,U1411,B,7,7-CC,H,CC,A,0,29,58.09,58.46,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,,
342-U1411B-8H-1-A,342,U1411,B,8,8-1,H,1,A,0,150,57.9,59.4,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1411B-8H-2-A,342,U1411,B,8,8-2,H,2,A,0,151,59.4,60.91,nannofossil [Leg339],clay [Leg339],with quartz,nannofossil  clay  with quartz,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with quartz,,,,,,,
342-U1411B-8H-3-A,342,U1411,B,8,8-3,H,3,A,0,153,60.91,62.44,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1411B-8H-4-A,342,U1411,B,8,8-4,H,4,A,0,83,62.44,63.27,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1411B-8H-4-A,342,U1411,B,8,8-4,H,4,A,83,151,63.27,63.95,silty [Leg339],clay [Leg339],with nannofossils [Leg339],silty  clay  with nannofossils ,10GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay   with nannofossils ,,,,,,,
342-U1411B-8H-5-A,342,U1411,B,8,8-5,H,5,A,0,42,63.95,64.37,silty [Leg339],clay [Leg339],with nannofossils [Leg339],silty  clay  with nannofossils ,10GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay   with nannofossils ,,,,,,,
342-U1411B-8H-5-A,342,U1411,B,8,8-5,H,5,A,42,151,64.37,65.46,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1411B-8H-6-A,342,U1411,B,8,8-6,H,6,A,0,142,65.46,66.96,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1411B-8H-7-A,342,U1411,B,8,8-7,H,7,A,0,56,66.96,67.52,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1411B-8H-7-A,342,U1411,B,8,8-7,H,7,A,56,67,67.52,67.63,silty [Leg339],clay [Leg339],with nannofossils [Leg339],silty  clay  with nannofossils ,10GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay   with nannofossils ,,,,,,,
342-U1411B-8H-CC-A,342,U1411,B,8,8-CC,H,CC,A,0,11,67.63,67.74,silty [Leg339],clay [Leg339],with nannofossils [Leg339],silty  clay  with nannofossils ,10GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay   with nannofossils ,,,,,,,
342-U1411B-8H-CC-A,342,U1411,B,8,8-CC,H,CC,A,11,30,67.74,68.02,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1411B-9H-1-A,342,U1411,B,9,9-1,H,1,A,0,24,67.4,67.64,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
342-U1411B-9H-2-A,342,U1411,B,9,9-2,H,2,A,0,51,67.64,68.15,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,N 4 (dark gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
342-U1411B-9H-2-A,342,U1411,B,9,9-2,H,2,A,51,66,68.15,68.3,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
342-U1411B-9H-2-A,342,U1411,B,9,9-2,H,2,A,66,150,68.3,69.14,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
342-U1411B-9H-3-A,342,U1411,B,9,9-3,H,3,A,0,33,69.14,69.47,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
342-U1411B-9H-3-A,342,U1411,B,9,9-3,H,3,A,33,150,69.47,70.64,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
342-U1411B-9H-4-A,342,U1411,B,9,9-4,H,4,A,0,34,70.64,70.98,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1411B-9H-4-A,342,U1411,B,9,9-4,H,4,A,34,72,70.98,71.36,,clay [Leg339],,clay ,10GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1411B-9H-4-A,342,U1411,B,9,9-4,H,4,A,72,109,71.36,71.73,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1411B-9H-4-A,342,U1411,B,9,9-4,H,4,A,109,150,71.73,72.14,,clay [Leg339],,clay ,10GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1411B-9H-5-A,342,U1411,B,9,9-5,H,5,A,0,16,72.14,72.3,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1411B-9H-5-A,342,U1411,B,9,9-5,H,5,A,16,150,72.3,73.64,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1411B-9H-6-A,342,U1411,B,9,9-6,H,6,A,0,12,73.64,73.76,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1411B-9H-6-A,342,U1411,B,9,9-6,H,6,A,12,150,73.76,75.14,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1411B-9H-7-A,342,U1411,B,9,9-7,H,7,A,0,11,75.14,75.25,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1411B-9H-7-A,342,U1411,B,9,9-7,H,7,A,11,93,75.25,76.15,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1411B-9H-8-A,342,U1411,B,9,9-8,H,8,A,0,58,76.15,76.73,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1411B-9H-CC-A,342,U1411,B,9,9-CC,H,CC,A,0,36,76.73,77.17,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1411B-10H-1-A,342,U1411,B,10,10-1,H,1,A,0,150,76.9,78.4,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
342-U1411B-10H-2-A,342,U1411,B,10,10-2,H,2,A,0,150,78.4,79.9,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,N 4 (dark gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
