Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. color,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. abundance [%],MIN Lith. color,MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,"Layer, boundary, lamination, grading",Layer or bedding thickness,Clasts abundance,Diagenetic constituent,Diagenetic structure,Bioturbation intensity,Bioturbation intensity rank,Macrofossil abundance name,Deformational structures,General interval comment,MAJ Lith. Prefix abundance Plot [%],MAJ Lith. Principal name abundance Plot [%],File Data
339-U1389D-8H-1-A,339,U1389,D,8,8-1,H,1,A,0,95,56.0,56.95,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Forams and pyrite fill burrows present.,100,100,
339-U1389D-8H-1-A,339,U1389,D,8,8-1,H,1,A,95,126,56.95,57.26,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,normal grading,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present.,100,100,
339-U1389D-8H-1-A,339,U1389,D,8,8-1,H,1,A,126,129,57.26,57.29,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),very fine sand [W22_2],3,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present.,100,100,
339-U1389D-8H-1-A,339,U1389,D,8,8-1,H,1,A,129,152,57.29,57.52,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,inverse grading,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present.,100,100,
339-U1389D-8H-2-A,339,U1389,D,8,8-2,H,2,A,0,4,57.52,57.56,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,inverse grading,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present.,100,100,
339-U1389D-8H-2-A,339,U1389,D,8,8-2,H,2,A,4,84,57.56,58.36,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present.,100,100,
339-U1389D-8H-2-A,339,U1389,D,8,8-2,H,2,A,84,92,58.36,58.44,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,normal grading,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present.,100,100,
339-U1389D-8H-2-A,339,U1389,D,8,8-2,H,2,A,92,127,58.44,58.79,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),very fine sand [W22_2],3,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present.,100,100,
339-U1389D-8H-2-A,339,U1389,D,8,8-2,H,2,A,127,148,58.79,59.0,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,,,,,,,,,,,,,,,100,,inverse grading,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present.,100,100,
339-U1389D-8H-3-A,339,U1389,D,8,8-3,H,3,A,0,3,59.0,59.03,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,inverse grading,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present.,100,100,
339-U1389D-8H-3-A,339,U1389,D,8,8-3,H,3,A,3,149,59.03,60.49,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams and pyrite filled burrows present.",100,100,
339-U1389D-8H-4-A,339,U1389,D,8,8-4,H,4,A,0,148,60.49,61.97,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Slight reddish mottle. Shell fragments, forams and pyrite filled burrow present",100,100,
339-U1389D-8H-5-A,339,U1389,D,8,8-5,H,5,A,0,141,61.97,63.38,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,sharp contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present.,100,100,
339-U1389D-8H-5-A,339,U1389,D,8,8-5,H,5,A,141,148,63.38,63.45,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments and forams present.,100,100,
339-U1389D-8H-6-A,339,U1389,D,8,8-6,H,6,A,0,18,63.45,63.63,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,sharp contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments and forams present.,100,100,
339-U1389D-8H-6-A,339,U1389,D,8,8-6,H,6,A,18,153,63.63,64.98,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite filled burrows present. Scaphopoda at 111 cm",100,100,
339-U1389D-8H-7-A,339,U1389,D,8,8-7,H,7,A,0,53,64.98,65.51,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite filled burrows present.",100,100,
339-U1389D-8H-7-A,339,U1389,D,8,8-7,H,7,A,53,64,65.51,65.62,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams and silt filled burrows present.",100,100,
339-U1389D-8H-7-A,339,U1389,D,8,8-7,H,7,A,64,70,65.62,65.68,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,moderate_339 [DB91],4,rare [A48],,"Shell fragments, forams and silt filled burrows present.",100,100,
339-U1389D-8H-CC-A,339,U1389,D,8,8-CC,H,CC,A,0,29,65.68,65.97,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,moderate_339 [DB91],4,rare [A48],,"Shell fragments, forams and silt filled burrows present.",100,100,
339-U1389D-9H-1-A,339,U1389,D,9,9-1,H,1,A,0,71,65.5,66.21,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,common [A48],,Shell fragments including bivlave shell at 68 cm and whle Scaphopoda at 42 cm and 70 cm. Forams present,100,100,
339-U1389D-9H-1-A,339,U1389,D,9,9-1,H,1,A,71,92,66.21,66.42,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,few [A48],,Shell fragments present including Scaphopoda at 78 cm,100,100,
339-U1389D-9H-1-A,339,U1389,D,9,9-1,H,1,A,92,110,66.42,66.6,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,irregular contact,,,,,,slight_339 [DB91],3,common [A48],,Shell fragments and forams present,100,100,
339-U1389D-9H-1-A,339,U1389,D,9,9-1,H,1,A,110,141,66.6,66.91,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,
339-U1389D-9H-2-A,339,U1389,D,9,9-2,H,2,A,0,28,66.91,67.19,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,
339-U1389D-9H-2-A,339,U1389,D,9,9-2,H,2,A,28,47,67.19,67.38,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,
339-U1389D-9H-2-A,339,U1389,D,9,9-2,H,2,A,47,141,67.38,68.32,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Slight 5Y 4/1 mottle. Shell fragments and forams present,100,100,
339-U1389D-9H-3-A,339,U1389,D,9,9-3,H,3,A,0,144,68.32,69.76,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Slight 5Y4/1 (reddish) mottle. Shell fragments, forams present and pyrite filled burrows present.",100,100,
339-U1389D-9H-4-A,339,U1389,D,9,9-4,H,4,A,0,143,69.76,71.19,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Slight 5Y4/1 (reddish) mottle. Shell fragments, forams present and pyrite filled burrows present.",100,100,
339-U1389D-9H-5-A,339,U1389,D,9,9-5,H,5,A,0,71,71.19,71.9,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,few [A48],,"Slight 5Y4/1 (reddish) mottle. Shell fragments, forams present and pyrite filled burrows present.",100,100,
339-U1389D-9H-5-A,339,U1389,D,9,9-5,H,5,A,71,143,71.9,72.62,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"No 5Y4/1 (reddish) mottle. Shell fragments, forams present and pyrite filled burrows present.",100,100,
339-U1389D-9H-6-A,339,U1389,D,9,9-6,H,6,A,0,114,72.62,73.76,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments present.,100,100,
339-U1389D-9H-7-A,339,U1389,D,9,9-7,H,7,A,0,73,73.76,74.49,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"""Shell fragments, forams present and pyrite filled burrows present.
""",100,100,
339-U1389D-9H-CC-A,339,U1389,D,9,9-CC,H,CC,A,0,50,74.49,74.99,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"""Shell fragments, forams present and pyrite filled burrows present.
""",100,100,
339-U1389D-10H-1-A,339,U1389,D,10,10-1,H,1,A,0,141,75.0,76.41,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and pyrite fill burrows present.,100,100,
339-U1389D-10H-2-A,339,U1389,D,10,10-2,H,2,A,0,141,76.41,77.82,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Slight increase in greenish mottle from 135 cm. Shell fragments and pyrite fill burrows present. ,100,100,
339-U1389D-10H-3-A,339,U1389,D,10,10-3,H,3,A,0,48,77.82,78.3,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,few [A48],,Slight increase in greenish mottle ends at 14 cm. Shell fragments and pyrite fill burrows present. ,100,100,
339-U1389D-10H-3-A,339,U1389,D,10,10-3,H,3,A,48,92,78.3,78.74,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and pyrite fill burrows present. ,100,100,
339-U1389D-10H-3-A,339,U1389,D,10,10-3,H,3,A,92,109,78.74,78.91,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present,100,100,
339-U1389D-10H-3-A,339,U1389,D,10,10-3,H,3,A,109,142,78.91,79.24,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams and silt filled burrows present ",100,100,
339-U1389D-10H-4-A,339,U1389,D,10,10-4,H,4,A,0,21,79.23,79.44,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present,100,100,
339-U1389D-10H-4-A,339,U1389,D,10,10-4,H,4,A,21,58,79.44,79.81,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,
339-U1389D-10H-4-A,339,U1389,D,10,10-4,H,4,A,58,109,79.81,80.32,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,bigradational bedding,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,
339-U1389D-10H-4-A,339,U1389,D,10,10-4,H,4,A,109,116,80.32,80.39,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite fill burrows present. ",100,100,
339-U1389D-10H-4-A,339,U1389,D,10,10-4,H,4,A,116,138,80.39,80.61,,silty mud [Leg339],,silty mud ,silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,bigradational bedding,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite fill burrows present. ",100,100,
339-U1389D-10H-4-A,339,U1389,D,10,10-4,H,4,A,138,144,80.61,80.67,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams and silt filled burrows present,100,100,
339-U1389D-10H-4-A,339,U1389,D,10,10-4,H,4,A,144,147,80.67,80.7,,silty mud [Leg339],,silty mud ,silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams presnet,100,100,
339-U1389D-10H-5-A,339,U1389,D,10,10-5,H,5,A,0,10,80.72,80.82,,silty mud [Leg339],,silty mud ,silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams presnet,100,100,
339-U1389D-10H-5-A,339,U1389,D,10,10-5,H,5,A,10,148,80.82,82.2,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite fill burrows present. Scaphopoda at 80 cm. ",100,100,
339-U1389D-10H-6-A,339,U1389,D,10,10-6,H,6,A,0,136,82.2,83.56,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite fill burrows present. Scaphopoda at 80 and 89 cm. ",100,100,
339-U1389D-10H-7-A,339,U1389,D,10,10-7,H,7,A,0,67,83.56,84.23,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite fill burrows present. ",100,100,
339-U1389D-10H-CC-A,339,U1389,D,10,10-CC,H,CC,A,0,31,84.23,84.54,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite fill burrows present. ",100,100,
339-U1389D-11H-1-A,339,U1389,D,11,11-1,H,1,A,0,150,84.5,86.0,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,"Slight reddish/brown colour. Shell fragments, pyrite and silt filled burrows and forams present. ",100,100,
339-U1389D-11H-2-A,339,U1389,D,11,11-2,H,2,A,0,110,86.0,87.1,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,rare [A48],,"Slight reddish/brown colour. Shell fragments, pyrite and silt filled burrows and forams present. ",100,100,
339-U1389D-11H-2-A,339,U1389,D,11,11-2,H,2,A,110,141,87.1,87.41,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Silt filled burrows present,100,100,
339-U1389D-11H-3-A,339,U1389,D,11,11-3,H,3,A,0,68,87.41,88.09,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and silt filled burrows present,100,100,
339-U1389D-11H-3-A,339,U1389,D,11,11-3,H,3,A,68,112,88.09,88.53,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,inverse grading,,,,,slight_339 [DB91],3,,,1 cm crack presnet,100,100,
339-U1389D-11H-3-A,339,U1389,D,11,11-3,H,3,A,112,143,88.53,88.84,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,normal grading,,,,,slight_339 [DB91],3,,,1 cm crack presnet,100,100,
339-U1389D-11H-4-A,339,U1389,D,11,11-4,H,4,A,0,31,88.84,89.15,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,normal grading,,,,,slight_339 [DB91],3,,,1 cm crack presnet,100,100,
339-U1389D-11H-4-A,339,U1389,D,11,11-4,H,4,A,31,55,89.15,89.39,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,bigradational bedding,,,,,slight_339 [DB91],3,rare [A48],,Slight dark brown color. Shell fragments and forams present.,100,100,
339-U1389D-11H-4-A,339,U1389,D,11,11-4,H,4,A,55,115,89.39,89.99,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate [Leg339],silty mud   with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,inverse grading,,,,,slight_339 [DB91],3,rare [A48],,Slight dark brown color. Shell fragments and forams present.,100,100,
339-U1389D-11H-4-A,339,U1389,D,11,11-4,H,4,A,115,146,89.99,90.3,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,inverse grading,,,,,slight_339 [DB91],3,,,Forams present,100,100,
339-U1389D-11H-5-A,339,U1389,D,11,11-5,H,5,A,0,27,90.3,90.57,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams present,100,100,
339-U1389D-11H-5-A,339,U1389,D,11,11-5,H,5,A,27,82,90.57,91.12,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5.0,,,,,,,,,,,,,100,gradational contact,normal grading,,,,,slight_339 [DB91],3,,,Forams present,100,100,
339-U1389D-11H-5-A,339,U1389,D,11,11-5,H,5,A,82,130,91.12,91.6,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,color contact,inverse grading,,,,,slight_339 [DB91],3,,,Forams present,100,100,
339-U1389D-11H-5-A,339,U1389,D,11,11-5,H,5,A,130,146,91.6,91.76,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,5GY 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5.0,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Greenish clay. Forams present,100,100,
