Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Principal lithology,Lithology classification,Lithology prefix,Lithology suffix,Lithology name,Lithology [%],Lithification [name],Color,Lithology comments,File Data,
320-U1331C-3H-3-A,320,U1331,C,3,3-3,H,3,A,0,150,22,23.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,30,soft,10YR 5/4,,,
320-U1331C-3H-3-A,320,U1331,C,3,3-3,H,3,A,0,150,22,23.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,40,soft,10YR 7/3,,,
320-U1331C-3H-4-A,320,U1331,C,3,3-4,H,4,A,0,150,23.5,25,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,30,soft,10YR 5/4,,,
320-U1331C-3H-4-A,320,U1331,C,3,3-4,H,4,A,0,150,23.5,25,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,40,soft,10YR 7/3,,,
320-U1331C-3H-5-A,320,U1331,C,3,3-5,H,5,A,0,150,25,26.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,30,soft,10YR 5/4,,,
320-U1331C-3H-5-A,320,U1331,C,3,3-5,H,5,A,0,150,25,26.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,40,soft,10YR 7/3,,,
320-U1331C-3H-6-A,320,U1331,C,3,3-6,H,6,A,0,2,26.5,26.52,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,30,soft,10YR 5/4,,,
320-U1331C-3H-6-A,320,U1331,C,3,3-6,H,6,A,0,2,26.5,26.52,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,40,soft,10YR 7/3,,,
320-U1331C-3H-6-A,320,U1331,C,3,3-6,H,6,A,2,150,26.52,28,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,50,soft,10YR 4/3,,,
320-U1331C-3H-6-A,320,U1331,C,3,3-6,H,6,A,2,150,26.52,28,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 4/4,,,
320-U1331C-3H-7-A,320,U1331,C,3,3-7,H,7,A,0,59,28,28.59,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,50,soft,10YR 4/3,,,
320-U1331C-3H-7-A,320,U1331,C,3,3-7,H,7,A,0,59,28,28.59,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 4/4,,,
320-U1331C-3H-CC-A,320,U1331,C,3,3-CC,H,CC,A,0,15,28.59,28.74,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,50,soft,10YR 4/3,,,
320-U1331C-3H-CC-A,320,U1331,C,3,3-CC,H,CC,A,0,15,28.59,28.74,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 4/4,,,
320-U1331C-4H-1-A,320,U1331,C,4,4-1,H,1,A,0,150,28.5,30,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/4,,,
320-U1331C-4H-1-A,320,U1331,C,4,4-1,H,1,A,0,150,28.5,30,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,50,soft,10YR 5/4,,,
320-U1331C-4H-2-A,320,U1331,C,4,4-2,H,2,A,0,150,30,31.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/4,,,
320-U1331C-4H-2-A,320,U1331,C,4,4-2,H,2,A,0,150,30,31.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,50,soft,10YR 5/4,,,
320-U1331C-4H-3-A,320,U1331,C,4,4-3,H,3,A,0,150,31.5,33,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/4,,,
320-U1331C-4H-3-A,320,U1331,C,4,4-3,H,3,A,0,150,31.5,33,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,50,soft,10YR 5/4,,,
320-U1331C-4H-4-A,320,U1331,C,4,4-4,H,4,A,0,150,33,34.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/4,,,
320-U1331C-4H-4-A,320,U1331,C,4,4-4,H,4,A,0,150,33,34.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,50,soft,10YR 5/4,,,
320-U1331C-4H-5-A,320,U1331,C,4,4-5,H,5,A,0,150,34.5,36,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/4,,,
320-U1331C-4H-5-A,320,U1331,C,4,4-5,H,5,A,0,150,34.5,36,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,50,soft,10YR 5/4,,,
320-U1331C-4H-6-A,320,U1331,C,4,4-6,H,6,A,0,150,36,37.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/4,,,
320-U1331C-4H-6-A,320,U1331,C,4,4-6,H,6,A,0,150,36,37.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,50,soft,10YR 5/4,,,
320-U1331C-4H-7-A,320,U1331,C,4,4-7,H,7,A,0,83,37.5,38.33,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/4,,,
320-U1331C-4H-7-A,320,U1331,C,4,4-7,H,7,A,0,83,37.5,38.33,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,50,soft,10YR 5/4,,,
320-U1331C-4H-CC-A,320,U1331,C,4,4-CC,H,CC,A,0,13,38.33,38.46,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/4,,,
320-U1331C-4H-CC-A,320,U1331,C,4,4-CC,H,CC,A,0,13,38.33,38.46,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,50,soft,10YR 5/4,,,
320-U1331C-6H-1-A,320,U1331,C,6,6-1,H,1,A,0,150,59,60.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-6H-2-A,320,U1331,C,6,6-2,H,2,A,0,150,60.5,62,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-6H-3-A,320,U1331,C,6,6-3,H,3,A,0,150,62,63.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-6H-4-A,320,U1331,C,6,6-4,H,4,A,0,150,63.5,65,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-6H-5-A,320,U1331,C,6,6-5,H,5,A,0,150,65,66.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-6H-6-A,320,U1331,C,6,6-6,H,6,A,0,100,66.5,67.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-6H-7-A,320,U1331,C,6,6-7,H,7,A,0,79,67.5,68.29,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-6H-CC-A,320,U1331,C,6,6-CC,H,CC,A,0,20,68.29,68.49,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-8H-1-A,320,U1331,C,8,8-1,H,1,A,0,150,92.5,94,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,75,soft,10YR 3/3,,,
320-U1331C-8H-1-A,320,U1331,C,8,8-1,H,1,A,0,150,92.5,94,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,25,soft,10YR 5/4,,,
320-U1331C-8H-2-A,320,U1331,C,8,8-2,H,2,A,0,150,94,95.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,75,soft,10YR 3/3,,,
320-U1331C-8H-2-A,320,U1331,C,8,8-2,H,2,A,0,150,94,95.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,25,soft,10YR 5/4,,,
320-U1331C-8H-3-A,320,U1331,C,8,8-3,H,3,A,0,150,95.5,97,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,75,soft,10YR 3/3,,,
320-U1331C-8H-3-A,320,U1331,C,8,8-3,H,3,A,0,150,95.5,97,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,25,soft,10YR 5/4,,,
320-U1331C-8H-4-A,320,U1331,C,8,8-4,H,4,A,0,150,97,98.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,75,soft,10YR 3/3,,,
320-U1331C-8H-4-A,320,U1331,C,8,8-4,H,4,A,0,150,97,98.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,25,soft,10YR 5/4,,,
320-U1331C-8H-5-A,320,U1331,C,8,8-5,H,5,A,0,150,98.5,100,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,75,soft,10YR 3/3,,,
320-U1331C-8H-5-A,320,U1331,C,8,8-5,H,5,A,0,150,98.5,100,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,25,soft,10YR 5/4,,,
320-U1331C-8H-6-A,320,U1331,C,8,8-6,H,6,A,0,100,100,101,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,75,soft,10YR 3/3,,,
320-U1331C-8H-6-A,320,U1331,C,8,8-6,H,6,A,0,100,100,101,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,25,soft,10YR 5/4,,,
320-U1331C-8H-7-A,320,U1331,C,8,8-7,H,7,A,0,52,101,101.52,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,75,soft,10YR 3/3,,,
320-U1331C-8H-7-A,320,U1331,C,8,8-7,H,7,A,0,52,101,101.52,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,25,soft,10YR 5/4,,,
320-U1331C-8H-CC-A,320,U1331,C,8,8-CC,H,CC,A,0,16,101.52,101.68,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,75,soft,10YR 3/3,,,
320-U1331C-8H-CC-A,320,U1331,C,8,8-CC,H,CC,A,0,16,101.52,101.68,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,25,soft,10YR 5/4,,,
320-U1331C-10H-1-A,320,U1331,C,10,10-1,H,1,A,0,150,102.5,104,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,75,soft,10YR 3/3,,,
320-U1331C-10H-1-A,320,U1331,C,10,10-1,H,1,A,0,150,102.5,104,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,25,soft,10YR 5/4,,,
320-U1331C-10H-2-A,320,U1331,C,10,10-2,H,2,A,0,150,104,105.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,75,soft,10YR 3/3,,,
320-U1331C-10H-2-A,320,U1331,C,10,10-2,H,2,A,0,150,104,105.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,25,soft,10YR 5/4,,,
320-U1331C-10H-3-A,320,U1331,C,10,10-3,H,3,A,0,150,105.5,107,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,75,soft,10YR 3/3,,,
320-U1331C-10H-3-A,320,U1331,C,10,10-3,H,3,A,0,150,105.5,107,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,25,soft,10YR 5/4,,,
320-U1331C-10H-4-A,320,U1331,C,10,10-4,H,4,A,0,150,107,108.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,75,soft,10YR 3/3,,,
320-U1331C-10H-4-A,320,U1331,C,10,10-4,H,4,A,0,150,107,108.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,25,soft,10YR 5/4,,,
320-U1331C-10H-5-A,320,U1331,C,10,10-5,H,5,A,0,150,108.5,110,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,75,soft,10YR 3/3,,,
320-U1331C-10H-5-A,320,U1331,C,10,10-5,H,5,A,0,150,108.5,110,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,25,soft,10YR 5/4,,,
320-U1331C-10H-6-A,320,U1331,C,10,10-6,H,6,A,0,71,110,110.71,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,75,soft,10YR 3/3,,,
320-U1331C-10H-6-A,320,U1331,C,10,10-6,H,6,A,0,71,110,110.71,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,25,soft,10YR 5/4,,,
320-U1331C-10H-CC-A,320,U1331,C,10,10-CC,H,CC,A,0,24,110.71,110.95,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,75,soft,10YR 3/3,,,
320-U1331C-10H-CC-A,320,U1331,C,10,10-CC,H,CC,A,0,24,110.71,110.95,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian nannofossil,,Radiolarian nannofossil ooze,25,soft,10YR 5/4,,,
320-U1331C-12H-1-A,320,U1331,C,12,12-1,H,1,A,0,4,129,129.04,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,,hard,10YR 2/1,fragment at top of core,,
320-U1331C-12H-1-A,320,U1331,C,12,12-1,H,1,A,0,150,129,130.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-12H-2-A,320,U1331,C,12,12-2,H,2,A,0,150,130.5,132,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-12H-3-A,320,U1331,C,12,12-3,H,3,A,0,130,132,133.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-12H-4-A,320,U1331,C,12,12-4,H,4,A,0,150,133.3,134.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-12H-5-A,320,U1331,C,12,12-5,H,5,A,0,150,134.8,136.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-12H-6-A,320,U1331,C,12,12-6,H,6,A,0,150,136.3,137.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-12H-7-A,320,U1331,C,12,12-7,H,7,A,0,103,137.8,138.83,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-12H-CC-A,320,U1331,C,12,12-CC,H,CC,A,0,18,138.83,139.01,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-12H-CC-A,320,U1331,C,12,12-CC,H,CC,A,0,22,138.83,139.05,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-13H-1-A,320,U1331,C,13,13-1,H,1,A,0,150,138.5,140,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-13H-2-A,320,U1331,C,13,13-2,H,2,A,0,150,140,141.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-13H-3-A,320,U1331,C,13,13-3,H,3,A,0,68,141.5,142.18,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-13H-3-A,320,U1331,C,13,13-3,H,3,A,68,73,142.18,142.23,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/2,marked by darker color and slightly higher clay content (45%),,
320-U1331C-13H-3-A,320,U1331,C,13,13-3,H,3,A,73,150,142.23,143,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-13H-4-A,320,U1331,C,13,13-4,H,4,A,0,150,143,144.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-13H-5-A,320,U1331,C,13,13-5,H,5,A,0,150,144.5,146,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-13H-6-A,320,U1331,C,13,13-6,H,6,A,0,150,146,147.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-13H-7-A,320,U1331,C,13,13-7,H,7,A,0,83,147.5,148.33,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-13H-CC-A,320,U1331,C,13,13-CC,H,CC,A,0,24,148.33,148.57,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-13H-CC-A,320,U1331,C,13,13-CC,H,CC,A,0,26,148.33,148.59,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-14H-1-A,320,U1331,C,14,14-1,H,1,A,0,150,148,149.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-14H-2-A,320,U1331,C,14,14-2,H,2,A,0,150,149.5,151,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
