Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,Texture Rank [read only],MAJ Lith. prefix+name [read only],Lithification,Lithification rank [read only],MAJ Lith. color,MAJ Lith. ave. grain size ,Grain size rank [read only],Skeletal components MAJOR,Skeletal components MAJOR comment,Skeletal components INTERMEDIATE,Skeletal components INTERMEDIATE comment,Skeletal components MINOR,Skeletal components MINOR comment,Non-skeletal components,Non-skeletal components comment,Sedimentary structure,Diagenetic structure,Diagenetic structure comment,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bioturbation type,Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
359-U1470A-12H-5-A,124,129,104.15,104.2,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,12,H,5,A,
359-U1470A-12H-5-A,129,150,104.2,104.41,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,,,Unlithified to slightly indurated planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,12,H,5,A,
359-U1470A-12H-6-A,0,100,104.41,105.41,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,12,H,6,A,
359-U1470A-12H-7-A,0,59,105.41,106,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,12,H,7,A,
359-U1470A-12H-CC-A,0,15,106,106.15,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,12,H,CC,A,
359-U1470A-13H-1-A,0,30,106.6,106.9,clast rich,rudstone,6,clast rich rudstone,unlithified,1,2.5Y 7/2 (light gray),granule,8,foraminifera (planktic),,foraminifera (benthic),,echinoderm,spines,,,,,,,,,,,,CAVE IN.,,,,359,U1470,A,13,H,1,A,
359-U1470A-13H-1-A,30,67,106.9,107.27,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,,,Unlithified planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,13,H,1,A,
359-U1470A-13H-1-A,67,150,107.27,108.1,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,13,H,1,A,
359-U1470A-13H-2-A,0,51,108.1,108.61,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5y 8/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,Unlithified to slightly indurated planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,13,H,2,A,
359-U1470A-13H-2-A,51,60,108.61,108.7,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5y 8/1 (white),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,Unlithified to slightly indurated planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,13,H,2,A,
359-U1470A-13H-2-A,60,143,108.7,109.53,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5y 8/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,Unlithified to slightly indurated planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,13,H,2,A,
359-U1470A-13H-3-A,0,150,109.54,111.04,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8.5/1 (white),fine sand,4,foraminifera (planktic),,calcareous bioclast,,foraminifera (benthic),,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Well-sorted.,,,,359,U1470,A,13,H,3,A,
359-U1470A-13H-4-A,0,50,111.04,111.54,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5y 8.5/1 (white),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,Unlithified to slightly indurated planktic foraminifera-rich PACKSTONE. Fine- to medium-grained.,,,,359,U1470,A,13,H,4,A,
359-U1470A-13H-4-A,50,112,111.54,112.16,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8.5/1 (white),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Fine- to medium-grained.,,,,359,U1470,A,13,H,4,A,
359-U1470A-13H-4-A,112,145,112.16,112.49,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5y 8.5/1 (white),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,Unlithified to slightly indurated planktic foraminifera-rich PACKSTONE. Fine- to medium-grained.,,,,359,U1470,A,13,H,4,A,
359-U1470A-13H-5-A,0,150,112.54,114.04,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Poor preservation.,,,,359,U1470,A,13,H,5,A,
359-U1470A-13H-6-A,0,119,114.04,115.23,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,,,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Medium- to fine-grained. Well-sorted.,,,,359,U1470,A,13,H,6,A,
359-U1470A-13H-7-A,0,68,115.23,115.91,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Moderately-sorted.,,,,359,U1470,A,13,H,7,A,
359-U1470A-13H-CC-A,0,13,115.91,116.04,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Moderately-sorted.,,,,359,U1470,A,13,H,CC,A,
359-U1470A-14H-1-A,0,24,116.1,116.34,clast rich,rudstone,6,clast rich rudstone,unlithified,1,2.5Y 7/2 (light gray),granule,8,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,CAVE IN.,,,,359,U1470,A,14,H,1,A,
359-U1470A-14H-1-A,24,150,116.34,117.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,Partially lithified to lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,14,H,1,A,
359-U1470A-14H-2-A,0,30,117.6,117.9,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Poorly-sorted.,,,,359,U1470,A,14,H,2,A,
359-U1470A-14H-2-A,30,108,117.9,118.68,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Poorly-sorted.,,,,359,U1470,A,14,H,2,A,
359-U1470A-14H-2-A,108,115,118.68,118.75,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,Planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,14,H,2,A,
359-U1470A-14H-2-A,115,138,118.75,118.98,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Poorly-sorted.,,,,359,U1470,A,14,H,2,A,
359-U1470A-14H-2-A,138,150,118.98,119.1,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,Planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,14,H,2,A,
359-U1470A-14H-3-A,0,150,119.1,120.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8.5/1 (white),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,shell fragment,,,,,,,,,,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Poorly-sorted.,,,,359,U1470,A,14,H,3,A,
359-U1470A-14H-4-A,0,31,120.6,120.91,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,Planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,14,H,4,A,
359-U1470A-14H-4-A,31,80,120.91,121.4,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,14,H,4,A,
359-U1470A-14H-4-A,80,144,121.4,122.04,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,Unlithified planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,14,H,4,A,
359-U1470A-14H-5-A,0,36,122.1,122.46,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 8/1 (white),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,,,,,,Planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,14,H,5,A,
359-U1470A-14H-5-A,36,117,122.46,123.27,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 9/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,,,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,14,H,5,A,
359-U1470A-14H-5-A,117,144,123.27,123.54,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 9.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,Planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,14,H,5,A,
359-U1470A-14H-5-A,144,150,123.54,123.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 9.5/1 (white),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1470,A,14,H,5,A,
359-U1470A-14H-6-A,0,100,123.6,124.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8/1 (white),coarse sand,6,foraminifera (planktic),,calcareous bioclast,,,,aggregate,,,,,,,,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Moderately-sorted.,,,,359,U1470,A,14,H,6,A,
359-U1470A-14H-7-A,0,80,124.6,125.4,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8/1 (white),coarse sand,6,foraminifera (planktic),,calcareous bioclast,,,,aggregate,,,,,,,,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Moderately-sorted.,,,,359,U1470,A,14,H,7,A,
359-U1470A-14H-CC-A,0,14,125.4,125.54,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 8/1 (white),coarse sand,6,foraminifera (planktic),,calcareous bioclast,,,,aggregate,,,,,,,,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Moderately-sorted.,,,,359,U1470,A,14,H,CC,A,
359-U1470A-15H-1-A,0,10,125.6,125.7,clast rich,rudstone,6,clast rich rudstone,unlithified,1,10YR 8/1 (white),granule,8,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,,,,,,CAVE IN.,,,,359,U1470,A,15,H,1,A,
359-U1470A-15H-1-A,10,150,125.7,127.1,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 8/1 (white),fine sand,4,foraminifera (planktic),,calcareous bioclast,,,,aggregate,,,,,,moderate,3,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, well-sorted, white. Planktic foraminifera are abundant, benthic foraminifera are common. Aggregate grains and shell fragments are common and few echinoid spines. Components poorly preserved with calcite crystal overgrowth and are commonly yellow/brown stained White. Minor lithology: Medium-coarse-grained GRAINSTONE, common as burrow infills. Remarks: Cave in top 10 cm.",,,,359,U1470,A,15,H,1,A,
359-U1470A-15H-2-A,0,150,127.1,128.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 7/1 (light gray),fine sand,4,foraminifera (planktic),,calcareous bioclast,,,,aggregate,,,,,,moderate,3,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, well-sorted, white. Planktic foraminifera are abundant, benthic foraminifera are common. Aggregate grains and shell fragments are common and few echinoid spines. Components poorly preserved with calcite crystal overgrowth and are commonly yellow/brown stained White. Minor lithology: Medium-coarse-grained GRAINSTONE, common as burrow infills. Remarks: Cave in top 10 cm.",,,,359,U1470,A,15,H,2,A,
359-U1470A-15H-3-A,0,150,128.6,130.1,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 8/1 (white),fine sand,4,foraminifera (planktic),,calcareous bioclast,,,,aggregate,,,,,,common,4,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, well-sorted, white. Planktic foraminifera are abundant, benthic foraminifera are common. Aggregate grains and shell fragments are common and few echinoid spines. Components poorly preserved with calcite crystal overgrowth and are commonly yellow/brown stained White. Minor lithology: Medium-coarse-grained GRAINSTONE, common as burrow infills. Remarks: Cave in top 10 cm.",,,,359,U1470,A,15,H,3,A,
359-U1470A-15H-4-A,0,150,130.1,131.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 8/1 (white),fine sand,4,foraminifera (planktic),,calcareous bioclast,,,,aggregate,,,,,,common,4,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, well-sorted, white. Planktic foraminifera are abundant, benthic foraminifera are common. Aggregate grains and shell fragments are common and few echinoid spines. Components poorly preserved with calcite crystal overgrowth and are commonly yellow/brown stained White. Minor lithology: Medium-coarse-grained GRAINSTONE, common as burrow infills. Remarks: Cave in top 10 cm.",,,,359,U1470,A,15,H,4,A,
359-U1470A-15H-5-A,0,150,131.6,133.1,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 8/1 (white),fine sand,4,foraminifera (planktic),,calcareous bioclast,,,,aggregate,,,,,,common,4,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, well-sorted, white. Planktic foraminifera are abundant, benthic foraminifera are common. Aggregate grains and shell fragments are common and few echinoid spines. Components poorly preserved with calcite crystal overgrowth and are commonly yellow/brown stained White. Minor lithology: Medium-coarse-grained GRAINSTONE, common as burrow infills. Remarks: Cave in top 10 cm.",,,,359,U1470,A,15,H,5,A,
359-U1470A-15H-6-A,0,126,133.1,134.36,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 8/1 (white),fine sand,4,foraminifera (planktic),,calcareous bioclast,,,,aggregate,,,,,,slight,2,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained, well-sorted, white. Planktic foraminifera are abundant, benthic foraminifera are common. Aggregate grains and shell fragments are common and few echinoid spines. Components poorly preserved with calcite crystal overgrowth and are commonly yellow/brown stained White. Minor lithology: Medium-coarse-grained GRAINSTONE, common as burrow infills. Remarks: Cave in top 10 cm.",,,,359,U1470,A,15,H,6,A,
359-U1470A-15H-CC-A,0,34,134.36,134.7,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 8/1 (white),fine sand,4,foraminifera (planktic),,calcareous bioclast,,,,aggregate,,,,,,slight,2,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained, well-sorted, white. Planktic foraminifera are abundant, benthic foraminifera are common. Aggregate grains and shell fragments are common and few echinoid spines. Components poorly preserved with calcite crystal overgrowth and are commonly yellow/brown stained White. Minor lithology: Medium-coarse-grained GRAINSTONE, common as burrow infills. Remarks: Cave in top 10 cm.",,,,359,U1470,A,15,H,CC,A,
359-U1470A-16H-1-A,0,150,135.1,136.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 8/1 (white),medium sand,5,foraminifera (planktic),,calcareous bioclast,,,,aggregate,,,,,,slight,2,,,,"Unlithified to partially lithified planktic foraminifera-rich PACKSTONE to GRAINSTONE. Medium-grained, well-sorted, white to light gray. Planktic foraminifera are abundant, and aggregate grains and echinoid spines are common. Benthic foraminifera (some large), fish remains and mollusk fragments are few. Components poorly preserved recrystallized.",,,,359,U1470,A,16,H,1,A,
359-U1470A-16H-2-A,0,150,136.6,138.1,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 8/1 (white),medium sand,5,foraminifera (planktic),,,,,,aggregate,,,,,,slight,2,,,,"Unlithified to partially lithified planktic foraminifera-rich PACKSTONE to GRAINSTONE. Medium-grained, well-sorted, white to light gray. Planktic foraminifera are abundant, and aggregate grains and echinoid spines are common. Benthic foraminifera (some large) and mollusk fragments are few. Components poorly preserved recrystallized. often represented by lithified burrows (Thalassinodies).",,,,359,U1470,A,16,H,2,A,
359-U1470A-16H-3-A,0,150,138.1,139.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 8/1 (white),medium sand,5,foraminifera (planktic),,,,,,aggregate,,,,,,slight,2,Thalassinoides,,,"Unlithified to partially lithified planktic foraminifera-rich PACKSTONE to GRAINSTONE. Medium-grained, well-sorted, white to light gray. Planktic foraminifera are abundant, and aggregate grains and echinoid spines are common. Organinc matter is present. Benthic foraminifera (some large) and mollusk fragments are few. Components poorly preserved recrystallized.",,,,359,U1470,A,16,H,3,A,
359-U1470A-16H-4-A,0,140,139.6,141,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 8/1 (white),medium sand,5,foraminifera (planktic),,,,,,aggregate,,,,,,slight,2,Thalassinoides,,,"Unlithified to partially lithified planktic foraminifera-rich PACKSTONE to GRAINSTONE. Medium-grained, well-sorted, white to light gray. Planktic foraminifera are abundant, and aggregate grains and echinoid spines are common. Benthic foraminifera (some large) and mollusk fragments are few. Components poorly preserved with calcite overgrowth.",,,,359,U1470,A,16,H,4,A,
359-U1470A-16H-5-A,0,150,141.07,142.57,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 8/1 (white),medium sand,5,foraminifera (planktic),,,,,,aggregate,,,,,,moderate,3,,,,"Unlithified to partially lithified planktic foraminifera-rich PACKSTONE to GRAINSTONE. Medium-grained, well-sorted, white to light gray. Planktic foraminifera are abundant, and aggregate grains and echinoid spines are common. Benthic foraminifera (some large) and mollusk fragments are few. Components poorly preserved with calcite overgrowth.",,,,359,U1470,A,16,H,5,A,
359-U1470A-16H-6-A,0,111,142.57,143.68,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 8/1 (white),medium sand,5,foraminifera (planktic),,,,,,aggregate,,,,,,moderate,3,,,,"Unlithified to partially lithified planktic foraminifera-rich PACKSTONE to GRAINSTONE. Medium-grained, well-sorted, white to light gray. Planktic foraminifera are abundant, and aggregate grains and echinoid spines are common. Benthic foraminifera (some large) and mollusk fragments are few. Components poorly preserved with calcite overgrowth.",,,,359,U1470,A,16,H,6,A,
359-U1470A-16H-7-A,0,84,143.68,144.52,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 8/1 (white),medium sand,5,foraminifera (planktic),,,,,,aggregate,,,,,,moderate,3,,,,"Unlithified to partially lithified planktic foraminifera-rich PACKSTONE to GRAINSTONE. Medium-grained, well-sorted, white to light gray. Planktic foraminifera are abundant, and aggregate grains and echinoid spines are common. Benthic foraminifera (some large) and mollusk fragments are few. Components poorly preserved with calcite overgrowth.",,,,359,U1470,A,16,H,7,A,
359-U1470A-16H-CC-A,0,16,144.52,144.68,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 8/1 (white),medium sand,5,foraminifera (planktic),,,,,,aggregate,,,,,,moderate,3,,,,"Unlithified to partially lithified planktic foraminifera-rich PACKSTONE to GRAINSTONE. Medium-grained, well-sorted, white to light gray. Planktic foraminifera are abundant, and aggregate grains and echinoid spines are common. Benthic foraminifera (some large) and mollusk fragments are few. Components poorly preserved with calcite overgrowth.",,,,359,U1470,A,16,H,CC,A,
359-U1470A-17H-1-A,0,16,144.6,144.76,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,10YR 8/1 (white),medium sand,5,foraminifera (planktic),,,,,,aggregate,,,,,,moderate,3,,sharp,horizontal,Cave-in,,,,359,U1470,A,17,H,1,A,
359-U1470A-17H-1-A,16,55,144.76,145.15,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,unlithified,1,10YR 8.5/1 (white),medium sand,5,foraminifera (planktic),,,,,,aggregate,,,,,,moderate,3,,gradational,horizontal,"Unlithified to partially lithified GRAINSTONE to PACKSTONE with a minor mud matrix. Medium to coarse-grained and granular. Planktic foraminifera are abundant, and aggregate grains are common. Benthic foraminifera and organic matter are present and mollusk fragments are few. Components are poorly preserved with calcite overgrowths. Bioturbation is present to moderate and often represented by lithified burrows (Thalassinodies). Minor lithology: Minor mud matrix.",,,,359,U1470,A,17,H,1,A,
359-U1470A-17H-1-A,55,81,145.15,145.41,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,partially lithified,3,10YR 8.5/1 (white),coarse sand,6,foraminifera (planktic),,,,,,aggregate,,,,,,moderate,3,,sharp,horizontal,"Unlithified to partially lithified GRAINSTONE to PACKSTONE with a minor mud matrix. Coarse-grained to granular, fining up sequence. Planktic foraminifera are abundant, and aggregate grains are common. Benthic foraminifera and organic matter are present and mollusk fragments are few. Components are poorly preserved with calcite overgrowths. Possibly cave in.",,,,359,U1470,A,17,H,1,A,
359-U1470A-17H-1-A,81,122,145.41,145.82,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 8.5/1 (white),medium sand,5,foraminifera (planktic),,,,,,aggregate,,,,,,moderate,3,,gradational,horizontal,"Lithified PACKSTONE with a minor mud matrix. Coarse-grained to granular, fining up sequence. Planktic foraminifera are abundant, and aggregate grains are common. Benthic foraminifera and organic matter are present and mollusk fragments are few. Components are poorly preserved with calcite overgrowths. Possibly cave in.",,,,359,U1470,A,17,H,1,A,
359-U1470A-17H-1-A,122,150,145.82,146.1,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 8.5/1 (white),coarse sand,6,foraminifera (planktic),,,,,,aggregate,,,,,,moderate,3,,,,"Lithified PACKSTONE to GRAINSTONE with a minor mud matrix. Planktic foraminifera are abundant, and aggregate grains are common. Benthic foraminifera and organic matter are present and mollusk fragments are few. Components are poorly preserved with calcite overgrowths.",,,,359,U1470,A,17,H,1,A,
359-U1470A-17H-2-A,0,40,146.1,146.5,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,partially lithified,3,10YR 8.5/1 (white),medium sand,5,foraminifera (planktic),,,,,,aggregate,,,,,,moderate,3,,,,"Lithified GRAINSTONE to PACKSTONE with a minor mud matrix. Planktic foraminifera are abundant, and aggregate grains are common. Benthic foraminifera and organic matter are present and mollusk fragments are few. Components are poorly preserved with calcite overgrowths.",,,,359,U1470,A,17,H,2,A,
359-U1470A-17H-2-A,40,140,146.5,147.5,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,7.5YR 8/1 (white),medium sand,5,foraminifera (planktic),,,,,,aggregate,,,,,,moderate,3,,,,"Lithified PACKSTONE. Planktic foraminifera are abundant, and aggregate grains are common. Benthic foraminifera and organic matter are present and mollusk fragments are few. Components are poorly preserved with calcite overgrowths.",,,,359,U1470,A,17,H,2,A,
359-U1470A-17H-3-A,0,16,147.6,147.76,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,10YR 8.5/1 (white),medium sand,5,foraminifera (planktic),,,,,,aggregate,,,,,,moderate,3,,sharp,horizontal,"Lithified PACKSTONE. Planktic foraminifera are abundant, and aggregate grains are common. Benthic foraminifera and organic matter are present and mollusk fragments are few. Components are poorly preserved with calcite overgrowths.",,,,359,U1470,A,17,H,3,A,
359-U1470A-17H-3-A,16,28,147.76,147.88,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,partially lithified,3,7.5YR 8/1 (white),medium sand,5,foraminifera (planktic),,,,,,aggregate,,,,,,,,,sharp,horizontal,"Lithified GRAINSTONE, medium to coarse-grained with a sharp basal contact",,,,359,U1470,A,17,H,3,A,
359-U1470A-17H-3-A,28,36,147.88,147.96,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,partially lithified,3,2.5Y 7/4 (pale yellow),medium sand,5,foraminifera (planktic),,,,,,aggregate,,,,,,,,,gradational,horizontal,"Lithified GRAINSTONE, medium- to coarse grained",,,,359,U1470,A,17,H,3,A,
359-U1470A-17H-3-A,36,50,147.96,148.1,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,partially lithified,3,10YR 7/3 (very pale brown),coarse sand,6,foraminifera (planktic),,,,,,aggregate,,,,,,,,,sharp,horizontal,"Lithified GRAINSTONE, very course- to granular. Fining-up sequence from granular to very-coarse and into overlying medium-grained unit",,,,359,U1470,A,17,H,3,A,
