Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data,Extra Sample ID Data
342-U1409A-7H-4-A,342,U1409,A,7,7-4,H,4,A,52.0,82.0,53.63,53.93,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-7H-4-A,342,U1409,A,7,7-4,H,4,A,82.0,131.0,53.93,54.42,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-7H-4-A,342,U1409,A,7,7-4,H,4,A,131.0,150.0,54.42,54.61,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-7H-5-A,342,U1409,A,7,7-5,H,5,A,0.0,14.0,54.61,54.75,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-7H-5-A,342,U1409,A,7,7-5,H,5,A,14.0,26.0,54.75,54.87,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-7H-5-A,342,U1409,A,7,7-5,H,5,A,26.0,62.0,54.87,55.23,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-7H-5-A,342,U1409,A,7,7-5,H,5,A,62.0,83.0,55.23,55.44,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-7H-5-A,342,U1409,A,7,7-5,H,5,A,83.0,151.0,55.44,56.12,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-7H-6-A,342,U1409,A,7,7-6,H,6,A,0.0,11.0,56.12,56.23,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-7H-6-A,342,U1409,A,7,7-6,H,6,A,11.0,33.0,56.23,56.45,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-7H-6-A,342,U1409,A,7,7-6,H,6,A,33.0,92.0,56.45,57.04,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-7H-6-A,342,U1409,A,7,7-6,H,6,A,92.0,118.0,57.04,57.3,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-7H-6-A,342,U1409,A,7,7-6,H,6,A,118.0,143.0,57.3,57.62,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-7H-7-A,342,U1409,A,7,7-7,H,7,A,0.0,9.0,57.62,57.71,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-7H-7-A,342,U1409,A,7,7-7,H,7,A,9.0,33.0,57.71,57.95,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-7H-7-A,342,U1409,A,7,7-7,H,7,A,33.0,66.0,57.95,58.28,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-7H-CC-A,342,U1409,A,7,7-CC,H,CC,A,0.0,11.0,58.28,58.39,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-7H-CC-A,342,U1409,A,7,7-CC,H,CC,A,11.0,22.0,58.39,58.5,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-8H-1-A,342,U1409,A,8,8-1,H,1,A,0.0,27.0,58.1,58.37,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-8H-1-A,342,U1409,A,8,8-1,H,1,A,27.0,41.0,58.37,58.51,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-1-A,342,U1409,A,8,8-1,H,1,A,41.0,78.0,58.51,58.88,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-8H-1-A,342,U1409,A,8,8-1,H,1,A,78.0,109.0,58.88,59.19,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-1-A,342,U1409,A,8,8-1,H,1,A,109.0,132.0,59.19,59.42,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-8H-1-A,342,U1409,A,8,8-1,H,1,A,132.0,150.0,59.42,59.6,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-2-A,342,U1409,A,8,8-2,H,2,A,0.0,13.0,59.6,59.73,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-2-A,342,U1409,A,8,8-2,H,2,A,13.0,29.0,59.73,59.89,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-8H-2-A,342,U1409,A,8,8-2,H,2,A,29.0,48.0,59.89,60.08,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-2-A,342,U1409,A,8,8-2,H,2,A,48.0,59.0,60.08,60.19,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-8H-2-A,342,U1409,A,8,8-2,H,2,A,59.0,90.0,60.19,60.5,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-2-A,342,U1409,A,8,8-2,H,2,A,90.0,100.0,60.5,60.6,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-8H-2-A,342,U1409,A,8,8-2,H,2,A,100.0,150.0,60.6,61.1,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-3-A,342,U1409,A,8,8-3,H,3,A,0.0,32.0,61.1,61.42,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-3-A,342,U1409,A,8,8-3,H,3,A,32.0,61.0,61.42,61.71,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-8H-3-A,342,U1409,A,8,8-3,H,3,A,61.0,100.0,61.71,62.1,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-3-A,342,U1409,A,8,8-3,H,3,A,100.0,118.0,62.1,62.28,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-8H-3-A,342,U1409,A,8,8-3,H,3,A,118.0,150.0,62.28,62.6,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-4-A,342,U1409,A,8,8-4,H,4,A,0.0,16.0,62.6,62.76,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-8H-4-A,342,U1409,A,8,8-4,H,4,A,16.0,48.0,62.76,63.08,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-4-A,342,U1409,A,8,8-4,H,4,A,48.0,71.0,63.08,63.31,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-8H-4-A,342,U1409,A,8,8-4,H,4,A,71.0,106.0,63.31,63.66,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-4-A,342,U1409,A,8,8-4,H,4,A,106.0,129.0,63.66,63.89,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-8H-4-A,342,U1409,A,8,8-4,H,4,A,129.0,150.0,63.89,64.1,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-5-A,342,U1409,A,8,8-5,H,5,A,0.0,45.0,64.1,64.55,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-5-A,342,U1409,A,8,8-5,H,5,A,45.0,70.0,64.55,64.8,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-8H-5-A,342,U1409,A,8,8-5,H,5,A,70.0,117.0,64.8,65.27,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-5-A,342,U1409,A,8,8-5,H,5,A,117.0,131.0,65.27,65.41,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-8H-5-A,342,U1409,A,8,8-5,H,5,A,131.0,150.0,65.41,65.6,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-6-A,342,U1409,A,8,8-6,H,6,A,0.0,19.0,65.6,65.79,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-6-A,342,U1409,A,8,8-6,H,6,A,19.0,32.0,65.79,65.92,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-8H-6-A,342,U1409,A,8,8-6,H,6,A,32.0,72.0,65.92,66.32,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-6-A,342,U1409,A,8,8-6,H,6,A,72.0,89.0,66.32,66.49,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-8H-6-A,342,U1409,A,8,8-6,H,6,A,89.0,121.0,66.49,66.81,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-6-A,342,U1409,A,8,8-6,H,6,A,121.0,131.0,66.81,66.91,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-8H-6-A,342,U1409,A,8,8-6,H,6,A,131.0,141.0,66.91,67.1,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-7-A,342,U1409,A,8,8-7,H,7,A,0.0,47.0,67.1,67.57,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-8H-7-A,342,U1409,A,8,8-7,H,7,A,47.0,63.0,67.57,67.73,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-8H-CC-A,342,U1409,A,8,8-CC,H,CC,A,0.0,24.0,67.73,67.97,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-9H-1-A,342,U1409,A,9,9-1,H,1,A,0.0,15.0,67.6,67.75,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-9H-1-A,342,U1409,A,9,9-1,H,1,A,15.0,50.0,67.75,68.1,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-9H-1-A,342,U1409,A,9,9-1,H,1,A,50.0,65.0,68.1,68.25,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-9H-1-A,342,U1409,A,9,9-1,H,1,A,65.0,93.0,68.25,68.53,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-9H-1-A,342,U1409,A,9,9-1,H,1,A,93.0,120.0,68.53,68.8,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-9H-1-A,342,U1409,A,9,9-1,H,1,A,120.0,150.0,68.8,69.1,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-9H-2-A,342,U1409,A,9,9-2,H,2,A,0.0,23.0,69.1,69.33,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-9H-2-A,342,U1409,A,9,9-2,H,2,A,23.0,39.0,69.33,69.49,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-9H-2-A,342,U1409,A,9,9-2,H,2,A,39.0,65.0,69.49,69.75,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-9H-2-A,342,U1409,A,9,9-2,H,2,A,65.0,81.0,69.75,69.91,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-9H-2-A,342,U1409,A,9,9-2,H,2,A,81.0,95.0,69.91,70.05,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-9H-2-A,342,U1409,A,9,9-2,H,2,A,95.0,112.0,70.05,70.22,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-9H-2-A,342,U1409,A,9,9-2,H,2,A,112.0,119.0,70.22,70.29,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-9H-2-A,342,U1409,A,9,9-2,H,2,A,119.0,121.0,70.29,70.31,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-9H-2-A,342,U1409,A,9,9-2,H,2,A,121.0,151.0,70.31,70.61,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-9H-3-A,342,U1409,A,9,9-3,H,3,A,0.0,33.0,70.61,70.94,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-9H-3-A,342,U1409,A,9,9-3,H,3,A,33.0,137.0,70.94,71.98,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5Y 6/2 (light olive gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-9H-3-A,342,U1409,A,9,9-3,H,3,A,137.0,141.0,71.98,72.02,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5Y 5/4 (olive),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-9H-3-A,342,U1409,A,9,9-3,H,3,A,141.0,150.0,72.02,72.11,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5Y 6/2 (light olive gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-9H-4-A,342,U1409,A,9,9-4,H,4,A,0.0,72.0,72.11,72.83,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5Y 6/2 (light olive gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-9H-4-A,342,U1409,A,9,9-4,H,4,A,72.0,150.0,72.83,73.61,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-9H-5-A,342,U1409,A,9,9-5,H,5,A,0.0,150.0,73.61,75.11,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-9H-6-A,342,U1409,A,9,9-6,H,6,A,0.0,142.0,75.11,76.61,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-9H-7-A,342,U1409,A,9,9-7,H,7,A,0.0,67.0,76.61,77.28,clayey [Leg339],nannofossil ooze [Leg339],with foraminifers [Leg339],clayey  nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
