Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1430A-3H-4-A,98.0,123.0,18.58,18.83,,silty clay [MMK88],,silty clay ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,4,A
346-U1430A-3H-4-A,123.0,150.0,18.83,19.1,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,lamination,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,4,A
346-U1430A-3H-5-A,0.0,9.0,19.1,19.19,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,lamination,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,9.0,9.5,19.19,19.195,,tephra [FS84],,tephra ,vitric,,,,N 2.5 (black),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,9.5,34.5,19.195,19.445,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,lamination,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,34.5,35.0,19.445,19.45,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,35.0,45.0,19.45,19.55,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,lamination,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,45.0,49.0,19.55,19.59,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,49.0,60.5,19.59,19.705,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,lamination,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,60.5,62.0,19.705,19.72,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,62.0,66.0,19.72,19.76,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,lamination,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,66.0,78.0,19.76,19.88,,clayey silt [MMK88],,clayey silt ,,,,,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,78.0,82.0,19.88,19.92,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,82.0,93.0,19.92,20.03,,clayey silt [MMK88],,clayey silt ,,,,,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,93.0,115.0,20.03,20.25,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,,,,lamination,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,115.0,122.0,20.25,20.32,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5GY 7/1 (light greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,122.0,122.5,20.32,20.325,,tephra [FS84],,tephra ,scoria,,,,N 2.5 (black),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,122.5,123.0,20.325,20.33,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5GY 7/1 (light greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,123.0,125.0,20.33,20.35,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,125.0,131.0,20.35,20.41,,foraminiferal ooze [Leg339],,foraminiferal ooze ,,,,lamination,5Y 7/2 (light gray),,,,,,,,,,,,,,,,,foraminiferal ooze ,foraminiferal ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,131.0,132.0,20.41,20.42,,tephra [FS84],,tephra ,vitric,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,132.0,141.0,20.42,20.51,,foraminiferal ooze [Leg339],,foraminiferal ooze ,,,,lamination,5Y 7/2 (light gray),,,,,,,,,,,,,,,,,foraminiferal ooze ,foraminiferal ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,141.0,149.0,20.51,20.59,,clayey silt [MMK88],,clayey silt ,,,,,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,149.0,150.0,20.59,20.6,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5GY 7/1 (light greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-6-A,0.0,10.0,20.6,20.7,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5GY 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,10.0,39.0,20.7,20.99,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,,,,lamination,5Y 6/2 (light olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,39.0,40.0,20.99,21.0,,tephra [FS84],,tephra ,vitric,,,,N 2.5 (black),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,40.0,43.5,21.0,21.035,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,,,,lamination,5Y 6/2 (light olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,43.5,44.0,21.035,21.04,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,44.0,47.0,21.04,21.07,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,,,,lamination,5Y 6/2 (light olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,47.0,60.0,21.07,21.2,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,60.0,62.0,21.2,21.22,,tephra [FS84],,tephra ,pumice,,,patch or bleb,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,62.0,65.0,21.22,21.25,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,65.0,66.0,21.25,21.26,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,66.0,140.0,21.26,22.0,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,140.0,144.0,22.0,22.04,,,,,pumice,volcaniclastic-bearing,2,,N 8 (white),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,140.0,150.0,22.0,22.1,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,,,,,5Y 5/3 (olive),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-7-A,0.0,27.0,22.1,22.37,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,,,,,5Y 5/3 (olive),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,7,A
346-U1430A-3H-7-A,27.0,55.0,22.37,22.65,,silty clay [MMK88],,silty clay ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,7,A
346-U1430A-3H-CC-A,0.0,14.0,22.65,22.79,,silty clay [MMK88],,silty clay ,,,,,5Y 2.5/2 (black),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,CC,A
346-U1430A-3H-CC-A,14.0,16.0,22.79,22.81,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,CC,A
346-U1430A-3H-CC-A,16.0,28.0,22.81,22.93,,silty clay [MMK88],,silty clay ,,,,,5Y 2.5/2 (black),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,CC,A
346-U1430A-4H-1-A,0.0,13.0,22.6,22.73,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,13.0,24.0,22.73,22.84,,calcareous ooze [Leg339],,calcareous ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,24.0,25.0,22.84,22.85,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,25.0,28.0,22.85,22.88,,calcareous ooze [Leg339],,calcareous ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,28.0,40.0,22.88,23.0,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,40.0,64.0,23.0,23.24,,calcareous ooze [Leg339],,calcareous ooze ,,,,color banding,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,53.0,55.0,23.13,23.15,,,,,pumice,,,patch or bleb,N 8 (white),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,64.0,68.0,23.24,23.28,,tephra [FS84],,tephra ,pumice,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,68.0,126.0,23.28,23.86,,calcareous ooze [Leg339],,calcareous ooze ,,,,color banding,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,126.0,129.0,23.86,23.89,,tephra [FS84],,tephra ,,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,129.0,150.0,23.89,24.1,,calcareous ooze [Leg339],,calcareous ooze ,,,,color banding,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-2-A,0.0,58.0,24.1,24.68,,calcareous ooze [Leg339],,calcareous ooze ,,,,color banding,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,2,A
346-U1430A-4H-2-A,58.0,66.0,24.68,24.76,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,2,A
346-U1430A-4H-2-A,66.0,87.0,24.76,24.97,,calcareous ooze [Leg339],,calcareous ooze ,,,,color banding,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,2,A
346-U1430A-4H-2-A,87.0,101.0,24.97,25.11,,clayey silt [MMK88],,clayey silt ,,,,lamination,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,2,A
346-U1430A-4H-2-A,101.0,150.0,25.11,25.6,,calcareous ooze [Leg339],,calcareous ooze ,,,,color banding,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,2,A
346-U1430A-4H-2-A,134.0,135.0,25.44,25.45,,,,,pumice,,,patch or bleb,N 8 (white),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,2,A
346-U1430A-4H-3-A,0.0,10.0,25.6,25.7,,calcareous ooze [Leg339],,calcareous ooze ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,3,A
346-U1430A-4H-3-A,10.0,72.0,25.7,26.32,nannofossil rich,clayey silt [MMK88],,nannofossil rich clayey silt ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,3,A
346-U1430A-4H-3-A,72.0,110.0,26.32,26.7,volcanic glass bearing,clayey silt [MMK88],,volcanic glass bearing clayey silt ,,,,,5GY 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,volcanic glass bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,3,A
346-U1430A-4H-3-A,110.0,121.0,26.7,26.81,,biosiliceous ooze [Leg339],,biosiliceous ooze ,,,,lamination,7.5YR 3/2 (dark brown),,,,,,,,,,,,,,,,,biosiliceous ooze ,biosiliceous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,3,A
346-U1430A-4H-3-A,121.0,150.0,26.81,27.1,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,color banding,5Y 6/1 (gray),,,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,3,A
346-U1430A-4H-4-A,0.0,38.0,27.1,27.48,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,tilted bedding,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,38.0,39.0,27.48,27.49,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,39.0,61.0,27.49,27.71,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,tilted bedding,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,61.0,62.0,27.71,27.72,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,62.0,77.0,27.72,27.87,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,tilted bedding,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,77.0,78.0,27.87,27.88,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,78.0,116.0,27.88,28.26,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,tilted bedding,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,116.0,117.0,28.26,28.27,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 6/2 (light olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,117.0,118.0,28.27,28.28,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,118.0,150.0,28.28,28.6,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 6/2 (light olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-5-A,0.0,45.0,28.6,29.05,,calcareous ooze [Leg339],,calcareous ooze ,,,,,10Y 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,5,A
346-U1430A-4H-5-A,45.0,66.0,29.05,29.26,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,5,A
346-U1430A-4H-5-A,66.0,100.0,29.26,29.6,,clayey silt [MMK88],,clayey silt ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,5,A
346-U1430A-4H-5-A,100.0,105.0,29.6,29.65,,tephra [FS84],,tephra ,,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,5,A
346-U1430A-4H-5-A,105.0,117.0,29.65,29.77,,silty clay [MMK88],,silty clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,5,A
346-U1430A-4H-5-A,117.0,118.0,29.77,29.78,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,5,A
346-U1430A-4H-5-A,118.0,150.0,29.78,30.1,,clayey silt [MMK88],,clayey silt ,,,,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,5,A
346-U1430A-4H-6-A,0.0,18.0,30.1,30.28,,clayey silt [MMK88],,clayey silt ,,,,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,6,A
346-U1430A-4H-6-A,18.0,105.0,30.28,31.15,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,6,A
346-U1430A-4H-6-A,105.0,112.0,31.15,31.22,,clayey silt [MMK88],,clayey silt ,,,,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,6,A
346-U1430A-4H-7-A,0.0,2.0,31.22,31.24,,clayey silt [MMK88],,clayey silt ,,,,color banding,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,2.0,3.0,31.24,31.25,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,3.0,4.0,31.25,31.26,,clayey silt [MMK88],,clayey silt ,,,,color banding,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,4.0,7.0,31.26,31.29,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,7.0,15.0,31.29,31.37,,clayey silt [MMK88],,clayey silt ,,,,color banding,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
