Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
363-U1482A-36H-4-A,80,145,330.96,331.61,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,36,H,4,A,
363-U1482A-36H-5-A,0,12,331.61,331.73,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,36,H,5,A,
363-U1482A-36H-5-A,12,80,331.73,332.41,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,36,H,5,A,
363-U1482A-36H-5-A,80,144,332.41,333.05,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,36,H,5,A,
363-U1482A-36H-6-A,0,22,333.05,333.27,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,36,H,6,A,
363-U1482A-36H-6-A,22,106,333.27,334.11,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,36,H,6,A,
363-U1482A-36H-7-A,0,86,334.16,335.02,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,36,H,7,A,
363-U1482A-37H-1-A,0,72,335.4,336.12,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,37,H,1,A,
363-U1482A-37H-1-A,72,142,336.12,336.82,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,37,H,1,A,
363-U1482A-37H-2-A,0,57,336.82,337.39,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,37,H,2,A,
363-U1482A-37H-2-A,57,141,337.39,338.23,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,37,H,2,A,
363-U1482A-37H-3-A,0,4,338.23,338.27,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,37,H,3,A,
363-U1482A-37H-3-A,4,142,338.27,339.65,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,37,H,3,A,
363-U1482A-37H-4-A,0,109,339.65,340.74,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,37,H,4,A,
363-U1482A-37H-4-A,109,142,340.74,341.07,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,37,H,4,A,
363-U1482A-37H-5-A,0,48,341.07,341.55,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,37,H,5,A,
363-U1482A-37H-5-A,48,141,341.55,342.48,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,37,H,5,A,
363-U1482A-37H-6-A,0,97,342.48,343.45,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,37,H,6,A,
363-U1482A-37H-6-A,97,135,343.45,343.83,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,37,H,6,A,
363-U1482A-37H-7-A,0,73,343.93,344.66,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,37,H,7,A,
363-U1482A-37H-CC-A,0,58,344.66,345.24,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,37,H,CC,A,
363-U1482A-38F-1-A,0,141,344.9,346.31,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,38,F,1,A,
363-U1482A-38F-2-A,0,8,346.31,346.39,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,38,F,2,A,
363-U1482A-38F-2-A,8,122,346.39,347.53,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,38,F,2,A,
363-U1482A-38F-2-A,122,141,347.53,347.72,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,38,F,2,A,
363-U1482A-38F-3-A,0,80,347.72,348.52,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,38,F,3,A,
363-U1482A-38F-3-A,80,91,348.52,348.63,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,38,F,3,A,
363-U1482A-38F-4-A,0,86,348.73,349.59,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,38,F,4,A,
363-U1482A-39F-1-A,0,141,349.6,351.01,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,39,F,1,A,
363-U1482A-39F-2-A,0,4,351.01,351.05,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,39,F,2,A,
363-U1482A-39F-2-A,4,135,351.05,352.36,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,39,F,2,A,
363-U1482A-39F-2-A,135,141,352.36,352.42,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,39,F,2,A,
363-U1482A-39F-3-A,0,131,352.42,353.73,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,39,F,3,A,
363-U1482A-39F-4-A,0,65,353.73,354.38,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,39,F,4,A,
363-U1482A-39F-CC-A,0,25,354.38,354.63,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,39,F,CC,A,
363-U1482A-40F-1-A,0,141,354.3,355.71,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Layers of coarse sand grains common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,40,F,1,A,
363-U1482A-40F-2-A,0,19,355.71,355.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Layers of coarse sand grains common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,40,F,2,A,
363-U1482A-40F-2-A,19,143,355.9,357.14,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Layers of coarse sand grains common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,40,F,2,A,
363-U1482A-40F-3-A,0,102,357.14,358.16,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Layers of coarse sand grains common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,40,F,3,A,
363-U1482A-40F-4-A,0,10,358.26,358.36,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Layers of coarse sand grains common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,40,F,4,A,
363-U1482A-40F-4-A,10,80,358.36,359.06,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Layers of coarse sand grains common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,40,F,4,A,
363-U1482A-40F-CC-A,0,12,359.06,359.18,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Layers of coarse sand grains common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,40,F,CC,A,
363-U1482A-41F-1-A,0,139,359,360.39,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,41,F,1,A,
363-U1482A-41F-2-A,0,136,360.39,361.75,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,41,F,2,A,
363-U1482A-41F-2-A,136,140,361.75,361.79,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Layers of coarse sand grains common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,41,F,2,A,
363-U1482A-41F-3-A,0,108,361.79,362.87,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Layers of coarse sand grains common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,41,F,3,A,
363-U1482A-41F-3-A,108,120,362.87,362.99,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,41,F,3,A,
363-U1482A-41F-4-A,0,77,362.99,363.76,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,41,F,4,A,
363-U1482A-41F-CC-A,0,18,363.76,363.94,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,41,F,CC,A,
363-U1482A-42F-1-A,0,50,363.7,364.2,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,42,F,1,A,
363-U1482A-42F-1-A,50,139,364.2,365.09,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,42,F,1,A,
363-U1482A-42F-2-A,0,88,365.09,365.97,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,42,F,2,A,
363-U1482A-42F-2-A,88,138,365.97,366.47,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,pyrite patch 101-102,,,,,,,,,,,,,363,U1482,A,42,F,2,A,
363-U1482A-42F-3-A,0,37,366.47,366.84,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,42,F,3,A,
363-U1482A-42F-3-A,37,64,366.84,367.11,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,42,F,3,A,
363-U1482A-42F-3-A,64,122,367.11,367.69,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,42,F,3,A,
363-U1482A-42F-4-A,0,73,367.79,368.52,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,42,F,4,A,
363-U1482A-42F-CC-A,0,23,368.52,368.75,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,42,F,CC,A,
363-U1482A-43F-1-A,0,23,368.4,368.63,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,flow in 0-23cm,,,,,,,,,,,,,363,U1482,A,43,F,1,A,
363-U1482A-43F-1-A,23,138,368.63,369.78,silt-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],silt-bearing foraminiferal-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,flow in section 2->4,,,,,,,,,,,,,363,U1482,A,43,F,1,A,
363-U1482A-43F-2-A,0,140,369.78,371.18,silt-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],silt-bearing foraminiferal-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,flow in section 2->4,,,,,,,,,,,,,363,U1482,A,43,F,2,A,
363-U1482A-43F-3-A,0,90,371.18,372.08,silt-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],silt-bearing foraminiferal-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,flow in section 2->4,,,,,,,,,,,,,363,U1482,A,43,F,3,A,
363-U1482A-43F-4-A,0,71,372.08,372.79,silt-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],silt-bearing foraminiferal-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,cc looks disturbed,,,,,,,,,,,,,363,U1482,A,43,F,4,A,
363-U1482A-43F-CC-A,0,24,372.79,373.03,silt-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],silt-bearing foraminiferal-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,43,F,CC,A,
363-U1482A-44F-1-A,0,140,373.1,374.5,silt-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],silt-bearing foraminiferal-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,pyrite: 31 cm,,,,,,,,,,,,,363,U1482,A,44,F,1,A,
363-U1482A-44F-2-A,0,4,374.5,374.54,silt-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],silt-bearing foraminiferal-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,44,F,2,A,
363-U1482A-44F-2-A,4,139,374.54,375.89,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,44,F,2,A,
363-U1482A-44F-3-A,0,26,375.89,376.15,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,44,F,3,A,
363-U1482A-44F-3-A,26,92,376.15,376.81,silt-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],silt-bearing foraminiferal-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,44,F,3,A,
363-U1482A-44F-4-A,0,78,376.91,377.69,silt-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],silt-bearing foraminiferal-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,44,F,4,A,
363-U1482A-44F-CC-A,0,12,377.69,377.81,silt-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],silt-bearing foraminiferal-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,"pyrite, coarser grains in darker layers",,,,,,,,,,,,,363,U1482,A,44,F,CC,A,
363-U1482A-45F-1-A,0,55,377.8,378.35,silt-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],silt-bearing foraminiferal-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,pyrite common,,,,,,,,,,,,,363,U1482,A,45,F,1,A,
363-U1482A-45F-2-A,0,22,378.35,378.57,silt-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],silt-bearing foraminiferal-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,pyrite common,,,,,,,,,,,,,363,U1482,A,45,F,2,A,
363-U1482A-45F-2-A,22,99,378.57,379.34,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,pyrite common,,,,,,,,,,,,,363,U1482,A,45,F,2,A,
363-U1482A-45F-3-A,0,22,379.34,379.56,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,pyrite common,,,,,,,,,,,,,363,U1482,A,45,F,3,A,
363-U1482A-45F-3-A,22,48,379.56,379.82,silt-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],silt-bearing foraminiferal-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,pyrite common,,,,,,,,,,,,,363,U1482,A,45,F,3,A,
363-U1482A-45F-CC-A,0,34,379.82,380.16,silt-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],silt-bearing foraminiferal-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,pyrite common,,,,,,,,,,,,,363,U1482,A,45,F,CC,A,
363-U1482A-46X-1-A,0,150,380.2,381.7,clay-rich [X363],chalk [MMK88],clay-rich chalk,bioturbation,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,46,X,1,A,
363-U1482A-46X-2-A,0,150,381.7,383.2,clay-rich [X363],chalk [MMK88],clay-rich chalk,bioturbation,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,46,X,2,A,
363-U1482A-46X-3-A,0,112,383.2,384.32,clay-rich [X363],chalk [MMK88],clay-rich chalk,bioturbation,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,46,X,3,A,
363-U1482A-46X-4-A,0,74,384.42,385.16,clay-rich [X363],chalk [MMK88],clay-rich chalk,bioturbation,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,46,X,4,A,
363-U1482A-46X-CC-A,0,33,385.16,385.49,clay-rich [X363],chalk [MMK88],clay-rich chalk,bioturbation,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,46,X,CC,A,
363-U1482A-47X-1-A,0,140,386.2,387.6,clay-rich [X363],chalk [MMK88],clay-rich chalk,bioturbation,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,47,X,1,A,
363-U1482A-47X-1-A,140,150,387.6,387.7,clay-rich [X363],chalk [MMK88],clay-rich chalk,bioturbation,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,47,X,1,A,
363-U1482A-47X-2-A,0,150,387.7,389.2,clay-rich [X363],chalk [MMK88],clay-rich chalk,bioturbation,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,47,X,2,A,
363-U1482A-47X-3-A,0,92,389.2,390.12,clay-rich [X363],chalk [MMK88],clay-rich chalk,bioturbation,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,47,X,3,A,
363-U1482A-47X-4-A,0,75,390.22,390.97,clay-rich [X363],chalk [MMK88],clay-rich chalk,bioturbation,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,47,X,4,A,
363-U1482A-47X-CC-A,0,32,390.97,391.29,clay-rich [X363],chalk [MMK88],clay-rich chalk,bioturbation,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,47,X,CC,A,
363-U1482A-48X-1-A,0,150,391.2,392.7,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,48,X,1,A,
363-U1482A-48X-2-A,0,10,392.7,392.8,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,48,X,2,A,
363-U1482A-48X-2-A,10,140,392.8,394.1,foraminifer-bearing [X363],chalk [MMK88],foraminifer-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,48,X,2,A,
363-U1482A-48X-2-A,140,150,394.1,394.2,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,48,X,2,A,
363-U1482A-48X-3-A,0,100,394.2,395.2,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,48,X,3,A,
363-U1482A-48X-3-A,100,150,395.2,395.7,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,48,X,3,A,
363-U1482A-48X-4-A,0,34,395.7,396.04,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,48,X,4,A,
