Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
363-U1485B-19H-2-A,0,113.0,155.45,156.58,,sand [Leg210],sand,,N 3 (very dark gray),none [DB86],,,,,,thick sand layer,,,,,,,,,,,,,363,U1485,B,19,H,2,A,,,,
363-U1485B-19H-3-A,0,129.0,156.58,157.87,,sand [Leg210],sand,,N 3 (very dark gray),none [DB86],,,,,,thick sand layer,,,,,,,,,,,,,363,U1485,B,19,H,3,A,,,,
363-U1485B-19H-4-A,0,120.0,157.87,159.07,,sand [Leg210],sand,,N 3 (very dark gray),none [DB86],,,,,,thick sand layer,,,,,,,,,,,,,363,U1485,B,19,H,4,A,,,,
363-U1485B-19H-5-A,0,119.0,159.07,160.26,,sand [Leg210],sand,,10Y 3/1 (very dark greenish gray),none [DB86],,,,,,thick sand layer,,,,,,,,,,,,,363,U1485,B,19,H,5,A,,,,
363-U1485B-19H-CC-A,0,14.0,160.26,160.4,,sand [Leg210],sand,,N 3 (very dark gray),none [DB86],,,,,,thick sand layer,,,,,,,,,,,,,363,U1485,B,19,H,CC,A,,,,
363-U1485B-20H-1-A,0,136.0,164.0,165.36,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,20,H,1,A,,,,
363-U1485B-20H-2-A,0,141.0,165.36,166.77,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,20,H,2,A,,,,
363-U1485B-20H-3-A,0,138.0,166.77,168.15,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,20,H,3,A,,,,
363-U1485B-20H-4-A,0,40.0,168.15,168.55,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,20,H,4,A,,,,
363-U1485B-20H-4-A,40,43.0,168.55,168.58,,sand [Leg210],sand,,N 3 (very dark gray),none [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,20,H,4,A,,,,
363-U1485B-20H-4-A,43,130.0,168.58,169.45,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,20,H,4,A,,,,
363-U1485B-20H-5-A,0,146.0,169.45,170.91,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,20,H,5,A,,,,
363-U1485B-20H-6-A,0,69.0,170.91,171.6,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,20,H,6,A,,,,
363-U1485B-20H-6-A,72,123.0,171.63,172.14,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,20,H,6,A,,,,
363-U1485B-20H-7-A,0,30.0,172.14,172.44,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,20,H,7,A,,,,
363-U1485B-20H-7-A,45,56.0,172.59,172.7,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,20,H,7,A,,,,
363-U1485B-20H-7-A,60,117.0,172.74,173.31,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,20,H,7,A,,,,
363-U1485B-20H-CC-A,0,39.0,173.31,173.7,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,20,H,CC,A,,,,
363-U1485B-21F-1-A,0,84.0,173.5,174.34,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,21,F,1,A,,,,
363-U1485B-21F-1-A,87,146.0,174.37,174.96,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,21,F,1,A,,,,
363-U1485B-21F-2-A,0,102.0,174.96,175.98,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,21,F,2,A,,,,
363-U1485B-21F-3-A,0,110.0,175.98,177.08,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,21,F,3,A,,,,
363-U1485B-21F-4-A,0,51.0,177.08,177.59,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,21,F,4,A,,,,
363-U1485B-21F-4-A,56,77.0,177.64,177.85,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,21,F,4,A,,,,
363-U1485B-21F-CC-A,0,30.0,177.85,178.15,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,21,F,CC,A,,,,
363-U1485B-22F-1-A,0,105.0,178.2,179.25,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,22,F,1,A,,,,
363-U1485B-22F-1-A,111,144.0,179.31,179.64,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,22,F,1,A,,,,
363-U1485B-22F-2-A,0,147.0,179.64,181.11,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,22,F,2,A,,,,
363-U1485B-22F-3-A,0,78.0,181.11,181.89,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,22,F,3,A,,,,
363-U1485B-22F-4-A,0,33.0,181.89,182.22,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,22,F,4,A,,,,
363-U1485B-22F-4-A,33,37.0,182.22,182.26,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,pyrite,,,,,,,,,,,,,363,U1485,B,22,F,4,A,,,,
363-U1485B-22F-4-A,37,82.0,182.26,182.71,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,22,F,4,A,,,,
363-U1485B-22F-4-A,82,85.0,182.71,182.74,,sand [Leg210],sand,,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,22,F,4,A,,,,
363-U1485B-22F-CC-A,0,3.0,182.74,182.77,,sand [Leg210],sand,,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,22,F,CC,A,,,,
363-U1485B-22F-CC-A,3,28.0,182.77,183.02,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,pyrite,,,,,,,,,,,,,363,U1485,B,22,F,CC,A,,,,
363-U1485B-23F-1-A,0,76.0,182.9,183.66,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,pyrite,,,,,,,,,,,,,363,U1485,B,23,F,1,A,,,,
363-U1485B-23F-2-A,0,44.0,183.66,184.1,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,pyrite,,,,,,,,,,,,,363,U1485,B,23,F,2,A,,,,
363-U1485B-23F-2-A,44,77.0,184.1,184.43,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,23,F,2,A,,,,
363-U1485B-23F-2-A,77,107.0,184.43,184.73,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,pyrite,,,,,,,,,,,,,363,U1485,B,23,F,2,A,,,,
363-U1485B-23F-3-A,0,44.0,184.73,185.17,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,pyrite,,,,,,,,,,,,,363,U1485,B,23,F,3,A,,,,
363-U1485B-23F-3-A,44,70.0,185.17,185.43,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Ash patch between 57 and 59 cm, Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,23,F,3,A,,,,
363-U1485B-23F-3-A,70,91.0,185.43,185.64,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,pyrite,,,,,,,,,,,,,363,U1485,B,23,F,3,A,,,,
363-U1485B-23F-4-A,0,48.0,185.64,186.12,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,23,F,4,A,,,,
363-U1485B-23F-4-A,67,107.0,186.31,186.71,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,pyrite,,,,,,,,,,,,,363,U1485,B,23,F,4,A,,,,
363-U1485B-23F-5-A,0,22.0,186.71,186.93,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,23,F,5,A,,,,
363-U1485B-23F-5-A,22,40.0,186.93,187.11,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,pyrite,,,,,,,,,,,,,363,U1485,B,23,F,5,A,,,,
363-U1485B-23F-5-A,46,48.0,187.17,187.19,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,pyrite,,,,,,,,,,,,,363,U1485,B,23,F,5,A,,,,
363-U1485B-23F-5-A,48,76.0,187.19,187.47,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,23,F,5,A,,,,
363-U1485B-23F-5-A,76,102.0,187.47,187.73,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,pyrite,,,,,,,,,,,,,363,U1485,B,23,F,5,A,,,,
363-U1485B-23F-CC-A,0,27.0,187.73,188.0,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,shell fragment,,,,"pyrite, 22-24 cm layer or coarse grain shell fragments and wood",,,,,,,,,,,,,363,U1485,B,23,F,CC,A,,,,
363-U1485B-24F-1-A,0,71.0,187.6,188.31,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,pyrite,,,,,,,,,,,,,363,U1485,B,24,F,1,A,,,,
363-U1485B-24F-2-A,0,9.0,188.31,188.4,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,pyrite,,,,,,,,,,,,,363,U1485,B,24,F,2,A,,,,
363-U1485B-24F-2-A,9,118.0,188.4,189.49,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present. Ash spot at 71 cm.",,,,,,,,,,,,,363,U1485,B,24,F,2,A,,,,
363-U1485B-24F-3-A,0,93.0,189.49,190.42,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,24,F,3,A,,,,
363-U1485B-24F-4-A,0,135.0,190.42,191.77,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,24,F,4,A,,,,
363-U1485B-24F-5-A,0,17.0,191.77,191.94,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,24,F,5,A,,,,
363-U1485B-24F-5-A,24,68.0,192.01,192.45,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,24,F,5,A,,,,
363-U1485B-24F-CC-A,0,21.0,192.45,192.66,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,24,F,CC,A,,,,
363-U1485B-25F-1-A,0,74.0,192.3,193.04,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,25,F,1,A,,,,
363-U1485B-25F-1-A,78,141.0,193.08,193.71,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,25,F,1,A,,,,
363-U1485B-25F-2-A,0,16.0,193.71,193.87,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,25,F,2,A,,,,
363-U1485B-25F-2-A,16,18.0,193.87,193.89,,ash(tuff) [MMK88m],ash(tuff),,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,25,F,2,A,,,,
363-U1485B-25F-2-A,18,104.0,193.89,194.75,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,25,F,2,A,,,,
363-U1485B-25F-3-A,0,42.0,194.75,195.17,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,25,F,3,A,,,,
363-U1485B-25F-3-A,47,106.0,195.22,195.81,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,25,F,3,A,,,,
363-U1485B-25F-4-A,0,36.0,195.81,196.17,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,25,F,4,A,,,,
363-U1485B-25F-4-A,36,41.0,196.17,196.22,,sand [Leg210],sand,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,25,F,4,A,,,,
363-U1485B-25F-4-A,41,51.0,196.22,196.32,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,25,F,4,A,,,,
363-U1485B-25F-4-A,51,53.0,196.32,196.34,,sand [Leg210],sand,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,25,F,4,A,,,,
363-U1485B-25F-4-A,53,74.0,196.34,196.55,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,25,F,4,A,,,,
363-U1485B-25F-CC-A,0,18.0,196.55,196.73,,sand [Leg210],sand,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,25,F,CC,A,,,,
363-U1485B-25F-CC-A,18,26.0,196.73,196.81,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,"Color mottled between 5GY 3/1 and 5GY 4/1, pyrite present.",,,,,,,,,,,,,363,U1485,B,25,F,CC,A,,,,
363-U1485B-26F-1-A,0,36.0,197.0,197.36,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,26,F,1,A,,,,
363-U1485B-26F-1-A,36,45.0,197.36,197.45,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,.,,,,,,,,,,,,,363,U1485,B,26,F,1,A,,,,
363-U1485B-26F-1-A,45,64.0,197.45,197.64,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,26,F,1,A,,,,
363-U1485B-26F-1-A,78,92.0,197.78,197.92,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,26,F,1,A,,,,
363-U1485B-26F-1-A,92,102.0,197.92,198.02,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,26,F,1,A,,,,
363-U1485B-26F-1-A,102,146.0,198.02,198.46,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,26,F,1,A,,,,
363-U1485B-26F-2-A,0,56.0,198.46,199.02,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,26,F,2,A,,,,
363-U1485B-26F-2-A,72,82.0,199.18,199.28,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,26,F,2,A,,,,
363-U1485B-26F-2-A,82,83.0,199.28,199.29,,ash(tuff) [MMK88m],ash(tuff),,10Y 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,26,F,2,A,,,,
363-U1485B-26F-2-A,83,115.0,199.29,199.61,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,26,F,2,A,,,,
363-U1485B-26F-3-A,0,76.0,199.61,200.37,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,26,F,3,A,,,,
363-U1485B-26F-3-A,76,78.0,200.37,200.39,,ash(tuff) [MMK88m],ash(tuff),,10YR 4/4 (dark yellowish brown),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,26,F,3,A,,,,
363-U1485B-26F-3-A,78,148.0,200.39,201.09,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,26,F,3,A,,,,
363-U1485B-26F-4-A,0,33.0,201.09,201.42,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,26,F,4,A,,,,
363-U1485B-26F-4-A,38,63.0,201.47,201.72,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,26,F,4,A,,,,
363-U1485B-26F-CC-A,0,22.0,201.72,201.94,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,26,F,CC,A,,,,
363-U1485B-27F-1-A,0,38.0,201.7,202.08,nannofossil-rich [X363],clayey silt [S54],nannofossil-rich clayey silt,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,27,F,1,A,,,,
363-U1485B-27F-1-A,38,52.0,202.08,202.22,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,27,F,1,A,,,,
363-U1485B-27F-1-A,52,75.0,202.22,202.45,nannofossil-rich [X363],clayey silt [S54],nannofossil-rich clayey silt,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,27,F,1,A,,,,
363-U1485B-27F-2-A,0,90.0,202.45,203.35,nannofossil-rich [X363],clayey silt [S54],nannofossil-rich clayey silt,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,27,F,2,A,,,,
363-U1485B-27F-2-A,90,104.0,203.35,203.49,,sand [Leg210],sand,,10Y 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,27,F,2,A,,,,
363-U1485B-27F-2-A,104,120.0,203.49,203.65,nannofossil-rich [X363],clayey silt [S54],nannofossil-rich clayey silt,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,27,F,2,A,,,,
363-U1485B-27F-3-A,0,69.0,203.65,204.34,nannofossil-rich [X363],clayey silt [S54],nannofossil-rich clayey silt,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,27,F,3,A,,,,
363-U1485B-27F-3-A,85,85.0,204.5,204.5,nannofossil-rich [X363],clayey silt [S54],nannofossil-rich clayey silt,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,27,F,3,A,,,,
363-U1485B-27F-3-A,85,94.0,204.5,204.59,,sand [Leg210],sand,,10Y 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,27,F,3,A,,,,
363-U1485B-27F-3-A,94,141.0,204.59,205.06,nannofossil-rich [X363],clayey silt [S54],nannofossil-rich clayey silt,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,27,F,3,A,,,,
363-U1485B-27F-4-A,0,5.0,205.06,205.11,nannofossil-rich [X363],clayey silt [S54],nannofossil-rich clayey silt,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,27,F,4,A,,,,
363-U1485B-27F-4-A,5,10.0,205.11,205.16,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,27,F,4,A,,,,
363-U1485B-27F-4-A,10,44.0,205.16,205.5,nannofossil-rich [X363],clayey silt [S54],nannofossil-rich clayey silt,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,27,F,4,A,,,,
