Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Texture Rank [read only],MAJ Lith. prefix+name [read only],Lithification,Lithification rank [read only],MAJ Lith. color,MAJ Lith. ave. grain size ,Grain size rank [read only],Skeletal components MAJOR,Skeletal components MAJOR comment,Skeletal components INTERMEDIATE,Skeletal components INTERMEDIATE comment,Skeletal components MINOR,Skeletal components MINOR comment,Non-skeletal components,Non-skeletal components comment,Sedimentary structure,Diagenetic structure,Diagenetic structure comment,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bioturbation type,Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
359-U1471E-13R-1-A,0,5,703.0,703.05,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,1,A,,,,
359-U1471E-13R-1-A,5,13,703.05,703.13,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,1,A,,,,
359-U1471E-13R-1-A,13,39,703.13,703.39,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,1,A,,,,
359-U1471E-13R-1-A,39,47,703.39,703.47,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,1,A,,,,
359-U1471E-13R-1-A,70,79,703.7,703.79,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,1,A,,,,
359-U1471E-13R-1-A,79,103,703.79,704.03,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,1,A,,,,
359-U1471E-13R-1-A,103,113,704.03,704.13,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,1,A,,,,
359-U1471E-13R-2-A,0,3,704.16,704.19,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,2,A,,,,
359-U1471E-13R-2-A,3,14,704.19,704.3,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,2,A,,,,
359-U1471E-13R-2-A,26,38,704.42,704.54,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,2,A,,,,
359-U1471E-13R-2-A,38,106,704.54,705.22,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,2,A,,,,
359-U1471E-13R-2-A,106,142,705.22,705.58,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,,,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,2,A,,,,
359-U1471E-13R-3-A,0,9,705.58,705.67,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,3,A,,,,
359-U1471E-13R-3-A,9,28,705.67,705.86,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,3,A,,,,
359-U1471E-13R-3-A,28,48,705.86,706.06,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,3,A,,,,
359-U1471E-13R-3-A,48,61,706.06,706.19,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,3,A,,,,
359-U1471E-13R-3-A,61,72,706.19,706.3,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,3,A,,,,
359-U1471E-13R-3-A,72,122,706.3,706.8,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,13,R,3,A,,,,
359-U1471E-14R-1-A,0,20,712.7,712.9,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,14,R,1,A,,,,
359-U1471E-14R-1-A,20,42,712.9,713.12,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,Zoophycos,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,14,R,1,A,,,,
359-U1471E-14R-1-A,42,78,713.12,713.48,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,Thalassinoides,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,14,R,1,A,,,,
359-U1471E-14R-1-A,78,92,713.48,713.62,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,Zoophycos,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,14,R,1,A,,,,
359-U1471E-14R-1-A,92,111,713.62,713.81,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,14,R,1,A,,,,
359-U1471E-14R-1-A,111,119,713.81,713.89,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,14,R,1,A,,,,
359-U1471E-14R-1-A,119,127,713.89,713.97,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/1 (light gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,14,R,1,A,,,,
359-U1471E-14R-1-A,127,144,713.97,714.14,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,14,R,1,A,,,,
359-U1471E-14R-2-A,0,13,714.14,714.27,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,14,R,2,A,,,,
359-U1471E-14R-2-A,13,28,714.27,714.42,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,Thalassinoides,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,14,R,2,A,,,,
359-U1471E-14R-2-A,28,46,714.42,714.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/1 (light gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,14,R,2,A,,,,
359-U1471E-14R-2-A,46,54,714.6,714.68,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,Thalassinoides,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,14,R,2,A,,,,
359-U1471E-14R-2-A,54,72,714.68,714.86,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/1 (light gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,Thalassinoides,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,14,R,2,A,,,,
359-U1471E-14R-2-A,72,86,714.86,715.0,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,Thalassinoides,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,14,R,2,A,,,,
359-U1471E-14R-2-A,86,111,715.0,715.25,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/1 (light gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,14,R,2,A,,,,
359-U1471E-15R-1-A,0,23,722.4,722.63,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/1 (gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,15,R,1,A,,,,
359-U1471E-15R-1-A,23,49,722.63,722.89,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Silicified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,15,R,1,A,,,,
359-U1471E-15R-1-A,49,54,722.89,722.94,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/1 (light gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,15,R,1,A,,,,
359-U1471E-16R-1-A,0,3,732.1,732.13,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/1 (light gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,sharp,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,16,R,1,A,,,,
359-U1471E-16R-1-A,3,6,732.13,732.16,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/1 (gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,sharp,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,16,R,1,A,,,,
359-U1471E-16R-1-A,6,10,732.16,732.2,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/1 (light gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,sharp,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,16,R,1,A,,,,
359-U1471E-16R-1-A,10,13,732.2,732.23,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/1 (gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,sharp,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds. Burros are slightly flattered. Mottling. Celestine present in molds",,,,359,U1471,E,16,R,1,A,,,,
359-U1471E-16R-1-A,13,49,732.23,732.59,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/1 (light gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,16,R,1,A,,,,
359-U1471E-16R-1-A,49,57,732.59,732.67,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/1 (gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,16,R,1,A,,,,
359-U1471E-16R-1-A,57,76,732.67,732.86,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/1 (light gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,16,R,1,A,,,,
359-U1471E-16R-2-A,0,90,732.86,733.76,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/1 (light gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich WACKSTONE Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds. Planolites, Palaeophycus, Thalassinoides, Chondrites, Phycosiphon, Teichichnus",,,,359,U1471,E,16,R,2,A,,,,
359-U1471E-17R-1-A,0,19,741.8,741.99,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 9/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,17,R,1,A,,,,
359-U1471E-17R-1-A,19,64,741.99,742.44,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,Planolites,gradational,horizontal,"Lithified planktic foraminifera-rich WACKSTONE Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,17,R,1,A,,,,
359-U1471E-17R-1-A,64,92,742.44,742.72,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 9/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds.",,,,359,U1471,E,17,R,1,A,,,,
359-U1471E-17R-1-A,92,150,742.72,743.3,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,Planolites,gradational,horizontal,"Lithified planktic foraminifera-rich WACKSTONE Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds. Planolites, Chondrites, Phycosiphon",,,,359,U1471,E,17,R,1,A,,,,
359-U1471E-17R-2-A,0,83,743.3,744.13,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),rare,,,,,,mold,,,complete,6.0,Planolites,gradational,horizontal,"Lithified planktic foraminifera-rich WACKSTONE Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds. Planolites, Chondrites, Phycosiphon, Thalassinoides.",,,,359,U1471,E,17,R,2,A,,,,
359-U1471E-17R-3-A,0,71,744.13,744.84,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (large benthic),rare,,,,,,mold,,,complete,6.0,Palaeophycus,gradational,horizontal,"Lithified planktic foraminifera-rich WACKSTONE Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds. Zoophycos, Thalassinoides, Palaoephycus. Large BF Heterostegina sp.",,,,359,U1471,E,17,R,3,A,,,,
359-U1471E-17R-3-A,71,103,744.84,745.16,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (large benthic),rare,,,,,,mold,,,complete,6.0,Palaeophycus,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds. Celestine. Palaeophycus, Zoophycos, others.",,,,359,U1471,E,17,R,3,A,,,,
359-U1471E-18R-1-A,0,22,751.5,751.72,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (large benthic),rare,,,,,,mold,,,complete,6.0,Phycosiphon,gradational,horizontal,"Lithified planktic foraminifera-rich WACKSTONE Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds. Thalassinoides, Palaoephycus, Planolites, Phycosiphon.",,,,359,U1471,E,18,R,1,A,,,,
359-U1471E-18R-1-A,22,78,751.72,752.28,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (large benthic),rare,,,,,,mold,,,complete,6.0,Palaeophycus,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds. Palaeophycus, Zoophycos, others.",,,,359,U1471,E,18,R,1,A,,,,
359-U1471E-18R-1-A,78,126,752.28,752.76,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (large benthic),rare,,,,,,mold,,,complete,6.0,Palaeophycus,gradational,horizontal,"Lithified planktic foraminifera-rich WACKSTONE Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds. Phycosiphon, Palaoephycus.",,,,359,U1471,E,18,R,1,A,,,,
359-U1471E-18R-2-A,0,60,752.76,753.36,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (large benthic),rare,,,,,,mold,,,complete,6.0,Thalassinoides,gradational,horizontal,"Lithified planktic foraminifera-rich WACKSTONE Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds. Planolites and Thalassinoides",,,,359,U1471,E,18,R,2,A,,,,
359-U1471E-18R-2-A,60,62,753.36,753.38,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (large benthic),rare,,,,,,mold,,,complete,6.0,Thalassinoides,gradational,horizontal,"Lithified planktic foraminifera-rich WACKSTONE Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds. Burrows, transition zone",,,,359,U1471,E,18,R,2,A,,,,
359-U1471E-18R-2-A,62,83,753.38,753.59,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (large benthic),rare,,,,,,mold,,,complete,6.0,Thalassinoides,gradational,horizontal,"Lithified planktic foraminifera-rich WACKSTONE Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds. Planolites and Thalassinoides",,,,359,U1471,E,18,R,2,A,,,,
